,meme_id,plantilla,texto_no_tilde,text_1,text_2
284,004,Bad Luck Brian,Las universidades publicas solidarizandose contra la represion estatal La unimag: #el magdalena gana con el mello cotes,None,None
292,012,Willy Wonka,Asi que piensas que tu novia ya no me habla Que se siente que me siga buscando?,None,None
294,012,Willy Wonka,DIME Q SE SIENTE,None,None
297,011,Problems,Gane el reto de comer tocino crudo Ahora no me puedo levantar de la cama,None,None
299,006,Filosoraptor,Que hay para hacer? Tengo $1000,None,None
300,011,Problems,Me dijo que si desinfectada el cilantro Y ahora me lleva la chingada,None,None
301,011,Problems,Me dijo que si desinfecta el cilantro Y ahora me esta llevando la chingada,None,None
308,007,Futurama Fry,"""los live action no son bef"" pero ellos ponen las reglas que quieren",None,None
324,009,No me digas,Yo estoy trabajando y que!!!,None,None
329,001,Ancient Aliens,"Como ven chicos, españa es la culpable de que vivamos adoctrinados con la cultura occidental por eso hoy en dia los adoctrinaremos con mucho posmodernismo, existencialismo y feminismo",None,None
330,003,Ay Si,yo no hice nada si son tontos,None,None
334,003,Ay Si,Hasta aki no Se si crer,None,None
336,011,Problems,Nadie le dara like porque prefieren rango en lugar de ayudar,None,None
345,012,Willy Wonka,VOTAMOS POR ALVARO FORERO para tener el mejor alcalde de todos los tiempos,None,None
346,012,Willy Wonka,"Dime, Chentepocata, ¿que se siente vivir en una fantasia?",None,None
351,006,Filosoraptor,que era lo que le iba hacer a este??,None,None
352,008,Matias Prats,"faltan muy pocos dias para votar por el mejor candidato de todos ""Alvaro forero""",None,None
353,003,Ay Si,Fue mi hermano Que pendejo Alvaro,None,None
354,013,Yao Wonka,Dime porque te dicen Vota fuego,None,None
365,003,Ay Si,Aayyy yaaa!!! voy a parar Por que iranix ya mismo me manda par Cara..,None,None
368,012,Willy Wonka,ESTOY VIENDO QUE VARIOS SE ESTAN PROBANDO EL TRAJE PARA EL 10 DE DICIEMBRE..ja,None,None
377,005,Disaster Girl,cuando te vale madre tu relacion por que eres toxica,None,None
392,005,Disaster Girl,yo ahorrando en venezuela,None,None
393,007,Futurama Fry,yo cuando pienso,None,None
398,013,Yao Wonka,"QUE SE SIENTE QUE CON 2 NOMBRES SE CAIGA TODO TU DISCURSO REPUBLICANO? LAURA ALONSO, CARLOS STORNELLI",None,None
414,003,Ay Si,Dice Argy que Gallardo la tiene asi,None,None
427,003,Ay Si,Messi Cr7,None,None
431,009,No me digas,Cuando se Echan un gas En tu salon,None,None
435,009,No me digas,Estas en el TEC No  en la publica,None,None
438,003,Ay Si,Quien escondio La mochila De su compañero,None,None
440,008,Matias Prats,incide mucho la inversion extrtanjera en el pais pero hay que seguir trabajando mas duro por los impuestos,None,None
441,009,No me digas,Cuando vez una compañera que se esta besando De seguro es de frijolito,None,None
442,008,Matias Prats,la inversion extranjera sirve en el pais para hay que trabajar mas duro para pagar impuestos,None,None
448,003,Ay Si,"¡Ay, si! Ahora todos SON jovenes Por haber agendado el whats app de juventud del cui",None,None
455,007,Futurama Fry,Como cuando te pegan con algo Tus compañeros,None,None
457,004,Bad Luck Brian,Se pierde todas las juntadas de la juventud de cordoba nunca agendo el whats app de jovenes del cui,None,None
458,009,No me digas,Cuando se dan cuenta que te dejo tu chaparrita,None,None
460,011,Problems,que cara cara tu traicion te fuiste con otro equipo,None,None
461,011,Problems,Que alguien le diga  Gallardo que es tonto,None,None
464,003,Ay Si,Jdjfuejsjfk Jfjwjsbsbs,None,None
474,011,Problems,"Cuando me preguntan ""¿En cuantos districtos me puedo anotar?""",None,None
478,003,Ay Si,Tanto tiempo k espere la venganza de mi cuñado Y mira con lo k salio k penas me das cuñiz,None,None
482,008,Matias Prats,21 y 28 los numeros que mejor tienen sincronia Los mas sonado de la semana,None,None
485,009,No me digas,Cuando te dicen te dejo tu chaparrita No me digas,None,None
493,008,Matias Prats,Bienvenidos,None,None
498,008,Matias Prats,Y en otras noticias Llego Anahi de la Mora a Exa Fm con buena musica y los mejores regalos...Al aire,None,None
506,003,Ay Si,No se no se Hoy nadie le hizo ni unmeme,None,None
514,012,Willy Wonka,Nos drogamos Un poquito..,None,None
521,009,No me digas,Se perdio señora Alicia su Marido no da recompensa Cual dato quedarce callado,None,None
526,009,No me digas,Se perdio la ali Noooo cuando noooo que creo,None,None
528,008,Matias Prats,Persona que se perdio lo vieron por independiente Familiares no estan buscando,None,None
530,005,Disaster Girl,Cuando las personas dicen Sorditomudito A las personas sordas,None,None
539,007,Futurama Fry,Eliel Te gusta la Kathy?,None,None
540,012,Willy Wonka,Asi que sabes lengua de señas Dime que se siente ser afortunado y saber la lengua natural de las personas sordas?,None,None
548,008,Matias Prats,EL REPORTAJE ENTREVISTANDO A DERECHAIROS FIFI,None,None
550,008,Matias Prats,ENTREVISTANDO A DERECHAIROS FIFI,None,None
551,001,Ancient Aliens,Kazu,None,None
553,001,Ancient Aliens,Yua,None,None
558,012,Willy Wonka,bamos a hecarnos un taco de ojo,None,None
562,013,Yao Wonka,Decime que se siente tener un amargo en casa? Es mas dulce un muerto,None,None
564,012,Willy Wonka,vamos a hecharnos un taco de ojo,None,None
568,008,Matias Prats,Noticia para las admiradoras de Andres Saenz Ya tiene mujer jejejej,None,None
573,005,Disaster Girl,la tecnologia avanzando yo esperando a que creen un coche volador,None,None
598,004,Bad Luck Brian,Compra la pulsera para atrapar los poke de su casa Le quitan el spawn,None,None
606,001,Ancient Aliens,Con todo respeto usted es un Alien,None,None
607,001,Ancient Aliens,Las piramides fueron creadas por Aliens,None,None
608,001,Ancient Aliens,En mi frente puede existir un micro sistema de Aliens,None,None
609,001,Ancient Aliens,Que fue primero el huevo o la gallina? Primero fue el alien,None,None
612,010,Prepare Yourself,wue GOT's casamomos es el mejor canal de youtube  es el mejor detodos pero  sejunta con memes para todos,None,None
614,003,Ay Si,No he visto a los jovenes en el comgresa Mañana me toca a mi!,None,None
617,003,Ay Si,No he visto a los jovenes en el Congreso Mañana me toca a mi!,None,None
637,010,Prepare Yourself,mi corazon yo le entregue mi corazooon,None,None
640,011,Problems,Decia llamarse Sergio ...Pero Resulto ser Una Perra,None,None
650,012,Willy Wonka,Barola naaa $4600 el tanque no me alcanza,None,None
652,001,Ancient Aliens,Todo esto es causado por Perras Alienigenas,None,None
658,009,No me digas,HOLA PROFE PORQUE NO VINO HOY A BOGOTÁ,None,None
662,008,Matias Prats,Fernando Permiteme que insista,None,None
663,012,Willy Wonka,Ya entiendo todo tu dolor Y tu alergia al trabajo,None,None
665,005,Disaster Girl,cuando ave agarra vacaciones,None,None
669,006,Filosoraptor,"Una hora tiene 3600 segundos Si te pido 3 segundos, sere muy intenso",None,None
682,004,Bad Luck Brian,Tiene su primera practica No va ningun nene,None,None
689,009,No me digas,Si ahora eres la victima No me digas...!!¡,None,None
705,004,Bad Luck Brian,Mama tengo hambre ¿que hay de comida? ¿Y no fuiste a cenar con tu novio puese?,None,None
720,005,Disaster Girl,Sergio Eres una Perra,None,None
722,007,Futurama Fry,Solo quieres nuevas tecnologias para ser mas perezoso,None,None
723,001,Ancient Aliens,Oliver no es un imitador Son alienigenas ancestrales que lo poseen,None,None
724,012,Willy Wonka,Holaa..aqui es donde puedo ubicar a ese chico de las mil imitaciones corneta?,None,None
726,008,Matias Prats,Ultima noticias toñi la cuuñaaaa de feli hoy cumple años Muchas felicidades,None,None
729,008,Matias Prats,Ultimas noticias toñi la cuña de feli cumple años Muchas felicidades cuñaaa,None,None
730,008,Matias Prats,Ultimas noticias toñi hoy cumple años Muchas felicidades cuñaaaa,None,None
737,003,Ay Si,Yo ni loco manejo es ful,None,None
742,008,Matias Prats,feliz cumpleaños josiño,None,None
752,008,Matias Prats,Feliz Cumple Mari Pino UN ABRAZO,None,None
753,007,Futurama Fry,si la gente con el pelo rojo es peli,None,None
761,001,Ancient Aliens,White people,None,None
764,004,Bad Luck Brian,Toribio Eres un alivio,None,None
765,008,Matias Prats,contad bien las promos no sea que nos pasemos,None,None
766,008,Matias Prats,condad bien las promos no sea que os paseis,None,None
767,004,Bad Luck Brian,Este año tengo.suerte Voy con toribiona la feria,None,None
771,004,Bad Luck Brian,Toribio le va a montar un radio en el coche Le junta el positivo con el negativo y le sale ardiendo,None,None
779,013,Yao Wonka,entonces pretendes que gobierne UP sin el psoe deja que me parta la caja,None,None
800,008,Matias Prats,la pili esta... ...asegurada,None,None
821,008,Matias Prats,Este domingo Excursion y baño en el Pirineo,None,None
826,007,Futurama Fry,Mmmm Creo que es el capacitor,None,None
844,012,Willy Wonka,Asi que practicas wing chun sabes  que es demasiado mortal para los mma,None,None
846,012,Willy Wonka,Asi que prÁCTICAS WING CHUN SABES QUE ES DEMASIADO MORTAL PARA LA mma,None,None
867,008,Matias Prats,En otras noticias Se hacerca la fiesta patronal de NC,None,None
869,008,Matias Prats,En otras noticias Se hacerca la fiesta patronal 2019 de NC,None,None
879,005,Disaster Girl,Eles estavam enchendo saco...,None,None
894,012,Willy Wonka,Es buena idea verdad?,None,None
901,007,Futurama Fry,Cuando me dicen que aman los simpson,None,None
902,003,Ay Si,Ay si gran vaina Que eres Chiricano,None,None
903,005,Disaster Girl,Me dijo que me iba a dar Lechona y tamal,None,None
907,004,Bad Luck Brian,Se presenta a la oposicion mas facil Suspende,None,None
911,011,Problems,He had finally returned my car But crashed,None,None
912,001,Ancient Aliens,Gretel!,None,None
916,013,Yao Wonka,it didn't hit me,None,None
917,013,Yao Wonka,it hadn't hit me,None,None
918,008,Matias Prats,PATON MACHINAZI,None,None
923,003,Ay Si,"Ni haber mujer, eres La Reyna del Jaripeo!!",None,None
925,005,Disaster Girl,"after saying ""now, but don't cry""",None,None
929,005,Disaster Girl,"me after saying ""now, but don't cry""",None,None
931,012,Willy Wonka,"Norma, te admiro Eres mi amor platonico",None,None
933,006,Filosoraptor,un ssd... es un disco?,None,None
949,012,Willy Wonka,te lavaste las manos!!! ahora solo falta que te vacunes,None,None
959,006,Filosoraptor,es necesario elegir ahora?,None,None
962,003,Ay Si,when my friend looks for the backpack that I hid,None,None
963,004,Bad Luck Brian,Se despierta tarde para trabajar Se mete a bañar para llegar mas tarde,None,None
967,012,Willy Wonka,De harina o de maiz?,None,None
969,012,Willy Wonka,De harina o de maiz?,None,None
971,004,Bad Luck Brian,Tt,None,None
984,001,Ancient Aliens,Quiero uno alitas De la choza de las alitas,None,None
986,012,Willy Wonka,"Asi que te llego dos provedores  y cruce de congelados a la vez, pero estas solo Dime ¿Que se siente tener la adrenalina al millon??",None,None
989,003,Ay Si,Maduro ayuda yo nose,None,None
990,013,Yao Wonka,Pobre Toxico,None,None
998,005,Disaster Girl,no te preocupes mami yo cuido la CASA...  5MINUTOS  DESPUES UPS,None,None
1000,008,Matias Prats,NOTICIAS A ULTIMA HORA las propuestas por Kelloway y day.....,None,None
1012,006,Filosoraptor,Si no hago la muestra con personas habria investigacion.....,None,None
1017,006,Filosoraptor,Si no ahi personas habria invetsigacion.....,None,None
1038,003,Ay Si,ahh listo para la foto para las trd,None,None
1053,001,Ancient Aliens,Solo hay una explicacion para esto Alumnos amarillos,None,None
1057,001,Ancient Aliens,When tu amiga tiene el cabello maltratado Trapeas con tu cabeza,None,None
1058,005,Disaster Girl,yo cuando espero les llegue el karma a los que me robaron,None,None
1064,004,Bad Luck Brian,CREA UN GRUPO INFORMATIVO NADIE LO PESCA,None,None
1066,004,Bad Luck Brian,PS CREA UN GRUPO INFORMATIVO NADIE LO PESCA,None,None
1075,007,Futurama Fry,La cara que se te pone Cuando Aaron dice que va a invitar,None,None
1076,006,Filosoraptor,Hagan memes de literatura La profe preguntandose cuando lxs chicxs de 6to los van a hacer,None,None
1079,009,No me digas,leon me respira al lado y yo,None,None
1081,006,Filosoraptor,Hagan memes para literatura La profe pensando cuando lxs chicxs de 6to van a hacer los memes,None,None
1087,006,Filosoraptor,Hagan memes para literatura La profe pensando cuando lxs chicxs de 6to van a empezar a hacerlos,None,None
1093,006,Filosoraptor,Si las Naranjas fueran amarillas Se llamarian Naranjas,None,None
1108,012,Willy Wonka,Profe me merezco un 10! No?,None,None
1110,007,Futurama Fry,Yo mirando a los del otro grupo,None,None
1113,007,Futurama Fry,Mi cara cuando miro a hector,None,None
1127,007,Futurama Fry,Napoleon cuando ve que hay otro hotel en pintaverde,None,None
1131,003,Ay Si,Ningun animal dormira en una cama CON SÁBANAS,None,None
1137,004,Bad Luck Brian,DSee lleva la GoPro Va en furgoneta,None,None
1138,004,Bad Luck Brian,Se lleva la GoPro Va en furgoneta,None,None
1152,004,Bad Luck Brian,david sirota's racist,None,None
1164,004,Bad Luck Brian,compensation day on friday network issues prevent everyone at work from doing their job and hence have a lot of free time,None,None
1167,003,Ay Si,Cuando te pregunta por tu trabajo Yo ni me entere que avia trabajo,None,None
1169,008,Matias Prats,Antes de comenzar con las noticias del dia Saludamos a Mary de Leon Guanajuato que tengas un extraordinario dia,None,None
1186,004,Bad Luck Brian,asks for a compensation day network issues prevent everyone at work from doing their job and hence have a lot of free time,None,None
1187,003,Ay Si,ELLA ME BESO ... TAL VEZ ME GUSTO,None,None
1193,004,Bad Luck Brian,Abre una tienda Se termina la semana de endulzada,None,None
1212,005,Disaster Girl,Mi vecina no quiso resiclar Pues mira ahora,None,None
1226,012,Willy Wonka,ERES FIJA MAQUINAAAAAAA! !!,None,None
1228,008,Matias Prats,ROCÍO ES FIJA FELICIDADES,None,None
1231,007,Futurama Fry,Mnnn por que sera que no Le contestaron a Orlando.... Jajajajaja,None,None
1233,012,Willy Wonka,Te mando un Abrazo De todos los de Dimesa,None,None
1236,007,Futurama Fry,Porque samuel no contestas ...,None,None
1242,007,Futurama Fry,Este pigindi Hp,None,None
1252,008,Matias Prats,Atleta consigue su mejor marca Se podra decir que sudo la gota gorda,None,None
1254,008,Matias Prats,Atleta consigue su mejor marca Se podra decir que sudo la gota Gorda para conseguirlo,None,None
1256,008,Matias Prats,objetivo conseguido,None,None
1259,012,Willy Wonka,¿Que se siente ser lo que mas odias?,None,None
1263,008,Matias Prats,El fin de semana Se presenta calentito,None,None
1265,010,Prepare Yourself,MI ESPOSA ME GOLPEABA PERO ERA PORQUE NO LE AYUDABA EN CASA,None,None
1266,003,Ay Si,CUANDO TE DICEN QUE ERES MUY FRIO,None,None
1269,013,Yao Wonka,No le agan caso a Cristobal Es hueco y le gusta la cornetz,None,None
1272,008,Matias Prats,Oy es el cumple de zayra Y su abuelo chere  lo sabe,None,None
1274,007,Futurama Fry,No me jodan!!! A todos les gusta comer carne de chancho..con el cuerito,None,None
1275,007,Futurama Fry,Avendaño Como te gusta el chori,None,None
1279,005,Disaster Girl,Mi cara viendo los quemados de la industria Mientras yo soy de LatinRich,None,None
1281,005,Disaster Girl,el me mandaba fotos de changos me mandaba,None,None
1286,011,Problems,Tengo calor en la oficina voy a molestar a alguien,None,None
1288,011,Problems,hace mucho calor Y no prenden el aire acondicionado,None,None
1298,012,Willy Wonka,When no pierdes ni una materia...,None,None
1299,012,Willy Wonka,When no pierdes ni una materia... Y estemos en el cuarto periodo....,None,None
1300,012,Willy Wonka,When no pierdes ni una materia... Y estamos en el cuarto periodo....,None,None
1301,012,Willy Wonka,ASI QUE ERES LA HEREDERA? QUE SE SIENTE QUE ESTA REPARTIDA EN DOS ?,None,None
1302,012,Willy Wonka,LLEGO CHOCOLATITO! ESE ES EL HEREDERO JAJA,None,None
1304,012,Willy Wonka,Y TU QUE TE CREIAS EL REY TODO EL MUNDO,None,None
1306,012,Willy Wonka,A VER UNA SONRISITA! JA !LA HEREDERA!,None,None
1321,012,Willy Wonka,Y que dijiste? Que te creimos,None,None
1323,012,Willy Wonka,Y que dijiste Cocuy QUE TE CREÍMOS?,None,None
1326,007,Futurama Fry,cuando tu hermano te trata bonito mm.. ahora este que quiere,None,None
1338,001,Ancient Aliens,Pelo duro Como mecha e cuete,None,None
1342,009,No me digas,cuando te dicen que hay mas bacterias buenas que malas y tu ya lo sabias,None,None
1344,003,Ay Si,Yo solo estaba mirando,None,None
1345,008,Matias Prats,Cierre Nuevo diario,None,None
1349,012,Willy Wonka,Marina Tu eres la mejor idea,None,None
1353,012,Willy Wonka,"Uy, que ingeniosos... Deberian ser novelistas en su tiempo libre.",None,None
1359,012,Willy Wonka,Asi que manejas ti propio auto? Muestrame tu licencia Panchi,None,None
1370,004,Bad Luck Brian,YA. ..SIMON RAJATE CON LAS. ......CHELAS,None,None
1379,004,Bad Luck Brian,121235 12311651,None,None
1399,003,Ay Si,Clara bonilla Javier palacios te ama mi,None,None
1400,007,Futurama Fry,Hueles eso? Huele a ardidos,None,None
1409,012,Willy Wonka,Hola azaena Como estas,None,None
1412,008,Matias Prats,Boooo Y mas booo,None,None
1419,003,Ay Si,Uy si si cuidado El cholo esta ensayando y no le gusta que lo molestennn,None,None
1433,005,Disaster Girl,jugando a las manitas calientes,None,None
1439,007,Futurama Fry,una chica me dice no eres tu soy yo,None,None
1440,003,Ay Si,cuando matan ha alguien yo no fui,None,None
1463,003,Ay Si,Digo si me amas clara Bonilla Porque yo te amo demasiado me traes loquito,None,None
1470,007,Futurama Fry,Como cuando alguien me Da algo y se empieza a reir,None,None
1476,003,Ay Si,Disculpeme,None,None
1478,008,Matias Prats,Se suspendio el asado xq al ticu tiene que cocinarle a la patrona y no hay novedades del pitu Mas informacion,None,None
1480,007,Futurama Fry,A ti te pasa algo,None,None
1483,008,Matias Prats,Ultimo minuto Chucureño revela nuevos videos,None,None
1493,012,Willy Wonka,Espias mi perfil ? No tienes vida propia ?,None,None
1495,009,No me digas,No me digas,None,None
1498,003,Ay Si,Ui a madame Vai se fazer de desentendida...,None,None
1499,003,Ay Si,JUAN ESTUDIA Y ADEMAS LEE UN LIBRO ANOLOGICO,None,None
1508,008,Matias Prats,Atentos..si ven a nuria trigeros. Cumple años Que se page algo..,None,None
1523,011,Problems,Solo queria un plon Y le di el chicharron mas grande,None,None
1525,001,Ancient Aliens,Lo tiene todo asi,None,None
1527,012,Willy Wonka,Tienes problemas en tu casa? Bienvenido a la desercion escolar,None,None
1531,004,Bad Luck Brian,argentina,None,None
1532,012,Willy Wonka,argentina,None,None
1533,001,Ancient Aliens,argentina,None,None
1534,006,Filosoraptor,Si dejo la escuela en 1er año En que porcentaje de fracaso escolar estoy?,None,None
1536,004,Bad Luck Brian,Tiene un CI de 115% Abandona la escuela a los 15,None,None
1549,007,Futurama Fry,argentina,None,None
1563,004,Bad Luck Brian,Es de ford Compra 2 chevrolet,None,None
1564,006,Filosoraptor,Si anderson no te ama....... porque lo buscas,None,None
1569,006,Filosoraptor,ME QUIERO COMER A ALGUIEN A VER QUE DICEN??,None,None
1572,006,Filosoraptor,como los intolerantes ala lactosa viven en la vida lactea ?,None,None
1579,012,Willy Wonka,"""que las mujeres maten a sus hijos antes de nacer con un aborto legal"" es igual a que sea legal salir a MATAR los niños de la calle",None,None
1580,004,Bad Luck Brian,"""que las mujeres maten a sus hijos antes de nacer con un aborto legal"" es igual a que sea legal salir a MATAR los niños de la calle",None,None
1581,001,Ancient Aliens,"""que las mujeres maten a sus hijos antes de nacer con un aborto legal"" es igual a que sea legal salir a MATAR los niños de la calle",None,None
1584,011,Problems,"""que las mujeres maten a sus hijos antes de nacer con un aborto legal"" es igual a que sea legal salir a MATAR los niños de la calle",None,None
1587,006,Filosoraptor,"""que las mujeres maten a sus hijos antes de nacer con un aborto legal"" es igual a que sea legal salir a MATAR los niños de la calle",None,None
1588,005,Disaster Girl,"""que las mujeres maten a sus hijos antes de nacer con un aborto legal"" es igual a que sea legal salir a MATAR los niños de la calle",None,None
1607,012,Willy Wonka,"los abortista creen que si no lo consideras persona y no los ves morir, no muere. ENTONCES LOS JUDÍOS los niños de ÁFRICA no mueren porque no los veo, no los escucho y otros dicen que no son personas",None,None
1608,001,Ancient Aliens,"los abortista creen que si no lo consideras persona y no los ves morir, no muere. ENTONCES LOS JUDÍOS los niños de ÁFRICA no mueren porque no los veo, no los escucho y otros dicen que no son personas",None,None
1611,011,Problems,"los abortista creen que si no lo consideras persona y no los ves morir, no muere. ENTONCES LOS JUDÍOS los niños de ÁFRICA no mueren porque no los veo, no los escucho y otros dicen que no son personas",None,None
1613,007,Futurama Fry,"los abortista creen que si no lo consideras persona y no los ves morir, no muere. ENTONCES LOS JUDÍOS los niños de ÁFRICA no mueren porque no los veo, no los escucho y otros dicen que no son personas",None,None
1639,010,Prepare Yourself,Preparense estudiantes El examen de ingles se acerca,None,None
1647,005,Disaster Girl,"los abortista creen que si no lo consideras persona y no los ves morir, no muere. ENTONCES LOS JUDÍOS los niños de ÁFRICA no mueren porque no los veo, no los escucho y otros dicen que no son personas",None,None
1649,006,Filosoraptor,"los abortista creen que si no lo consideras persona y no los ves morir, no muere. ENTONCES LOS JUDÍOS los niños de ÁFRICA no mueren porque no los veo, no los escucho y otros dicen que no son personas",None,None
1651,013,Yao Wonka,Lucas tu cumpleaños era sorpresa Hasta que alguien te conto.,None,None
1652,013,Yao Wonka,Lucas tu cumpleaños era sorpresa Hasta que A.... Te conto.,None,None
1654,013,Yao Wonka,Lu tu cumpleaños era sorpresa Hasta que alguien te conto y se supo todo,None,None
1656,012,Willy Wonka,hay personas que aman difamar hasta que las preguntas las hace la justicia,None,None
1657,013,Yao Wonka,es verdad hay gente sin vida propia,None,None
1662,012,Willy Wonka,Asi que su campaña tiene propuestas claras Entonces porque se copian hasta el bingo de Pensilvania Primero,None,None
1663,013,Yao Wonka,Tienen ideas propias Y se copian hasta el bingo de jorge garcia,None,None
1664,004,Bad Luck Brian,la  U BIENDO  COMO ESTA ACOSTUMBRADO A PERDER,None,None
1671,003,Ay Si,No pos Yo no se,None,None
1673,003,Ay Si,No Me digas,None,None
1682,003,Ay Si,cuando de niño te preguntaban quien hizo todo ese desmadre y tu: yo no fuy,None,None
1684,003,Ay Si,Yo no se,None,None
1689,002,Annoying Gamer Kid,cuando de niño te castigaban el control pero no la consola y en encontrabas el control,None,None
1719,005,Disaster Girl,Estructura de datos Yo,None,None
1726,006,Filosoraptor,"Deja ver ahora que invento Haa, una tablita anti Waldo",None,None
1732,008,Matias Prats,Feliz cumple mi amor Celeste,None,None
1744,004,Bad Luck Brian,Marca al 5555trol... Le contesta Paola.,None,None
1745,012,Willy Wonka,Quand gab,None,None
1746,003,Ay Si,"Hay si hay si, no tuviste el sistema smart Y pucistede pretexto eso para no hacer nada",None,None
1761,009,No me digas,Cuando tu mama te dice pon en pausa tu juego online Y pierdes en cuando la tenias ganada y te preguntan estas bien y tu le contestas que si,None,None
1762,009,No me digas,Cuando tu mama te dice pon en pausa tu juego online Y pierdes cuando la tenias ganada y te preguntan estas bien y tu le contestas que si,None,None
1772,003,Ay Si,Hay si hay si Porque me corte la ceja me copie de vos,None,None
1774,003,Ay Si,Hay si hay si Porque me corte la ceja me copie de vos No?,None,None
1776,011,Problems,Par favoooor NO ME HAGAN QUEDAR MAL,None,None
1793,008,Matias Prats,Noticia de ultimo momento Quedan solo dos dias para cerrar ciclo,None,None
1801,003,Ay Si,Yo no se A Rodrigo Bonilla le gusta el chostomo,None,None
1804,012,Willy Wonka,Me la chupas zuny Porfi!!!!!,None,None
1805,012,Willy Wonka,Uy asi que chiste Greñuda,None,None
1806,004,Bad Luck Brian,E ya te Vi Rodrigo Eres putito te gusta el pescuezo,None,None
