,meme_id,plantilla,texto_no_tilde,text_1,text_2
621,008,Matias Prats,Perdonad que insista pero... cuando iremos al aberronchal?,None,None
624,011,Problems,Ya no aguanto mas Que alguien lo mande a callar,None,None
631,001,Ancient Aliens,hola buenas tarde me llaman joel el tonto adeu,None,None
640,008,Matias Prats,"Tu banco, y cada dia El de menos gente",None,None
647,012,Willy Wonka,pedro sanches dimitio ya le queda menos a carlos,None,None
648,012,Willy Wonka,pedro sanchez dimitio ya le queda menos a carlos,None,None
649,002,Annoying Gamer Kid,odio el mon per aixo soc gamer,None,None
652,004,Bad Luck Brian,Compra a Luis Suarez por 23 millones Esa semana Suarez hace el peor partido de su carrera,None,None
653,011,Problems,A PREGUNTAS EMBARAZOSAS RESPUESTAS ANTICONCEPTIVAS,None,None
674,001,Ancient Aliens,Menudo cocido Comi en el cristo!,None,None
682,001,Ancient Aliens,Users,None,None
685,004,Bad Luck Brian,SOY RATA OCC?,None,None
694,005,Disaster Girl,"cuando en el video no digo ""no intenten esto en casa""",None,None
704,001,Ancient Aliens,¿la respuesta? aliens,None,None
705,001,Ancient Aliens,¿cual es el problema del ser? aliens,None,None
708,001,Ancient Aliens,Hespaña,None,None
710,001,Ancient Aliens,brujeria,None,None
742,005,Disaster Girl,Ya me cansaban los politicos,None,None
743,005,Disaster Girl,Ya me cansaban Los politicos,None,None
747,005,Disaster Girl,Ya cansan Los politicos,None,None
749,005,Disaster Girl,Toma conchuda Metete el postre en el orto,None,None
752,007,Futurama Fry,parece que mejor me recontraretracto,None,None
763,007,Futurama Fry,despues de leer la cantante calva,None,None
770,007,Futurama Fry,Cuando escriben un gossip sobre mi,None,None
774,005,Disaster Girl,asi que no le va muy bien en su relacion les programo un incendio?,None,None
778,009,No me digas,Q no hp q no q no Q nooooo hp jajajaj,None,None
783,005,Disaster Girl,Solia haber gente de camino al bar ahora no,None,None
784,005,Disaster Girl,y  el bombero tuvo su incendio,None,None
785,007,Futurama Fry,¿Por que en la seccion del registro civil del diario dan siempre la edad de las personas muertas y nunca la de los recien nacidos?,None,None
787,005,Disaster Girl,y  el bombero al fin tuvo su incendio...,None,None
789,009,No me digas,el techo esta arriba el piso esta abajo,None,None
793,005,Disaster Girl,MIRA MAMA SOY FALLERA,None,None
794,009,No me digas,Tu tambien Lo viste Sheyla?,None,None
795,012,Willy Wonka,asi que sabes mucho sobre todo ilustrame..,None,None
800,003,Ay Si,Ay si Ay si Que indignacion sienten todos ahora,None,None
808,010,Prepare Yourself,the uxianet is comming,None,None
813,005,Disaster Girl,cuando el bombero llega tarde a su incendio,None,None
821,004,Bad Luck Brian,Dice que si continua lloviendo no vayan a trabajar deja de llover,None,None
826,009,No me digas,serio loko,None,None
843,008,Matias Prats,Irene al volante peligro constante,None,None
844,001,Ancient Aliens,tu eztupides es asi de grande te ablo a ti anasofia,None,None
845,008,Matias Prats,permiteme que insista manda a los paleos de paseo,None,None
850,001,Ancient Aliens,se kontar hasta tomate,None,None
852,010,Prepare Yourself,"Excelente inicio de semana Werita, Verito, Tokio",None,None
862,012,Willy Wonka,Donde esta Zapatero? Zapatero donde esta? Donde esta Zapatero? Zapatero donde estaaaaa?,None,None
872,011,Problems,Como cuando tu ex te prende la chispa pero no te apaga el incendio,None,None
873,004,Bad Luck Brian,Van a su primera junta en Mty Salen regañados,None,None
880,012,Willy Wonka,Jdjdjdhd Hdjdhdh,None,None
883,005,Disaster Girl,mi vecino odiaba undertale odiaba >:],None,None
887,012,Willy Wonka,Asi que te creias un macho alfa Decime que se siente que te usen como objeto sexual,None,None
893,006,Filosoraptor,pedire carne asada de anasofia y una hanburguesa de la carne de anasofia,None,None
894,012,Willy Wonka,"No te apenes Iris...,, Ya llegara el viernes !!",None,None
909,012,Willy Wonka,Cuenta me que se siente Saber que Omitar nondeja que salgas,None,None
913,012,Willy Wonka,Cuenta me que se siente Saber que Omitar no deja que salgas,None,None
924,009,No me digas,Yo llegue Hace como 10/ minutos,None,None
931,003,Ay Si,a quien chucha le importa,None,None
936,004,Bad Luck Brian,Juego en un tutorial con todos los poderes y muero Mision peor que fail,None,None
944,005,Disaster Girl,te dije k no te metas.. con mi pololo,None,None
946,006,Filosoraptor,Si soy 100tifico Sere 1000itar.,None,None
959,006,Filosoraptor,si un arquitecto muere entonces pasa al otro plano,None,None
972,006,Filosoraptor,HABRÁ PERSONA MÁS FEA QUE MARÍA,None,None
973,003,Ay Si,Ay si! Ahora todos pensando en Bojaya.,None,None
975,003,Ay Si,"hay si hay si yo escribo ola  k  ase con ""k,s"" y sin ""h"" hay si hay si",None,None
980,006,Filosoraptor,QUE TENGO QUE HACER,None,None
989,004,Bad Luck Brian,Duerme con jorge ramos Despierta con loret,None,None
990,002,Annoying Gamer Kid,q sueño me canse de viciar,None,None
994,012,Willy Wonka,esta es tu cara cuando uno del 1ºReg de aragon dice que es mejor que tu,None,None
996,001,Ancient Aliens,Cuando no haces nada y eres baneado Marios,None,None
997,001,Ancient Aliens,Cuando no haces nada y eres baneado Mario,None,None
1000,005,Disaster Girl,"¿Todo esta bien? (si, esto es solo un suño)",None,None
1011,007,Futurama Fry,que callados estan estos pendejos,None,None
1023,012,Willy Wonka,nombra 3 cosas que te molestan,None,None
1024,005,Disaster Girl,A mi vecina no le gustaba fnafhs Y la deje sin casa,None,None
1025,006,Filosoraptor,Es el gordo mas cabron que gordo o mas gordo que cabron?,None,None
1043,005,Disaster Girl,aya desia que no PODÍA COMER dulses desia,None,None
1046,001,Ancient Aliens,cuando llegas a las 3:00am y te lavas los dientes aliens,None,None
1047,005,Disaster Girl,eya desia que no PODÍA COMER dulses por las caries desia,None,None
1048,005,Disaster Girl,ella decia que no PODÍA COMER DULCES por las caries desia,None,None
1049,008,Matias Prats,Enhorabuena a Bodegas Monfil Y a marian!!,None,None
1051,005,Disaster Girl,no tengo un #jardinmaternalenla3,None,None
1061,006,Filosoraptor,Por que sera k me blokiaste Jose Miguel beato,None,None
1067,006,Filosoraptor,En lugar de agua helada Le hubiese puesto chicha helada no?,None,None
1068,009,No me digas,freixo ainda nao tem familia?,None,None
1075,003,Ay Si,Ay si ami no me gusta el chap,None,None
1082,001,Ancient Aliens,SOLAR FLARES,None,None
1083,012,Willy Wonka,Cuado es ton namorando De mimaetre,None,None
1088,004,Bad Luck Brian,manda guerra a fury para deshacerlo fury gana la guerra,None,None
1091,013,Yao Wonka,"Mi cara cuando el Profe que me dio clases Le escribeme a la chica que me como, y yo soy el que le respondo",None,None
1094,011,Problems,le mande guerra a fury por pekes me la metieron seca,None,None
1096,004,Bad Luck Brian,toy mu emosionao con er fotoshoo,None,None
1097,003,Ay Si,ay si! ay si ahora las malillas son angelitas,None,None
1107,004,Bad Luck Brian,un resumen de la boda del sabado pone 70 fotos,None,None
1108,004,Bad Luck Brian,viaja A JAPON Y SE LLEVA EL PERRO CON ELLOS NO REGRESA EL PERRO,None,None
1109,005,Disaster Girl,Mi vecino escuchaba a Fernando leiva escuchaba,None,None
1110,005,Disaster Girl,Mi vecino escuchaba a Fernando leiva,None,None
1118,013,Yao Wonka,Mi cara cuando el Profe que me dio clases Le escribe a la chica Con que salgo.,None,None
1119,004,Bad Luck Brian,envia un mensaje de voz llega con mal aliento,None,None
1120,003,Ay Si,Solo una vez me lleve a la Elsy,None,None
1128,004,Bad Luck Brian,envia un mensaje de voz porfavor llega con mal aliento,None,None
1129,004,Bad Luck Brian,cuando vas al dentista y esta cerrado,None,None
1131,004,Bad Luck Brian,envia un mensaje de voz y el mensaje llega con mal aliento,None,None
1140,001,Ancient Aliens,QUIMICA,None,None
1150,001,Ancient Aliens,Ehh como te lo explico La Dicha te dura hasta q venga otro con mas plata,None,None
1152,003,Ay Si,"AY SI AY SI ANGEL, DEFIENDEME!!",None,None
1166,011,Problems,me ha dado hambre acabo de cepillarme los dientes,None,None
1167,012,Willy Wonka,ASI QUE TE LLAMAS SAM ..............,None,None
1168,001,Ancient Aliens,Choripanes y pola Alienigenas,None,None
1169,007,Futurama Fry,"Cuando tiene pareja... Y te da rafagas de ""me gusta""3' Instagram...",None,None
1170,001,Ancient Aliens,Tiene en cunlo De ensetanmacho,None,None
1173,003,Ay Si,uy si    uy si tenemos una malotaen propociones pequeñas  aqui,None,None
1174,003,Ay Si,uy si    uy si tenemos una malota en propociones pequeñas  aqui,None,None
1177,003,Ay Si,uy si    uy si tenemos una malota en proporciones pequeñas  aqui,None,None
1190,005,Disaster Girl,Y todos... Nos quitamos las mascaras,None,None
1194,009,No me digas,Altos Vigotes wey,None,None
1197,008,Matias Prats,chile como potencia mundial? me estas huevan**  xdxd,None,None
1200,005,Disaster Girl,fiesta de final de curso en ceina,None,None
1203,003,Ay Si,AY SI como no...,None,None
1207,012,Willy Wonka,ola,None,None
1210,003,Ay Si,"Ay si, tiene TLC con todos Ay si, Chile es bacan.",None,None
1211,003,Ay Si,admirenme soy el pais mas abierto del mundo,None,None
1215,003,Ay Si,Rrrico po NEGRO,None,None
1216,011,Problems,cuando subieron el precio a la cerveza,None,None
1226,001,Ancient Aliens,FACILITIES,None,None
1227,006,Filosoraptor,si un abogado se vuelve loco? pierde el juicio?,None,None
1231,011,Problems,I had a girl related accident... ...No puedo quedarme a las ovejas,None,None
1232,001,Ancient Aliens,Arquitectura,None,None
1234,006,Filosoraptor,SI UN HOMBRE ES FIEL CON SU PAREJA... ENTONCES ES PORQUE ES MENOS HOMBRE ?,None,None
1235,012,Willy Wonka,Tato que se siente Ser nuestro centro de atencion. XD,None,None
1238,007,Futurama Fry,not sure if fail fast is when marc marquez falls down,None,None
1240,001,Ancient Aliens,Cuando la gina Se gira,None,None
1245,011,Problems,Por que las fracciones,None,None
1248,003,Ay Si,aja Chao pues,None,None
1249,005,Disaster Girl,nunca fastidies a la hija de un arabe,None,None
1250,006,Filosoraptor,que honda vayy,None,None
1253,003,Ay Si,Tu cara cuando la profesora te pregunta si sabes quiene es el primer personaje  del libro el tunel,None,None
1255,008,Matias Prats,"En otras noticias el presidente de jalpa le culio la novia a un panzon , seguiremos informando",None,None
1261,011,Problems,me dijieron que habria mucho oro solo veo piedras,None,None
1265,003,Ay Si,Tu dices QUE ERES MI  PRIMA ? MIALMA ERES MUY FEA !!,None,None
1269,003,Ay Si,Ay si te borro y luego te agrego,None,None
1271,008,Matias Prats,Hospital agota las existencias de anestesia... Se acabo lo que sedaba,None,None
1276,008,Matias Prats,A PARTIR DE LA FECHA La FAMILIA MONTOYA YA NO PODRÁ REALIZAR FIESTAS CON SUS AMIGOS,None,None
1279,008,Matias Prats,A PARTIR DE LA FECHA LA FAMILIA MONTOYA YA NO PODRÁ REALIZAR FIESTAS CON SUS AMIGOS,None,None
1280,008,Matias Prats,Bienvenida !! Lorena Alvarado !!,None,None
1281,001,Ancient Aliens,Dia sin que te manden tarea Dia alien,None,None
1283,011,Problems,quan posen a quan tindrien que posar ha,None,None
1288,003,Ay Si,UYY SI AHORA NO PUEDEN HACER EPT,None,None
1292,005,Disaster Girl,aayy mallito...te voy a dejar tal cual,None,None
1293,012,Willy Wonka,votaste por el no porque no metieron a dios en los acuerdos y tu crees  ahora que la renegociacion la va hacer el concistorio de ancianos de la iglesia,None,None
1295,004,Bad Luck Brian,Consiguieron todas el Permiso de sus chicos para salir por primera vez Clausuran el boliche,None,None
1304,003,Ay Si,Da silva silva so nao chegava,None,None
1305,009,No me digas,La cara q se te qeda .... Cuando te adelanta la mi golfa!!!,None,None
1309,008,Matias Prats,Mauro a cete cargo y atendela,None,None
1312,005,Disaster Girl,Tenia dismenorrea... ...le di paracetamol,None,None
1316,003,Ay Si,"Tu sabes neto Ora si que ""hay tu""",None,None
1320,001,Ancient Aliens,COMO VA HACER POSIBLE QUE NO SE LA LAVEN :v,None,None
1323,003,Ay Si,Fui en España,None,None
1325,010,Prepare Yourself,brace yourself Cielito lindo is comming,None,None
1327,001,Ancient Aliens,tengo ganas de ... chupartela toda jorgito...,None,None
1334,008,Matias Prats,noticia de ultimo minuto hoy viene la profe sole,None,None
1337,005,Disaster Girl,THEY USED TO SAY TECHNOLOGY WAS GONNA TAKE OVER THE WORLD tHEY USED TO...,None,None
1347,008,Matias Prats,Y EN OTRAS NOTICIAS ME ESTOY CAGANDO,None,None
1349,003,Ay Si,¡Ay si! vote por el no pero quiero la paz,None,None
1353,001,Ancient Aliens,menores,None,None
1354,011,Problems,huy hoy de uevo aclases que fastidio,None,None
1358,006,Filosoraptor,si los uribistas fueran dinosaurios votarian por el meteorito?,None,None
1359,003,Ay Si,Que paso aca,None,None
1360,006,Filosoraptor,si los uribistas fueran dinosaurios votarian por el meteorito?,None,None
1373,012,Willy Wonka,Con que te quieres hacer republica independiente Bienvenida al nuevo protectorado americano,None,None
1375,006,Filosoraptor,Inventa fondos segun el para ayudar y lo hace xq sino nadie le va llegar,None,None
1376,004,Bad Luck Brian,COMPRA UN IPHONE 6 POR AMAZON SE LO ROBAN EN LA ADUANA,None,None
1378,011,Problems,Mary cuando le dijeron No uses el Inter,None,None
1380,005,Disaster Girl,acabe mi trabajo,None,None
1385,007,Futurama Fry,NO SE SI DARLE LIKE O DARLE UN CONSEJO,None,None
1386,003,Ay Si,Ah yo no se! Si Orlando quiere ir con manga cero es su problema!,None,None
1390,004,Bad Luck Brian,SE COMPRA EL CSGO LOS RUSOS DEJAN DE GRITAR,None,None
1392,001,Ancient Aliens,Cuando haces un pop obra extraterreste,None,None
1393,007,Futurama Fry,19.30: adri por aqui algo esta pasando,None,None
1396,003,Ay Si,LOs del sur cuando se enteran que Baja califonia se quiere independiazar,None,None
1417,013,Yao Wonka,en vivo  no tanto pero por facebook sos una masa,None,None
1424,004,Bad Luck Brian,SACA LA SENTRI Y RESULTA QUE YA ES PARTE DE EUA,None,None
1426,004,Bad Luck Brian,vA A PIG AND WINGS PIDE CUBIERTOS,None,None
1429,010,Prepare Yourself,brace yourself questions are coming,None,None
1430,012,Willy Wonka,Ya aparecieron Las demas Boliburguesas,None,None
1448,005,Disaster Girl,Mis vecinos homo erectus querian aprender a hacer el fuego asi que les enseñe,None,None
1458,005,Disaster Girl,Engañameeee Esteban Y parecera un accidente,None,None
1465,013,Yao Wonka,Gracias uribe Por dejarnos seguir en la guerra,None,None
1469,004,Bad Luck Brian,HABLA DE LUCHAR POR LAS CLASES tRABAJA EN UN CALL CENTER,None,None
1472,004,Bad Luck Brian,HABLA DE LA LUCHA DE CLASES tRABAJA EN UN CALL CENTER,None,None
1478,011,Problems,La paz no es negociable Es obligatoria,None,None
1499,013,Yao Wonka,texto 1 texto 2,None,None
1501,004,Bad Luck Brian,TIENE DOS PANTALLAS PARA MEJOR PRODUCTIVIDAD LAS OCUPA EN MODO ESPEJO,None,None
1507,005,Disaster Girl,mi actitud cuando hacen muchas preguntas,None,None
1523,005,Disaster Girl,MIS VECINOS ESCUCHABAN DAME FUEGO Y YO SE LOS DI,None,None
1534,006,Filosoraptor,Que tienes tu en contra d nosotros n es suficiente con tu foto,None,None
1543,003,Ay Si,pero seño yo no hice nada,None,None
1548,013,Yao Wonka,tu cara cuando los de n.o.b. se creen que tienen hinchada,None,None
1549,002,Annoying Gamer Kid,gano central a vs que te aso boca?,None,None
1554,002,Annoying Gamer Kid,cundo te sale mal una prueba no quiero seguir asi,None,None
1565,002,Annoying Gamer Kid,cuando no estuddias por no  saber leer,None,None
1583,004,Bad Luck Brian,La invitan a almorzar Tiene clase todos los dias de 12 a 2,None,None
1602,008,Matias Prats,Alguien hablo de perico Re Cuenden q ya viene mi cumpleaños,None,None
1628,006,Filosoraptor,"Yo esto lo he visto antes. Ah, si en el pleistoceno.",None,None
1633,012,Willy Wonka,ahora en serio has acertado de potra ¿verdad?,None,None
1639,007,Futurama Fry,hoy... ¿habia tarea?,None,None
1642,009,No me digas,"aa xmiana, ma laat laj HECTHOR P.C. LA CUN CHAQAT. ma a pur ain",None,None
1646,005,Disaster Girl,cuando robas el extintor de la escuela,None,None
1649,003,Ay Si,uyy sin no le gusta que le digan ni una wea feo ql,None,None
1667,013,Yao Wonka,Quieras o no te gusta el pene,None,None
1672,006,Filosoraptor,me pregunto sera que ya me depositaste drilo,None,None
1679,003,Ay Si,yo cuando me dicen loca,None,None
1688,001,Ancient Aliens,otalvaro llego tu novio,None,None
1699,012,Willy Wonka,oye guarrillo quieres salami del bueno? suarez si quiere,None,None
1705,010,Prepare Yourself,The horarios are coming,None,None
1710,005,Disaster Girl,me parece perverso CHUKY,None,None
1717,002,Annoying Gamer Kid,CUANDO ME PUTEAN POR FB PERO ME CHUPA UN HUEVO,None,None
1723,007,Futurama Fry,solo 4g en claro y movistar en bitel 3g y 4g,None,None
1724,001,Ancient Aliens,Al re toke Perro,None,None
1733,006,Filosoraptor,Si Juan vive en los mina y se va a las 3 a que hora se va jose que vive en alamo? a las 11?,None,None
1737,006,Filosoraptor,Si la marea roja no es una marea Por lo menos es roja?,None,None
1739,001,Ancient Aliens,Solo hay una persona que siempre piensa en comer Y esa persona es Mirza,None,None
1743,003,Ay Si,no y pa que eduardo tiene facebook,None,None
1747,012,Willy Wonka,"¿ASi que tu cumpleaños es el 17 de octubre, ricardo? Dime que se siente cumplir 35 años",None,None
1748,012,Willy Wonka,Hay si hay si traigo un Nissan Y soy bien mandilon,None,None
1765,009,No me digas,Que mi siniestro no procede Aqui esta care,None,None
1777,006,Filosoraptor,How long is it normal to wait to start having sex with your new girlfriend,None,None
1787,003,Ay Si,Ay Si que miedo,None,None
1790,011,Problems,CUANDO SABES QUE AREVALO ES GAY,None,None
1792,007,Futurama Fry,te reto a darle like con los ojos serrados,None,None
1795,004,Bad Luck Brian,"Dice no, al acuerdo Lo invitan a dialogar y proponer, no asiste",None,None
1805,003,Ay Si,Preguntan cuando juegan Pero no pagan los 100 soles,None,None
1810,003,Ay Si,Ay si... Putletico quiere jugar la Libertadores. Lejos se van a ir para que le rompan el orto!!,None,None
1816,009,No me digas,Querian ser Licenciados??,None,None
1824,006,Filosoraptor,Si me robo el wifi de una iglesia estoy recibiendo señal de dios,None,None
1829,006,Filosoraptor,Si el cielo esta estrellado... ...es porque alguien le avento una piedra,None,None
1834,013,Yao Wonka,mira como lloro por esa broma de nancy,None,None
1835,001,Ancient Aliens,FASA,None,None
1840,005,Disaster Girl,asi quedo el estadio de belgrano,None,None
1845,006,Filosoraptor,"Sera q despues del plesbicito Vuelven las cadenas de oracion?, los retos de la semana?.. El amen al enfermo?",None,None
1850,004,Bad Luck Brian,oye tu te gusta la musica electronica ok entonces dime 5 musicas de tus djs XD,None,None
1853,012,Willy Wonka,asi que tu pololo es pdi que se siente saber que te va a intervenir el celu y el face,None,None
1861,010,Prepare Yourself,Se acerca invern,None,None
1864,012,Willy Wonka,asi que dio miedo jugar al chess,None,None
1872,004,Bad Luck Brian,cuando eres jorgi y pollo te deja de hablar,None,None
1877,004,Bad Luck Brian,declara su amor a una chica borra su publicacion y da dislike,None,None
1881,007,Futurama Fry,Sera que estoy siguiendo A el politico payaso,None,None
1888,007,Futurama Fry,Natalia that Is not funny At: your classmate Melidisita,None,None
1889,007,Futurama Fry,donde esta la droga no te agas el papu aki,None,None
