,meme_id,plantilla,texto_no_tilde,text_1,text_2
905,004,Bad Luck Brian,dice que lo va a sacar de boca sale de river y le mueve a la hija,dice que, lo va a sacar de boca sale de river y le mueve a la hija
932,003,Ay Si,"uy si uy si soy renzo y me creo guapo ""guapo""",uy si uy si," soy renzo y me creo guapo ""guapo"""
952,004,Bad Luck Brian,se van a reunir el del transporte se pierde,se van a reunir el del transporte, se pierde
953,004,Bad Luck Brian,Pide amarilla se la sacan a el,Pide amarilla, se la sacan a el
970,004,Bad Luck Brian,Va al warnet  un niño de 3 años lo loqea,Va al warnet  un niño de 3 años, lo loqea
1002,004,Bad Luck Brian,sale de su casa lo asaltan,sale de su casa, lo asaltan
1016,011,Problems,mi tia plata gano y ahora que como?,mi tia plata gano, y ahora que como?
1022,011,Problems,mi tia plata gano y AHORA  YO A COMER ....DA,mi tia plata gano, y AHORA  YO A COMER ....DA
1036,003,Ay Si,ay si eres leyenda pero en la idiotes,ay si, eres leyenda pero en la idiotes
1069,007,Futurama Fry,No se si bosnia trajo hinchas o son brasileño apoyando a bosnia,No se si bosnia trajo hinchas, o son brasileño apoyando a bosnia
1079,012,Willy Wonka,con que le vas a pumas y a leon dime ke se siente ser tan guapo y bicampeon,con que le vas a pumas y a leon ,dime ke se siente ser tan guapo y bicampeon
1080,003,Ay Si,Ay si ay siii!! VenDo mi Ps3 porque ya nadie juega coNmigo!!!,Ay si ay si,ii!! VenDo mi Ps3 porque ya nadie juega coNmigo!!!
1081,003,Ay Si,"ay si, ay si me llamo carolina y soy fanatica de glee",ay si ay si, me llamo carolina y soy fanatica de glee
1101,012,Willy Wonka,asi que votaste por farsantos dime que se siente colaborar a un pais sin educacion,asi que votaste por farsantos ,dime que se siente colaborar a un pais sin educacion
1116,012,Willy Wonka,dime que se siente... que ayer ganara la selecion y hoy pediera el pais,,dime que se siente... que ayer ganara la selecion y hoy pediera el pais
1127,008,Matias Prats,ultimas noticias agus fue a echar un meito,ultimas noticias, agus fue a echar un meito
1145,012,Willy Wonka,asi q eres el papa de esa chica dime que se siente tener la mejor hija?,asi q eres el papa de esa chica ,dime que se siente tener la mejor hija?
1152,007,Futurama Fry,no se si me esta webiando o me caga con su ex,no se si me esta webiando, o me caga con su ex
1157,003,Ay Si,Ay si ay si que haremos?,Ay si ay si, que haremos?
1163,003,Ay Si,"Ay si, ay si se cree directioner por sabes que niall es irlandes",Ay si ay si, se cree directioner por sabes que niall es irlandes
1179,008,Matias Prats,ultimas noticias cuanto cree que quedara el siguiente partido de colombia,ultimas noticias, cuanto cree que quedara el siguiente partido de colombia
1182,012,Willy Wonka,Hakuna en top... cuentame algo que no sepa,Hakuna en top... ,cuentame algo que no sepa
1189,013,Yao Wonka,asi que eres chillon  dime que se siente no poder entrar a la cabaña de los super pequeñines,asi que eres chillon  ,dime que se siente no poder entrar a la cabaña de los super pequeñines
1207,008,Matias Prats,ultimas noticias el dotto a muerto y todos hacen fiesta,ultimas noticias, el dotto a muerto y todos hacen fiesta
1285,012,Willy Wonka,Asi que es tu cumple años dime que se siente tener tantos regalos,Asi que es tu cumple años ,dime que se siente tener tantos regalos
1287,012,Willy Wonka,¿Asi que juegas para francia? dime ¿QUE SE SIENTE NECESITAR AYUDA DEL ARBITRO PARA GANARLE A HONDURAS?,¿Asi que juegas para francia? ,dime ¿QUE SE SIENTE NECESITAR AYUDA DEL ARBITRO PARA GANARLE A HONDURAS?
1292,012,Willy Wonka,dime ema que  se siente ser el mas pajero del mundo,,dime ema que  se siente ser el mas pajero del mundo
1300,012,Willy Wonka,asi que tu eres nelsy? dime que se se siente ser la mujer mas hermosa y perfecta del mundo,asi que tu eres nelsy? ,dime que se se siente ser la mujer mas hermosa y perfecta del mundo
1316,007,Futurama Fry,jhon fredy usted es asi o lo pario un teletubi,jhon fredy usted es asi, o lo pario un teletubi
1339,012,Willy Wonka,Asi q' comes sandwichs de willy wuanka dime q' se siente ser tan genial,Asi q' comes sandwichs de willy wuanka ,dime q' se siente ser tan genial
1367,004,Bad Luck Brian,Pide que le resten la novia No tiene novia,Pide que, le resten la novia No tiene novia
1423,006,Filosoraptor,si el rey helado se llama simon petrikov ¿entonces como se llamara la reina helada?,si el rey helado se llama simon petrikov ,¿entonces como se llamara la reina helada?
1425,007,Futurama Fry,no se si me copiaste la publi o la viste en otro lado,no se si me copiaste la publi, o la viste en otro lado
1428,003,Ay Si,"Ay si, ay si Ahora todos somos fraternos",Ay si ay si, Ahora todos somos fraternos
1448,007,Futurama Fry,no se si alegrarme por que no quedo ZULUAGA o llorar porque quedo santos,no se si alegrarme por que no quedo ZULUAGA, o llorar porque quedo santos
1481,007,Futurama Fry,no se si estevens esta preocupado por la quiniela o citi  le esta cobrando la tarjeta,no se si estevens esta preocupado por la quiniela, o citi  le esta cobrando la tarjeta
1485,003,Ay Si,ay si ay si entre a contaduria,ay si ay si, entre a contaduria
1486,003,Ay Si,"ay si ay si, voy tan pizado que mejor les cobro",ay si ay si, voy tan pizado que mejor les cobro
1526,012,Willy Wonka,"Asi que hoy es tu cumpleaños dime que se siente ser un año mas ""grande""",Asi que hoy es tu cumpleaños ,"dime que se siente ser un año mas ""grande"""
1532,012,Willy Wonka,asi que te gusta veguito dime que se siente ser genial,asi que te gusta veguito ,dime que se siente ser genial
1540,011,Problems,noooo mañana otra vez  l0unes y con tan malas noticias que gano santos..,noooo mañana otra vez  l0unes, y con tan malas noticias que gano santos..
1541,011,Problems,noooo mañana otra vez  lunes y con tan malas noticias que gano santos..,noooo mañana otra vez  lunes, y con tan malas noticias que gano santos..
1565,011,Problems,le dije k era virgen y me dio como makina de coser!!!,le dije k era virgen, y me dio como makina de coser!!!
1568,003,Ay Si,ay si ahora todos votaron por santos de donde saco oscar zuluaga los 6904996 votos ah,ay si, ahora todos votaron por santos de donde saco oscar zuluaga los 6904996 votos ah
1575,004,Bad Luck Brian,hace su prueba de roleo lo dejan en visto,hace su prueba de roleo, lo dejan en visto
1587,006,Filosoraptor,¿los zombis zombiscosos?,,¿los zombis zombiscosos?
1588,008,Matias Prats,"atencion..noticia de ultima hora...se esta formando una coalision en el senado para elegir presidente de esa corporacion a uribe, para que le de posesion a juampa...",atencion..noticia de ultima hora,...se esta formando una coalision en el senado para elegir presidente de esa corporacion a uribe para que le de posesion a juampa...
1606,004,Bad Luck Brian,Paga 300 pesos al docTor El doc solo le dice aprIetaTe la Nariz y listo,Paga 300 pesos al docTor El doc solo, le dice aprIetaTe la Nariz y listo
1614,011,Problems,7 colores y valor se trabo la chipeadora,7 colores, y valor se trabo la chipeadora
1650,012,Willy Wonka,dime que se siente cumplir años  el dia del padre,,dime que se siente cumplir años  el dia del padre
1660,012,Willy Wonka,¿Asi que eres fundamentalista? dime que se siente que la Iglesia esta a favor de la ciencia,¿Asi que eres fundamentalista? ,dime que se siente que la Iglesia esta a favor de la ciencia
1674,003,Ay Si,"ay si, ay si.! te voy a creer..",ay si ay si,.! te voy a creer..
1707,003,Ay Si,hay si si siempre metiendose el enfer de reykon,hay si, si siempre metiendose el enfer de reykon
1714,003,Ay Si,ay si voy al festival ritmos del mundo,ay si, voy al festival ritmos del mundo
1736,003,Ay Si,HAy si hay si Go spurs gO,HAy si hay si, Go spurs gO
1774,006,Filosoraptor,Sos un aligena ¿que me habra querido decir?,Sos un aligena ,¿que me habra querido decir?
1784,003,Ay Si,huy si .... me creo mucho por que me llamo selene,huy si, .... me creo mucho por que me llamo selene
1789,003,Ay Si,uy uy si   q ago te aplaudo,uy uy si,   q ago te aplaudo
1790,011,Problems,pense que habia salido a vacaciones y me toca madrugar al sena,pense que habia salido a vacaciones, y me toca madrugar al sena
1805,012,Willy Wonka,Asi que eres rockera dime que se siente ser de las mujeres mas hermosas,Asi que eres rockera ,dime que se siente ser de las mujeres mas hermosas
1809,012,Willy Wonka,Asi que eres rockera dime que se siente ser de las mas hermosas mujeres,Asi que eres rockera ,dime que se siente ser de las mas hermosas mujeres
1816,003,Ay Si,ay si te Crees mucho por ser papa regio,ay si, te Crees mucho por ser papa regio
1838,003,Ay Si,ay si ay si  ahora todos le gusta la bachata,ay si ay si,  ahora todos le gusta la bachata
1855,011,Problems,Dijeron pon yaoi sera divertido  y fue lo mas traumatico que eh visto en mi vida!,Dijeron pon yaoi sera divertido , y fue lo mas traumatico que eh visto en mi vida!
1909,003,Ay Si,Hay si yo pago la nafta a precio de costo,Hay si, yo pago la nafta a precio de costo
1917,003,Ay Si,"ay si, ay si ahora todos consuelan a malagon y dan terapia de pareja",ay si ay si, ahora todos consuelan a malagon y dan terapia de pareja
1918,003,Ay Si,ay si ay si se visten de negro y ocupan una selfie,ay si ay si, se visten de negro y ocupan una selfie
1941,007,Futurama Fry,nose si es gay o ermafrodita,nose si es gay, o ermafrodita
1948,012,Willy Wonka,a si que eres hondureno dime que se siente  que francia  te meta 3 goles,a si que eres hondureno ,dime que se siente  que francia  te meta 3 goles
1962,012,Willy Wonka,asikemataste alpatito?? por inpresionar atus amigos??  dimekesesiente ketesaken los ojos,asikemataste alpatito?? por inpresionar atus amigos??  ,dimekesesiente ketesaken los ojos
1970,012,Willy Wonka,con que tu eres emiliano dime que se siente ser tan guapo,con que tu eres emiliano ,dime que se siente ser tan guapo
1986,007,Futurama Fry,No se si estoy acabando el semestre... o el semestre esta acabando conmigo,No se si estoy acabando el semestre..., o el semestre esta acabando conmigo
2003,012,Willy Wonka,dime que se siente  estar de vacaciones y que te pongan de sirvient@ en tu casa,,dime que se siente  estar de vacaciones y que te pongan de sirvient@ en tu casa
2042,008,Matias Prats,noticias de ultima hora fullfeca un jugador de ps3 de hacen 300 años vino a ver nba ahora y se cree todo un analista,noticias de ultima hora, fullfeca un jugador de ps3 de hacen 300 años vino a ver nba ahora y se cree todo un analista
2048,003,Ay Si,hay si  me desquito despues,hay si,  me desquito despues
2051,011,Problems,me duele la panocha por que me la metieron derecha a mi amiga no le dolio y eso que fue doblada,me duele la panocha por que me la metieron derecha a mi amiga no le dolio, y eso que fue doblada
2061,011,Problems,le dije la puntita y no me cayo!!!,le dije la puntita, y no me cayo!!!
2093,004,Bad Luck Brian,esconde su pelota para q no se la roben se le olvida en coco's,esconde su pelota para q no se la roben, se le olvida en coco's
2097,007,Futurama Fry,¿es un nuevo idioma o son palabras necias?,¿es un nuevo idioma, o son palabras necias?
2143,008,Matias Prats,noticia de ultima hora maman sigue perturbando el grupo,noticia de ultima hora, maman sigue perturbando el grupo
2146,007,Futurama Fry,no se si es caballero o muy estupido,no se si es caballero, o muy estupido
2168,003,Ay Si,ay si si  avila sos gay,ay si, si  avila sos gay
2203,012,Willy Wonka,dime que se siente saber que ademas de preferir a su novio el es mas guapo que tu ;),,dime que se siente saber que ademas de preferir a su novio el es mas guapo que tu ;)
2273,003,Ay Si,Ay si ay si  Que viva alemania,Ay si ay si,  Que viva alemania
2279,004,Bad Luck Brian,va con uniforme de senati  y lo confunden con el cobrador,va con uniforme de senati  y, lo confunden con el cobrador
2295,003,Ay Si,uy si uy si soy homosexual y me llamo samuel alias la comelona,uy si uy si, soy homosexual y me llamo samuel alias la comelona
2311,003,Ay Si,"ay si ay si! me llamo diego y le pido ""favores"" sexuales a mi man samuel",ay si ay si,"! me llamo diego y le pido ""favores"" sexuales a mi man samuel"
2382,003,Ay Si,ay si subo la foto por subir la montaña mas alta de tepoz para el face  No mames,ay si, subo la foto por subir la montaña mas alta de tepoz para el face  No mames
2463,004,Bad Luck Brian,consigue novia se la baja Kin flyp,consigue novia, se la baja Kin flyp
2466,003,Ay Si,uy si !  me tienes arto :!,uy si, !  me tienes arto :!
2496,003,Ay Si,"uy si, soy muy pro y me gusta meterme en privadas a hacer quick",uy si, soy muy pro y me gusta meterme en privadas a hacer quick
2507,004,Bad Luck Brian,2 Ventiladores los 2 se descomponen el mismo dia,2 Ventiladores los 2, se descomponen el mismo dia
2509,004,Bad Luck Brian,se llama cecilia se llama cecilia :P,se llama cecilia, se llama cecilia :P
2532,004,Bad Luck Brian,se cree español le negaron la visa,se cree español, le negaron la visa
2558,004,Bad Luck Brian,cuentanos que se siente  ser mayor de edad y que le den mas permiso a dora la exploradora,cuentanos que se siente  ser mayor de edad y que, le den mas permiso a dora la exploradora
2561,004,Bad Luck Brian,etiqueta a tu pata que plagea en todo los cursos y de ahi se alardea que es un bravo en los cursos,etiqueta a tu pata que plagea en todo los cursos y de ahi, se alardea que es un bravo en los cursos
2572,003,Ay Si,ay si ay si  me manda a dormir y no tengo sueño,ay si ay si,  me manda a dormir y no tengo sueño
2584,004,Bad Luck Brian,actualiza su estado se lo arruinamos,actualiza su estado, se lo arruinamos
2600,003,Ay Si,ay si  hoy todos son papaslovers,ay si,  hoy todos son papaslovers
2621,003,Ay Si,uy si uy si cuidado chicos tiene nuevo cel la nena,uy si uy si, cuidado chicos tiene nuevo cel la nena
2639,006,Filosoraptor,Si quieres un mundo sin pobreza ¿Por que acumulas tanta riqueza?,Si quieres un mundo sin pobreza ,¿Por que acumulas tanta riqueza?
2651,011,Problems,me dijo que no hariamos nada y me hiso cagar el chico,me dijo que no hariamos nada, y me hiso cagar el chico
2698,003,Ay Si,"Ay si,ay si la adlay esta bien bonita",Ay siay si, la adlay esta bien bonita
2699,007,Futurama Fry,no se si es retrasado o solo quiere hacer amigos,no se si es retrasado, o solo quiere hacer amigos
2709,003,Ay Si,Ay si ay si no mamen Ya no chinguen,Ay si ay si, no mamen Ya no chinguen
2742,012,Willy Wonka,"asi que tienes cuerpo de fisiculturista y no tomas proteina  dime, cuantas veces te ves con manuela a diario",asi que tienes cuerpo de fisiculturista y no tomas proteina  ,dime cuantas veces te ves con manuela a diario
2787,006,Filosoraptor,¿Quien sera el tal alex klar?,,¿Quien sera el tal alex klar?
2808,004,Bad Luck Brian,Juega un gran dota le bajan la llave de la luz,Juega un gran dota, le bajan la llave de la luz
2818,004,Bad Luck Brian,Se va de vacaciones lo llevan a hostel.,Se va de vacaciones, lo llevan a hostel.
2839,007,Futurama Fry,no se si eres muy cariñosa o vas a pedir algo,no se si eres muy cariñosa, o vas a pedir algo
2851,007,Futurama Fry,¿estara diciendo la verdad o prepara su proximo ataque?,¿estara diciendo la verdad, o prepara su proximo ataque?
2865,003,Ay Si,ay ay si yo me baño todos los dias,ay ay si, yo me baño todos los dias
2874,007,Futurama Fry,No estoy seguro si me piropean mi sonrisa o si es a la de laura,No estoy seguro si me piropean mi sonrisa, o si es a la de laura
2886,003,Ay Si,ay si a todos nos ira la raja  obvio,ay si, a todos nos ira la raja  obvio
2899,011,Problems,no se pero presiento ke esta adentro y me dijo no abras los hojos,no se pero presiento ke esta adentro, y me dijo no abras los hojos
2911,003,Ay Si,ay si ay si se cree mucho porque usa condones verdes,ay si ay si, se cree mucho porque usa condones verdes
2913,003,Ay Si,"ay si, ay si no saludo por que tengo mucho trabajo",ay si ay si, no saludo por que tengo mucho trabajo
2934,004,Bad Luck Brian,Escribe un manual de word Lo hace en LaTex para que se vea de calidad,Escribe un manual de word Lo hace en LaTex para que, se vea de calidad
2942,013,Yao Wonka,y dime  que se siente que te echen mrd en la cara,y ,dime  que se siente que te echen mrd en la cara
2951,003,Ay Si,huy si huysi  y yo estoy gorda,huy si, huysi  y yo estoy gorda
2960,007,Futurama Fry,no se si eres demasiado bella  o extremadamente hermosa...??,no se si eres demasiado bella , o extremadamente hermosa...??
3030,007,Futurama Fry,no se si es una cuenta falsa o estas pendeja,no se si es una cuenta falsa, o estas pendeja
3065,007,Futurama Fry,no se si soy yo o el profe nos volvio a recontracagar?,no se si soy yo, o el profe nos volvio a recontracagar?
3082,011,Problems,siempre le dije que fuera un hombre de bien y sale con sus puterias,siempre le dije que fuera un hombre de bien, y sale con sus puterias
3106,004,Bad Luck Brian,compra un celular recistente al agua  se lo roban,compra un celular recistente al agua , se lo roban
3116,006,Filosoraptor,¿DONDE ESTA PERU? ESQUE NO FUE AL MUNDIAL ?                  QUE DECEPCION,,¿DONDE ESTA PERU? ESQUE NO FUE AL MUNDIAL ?                  QUE DECEPCION
3118,003,Ay Si,ay si ay si arregle un ventilador,ay si ay si, arregle un ventilador
3130,003,Ay Si,"Ay si, ay si me siento primermundista diciendole tercermundistas a los demas usando frases que me robe de pierroth",Ay si ay si, me siento primermundista diciendole tercermundistas a los demas usando frases que me robe de pierroth
3131,004,Bad Luck Brian,nos invita a almorzar don pato se tiene que ir,nos invita a almorzar don pato, se tiene que ir
3155,003,Ay Si,ay si ay si me chupa un huevo ' por si note diste cuenta soy barra,ay si ay si, me chupa un huevo ' por si note diste cuenta soy barra
3159,004,Bad Luck Brian,usa casco le cae un cigarro prendido en la cara,usa casco, le cae un cigarro prendido en la cara
3184,011,Problems,jugue al preguntados y me toco el flogger,jugue al preguntados, y me toco el flogger
3197,006,Filosoraptor,SI MANDAMOS UN ÁGUILA AL ESPACIO ¿NOSOTROS MÁS NOS MORIMOS?,SI MANDAMOS UN ÁGUILA AL ESPACIO ,¿NOSOTROS MÁS NOS MORIMOS?
3202,003,Ay Si,ay si ay si ayer todas las locas eran argentinas hoy son alemanas,ay si ay si, ayer todas las locas eran argentinas hoy son alemanas
3204,004,Bad Luck Brian,no conseguian novio se buscan chongo  en el interior,no conseguian novio, se buscan chongo  en el interior
3223,003,Ay Si,"ay si, ay si... gano santos y celebran como si les fueran a pagar¡¡¡¡",ay si ay si,... gano santos y celebran como si les fueran a pagar¡¡¡¡
3224,012,Willy Wonka,asi que eres venezolano dime que se siente no ir al mundial,asi que eres venezolano ,dime que se siente no ir al mundial
3235,007,Futurama Fry,hablas de disidencia sexual y preguntas si soy activo o pasivo,hablas de disidencia sexual y preguntas si soy activo, o pasivo
3274,003,Ay Si,"ay si, ay si ... se trago y ahora nos toca aguantarla¡¡¡",ay si ay si, ... se trago y ahora nos toca aguantarla¡¡¡
3275,012,Willy Wonka,asi que eres del 3A dime que se siente que los profes  digan que es el mejor curso,asi que eres del 3A ,dime que se siente que los profes  digan que es el mejor curso
3279,003,Ay Si,"¡ay si, ay siiiii! ¡el deporte reeeeeyyyyy!",¡ay si ay si,iiii! ¡el deporte reeeeeyyyyy!
3294,003,Ay Si,ay si ay si veo el mundial pero no se que es un penal  saque de meta o tiro de esquina,ay si ay si, veo el mundial pero no se que es un penal  saque de meta o tiro de esquina
3306,004,Bad Luck Brian,Tiene que disertar le toca en aula magna,Tiene que disertar, le toca en aula magna
3318,006,Filosoraptor,si ecuador pierde este partido ¿sera que valimos?,si ecuador pierde este partido ,¿sera que valimos?
3319,003,Ay Si,ay si ay si ahora las mujeres son expertas en futbol,ay si ay si, ahora las mujeres son expertas en futbol
3322,004,Bad Luck Brian,Tengo novio y no le he dado ni un beso que malota soy !!!,Tengo novio y no, le he dado ni un beso que malota soy !!!
3339,003,Ay Si,aY si ay si veo un hack que si sirve y me aperro,aY si ay si, veo un hack que si sirve y me aperro
3345,006,Filosoraptor,¿si estan luchando por la educacion... porque hacen para y no se dictan clases?,,¿si estan luchando por la educacion... porque hacen para y no se dictan clases?
