,meme_id,plantilla,texto_no_tilde,text_1,text_2
360,009,No me digas,QUE SE SIENTE TENERLA CHIQUITA,None,None
370,012,Willy Wonka,asi que entregaste analisis ayer que se siente saber que hoy suben nueva tarea,None,None
389,008,Matias Prats,ultima noticia gordito tendra un choripan chico,None,None
396,007,Futurama Fry,el sabado 18 de octubre el reencuentro a la 1 en rumiloma confirmen SI O NO,None,None
414,007,Futurama Fry,ese jajajaja es porke me perdonas?,None,None
421,011,Problems,tu publicacion la hiso llorar,None,None
424,007,Futurama Fry,Compañeros del aula B el reencuentro en el complejo de Rumiloma,None,None
429,001,Ancient Aliens,asi una vianesa se come la andreina,None,None
431,007,Futurama Fry,Compañeros del aula B el reencuentro en el complejo de Rumiloma a la 1 de la tarde confirmen,None,None
440,008,Matias Prats,en otras noticias: no eres una persona eres un error,None,None
441,005,Disaster Girl,lesly voy a quemar tu casa si no me hablas,None,None
442,007,Futurama Fry,Compañeros del aula B el reencuentro en el complejo de Rumiloma a la 1 de la tarde,None,None
444,007,Futurama Fry,Compañeros del aula B el reencuentro en el complejo de Rumiloma el dia sabado 18 de octubre a la 1 de la tarde,None,None
474,003,Ay Si,"AY SI, AY SI.... AHORA TODOS SON UDN Y FELICITAN A LA LLAVE...",None,None
494,002,Annoying Gamer Kid,mirenme soy jair y jugo dragonbound,None,None
495,007,Futurama Fry,que tonto para perde ala persona q amo,None,None
497,007,Futurama Fry,que tonto para peder ala persona q amo,None,None
500,004,Bad Luck Brian,quiere hacer su trabajo de fichaje no tiene fichas,None,None
501,004,Bad Luck Brian,sino sino,None,None
510,009,No me digas,Josue es idiota no me digas,None,None
512,008,Matias Prats,mientras en otras noticias vera y choca fueron encontrados en un telo haciendo ...,None,None
521,011,Problems,Tenia loot militar,None,None
528,004,Bad Luck Brian,PIDE STATS LO BANEAN,None,None
530,011,Problems,tenia full equip,None,None
535,003,Ay Si,¿yo que se? ¿quien es mas candy?,None,None
548,006,Filosoraptor,kevin tanto pensar ya te extinguiste,None,None
549,009,No me digas,enserio,None,None
551,007,Futurama Fry,y pensar q los maestros  dicen q somos los peores pero somos  los q mejor saldremos en la paes,None,None
557,011,Problems,Devuelveme la vida por favor  que yo me estoy muriendo por tu amor  devuelveme la dicha que perdi  el dia en que te fuiste tu de mi  te fuiste tu de aqui...,None,None
560,007,Futurama Fry,"la peor palabra que le puedes decir a una mujer es: ""despues te cuento""",None,None
561,012,Willy Wonka,Asi que te crees muy machote! Cuentame que se siente que te digan el mal polvo Robert??,None,None
565,012,Willy Wonka,ASI QUE TE ESTAS BURLANDO POR QUE NOS gOLEARON ? DIME QUE SE SIENTE SABER QUE ESTAN 3 años en la b por que los de la b no los dejan subir a la a,None,None
566,011,Problems,Devuelveme la vida por favor  que yo me estoy muriendo por tu amor  devuelveme la dicha que perdi  el dia en que te fuiste tu de mi  te fuiste tu de aqui... (Pasabordo),None,None
575,011,Problems,DEVUELVEME LA VIDA POR FAVOR que yo me estoy muriendo por tu amor  devuelveme la dicha que perdi  el dia en que te fuiste tu de mi  te fuiste tu de aqui...(Pasabordo),None,None
576,001,Ancient Aliens,Excelente historia le hicieron falta muertes como a las de victor pero excelente historia,None,None
582,004,Bad Luck Brian,Le Regalan una Tablet la daña,None,None
589,011,Problems,Yo solo quiero que Irving sea uno de mis acompañantes,None,None
605,011,Problems,Me dijo que era el mejor!! ahora entiendo porque le decian el mal polvo Roberth,None,None
621,012,Willy Wonka,aVeces pienso en matarme luego recuerdo a los de ayotzinapa y se me pasa,None,None
623,003,Ay Si,ya ya ya culto eres algo mas que nesecitemos saber hummm¡¡¡,None,None
647,004,Bad Luck Brian,Comenta una foto la caga,None,None
655,008,Matias Prats,que te dijo escritor,None,None
667,011,Problems,asu por ke los hombres son tan llorones ....,None,None
668,003,Ay Si,"ay si , ay si ahora todos escuchan salsa",None,None
669,002,Annoying Gamer Kid,jajaja foto pal face pero no tengo alguien me  crea uno,None,None
672,009,No me digas,"GENIAL, AHORA PONLO EN LAS NOTICIAS PARA QUE MAS GUENTE SE ENTERE",None,None
676,001,Ancient Aliens,manolo gano sera por los aliens,None,None
680,006,Filosoraptor,te gusta mi che le?,None,None
713,011,Problems,porke tu viejo no te boto de un pajazo,None,None
732,008,Matias Prats,en otras noticias ya regrese de dandaba por si andaban con el pendiente ...,None,None
759,012,Willy Wonka,asi que examen final de pediatria que se siente aprender en 2 dias lo que no aprendiste en 2 meses?                 final de pediatria no molestar,None,None
764,012,Willy Wonka,Q pasa cayito se te paro? Haha,None,None
767,008,Matias Prats,en ultimo memento los de san lorenzo estan malo con bauza por que el equipo no le gana ni a  bocaa unidos,None,None
776,012,Willy Wonka,que se siente que a maria no le importe como hablar si no como cog...r,None,None
794,003,Ay Si,"AY SI, AY SI... SOY UNA ROMPECORAZONES...",None,None
795,007,Futurama Fry,te hago una pregunta donde carajos esta el porno?,None,None
796,006,Filosoraptor,Sabias que? El pipa es hUeco...,None,None
810,002,Annoying Gamer Kid,a quien le tomas foto chibolo mongolon,None,None
815,004,Bad Luck Brian,mAKES  SOFTWARE FOR SHOPFLOOR SYSTEMS CANT MAKE A BOOTEABLE USB,None,None
829,004,Bad Luck Brian,"se mete bien empilado a la piscina no save nadar,y casi muere ahogado",None,None
836,010,Prepare Yourself,en mis tiempos los babyshower eran para viejas mandilon,None,None
842,001,Ancient Aliens,Ivy,None,None
843,008,Matias Prats,reiteramos gaston y pame cagados hasta las patas,None,None
855,007,Futurama Fry,que vicho mas serote este,None,None
864,012,Willy Wonka,ASI QUE LE CAMBIAS LAS ETIQUETAS DE LA ROPA DE LA TIENDA VERDE DIME QUE SE SIENTE QUE TE DESCUBRAN Y TE DIGAN QUE UN MALANDRO LE CAMBIO LA ETIQUETA,None,None
884,004,Bad Luck Brian,toma pokito llega borracho,None,None
892,003,Ay Si,Y Nada como jugar lucha libre y el teclado dañado,None,None
898,007,Futurama Fry,bajale de huevos chiva cabrona,None,None
906,012,Willy Wonka,"intento ser celoso, pero veo su cara y me da risa!",None,None
915,004,Bad Luck Brian,entra al poli hacen paro,None,None
918,008,Matias Prats,En otras noticias... doña tere vende AVON,None,None
949,012,Willy Wonka,asi que te llamas andrea araceli,None,None
952,012,Willy Wonka,martin perrito de riveraa,None,None
954,012,Willy Wonka,asi que elegiste a reynaldo hilbck que se siente traicionar a piura,None,None
965,003,Ay Si,ay no pues la comediante,None,None
966,002,Annoying Gamer Kid,andale erika mandame una fotito,None,None
970,001,Ancient Aliens,a nacho le gusta asi de grande,None,None
971,003,Ay Si,Harry se coje ala more mil respetos,None,None
976,011,Problems,me dio como a maquina de coser y ahora voy a tener trillizos y dos gemelos,None,None
978,001,Ancient Aliens,asi es el corazon de los de durango de este tamañote,None,None
979,012,Willy Wonka,q te importa axel emiliano,None,None
989,008,Matias Prats,no me mires !!! acaso te gusto...,None,None
994,001,Ancient Aliens,entonses llegaste tu y se arruino todo,None,None
1000,003,Ay Si,ahhh ya el mas mellao,None,None
1006,010,Prepare Yourself,mas respeto x favor,None,None
1013,003,Ay Si,asu quien habla,None,None
1016,013,Yao Wonka,angi acosta tranquila.... yo te saludo.. hola hija como estas? jajajajaj,None,None
1018,006,Filosoraptor,que chivas va al descenso preguntemos al atlas que se siente,None,None
1031,001,Ancient Aliens,HAMBURGRUESA DE SOYA,None,None
1033,005,Disaster Girl,siguele con tus pendejadas y te kemo tu canton,None,None
1050,003,Ay Si,despues dicen me dolio asta los ovarios jajajaj,None,None
1054,002,Annoying Gamer Kid,cvv vvvv,None,None
1057,001,Ancient Aliens,Arteaga,None,None
1059,012,Willy Wonka,pk amii no me aces pemdejo,None,None
1062,009,No me digas,uy que malotaaaaaa,None,None
1063,007,Futurama Fry,No se que es mas idiota rulax oh las imagenes de eduardo,None,None
1072,010,Prepare Yourself,se avecinan spoilers,None,None
1086,005,Disaster Girl,Pardo...... Te acorday de los conejitos??,None,None
1090,007,Futurama Fry,guty esperandole a la gaby,None,None
1100,001,Ancient Aliens,solo esperate q la chikun te tenga... asi!!,None,None
1119,007,Futurama Fry,ummmmmmmm tiene razon,None,None
1154,003,Ay Si,HUY SI HUY SI QUE MALOTAS,None,None
1155,012,Willy Wonka,Y DIME QUE SE SIENTE SER EL CENTRO DE ATENCION CUANDO TE COMPARAN CON ESTIRADA,None,None
1161,004,Bad Luck Brian,va en el bus la atracan a ella sola,None,None
1167,010,Prepare Yourself,PREPÁRENSE para para las perras que es viernes,None,None
1168,010,Prepare Yourself,PREPÁRENSE para las perras que es viernes,None,None
1181,008,Matias Prats,feliz cumpleaños a helmos delgado linares,None,None
1209,005,Disaster Girl,jajaja apoko se kemo la casa pal feis,None,None
1212,002,Annoying Gamer Kid,mencioname a tres youtuberos,None,None
1213,009,No me digas,no me digas,None,None
1219,009,No me digas,no me digas...??,None,None
1222,004,Bad Luck Brian,Hace trampa por primera vez en un examen La cachan,None,None
1228,004,Bad Luck Brian,"QUERÍA CHOCOLATE EN POLVO Y POR PEDIR ""CHOCOMILK""... ...ME DIERON ""NESQUIK"" (Y DE FRESA)",None,None
1237,004,Bad Luck Brian,si nunca te quedaste dorminado en el salon no tuviste infancia,None,None
1246,001,Ancient Aliens,CYLONS,None,None
1250,001,Ancient Aliens,Henry,None,None
1266,002,Annoying Gamer Kid,Hola Soy el chapulin_colorado Y me excita todo lo que Sony haga,None,None
1285,011,Problems,HACE UN PEDIDO DE 10MIL AVON SE VA A LA QUIEBRA,None,None
1298,008,Matias Prats,matan a un joven por regresar una usb,None,None
1304,001,Ancient Aliens,el viernes sale el icfes si me va  mal aliens,None,None
1306,001,Ancient Aliens,solo hay una explicacion para esto ella es hermosa,None,None
1315,006,Filosoraptor,No se si esta mensa o sea hace,None,None
1322,012,Willy Wonka,asi que te llaman junior el madrugador !!!,None,None
1324,003,Ay Si,Ay que atroz,None,None
1329,013,Yao Wonka,disque piraquive es el obispo,None,None
1335,006,Filosoraptor,si soy del 3°E soy fregon,None,None
1337,001,Ancient Aliens,khenny y su peinado,None,None
1338,008,Matias Prats,y en otras noticias,None,None
1342,008,Matias Prats,y en otras noticas Pao esta quejandose....otravez,None,None
1343,001,Ancient Aliens,. kenny y su peinado,None,None
1345,001,Ancient Aliens,te hace falta uno asi de grande!!!,None,None
1349,003,Ay Si,ay si! ay si! adoro a mi perrito..,None,None
1356,004,Bad Luck Brian,se cree vivo y manda el link,None,None
1357,004,Bad Luck Brian,qUIERE VER A SU EQUIPO CAMPEON LE Va AL CRUZ AZUL,None,None
1361,008,Matias Prats,en otras noticia tifanny quedo mas rota que piñata :v,None,None
1366,005,Disaster Girl,y si no llaman obispo quemare todo el barrio,None,None
1373,001,Ancient Aliens,las quiere a todas walter,None,None
1374,005,Disaster Girl,mabel no te celara ...ya no,None,None
1379,011,Problems,me dijeron que me iba a caer el millon se le fue a Bravo,None,None
1385,006,Filosoraptor,"cuenta la leyenda, que segun  la filosofia de karolina... dory era un pez dorado :V",None,None
1395,004,Bad Luck Brian,Estas en la 5 semana pero sientes que es la  ultima,None,None
1399,001,Ancient Aliens,kakaroto tu amiga la tiene haci de grande,None,None
1411,001,Ancient Aliens,pendejos pendejos y este es mas pendejo,None,None
1461,008,Matias Prats,"Ultimo momento, saben como le dicen a la cancha de independiente? Quirofano....Todos salen con puntos",None,None
1467,002,Annoying Gamer Kid,Te Juego Unos Unos play,None,None
1477,009,No me digas,mande,None,None
1479,011,Problems,frustracion,None,None
1483,001,Ancient Aliens,"me tendran que hacer un vaso de jugo asi de grande, como el que hizo tu mama",None,None
1488,012,Willy Wonka,"jajaja asi que castigadas por hablar en clase , abogadas",None,None
1492,008,Matias Prats,EN LAS NOTICIAS DE ESTA NOCHE ANUNCIAN FIESTA EN CASA DE IRMA,None,None
1496,008,Matias Prats,EN LAS NOTICIAS DE ESTA NOCHE JUANCA SE DECLARA GAY,None,None
1497,001,Ancient Aliens,ESTO FUE OBRA DE las :ALISSONS:,None,None
1502,001,Ancient Aliens,que Pedazo,None,None
1507,001,Ancient Aliens,FRANCIS,None,None
1508,003,Ay Si,Ay si aY si I'm back uvm y se ingles,None,None
1510,011,Problems,pichi tu mama hubiera parido un rollo de alambres que aunque sea para sercar le serviria,None,None
1525,006,Filosoraptor,que me dices luisitho sures estas eqivocado p..,None,None
1528,001,Ancient Aliens,"gracias por su atencion aplaudan y no hagan preguntas en especial tu "" ulver""",None,None
1530,011,Problems,AY ESTA MUCHACHA,None,None
1531,006,Filosoraptor,Segura? lol,None,None
1536,012,Willy Wonka,que se siente ser pelon y estar sin novia?,None,None
1543,006,Filosoraptor,Segura?,None,None
1551,011,Problems,ya es mucha humillacion con el cruz azul,None,None
1553,001,Ancient Aliens,ASPen,None,None
1555,001,Ancient Aliens,yo comento para volver a verla en minifalda,None,None
1566,012,Willy Wonka,con que eres predicador me gustaria escucharte,None,None
1567,012,Willy Wonka,ESTAS SEGURA QUE QUIERES VER A kAREN VER ESA PELICULA DE TERROR??? YO QUE TU LO PENSARIA 1000 VECES...,None,None
1568,009,No me digas,si? no me digas,None,None
1583,004,Bad Luck Brian,"Antonio, quieres chorizo de almendralejo? la primera cuarta no lleva pellejo",None,None
1590,013,Yao Wonka,moises dormido!! y a esta hora?? contame una de baqueros mejor,None,None
1597,011,Problems,porque le voy al cruz azul,None,None
1601,007,Futurama Fry,nO SE SI ES UNA PERRA O ES LA GOMEZ,None,None
1605,004,Bad Luck Brian,Quiere verse intelectual sale buleado,None,None
1606,004,Bad Luck Brian,Quiere verse intelectual sale bulleado,None,None
1614,007,Futurama Fry,ami no me mientes el ruso me copio el corte y el color,None,None
1615,006,Filosoraptor,todo por que no quieren dormir,None,None
1623,001,Ancient Aliens,aun no abre el primer sit y ya va arriba jaxdevils,None,None
1624,001,Ancient Aliens,"solo hay una explicacion para esto ... ""servidores piratas""",None,None
1628,001,Ancient Aliens,coshar,None,None
1630,004,Bad Luck Brian,"Hace su popia votacion con sus conteos, mujerzuelas y juegos de azar Asiste toda la comunidad de la ESca",None,None
1639,001,Ancient Aliens,Pos quequito,None,None
1643,001,Ancient Aliens,SOLO HAY UNA RESPUESTA PARA ESTO ADOLESCENCIA,None,None
1644,011,Problems,crei que tenia franco me puso tres dias,None,None
1645,012,Willy Wonka,asi que.... te gusta coshar,None,None
1654,011,Problems,lo siento perdida,None,None
1659,013,Yao Wonka,como trasnocho tanto..un dia d estos le voy a hablar  a los que aparecne conectados por ahi a las 3 de la mañana,None,None
1661,013,Yao Wonka,como trasnocho tanto..un dia d estos le voy a hablar  a los que aparecen conectados por ahi a las 3 de la mañana,None,None
1663,012,Willy Wonka,PENSANDO COMO METER OFICIOS A TODOS,None,None
1668,001,Ancient Aliens,tonaya,None,None
1670,002,Annoying Gamer Kid,tiene la contraseña del facebook se pone a insultar y decir que soy gay en ves de usarlo como si fuera yo,None,None
1674,010,Prepare Yourself,Embrace yourselves writing is coming,None,None
1678,001,Ancient Aliens,nico vale !! estan solas bbs :Q__,None,None
1679,001,Ancient Aliens,it's an Ahumada thing you wouldn't understand...,None,None
1680,006,Filosoraptor,Si milett postula de congresista es candydata al congreso,None,None
1684,003,Ay Si,AY SI AY SI SIGUE CREYENDO QUE LAS EXTENSIONES CURAN EL PELO MALO JAJA,None,None
1685,003,Ay Si,AY SI AY SI CONVESIDA ASI SEA CON EXTENSIONES SIGUE SIENDO PELO MALO JAJAJA,None,None
1688,001,Ancient Aliens,que no es lo mismo pero es igual,None,None
1690,011,Problems,mE DIJO QE ME IBA A METER LA VER... Y LO QE ME METIO FUE UN OFICIO,None,None
1691,013,Yao Wonka,juanan que sientes al tener pene de gato?,None,None
1698,004,Bad Luck Brian,quiere cambiar la ideologia del pais comenta  en facebook,None,None
1701,003,Ay Si,ay si! ay si! soy Hector verde y soy bien putito y digo que hay envidias ay si,None,None
1704,009,No me digas,1° chiquitingo luego un baño,None,None
1707,004,Bad Luck Brian,su primera vez que va a votar y llega tarde xd,None,None
1711,001,Ancient Aliens,"Flopeo cuadro, pierdo en el river pokerstars",None,None
1712,004,Bad Luck Brian,va ha hacer la paes no esta en la lista,None,None
1713,009,No me digas,A poco si ???,None,None
1723,008,Matias Prats,y en ultimas noticia cristian de avila bajo de categoria liga pony,None,None
1724,011,Problems,Me han dicho que tenemos,None,None
1726,011,Problems,PEDI PARLEY EN LA GUARIDA Y ME AGARRARON SABROSO,None,None
1734,004,Bad Luck Brian,MANDA ARREGLAR SU ANTENA DE SKY LE CORTAN EL SERVICIO AL DÍA SIGUIENTE,None,None
1737,001,Ancient Aliens,pinzas,None,None
1752,008,Matias Prats,noticion! Antonio despues de un mes... ...¡ya se ha acabado la patata de foster hollywood!,None,None
1753,008,Matias Prats,Antonio tras un mes... ...¡ya se ha acabado la patata de foster hollywood!,None,None
1755,010,Prepare Yourself,No se Yo no me vendo por 400 pesos como tu,None,None
1759,001,Ancient Aliens,excelente historia falto hombres pero excelente historia,None,None
1767,003,Ay Si,AY SI HACE DIETA y se cree chuck norris,None,None
1768,004,Bad Luck Brian,DECIA no tener miedo a los juegos mecanicos a los 3 segundos del primer juego ya esta gritando,None,None
1771,012,Willy Wonka,Ahora Eres universitario Dime que se siente extrañar No hacer nada como en el cOle,None,None
1773,012,Willy Wonka,Con que ahora Eres universitario Dime que se siente extrañar No hacer nada como en el cOle,None,None
1776,005,Disaster Girl,te pasa por interrumpir mi dicertacion flavia,None,None
1779,011,Problems,se acabo el papel,None,None
1782,005,Disaster Girl,yo solo queria dicertar ella se lo busco,None,None
1787,009,No me digas,tu crees que es coña,None,None
1790,003,Ay Si,"bueno, sorry amiga...",None,None
1801,004,Bad Luck Brian,va a trotar llega curao,None,None
1803,003,Ay Si,"""ahm... aixo nomes son teories"", alego la susodicha... detenida profesora de la uvic por atentar contra la vida de alumnos que le hacian preguntas en clase...",None,None
1807,004,Bad Luck Brian,le chocan las sopranos su novia es soprano,None,None
1810,003,Ay Si,DETENIDA PROFEsORA DE LA UVIC POR ATENTAR CONTRA LA VIDA DE ALUMNOS QUE LE HACÍAN PREGUNTAS EN CLASE... nomes son teories,None,None
1813,009,No me digas,ami me llega tus sticker,None,None
1815,012,Willy Wonka,SOS DE LOS Ilusos que andan por la internet diciendole a la gente cuando callarse? que se siente que nadie te haga caso?,None,None
1823,003,Ay Si,UY SI UY SII!! NO SOY PERCTA PERO SI UNICA UY SII !!! JAJAJAJA  ;):,None,None
1824,003,Ay Si,UY SI UY SII!! SOY PERfecTA PERO SI UNICA UY SII !!! JAJAJAJA  ;):,None,None
1827,003,Ay Si,UY SI UY SII!! no SOY PERfecTA PERO SI UNICA UY SII !!! JAJAJAJA  ;):,None,None
1832,008,Matias Prats,Enfermera contrae ebola Parece que se contagio de...carambola,None,None
1833,011,Problems,que cansadita me tiene con los grupos antifas,None,None
1836,007,Futurama Fry,No se si hacer la tarea O ver Porno,None,None
1837,008,Matias Prats,se podria decir que le crecen los enanos,None,None
1848,012,Willy Wonka,Asi que te crees MC Dime que se siente tener tus inicios con el grupo de las jean y su gran exito corazon confidente,None,None
1852,007,Futurama Fry,no se da cuenta que el pokemon es el,None,None
1868,008,Matias Prats,CueNtanos que Te pasa will!!,None,None
1870,012,Willy Wonka,Gracias DiMitri,None,None
1872,003,Ay Si,Ay si el bebedor!!!,None,None
1876,001,Ancient Aliens,ckeditor,None,None
1880,008,Matias Prats,"Parece q llega el gol de mazurkich ...y ya es junio, cokel",None,None
1892,001,Ancient Aliens,I'M NOT SAYING IT'S EBOLA BUT IT'S EBOLA,None,None
1895,012,Willy Wonka,mmm buen dia bilma,None,None
1903,003,Ay Si,yo no le ise un pete al kri,None,None
1905,003,Ay Si,Ay si Ay si... si no le spido el reporte no lo mandan,None,None
1907,003,Ay Si,Ay si Ay si... si no les pido el reporte no lo mandan,None,None
1920,008,Matias Prats,LOS CIENTIFICOS SIGUEN SIN EXPLICARSE DE QUE SE RIE LA HIENA,None,None
1922,009,No me digas,osea que sales calladito de noche.................. ...te amaneces y todo normal..no pasa nada........,None,None
1938,009,No me digas,como te digo? yo si veo muy bien,None,None
1945,013,Yao Wonka,"y... ahora con que excusa vendra, de su amanecida seguro que ya tiene 18 años o esta enamorado",None,None
1950,009,No me digas,"pero que dise,usteeeee",None,None
1952,008,Matias Prats,hoy era su cumple pero el legi se le olvido llevar las velas,None,None
1953,008,Matias Prats,hoy era su cumple pero al legi se le olvido llevar las velas,None,None
1956,004,Bad Luck Brian,asdads,None,None
1961,001,Ancient Aliens,"iba a una caverna musical pero era el 0,80",None,None
1962,001,Ancient Aliens,buen chiste pero le falto ebola,None,None
1963,001,Ancient Aliens,Hamingja,None,None
1964,003,Ay Si,AY SI AY SI SOY SOBADO POR QUE CORTE EL PELO EN LA CATRACHA Y NO DONDE MARIANO,None,None
1965,001,Ancient Aliens,España...,None,None
1967,003,Ay Si,AY SI AY SI AHORA ME VAS BLOQUEAR DEL FACE,None,None
1978,003,Ay Si,uy    si buenos diias,None,None
1986,006,Filosoraptor,¿Si los que apoyan al peje son pejezombies? ¿Los que apoyan a peña nieto Zombien pendejos?,None,None
2000,011,Problems,A pesar del calorcito Buenos dias!.....,None,None
2002,006,Filosoraptor,Encerio?? no me digas,None,None
2003,011,Problems,recien me entere que el dani esta casado,None,None
2015,005,Disaster Girl,no me explico bien la materia el se lo busco,None,None
2018,011,Problems,sacate la muela me decia juega a la pelota me decia,None,None
2020,012,Willy Wonka,mejorate  pronto precosa emoxa,None,None
2021,001,Ancient Aliens,Always need a taste of home students,None,None
2023,008,Matias Prats,Los creadores de los LED se llevan el premio Nobel de fisica,None,None
2025,012,Willy Wonka,mejorate  pronto preciosa emoxa,None,None
2029,008,Matias Prats,como les puedo decir que la no me inviten a jugar juegos en facebook,None,None
2034,012,Willy Wonka,Asi que no tuvistes claces que se ciente salir de prision.,None,None
2035,012,Willy Wonka,"hola baby como aprendiste de mi, hablas puro popo al estilo rcn campero en venezuela todo es importado, ese papel es el que se robaron los cucuteños de contrabando jejeje",None,None
2037,012,Willy Wonka,asi que no tuvistes claces que se ciente salir de prision,None,None
2039,006,Filosoraptor,si #elquesabe no se azara el que se azara es por que no sabe,None,None
2045,004,Bad Luck Brian,LE CORRIGEN LA PRUEBA NO LLEGA AL 4.0,None,None
2047,007,Futurama Fry,Yo se que tu amas a one direction,None,None
2053,005,Disaster Girl,y esta era la casa del profesor que me hizo perder el parcial,None,None
2063,011,Problems,ustedes son un dolor de cabeza,None,None
2070,008,Matias Prats,Lo atropello un camion yendo a ver una pelicula no vio el trailer,None,None
2072,011,Problems,No no no la gordaa no,None,None
2076,003,Ay Si,a mi no me digas nada,None,None
2078,008,Matias Prats,Ultima noticia!! ray oje.uta en prox show,None,None
2080,003,Ay Si,ahi si leito estamos re locos con gus,None,None
2087,008,Matias Prats,reiteramos todo de este grupo se la comee,None,None
2095,008,Matias Prats,ultima noticia luis acosta se declara gey de burruyacu,None,None
2098,010,Prepare Yourself,soy capaz de cambiar el pensamiento conformista de la sociedad,None,None
2100,004,Bad Luck Brian,es el dia del cine a luca llaman a elecciones,None,None
2102,009,No me digas,ya....decidance...chancho pollo o gato quiero parrill,None,None
2105,013,Yao Wonka,ya volveras chiquita todos vuelven,None,None
2107,003,Ay Si,AY SI...AY SI TIENE UN TICKET Y SE CREE AL DIA,None,None
2111,003,Ay Si,AY SI... AY SI... TIENE UN TICKET Y SE CREE AL DIA,None,None
2116,007,Futurama Fry,noce si es un sueño O veo puras cosas obscena,None,None
2117,007,Futurama Fry,mmm!!! asi q el oponente del maty era ciego???,None,None
2120,003,Ay Si,"que me quieres ay si,ay si",None,None
2124,003,Ay Si,aY SI JORGE ME DIJO,None,None
2129,003,Ay Si,Ai zalbaje,None,None
