,meme_id,plantilla,texto_no_tilde,text_1,text_2
208,003,Ay Si,os acordais de lo de la sexta del escudo del valencia? pues mirad ahora somos nosotros los q nos reimos de vosotros,None,None
213,001,Ancient Aliens,sureñas,None,None
216,005,Disaster Girl,no me quiso dar un free lo siento,None,None
227,011,Problems,no llore bebe,None,None
238,003,Ay Si,Ay si!! todos mostrando o que comen en vacaciones,None,None
242,003,Ay Si,Ay si!! todos mostrando lo que comen en vacaciones,None,None
251,001,Ancient Aliens,y la tuya me puso la ñema asi de tanto mamarmelo,None,None
281,009,No me digas,si vuestro amigo tiene esta cara ha mojado con exito,None,None
282,003,Ay Si,hay si hay si mi jaina me dice que me la pico,None,None
286,011,Problems,negrooooo!!!! te extrañooo...,None,None
291,001,Ancient Aliens,amigos,None,None
292,003,Ay Si,ay no me ofendo no sabes ni insultar caspa panpa ñaupa,None,None
295,011,Problems,¿ENSERIO? papa. :'(,None,None
314,012,Willy Wonka,Asi que te dicen patrucha que se siente ser gay,None,None
316,004,Bad Luck Brian,con hambre y pide caviar,None,None
318,003,Ay Si,uy si  uy si chupeta en la cdra 4,None,None
321,006,Filosoraptor,Por que me siento tan bien con tigo?,None,None
322,007,Futurama Fry,DANILO QL chupame LA pichula,None,None
324,012,Willy Wonka,Asi que eres victor? Dime que se siente no tener cabello,None,None
327,007,Futurama Fry,"Te quiero, te extraño  no te puedo olvidar solo te digo graxias x thu amistad",None,None
328,004,Bad Luck Brian,aprende a inyectar muere su primer paciente,None,None
330,012,Willy Wonka,Asi que eres ateo seria una pena burlarte de ala en palestina,None,None
335,009,No me digas,si no me digas!!!,None,None
343,001,Ancient Aliens,Tu cerebro es una  maquina Aliens,None,None
352,001,Ancient Aliens,hijos,None,None
356,011,Problems,detecto vidrios con fallas me abre un 5 pasos,None,None
357,005,Disaster Girl,"pensaban que pam era mejor que iam,pensaban...",None,None
358,005,Disaster Girl,alessandro quieres ser mi vecino???,None,None
376,008,Matias Prats,queridos TELE VIDENTE le informamos que la señorita gaBy quiñonez no sabe que hacer tener mucho cuidado es muy peligrosa,None,None
377,011,Problems,mañana  es lunes otra vez,None,None
379,008,Matias Prats,en otras noticias al barrios se le enfermo de nuevo la esposa,None,None
390,005,Disaster Girl,mis vecinos escuchaban one direction pero haora no,None,None
391,003,Ay Si,"AY SI, AY SI AHORA SOMOS REGIONAL PREPAGO",None,None
400,012,Willy Wonka,no me digas,None,None
401,008,Matias Prats,"atencion!! oskr barreto estaba dormido, pero ya desperto. asi que tenga cuidado  porque tiene hambre...",None,None
404,009,No me digas,Vas A MORIR PERRA,None,None
405,007,Futurama Fry,hmmm.. de que habla?,None,None
406,001,Ancient Aliens,PRIMIPAROS,None,None
410,001,Ancient Aliens,Frikis,None,None
413,007,Futurama Fry,DEBE SER POR LA CALORTL,None,None
422,003,Ay Si,critican a venezuela... como si colombia estuviera bien,None,None
426,004,Bad Luck Brian,htjrtjrtjrjrtj trstrjrsjrstj,None,None
434,006,Filosoraptor,si la ana no me dice que si es pork.. no me ama... nooooooo!!!,None,None
440,010,Prepare Yourself,"Preparaos usuarios de subomemes se vienen haters, niños ratas y trolls",None,None
443,009,No me digas,jessii ninia contestaaa....,None,None
449,008,Matias Prats,hay una mamona suelta el identificado es marcos,None,None
451,004,Bad Luck Brian,su cuenta de twitter es Pornopecar es lider de grupo,None,None
453,011,Problems,noooooo,None,None
462,004,Bad Luck Brian,"TiEne un doctorado en fisica cuantica, en argentina Es mesero en mexici",None,None
464,004,Bad Luck Brian,"TiEne un doctorado en fisica cuantica, en argentina Es mesero en mexicO",None,None
467,004,Bad Luck Brian,No va el primer dia a clases hacen Quiz ¡¡,None,None
475,012,Willy Wonka,Asi que tienes un huawei ehh pichurra cuentam como se siente al ver q tu movil es mas listo q tu,None,None
479,008,Matias Prats,Ultima hora!!! Ultima hora!!! unas locas creen que el barca es bueno jajajaja amaren a estas loqueras...,None,None
481,008,Matias Prats,Ultima hora!!! Ultima hora!!! unas locas creen que el barca es bueno jajajaja amarren a estas loqueras...,None,None
486,001,Ancient Aliens,¿Que coco se titulo? ¡aliens!,None,None
499,012,Willy Wonka,y si hay juegos en la junta noo mejor me quiedo en la casa jugando (lusho),None,None
520,012,Willy Wonka,Cuando MIS AMIGOS SE besan DELANTE DE mi,None,None
528,002,Annoying Gamer Kid,¡Andele por pendejo!,None,None
532,006,Filosoraptor,Algo me dice... que te estas drogando,None,None
537,006,Filosoraptor,algo me dice.... que el drogado sos vos,None,None
548,009,No me digas,¿con que quitaste el wifi del hospital? yo bajo mis juegos en mi casa,None,None
559,011,Problems,nos tendremos que resignar,None,None
561,009,No me digas,la foto es con HD o sin HD,None,None
573,011,Problems,dixo k se corria fora e encheume a cona de leite,None,None
591,004,Bad Luck Brian,Cualquier parecido a la realidad pura coincidencia,None,None
601,002,Annoying Gamer Kid,Si bien Mercecido,None,None
605,011,Problems,Dios mio por q es tan estupido por q,None,None
611,004,Bad Luck Brian,Se Desvela haciendo tareA Se queda dormida,None,None
613,009,No me digas,No estoy loco solo estoy loco,None,None
614,012,Willy Wonka,asi que eres un gerente exitoso seguramente tienes un excelente control de gastos,None,None
616,009,No me digas,Ok xdddd,None,None
624,012,Willy Wonka,guerre picate la cola,None,None
626,011,Problems,ME DIJO QUE ME LLEVARIA A valdivia Y FUE PURO grupo,None,None
639,011,Problems,Disculpame No lo Vuelvo hacer,None,None
661,007,Futurama Fry,CREO QUE... HUELO CERÁMICA,None,None
665,006,Filosoraptor,Sabias que en el 2002 la comunidad corrio con machetes a jose reyes sanchez por desestabilizar a la uach ...y en el 2015 lo volvieron a correr de consejero por lo mismo,None,None
669,003,Ay Si,uy uy q malote y rudis oye  danilo q te vajo la regla??,None,None
678,003,Ay Si,"AY SI AY SI LA MARGARITA ARELLANES SE SUBE AL ECO VIA PERO VACIO QUE SE SUBA CUANDO VA LLENO ,AVER COMO LE CAEN LOS ARRIMONES",None,None
713,009,No me digas,no me digas que lo encontraste,None,None
714,006,Filosoraptor,porque eres tan pesada si nadie hizo nada.,None,None
715,004,Bad Luck Brian,POR FÍN LO INVITAN A SALIR SUS AMIGOS... LO LLEVAN A LA FERIA DE VALLADOLID,None,None
728,008,Matias Prats,noticias noticias erika le ayudo a ser un resumen a kerli,None,None
733,007,Futurama Fry,Evans... No que ibas a dormir?? Seria bueno...,None,None
740,004,Bad Luck Brian,hace stand up comedy en miraflores termina debiendole plata al gorro,None,None
752,011,Problems,estasss cada ves estan mas peores,None,None
756,006,Filosoraptor,SI LO CONTRARIO DE ARMAR ES DESARMAR... DE QUE ES CONTRARIO DESBARATAR...,None,None
765,003,Ay Si,uyyyyy kerli le dice a erika q le a avisado mal la tarea,None,None
774,009,No me digas,no pudo no me diga,None,None
782,009,No me digas,que mrd es eso,None,None
784,009,No me digas,y k ago miki te vi0lo,None,None
794,003,Ay Si,AY SI AY SI ME GUSTA JAIME,None,None
795,004,Bad Luck Brian,Unidos por ti,None,None
809,011,Problems,Recojo leña Pero NaDie me ha enseñado a encender el fuego,None,None
812,009,No me digas,no jodas en serio,None,None
814,001,Ancient Aliens,los tiene asin de gordos,None,None
817,007,Futurama Fry,mira nomas te ago un mole,None,None
821,007,Futurama Fry,pispi vi tus negras intenciones,None,None
823,009,No me digas,enserio no me digas,None,None
829,001,Ancient Aliens,JUANMI,None,None
831,009,No me digas,tu me dices que no llegamos a la meta y esperas que te crea,None,None
850,001,Ancient Aliens,negras que en romanos y exclavos no son esclavas negras aliens,None,None
855,006,Filosoraptor,jumm nos hace falta alguien,None,None
861,001,Ancient Aliens,timo,None,None
867,001,Ancient Aliens,AMOR,None,None
871,001,Ancient Aliens,bueno pero no te enojes,None,None
872,002,Annoying Gamer Kid,pOLLO VAMOS A JUGAR PLAY,None,None
873,007,Futurama Fry,SEGURO QUE VIENEN A TOMAR ESTOS WEONES,None,None
881,011,Problems,cogi con sebastian,None,None
909,003,Ay Si,"Ay, si... Ay si... ahora yo soy el malote, kaly... Me vas hacer llorar...",None,None
910,011,Problems,Me SARTaron,None,None
918,008,Matias Prats,en otras noticias dice rodrigo que si llegamos a la meta nos invitara unas cervezas,None,None
949,009,No me digas,Los Comentarios se vuelve pendejos al igual que yo :leo,None,None
960,004,Bad Luck Brian,A,None,None
963,005,Disaster Girl,y cada año una explocion cupliendi mas seguros mas eridos,None,None
966,007,Futurama Fry,deberia decir gracias o.. jodete tadeo,None,None
970,001,Ancient Aliens,Sociologos,None,None
974,007,Futurama Fry,no se si hablo chino ho el hugo no me entiende,None,None
989,003,Ay Si,los negros de moda y los blancos picados,None,None
992,009,No me digas,y que ni que el sol las lavara,None,None
1005,002,Annoying Gamer Kid,no me llamo osvaldo pero juego minecraft,None,None
1006,011,Problems,Me dijo que el problema no era yo siempre tiene erecciones matutinas,None,None
1007,011,Problems,ASI SOMOS CUANDO NOS PONEN KIARITA,None,None
1020,011,Problems,me dijo que la hacia reir me acorde que era rocha,None,None
1025,009,No me digas,aque no adibinas quien es,None,None
1037,002,Annoying Gamer Kid,sonrie maria,None,None
1043,006,Filosoraptor,pero seguro que tu no eres,None,None
1044,006,Filosoraptor,pero seguro que tu no eres gay,None,None
1045,009,No me digas,y que te aplaudo,None,None
1046,011,Problems,oye es en serio abiga,None,None
1058,003,Ay Si,usi se acerca carnaval y todos andan solter@s,None,None
1064,007,Futurama Fry,si los cabros de los sinpsons  no se   hubieran copiado todo seria feliz,None,None
1068,003,Ay Si,y luego se desquitan contigo cuando ni sabias nada,None,None
1074,011,Problems,me dijo que ariamos un mundo donde  solo fueramos el y yo que me aria una casa hermosa y que el mismo la construiria y que paso me llevo a jugar minecraft,None,None
1076,003,Ay Si,uh si se acerca carnaval y todas andan solteras,None,None
1079,004,Bad Luck Brian,Separa unos perros peleando Lo muerden,None,None
1084,007,Futurama Fry,no te creo,None,None
1088,004,Bad Luck Brian,Juega al paintbal No tiene piNtura,None,None
1092,011,Problems,mi mama se fue con los vaguitos,None,None
1095,011,Problems,mi cara cuando me dicen compra un cuaderno del barcelona.,None,None
1098,009,No me digas,en serio,None,None
1100,003,Ay Si,uh si se acerca carnaval y todos andan solter@s,None,None
1104,005,Disaster Girl,SH NO ME DESCUBRAS DE QUE YO LO EXPLOTE SHHHHH,None,None
1106,007,Futurama Fry,tienes flaca,None,None
1125,005,Disaster Girl,Se burlaron de mi y les cayo el karma Falatity,None,None
1127,006,Filosoraptor,si juan no la tiene entonces existe un negro que no la tiene?,None,None
1129,003,Ay Si,Ayyy sI voy a votar Ni siquiera se votaciones de que son...,None,None
1151,013,Yao Wonka,jejeje a ese lo ves auto,None,None
1154,003,Ay Si,si el cyberbullying es malo pa que lo hacen,None,None
1159,011,Problems,"Tia , no me quite whatsapp ... !!!",None,None
1164,013,Yao Wonka,a veces quisiera que mi hija fuera normal luego recuerdo que se me cayo al nacer y se me pasa,None,None
1165,011,Problems,me dijo que era de rancho,None,None
1173,013,Yao Wonka,"cuando me case, a mi mujer le pondre sirvienta ..............pero de apodo",None,None
1182,012,Willy Wonka,NUNCA TE AN DICHO QUE TIENES LA TREMENDA PATA DE CAMELLO,None,None
1188,004,Bad Luck Brian,eh,None,None
1202,005,Disaster Girl,MI VESINA ERA PREMIUM ERA premium,None,None
1212,012,Willy Wonka,Cuentame como llegaste ahi?,None,None
1213,008,Matias Prats,"NOTICIA DE ULTIMO MINUTO... HOY SE INAUGURA EL CLUB ""LAS PATAS DE CAMELLO""",None,None
1218,006,Filosoraptor,el que creo el primer reloj como sabia que hora era ?,None,None
1225,008,Matias Prats,flas de ultimo minito gerente de lyl sistemas se comprometio pagar las dos cajas de la apuesta,None,None
1226,006,Filosoraptor,Pero... Y me chupa la cuquita tambien?,None,None
1233,011,Problems,mE DIJO AYUDAME CON UNAS COTIZACIONES Y ME MANDO 15 COTIZACIONES Y 8 PEDIDOS,None,None
1237,006,Filosoraptor,SE TE LLAMAS Vieroschka TE DICEN VIERA?,None,None
1242,006,Filosoraptor,Si los tamales no son protEina entonces xq te dan energia para todo el dia?,None,None
1248,006,Filosoraptor,Si los tamales no son proteina entonces xq te da energia para toda la mañana?,None,None
1265,002,Annoying Gamer Kid,mejor jugare en la xbox,None,None
1269,001,Ancient Aliens,hoooo nikk tienes manso culito,None,None
1275,003,Ay Si,Ay si... No se como usar mi aifon,None,None
1278,001,Ancient Aliens,Traigo un billete de $20 ¡Birria!,None,None
1291,003,Ay Si,Ay si..  Se cree popular y la hechan de un grupo de WhatsApp O no Teresa Gonzalez,None,None
1293,001,Ancient Aliens,solo los marcianos Quieren comer fuera de televisa y van a un lado de televisa,None,None
1294,003,Ay Si,uuyy si no logro acostumbrarme,None,None
1295,003,Ay Si,AY SI AY SI QUE MIEDO PELON,None,None
1298,005,Disaster Girl,mi vecina le gusta mucho daddy yanke y le pase gasolina,None,None
1306,001,Ancient Aliens,eich,None,None
1314,003,Ay Si,Ay dio mio Ami no me miren yo solo vine a lee comentarios,None,None
1320,005,Disaster Girl,"mi compañera lilian era gay ""era""",None,None
1323,006,Filosoraptor,si un rey se tira un pedo es algo noble,None,None
1327,001,Ancient Aliens,lo q t hace falta... es una asi d graaande!!!,None,None
1331,005,Disaster Girl,chancho solo queria hacer ensalada,None,None
1337,001,Ancient Aliens,por que rayos no devuelven al perro carajo,None,None
1341,011,Problems,nose que hacer este weon aun no le pagan,None,None
1346,010,Prepare Yourself,"soy eldelbar, hijo de eldelgas",None,None
1350,011,Problems,no tenemos la planificacion de las vacaciones del 2019,None,None
1353,007,Futurama Fry,VOS ME ESTAS JODIENDO???,None,None
1356,008,Matias Prats,"flas de ultimo minuto grupo minen prometen ganar por segunda vez a grupo. atico. , jose caldron promete. un gol por minito",None,None
1358,004,Bad Luck Brian,HACE MEMES PIDIENDOLO NADIE LE COPIA,None,None
1360,012,Willy Wonka,"entonces, decime: vos sos o t haces?",None,None
1363,004,Bad Luck Brian,critica 50 sombras de grey y sabe literatura erotica no tiene sexo,None,None
1370,012,Willy Wonka,Miguel calladito te vez mas bonit cuidado t sacan la escoba jajajaja,None,None
1374,004,Bad Luck Brian,lee literatura erotica no tiene sexo,None,None
1382,002,Annoying Gamer Kid,derrota al jefe final del juego usando puras armas a distancia,None,None
1383,004,Bad Luck Brian,si eduardo tienes espinillas ¿que son los volcanes?,None,None
1384,006,Filosoraptor,Telas vas a ver conmigo o Pantalones,None,None
1387,004,Bad Luck Brian,juega titanfall... sin interconexion...,None,None
1393,012,Willy Wonka,DIME QUE SE SIENTE ACOSTARSE Y SOLO DORMIR,None,None
1397,008,Matias Prats,"otra primicia gerente de lyl sistemas. anuncia si pierde su equipo renunciaria su cargo de. gerente ,   no puede ser soñores los trabajadores se quedria sin pago",None,None
1398,004,Bad Luck Brian,sale de creciendo en gracia... ...cae en rey de salem,None,None
1412,009,No me digas,La cara que pongo cuando me dan El aginaldo,None,None
1413,001,Ancient Aliens,Battlefield 3 rusos,None,None
1418,009,No me digas,La cara que pongo cuando me dan el aguinaldo,None,None
1419,009,No me digas,no te creo,None,None
1421,012,Willy Wonka,"¿que si le hablo despues de hacer el amor a mi esposa ? ¡ claro ¡ bueno, si tengo saldo",None,None
1423,006,Filosoraptor,Yo nunca repito nada dos veces Repito yo nunca repito nada dos veces,None,None
1428,011,Problems,me haces llorar... con tus pendejadas..,None,None
1430,013,Yao Wonka,la chakala esta cantando regueton jajaja ke cojones!!!,None,None
1433,004,Bad Luck Brian,hay algun fanatico de caribe aqui? veo puros caraquistas como de costumbre celebrando victoria ajena,None,None
1461,011,Problems,soy fea dame like si no eres fea,None,None
1463,011,Problems,yo solo queria ser miss universo,None,None
1464,012,Willy Wonka,"¿entonces 'melqui' vendra de forma tangible, visible y palpable? ¿y como para cuando exhuman los restos de miranda?",None,None
1465,011,Problems,Que cagada Dios mio!!!,None,None
1467,011,Problems,No he empezado examenes Y ya vali 3 materias,None,None
1470,013,Yao Wonka,Y COMO QIERES  Q ESTEMOS EN PAZ SI ESTE PEDRO SE LA YEVA DE JODON,None,None
1472,009,No me digas,dale like si no tu papa sera asi,None,None
1478,001,Ancient Aliens,"lisbet es una fufa... digo un ufo, porque la vieron descender del cielo por ser la nueva 'gentuza",None,None
1500,011,Problems,Desvelate con doramas decian mañana haces la tarea decian,None,None
1503,008,Matias Prats,"LES COMUNICO EL DANILO YA ESTA EN SANGOLQUI, Y SE PREPARA PARA DISFRUTAR DEL FIN DE SEMANA",None,None
1504,007,Futurama Fry,eres una... perdedoraa...,None,None
1505,003,Ay Si,Ay si se las da de master chef y se le quema hasta el agua,None,None
1513,012,Willy Wonka,"Asi QUE ODIAS EL MALTRATO ANIMAL PERO ADORAS AL DIOS JUDEOCRISTIANO QUE exigia SACRIFICIOS ANIMALES Y MASACRA LOS ANIMALES DE los NO CREYENTES? 1 Samuel 15:3 DIOS MANDA A saul ""mata hombres y mujeres, niños y lactantes, bueyes y ovejas, camellos y asnos""",None,None
1516,006,Filosoraptor,que pasa con el grupo sera por que son mayor,None,None
1518,011,Problems,llevense a este tipo,None,None
1520,011,Problems,llevense  a este tipo,None,None
1522,013,Yao Wonka,y una yegua anda diciendo... que es la decada ganada: hija de p!,None,None
1526,008,Matias Prats,ultimo monito ya cayo,None,None
1527,011,Problems,me dijo que tenia bien grande la pansa,None,None
1530,012,Willy Wonka,asi que queres ser tracher ele eme ele? que se siente tener el pelo corto?,None,None
1537,012,Willy Wonka,asi que te gusta hablar demuestra ahora lo que dices,None,None
1539,003,Ay Si,uisi uisi y tu eres un santo Jose,None,None
1544,006,Filosoraptor,si limpia su cuarto antes de la cita la cosa realmente va en cerio!!,None,None
1549,007,Futurama Fry,Estefany esta hablando?,None,None
1558,012,Willy Wonka,daniel,None,None
1565,012,Willy Wonka,asi que dices ser fan de inuyaSha que se siente ser uno de los mejores?,None,None
1583,004,Bad Luck Brian,van a refugiarse al ayuntamiento esta siendo destruido,None,None
1584,003,Ay Si,todos que den like a esta pagina le ago un meme,None,None
1585,001,Ancient Aliens,simplemente es un olor a caca,None,None
1594,012,Willy Wonka,que se siente creer en dios y solo usas lo que los hombres crean,None,None
1597,011,Problems,Raul Ruidiaz me dio en el alma,None,None
1599,012,Willy Wonka,que se siente creer en dios porque no puedes creer en ti mismo,None,None
1600,011,Problems,por que se va rapido la nutella,None,None
1601,011,Problems,dijo que solo la puntita parecia maquina de bordar,None,None
1608,011,Problems,mi cara cuando ashly dice una estupidez,None,None
1611,009,No me digas,"no,enrealidad soy superman",None,None
1612,008,Matias Prats,hola lisbet... gracias por dejarnos esperando para la entrevista en brasil... ¡incumplida!,None,None
1613,003,Ay Si,ya ai muere,None,None
1620,012,Willy Wonka,esta en promo el server se cae,None,None
1627,006,Filosoraptor,¿Si el cordero se casara con la nueva jerusalem?... ¿se casara lisbet con ella misma?,None,None
1634,001,Ancient Aliens,ando algo pochongo,None,None
1645,006,Filosoraptor,Si no tube infancia... naci viejo?,None,None
1653,006,Filosoraptor,NO se si eres pendejo o nacistes hace!,None,None
1656,007,Futurama Fry,no se porque agrego ah mi familia tal vez la bloque y asi tendre mas amigas,None,None
1659,004,Bad Luck Brian,le gusta el anime ve porno real,None,None
1664,013,Yao Wonka,jajjaj la paso bacano con uds,None,None
1668,011,Problems,Me hacen un meme cancelo el convenio,None,None
1669,006,Filosoraptor,no se si pagar la colegiatura de mis hijos o poner tanque lleno de gasolina?,None,None
1674,004,Bad Luck Brian,NO SABE INGLES... ES ADMIN EN TLPC!,None,None
1681,007,Futurama Fry,listo maicol todo bn,None,None
1687,001,Ancient Aliens,la unica explicacion es... que eres una buya,None,None
1691,011,Problems,mi hijo gasto toda su quincena en anime!,None,None
1701,009,No me digas,el rack no entra? traeme la mola,None,None
1707,001,Ancient Aliens,ME ENCANTARIA UNA HAMBURGUESA ASI DE GRANDE!!!!,None,None
1716,007,Futurama Fry,Videos,None,None
1719,008,Matias Prats,reiteramos alan ojeda es violado por chopo,None,None
1722,013,Yao Wonka,denle una cerveza a ese maje,None,None
1727,001,Ancient Aliens,amigo enserio pareciera que te estuviesen haciendo un exorcismo,None,None
1730,004,Bad Luck Brian,Se va a visitarla el fin de semana Le llega el periodo,None,None
1745,009,No me digas,Entendieron,None,None
1748,007,Futurama Fry,cuanto amas ala persona que esta atu lado like y te agrego,None,None
1761,009,No me digas,apoco soy friki?,None,None
1769,006,Filosoraptor,¿SI TODO LO DE LISBET SE CUMPLE EN LA MENTE?... ... ¿COMO ESPERAN QUE SE CUMPLA ALGO EN LA REALIDAD?,None,None
1777,004,Bad Luck Brian,quiere vivir en una zona plus vive en las americas,None,None
1797,003,Ay Si,yoooo noooooo,None,None
1815,001,Ancient Aliens,esta weona tiene asi un ano,None,None
1851,006,Filosoraptor,"como sera? silu, lalu o gonza",None,None
1866,009,No me digas,¡No me digas!,None,None
1869,011,Problems,le escribi una carta Y ME dio a david por amigo,None,None
1872,005,Disaster Girl,EL ME DIJO QUE TENIA MAL ALIENTO YA NO LO HARÁ MAS..!!,None,None
1877,003,Ay Si,Ay! CALMATE,None,None
1878,009,No me digas,apoco si,None,None
1887,003,Ay Si,Ay si Soy gey no se dieron cuenta,None,None
1894,001,Ancient Aliens,ayer bi a una mujer con a si un ano parecia un volcan,None,None
1898,011,Problems,layner me duele le dije layner siguio dando duro :(,None,None
1902,005,Disaster Girl,ahy vivia el ultimo q abro de minecraft,None,None
1912,006,Filosoraptor,y si la cuenta la creo un klor klor para desviar la atencion,None,None
1915,011,Problems,le pedi su camisa y le dije que era el mejor al terminar el partido se fue y ni adios me dijo,None,None
1928,008,Matias Prats,"un pedido a todos los de la barra del club :juventud san martin este domimigo se les necesita con urgencia , campo el oruro 3.00 pm",None,None
1932,011,Problems,ME DIJO RAPIEMOS UN BEAT Y ERA UN BEAT DE MAURI,None,None
1946,006,Filosoraptor,Ve Su Nombre en Un Meme Se Emociona :3,None,None
1947,006,Filosoraptor,willy porque le dicen tano a khalil? si yo soy mas italiano que el y tengo la ciudadania?,None,None
1948,012,Willy Wonka,que se siente que tu maestra diga 500 veces 12,None,None
1952,003,Ay Si,Uy Si Como no :3,None,None
1955,002,Annoying Gamer Kid,soy niño rata en secreto ñamñamñam!,None,None
1956,009,No me digas,con que eres francelys? Dime que se siente ser gorda decrepita,None,None
1959,011,Problems,y llego...,None,None
1969,001,Ancient Aliens,SERIES,None,None
1972,003,Ay Si,ai si ai si canta una cancion y ya se cree famoso,None,None
1981,003,Ay Si,HUY SISISI QUE MIEDO MIRNA Xd,None,None
1988,003,Ay Si,YA QUIEN SE AGUANTA A ESTOS HJPTICAS!  PIDIENDO LIKES PA TOMASEN UN HJTA! LIMON CON SAL...,None,None
1990,006,Filosoraptor,No molestar dino,None,None
2007,001,Ancient Aliens,HYPE,None,None
2039,011,Problems,me dijo solo para limpiar me la puso en la boca,None,None
2056,005,Disaster Girl,le dijo mejor amiga a mi mejor amiga,None,None
2068,004,Bad Luck Brian,Va a una cita y va llevar alGo de tomar Lleva coca retornable,None,None
2076,006,Filosoraptor,si cuido mi higado por dos meses sin tomar puedo hiperactivarlo en mi cumpleaños?,None,None
2077,003,Ay Si,Hay si hay si !!! Yo como no se atacar !! Le doy mis ataques a mi kary,None,None
2078,001,Ancient Aliens,se ve que esta muy provocativa,None,None
2081,005,Disaster Girl,Voy a incendiar steel tattoo a ver si el tibu aparece,None,None
2082,004,Bad Luck Brian,_,None,None
2087,006,Filosoraptor,SI LA POLITICA DE MEXICO ES UN CIRCO PORQUE LA GENTE SE ENOJA DE QUE LAGRIMITA SE POSTULE?,None,None
2100,004,Bad Luck Brian,eNCUENTRA EL PROGRAMA QUE LE GUSTA... Justo esta terminando.,None,None
2109,004,Bad Luck Brian,PIDE EN FACEBOOK UNA NOVIA SOLO LE CONTESTA UNA AMIGA,None,None
2110,004,Bad Luck Brian,no hay hombre feo si no ...sin plata...,None,None
2113,004,Bad Luck Brian,PIDE EN FACEBOOK UNA NOVIA NADIE LE CONTESTA,None,None
2116,004,Bad Luck Brian,Es multimillonario pero es virgen,None,None
2122,004,Bad Luck Brian,MANEJA LA GRUA ISUZU SE LE PUDRE,None,None
2127,012,Willy Wonka,A SI QUE TRABAJAS EN INTER,None,None
2132,003,Ay Si,AY SI AY SI YO SOLO SOY UN ENLACE ADMINISTRATIVO,None,None
2141,004,Bad Luck Brian,va a buscar algo para comer la castigan,None,None
2147,005,Disaster Girl,En infhotel me hacian bullying hacian....,None,None
2176,011,Problems,estoy llorando x el gay de lino,None,None
2178,012,Willy Wonka,reings asi que ganaste el  rumble que se siente ganar el royal rumble de los jobbers,None,None
2188,012,Willy Wonka,asi que tendras un mes mas de vacaciones que se siente que te vayan a violar con las actividades,None,None
2194,006,Filosoraptor,no es mala idea pero cuanto les cobrare?,None,None
2213,004,Bad Luck Brian,besa ala mujer q le gusta le hincha los labios,None,None
2215,006,Filosoraptor,seria equivalente.... a felicitar a  karmona por un exito de mdr?,None,None
