,meme_id,plantilla,texto_no_tilde,text_1,text_2
648,003,Ay Si,ay si !! AY SI !! ahora todos se sienten amados !!!!!,ay si, !! AY SI !! ahora todos se sienten amados !!!!!
653,003,Ay Si,Ay si ay si ahora todas aman el rap,Ay si ay si, ahora todas aman el rap
673,004,Bad Luck Brian,Demanda lo banean a el,Demanda, lo banean a el
692,004,Bad Luck Brian,se crea facebook ni su mama lo agrega,se crea facebook ni su mama, lo agrega
694,012,Willy Wonka,asi que saliste de paseo dime que se siente saber que regresas a las 9,asi que saliste de paseo ,dime que se siente saber que regresas a las 9
705,003,Ay Si,ay si me creo mucho porque fui españa con mis comas,ay si, me creo mucho porque fui españa con mis comas
706,012,Willy Wonka,asi que no te gusta que insulten en el mejor grupo como lo es tj? dime que se siente isultar a otros diego,asi que no te gusta que insulten en el mejor grupo como lo es tj? ,dime que se siente isultar a otros diego
719,012,Willy Wonka,asi que no te dejan salir dime q se siente q dora la exploradora tenga mas libertad q tu?,asi que no te dejan salir ,dime q se siente q dora la exploradora tenga mas libertad q tu?
736,007,Futurama Fry,Es idea mia o el gustavo es sexy,Es idea mia, o el gustavo es sexy
739,010,Prepare Yourself,preparense.. estados de la pelea del gallito se aproximan,preparense,.. estados de la pelea del gallito se aproximan
753,003,Ay Si,"ay si, ay sy ahora todos los raperos que se suben a transmilenio creen en dios",ay si, ay sy ahora todos los raperos que se suben a transmilenio creen en dios
772,006,Filosoraptor,....... ¿se estudia para un examen de orina?,....... ,¿se estudia para un examen de orina?
776,004,Bad Luck Brian,compra una macbook le instala windows,compra una macbook, le instala windows
791,008,Matias Prats,noticia de ultima hora justin biber fue asesinado en otras noticias se oira siiiiiii por las siguientes 3 horas,noticia de ultima hora, justin biber fue asesinado en otras noticias se oira siiiiiii por las siguientes 3 horas
808,003,Ay Si,ay si ay si  estos son mis mejores amigos,ay si ay si,  estos son mis mejores amigos
811,003,Ay Si,Ay si         ay si yo solo tomo emoliente,Ay si         ay si, yo solo tomo emoliente
890,004,Bad Luck Brian,con sigue novia se llama marlen lima,con sigue novia, se llama marlen lima
897,004,Bad Luck Brian,decide caminar a su casa pasa e carro que lo lleva,decide caminar a su casa pasa e carro que, lo lleva
914,004,Bad Luck Brian,Arma plan lo dejan,Arma plan, lo dejan
915,007,Futurama Fry,No se si me PAREZCO a Bruno mars o soy pedrito fernandez,No se si me PAREZCO a Bruno mars, o soy pedrito fernandez
918,011,Problems,ME dijo que iba a diseñar toda la noche Se fue a chupar con sus cuates y no hizo ni madres,ME dijo que iba a diseñar toda la noche Se fue a chupar con sus cuates, y no hizo ni madres
919,004,Bad Luck Brian,juega minecraft creativo se cae al vacio y muere,juega minecraft creativo, se cae al vacio y muere
921,010,Prepare Yourself,preparense los estados sobre el cambio de hora se acercan,preparense, los estados sobre el cambio de hora se acercan
922,011,Problems,Se acabaron las vacasiones y no estudie nada,Se acabaron las vacasiones, y no estudie nada
932,003,Ay Si,"Ay si, ay si Llega el pastor a tu casa y pones el televisor en nuevo tiempo",Ay si ay si, Llega el pastor a tu casa y pones el televisor en nuevo tiempo
944,007,Futurama Fry,es idea mia o la isia no tiene Niun brillo,es idea mia, o la isia no tiene Niun brillo
955,003,Ay Si,ay si ay si  im thicker than a snicker,ay si ay si,  im thicker than a snicker
989,006,Filosoraptor,si no le cuento chistes a heidi ¿ya no me hablara mas?,si no le cuento chistes a heidi ,¿ya no me hablara mas?
996,004,Bad Luck Brian,quiere que nadie se entere que tiene novia lo publica por pendejo en facebook,quiere que nadie se entere que tiene novia, lo publica por pendejo en facebook
1013,003,Ay Si,ay si ay si me plancho el cabello para ir a monserrate,ay si ay si, me plancho el cabello para ir a monserrate
1014,004,Bad Luck Brian,queria encender el chat se quema,queria encender el chat, se quema
1022,011,Problems,la primera ves!!! duele!!! y mas por el kioskito!!! no!!!!!!!!!!!!!,la primera ves!!! duele!!!, y mas por el kioskito!!! no!!!!!!!!!!!!!
1025,003,Ay Si,ay si temblor es momento de publicarlo en el fb,ay si, temblor es momento de publicarlo en el fb
1060,003,Ay Si,Ay Si ay si mE pareSco a un Personaje de Disney,Ay Si ay si, mE pareSco a un Personaje de Disney
1074,004,Bad Luck Brian,se mira a un espejo  su reflejo se va a hacer otra cosa,se mira a un espejo  su reflejo, se va a hacer otra cosa
1085,011,Problems,me dijo k le decian el rapidito y es ciertoooooo,me dijo k le decian el rapidito, y es ciertoooooo
1110,006,Filosoraptor,Si van a subir una foto para enseñar cuerpo ¿como para que ponerle un pensamiento profundo?,Si van a subir una foto para enseñar cuerpo ,¿como para que ponerle un pensamiento profundo?
1127,003,Ay Si,ay si ay si  cocino metanfetaminas,ay si ay si,  cocino metanfetaminas
1139,013,Yao Wonka,asi que eres jenny rivera dime que se siente tener miedo subirte al avion,asi que eres jenny rivera ,dime que se siente tener miedo subirte al avion
1149,004,Bad Luck Brian,aaa k chila tu foto luisitoo. se nota k te vañaste.. jajaja tdbn...,aaa k chila tu foto luisitoo., se nota k te vañaste.. jajaja tdbn...
1155,012,Willy Wonka,asi que te llamas rafa dime que se siente ser pendejo,asi que te llamas rafa ,dime que se siente ser pendejo
1237,011,Problems,aposte mi virginidad y voy perdiendo,aposte mi virginidad, y voy perdiendo
1253,003,Ay Si,ay si ay si me creo mucho con mi cojin de rayados,ay si ay si, me creo mucho con mi cojin de rayados
1285,004,Bad Luck Brian,Intenta suicidarse con una pistola era de balines y se termina quemando los dedos y la fernte,Intenta suicidarse con una pistola era de balines y, se termina quemando los dedos y la fernte
1317,007,Futurama Fry,"no se, si es una lepera o solo esta apreciando",no se si es una lepera, o solo esta apreciando
1324,004,Bad Luck Brian,le da una direccion falsa a un pive que le cae mal encuentra su casa,le da una direccion falsa a un pive que, le cae mal encuentra su casa
1375,011,Problems,dijo esta noche ahi accion y se puso a jugar al cs .__.,dijo esta noche ahi accion, y se puso a jugar al cs .__.
1389,004,Bad Luck Brian,le dan su primer beso se viene,le dan su primer beso, se viene
1395,004,Bad Luck Brian,juega minecrat se le cae un arbol a el,juega minecrat, se le cae un arbol a el
1398,003,Ay Si,Ay si ay si soy un diplomatico,Ay si ay si, soy un diplomatico
1405,006,Filosoraptor,Si noe era blanco ¿como es que hay negros y chinos?,Si noe era blanco ,¿como es que hay negros y chinos?
1410,012,Willy Wonka,dime que se siente ser puñal,,dime que se siente ser puñal
1435,004,Bad Luck Brian,"sera CAPITÁN de su equipo  una hormiga lo lesiona x""D",sera CAPITÁN de su equipo  una hormiga," lo lesiona x""D"
1439,004,Bad Luck Brian,primer dia de clases lo expulsan,primer dia de clases, lo expulsan
1448,007,Futurama Fry,eres tu  o soy yo pero ufff ella ufff,eres tu , o soy yo pero ufff ella ufff
1459,012,Willy Wonka,osea ke te llamas gloria.. dime ke se siente tener el nombre mas hermoso del mundo...,osea ke te llamas gloria.. ,dime ke se siente tener el nombre mas hermoso del mundo...
1469,004,Bad Luck Brian,remodela el ciber se corta la luz jajaja,remodela el ciber, se corta la luz jajaja
1476,007,Futurama Fry,no se si soy payaso... o vos una vieja maleducada !!,no se si soy payaso..., o vos una vieja maleducada !!
1501,003,Ay Si,"ay si ay si me hicieron un zing con mi nombre alrevez pero no importa, porque la intencion eslo que cuenta",ay si ay si, me hicieron un zing con mi nombre alrevez pero no importa porque la intencion eslo que cuenta
1519,006,Filosoraptor,"Si un vampiro muerde a un zombie... ¿el zombie se vuelve vampiro, o el vampiro se vuelve zombie?",Si un vampiro muerde a un zombie... ,¿el zombie se vuelve vampiro o el vampiro se vuelve zombie?
1523,003,Ay Si,me creo xk borja me regalo su playera..hay si,me creo xk borja me regalo su playera..hay si,
1556,012,Willy Wonka,asi que eres bella y criminologa  dime que se siente ser tan chingona,asi que eres bella y criminologa  ,dime que se siente ser tan chingona
1561,006,Filosoraptor,wtf ?¿,wtf ?,¿
1563,004,Bad Luck Brian,lanza confetti lo tiene que barrer,lanza confetti, lo tiene que barrer
1600,003,Ay Si,Hay si odio los corridos Y amo al komander,Hay si, odio los corridos Y amo al komander
1608,012,Willy Wonka,dime que se siente que tu mejor amigo te banee tu cuenta de dota 2,,dime que se siente que tu mejor amigo te banee tu cuenta de dota 2
1616,003,Ay Si,Ay si ay si juego battlefield Desconectado para no desconsentrarme,Ay si ay si, juego battlefield Desconectado para no desconsentrarme
1620,003,Ay Si,"Ay si, ay si yo tambien subire una foto de la granizada en xalapa",Ay si ay si, yo tambien subire una foto de la granizada en xalapa
1630,012,Willy Wonka,Con que estas en torneos wfm dime que se siente que kane retenga de nuevo los tag team champions?,Con que estas en torneos wfm ,dime que se siente que kane retenga de nuevo los tag team champions?
1640,011,Problems,le dije que me llevara a un lugar donde estuvieramos solos y me llevo a ver un partido del cali,le dije que me llevara a un lugar donde estuvieramos solos, y me llevo a ver un partido del cali
1656,012,Willy Wonka,asi q t dicen mal amigo dime q se siente q t aigan qitado tu celular,asi q t dicen mal amigo ,dime q se siente q t aigan qitado tu celular
1708,004,Bad Luck Brian,llueve en la ciudad... se le quema la casa,llueve en la ciudad..., se le quema la casa
1732,004,Bad Luck Brian,"amor, acabo de comprar boletos y reservar hotel para disney por nuestro aniversario lo cortan al siguiente dia",amor acabo de comprar boletos y reservar hotel para disney por nuestro aniversario, lo cortan al siguiente dia
1752,012,Willy Wonka,"que no quieres negociar el convenio ? cuentame fuentes, que se siente ser tan incompetente ?",que no quieres negociar el convenio ? ,cuentame fuentes que se siente ser tan incompetente ?
1759,012,Willy Wonka,asi que tu eres viki lopez dime que se siente vivir en las flores,asi que tu eres viki lopez ,dime que se siente vivir en las flores
1760,007,Futurama Fry,No se si es un deja vu o a este post lo vi la semana pasada,No se si es un deja vu, o a este post lo vi la semana pasada
1766,011,Problems,por fin que ataco y hay un bug,por fin que ataco, y hay un bug
1773,004,Bad Luck Brian,Sube a nivel s4 le blokea el ip,Sube a nivel s4, le blokea el ip
1816,011,Problems,No te metas en el mundo de las drogas  ya somos muchos y hay muy poca,No te metas en el mundo de las drogas  ya somos muchos, y hay muy poca
1818,003,Ay Si,ay si ella no pone caras,ay si, ella no pone caras
1821,012,Willy Wonka,dime pelon que se siente tener pelos necios,,dime pelon que se siente tener pelos necios
1826,003,Ay Si,ay si gran vaina ahora todos quieren ser flores,ay si, gran vaina ahora todos quieren ser flores
1827,003,Ay Si,hay si haysi me llaman anny y me apellido ruiz,hay si, haysi me llaman anny y me apellido ruiz
1829,004,Bad Luck Brian,Lo difaman de violador se va del pais,Lo difaman de violador, se va del pais
1844,003,Ay Si,"ay si, la pobla esta oscurita tengo miedo, mucho miedo",ay si, la pobla esta oscurita tengo miedo mucho miedo
1849,007,Futurama Fry,no se si soy celoso o le joden mucho a mi novia,no se si soy celoso, o le joden mucho a mi novia
1863,005,Disaster Girl,hay vivia el colo despues de dejarme tirada vivia..,hay vivia el colo despues de dejarme tirada ,vivia..
1868,004,Bad Luck Brian,lleva el celular a servicio tecnico asaltan la tienda y se roban  su celular,lleva el celular a servicio tecnico asaltan la tienda y, se roban  su celular
1869,003,Ay Si,ay si ay si  rojer es mooogolito,ay si ay si,  rojer es mooogolito
1876,004,Bad Luck Brian,lleva el celular a servicio tecnico asaltan la tienda y se lo roban,lleva el celular a servicio tecnico asaltan la tienda y, se lo roban
1930,003,Ay Si,"ay si, Jennifer no cree en nadie porque va pa cancun",ay si, Jennifer no cree en nadie porque va pa cancun
1931,004,Bad Luck Brian,ooooooo lo callaron,ooooooo, lo callaron
1941,003,Ay Si,ay si ay si a mi no me engañas jenny,ay si ay si, a mi no me engañas jenny
1950,007,Futurama Fry,eres idiota o  te entrenas diariamente,eres idiota, o  te entrenas diariamente
1958,011,Problems,El cuchillo no tenia filo Le di filo y casi me vuelo el dedo!,El cuchillo no tenia filo Le di filo, y casi me vuelo el dedo!
1959,012,Willy Wonka,asi ke eres ingeniero dime ke se siente estar en el clan mas poderoso de respawnables,asi ke eres ingeniero ,dime ke se siente estar en el clan mas poderoso de respawnables
1963,012,Willy Wonka,asi que mañana entras a la cq #1 dime que se siente desear mas vacaciones,asi que mañana entras a la cq #1 ,dime que se siente desear mas vacaciones
1970,007,Futurama Fry,no se si estoy viendo la lucha libre o el reality del 13,no se si estoy viendo la lucha libre, o el reality del 13
1972,004,Bad Luck Brian,dijo que haria todo por quedarse se embarazo psicologimanente,dijo que haria todo por quedarse, se embarazo psicologimanente
1973,004,Bad Luck Brian,Insulta a los possers Canta a lo lil wayne,Insulta a los possers Canta a, lo lil wayne
1984,003,Ay Si,Ay si hay si habla con deokhan y le dan ganas de cagar,Ay si hay si, habla con deokhan y le dan ganas de cagar
1994,003,Ay Si,ay si ay si  salio 1d ya se olvidaron de justin,ay si ay si,  salio 1d ya se olvidaron de justin
1997,013,Yao Wonka,dime que siente tu corazon cuando se prepara para que lo jodan otra vez,,dime que siente tu corazon cuando se prepara para que lo jodan otra vez
2004,007,Futurama Fry,NO se si es un chiste o no tomo su mamadera,NO se si es un chiste, o no tomo su mamadera
2060,012,Willy Wonka,dime que se siente que te agan bulling,,dime que se siente que te agan bulling
2087,012,Willy Wonka,Asi que te vas a bronce III dime que se siente ser tan malo,Asi que te vas a bronce III ,dime que se siente ser tan malo
2094,012,Willy Wonka,haber cuentanos mas te haces el que no sabes,haber ,cuentanos mas te haces el que no sabes
2095,012,Willy Wonka,Asi que eres workaholic dime que se siente trabajar los sabados,Asi que eres workaholic ,dime que se siente trabajar los sabados
2117,012,Willy Wonka,asi q dcidist volver conmigo!!! dime qt dio x tomar esa desicion?,asi q dcidist volver conmigo!!! ,dime qt dio x tomar esa desicion?
2126,006,Filosoraptor,si bernardo es soltero ¿se casaria con la woman del callao?,si bernardo es soltero ,¿se casaria con la woman del callao?
2147,007,Futurama Fry,No se si ese ingles me esta insultando? o me esta diciendo qe me vaya a la playa,No se si ese ingles me esta insultando?, o me esta diciendo qe me vaya a la playa
2177,003,Ay Si,ay si ahora todos son moonies,ay si, ahora todos son moonies
2180,003,Ay Si,ay si ahora resulta que todos son moonies,ay si, ahora resulta que todos son moonies
2182,004,Bad Luck Brian,Se dividen la pega le toca el nolli,Se dividen la pega, le toca el nolli
2189,004,Bad Luck Brian,no tiene clases los lunes quiere desalojo y lo hacen el lunes,no tiene clases los lunes quiere desalojo y, lo hacen el lunes
2216,011,Problems,Me dijo solo 5 minutos y me utilizo 5 horas,Me dijo solo 5 minutos, y me utilizo 5 horas
2230,006,Filosoraptor,Si satanas es un ente con poderes sobrenaturales que castiga a los malos ¿No deberia considerarsele un superheroe?,Si satanas es un ente con poderes sobrenaturales que castiga a los malos ,¿No deberia considerarsele un superheroe?
2245,004,Bad Luck Brian,Coge la primera de mayo rapido para llegar a ver dragon ball se le apaga la moto en roma,Coge la primera de mayo rapido para llegar a ver dragon ball, se le apaga la moto en roma
2297,003,Ay Si,ay si !! ella comentando con imagenes,ay si, !! ella comentando con imagenes
2306,011,Problems,me dijeron que no habian clases y llegue a la hora del cohete,me dijeron que no habian clases, y llegue a la hora del cohete
2352,012,Willy Wonka,asi que eres fan de dragon ball dime que se siente haber tenido la mejor infancia,asi que eres fan de dragon ball ,dime que se siente haber tenido la mejor infancia
2387,011,Problems,me dijo que iriamos al 7 de copas y me llevo al garibaldis!!!,me dijo que iriamos al 7 de copas, y me llevo al garibaldis!!!
2396,005,Disaster Girl,habia Clase en el can habia.......,habia Clase en el can ,habia.......
2401,003,Ay Si,Hay Si Hay si Muy Graciosa xD,Hay Si Hay si, Muy Graciosa xD
2422,003,Ay Si,ay si ay si.. juega de vivo xq se emboracha con coca cola,ay si ay si,.. juega de vivo xq se emboracha con coca cola
2423,004,Bad Luck Brian,se hace un meme  y no le gusta,se hace un meme  y no, le gusta
2427,003,Ay Si,ay si ay hoy no es el mejor dia para meterte conmigo ay si ay si mira como tiemblo,ay si ay hoy no es el mejor dia para meterte conmigo ay si ay si, mira como tiemblo
2432,008,Matias Prats,"ultimas noticias 5""B"" y 5""C"" lo mejor del peru",ultimas noticias," 5""B"" y 5""C"" lo mejor del peru"
2436,006,Filosoraptor,NECESITO UNA NUEVA RUTA ¿Y SI RODEO EL SUR DE AFRICA?,NECESITO UNA NUEVA RUTA ,¿Y SI RODEO EL SUR DE AFRICA?
2448,003,Ay Si,ay si ay si ! suerte velita,ay si ay si, ! suerte velita
2451,008,Matias Prats,noticia de ultima hora encontramos la mujer mas hermosa del mundo su nombre es gina camila leyton hoyos,noticia de ultima hora, encontramos la mujer mas hermosa del mundo su nombre es gina camila leyton hoyos
2463,013,Yao Wonka,conectado verdad  dime porque no haces tarea,conectado verdad  ,dime porque no haces tarea
2466,011,Problems,Soy maribel.  y no voy a terminar la ruta.,Soy maribel. , y no voy a terminar la ruta.
2477,004,Bad Luck Brian,se mete en ts3 la mama lo cierra porque cree que es un juego,se mete en ts3 la mama, lo cierra porque cree que es un juego
2483,012,Willy Wonka,Asique odias hora de aventura dime que se siente ser tan miserable,Asique odias hora de aventura ,dime que se siente ser tan miserable
2486,012,Willy Wonka,dime que se siente saber que dejaras de ser soltero toda tu vida,,dime que se siente saber que dejaras de ser soltero toda tu vida
2490,004,Bad Luck Brian,Se inscribe en un concurso de robotica para representar a su empresa su empresa le cobra por usar su nombre,Se inscribe en un concurso de robotica para representar a su empresa su empresa, le cobra por usar su nombre
2492,004,Bad Luck Brian,se rasca los quetejedi y los pacos lo mandan detenido por exhibicion en la via publica,se rasca los quetejedi y los pacos, lo mandan detenido por exhibicion en la via publica
2493,012,Willy Wonka,"asi que no tomaste en la fiesta de leslye dime , que se siente saber que agarraste con Juan Pablo xd",asi que no tomaste en la fiesta de leslye ,dime  que se siente saber que agarraste con Juan Pablo xd
2498,012,Willy Wonka,asi que no quieres que se enteren que  te emborrachaste en las fiesta de leslye ... dime que se siente saber QUE agarraste con todos los chicos de esa fiesta ( incluyendo Juan Pablo xd,asi que no quieres que se enteren que  te emborrachaste en las fiesta de leslye ... ,dime que se siente saber QUE agarraste con todos los chicos de esa fiesta ( incluyendo Juan Pablo xd
2502,003,Ay Si,Ay si ay si me tome foto  en la rueda de la fortuna en fundidora y no me subi,Ay si ay si, me tome foto  en la rueda de la fortuna en fundidora y no me subi
2508,003,Ay Si,Ay si ay si  ando bien ardido,Ay si ay si,  ando bien ardido
2512,003,Ay Si,Ay Si ay si  ya se dan picos entre ustedes,Ay Si ay si,  ya se dan picos entre ustedes
2516,011,Problems,Llego el luisito y me pregunto ¿quien te asalto?,Llego el luisito, y me pregunto ¿quien te asalto?
2532,007,Futurama Fry,No se si va enserio o solo no tiene nada que hacer,No se si va enserio, o solo no tiene nada que hacer
2542,006,Filosoraptor,si un zombie llega a tu casa ¿zombienvenidos?,si un zombie llega a tu casa ,¿zombienvenidos?
2591,006,Filosoraptor,si la muestra gastronomica la preparan los apoderados... ¿porque la nota la llevan los alumnos?,si la muestra gastronomica la preparan los apoderados... ,¿porque la nota la llevan los alumnos?
2610,004,Bad Luck Brian,me parece que a miranda le gusta mauro,me parece que a miranda, le gusta mauro
2633,007,Futurama Fry,No se si estas sobrio  o esta borracho,No se si estas sobrio , o esta borracho
2637,007,Futurama Fry,no se si es sala murano o zamorano,no se si es sala murano, o zamorano
2651,013,Yao Wonka,Asi q me insultas  dime que se ciente q sea superior ati??,Asi q me insultas  ,dime que se ciente q sea superior ati??
2654,007,Futurama Fry,no se sime esta mirando o esta mirando al de atras,no se sime esta mirando, o esta mirando al de atras
2683,008,Matias Prats,En ultimas noticias al gordo feo  del david no le ase caso la carrera,En ultimas noticias, al gordo feo  del david no le ase caso la carrera
2690,004,Bad Luck Brian,Curi kiere fumar  su mama lo atraca,Curi kiere fumar  su mama, lo atraca
2691,003,Ay Si,huy si...!!! despues que te la usaste,huy si,...!!! despues que te la usaste
2717,004,Bad Luck Brian,le hacen pasar al frente le eligen mister princeso !,le hacen pasar al frente, le eligen mister princeso !
2755,004,Bad Luck Brian,le habla a la ashley lo deja ignorado (allan aquino),le habla a la ashley, lo deja ignorado (allan aquino)
2758,012,Willy Wonka,cierto que te llamas camilo dime que se siente que te digan betix,cierto que te llamas camilo ,dime que se siente que te digan betix
2761,012,Willy Wonka,asi que eres la mejor amiga de erik  dime que se siente serlo,asi que eres la mejor amiga de erik  ,dime que se siente serlo
2779,004,Bad Luck Brian,compra un sobre de laminas le salen todas repetidas,compra un sobre de laminas, le salen todas repetidas
2784,004,Bad Luck Brian,quiere hacer un meme y le sale con falta de ortografia.,quiere hacer un meme y, le sale con falta de ortografia.
2786,012,Willy Wonka,dame likes y tbh dale like y contesto bla bla bla dime que se siente verte como una werka estupida,dame likes y tbh dale like y contesto bla bla bla ,dime que se siente verte como una werka estupida
2792,004,Bad Luck Brian,encera en piso de madera se entierra una astilla en el pies,encera en piso de madera, se entierra una astilla en el pies
2815,004,Bad Luck Brian,alcanza un papel le dejan el ojo negro,alcanza un papel, le dejan el ojo negro
2820,004,Bad Luck Brian,"ES LA PRIMERA PALABRA DE SU HERMANO y le dice ""chupalo""",ES LA PRIMERA PALABRA DE SU HERMANO y," le dice ""chupalo"""
2836,003,Ay Si,ay si ay si tengo una mac y tu una hp,ay si ay si, tengo una mac y tu una hp
2849,013,Yao Wonka,cheche dime que se siente que te digan laparabolica,cheche ,dime que se siente que te digan laparabolica
2855,003,Ay Si,ay si por que es  rolo que,ay si, por que es  rolo que
2856,005,Disaster Girl,mi vecino decia okey  decia,mi vecino decia okey  ,decia
2857,003,Ay Si,"Ay si, ay si me imagino que tu dices cosas mejores Josesiito Vasquez",Ay si ay si, me imagino que tu dices cosas mejores Josesiito Vasquez
2862,003,Ay Si,ay si ay si soy muy trabajadora,ay si ay si, soy muy trabajadora
2864,004,Bad Luck Brian,pide un domicilio el del domicilio tambien le echa las perros,pide un domicilio el del domicilio tambien, le echa las perros
2871,012,Willy Wonka,Asi que volviste con tu ex ...dime que no vas a hechar de menos mis dedos,Asi que volviste con tu ex ...,dime que no vas a hechar de menos mis dedos
2876,012,Willy Wonka,asique tu eres el maury dime que se siente mearle la cama al maxi,asique tu eres el maury ,dime que se siente mearle la cama al maxi
2883,003,Ay Si,ay si ay si!!! el mejor bar de la expogan sonora 2014,ay si ay si,!!! el mejor bar de la expogan sonora 2014
2895,003,Ay Si,ay si si  es porque es asiatico,ay si, si  es porque es asiatico
2965,004,Bad Luck Brian,juega outlast se asusta con la linterna,juega outlast, se asusta con la linterna
2967,004,Bad Luck Brian,Tuvo su primera cita  se va mañana,Tuvo su primera cita , se va mañana
2969,003,Ay Si,Ay si ay si ahora todos usan retrica,Ay si ay si, ahora todos usan retrica
