,meme_id,plantilla,texto_no_tilde,text_1,text_2
825,012,Willy Wonka,asi que compras amor dime que se siente  estar manteniendo a tus  entradores,asi que compras amor ,dime que se siente  estar manteniendo a tus  entradores
832,003,Ay Si,hay si denunciar pdh,hay si, denunciar pdh
848,004,Bad Luck Brian,bueno ya se como hacerlo gracias yola,bueno ya, se como hacerlo gracias yola
851,004,Bad Luck Brian,Tiene todos los requisitos para movilidad no le aceptan el numero  materias que quiere cursar,Tiene todos los requisitos para movilidad no, le aceptan el numero  materias que quiere cursar
865,011,Problems,ya ni la chinga comai ni los buenos dias meda mira como estoy retriste. y asta estoy llorando jeje comai,ya ni la chinga comai ni los buenos dias meda mira como estoy retriste., y asta estoy llorando jeje comai
876,012,Willy Wonka,asi que diseñas el logo de exploratodo dime que se siente soñar con llamas?,asi que diseñas el logo de exploratodo ,dime que se siente soñar con llamas?
883,003,Ay Si,ay si ay si oriana tiene 30 billones,ay si ay si, oriana tiene 30 billones
896,006,Filosoraptor,¿que es facebook? a donde paran todos los viciosos,,¿que es facebook? a donde paran todos los viciosos
910,012,Willy Wonka,"asi que estas llorando cinthya dime que se siente, llenar de mocos tu cuarto xD",asi que estas llorando cinthya ,dime que se siente llenar de mocos tu cuarto xD
917,012,Willy Wonka,dime que se siente que tu amigo sea mas aragan que tu,,dime que se siente que tu amigo sea mas aragan que tu
928,004,Bad Luck Brian,va por primera vez a un burdel lo atiende su mama,va por primera vez a un burdel, lo atiende su mama
932,012,Willy Wonka,Asi que haces parte de green peace dime que se siente durar media hora bañandote todos los dias,Asi que haces parte de green peace ,dime que se siente durar media hora bañandote todos los dias
934,012,Willy Wonka,a ver dime que se siente que kary no te haga caso,a ver ,dime que se siente que kary no te haga caso
937,003,Ay Si,"hay si bendiciones pa toos soy humilde,,,soy humilde",hay si, bendiciones pa toos soy humildesoy humilde
938,012,Willy Wonka,asi q tu eres chachi? dime q se siente ser un mojon con ropa,asi q tu eres chachi? ,dime q se siente ser un mojon con ropa
940,011,Problems,le dije que no avanza y me dio como maquina de coser,le dije que no avanza, y me dio como maquina de coser
941,004,Bad Luck Brian,pone una relacion en facebook su mama le comenta,pone una relacion en facebook su mama, le comenta
1038,003,Ay Si,Ay si ay si!! Solo por que no te dio Chikun te crees  superpoderoso,Ay si ay si,!! Solo por que no te dio Chikun te crees  superpoderoso
1049,007,Futurama Fry,No se que es mas idiota mis rolas o las imagenes de eduardo,No se que es mas idiota mis rolas, o las imagenes de eduardo
1053,003,Ay Si,uy si ahora todos piensan como la rana Rene,uy si, ahora todos piensan como la rana Rene
1068,003,Ay Si,ay si me creo el mas naco como la ve jefa querida,ay si, me creo el mas naco como la ve jefa querida
1101,004,Bad Luck Brian,se pone  a crear memes... telmex le kita el wiffi por no pagar,se pone  a crear memes... telmex, le kita el wiffi por no pagar
1117,003,Ay Si,"Ay si, ay si habra un encuentro de jovenes y no ire xq no quiero ser zanahoria",Ay si ay si, habra un encuentro de jovenes y no ire xq no quiero ser zanahoria
1134,007,Futurama Fry,no se si soy asiatico o tengo sueño,no se si soy asiatico, o tengo sueño
1204,003,Ay Si,"ay si ay si! !! le gano a mi papi chivas y me siento campeon,",ay si ay si,! !! le gano a mi papi chivas y me siento campeon
1242,012,Willy Wonka,asi que eres arley dime que se siente hacer un gol en propia,asi que eres arley ,dime que se siente hacer un gol en propia
1243,012,Willy Wonka,dime que se siente quedarse sin imagenes,,dime que se siente quedarse sin imagenes
1263,006,Filosoraptor,¿Que pasaria si le dieran roja al arquero?,,¿Que pasaria si le dieran roja al arquero?
1270,004,Bad Luck Brian,piensa que todos se acordaron de su cumpleaños solo son 6 weones molestandolo,piensa que todos, se acordaron de su cumpleaños solo son 6 weones molestandolo
1272,003,Ay Si,ay si ay si yo hago un trailer,ay si ay si, yo hago un trailer
1276,012,Willy Wonka,dime que se siente karen saber que tu celular es mas inteligente,,dime que se siente karen saber que tu celular es mas inteligente
1301,007,Futurama Fry,no se si me hisiste huevos por no acompañarte o por que no entendiste que no ire,no se si me hisiste huevos por no acompañarte, o por que no entendiste que no ire
1330,003,Ay Si,ay si ay si calmate chuma,ay si ay si, calmate chuma
1370,005,Disaster Girl,decian que le iban a cambiar la compensacion a mi papa decian...,decian que le iban a cambiar la compensacion a mi papa ,decian...
1387,011,Problems,le dije que me la metiera despacio y me la dejo ir seca,le dije que me la metiera despacio, y me la dejo ir seca
1391,003,Ay Si,ay si  ay  si soy un agelito de  dios,ay si,  ay  si soy un agelito de  dios
1406,003,Ay Si,"ay si ""zona de lectura""",ay si," ""zona de lectura"""
1409,012,Willy Wonka,stefania dime que se siente saber q te tomaron el pelo con un perfil falso de face,stefania ,dime que se siente saber q te tomaron el pelo con un perfil falso de face
1413,003,Ay Si,"ay si ""zona de lectura"" y solo he leido el titulo",ay si," ""zona de lectura"" y solo he leido el titulo"
1414,012,Willy Wonka,Marzio dime que se siente que ni las monjas te hagan caso,Marzio ,dime que se siente que ni las monjas te hagan caso
1420,012,Willy Wonka,stefania dime que se siente que te tomaron el pelo con un perfil falso de face,stefania ,dime que se siente que te tomaron el pelo con un perfil falso de face
1425,012,Willy Wonka,asi que estas en rash dime que siente trabajar asi,asi que estas en rash ,dime que siente trabajar asi
1426,003,Ay Si,ay si solo porque es nueva,ay si, solo porque es nueva
1439,003,Ay Si,ay si,ay si,
1442,003,Ay Si,Ay si ay si nunca van  mis caguamas,Ay si ay si, nunca van  mis caguamas
1443,012,Willy Wonka,asi que vas en el cui? dime que se siente pertenecer a los fresas?,asi que vas en el cui? ,dime que se siente pertenecer a los fresas?
1445,003,Ay Si,ay si leo un libro y lo pongo de estado de whatsapp para que vean que si leo,ay si, leo un libro y lo pongo de estado de whatsapp para que vean que si leo
1455,012,Willy Wonka,asi que dime ¿que se siente tenerle medo a los de barba?,asi que ,dime ¿que se siente tenerle medo a los de barba?
1457,012,Willy Wonka,asi que dime ¿que se siente tenerle miedo a los de barba?,asi que ,dime ¿que se siente tenerle miedo a los de barba?
1459,008,Matias Prats,"noticia de ultima hora la berru esta ""leyendo"" un libro pero en realidad ya esta dormida",noticia de ultima hora," la berru esta ""leyendo"" un libro pero en realidad ya esta dormida"
1511,013,Yao Wonka,dime que se siente que montoya te este cagando el palo,,dime que se siente que montoya te este cagando el palo
1524,006,Filosoraptor,¿es lo mismo huele a traste que atras te huele,,¿es lo mismo huele a traste que atras te huele
1584,003,Ay Si,ay si ay si nos vestimos igualitos y nos creemos cosa 1 y cosa 2,ay si ay si, nos vestimos igualitos y nos creemos cosa 1 y cosa 2
1612,012,Willy Wonka,asi que el america se queja DE de cruz azul por 17 años sin ser campeon dime que se siente que el america se tardo 37 años en ser campeon,asi que el america se queja DE de cruz azul por 17 años sin ser campeon ,dime que se siente que el america se tardo 37 años en ser campeon
1640,012,Willy Wonka,asi que postulando jueces para que en el futuro te tapen los clavos dime que se siente estar a la altura de un marero,asi que postulando jueces para que en el futuro te tapen los clavos ,dime que se siente estar a la altura de un marero
1651,004,Bad Luck Brian,mas de mil alumnos No se regstra su cartilla,mas de mil alumnos No, se regstra su cartilla
1652,004,Bad Luck Brian,mas de mil alumnos No se registra su cartilla,mas de mil alumnos No, se registra su cartilla
1658,004,Bad Luck Brian,"lo agregan a ""no le pegue a la negra"" lo eliminan en 3 min","lo agregan a ""no le pegue a la negra""", lo eliminan en 3 min
1664,012,Willy Wonka,y dime willy k se siente estas el padrastro zone,y ,dime willy k se siente estas el padrastro zone
1692,003,Ay Si,"ay si no puedo, etiqueto a alguien mas",ay si, no puedo etiqueto a alguien mas
1697,012,Willy Wonka,"asi que votaste por chim pum callao dime, que se siente marcar al champazo?",asi que votaste por chim pum callao ,dime que se siente marcar al champazo?
1714,004,Bad Luck Brian,quiere copiar en la paes lo cuida la santisima trinidad,quiere copiar en la paes, lo cuida la santisima trinidad
1716,003,Ay Si,ay si ay si pendiente de todos los desfiles,ay si ay si, pendiente de todos los desfiles
1720,004,Bad Luck Brian,intenta wear a la gente se llama ronald y lo terminan weando,intenta wear a la gente se llama ronald y, lo terminan weando
1722,003,Ay Si,hay si que regreso #elsalesiano le voy a decir a bob esponja,hay si, que regreso #elsalesiano le voy a decir a bob esponja
1729,007,Futurama Fry,No se si es ergativa o nominativa,No se si es ergativa, o nominativa
1730,008,Matias Prats,y en ultimas noticias cristian de avila bajo de categoria liga pony,y en ultimas noticias, cristian de avila bajo de categoria liga pony
1733,007,Futurama Fry,nose si te le perdieron las pinzas o te las escondio la estefania,nose si te le perdieron las pinzas, o te las escondio la estefania
1766,013,Yao Wonka,con que estas en la dos dime que se siente.... SER TAN FREGON,con que estas en la dos ,dime que se siente.... SER TAN FREGON
1769,007,Futurama Fry,no se si estoy gordo o lleno de amor,no se si estoy gordo, o lleno de amor
1777,004,Bad Luck Brian,Hace un solo se le olvidan los pasos,Hace un solo, se le olvidan los pasos
1788,003,Ay Si,ay si ay si yo me defiendo con el nene,ay si ay si, yo me defiendo con el nene
1797,012,Willy Wonka,asi que mi apa se quedara tiempo extra dime que siente saber eso,asi que mi apa se quedara tiempo extra ,dime que siente saber eso
1802,004,Bad Luck Brian,SE compra una pc gamer le falta el procesador,SE compra una pc gamer, le falta el procesador
1826,003,Ay Si,UY SI UY SII!! no SOY PERfecTA PERO SI UNICA UY si  uy si !!! JAJAJAJA  ;):,UY SI UY SII!! no SOY PERfecTA PERO SI UNICA UY si  uy si, !!! JAJAJAJA  ;):
1843,003,Ay Si,"Ay si, ay si: ahora ser pendejo es un ""experimento social...""",Ay si ay si,": ahora ser pendejo es un ""experimento social..."""
1850,011,Problems,Me dijo que era poeta igual a Nach y solo sabe bailar corazon confidente de las jeans,Me dijo que era poeta igual a Nach, y solo sabe bailar corazon confidente de las jeans
1854,007,Futurama Fry,Nose si me utiliza o yo no cobro por ser su novio falso,Nose si me utiliza, o yo no cobro por ser su novio falso
1857,007,Futurama Fry,No se si me creo mc o ultra Reguetono con sentimientos,No se si me creo mc, o ultra Reguetono con sentimientos
1858,003,Ay Si,ay si ay si me creo gran papada por que puedo bailar corazon confidente,ay si ay si, me creo gran papada por que puedo bailar corazon confidente
1863,004,Bad Luck Brian,se toma fotos de su trasero lo tiene cuadrado y se le cae,se toma fotos de su trasero lo tiene cuadrado y, se le cae
1914,003,Ay Si,ay si ay si tu y tu caszon chino,ay si ay si, tu y tu caszon chino
1934,003,Ay Si,ay si yo no como naranjas porque mevdejan amargas las manos,ay si, yo no como naranjas porque mevdejan amargas las manos
1935,012,Willy Wonka,asi que te tiembla la mano? dime que se siente tener parkinson a los  25?,asi que te tiembla la mano? ,dime que se siente tener parkinson a los  25?
1968,004,Bad Luck Brian,JHUlian G comenta con una foto y lo eliminan del grupo,JHUlian G comenta con una foto y, lo eliminan del grupo
1989,003,Ay Si,Ay  si ay si te blokeo para que notes mi auscencia,Ay  si ay si, te blokeo para que notes mi auscencia
1996,003,Ay Si,ay si ay si le publico te amo ala morra...para que todos crean que ya se me quito lo mujeriego,ay si ay si, le publico te amo ala morra...para que todos crean que ya se me quito lo mujeriego
1997,003,Ay Si,ay si ay si le publico te amo a la morra...para que todos crean que ya se me quito lo mujeriego,ay si ay si, le publico te amo a la morra...para que todos crean que ya se me quito lo mujeriego
2005,003,Ay Si,ay si pongo la foto de la mensa de mi novia en whatssap para que ella que soy bien fiel,ay si, pongo la foto de la mensa de mi novia en whatssap para que ella que soy bien fiel
2026,003,Ay Si,ay si ahi si la 17 tiene todo,ay si, ahi si la 17 tiene todo
2062,004,Bad Luck Brian,la insultan le dicen empana kazerola,la insultan, le dicen empana kazerola
2096,003,Ay Si,ay si ay si me compro una camara sony y me creo fotografo profesional,ay si ay si, me compro una camara sony y me creo fotografo profesional
2121,003,Ay Si,ay si ay si estoy loco,ay si ay si, estoy loco
2128,012,Willy Wonka,cuentame Que se siente que todos se salgan de tu Clan?,,cuentame Que se siente que todos se salgan de tu Clan?
2136,007,Futurama Fry,no se si es inocente o tonto de cojones,no se si es inocente, o tonto de cojones
2152,003,Ay Si,ay si ay si,ay si ay si,
2163,003,Ay Si,ay si ay si ahora todos son skinhead,ay si ay si, ahora todos son skinhead
2168,012,Willy Wonka,asi k eres jovani dime k se siente ser tan kabro,asi k eres jovani ,dime k se siente ser tan kabro
2208,007,Futurama Fry,no se si eres estupido o te haces,no se si eres estupido, o te haces
2220,003,Ay Si,ay si ay si tan religiosas semejantes fariseas,ay si ay si, tan religiosas semejantes fariseas
2256,003,Ay Si,ay si claro zas zas,ay si, claro zas zas
2272,011,Problems,me dijo que iba a ensayar.... y llego bien pedo....,me dijo que iba a ensayar...., y llego bien pedo....
2282,003,Ay Si,ay si ay si ya porq son novios lo quieren mandar a callar a uno XD,ay si ay si, ya porq son novios lo quieren mandar a callar a uno XD
2311,012,Willy Wonka,asi que eres sexy dime que se siente ser el ultimo de tu especie,asi que eres sexy ,dime que se siente ser el ultimo de tu especie
2317,004,Bad Luck Brian,lucha contra perros salvajes no le pega a ninguno y se cae,lucha contra perros salvajes no, le pega a ninguno y se cae
2336,003,Ay Si,Ay si hay si soy la consentida de issa,Ay si hay si, soy la consentida de issa
2344,003,Ay Si,"Ay sI,ay si, CoLgo los calzonEs Y se disloco el hombro como no",Ay sIay si, CoLgo los calzonEs Y se disloco el hombro como no
2349,007,Futurama Fry,no se si es un pene gigante o es mi amigo mikael,no se si es un pene gigante, o es mi amigo mikael
2415,003,Ay Si,ay si ay si todo es cupa de eliana,ay si ay si, todo es cupa de eliana
2434,003,Ay Si,ay si ay si me queria manosear ese hombre,ay si ay si, me queria manosear ese hombre
2455,004,Bad Luck Brian,se chamuya una mina. le grita sexo anal!,se chamuya una mina., le grita sexo anal!
2589,007,Futurama Fry,Es idea mia o al fernando no le gusto la idea?,Es idea mia, o al fernando no le gusto la idea?
2591,007,Futurama Fry,Es idea mia o a fernando no le gusto la idea?,Es idea mia, o a fernando no le gusto la idea?
2625,003,Ay Si,hay si como cumplo años acepto de regalo pura cerveza,hay si, como cumplo años acepto de regalo pura cerveza
2698,007,Futurama Fry,No se si dina realmente no sabe o solo me quiere hacer trabajar doble,No se si dina realmente no sabe, o solo me quiere hacer trabajar doble
2725,012,Willy Wonka,asi que le vas al real madrid dime que se siente que te golen 5 a 0 la real sosiedad,asi que le vas al real madrid ,dime que se siente que te golen 5 a 0 la real sosiedad
2739,011,Problems,me dijo que solo la puntita y me la metio toda,me dijo que solo la puntita, y me la metio toda
2859,003,Ay Si,"ay si, ay si ahora todos hacen memes",ay si ay si, ahora todos hacen memes
2869,008,Matias Prats,noticias de  ultima hora al andres josue  gay no le gusta el encebollado es un pobre pendejo sinceramente hahaha,noticias de  ultima hora, al andres josue  gay no le gusta el encebollado es un pobre pendejo sinceramente hahaha
2881,006,Filosoraptor,Si analizas la comunicacion con el dhrim ¿entonces te tienes que dormir?,Si analizas la comunicacion con el dhrim ,¿entonces te tienes que dormir?
2947,007,Futurama Fry,no se si a supy le gusta anal?? o le encanta .l.,no se si a supy le gusta anal??, o le encanta .l.
2956,012,Willy Wonka,asi que lloraste cuando se fue maxi? cuentame mas,asi que lloraste cuando se fue maxi? ,cuentame mas
2980,006,Filosoraptor,¿quien es adicto? al face,,¿quien es adicto? al face
2995,013,Yao Wonka,"que le dices a medio mundo que eres lesbiana? dime,que se siente decir mamadas para ganar la atencion que necesitas?",que le dices a medio mundo que eres lesbiana? ,dimeque se siente decir mamadas para ganar la atencion que necesitas?
3060,013,Yao Wonka,asi que eres catolico y practicas la eutanasia dime que se siente ser dios para terminar con la vida de alguien mas,asi que eres catolico y practicas la eutanasia ,dime que se siente ser dios para terminar con la vida de alguien mas
3063,003,Ay Si,ay si ay si practica la eutanasia,ay si ay si, practica la eutanasia
3091,012,Willy Wonka,Asi que eres barney dime que se siente que te cancelen,Asi que eres barney ,dime que se siente que te cancelen
3111,004,Bad Luck Brian,pone una foto decente todos le hacen bulling,pone una foto decente todos, le hacen bulling
3114,008,Matias Prats,ultimas noticias david the barber acaba de vencer al cancer,ultimas noticias, david the barber acaba de vencer al cancer
3136,006,Filosoraptor,si era instituto politecnico nacional ¿ahora va ser instituto poliingeniero nacional?,si era instituto politecnico nacional ,¿ahora va ser instituto poliingeniero nacional?
3204,005,Disaster Girl,decia que haria a su add un mm ...decia.....,decia que haria a su add un mm ...,decia.....
3215,004,Bad Luck Brian,entra a pvp hasta el npc le dice noob,entra a pvp hasta el npc, le dice noob
3237,004,Bad Luck Brian,le decien que no lo quieren perder como amigo,le decien que no, lo quieren perder como amigo
3250,004,Bad Luck Brian,Le pican loh cocoh en el metro Se rasca Y justo lo ven,Le pican loh cocoh en el metro Se rasca Y justo, lo ven
3264,004,Bad Luck Brian,quiere un bronco burro lo llevan a los tacos,quiere un bronco burro, lo llevan a los tacos
3271,005,Disaster Girl,sera tan facil como quitarle un dulce a una niña decian no ara nada decian,sera tan facil como quitarle un dulce a una niña decian no ara nada ,decian
3277,007,Futurama Fry,el franco no se si es repartidor o cajero,el franco no se si es repartidor, o cajero
3302,004,Bad Luck Brian,Va a exponer en clase se le para,Va a exponer en clase, se le para
3367,004,Bad Luck Brian,le presta una cuenta yoake ya se cree pro,le presta una cuenta yoake ya, se cree pro
3375,003,Ay Si,uy si uy si yo no cree esa pagina,uy si uy si, yo no cree esa pagina
3379,003,Ay Si,ay si le contesto a mi tio,ay si, le contesto a mi tio
3380,012,Willy Wonka,asi que tienes una novia en second life cuentame como te toca,asi que tienes una novia en second life ,cuentame como te toca
3455,011,Problems,waldo me prometio matrimonio me hizo la vuelva y no volvio,waldo me prometio matrimonio me hizo la vuelva, y no volvio
3481,004,Bad Luck Brian,compra ceviche se le riega en la buseta,compra ceviche, se le riega en la buseta
3515,011,Problems,"yo solia ser feliz, despues me engaño mi ex, y se me paso..",yo solia ser feliz despues me engaño mi ex, y se me paso..
3516,012,Willy Wonka,dime que se siente que tu novio tenga el cabello mas largo que tu,,dime que se siente que tu novio tenga el cabello mas largo que tu
3527,012,Willy Wonka,y dime que se siente salir en el top ten,y ,dime que se siente salir en el top ten
3541,012,Willy Wonka,asi que mego cuestionas a pesantes dime que siente que levanto a tu mujer,asi que mego cuestionas a pesantes ,dime que siente que levanto a tu mujer
3604,011,Problems,me dijo que nomas la puntita!! y me enzarto cuatro pepinotes!,me dijo que nomas la puntita!!, y me enzarto cuatro pepinotes!
3606,006,Filosoraptor,En serio... ¿CREERÁN QUE ES PARA MÍ?,En serio... ,¿CREERÁN QUE ES PARA MÍ?
3619,008,Matias Prats,ultima hora mujer mata a su hijo por 300 pesos pa un gala,ultima hora, mujer mata a su hijo por 300 pesos pa un gala
3655,004,Bad Luck Brian,Votaron por otra planilla que no fueron los azules la escuela se arruino,Votaron por otra planilla que no fueron los azules la escuela, se arruino
3675,011,Problems,que haremos sentarnos en la cosina o ver las mil y una noches,que haremos sentarnos en la cosina o ver las mil, y una noches
3702,004,Bad Luck Brian,crea una novia imaginaria solo lo quiere como amigo,crea una novia imaginaria solo, lo quiere como amigo
3746,013,Yao Wonka,asi que te pasa criticando las yales? dime que se siente estar lcos por ellas,asi que te pasa criticando las yales? ,dime que se siente estar lcos por ellas
3753,013,Yao Wonka,asi que te pasa criticando las yales? dime que se siente estar loco por ellas,asi que te pasa criticando las yales? ,dime que se siente estar loco por ellas
3766,012,Willy Wonka,dime que se siente ayudar a tu ex pa que este con otra,,dime que se siente ayudar a tu ex pa que este con otra
3779,004,Bad Luck Brian,SE INTENTA GANAR UNA MINA le grita sexo anal!,SE INTENTA GANAR UNA MINA, le grita sexo anal!
3801,011,Problems,quiero regresar a mexico pero recuerdo como me deja alberto y se me quitan las ganas,quiero regresar a mexico pero recuerdo como me deja alberto, y se me quitan las ganas
3807,011,Problems,aveces quisiera gustarle a los hombres luego recuerdo q me gustan las mujeres y se me pasa...,aveces quisiera gustarle a los hombres luego recuerdo q me gustan las mujeres, y se me pasa...
3840,003,Ay Si,"cuando necesitan ay si, ay si",cuando necesitan ay si ay si,
3846,013,Yao Wonka,a tu ers carlos dime k se siente  k te digan la perra mas perra,a tu ers carlos ,dime k se siente  k te digan la perra mas perra
3852,004,Bad Luck Brian,nacho sale a tomar le roban en la puerta de su casa,nacho sale a tomar, le roban en la puerta de su casa
3853,006,Filosoraptor,¿ chiva.. o bigote..?,,¿ chiva.. o bigote..?
3857,011,Problems,yo solo buscaba trabajo y el tipo no me deja de chingar,yo solo buscaba trabajo, y el tipo no me deja de chingar
3872,003,Ay Si,Ay si ay si chinito no t amo y bien que t mueres por mi,Ay si ay si, chinito no t amo y bien que t mueres por mi
3885,011,Problems,billy me dijo que era casto y me me hizo todas las poses,billy me dijo que era casto, y me me hizo todas las poses
3892,004,Bad Luck Brian,se hace el malote ahora no lo pescan,se hace el malote ahora no, lo pescan
3913,012,Willy Wonka,asi q te compraste un iphone 6 dime que se siente vivir en terrazas del valle,asi q te compraste un iphone 6 ,dime que se siente vivir en terrazas del valle
3914,004,Bad Luck Brian,cree en satan lucifer y toas las manos se llama miguel angel de la santisima maria,cree en satan lucifer y toas las manos, se llama miguel angel de la santisima maria
3920,003,Ay Si,Uy si uy si se duplico la demanda,Uy si uy si, se duplico la demanda
3944,007,Futurama Fry,no se si es bostero o es de temperley,no se si es bostero, o es de temperley
3948,003,Ay Si,"ay si, ay si!! mi queue quedo en cero",ay si ay si,!! mi queue quedo en cero
4031,012,Willy Wonka,y tu cuentame que se ciente ser picado por la chikungunya nadaa,y tu ,cuentame que se ciente ser picado por la chikungunya nadaa
4063,003,Ay Si,hay si ahora todos los chavistas dicen que los quiere matar el imperio,hay si, ahora todos los chavistas dicen que los quiere matar el imperio
4091,004,Bad Luck Brian,hace el gol de su vida no se lo valen.,hace el gol de su vida no, se lo valen.
4159,003,Ay Si,ay si ay si el descarado hablo,ay si ay si, el descarado hablo
4183,012,Willy Wonka,Asi que ganaste gatorade... dime que se siente saber que tienes mas trabajo por hacer,Asi que ganaste gatorade... ,dime que se siente saber que tienes mas trabajo por hacer
4184,012,Willy Wonka,se siente cabron tener unos de la era de los dinosaurios,se siente cabron tener unos de la era de los ,dinosaurios
4210,004,Bad Luck Brian,al fin batea y sale en el diario lo confunden con su papa,al fin batea y sale en el diario, lo confunden con su papa
4264,008,Matias Prats,en ultimas noticias bandolera esta sufriendo un derrame culal porque nadien le juega en rakion por rpxo,en ultimas noticias, bandolera esta sufriendo un derrame culal porque nadien le juega en rakion por rpxo
4275,008,Matias Prats,en ultimas noticias bandojaker anda crecido porque nadien le juega en rakion por prox,en ultimas noticias, bandojaker anda crecido porque nadien le juega en rakion por prox
4279,011,Problems,se me paso la fecha y me perdi una promo,se me paso la fecha, y me perdi una promo
4333,003,Ay Si,Ay si! ay si! Team,Ay si! ay si,! Team
4376,003,Ay Si,"ay si... ella, la tia nicole",ay si,... ella la tia nicole
4383,012,Willy Wonka,con que te llamas karen dime que se siente estar tan bonita?,con que te llamas karen ,dime que se siente estar tan bonita?
4422,012,Willy Wonka,asi que eres seguidor del barcelona dime que se siente  que el real madrid se halla ganado la chanpions,asi que eres seguidor del barcelona ,dime que se siente  que el real madrid se halla ganado la chanpions
4481,004,Bad Luck Brian,Publica para sentirse mejor le hacen bullying cada 5 minutos,Publica para sentirse mejor, le hacen bullying cada 5 minutos
