,meme_id,plantilla,texto_no_tilde,text_1,text_2
1105,003,Ay Si,Ay si ay si De la UNAM Eso ni sirve,Ay si ay si, De la UNAM Eso ni sirve
1123,003,Ay Si,"Ay si,  ay si Temblo y todos  publicando",Ay si  ay si, Temblo y todos  publicando
1126,003,Ay Si,"AY si, ay si ginimos, y simis lis mijiris. Qui pindijis",AY si ay si, ginimos y simis lis mijiris. Qui pindijis
1132,003,Ay Si,"Ay si, ay si...Soy George Isaacs Y me quedo bonito mi curriculum",Ay si ay si,...Soy George Isaacs Y me quedo bonito mi curriculum
1173,004,Bad Luck Brian,Pone una recarga... No le llega,Pone una recarga... No, le llega
1307,008,Matias Prats,En las ultimas noticias: Beto es genial,En las ultimas noticias,: Beto es genial
1329,003,Ay Si,Ay si ay si Que por que va en moto no saluda,Ay si ay si, Que por que va en moto no saluda
1370,011,Problems,soy Ela y no ajusta el suedo,soy Ela, y no ajusta el suedo
1414,008,Matias Prats,Noticia de ultima hora Se busca a Victor para pegarle su pichera,Noticia de ultima hora, Se busca a Victor para pegarle su pichera
1492,011,Problems,Soy astrid y hoy voy A contar cuando mi papa me pego,Soy astrid, y hoy voy A contar cuando mi papa me pego
1533,013,Yao Wonka,asi que hoy es tu cumpleaños guayo madrid y dime que se siente ser mas viejo.....firma tu amigo daniel GM DE 2 TPC,asi que hoy es tu cumpleaños guayo madrid y ,dime que se siente ser mas viejo.....firma tu amigo daniel GM DE 2 TPC
1597,012,Willy Wonka,Asi que andas con mi ex novia? pues dime que se siente besar a quien me la chupaba?,Asi que andas con mi ex novia? pues ,dime que se siente besar a quien me la chupaba?
1724,003,Ay Si,"ay si ay si que quieres que te diga ""estephany""",ay si ay si," que quieres que te diga ""estephany"""
1727,004,Bad Luck Brian,Estudia en casa Mayer lo confunde,Estudia en casa Mayer, lo confunde
1734,003,Ay Si,Ay si ay si ahora muy amigos! Por que quedaron en la 26!,Ay si ay si, ahora muy amigos! Por que quedaron en la 26!
1764,006,Filosoraptor,SI TODOS QUEREMOS A LA UNACH ¿PORQUE ESTAMOS TAN DIVIDIDOS?,SI TODOS QUEREMOS A LA UNACH ,¿PORQUE ESTAMOS TAN DIVIDIDOS?
1831,003,Ay Si,Ay ay si Me encanta el bigote de justis,Ay ay si, Me encanta el bigote de justis
1835,003,Ay Si,Ay si ay si estoy Chikito y bigoton,Ay si ay si, estoy Chikito y bigoton
1836,003,Ay Si,Ay si ay si A Samira le enkanta mi bigote,Ay si ay si, A Samira le enkanta mi bigote
1887,004,Bad Luck Brian,Tiene el ticket ganador Se lo cambia al Shoni,Tiene el ticket ganador Se, lo cambia al Shoni
1893,011,Problems,aveces quisiera reirme de lo m mandas..... pero m acuerdo q son puras pendejadas y se m pasa....,aveces quisiera reirme de lo m mandas..... pero m acuerdo q son puras pendejadas, y se m pasa....
1894,003,Ay Si,"ay si ay si.... mira como sufro pq no m dices "" te amo""",ay si ay si,".... mira como sufro pq no m dices "" te amo"""
1924,004,Bad Luck Brian,Cree que todo lo pasado fue mejor Y no se despega del celular,Cree que todo, lo pasado fue mejor Y no se despega del celular
1952,004,Bad Luck Brian,Dia del maestro No le regalan nada,Dia del maestro No, le regalan nada
1961,003,Ay Si,uy si la sole es virgen,uy si, la sole es virgen
2107,011,Problems,Me aseguraron que no era una tapadera Entro y estÁn invocando a nyarlathotep,Me aseguraron que no era una tapadera Entro, y estÁn invocando a nyarlathotep
2149,004,Bad Luck Brian,Le regalan un celular por su cumpleaños se lo roban una semana antes del cumple,Le regalan un celular por su cumpleaños, se lo roban una semana antes del cumple
2194,003,Ay Si,Ay si ay si me duele el pelo y me voy con licencia,Ay si ay si, me duele el pelo y me voy con licencia
2201,012,Willy Wonka,asi que quieres salir con tus amigos a la noche dime que se siente saber que no podras por tener tarea acumulada,asi que quieres salir con tus amigos a la noche ,dime que se siente saber que no podras por tener tarea acumulada
2282,004,Bad Luck Brian,se pone a patalear la consola. lo asesinan por rata.,se pone a patalear la consola., lo asesinan por rata.
2311,004,Bad Luck Brian,esta bien idiota y se llama max,esta bien idiota y, se llama max
2417,003,Ay Si,Ay si ay si Tu catalogo de me perdio,Ay si ay si, Tu catalogo de me perdio
2427,003,Ay Si,Ay si ay si Ahora te da asco te dare tu desubicaina,Ay si ay si, Ahora te da asco te dare tu desubicaina
2452,006,Filosoraptor,¿Cuanto es 5 kilometros? 5 kilometros,,¿Cuanto es 5 kilometros? 5 kilometros
2472,006,Filosoraptor,¿Por que la cubierta de un barco se llama cubierta Si esta al aire libre?,,¿Por que la cubierta de un barco se llama cubierta Si esta al aire libre?
2513,006,Filosoraptor,Si tan bien haces los memes ¿por que no los haces tu?,Si tan bien haces los memes ,¿por que no los haces tu?
2612,003,Ay Si,"ay si par de locos yo veo dos loquitas, y nadie dice nada",ay si, par de locos yo veo dos loquitas y nadie dice nada
2616,003,Ay Si,"ay si ,ay si perdi pero sigo siendo el idolo",ay si ay si, perdi pero sigo siendo el idolo
2624,003,Ay Si,"Ay si, ay si, es un teatro Si el pri ni hace eso",Ay si ay si, es un teatro Si el pri ni hace eso
2630,004,Bad Luck Brian,Reprograma sala 10 en el mismo dia le llega el informe,Reprograma sala 10 en el mismo dia, le llega el informe
2667,013,Yao Wonka,Asi que eres Priista Juvenil dime que se siente ser un retrasado mental,Asi que eres Priista Juvenil ,dime que se siente ser un retrasado mental
2674,012,Willy Wonka,dime que se siente tener sancion?,,dime que se siente tener sancion?
2714,007,Futurama Fry,No se si no nos dieron Romo en la caravana o Se lo Liquidan,No se si no nos dieron Romo en la caravana, o Se lo Liquidan
2889,007,Futurama Fry,No se si ir al billar o ir al billar y a cenar comida china,No se si ir al billar, o ir al billar y a cenar comida china
2891,003,Ay Si,"Ay si, ay si! Yo le hablo a pura vieja buenota",Ay si ay si,! Yo le hablo a pura vieja buenota
2913,011,Problems,Cree y actua como si fuese imposible fallar,Cree, y actua como si fuese imposible fallar
2963,004,Bad Luck Brian,encuentra un Goblin de Mascotas se va la luz,encuentra un Goblin de Mascotas, se va la luz
3025,004,Bad Luck Brian,lo invitan a una reunion se hace cargo de todos los sistemas,lo invitan a una reunion, se hace cargo de todos los sistemas
3032,007,Futurama Fry,No se si te lo haces o eres retrasado,No se si te lo haces, o eres retrasado
3041,003,Ay Si,hay si todos creen que hoy gana el America,hay si, todos creen que hoy gana el America
3058,012,Willy Wonka,dale sofi cuentame mas,dale sofi ,cuentame mas
3068,004,Bad Luck Brian,logra hacer un fisura superior 110 solo se le rompen las gemas,logra hacer un fisura superior 110 solo, se le rompen las gemas
3074,007,Futurama Fry,no se si son muy chismosos o muy proactivos,no se si son muy chismosos, o muy proactivos
3082,004,Bad Luck Brian,Querian un hijo hermoso Y se llamo Jesus Alfredo,Querian un hijo hermoso Y, se llamo Jesus Alfredo
3094,012,Willy Wonka,asi que eres del barcelona dime que se siente ver la final entre madrileños,asi que eres del barcelona ,dime que se siente ver la final entre madrileños
3105,012,Willy Wonka,asi que eres cheroca dime que se siente que no se pare en la primera?,asi que eres cheroca ,dime que se siente que no se pare en la primera?
3113,004,Bad Luck Brian,Cree que este es su año pierde en todo lo que juega,Cree que este es su año pierde en todo, lo que juega
3148,003,Ay Si,ay si ay si les duele que le arregle batallas al heroe PERO EL ROCKET ES IGUAL SOLO POR NO DAR PLAYERAS,ay si ay si, les duele que le arregle batallas al heroe PERO EL ROCKET ES IGUAL SOLO POR NO DAR PLAYERAS
3215,006,Filosoraptor,¿PORQUUE SEPARADDO SE ESCRIBE TODO JUNTO Y TODO JUNTO SE ESCRIBE SEPARADO?,,¿PORQUUE SEPARADDO SE ESCRIBE TODO JUNTO Y TODO JUNTO SE ESCRIBE SEPARADO?
3218,006,Filosoraptor,¿PORQUE NUESTRO PLANETA SE LLAMA TIERRA SI LO QUE MAS HAY ES AGUA?,,¿PORQUE NUESTRO PLANETA SE LLAMA TIERRA SI LO QUE MAS HAY ES AGUA?
3229,011,Problems,si Ven A Elias Digan le que me dejo Embarazado y que por favor se agua cargo del Bebe ATT: israeli Alfonso,si Ven A Elias Digan le que me dejo Embarazado, y que por favor se agua cargo del Bebe ATT: israeli Alfonso
3233,012,Willy Wonka,dime que se siente no clasificar,,dime que se siente no clasificar
3288,008,Matias Prats,noticia de ultima hora se confirma que nacional pierde hoy!!!,noticia de ultima hora, se confirma que nacional pierde hoy!!!
3311,003,Ay Si,ay si ay si tengo router nuevo ay si,ay si ay si, tengo router nuevo ay si
3359,011,Problems,me dijo que estudiariamos para la prueba y se puso a jugar videojuegos todo el dia,me dijo que estudiariamos para la prueba, y se puso a jugar videojuegos todo el dia
3374,008,Matias Prats,"y en noticias de ultima hora, cambiaron la fecha para celebrar los cumpleaños mañana no hay pizza",y en noticias de ultima hora, cambiaron la fecha para celebrar los cumpleaños mañana no hay pizza
3388,007,Futurama Fry,el profe me tiene buena o estudiar una semana antes en verdad siver,el profe me tiene buena, o estudiar una semana antes en verdad siver
3393,003,Ay Si,"ay si, ay si ahora resulta que a anahi no le gustan los del  taller",ay si ay si, ahora resulta que a anahi no le gustan los del  taller
3417,011,Problems,padre.. eres gai con la karol la shirley y compañia,padre.. eres gai con la karol la shirley, y compañia
3512,003,Ay Si,Ay si ay si Siempre taty tiene a moes,Ay si ay si, Siempre taty tiene a moes
3533,004,Bad Luck Brian,va a pmc le cobran los cursos,va a pmc, le cobran los cursos
3540,008,Matias Prats,Noticias de ultima hora Juaquin y evelio son amantes,Noticias de ultima hora, Juaquin y evelio son amantes
3565,012,Willy Wonka,Asi que eres hincha del chelsea? Ahora dime que se siente participar solo en la liga inglesa?,Asi que eres hincha del chelsea? Ahora ,dime que se siente participar solo en la liga inglesa?
3566,004,Bad Luck Brian,Le confiesa su amor a la chica que le gusta LO DEJA EN LA FRINDZONE,Le confiesa su amor a la chica que, le gusta LO DEJA EN LA FRINDZONE
3567,004,Bad Luck Brian,Le confiesa su amor a la chica que le gusta LO DEJA EN LA FRIENDZONE,Le confiesa su amor a la chica que, le gusta LO DEJA EN LA FRIENDZONE
3615,003,Ay Si,Ay si ay si muy rayados Y son de veracruz,Ay si ay si, muy rayados Y son de veracruz
3646,003,Ay Si,"Ay ay si, me voy al baile amigos del face",Ay ay si, me voy al baile amigos del face
3701,003,Ay Si,ay si ay si duro de botar,ay si ay si, duro de botar
3702,003,Ay Si,(cuando te piden ascenso) uy si ya va,(cuando te piden ascenso) uy si, ya va
3727,003,Ay Si,uy si uy si a  la  isa  la ago reir,uy si uy si, a  la  isa  la ago reir
3732,003,Ay Si,uy si uy si la jesy ba a hacer cup cakes,uy si uy si, la jesy ba a hacer cup cakes
3749,006,Filosoraptor,¿porque si lebron es el mejor no gano como vmp?,,¿porque si lebron es el mejor no gano como vmp?
3766,006,Filosoraptor,¿porque si lebron es el mejor no gano como mvp?,,¿porque si lebron es el mejor no gano como mvp?
3861,003,Ay Si,"Ay si ay si No va Danny a jugar, ni yo tampoco",Ay si ay si, No va Danny a jugar ni yo tampoco
3877,008,Matias Prats,ultimas noticias juliaca ya fue,ultimas noticias, juliaca ya fue
3881,008,Matias Prats,"Y en NOTICIAS de ultima hora, la pagina puntajenacional.co se encuentra actualmente operativa repito, ¡operativa!",Y en NOTICIAS de ultima hora, la pagina puntajenacional.co se encuentra actualmente operativa repito ¡operativa!
3946,003,Ay Si,Ay si ay si madreo a todos Menos a mi jefe de grupo,Ay si ay si, madreo a todos Menos a mi jefe de grupo
3992,004,Bad Luck Brian,Va a clase de introduccion Y le da dolor de estomago.,Va a clase de introduccion Y, le da dolor de estomago.
4089,004,Bad Luck Brian,"no me espie desde un perfil falso, solo mandeme solicitud yo la acepto y asi  se le va el trauma :)",no me espie desde un perfil falso solo mandeme solicitud yo la acepto y asi , se le va el trauma :)
4198,003,Ay Si,ay si ay si muy feliz,ay si ay si, muy feliz
4210,012,Willy Wonka,"asi k eres hermana de briseyda zazueta a ver dime, k se siente ser tan bella...",asi k eres hermana de briseyda zazueta a ver ,dime k se siente ser tan bella...
4243,003,Ay Si,"ay si, ay si pilas pilas, pero para las narcofosas",ay si ay si, pilas pilas pero para las narcofosas
4245,003,Ay Si,ay si ay si quien anda peleando,ay si ay si, quien anda peleando
4267,010,Prepare Yourself,preparense balta  esta en tu casa,preparense, balta  esta en tu casa
4293,003,Ay Si,Ay si ay si Sin ofender chiquillos,Ay si ay si, Sin ofender chiquillos
4320,003,Ay Si,ay si nelson ay gran cosa,ay si, nelson ay gran cosa
4370,004,Bad Luck Brian,Lee el parrafo equivocado Nadie le avisa,Lee el parrafo equivocado Nadie, le avisa
4373,003,Ay Si,ay si estoy haciendo la tarea en instagam,ay si, estoy haciendo la tarea en instagam
4456,003,Ay Si,ay si ay monika algo serio,ay si, ay monika algo serio
4459,012,Willy Wonka,Y dime Jesus David En tu casa y en tu trabajo saben que eres gay ?,Y ,dime Jesus David En tu casa y en tu trabajo saben que eres gay ?
4497,012,Willy Wonka,Y dime Rox hasta cuando vas a traer detras al chocolatin Ruben,Y ,dime Rox hasta cuando vas a traer detras al chocolatin Ruben
4510,011,Problems,HAS BONO ME DIJO..!! q en la quincena te llega.!! y q en la quincena no alcanzaste conexion.!!,HAS BONO ME DIJO..!! q en la quincena te llega.!!, y q en la quincena no alcanzaste conexion.!!
4522,004,Bad Luck Brian,invita a jugar se equivoca de cancha,invita a jugar, se equivoca de cancha
4538,003,Ay Si,Ay si ay si Que pensara la jefa que vivimos de las rentas jajaja,Ay si ay si, Que pensara la jefa que vivimos de las rentas jajaja
4563,004,Bad Luck Brian,Le paga a un carrito Y no le paga,Le paga a un carrito Y no, le paga
4567,004,Bad Luck Brian,regala un iphone lo cortan,regala un iphone, lo cortan
4570,003,Ay Si,ay si hablo mr papada,ay si, hablo mr papada
4579,004,Bad Luck Brian,Prometen avisarle la hora de la prueba No lo hacen,Prometen avisarle la hora de la prueba No, lo hacen
4584,006,Filosoraptor,¿si viri anda con el canoso su hijo sera benyamin batom?,,¿si viri anda con el canoso su hijo sera benyamin batom?
4598,006,Filosoraptor,¿si viri anda con el canoso su hijo es benyamin batom ?,,¿si viri anda con el canoso su hijo es benyamin batom ?
4609,004,Bad Luck Brian,Crea un clan exitoso Viene Joker y se lo jode,Crea un clan exitoso Viene Joker y, se lo jode
4674,011,Problems,Cancelan y ahora Salen un viernes,Cancelan, y ahora Salen un viernes
4730,008,Matias Prats,Noticia de ultima hora Las redes sociales estan acabando con las parejas los besos ahora se dan por wasapt,Noticia de ultima hora, Las redes sociales estan acabando con las parejas los besos ahora se dan por wasapt
4780,011,Problems,Me dijo que era un tigre en la cama no duro y se quedo dormido,Me dijo que era un tigre en la cama no duro, y se quedo dormido
4806,003,Ay Si,Ay si ay si Dorothea se enojo ay me enojo y borro foro,Ay si ay si, Dorothea se enojo ay me enojo y borro foro
4821,012,Willy Wonka,"Asi que vas a cerrar walpurgis por que te llego la regla? dime que se siente ser una  drama queen, retrasada",Asi que vas a cerrar walpurgis por que te llego la regla? ,dime que se siente ser una  drama queen retrasada
4822,007,Futurama Fry,"no se, si dejar de robar en la empresa o empezar a hacer bien mi trabajo",no se si dejar de robar en la empresa, o empezar a hacer bien mi trabajo
4823,003,Ay Si,"¡ay si! ""soy guapo""",¡ay si,"! ""soy guapo"""
4836,007,Futurama Fry,me parece a mi o ivana no se llena,me parece a mi, o ivana no se llena
4843,004,Bad Luck Brian,Entrena todo un mes para las convocatorias se lesiona tres dias antes,Entrena todo un mes para las convocatorias, se lesiona tres dias antes
4894,012,Willy Wonka,A si que no contestas los whats dime que se siente que estes despierto y tu mujer no te deje contestar,A si que no contestas los whats ,dime que se siente que estes despierto y tu mujer no te deje contestar
4900,003,Ay Si,Ay si ay si El satisfecho te dicen,Ay si ay si, El satisfecho te dicen
4905,004,Bad Luck Brian,Dice ser gay se llama ARTURO,Dice ser gay, se llama ARTURO
4910,003,Ay Si,Ay y sii...ay sii Ya tengo cel con datos de nuevo...todos llamen..todos whatsapeen,Ay y sii...ay si,i Ya tengo cel con datos de nuevo...todos llamen..todos whatsapeen
4912,003,Ay Si,hay si Kiero mucho ami abuelo y esta en el asilo,hay si, Kiero mucho ami abuelo y esta en el asilo
4928,011,Problems,ya estamos a mayo y todavia no hay album nuevo,ya estamos a mayo, y todavia no hay album nuevo
4940,012,Willy Wonka,dime que se sientes ser primero sindico del pri y despues ser candidato del pan,,dime que se sientes ser primero sindico del pri y despues ser candidato del pan
4944,006,Filosoraptor,Si digo osea ¿Es osea la medula?,Si digo osea ,¿Es osea la medula?
4947,012,Willy Wonka,Asi que tratabas bien a kevin dime ¿que se siente que te diga pendeja?,Asi que tratabas bien a kevin ,dime ¿que se siente que te diga pendeja?
4958,003,Ay Si,Ay si ay si Y ya xk kedaron empates,Ay si ay si, Y ya xk kedaron empates
4971,012,Willy Wonka,dime que se siente ser sindico del pri y despues ser candidato del pan,,dime que se siente ser sindico del pri y despues ser candidato del pan
4972,012,Willy Wonka,dime que se siente haber sido dindico del pri y ahora ser candidato del pan,,dime que se siente haber sido dindico del pri y ahora ser candidato del pan
4974,012,Willy Wonka,dime que se siente haber sido sindico del pri y ahora ser candidato del pan,,dime que se siente haber sido sindico del pri y ahora ser candidato del pan
4990,012,Willy Wonka,asi q llevas progra dime q se siente hacer grupo con mego,asi q llevas progra ,dime q se siente hacer grupo con mego
5020,007,Futurama Fry,es tic toc? o tit tott??,es tic toc?, o tit tott??
5051,011,Problems,Me dijo que no se borrarian mis fotos y me mintieron,Me dijo que no se borrarian mis fotos, y me mintieron
5075,012,Willy Wonka,asi que te burlas del cruz azul por sus 18 años sin ser campeon y dime que se siente que el america tardo 37 años sin serlo jajaja sigue burlandote,asi que te burlas del cruz azul por sus 18 años sin ser campeon y ,dime que se siente que el america tardo 37 años sin serlo jajaja sigue burlandote
5082,008,Matias Prats,Y en noticias de ultima hora a isa se le acabaron los memes,Y en noticias de ultima hora, a isa se le acabaron los memes
5096,011,Problems,primero me enamoro y luego me dijo k era americanista,primero me enamoro, y luego me dijo k era americanista
5100,011,Problems,me enamoro y luego me dijo k era americanista,me enamoro, y luego me dijo k era americanista
5159,007,Futurama Fry,no se si josue es gay o solo lo parece,no se si josue es gay, o solo lo parece
5161,007,Futurama Fry,no se si acabo de ver un globo o si es dani,no se si acabo de ver un globo, o si es dani
5177,008,Matias Prats,Y en ultimas noticias choca camioneta roja El Fer sale ileso,Y en ultimas noticias, choca camioneta roja El Fer sale ileso
5235,004,Bad Luck Brian,monta el workshop de react no le dejan asistir,monta el workshop de react no, le dejan asistir
5295,012,Willy Wonka,Con que publicas que hoy es Viernes 13 Y dime que se siente no tener nada que hacer,Con que publicas que hoy es Viernes 13 Y ,dime que se siente no tener nada que hacer
5311,007,Futurama Fry,no se si es la paula o la feña,no se si es la paula, o la feña
5318,012,Willy Wonka,"Y dime... Que se siente ser Chm. Eng. Y cobrar 1,8% de la cesta basica",Y ,dime... Que se siente ser Chm. Eng. Y cobrar 18% de la cesta basica
5321,012,Willy Wonka,"Y dime... Que se siente ser Ing. Quimico y cobrar 1,8% de la cesta basica",Y ,dime... Que se siente ser Ing. Quimico y cobrar 18% de la cesta basica
5437,004,Bad Luck Brian,Es capturado por napoleon Toda america se independiza,Es capturado por napoleon Toda america, se independiza
5475,004,Bad Luck Brian,Puede hacer jailbreak Se le actualiza a 9.3,Puede hacer jailbreak Se, le actualiza a 9.3
5479,003,Ay Si,ay si ay si ahora todos quieren ser ingenieros como yo,ay si ay si, ahora todos quieren ser ingenieros como yo
5501,004,Bad Luck Brian,"Lo invitan a todas partes y no va Pero cuando si quiere ir, no lo invitan",Lo invitan a todas partes y no va Pero cuando si quiere ir no, lo invitan
5589,007,Futurama Fry,jugar ps4 o salir   con mi novia mejor dormir,jugar ps4, o salir   con mi novia mejor dormir
5610,006,Filosoraptor,aqui pensando ¿hoy si hay culto?,aqui pensando ,¿hoy si hay culto?
5614,004,Bad Luck Brian,El grupo le hace una despedida No va,El grupo, le hace una despedida No va
5627,011,Problems,me hize la exitada y me agarro el toro,me hize la exitada, y me agarro el toro
5631,004,Bad Luck Brian,espera un año la devolucion de impuestos se lo depositan en la afp,espera un año la devolucion de impuestos, se lo depositan en la afp
5640,004,Bad Luck Brian,Se molesta porque lo bajaron del tramo 4 Al trami 3,Se molesta porque, lo bajaron del tramo 4 Al trami 3
5642,004,Bad Luck Brian,Se molesta porque lo bajaron del tramo 4 Al tramo 3,Se molesta porque, lo bajaron del tramo 4 Al tramo 3
5687,004,Bad Luck Brian,su polola lo deja correrse en la cara se corre en el ojo,su polola, lo deja correrse en la cara se corre en el ojo
5711,012,Willy Wonka,"Asi que te gusta lucir la marca de tu ropa dime que se siente saber que con lo que te cobran demas por llevar publicidad gratuita en tu persona, las marcas pagan millones a deportistas y mas encima le regalan la ropa",Asi que te gusta lucir la marca de tu ropa ,dime que se siente saber que con lo que te cobran demas por llevar publicidad gratuita en tu persona las marcas pagan millones a deportistas y mas encima le regalan la ropa
5745,006,Filosoraptor,SI ESTE INFELIZ DICE QUE SOLO TIENE 250 SERENOS LO CUAL NO ES SUFICIENTE PARA CUIDAR A LOS VECINOS ¿PARA QUE MIERCOLES LOS TIENE?,SI ESTE INFELIZ DICE QUE SOLO TIENE 250 SERENOS LO CUAL NO ES SUFICIENTE PARA CUIDAR A LOS VECINOS ,¿PARA QUE MIERCOLES LOS TIENE?
5908,006,Filosoraptor,Si los mejores precios estan en d1 ¿por que ir a otro lugar?,Si los mejores precios estan en d1 ,¿por que ir a otro lugar?
5935,006,Filosoraptor,Si quieren los mejores precios y la buena calidad ¿por que no compran en d1?,Si quieren los mejores precios y la buena calidad ,¿por que no compran en d1?
5944,011,Problems,me daba de besos y no sabia que se comia sus mocos,me daba de besos, y no sabia que se comia sus mocos
5948,004,Bad Luck Brian,quiere con memo lo manda a la friendzone,quiere con memo, lo manda a la friendzone
6004,005,Disaster Girl,decia que 5h era un asco decia,decia que 5h era un asco ,decia
6027,006,Filosoraptor,Si mi personaje no ha dicho nada... y no ha actuado como lokiano... ¿Como sabian que era lokiano?,Si mi personaje no ha dicho nada... y no ha actuado como lokiano... ,¿Como sabian que era lokiano?
6074,003,Ay Si,Ay si ay si...No te contesto porque Estoy haciendo mi memoria,Ay si ay si,...No te contesto porque Estoy haciendo mi memoria
6105,003,Ay Si,ay si ay si el que se esconde para que no lo ampayen,ay si ay si, el que se esconde para que no lo ampayen
6106,003,Ay Si,Ay si ay si todos tienen de amiga a #mesientodichosa Ahora todos se sienten dichosos,Ay si ay si, todos tienen de amiga a #mesientodichosa Ahora todos se sienten dichosos
6109,004,Bad Luck Brian,"Se lleva y no se aguanta Dice, que sea la ultima vez que lo haces",Se lleva y no se aguanta Dice que sea la ultima vez que, lo haces
6161,003,Ay Si,hay si soy cliente plus,hay si, soy cliente plus
6177,004,Bad Luck Brian,mira a los dos lados de la calle y lo atropella un avion,mira a los dos lados de la calle y, lo atropella un avion
6235,003,Ay Si,"ay si, ay si, acabo mis cursitos y los presumo en el grupo de Customizations & QA",ay si ay si, acabo mis cursitos y los presumo en el grupo de Customizations & QA
6294,006,Filosoraptor,Si tienen tanta hambre ¿Por que no van a chilaqueños?,Si tienen tanta hambre ,¿Por que no van a chilaqueños?
6349,011,Problems,hice fila por 1 hr. y me faltaron unas copias,hice fila por 1 hr., y me faltaron unas copias
6473,003,Ay Si,ay si ay si el antonino me regalo unos tenis nike,ay si ay si, el antonino me regalo unos tenis nike
6516,012,Willy Wonka,asi que eres mi hermana dime que se siente tener tanta suerte,asi que eres mi hermana ,dime que se siente tener tanta suerte
6533,007,Futurama Fry,no se si sos graciosa o estas muy al pedo,no se si sos graciosa, o estas muy al pedo
