,meme_id,plantilla,texto_no_tilde,text_1,text_2
318,004,Bad Luck Brian,escaso de trompa,None,None
320,012,Willy Wonka,QUE SE SIENTE SER VIOLADO,None,None
323,001,Ancient Aliens,LIRA,None,None
325,001,Ancient Aliens,HiPPIES,None,None
338,001,Ancient Aliens,la prima quiere una vergota de este tamano,None,None
339,001,Ancient Aliens,ESO TE PASA POR PENDEJO,None,None
341,001,Ancient Aliens,ESO TE PASA POR PENDEJO DANY,None,None
349,008,Matias Prats,"EXPLOSION DE GAS MIENTRAS VEN UNA PELICULA SE PUEDE DECIR Q LO PASARON, DE CINE",None,None
352,001,Ancient Aliens,Analogy,None,None
355,003,Ay Si,primero la mujer perdona a carlos que el america vuelva a la a,None,None
360,008,Matias Prats,"EXPLOSION DE UN REPRODUCTOR DE DVD EN UNA CASS SE PUEDE DECIR QUE LO PASARON, DE CINE",None,None
364,008,Matias Prats,"EXPLOSION DE DVD EN UNA CASA SE PUEDE DECIR QUE LO PASARON, DE CINE",None,None
367,008,Matias Prats,"EXPLOTA UN REPRODUCTOR DE DVD EN UNA CASA SE PUEDE DECIR QUE LO PASARON, DE CINE",None,None
368,011,Problems,DIJO: REUNION DE AMIGOS EN CASA INVITO A TODOS CON SUS NOVIAS...,None,None
371,005,Disaster Girl,MI Amiga Celia Calancha era muy borracha era,None,None
376,008,Matias Prats,"LANZARON UNA BOMBA EN EL CEMENTERIO NO HUBO HERIDOS, TODOS MUERTOS",None,None
379,008,Matias Prats,"LLEGO EL MYCK A DUST 2 NO HUBO HERIDOS, TODOS MUERTOS",None,None
385,003,Ay Si,ay si..ay si.... ya la cogieron conmigo!!,None,None
389,012,Willy Wonka,con que estan peleados ahorita? cuentenme que se siente no poder soportarse,None,None
390,008,Matias Prats,noticia en vivo cristian no tiene memes,None,None
391,001,Ancient Aliens,La,None,None
399,009,No me digas,cierren paritarias viernes hay age,None,None
411,005,Disaster Girl,si no suben porno ahora no se kejen cuando lleguen a casa,None,None
414,011,Problems,ustedes no se hablan? voy a dejar de respirar por un mes.,None,None
415,005,Disaster Girl,escuchaban justin bieber ...escuchaban...,None,None
418,005,Disaster Girl,"veian ""en llamas"" y quise recrar la peli",None,None
423,005,Disaster Girl,set fire to the rain,None,None
428,012,Willy Wonka,Dime diego que se siente ser el mejor parcero?,None,None
445,004,Bad Luck Brian,Me levante tempranao para terminar el trabajo No habia clases,None,None
457,003,Ay Si,vas al the end of the world? no tia que curro...,None,None
465,009,No me digas,ROXANA BALDETTI QUE SE SIENTE ... QUE TE TRATEN COMO LO  QUE ERES UNA RATA?,None,None
467,001,Ancient Aliens,tu calva es por culpa de aliens,None,None
475,008,Matias Prats,y en otras noticias ya depositaron!!,None,None
476,002,Annoying Gamer Kid,Soy un TROLL,None,None
481,008,Matias Prats,y en nacionales ya depositaron!!,None,None
485,001,Ancient Aliens,paisano te guarde un pan de este tamaño,None,None
489,001,Ancient Aliens,Solo hay una explicacion para esto franccesca Pinto,None,None
494,005,Disaster Girl,yolo time,None,None
499,001,Ancient Aliens,perdon  escuche  unos aliens wtf,None,None
500,001,Ancient Aliens,"""tapatios""",None,None
509,003,Ay Si,las llaves de tu casa? triiiiiiiisssssteeeeeee,None,None
510,011,Problems,YO SOLO QUERO VER EL NUEVO MV DE SPEED tt.tt,None,None
511,001,Ancient Aliens,a quien se le ocurrio... gastar semen por este serote,None,None
521,004,Bad Luck Brian,es ateo habla mas de dios que tu,None,None
527,003,Ay Si,Ay si Ay si mucho amor Por que comen en la calle!,None,None
532,004,Bad Luck Brian,Hace la clase mas divertida nadie asiste a ella,None,None
535,003,Ay Si,Ay si! Ay si! yo tomo cafe en cafetera,None,None
536,003,Ay Si,Ay si! Ay si! yo tomo cafe de cafetera,None,None
538,001,Ancient Aliens,... Perdon quise decir el grupo a gen 85!!,None,None
543,012,Willy Wonka,"YA ESTOY LISTO, hoy, con buenos sorteos 17 hs am 830 radio del pueblo, no te lo pierdas!!",None,None
545,001,Ancient Aliens,"... Perdon quise decir el grupo ""a"" gen 85!!",None,None
546,008,Matias Prats,presidente urge tecnico para el Real Madrid? a caray donde dices que esta esteros,None,None
547,012,Willy Wonka,q fueron 3 jajajaja,None,None
552,004,Bad Luck Brian,debuta perdiendo su equipo 1,None,None
563,012,Willy Wonka,que interesante cuantame mas !!!!!!,None,None
572,003,Ay Si,Ay si!! te quiero radai Y al dia siguiente ando con otro,None,None
575,001,Ancient Aliens,la respuesta son los aliens ellos meditan tambien,None,None
583,001,Ancient Aliens,""" Mujeres """,None,None
586,011,Problems,tamos jodidas en honduras pero honduras esta canbiando,None,None
605,006,Filosoraptor,entonces si mario es zoofilico es porque esta estresado?,None,None
607,004,Bad Luck Brian,Quiere un aumento de sueldo bloquea su usuario de sistema,None,None
611,006,Filosoraptor,entonces si una oveja es un animal y mario es zoofilico Lo es porque esta estresado?,None,None
617,001,Ancient Aliens,Windows,None,None
630,001,Ancient Aliens,Normal es sony,None,None
631,004,Bad Luck Brian,Compra bicicleta empieza la temporada de lluvias,None,None
632,012,Willy Wonka,CON QUE YA APRENDISTE A HACER MEMES... AHORA DIME QUE SE SIENTE QUEBRARTE LA CABEZA PARA ESCRIBIR ALGO,None,None
636,006,Filosoraptor,muchas gracias aplaudan ome los como,None,None
641,011,Problems,has ido a portaventura sin mi,None,None
645,002,Annoying Gamer Kid,fff,None,None
650,001,Ancient Aliens,Solo hay una explicacion oda,None,None
659,005,Disaster Girl,vi que river nos estaba rompiendo el orto asi que les tire gas pimienta a sus jugadores,None,None
661,001,Ancient Aliens,crece rapido de ser por... las caraotas con huevo y mayonesa que se toma en el tetero,None,None
666,001,Ancient Aliens,si crece rapido debe ser por... las caraotas con huevo y mayonesa que se toma en el tetero,None,None
671,007,Futurama Fry,me parece a mi eliana esta verde,None,None
672,006,Filosoraptor,si ya no esta con gazzo castro esta en peligro xD,None,None
677,001,Ancient Aliens,Solo hay una explicacion para esto... Mamas!,None,None
679,001,Ancient Aliens,paletos,None,None
681,008,Matias Prats,El ministro Margallo se hecha una siesta en pleno senado O eso aparentaba su cara...exteriormente!!!,None,None
688,004,Bad Luck Brian,jijijiji,None,None
689,012,Willy Wonka,Osea gordo estas re aut!,None,None
709,001,Ancient Aliens,SOY EL MEJOR SOY DENTISTA,None,None
710,012,Willy Wonka,DIME QUE SE SIENTE CAGAR COMO UN UMPA LUMPA,None,None
711,004,Bad Luck Brian,le dicn q si pelea y pone esta cara de bobo,None,None
712,006,Filosoraptor,si la more va a comprar ya no volvera ??,None,None
713,003,Ay Si,Ay si si Aprendi a hacer memes y no me las creo,None,None
718,007,Futurama Fry,No se si sere procecional? O profesional,None,None
725,007,Futurama Fry,No se si sere procesional? O profesional,None,None
726,011,Problems,Me dijo soy de Tancha pa conquistarme Y es de la Morena,None,None
727,007,Futurama Fry,No se si sere un profesional? O procesional?,None,None
728,001,Ancient Aliens,Viboras,None,None
730,003,Ay Si,yo no fui fue la tentacion jaja,None,None
740,007,Futurama Fry,investigar en la internet para seguir jugando vicecity,None,None
743,003,Ay Si,La peleea del siglo,None,None
747,011,Problems,queria matrimonio santo #pero ninguno de los tres me hizo el orgasmo,None,None
751,005,Disaster Girl,Esto te puede pasar a ti,None,None
753,007,Futurama Fry,Not sure if they have 0 credits Or 0 invoices,None,None
759,012,Willy Wonka,tu que comias camarones al vapor ahora te toca salami al carbon,None,None
763,004,Bad Luck Brian,Yo estudio en la CUL Soy un Procesional,None,None
765,004,Bad Luck Brian,Yo estudio en la CUL! Soy un Procesional!,None,None
768,005,Disaster Girl,"SI HOY NOS VAMOS A LA 13H30 QUEMO la oficina, jeje",None,None
780,001,Ancient Aliens,aliens,None,None
803,007,Futurama Fry,estara... trolleando?,None,None
813,011,Problems,termino de cursar familia en junio el nuevo codigo civil entra en vigencia en agosto,None,None
819,002,Annoying Gamer Kid,jejejeje voy a jugar en la consola y no e hecho tareas y no se daran cuenta mis papas,None,None
820,012,Willy Wonka,"A ver, contanos ¿quien fue vichama?",None,None
825,005,Disaster Girl,esto te puede pasar.. a ti,None,None
836,005,Disaster Girl,la venganza es dulce muajaja,None,None
849,005,Disaster Girl,hacia ataques ddos hacia...,None,None
856,006,Filosoraptor,¡la bera gano mate! seguramente el  profe no se puso sus lentes,None,None
862,003,Ay Si,"Ay si ""Somos graaaandes amigos""",None,None
869,004,Bad Luck Brian,ehhhh la probo,None,None
881,005,Disaster Girl,A charlie no le gustaba la conversacion,None,None
893,004,Bad Luck Brian,compra llantas nuevas vive en saltillo,None,None
894,002,Annoying Gamer Kid,no le des tu clave a nadie,None,None
897,007,Futurama Fry,yo poreso no tengo sejas no soy de aqui ni de aya,None,None
899,004,Bad Luck Brian,hace una broma y daña el celular,None,None
906,005,Disaster Girl,Y  PENSAR QUE TODO EMPESO CON LA JEFA PONIENDO MUSICA,None,None
912,009,No me digas,No me digas que el 252 sigue abierto,None,None
913,001,Ancient Aliens,REDAK,None,None
920,004,Bad Luck Brian,TIENE NOVIA Y LA VA A PRESENTAR LA MUERDE UN PERRO,None,None
922,013,Yao Wonka,morochera que se respeta felicita a su colegio por face,None,None
931,002,Annoying Gamer Kid,soy francisco rafael el mas niño rata que todos,None,None
940,004,Bad Luck Brian,no te salvaste,None,None
946,004,Bad Luck Brian,dice q perdimos la credibilidad con los hsh los cita a anoscopias en el sitio,None,None
949,013,Yao Wonka,piti : si fueras tunel todos te meterian,None,None
952,008,Matias Prats,Te estoy viendo,None,None
957,004,Bad Luck Brian,Experto en seguridad Lo kagan por facebook,None,None
974,009,No me digas,EN SERIO?? NO ME DIGAS,None,None
977,006,Filosoraptor,Hummm felicidades chica guapa gaby en tu cumpleaños Te desea Monty y filosoraptor,None,None
979,008,Matias Prats,ultima noticia mujer viaja a chile y no le compra regalos a sus hijos,None,None
980,003,Ay Si,AY SI  QUE RARA LA WEA,None,None
982,009,No me digas,MUY INTERESANTE CUENTAME MAS,None,None
995,001,Ancient Aliens,Priscila,None,None
998,004,Bad Luck Brian,tiene material para hacer memes no tiene wi,None,None
1000,011,Problems,Ya ya ya!!! Dejaraste de dramas,None,None
1010,004,Bad Luck Brian,"suspenden clases a las 17,50 por resolucion el profe les manda un mensaje diciendo que hay clases igual",None,None
1014,001,Ancient Aliens,"QUIEREN BOLETOS, SE FORMAN HOY VILLAMELON LOGIC",None,None
1043,012,Willy Wonka,¿Asi que eres terapeuta ocupacional? ¿Que se siente cuando nadie sabe que eres ni que haces?,None,None
1048,005,Disaster Girl,mis vecinos y van avotar por el pri.. ....y ya no.......,None,None
1051,012,Willy Wonka,DIME K SE SIENTE SER TAN VIEJO Y SEGUIR JUGANDO RAKION?,None,None
1053,012,Willy Wonka,A si q no tienes celular Dime q se siente q tus amigos si tengan y tu no,None,None
1059,005,Disaster Girl,mis vecinos iban a votar por el pri ya no....,None,None
1063,009,No me digas,Enserio? no me digas que mañana no hay que enviar informes por el paro,None,None
1066,008,Matias Prats,polemica sobre la posible broma pesada de franco hacia sebastian,None,None
1073,012,Willy Wonka,que se siente ser la maestra y en un examen preguntar por la vida de socrates y que tu alumno te enseñe a ti??,None,None
1080,011,Problems,TAN VIEJO Y TAN WEBON !!,None,None
1082,006,Filosoraptor,mmmm porque avisa ahora,None,None
1083,012,Willy Wonka,MUY INTERESANTE LO ANOTARE EN LAS COSAS QUE ME CHUPAN UN HUEVO,None,None
1089,008,Matias Prats,en otras noticias ... se esta cociendo el hasta ahora ...,None,None
1102,011,Problems,y me decia me voy al spa,None,None
1103,011,Problems,me dijeron que era 7a... en las reseñas pone 6b,None,None
1110,008,Matias Prats,"los del oviedo recorren 900 km para ir a cadiz se puede decir que han ""recurrido"" toda españa",None,None
1125,004,Bad Luck Brian,si tengo 2 tiburones y me como una manzana cuanto me quedaria palo por que los unicornios no buelan,None,None
1131,008,Matias Prats,Y en las noticias del dia Liliana logro sobrevivir una semana  con el marco de sus gafas roto!!!,None,None
1138,005,Disaster Girl,debieron haberme dado ese muñeco debieron haberlo hecho...,None,None
1144,009,No me digas,uuuuuuuuuuuuu mami que rico,None,None
1152,006,Filosoraptor,si todavia existiera los humanos me exinguirian,None,None
1153,006,Filosoraptor,"si el viernes negro se devaluo la moneda de 4.30 a 7.50 bs por dolar como le llamariamos a la devaluacionde 6,30 a 199 bs por dolar",None,None
1156,006,Filosoraptor,"si el viernes negro se devaluo la moneda de 4.30 a 7.50 bs por dolar como le llamariamos a la devaluacionde 6,30 a 199 bs por dolar",None,None
1160,006,Filosoraptor,"si el viernes negro se devaluo la moneda de 4.30 a 7.50 bs por dolar como le llamariamos a la devaluacion de 6,30 a 199 bs por dolar",None,None
1161,005,Disaster Girl,La casa de mi amigo Que no quiso ir a Tancha,None,None
1165,004,Bad Luck Brian,juega,None,None
1170,009,No me digas,asi????,None,None
1172,009,No me digas,no cabe duda eres la mas guapa may,None,None
1173,006,Filosoraptor,Charlie charlie puedes currar a este pendejo?,None,None
1174,001,Ancient Aliens,ESAS GANAS DE ASECINAR A MARTHA,None,None
1180,003,Ay Si,ayyyyy negro y adivino pues!!!!!,None,None
1181,001,Ancient Aliens,una pregunta del masaje tambien puedo agarrar chichis,None,None
1188,011,Problems,"Pedrito Corredor, siempre se me queda dormido... Le dire a la TIA FLOR de esto?",None,None
1193,001,Ancient Aliens,no es muy alta pero tiene un no se que,None,None
1197,005,Disaster Girl,anderson me robaba wifi me robaba,None,None
1207,009,No me digas,queeeeeee¡,None,None
1211,009,No me digas,sabias que carlos cohen es un gay,None,None
1218,001,Ancient Aliens,ella no es muy alta pero tiene un... no se que,None,None
1219,001,Ancient Aliens,ANDRESES,None,None
1221,009,No me digas,Sabias que la Cucha es mayate,None,None
1236,009,No me digas,A veces Veo okupas,None,None
1247,012,Willy Wonka,"habra que organizar la despedida de soltero... del Paco Vizcaino,no?",None,None
1250,012,Willy Wonka,Please tell everyone more how your extensive knowledge of the military And it's methods of gathering intelligence Came from your job at AT&T,None,None
1254,005,Disaster Girl,Decian que el Barça era el peor Decian,None,None
1259,003,Ay Si,nomas porque no es mexican people,None,None
1261,012,Willy Wonka,Asi que por fin Recanate Tiene Razon de que Napout era ladron,None,None
1272,011,Problems,contate otro...,None,None
1274,001,Ancient Aliens,asi te gusta,None,None
1276,012,Willy Wonka,ya se en que habitacion esta Cuellar!!,None,None
1281,011,Problems,que pendejo,None,None
1282,011,Problems,"follamos? me dijiste no, reproducimos?",None,None
1284,006,Filosoraptor,LA GARRA,None,None
1285,005,Disaster Girl,te gustaban tus casitas ¿mariana garduño?,None,None
1288,008,Matias Prats,en otras noticias francisco se declara gay,None,None
1307,003,Ay Si,hay yo no fui,None,None
1308,012,Willy Wonka,aqui mirando bugs bunni(cristian paz),None,None
1312,003,Ay Si,registreme policia yo no fui,None,None
1330,004,Bad Luck Brian,"les piden que participen en un comite, nadie contesta pero mandan una imagen o un chisme ,todos estan el linea",None,None
1338,005,Disaster Girl,Yo no he sido...,None,None
1341,009,No me digas,Estas loco!!!! 75 dias,None,None
1352,005,Disaster Girl,emelexistas se trataron de matar x no clasificar a seminales,None,None
1353,004,Bad Luck Brian,heyeyeyeyeeeeeeeeeeeee heyyeyeyeyeyeyeyeye,None,None
1356,011,Problems,Es lunes Y todavia quedan 74 dias me quiero morir !!!,None,None
1358,011,Problems,al cristian denuevo no se le paro,None,None
1359,004,Bad Luck Brian,quiere comprar libros es argentino,None,None
1360,005,Disaster Girl,emelextas se trataron de matar x no clasificar a semifinales,None,None
1363,011,Problems,Es domingo Y todavia quedan 74 dias me quiero morir !!!,None,None
1367,001,Ancient Aliens,Excelente historia le falto Caridad pero excelente historia,None,None
1368,010,Prepare Yourself,se estan acabando mis vacaciones... ... ya es hora irse preparando para volver a la guerra.,None,None
1371,005,Disaster Girl,Vi que empezaba la guerra yo queria participar,None,None
1388,008,Matias Prats,Permitame que insista has enviado los cinturones?,None,None
1393,009,No me digas,encrio soy tu bb dulcesita...?,None,None
1399,003,Ay Si,ay si. ay si fu mi macho cuchara,None,None
1405,003,Ay Si,Yo no e sido 66,None,None
1411,004,Bad Luck Brian,QUIERE JUGAR CHARLY CHARLIE CHARLY LO DEJA EN VISTO,None,None
1417,003,Ay Si,"AY SI, AY SI NO VOY A VOTAR!",None,None
1428,003,Ay Si,A MI NI ME VEAN YO SI FUI A VOTAR!,None,None
1429,005,Disaster Girl,angel abre la llave lo necesitamos yaa,None,None
1437,009,No me digas,no me digas habia tarea,None,None
1439,005,Disaster Girl,SABES QUE HACER EN CASO DE EMERGENICAS,None,None
1443,005,Disaster Girl,sabes que hacer en una emergencia,None,None
1447,003,Ay Si,AY SI AY SI NADA QUE VERRR,None,None
1448,009,No me digas,"si, no ?muy bien !! lo apuntare en la libreta de me la suda",None,None
1457,001,Ancient Aliens,TUPPERS,None,None
1459,009,No me digas,no me digas,None,None
1461,009,No me digas,me estay webiando,None,None
1467,003,Ay Si,yo no fui fue el congreso xd xd,None,None
1470,003,Ay Si,"AY SI, QUE MIEDO! VOY A ANULAR MI VOTO! ESO NO TE SIRVE DE NADA!!",None,None
1471,005,Disaster Girl,LA ESCUELA EXPLOTO YEAAAAAAAAAAAAH,None,None
1478,005,Disaster Girl,¿me dijo q hacia frio! hacia frio!,None,None
1495,006,Filosoraptor,si es carne asada y falta el asador y la carne entonces no es carne asada?,None,None
1528,005,Disaster Girl,esta vez no fui yo,None,None
1531,005,Disaster Girl,todo empezo por un algoritmo y termine por incendiar mi casa,None,None
1535,008,Matias Prats,la yiyi es =$$%%$,None,None
1541,003,Ay Si,amorsito yo no ago nada,None,None
1542,001,Ancient Aliens,Japos...,None,None
1554,003,Ay Si,pongo mis post a tiempo,None,None
1559,012,Willy Wonka,q si eres linda? lina si lo eres!! Lina aristizabal,None,None
1575,004,Bad Luck Brian,Esta chateando llega su jefa,None,None
1584,005,Disaster Girl,I fire to the house of the teacher that left me matter 2.9,None,None
1587,006,Filosoraptor,Si carmen es es mala transformen es malo,None,None
1589,012,Willy Wonka,uy lohes que tas,None,None
1595,003,Ay Si,no me preguntes que paso en 1545...no lo se,None,None
1598,011,Problems,"no se porque te conviertes en hamburguesa, si sabes que tengo hambre...... no eres mi amigo luis!!!!",None,None
1604,006,Filosoraptor,a veces quisiera decirle muchas cosas al Alex... luego me acuerdo que no se que cosas piensa de mi y se me pasa,None,None
1606,011,Problems,ahora los bolivarianos van a gobernar en madrid van a acabar con la libertad de las que trabajamos en la casa de campo,None,None
1608,008,Matias Prats,chico de 15 años es encontrado muerto en la cama por un supuesto desgarro de corazon,None,None
1618,001,Ancient Aliens,Users,None,None
1639,011,Problems,I swear on my children that I am a virgin,None,None
1640,003,Ay Si,saco yo no fui,None,None
1643,001,Ancient Aliens,se enojan porque haces las tareas con tus vecinas novias,None,None
1650,008,Matias Prats,8 adolescentes murieron hoy por jugar charlie seguimos con otras noticias,None,None
1665,009,No me digas,Neta lupe Ni queria que fueran conmigo a Tancha,None,None
1673,008,Matias Prats,Dra. Saskia Almeida viaja a argentina se puede decir que Traspasa fronteras jaja,None,None
1684,008,Matias Prats,Ebenezer spa el nro 1 de la Provincia de los Rios,None,None
1687,001,Ancient Aliens,your buttocks when you see,None,None
1689,003,Ay Si,AY SI AY SI YO PAGO HASTA EL DOMINGO,None,None
1693,008,Matias Prats,Ebenezer spa causa furor en Buena fe,None,None
1697,009,No me digas,no me digaaa goku y el ada de los dientes se van a casar por eso,None,None
1699,008,Matias Prats,y hoy la sobrina de giovanny la mas preciosa cumpleaños conny dayana,None,None
1701,005,Disaster Girl,At this time the teacher's home,None,None
1705,005,Disaster Girl,At this time the teacher's home that left me matter in 1.0,None,None
1706,005,Disaster Girl,llevemos gas a la casa de olallanta,None,None
1713,005,Disaster Girl,my neighbor likes daddy  yankee and gave petrol,None,None
1722,005,Disaster Girl,me puso un 1 yo la puse en un mejor lugar,None,None
1728,003,Ay Si,Ya Superalo,None,None
1734,003,Ay Si,hay si hay si soy negro,None,None
1737,005,Disaster Girl,le dije que queria un recuento de votos recontara desde el infierno,None,None
1744,011,Problems,"Estudia la maestria decian, Esta bien facil decian",None,None
1747,005,Disaster Girl,me dijo que papel ganaba a piedra y yo que fuego gana a papel,None,None
1748,005,Disaster Girl,solo prendi un fosforito,None,None
1761,005,Disaster Girl,Dijo que No se iba a,None,None
1791,005,Disaster Girl,ODIO A LOS MALVADOS BIZCOS MUERANNNN,None,None
1795,005,Disaster Girl,asi dejare tu casa si sigues publicando webadas,None,None
1796,012,Willy Wonka,que PERDISTE POR SEGUNDA VEZ? CUENTAME POR QUE ERES TAN MALO?,None,None
1799,007,Futurama Fry,SERÁ SEXOSERVIDORA? O ESTUDIANTE DEL CONALEP?,None,None
1816,001,Ancient Aliens,y tu crees que a metin le importa que le ganas a todo rebellion,None,None
1820,009,No me digas,qqqqqq no me digas que,None,None
1823,009,No me digas,no me diga y que pasa si yo me rio eh eh,None,None
1828,007,Futurama Fry,Tu cara!! cuando te das cuenta q tus hermanos tiene celulares mejores al tuyo,None,None
1842,007,Futurama Fry,igual que el de arriba NO QUIERO ESCRIBIR...,None,None
1847,006,Filosoraptor,que pasa si te muerdo el  cuerito del ano ? :V,None,None
1848,009,No me digas,no me diga yo tambien,None,None
1855,004,Bad Luck Brian,fivnrivrvinrv,None,None
1859,012,Willy Wonka,E cosi partecipi alla passeggiata ecologica sul tratturo? Dai raccontami del tuo SI al motodromo!,None,None
1865,009,No me digas,"no me diga, y que tu vas a hacer si el viene encondete abajo de tu cama para que no te encuentre",None,None
1873,006,Filosoraptor,"Me hakearon la pagina ayuda para demandarla,alguien..hola?",None,None
1877,009,No me digas,ya era no medi cuenta,None,None
1880,008,Matias Prats,Hoy no se estudia ni se trabajar el Depor Cali juega,None,None
1895,007,Futurama Fry,eres muy gracioso,None,None
1900,012,Willy Wonka,asi que eres barcelonista que se siente no tener identidad,None,None
1909,007,Futurama Fry,"Parece granito.. .. PERO NO, NO ES!! que es?",None,None
1912,003,Ay Si,huy si huy si soy bien animado,None,None
1914,009,No me digas,no jodas enserio wuey,None,None
1924,009,No me digas,ME YAMO OFELIA,None,None
1928,009,No me digas,ya era no me di cuenta,None,None
1930,003,Ay Si,Ay si por que no eres un niño normal,None,None
1933,004,Bad Luck Brian,Hace carne asada no tiene asador,None,None
1936,003,Ay Si,"Ay si , ay si ahora uno publica y se burlan ay si",None,None
1937,008,Matias Prats,NOTICIA DE ULTIMO MINUTO A MARYORIT LE COSIERON LA PAPA,None,None
1941,001,Ancient Aliens,NO TE SIENTAS MAL LOS CABRONES YA HECISTEN 1RO Q TU ....!!,None,None
1957,007,Futurama Fry,me estas ignorando?,None,None
1962,008,Matias Prats,noticia de ultimo minuto a victor lo violaron 5 negros venosos xd,None,None
1972,009,No me digas,charly charly son brujas ??,None,None
1978,005,Disaster Girl,? Que pasa? lo que pasa Es que iban ebrios,None,None
1985,012,Willy Wonka,MARSHALL QUE SE SIENTE SER MILLONARIO,None,None
1986,009,No me digas,"no, la tuyaaa",None,None
2003,005,Disaster Girl,"en esa casa Vivia un cejon Vivia, Vivia!",None,None
2009,005,Disaster Girl,eran mis amigos decian les dije que ya volvia,None,None
2018,012,Willy Wonka,Que tal se siente ser ultima Coca,None,None
