,meme_id,plantilla,texto_no_tilde,text_1,text_2
422,008,Matias Prats,Nos informan que 2 pachines Valen mas que el celular de jesus,None,None
432,002,Annoying Gamer Kid,No importa lo que digan siempre sere un raro de 18 años que me gustan los video juegos,None,None
433,008,Matias Prats,El teniente Esta cagando,None,None
435,003,Ay Si,solo puedo ver sexo nada mas,None,None
440,008,Matias Prats,Con ese 8 el. Teniente.esta cagando,None,None
443,005,Disaster Girl,mis vecinos son coders y yo directioner bueno mis vecinos eran coders...,None,None
444,001,Ancient Aliens,Solo puede aber una explicasion,None,None
453,013,Yao Wonka,no hagas DAR RISA,None,None
455,009,No me digas,enserio no nedigas,None,None
456,001,Ancient Aliens,Solo hay una explicacion para el lag... Alienigenas,None,None
458,004,Bad Luck Brian,se kiere hacer una manuela No tiene manos,None,None
459,012,Willy Wonka,asi que se hizo defensivo dr sex que se siente que lo pongan de nalgas tantas veces,None,None
461,012,Willy Wonka,tienes grandes los cachetes ?? q se siente tener un par de nalgas en la cara??,None,None
466,005,Disaster Girl,mira lo que paso x tu culpa Messi,None,None
470,009,No me digas,Nos vale madres...,None,None
472,013,Yao Wonka,Ya es jueves... mejor agarrate toda la semana,None,None
476,013,Yao Wonka,este conch... mañana te doy tu oscar,None,None
478,001,Ancient Aliens,yimi no es por nada pero necesito un reflector como el mio,None,None
479,009,No me digas,enserio no medigas,None,None
482,003,Ay Si,ay por dios,None,None
500,010,Prepare Yourself,mejor me voy luego dicen que soy igual de loco,None,None
521,013,Yao Wonka,asy  que eres gay,None,None
529,001,Ancient Aliens,che bostero asi de grande te quedo el orto,None,None
532,009,No me digas,qe ases josi piojosa,None,None
533,001,Ancient Aliens,CATS,None,None
546,001,Ancient Aliens,Minions,None,None
550,001,Ancient Aliens,firi paranoias,None,None
553,013,Yao Wonka,o creo que no,None,None
561,002,Annoying Gamer Kid,Solo Juego Yessi,None,None
564,009,No me digas,Que tu dices,None,None
565,002,Annoying Gamer Kid,"Portillo por favor abrume la puerta que voy a jugar Media hora de killeristan,",None,None
566,001,Ancient Aliens,COMO PUEDEN VER ESTE TEMA ES MUY FACIL,None,None
582,005,Disaster Girl,asi mama VA A estar mas en casa,None,None
589,009,No me digas,Verdad... Jurelo,None,None
591,004,Bad Luck Brian,LE GUSTA EL CULTURISMO ES ECTOMORFO,None,None
593,001,Ancient Aliens,Y es ahi cuando la gente comienza a llegar en canoas al recital de la mystic,None,None
599,004,Bad Luck Brian,Eres soltero(a)? comenta y te busco pareja,None,None
620,004,Bad Luck Brian,llama a su hijo como al abuelo todos los llaman por el segundo nombre,None,None
627,012,Willy Wonka,El domingo es el icfes listo para el remate?,None,None
632,007,Futurama Fry,Siento un poco de sueño Ya estoy listo,None,None
643,003,Ay Si,Moteliando estas,None,None
658,011,Problems,Hay no puede ser!!! Cubillos sabe que tengo marido,None,None
661,010,Prepare Yourself,"Eduardo Cuevas gomez     2 ""B""",None,None
671,009,No me digas,¿voy a tacna? ¡no me digas!,None,None
676,009,No me digas,no weeii!,None,None
679,006,Filosoraptor,rango jfHTC HTCu,None,None
710,001,Ancient Aliens,y asi de grande sera el carnet del madrid del alex,None,None
717,006,Filosoraptor,si tengo mac podre utilizar paint ????,None,None
720,001,Ancient Aliens,El top esta fedeado?? Alejo,None,None
721,001,Ancient Aliens,Y asi de larga La tiene Ioritz,None,None
729,012,Willy Wonka,sin tabajo y malo en pool mejor suicidate,None,None
740,006,Filosoraptor,POR QUE CACHAMA VIVE FUERA DEL AGUA,None,None
745,006,Filosoraptor,Si odia a la lola Por que le dedican tantos estados,None,None
750,013,Yao Wonka,oye mijo tu que estudiaste ingeneria en biotecnologia agricola ve a comprarme un tepache...,None,None
759,012,Willy Wonka,diez que se siente ser gay,None,None
761,013,Yao Wonka,oye mijo tu que estudiaste agrobiotecnologia ve a podar el pasto..,None,None
767,013,Yao Wonka,Amo la mia datrice di lavoro Personaggio A ti adoro,None,None
778,003,Ay Si,Recordarte?? Ni que fueras la contraseña de mi face jajaja,None,None
780,007,Futurama Fry,No se si es flaite O fue muy desubicada,None,None
781,012,Willy Wonka,Asi que te gusta la banda Dime que se siente no saber de musica,None,None
782,003,Ay Si,"Recordarte?? Ay si, Ni que fueras la contraseña de mi face jajaja",None,None
783,003,Ay Si,weekend di lusso hamburger di lusso,None,None
786,001,Ancient Aliens,Un toci pero De este tamaño,None,None
788,007,Futurama Fry,What did you do TODAY at e4cc with your coach?,None,None
791,011,Problems,jOVENES EL CLICK VIEW NO ACTUALIZA,None,None
797,008,Matias Prats,ultimoo momento: la piba linda floppi le cerro el orto a un virgen,None,None
798,012,Willy Wonka,Asi que todos piensan que te vas a alemania que se siente decir que solo te cambiaron de oficina,None,None
804,012,Willy Wonka,En serio? Que interesante Cuentame mas,None,None
812,010,Prepare Yourself,curri curri cavadazzu ca lu chianu ie tuttu u to,None,None
814,012,Willy Wonka,eres idiota verdad ?,None,None
816,008,Matias Prats,ULTIMA HORA SE ROBARON AL JOVANI,None,None
822,011,Problems,¡¡DIOS MIO!! ¿ESOS SON LOS CANDIDATOS?,None,None
824,003,Ay Si,"no pero mbare, a pizza e vegetale, occhio Solo 2700000 calorie",None,None
825,012,Willy Wonka,vo crei q me importa,None,None
836,008,Matias Prats,NOTICIA DE ULTIMO MOMENTO EL FRANCO NO QUIERE IR A TACNA D:,None,None
843,002,Annoying Gamer Kid,EL MANOLO CUANDO SACA UN 8 EN CASTELLANO,None,None
844,011,Problems,Que el lider Tome una decision,None,None
846,004,Bad Luck Brian,amigo aja claro como no,None,None
853,012,Willy Wonka,ASI QUE DICEN JUNTOS POR SIEMPRE TERMINAN ANTES DEL MES,None,None
856,012,Willy Wonka,Oh you think healthcare should be free? Let's ask the veterans how that worked out for them,None,None
860,010,Prepare Yourself,no tengo trabajo! a quien chingare?,None,None
862,009,No me digas,"SIGAN PLATICANDO EN FIN, YA LLEGAMOS AL GOAL",None,None
867,005,Disaster Girl,decian que era fea,None,None
873,001,Ancient Aliens,un link 'bamba'? esto es culpa de los aliens,None,None
875,008,Matias Prats,informamos nuevo cantante victor gallos,None,None
876,008,Matias Prats,SE PERDIO EL JOVANNY,None,None
879,011,Problems,me voy a quedar sin internet,None,None
886,012,Willy Wonka,por todas esas mamadas no llegas ni hacer ladron,None,None
900,012,Willy Wonka,Asi que lloraste por amor Dime que se siente ser tan debil ja ja ja,None,None
902,007,Futurama Fry,muchacho,None,None
903,007,Futurama Fry,mmmm sarcasmo,None,None
907,004,Bad Luck Brian,. _,None,None
913,011,Problems,por que tiene que ser asi,None,None
925,005,Disaster Girl,destruyo el terminal de buses para no ir a tacna,None,None
931,005,Disaster Girl,yo esperando que no lleven celu a las bodas,None,None
947,012,Willy Wonka,uuuuuy las qlas amiguis,None,None
948,002,Annoying Gamer Kid,HAPROBECHARE EZTAS BAKAZIONES PAL RANKE Y ZERE CHAYENGER,None,None
951,003,Ay Si,yo no me meto con nadies pero si me buscan me incuentra,None,None
956,012,Willy Wonka,¿Con que el experto en mac? que se siente no encontrar el inicio?,None,None
957,008,Matias Prats,Noticia de ultima ora los de trip Veracruz se cambiaron sus 28 Ahora se asen llamar El pozole el abelardo y el Pollo besucon,None,None
958,007,Futurama Fry,ese no es un chichobelo?,None,None
959,012,Willy Wonka,asi que tienes un evento? lo mejor lo tiene gastronomica potosina,None,None
963,001,Ancient Aliens,Y VI UNA ASI DE GRANDE,None,None
965,007,Futurama Fry,Hola,None,None
969,008,Matias Prats,Muchas felicidades Jaime El lunes te esperan Angels y Marta para celebrarlo,None,None
971,008,Matias Prats,Nueva mete se cambio el 28 el Pollo besucon Ahora es alien la tronpuda,None,None
973,008,Matias Prats,"ramos vitalicio en el ral madrid como guti,raul,casillas...",None,None
976,008,Matias Prats,resumen de la reunion hay que trabajar el fin de semana,None,None
978,008,Matias Prats,Muchas felicidades Angels El lunes te esperan Jaime y Marta para celebrarlo,None,None
979,012,Willy Wonka,a mi no me engañas estas guardando mis memes,None,None
995,008,Matias Prats,CONTINUAN LOS VIERNES DE PARRANDA EN PEPES BAR SEGUIREMOS INFORMANDO,None,None
997,012,Willy Wonka,asi que jodes a los natusitos?,None,None
1001,008,Matias Prats,Y nuevamente Roberth Esta hecha la loca digna!!,None,None
1013,005,Disaster Girl,marta no duermas hoy en casa,None,None
1019,007,Futurama Fry,¿Puerto rico? ¿que es eso?,None,None
1025,010,Prepare Yourself,me paresco a el cuando no me afeito javiera monserrat,None,None
1030,004,Bad Luck Brian,le prestan una vuelta en moto a chinini viene con el piston en la mano,None,None
1031,003,Ay Si,Ahora no Tiene plata pero en el colegio se la gasta toda,None,None
1035,009,No me digas,Y QUE QUIERES QUE HAGA QUE TE APLAUDO,None,None
1050,007,Futurama Fry,nose xq pero siento q me estan engañando,None,None
1058,013,Yao Wonka,Dime julian que se siente ser un nigga?,None,None
1062,009,No me digas,Ya aprendi a Defenderme tu cres haaaa,None,None
1070,002,Annoying Gamer Kid,caundo el sanchez y yo jugamos al pesepito,None,None
1071,009,No me digas,te scastes 20 en el examen no me digas,None,None
1074,002,Annoying Gamer Kid,Jugemos MAINCRAH,None,None
1081,004,Bad Luck Brian,alcanza el attendance por primera vez en 97% sale de meta R30 el ultimo dia del mes,None,None
1084,004,Bad Luck Brian,va al estadio por primera vez expulsan a tres y su equipo pierde,None,None
1086,013,Yao Wonka,no te gustan los ukes? eso nadie te lo cree linda nadie te lo cree,None,None
1102,002,Annoying Gamer Kid,soy seba jugando maincra,None,None
1103,011,Problems,Le dije el auto o yo Nunca vi patinar tanto un gol,None,None
1111,006,Filosoraptor,si leslil dice ser fiel entonces yo sere un alma pura y libre de pecado?,None,None
1118,012,Willy Wonka,asi te gusta regalar chocolates,None,None
1121,013,Yao Wonka,BONITA TAS CABRONA ME LO PELAS,None,None
1144,010,Prepare Yourself,brace yourselves i'm becoming an entrepreneur,None,None
1145,008,Matias Prats,huy lunitha eres hermosa mamasita <3  <3,None,None
1149,003,Ay Si,yo no fui el malo de venezuela fue la gente,None,None
1153,003,Ay Si,hay si hay si me kisieron basilar kn una hoja de arbol.,None,None
1154,010,Prepare Yourself,Norstia Is coming,None,None
1156,003,Ay Si,Ay si Ay Si Ahora todos quieren ser politicos,None,None
1159,009,No me digas,me bale berga,None,None
1160,003,Ay Si,Yo no hice nada,None,None
1162,013,Yao Wonka,tu hermana no dijo lo mismo,None,None
1187,003,Ay Si,yo no me meto,None,None
1192,001,Ancient Aliens,sos tam pendejo q estoy comensado a crer q los alien no existen,None,None
1196,009,No me digas,"Ahhh...ustedes en cali tienen el pico y placa,nosotros en andalucia tenemos el pico y patooo",None,None
1202,004,Bad Luck Brian,trata de ser cool metiendose en una piscina para adultos lo cagan y lo mandan a la inflable,None,None
1223,004,Bad Luck Brian,quiere ir a metro hay paro de buses,None,None
1232,001,Ancient Aliens,VICKSIS,None,None
1247,004,Bad Luck Brian,se quiere confesar no tiene señal,None,None
1254,001,Ancient Aliens,SERRANO GRAN ORGANIZADOR,None,None
1263,004,Bad Luck Brian,Crean un grupo me sacan,None,None
1270,006,Filosoraptor,si la fotos son cuadradas por que el lente es redondo?,None,None
1291,003,Ay Si,hay si hay si vamos al whatsapp,None,None
1298,006,Filosoraptor,si las dos esta  en facebook diego esta sito en whatsapp,None,None
1299,006,Filosoraptor,si las dos estan eb facebook diego esta sito en whatsapp,None,None
1302,006,Filosoraptor,si las dos estan en facebook diego esta sito en whatsapp,None,None
1305,006,Filosoraptor,si las dos estan en facebook diego esta solito en whatsapp,None,None
1306,003,Ay Si,Ay Si Ay Si Now you wanna hang out Pshhh Bish Ples,None,None
1310,011,Problems,"Noo, Sra Jaramillo no nos compare asi.... Por favor !!!",None,None
1311,001,Ancient Aliens,Imaginate como es Mi saco,None,None
1312,011,Problems,Le dije hola Y me violo 37 vecez,None,None
1314,011,Problems,me dijo que nadamas iva a ser la puntita!,None,None
1327,001,Ancient Aliens,SOLO HAY UNA EXPLICACION PARA ESTO... JABOS....,None,None
1330,003,Ay Si,"Huy si, huy si ahora todos estan en mi contra",None,None
1336,011,Problems,Me dijo mandame la foto Y me tenia como cris niky,None,None
1337,013,Yao Wonka,tu comentario hizo levantar  a pacheco,None,None
1340,013,Yao Wonka,"cuando te dicen que  hay... mejores hamburguesas que las de ""El torito burger""",None,None
1346,005,Disaster Girl,Si mañana GEA no me paga Yo no fuiiiiiiiiii.......,None,None
1350,001,Ancient Aliens,Charlie es un espiritu,None,None
1351,003,Ay Si,humm dicen q carlos se pajea ahi si no se,None,None
1361,008,Matias Prats,Noticia de ultimo minuto me dejaron en visto,None,None
1373,003,Ay Si,ya me regañaron,None,None
1380,012,Willy Wonka,ximena cuantas veces fueron a rancagua,None,None
1381,011,Problems,Esa Diana Maria Ya me volvio a restringir mis etiquetas de Facebook,None,None
1383,004,Bad Luck Brian,si dime dime,None,None
1392,012,Willy Wonka,Para mi que te gusta.... y no nos quieres contar,None,None
1395,002,Annoying Gamer Kid,"Tu cara cuando... estes a punto de comer una hamburguesa en ""El torito burguer""",None,None
1397,002,Annoying Gamer Kid,"Tu cara cuando... estes a punto de comer una hamburguesa en ""El torito burger""",None,None
1415,012,Willy Wonka,Carlos mejor se desconecto......... Pobre y eso que la escoguio el,None,None
1416,013,Yao Wonka,jajaa no mentira ya te digo jaja te gusto XD,None,None
1421,001,Ancient Aliens,¿Luces raras y el cielo verde? aliens,None,None
1423,012,Willy Wonka,Asi que eres rico de toda la vida! Na! Robaste tierras pilluelo!,None,None
1454,001,Ancient Aliens,supp volibear? ks,None,None
1455,001,Ancient Aliens,DESIGNERS,None,None
1457,001,Ancient Aliens,Sigo sin entender porque mi ex termino tal belleza,None,None
1461,001,Ancient Aliens,una mujer decente Aliens,None,None
1463,004,Bad Luck Brian,Moriria por riley vive en canada,None,None
1466,001,Ancient Aliens,En el oeste esta El agite.. Moreno city,None,None
1468,010,Prepare Yourself,Brace yourself Cortes de luz are coming,None,None
1470,001,Ancient Aliens,K CE sho Toy re loco,None,None
1472,005,Disaster Girl,mañana tu sitio,None,None
1473,003,Ay Si,HUY SI! Me la pego de guapo porque tengo varios likes,None,None
1481,004,Bad Luck Brian,hhh,None,None
1489,008,Matias Prats,y en otras noticias nuevo look de la colorada macias causa revuelo en redes sociales...!!!,None,None
1503,001,Ancient Aliens,GANZOS,None,None
1506,007,Futurama Fry,que estara tramando mucha loca,None,None
1507,003,Ay Si,ami no me digas nada que tu ping es de 800 :3,None,None
1509,001,Ancient Aliens,Cosa verde del cielo,None,None
1513,003,Ay Si,yo no se las encondi,None,None
1514,004,Bad Luck Brian,"Soy gringa y ago examen de ingles pa idiomas Digo que me la pela, NO QEDOOO",None,None
1517,001,Ancient Aliens,Yiya,None,None
1520,003,Ay Si,maylen es de ivana no la token,None,None
1521,004,Bad Luck Brian,dale un beso pues,None,None
1523,004,Bad Luck Brian,Q lova,None,None
1524,012,Willy Wonka,Muy Bien !,None,None
1530,003,Ay Si,Ay si hablo baldor,None,None
1536,012,Willy Wonka,Y TU ?? QUE CREIAS.. QUE BURRETHMAN PEDIRIA QUE NO TE DESCUENTEN ??,None,None
1537,005,Disaster Girl,Lavenganza es tan dulce,None,None
1540,001,Ancient Aliens,Solo hay una explicacion DRAGONES!,None,None
1545,005,Disaster Girl,ellos no me dieron doritos no me dieron.......,None,None
1550,006,Filosoraptor,si renzaure no tiene novia y mario dice que si quien sopla y quien muerde?,None,None
1556,006,Filosoraptor,Si creces para abajo En dos años estas a la altura de mi pene?,None,None
1559,002,Annoying Gamer Kid,maicra minecrat,None,None
1560,003,Ay Si,Ay si Ay si muy Dictador de Villavicencio,None,None
1564,009,No me digas,qe cosa wita,None,None
1568,003,Ay Si,noce yo no fui,None,None
1573,008,Matias Prats,nadie habla porque se escribe,None,None
1574,005,Disaster Girl,MI PRIMER VLOG QUE TRATA DEL TRABAJO DE MI PAPA,None,None
1582,003,Ay Si,ps quien sabe,None,None
1583,001,Ancient Aliens,OSEA GORDO re out,None,None
1588,001,Ancient Aliens,Para mi tu eres una super modelo,None,None
1609,001,Ancient Aliens,Estamos perdidos,None,None
1616,006,Filosoraptor,aveces pienso que soy chato luego pienso en mi hermana y se me pasa,None,None
1618,001,Ancient Aliens,Solo hay una explicacion ... ALIENS,None,None
1619,012,Willy Wonka,Asi que querias estar en Matanza Que se siente caer en la Zona o Licey?,None,None
1621,005,Disaster Girl,Cuando cocina Catalina,None,None
1623,012,Willy Wonka,Asi que querias estar en Matanza... Que se siente caer en la Zona o Licey?,None,None
1644,007,Futurama Fry,Para mi.. creo que todavia le esta doliendo,None,None
1652,011,Problems,mis primas aunq sean feitas iwual las amo,None,None
1657,009,No me digas,tienes baño no cagamos en el patio,None,None
1661,009,No me digas,no los entiendo,None,None
1671,003,Ay Si,no es mi culpa que sean feitas,None,None
1673,006,Filosoraptor,Si llueve en ovalle tendre que juntar agua limpia antes?,None,None
1683,003,Ay Si,Ay si El genio,None,None
1686,010,Prepare Yourself,cuidado trundle tiene ulti,None,None
1687,013,Yao Wonka,Dice NELSON que es JARCOR!!,None,None
1693,005,Disaster Girl,yo no fui,None,None
1695,007,Futurama Fry,Soy el men Bien trabao,None,None
1709,003,Ay Si,bbbb bbb,None,None
1710,005,Disaster Girl,SAAAAAAAPBE aNDRO ! (Y),None,None
1711,003,Ay Si,Ay si Ay si Gran vaina XD,None,None
1714,005,Disaster Girl,Si viene Lisandro que nos la casa con Cesar,None,None
1716,005,Disaster Girl,foto pai face,None,None
1720,011,Problems,mi pansa was hurting,None,None
1723,005,Disaster Girl,Si viene lisandro Quemo la locoreria!,None,None
1725,009,No me digas,ahora segui estudiando prima,None,None
1727,005,Disaster Girl,Si viene Lisandro Quemo la licoreria,None,None
1729,007,Futurama Fry,mmmmmmm estamos hablando de la misma sofii?,None,None
1732,008,Matias Prats,Atencion estaquilla Todos tendran face,None,None
1744,004,Bad Luck Brian,Espera el viernes Hay el medio pico..,None,None
1745,006,Filosoraptor,Si john es juan jonathan seria juanatan?,None,None
1746,013,Yao Wonka,No creen que wueviaron mucho Para que la franchesca reyes los mandara a la xuxa,None,None
1748,009,No me digas,!asi! no me digas!!,None,None
1749,001,Ancient Aliens,...BB Te quiero abrazar,None,None
1751,004,Bad Luck Brian,tanta akademia pal senati,None,None
1764,007,Futurama Fry,a lo bien juandavid...... no se vagastar unita donde aida¡¡¡¡,None,None
1767,003,Ay Si,yo no me hago el vivo,None,None
1768,004,Bad Luck Brian,joven usted no tiene whatsapp,None,None
1773,001,Ancient Aliens,Le pego un peñon asi en las costillas !!,None,None
1775,001,Ancient Aliens,Jorge,None,None
1776,001,Ancient Aliens,Le pego un peñon asi en las costillas !!,None,None
1782,013,Yao Wonka,jajajaja se enojo la chata,None,None
1786,008,Matias Prats,urna virtual pregunta del dia dabe usted que hay en la alcaldia de el charco nariño que todos quieren ser alcalde?,None,None
1788,003,Ay Si,el vanu enojado que miedo tengo,None,None
1791,007,Futurama Fry,asi mismo cua do te dejan en azul despues de un saludo,None,None
1793,007,Futurama Fry,asi mismo cuando te dejan en azul despues de un saludo,None,None
1797,005,Disaster Girl,Mi hermano es Aveda,None,None
1800,005,Disaster Girl,Mi hermano es Avedaño,None,None
1807,008,Matias Prats,urna virtual pregunta del dia sabe ud que hay en la alcaldia de el charco nariño que todos quieren ser alcalde,None,None
1808,010,Prepare Yourself,Estos cabrones no ponen nada voy al otro grupo,None,None
1810,007,Futurama Fry,Que la vida te regrese en kilos Toda la mala vibra que despides,None,None
1814,007,Futurama Fry,ammm,None,None
1839,009,No me digas,en cerio naaaaaaaa,None,None
1841,008,Matias Prats,Ultima hora Esta tonta doña doris,None,None
1847,008,Matias Prats,en otras noticias esta publicacion se fue al carajo,None,None
1861,013,Yao Wonka,QUE SI DANIELA ES NESIA NOOOO QUIEN DIJO ESO,None,None
1863,013,Yao Wonka,el 18/8/15 Gran debut jjijijii,None,None
1895,008,Matias Prats,en otras noticias airen es un bobo,None,None
1898,010,Prepare Yourself,Los del tec quieren presumir Preparense,None,None
1908,011,Problems,YO solo se q de tanto karina se siente atorada de la garganta jajajajajaj,None,None
1910,009,No me digas,y que hago te aplaudo,None,None
1915,007,Futurama Fry,Que comience la busqueda turro,None,None
1918,009,No me digas,y a quien le importa,None,None
1919,008,Matias Prats,en otras noticias no me importa :v,None,None
1923,009,No me digas,Se calienta? no me jodas!!!!,None,None
1926,001,Ancient Aliens,DONDE ANDARA EL TRASERO DE ADOLFO Mmm ke Komo le enkanta a Kaperuza,None,None
1934,009,No me digas,ne nmms wee alch nigga ??,None,None
1936,009,No me digas,ah si? no me digas!,None,None
1940,013,Yao Wonka,Tu cara cuando te dicen que Raring es el mejor corredor,None,None
1944,008,Matias Prats,me an reportado q el niño Jesus Camacho esta perdido,None,None
1954,005,Disaster Girl,ESPERO PAGUEN HOY EL DISPATCH !!!!,None,None
1958,003,Ay Si,SIEMPRE SALGO DEL PASO,None,None
1962,009,No me digas,jajajajaja yo no tengo sueño solo estoy viendo videos jajajaja,None,None
1965,001,Ancient Aliens,darks,None,None
1968,004,Bad Luck Brian,habeces me pregunto porque no tengo novia,None,None
1970,013,Yao Wonka,Y q mar es virgen Jajaja,None,None
1978,005,Disaster Girl,Me dijo que era del Apache ERA...,None,None
1984,008,Matias Prats,¡noticia de ultimo momento! tu mama es hombre!,None,None
1986,011,Problems,QUE TRISTESA MIS PACHITOYITOS NO ME CONTESTAN NI EN EL CHISMOGRAFO,None,None
1995,010,Prepare Yourself,agregada masiva dijeron.. y muchos por poco murieron,None,None
1999,001,Ancient Aliens,sera asi mas o menos?,None,None
2004,003,Ay Si,mariany yo no fuii soy fiel,None,None
2006,005,Disaster Girl,Mas vale que PAGUEN HOY EL DISPATCH !!!!,None,None
2014,009,No me digas,que no medigas,None,None
2023,001,Ancient Aliens,Solo hay una explicacion para esto los pitufos,None,None
2030,005,Disaster Girl,la venganza es buena lol,None,None
2036,008,Matias Prats,felicitaciones amigos bemdiciones,None,None
2038,001,Ancient Aliens,renatto,None,None
2042,008,Matias Prats,felicitaciones amigos bendiciones,None,None
2048,004,Bad Luck Brian,VA A SAMS AL MANDADO LLENA EL CARRITO SE LE OLVIDA LA TARJETA,None,None
2053,003,Ay Si,AY JI AY JI ENCONTRAR EL CHISTE EL PAYASO,None,None
2064,003,Ay Si,hay si hay si se fue la luz y todos publican,None,None
2069,009,No me digas,QUE?????? YA PAGARON??,None,None
2090,010,Prepare Yourself,FIRMES Y DIGNOS,None,None
2092,008,Matias Prats,ultimas notICIAS UN PENDEJO PREGUNTANDO COMO ENMORAR AVENA PERSONA.!! :) :V,None,None
2102,012,Willy Wonka,Veo que eres responsable si lo jodes lo pagas dolores,None,None
2119,007,Futurama Fry,Ese es Jose?,None,None
2121,009,No me digas,Mira como me sorprendo!!! Solo sabemos que ya eres un niño de verdad!!!!  PINOCHO,None,None
2122,013,Yao Wonka,"JAJAJA QUE PENDEJOS EL DOMINGO SE ENFRENTAN CON EL  CLUB CAMINO REAL,AHI VAN A VER",None,None
