,meme_id,plantilla,texto_no_tilde,text_1,text_2
577,003,Ay Si,ay si ay si yo si se de toros,ay si ay si, yo si se de toros
592,011,Problems,Me dijo que costaba 10000 y era dura ace 9000,Me dijo que costaba 10000, y era dura ace 9000
596,011,Problems,Me dijo que le costo $ 10.000 y era dura ace 9000,Me dijo que le costo $ 10.000, y era dura ace 9000
630,003,Ay Si,ay si ay si no encontre el negro,ay si ay si, no encontre el negro
637,003,Ay Si,hay si como ya tengo foto de perfil,hay si, como ya tengo foto de perfil
645,012,Willy Wonka,cuentame que se siente el ser tan idiota,,cuentame que se siente el ser tan idiota
692,012,Willy Wonka,"dices que el reggaeton es mejor que el electro?? dime, te golpeaste tan fuerte la cabeza cuando eras pequeño??",dices que el reggaeton es mejor que el electro?? ,dime te golpeaste tan fuerte la cabeza cuando eras pequeño??
705,012,Willy Wonka,asi que eres p mance  dime que se siente tratar de ser un nti frustrado,asi que eres p mance  ,dime que se siente tratar de ser un nti frustrado
709,003,Ay Si,ay si mira como siempre juego  para nunca hacer nada en la casa,ay si, mira como siempre juego  para nunca hacer nada en la casa
712,003,Ay Si,"ay si  , ya nos creemos x estar  en ultimo semestre, q malote",ay si,   ya nos creemos x estar  en ultimo semestre q malote
725,012,Willy Wonka,Asi q apoyas al socialismo dime q se siente formar parte de acabar con tu propio pais,Asi q apoyas al socialismo ,dime q se siente formar parte de acabar con tu propio pais
726,003,Ay Si,uy si que me metiera a las tonas y no me agregan,uy si, que me metiera a las tonas y no me agregan
729,008,Matias Prats,ultimas noticias el ruso se saco un 10,ultimas noticias, el ruso se saco un 10
745,003,Ay Si,ay si ay si  QUIEN ME REGALA UN CEL y cuando le piden noche de pasion a cambio se ofende,ay si ay si,  QUIEN ME REGALA UN CEL y cuando le piden noche de pasion a cambio se ofende
766,012,Willy Wonka,asi que quieres carga academica en la mañana cuentame que se siente  que te toque en la tarde,asi que quieres carga academica en la mañana ,cuentame que se siente  que te toque en la tarde
787,004,Bad Luck Brian,se cre guapo se llama viviano,se cre guapo, se llama viviano
807,011,Problems,kerim porque eres tan hermoso y sensual.,kerim porque eres tan hermoso, y sensual.
832,007,Futurama Fry,nose si es un toro o es la sabina,nose si es un toro, o es la sabina
839,003,Ay Si,ay si ay si ya todos hablan de la chuzca,ay si ay si, ya todos hablan de la chuzca
840,007,Futurama Fry,no se si reirme o preocuparme...,no se si reirme, o preocuparme...
843,004,Bad Luck Brian,se cree guapo se llama viviano,se cree guapo, se llama viviano
884,004,Bad Luck Brian,se molesta por que lo  meten en una historia gay en secundaria   se vuelve gay en la prepa,se molesta por que, lo  meten en una historia gay en secundaria   se vuelve gay en la prepa
912,012,Willy Wonka,"asi que tienes coche nuevo y dime, ¿que se siente no traer para la gasolina?",asi que tienes coche nuevo y ,dime ¿que se siente no traer para la gasolina?
914,003,Ay Si,"Ay si, ay si Yo quiero uno sera? MAriguano",Ay si ay si, Yo quiero uno sera? MAriguano
937,008,Matias Prats,ultimas noticias  aparece el clon de yosse g,ultimas noticias,  aparece el clon de yosse g
953,007,Futurama Fry,nose si te gusto yo o mis imgenes,nose si te gusto yo, o mis imgenes
954,007,Futurama Fry,nose si te gusto yo o mis imagenes,nose si te gusto yo, o mis imagenes
994,003,Ay Si,ay si ay si ya voy a entrar al kinder,ay si ay si, ya voy a entrar al kinder
1012,012,Willy Wonka,"primer dia de clases dime que se siente enterarte, que tu baterista no tendra clase los miercoles?",primer dia de clases ,dime que se siente enterarte que tu baterista no tendra clase los miercoles?
1032,003,Ay Si,ay si ay si soy un ashaninka,ay si ay si, soy un ashaninka
1033,003,Ay Si,has si.. hay si como no puedo se la regreso..!!,has si.. hay si, como no puedo se la regreso..!!
1037,003,Ay Si,uy si la perra del richard metttuuete,uy si, la perra del richard metttuuete
1046,003,Ay Si,uy si la perra del richard  metete tu mismo like en el rabo,uy si, la perra del richard  metete tu mismo like en el rabo
1050,011,Problems,le dije no romina y me iso un pantallaso,le dije no romina, y me iso un pantallaso
1093,011,Problems,se acabaron los pololeos con chipelibre y se sa cuenta,se acabaron los pololeos con chipelibre, y se sa cuenta
1103,012,Willy Wonka,Asi que dime  Que se siente que tU nombre tenga una c de cochon,Asi que ,dime  Que se siente que tU nombre tenga una c de cochon
1106,012,Willy Wonka,y dime eduardo que se siente recore el camino de un mazda 929 ?,y ,dime eduardo que se siente recore el camino de un mazda 929 ?
1110,012,Willy Wonka,aSÍ que cuadraste mal el horario de la u dime que se siente entrar los martes a las 6 am,aSÍ que cuadraste mal el horario de la u ,dime que se siente entrar los martes a las 6 am
1118,012,Willy Wonka,asi que te burlas de un club de carros dime que se siente tener que andar en una motoneta,asi que te burlas de un club de carros ,dime que se siente tener que andar en una motoneta
1128,004,Bad Luck Brian,Se quiere hacer veggie en la escuela le enseñan cortes de carne,Se quiere hacer veggie en la escuela, le enseñan cortes de carne
1148,012,Willy Wonka,asi que te quieres ir del movimiento dime que se siente no reirte mas de potter,asi que te quieres ir del movimiento ,dime que se siente no reirte mas de potter
1151,012,Willy Wonka,asi que te quieres ir del movimiento dime que se siente tener la p* entre los dientes,asi que te quieres ir del movimiento ,dime que se siente tener la p* entre los dientes
1161,004,Bad Luck Brian,Va a tv azteca se cae en pleno escenario,Va a tv azteca, se cae en pleno escenario
1181,006,Filosoraptor,LA VERDAD NO SE QUIEN ES MÁS JALA BOLA ¿CUANDO RASPA CASTELLANO O ROMAN?,LA VERDAD NO SE QUIEN ES MÁS JALA BOLA ,¿CUANDO RASPA CASTELLANO O ROMAN?
1186,011,Problems,les dije que sacaramos las carteras por cualquier cosa. .. y les valio verfa,les dije que sacaramos las carteras por cualquier cosa. .., y les valio verfa
1199,010,Prepare Yourself,preparense... falta poco para tener un monton de spoilers del capitulo 6,preparense,... falta poco para tener un monton de spoilers del capitulo 6
1204,003,Ay Si,ay si ay si ay si bailo porque estoy borracho,ay si ay si, ay si bailo porque estoy borracho
1218,011,Problems,Me dijo sera un besito  y me mordio,Me dijo sera un besito , y me mordio
1266,008,Matias Prats,noticia de ultima hora  chupenla todos los weones,noticia de ultima hora,  chupenla todos los weones
1267,008,Matias Prats,y en ultimas noticias kevin no sabe defenderse,y en ultimas noticias, kevin no sabe defenderse
1271,008,Matias Prats,noticia de ultima hora  el hans se la come atravesa,noticia de ultima hora,  el hans se la come atravesa
1308,006,Filosoraptor,¿sE LLAMAN CELULARES INTELIGENTES... POR QUE AL USARLOS NOS VEMOS COMO IDIOTAS?,,¿sE LLAMAN CELULARES INTELIGENTES... POR QUE AL USARLOS NOS VEMOS COMO IDIOTAS?
1320,003,Ay Si,ay si ay si  nomas llega el fin de semana y ya  me quiero salir a parrandear  y  ni la renta pago,ay si ay si,  nomas llega el fin de semana y ya  me quiero salir a parrandear  y  ni la renta pago
1356,003,Ay Si,ay si el medico yo tambien le meto el dedo,ay si, el medico yo tambien le meto el dedo
1461,003,Ay Si,Ay si .. ay si soy activo 100% y se la come doblada en 3 cuerpos...si abel tu!,Ay si .. ay si, soy activo 100% y se la come doblada en 3 cuerpos...si abel tu!
1466,003,Ay Si,Ay si ay si voy al concierto de javier rosas y me hago RiZos Para que me confundan coN la china,Ay si ay si, voy al concierto de javier rosas y me hago RiZos Para que me confundan coN la china
1469,007,Futurama Fry,me parece... o justo me esta loqueando,me parece..., o justo me esta loqueando
1486,012,Willy Wonka,cuentame newen ke se siente ser un yeta ???,,cuentame newen ke se siente ser un yeta ???
1490,012,Willy Wonka,cuentame nandy ke se siente pensar en el ?,,cuentame nandy ke se siente pensar en el ?
1495,012,Willy Wonka,cuentame negro asi ke eres un tanio ????,,cuentame negro asi ke eres un tanio ????
1498,012,Willy Wonka,¿asi que eres productor?  dime que se siente no saber hacer instrumentales,¿asi que eres productor?  ,dime que se siente no saber hacer instrumentales
1506,012,Willy Wonka,cuentame nicol asi ke no hayas komo crecer mas ???????,,cuentame nicol asi ke no hayas komo crecer mas ???????
1509,004,Bad Luck Brian,"""contigo cualquier paseo es perfecto"" se intoxica con mariscos","""contigo cualquier paseo es perfecto""", se intoxica con mariscos
1513,012,Willy Wonka,asi que te llamas aron dime que se siente ser un hijo de perra que se roba fotos de los demas,asi que te llamas aron ,dime que se siente ser un hijo de perra que se roba fotos de los demas
1518,012,Willy Wonka,cuentame nandy  asi ke no t gusto el final d vuelve temprano ?????,,cuentame nandy  asi ke no t gusto el final d vuelve temprano ?????
1521,012,Willy Wonka,cuentame ingrid ke se siente ser tan brava pal acido ?????,,cuentame ingrid ke se siente ser tan brava pal acido ?????
1525,012,Willy Wonka,cuentame nicol asi ke usabas esos zapatos para verte mas alta ????,,cuentame nicol asi ke usabas esos zapatos para verte mas alta ????
1549,011,Problems,le dije que no  mataria mas y lo mate otra vez,le dije que no  mataria mas, y lo mate otra vez
1584,003,Ay Si,ay si ay si te crees xq cantas hip hop ni que fueras eminen cantando,ay si ay si, te crees xq cantas hip hop ni que fueras eminen cantando
1592,004,Bad Luck Brian,Le dicen que sacaran la actualizacion de gta v esta semana le mienten y lo expulsan,Le dicen que sacaran la actualizacion de gta v esta semana le mienten y, lo expulsan
1595,012,Willy Wonka,asi que eres de la us y dime qe se siente ser tan creidos,asi que eres de la us y ,dime qe se siente ser tan creidos
1611,012,Willy Wonka,entonces dime; que se siente ser tan mala paga??,entonces ,dime; que se siente ser tan mala paga??
1618,012,Willy Wonka,asi que te llamas elias y dime que se siente ser tan mala paga?,asi que te llamas elias y ,dime que se siente ser tan mala paga?
1619,012,Willy Wonka,asi que te llamas Elias dime que se siente ser tan mala paga?,asi que te llamas Elias ,dime que se siente ser tan mala paga?
1621,003,Ay Si,ay si ay si kriis esta mal de la nariz y noo puede ver,ay si ay si, kriis esta mal de la nariz y noo puede ver
1638,011,Problems,me mintio con el horario y me perdi  ¡¡¡ identidad.ar ¡¡¡¡,me mintio con el horario, y me perdi  ¡¡¡ identidad.ar ¡¡¡¡
1705,008,Matias Prats,en ultimas noticias este grupo se lleno de niños rata,en ultimas noticias, este grupo se lleno de niños rata
1781,012,Willy Wonka,cuentame fredy ke se siente ke te digan armando cajas ?????,,cuentame fredy ke se siente ke te digan armando cajas ?????
1786,003,Ay Si,Hay si... Todos quieren  Inteligencia,Hay si,... Todos quieren  Inteligencia
1789,012,Willy Wonka,cuentame nicol ke se siente sacarse la cresta en el golden ?????,,cuentame nicol ke se siente sacarse la cresta en el golden ?????
1796,012,Willy Wonka,cuentame christian  ke se siente parecerse a don gualo de cachureos ????,,cuentame christian  ke se siente parecerse a don gualo de cachureos ????
1808,012,Willy Wonka,cuentame perikles CUANDO VAS A DEJAR EL MALDITO LICOR???,,cuentame perikles CUANDO VAS A DEJAR EL MALDITO LICOR???
1818,003,Ay Si,ay si ay si son 91 tiendas,ay si ay si, son 91 tiendas
1828,007,Futurama Fry,no se si la culpa la tiene dios o su club de fans,no se si la culpa la tiene dios, o su club de fans
1867,003,Ay Si,ay si ahora todos son del real madrid,ay si, ahora todos son del real madrid
1874,003,Ay Si,hay si ahora ninguno  acepta q le gusta el dobleham de la tipa,hay si, ahora ninguno  acepta q le gusta el dobleham de la tipa
1890,012,Willy Wonka,asi que no aceptas que te gusta dime que se siente querer morderle las nalgas y no poder,asi que no aceptas que te gusta ,dime que se siente querer morderle las nalgas y no poder
1891,007,Futurama Fry,O fue en la andadera o  el carrito chocon,O fue en la andadera, o  el carrito chocon
1913,012,Willy Wonka,"ASi que dices no ser infiel? que interesante, cuentame mas",ASi que dices no ser infiel? que interesante ,cuentame mas
1917,007,Futurama Fry,no se si este compro la libreta o le dieron de baja,no se si este compro la libreta, o le dieron de baja
1940,003,Ay Si,ay si ay si todos los lugares estan inundados,ay si ay si, todos los lugares estan inundados
1943,011,Problems,t dijo un piquito nada mas y t paso hasta el chicle,t dijo un piquito nada mas, y t paso hasta el chicle
1960,007,Futurama Fry,o yo me llamo camilo o no me ha entendido el mensaje,o yo me llamo camilo, o no me ha entendido el mensaje
1997,005,Disaster Girl,ellas decian que la comida no me amaba decian ..,ellas decian que la comida no me amaba ,decian ..
2012,003,Ay Si,"ay si, ay si muy amiguis",ay si ay si, muy amiguis
2047,004,Bad Luck Brian,se sienta con sus amigos a jugar xbox se cae de la silla,se sienta con sus amigos a jugar xbox, se cae de la silla
2051,004,Bad Luck Brian,Difiere por 4 sprint y se rie por un test....,Difiere por 4 sprint y, se rie por un test....
2079,003,Ay Si,"Ay si, ay si Tengo junta",Ay si ay si, Tengo junta
2102,011,Problems,ahora todos volveran a entel y morira el terremoto,ahora todos volveran a entel, y morira el terremoto
2179,011,Problems,le pedi un permiso y me mando carrera mar,le pedi un permiso, y me mando carrera mar
2217,003,Ay Si,ay si ay si me gusta el tupia  y luego le digo que no me jale,ay si ay si, me gusta el tupia  y luego le digo que no me jale
2264,003,Ay Si,Ay si ay si yo tengo la culpa,Ay si ay si, yo tengo la culpa
2287,012,Willy Wonka,cuentame tamara asi ke piensas beber toda esta semana ??????,,cuentame tamara asi ke piensas beber toda esta semana ??????
2288,006,Filosoraptor,cUANDO HACES UN CHISTE ¿ME RIO ANTES O DESPUES?,cUANDO HACES UN CHISTE ,¿ME RIO ANTES O DESPUES?
2303,012,Willy Wonka,asi que me eliminaste de facebook dime que hago para agradecertelo,asi que me eliminaste de facebook ,dime que hago para agradecertelo
2322,004,Bad Luck Brian,Tiene entrega el jueves ya lo termino hasta en responsive,Tiene entrega el jueves ya, lo termino hasta en responsive
2325,004,Bad Luck Brian,hacen un dibujo riendose de el le ponen 25 amonestaciones por defenderse,hacen un dibujo riendose de el, le ponen 25 amonestaciones por defenderse
2347,004,Bad Luck Brian,lo joden le ponen 25 amonestaciones por defenderse,lo joden, le ponen 25 amonestaciones por defenderse
2352,004,Bad Luck Brian,tiene la piel piel perfecta le sale un grano en la frente,tiene la piel piel perfecta, le sale un grano en la frente
2358,004,Bad Luck Brian,Tiene $4000 pesos lo gasta en argollas de latas,Tiene $4000 pesos, lo gasta en argollas de latas
2382,003,Ay Si,ay si ay gran vaina leidy esta de cumpleaños jejejeje se te kiere amiga feliz cumple...,ay si, ay gran vaina leidy esta de cumpleaños jejejeje se te kiere amiga feliz cumple...
2393,004,Bad Luck Brian,Compra un iphone Su jefe le prohibe usarlo,Compra un iphone Su jefe, le prohibe usarlo
2419,004,Bad Luck Brian,va a ver a brasil al estadio  lo golean 7,va a ver a brasil al estadio , lo golean 7
2483,011,Problems,tengo que aspirar  y yo que me creia princesa,tengo que aspirar , y yo que me creia princesa
2487,011,Problems,me dijo que si volviamos a jugar desde cero fijo fijo vuelvo y pierdo,me dijo que si volviamos a jugar desde cero fijo fijo vuelvo, y pierdo
2503,003,Ay Si,"ay si, ay si todo por que ya esta en chiclayo",ay si ay si, todo por que ya esta en chiclayo
2533,003,Ay Si,ay si ay si que miedito,ay si ay si, que miedito
2635,006,Filosoraptor,¿nose por que  me gustas  si no me gustan las turras?,,¿nose por que  me gustas  si no me gustan las turras?
2657,006,Filosoraptor,¿si un rey se tira un pedo? seria un pedo noble,,¿si un rey se tira un pedo? seria un pedo noble
2675,007,Futurama Fry,o Donovan es muy guapo o todos son muy feos,o Donovan es muy guapo, o todos son muy feos
2707,004,Bad Luck Brian,compra un chaleco anti balas le disparan en las piernas,compra un chaleco anti balas, le disparan en las piernas
2750,010,Prepare Yourself,se viene la parada militar preparense ulises espera que lo acrediten,se viene la parada militar preparense, ulises espera que lo acrediten
2769,007,Futurama Fry,no se si sus memes se parecen a los mios o me esta hueviando los que posteo,no se si sus memes se parecen a los mios, o me esta hueviando los que posteo
2810,007,Futurama Fry,seran ideas mias.... o adonay se hace el pendejo.....,seran ideas mias...., o adonay se hace el pendejo.....
2822,004,Bad Luck Brian,toma muchas fotos con el movil se la daña la memoria,toma muchas fotos con el movil, se la daña la memoria
2830,007,Futurama Fry,soy yo o esta malo el calculador de edad de facebook,soy yo, o esta malo el calculador de edad de facebook
2844,012,Willy Wonka,asi que tu tambien te tomas fotos en retrica dime que se siente empezar a ser gay,asi que tu tambien te tomas fotos en retrica ,dime que se siente empezar a ser gay
2854,004,Bad Luck Brian,queria levantar el cigarro se cae de cara y miente que lo hicieron cagar,queria levantar el cigarro se cae de cara y miente que, lo hicieron cagar
2857,004,Bad Luck Brian,lo invitan a oaxaca no le dan permiso,lo invitan a oaxaca no, le dan permiso
2875,007,Futurama Fry,"no se si vi ""el planeta de los simios"" o un documental sobre la revolucion de mejico","no se si vi ""el planeta de los simios""", o un documental sobre la revolucion de mejico
2884,006,Filosoraptor,¿Para que tiene camara? si ya ni toma fotos,,¿Para que tiene camara? si ya ni toma fotos
2885,006,Filosoraptor,¿Para que tiene camara si ya no toma fotos?,,¿Para que tiene camara si ya no toma fotos?
2902,003,Ay Si,Ay si ay si Ahora todas quieren saber con quien quedan,Ay si ay si, Ahora todas quieren saber con quien quedan
2904,007,Futurama Fry,no se si abandonar la conversacion o ir al baño...,no se si abandonar la conversacion, o ir al baño...
2920,003,Ay Si,Ay si ay si ay si en mi trabajo nos llevan a las vegas,Ay si ay si ay si, en mi trabajo nos llevan a las vegas
2930,012,Willy Wonka,y dime que se siente no tener visa,y ,dime que se siente no tener visa
2960,011,Problems,Me dijo que mi culmpleaños no lo olvidaria y en vez de festejarme se fue a pintar con su crew,Me dijo que mi culmpleaños no lo olvidaria, y en vez de festejarme se fue a pintar con su crew
2986,011,Problems,Lo deje en la bascula y nunca regreso,Lo deje en la bascula, y nunca regreso
2990,003,Ay Si,ay si ay si soy la tesorera,ay si ay si, soy la tesorera
2993,008,Matias Prats,noticia de ultima hora... sorprenden a charlee chupando dagas por new jersey,noticia de ultima hora,... sorprenden a charlee chupando dagas por new jersey
3010,011,Problems,deje el celular en el 3 piso y solo me dejaron la sim,deje el celular en el 3 piso, y solo me dejaron la sim
3040,003,Ay Si,ay si ay si ya  dejen el bulling,ay si ay si, ya  dejen el bulling
3053,011,Problems,me puse a esconder el celular y me regaño don leonardo,me puse a esconder el celular, y me regaño don leonardo
3056,011,Problems,me puse a esconder el celular a lauris y me regaño don leonardo,me puse a esconder el celular a lauris, y me regaño don leonardo
3162,004,Bad Luck Brian,quiere cambiarse de colegios pamer lo clausuran,quiere cambiarse de colegios pamer, lo clausuran
3248,003,Ay Si,ay si ay si ESPERE  que llego luisa que miedo,ay si ay si, ESPERE  que llego luisa que miedo
3255,008,Matias Prats,Noticia de ultima hora ciber gerardo abrira para el 2015,Noticia de ultima hora, ciber gerardo abrira para el 2015
3256,003,Ay Si,ay si ay si vete a la chingada,ay si ay si, vete a la chingada
3277,007,Futurama Fry,no se si me cage o pise al bubu,no se si me cage, o pise al bubu
3288,012,Willy Wonka,hey dime que  Se siente ser gay,hey ,dime que  Se siente ser gay
3289,007,Futurama Fry,nose si es boba  o la dejaron caer de la hamaca,nose si es boba , o la dejaron caer de la hamaca
3293,006,Filosoraptor,SI EL OSCAR LE DICE A MI MAMA QUE LA TRACIONE ¿ME CORRERA?,SI EL OSCAR LE DICE A MI MAMA QUE LA TRACIONE ,¿ME CORRERA?
3295,012,Willy Wonka,cuentame felo asi ke iras al tributo de bon jovi ????,,cuentame felo asi ke iras al tributo de bon jovi ????
3298,012,Willy Wonka,asi que te gusta la leche asada dime que se siente comer esa weada,asi que te gusta la leche asada ,dime que se siente comer esa weada
3301,012,Willy Wonka,asi que fuistes a la graduacion de la secundaria? dime que se siente que no pasastes de año?,asi que fuistes a la graduacion de la secundaria? ,dime que se siente que no pasastes de año?
3302,004,Bad Luck Brian,le dan celular de la empresa se le pierde el primer dia,le dan celular de la empresa, se le pierde el primer dia
3309,012,Willy Wonka,dime que se siente comerse esa vieja y no acordarse cuando fue..,,dime que se siente comerse esa vieja y no acordarse cuando fue..
3316,012,Willy Wonka,asi que eres blanco gabo dime que se siente no tener ceja,asi que eres blanco gabo ,dime que se siente no tener ceja
3328,004,Bad Luck Brian,sale a portear se juma en kgb,sale a portear, se juma en kgb
3329,008,Matias Prats,ultimas noticias sys aun no se ha ido a dormir,ultimas noticias, sys aun no se ha ido a dormir
3332,003,Ay Si,ay si no quiero dejar ningun start up fuera,ay si, no quiero dejar ningun start up fuera
3359,012,Willy Wonka,asi que te da igual dime que se siente saber que otro tiene mejores memes que tu,asi que te da igual ,dime que se siente saber que otro tiene mejores memes que tu
3360,003,Ay Si,ay si ay si  hablo la muy fara y ya quiere 3000 likes,ay si ay si,  hablo la muy fara y ya quiere 3000 likes
3403,007,Futurama Fry,stas webiando  o me estas webiando,stas webiando , o me estas webiando
3443,003,Ay Si,ay si ay si ahora dicen q con cortarse se sienten bien  pero son bien pendej@s,ay si ay si, ahora dicen q con cortarse se sienten bien  pero son bien pendej@s
3476,012,Willy Wonka,asi que tu eres el kike chapa ahora cuentame que se siente  ser @ para apostar,asi que tu eres el kike chapa ahora ,cuentame que se siente  ser @ para apostar
3479,003,Ay Si,ay si! amix,ay si,! amix
3484,003,Ay Si,Ay si ay si Me blokeo,Ay si ay si, Me blokeo
3485,003,Ay Si,"ay Si,ay si ahora todos son socialistas",ay Siay si, ahora todos son socialistas
3500,003,Ay Si,"ay si, ay si tan malota no me contesta",ay si ay si, tan malota no me contesta
3517,003,Ay Si,"AY Si ay si, porque ella te gusto ati me tiras q me gusta a mi la ""pe""",AY Si ay si," porque ella te gusto ati me tiras q me gusta a mi la ""pe"""
3521,003,Ay Si,ay si ahora me vas a   decir q no me choreaste la foto,ay si, ahora me vas a   decir q no me choreaste la foto
3557,003,Ay Si,Ay sii  ay sii el whatssap no me GUSTA!!  pero  miralo como anda de audio en audio..,Ay sii  ay si,i el whatssap no me GUSTA!!  pero  miralo como anda de audio en audio..
3591,003,Ay Si,hay si... VIENE EL GERENTE y todos los weones se ven lindos,hay si,... VIENE EL GERENTE y todos los weones se ven lindos
3595,003,Ay Si,ay si ay si  las desveladas matan pero de las cervezas y cigarros no diigo nada,ay si ay si,  las desveladas matan pero de las cervezas y cigarros no diigo nada
3604,006,Filosoraptor,Si dicen que los memes que richard hace son divinos ¿richard es dios?,Si dicen que los memes que richard hace son divinos ,¿richard es dios?
3615,006,Filosoraptor,¿esa frase no es la que dice en los micros ?,,¿esa frase no es la que dice en los micros ?
3651,003,Ay Si,ay si ay si ya despedi a 3 soy jefe de zona obedezcanme,ay si ay si, ya despedi a 3 soy jefe de zona obedezcanme
3654,004,Bad Luck Brian,Encuentra a su hijo despues de 38 años se muere...,Encuentra a su hijo despues de 38 años, se muere...
3676,003,Ay Si,Ay si ay si me veo tan maduro INSULTANDO ASI .i.,Ay si ay si, me veo tan maduro INSULTANDO ASI .i.
3685,003,Ay Si,Ay si ay si  todo porque dejo msjs de voz en el feisbuk,Ay si ay si,  todo porque dejo msjs de voz en el feisbuk
3696,003,Ay Si,ay si ay si... insultan a su amigo y salta su pikete,ay si ay si,... insultan a su amigo y salta su pikete
3701,003,Ay Si,ay si ay si... insultan a su amigo y salta el pikete,ay si ay si,... insultan a su amigo y salta el pikete
3740,013,Yao Wonka,czzy dime que se siente ser gay,czzy ,dime que se siente ser gay
3749,013,Yao Wonka,dime que se siente   darle like a tus propios estados?,,dime que se siente   darle like a tus propios estados?
3767,003,Ay Si,"ay si, ay si estoy orgulloso porque hice una replica del monte fuji, en el wc hoy.... con toda la comida china que comi el sabado",ay si ay si, estoy orgulloso porque hice una replica del monte fuji en el wc hoy.... con toda la comida china que comi el sabado
3773,006,Filosoraptor,200 reps de trhusters y pullups!!?? ¿como?,200 reps de trhusters y pullups!!?? ,¿como?
3774,006,Filosoraptor,200 reps de trhusters y pullups!!?? ¿o como?,200 reps de trhusters y pullups!!?? ,¿o como?
3784,012,Willy Wonka,"terminaste con tu novio de año hace dias y ya te enamoraste te otro? dime, que se siente no poder ser feliz tu sola?",terminaste con tu novio de año hace dias y ya te enamoraste te otro? ,dime que se siente no poder ser feliz tu sola?
3805,006,Filosoraptor,Porque la dionila ¿no se jubila?,Porque la dionila ,¿no se jubila?
3807,004,Bad Luck Brian,dibuja electrodomesticos en su pared los ladrones se lo borran,dibuja electrodomesticos en su pared los ladrones, se lo borran
3829,004,Bad Luck Brian,Profe de medio ambiente brasileña no entiendes lo que dice,Profe de medio ambiente brasileña no entiendes, lo que dice
3852,012,Willy Wonka,dime que se siente estar en mis sueños y en mis pesadillas,,dime que se siente estar en mis sueños y en mis pesadillas
3861,006,Filosoraptor,"¿Porque los cristianos dicen que respeten sus creencias, si ellos no respetan las de los demas?",,¿Porque los cristianos dicen que respeten sus creencias si ellos no respetan las de los demas?
