,meme_id,plantilla,texto_no_tilde,text_1,text_2
380,012,Willy Wonka,Asi que ya eres madrina dime que se siente saber que no te sabes ni los pasos..,Asi que ya eres madrina ,dime que se siente saber que no te sabes ni los pasos..
406,008,Matias Prats,En ultimas noticias... mis cuñadas estan jodidas y las cogieron de parche,En ultimas noticias,... mis cuñadas estan jodidas y las cogieron de parche
427,011,Problems,cuando queres socializar con pokemon go y no esta disponible para tu pais,cuando queres socializar con pokemon go, y no esta disponible para tu pais
501,012,Willy Wonka,piensas que tu dia sera bueno?... dime como va ese control de lectura?,piensas que tu dia sera bueno?... ,dime como va ese control de lectura?
502,012,Willy Wonka,"piensas que tu dia sera bueno?... dime, como va ese control de lectura?",piensas que tu dia sera bueno?... ,dime como va ese control de lectura?
503,012,Willy Wonka,"piensas que tu dia sera bueno?... dime, como van esos trabajos de sps?",piensas que tu dia sera bueno?... ,dime como van esos trabajos de sps?
507,004,Bad Luck Brian,dice que odia a los chilenos se enamora de uno,dice que odia a los chilenos, se enamora de uno
518,008,Matias Prats,noticia de ultima hora ahora los signos de puntuacion se utilizan para realizar emoticones en las redes sociales,noticia de ultima hora, ahora los signos de puntuacion se utilizan para realizar emoticones en las redes sociales
526,008,Matias Prats,noticia de ultima hora . . . . . . . . . ahora los signos de puntuacion se utilizan para realizar emoticones en las redes sociales,noticia de ultima hora, . . . . . . . . . ahora los signos de puntuacion se utilizan para realizar emoticones en las redes sociales
546,003,Ay Si,hay si le vamos a fiar pero hoy no mañana tampoco,hay si, le vamos a fiar pero hoy no mañana tampoco
586,004,Bad Luck Brian,Va al gimnasio para ponerse como un toro su novia lo ayuda con los cuernos,Va al gimnasio para ponerse como un toro su novia, lo ayuda con los cuernos
707,003,Ay Si,Ay si todo el mundo contento Porque los grumetes estan en Bogota ay si,Ay si todo el mundo contento Porque los grumetes estan en Bogota ay si,
742,003,Ay Si,"ay si, ay si... Lupita y madian estan bien guapisimas",ay si ay si,... Lupita y madian estan bien guapisimas
743,004,Bad Luck Brian,comienza a jugar pokemon go al dia siguiente se caen los servidores,comienza a jugar pokemon go al dia siguiente, se caen los servidores
803,010,Prepare Yourself,preparense ya vienen los resultados de las pruevas nacionales,preparense, ya vienen los resultados de las pruevas nacionales
811,006,Filosoraptor,¿ COMO ESCRIBES EN IMVU? MAYUSCULA O MINUSCULA ......,,¿ COMO ESCRIBES EN IMVU? MAYUSCULA O MINUSCULA ......
812,004,Bad Luck Brian,Se rie de Coco por el pantalon No le mete un gol ni al arco iris,Se rie de Coco por el pantalon No, le mete un gol ni al arco iris
818,004,Bad Luck Brian,Porfin lo llevan a la cancha Se pone a llover,Porfin, lo llevan a la cancha Se pone a llover
842,012,Willy Wonka,"asi que hoy comienzan tus vacaciones dime, ¿Que se siente tener clases?",asi que hoy comienzan tus vacaciones ,dime ¿Que se siente tener clases?
895,012,Willy Wonka,dime? que se siente ganar con trampas?,,dime? que se siente ganar con trampas?
904,011,Problems,Me dijo que me compraria 20 laptops de contado Pero que requeria factura y no cuento con sistema de facturacion,Me dijo que me compraria 20 laptops de contado Pero que requeria factura, y no cuento con sistema de facturacion
916,003,Ay Si,Ay si ay si Quiero ser madrina y ni digo buenas tardes,Ay si ay si, Quiero ser madrina y ni digo buenas tardes
918,004,Bad Luck Brian,Ve star wars 7 en 3d Han solo le cae encima,Ve star wars 7 en 3d Han solo, le cae encima
921,008,Matias Prats,Damas y caballeros... noticia de ultima hora...! ernesto basurto... no sera papa...!,Damas y caballeros... noticia de ultima hora,...! ernesto basurto... no sera papa...!
937,004,Bad Luck Brian,Va a hacer audiciones para una pelicula de terror Dice buu y lo aceptan,Va a hacer audiciones para una pelicula de terror Dice buu y, lo aceptan
943,004,Bad Luck Brian,por fin puede jugar a pokemon go se caen los servidores,por fin puede jugar a pokemon go, se caen los servidores
1134,007,Futurama Fry,"Noce si es ""I"" en mayuscula o una ""L"" en minuscula ._.","Noce si es ""I"" en mayuscula"," o una ""L"" en minuscula ._."
1197,004,Bad Luck Brian,Pedri se encuentra la death note escribe su nombre para no perderla,Pedri, se encuentra la death note escribe su nombre para no perderla
1226,007,Futurama Fry,aitor es un chico o una chica?,aitor es un chico, o una chica?
1239,003,Ay Si,"ay si, que malote chicos, llamen a la policia",ay si, que malote chicos llamen a la policia
1249,011,Problems,mi vecina y yo isimos el amor Resulta que no se acuerda,mi vecina, y yo isimos el amor Resulta que no se acuerda
1283,004,Bad Luck Brian,consigue novia al dia siguiente rompe con el porque se vuelve lesbiana,consigue novia al dia siguiente rompe con el porque, se vuelve lesbiana
1307,006,Filosoraptor,si la derogacion de la ley de aministia es de derecha ¿cuando el fmln lo proponia era de derecha golpista?,si la derogacion de la ley de aministia es de derecha ,¿cuando el fmln lo proponia era de derecha golpista?
1320,007,Futurama Fry,no se si me estas vacilando o lo dices enserio,no se si me estas vacilando, o lo dices enserio
1334,003,Ay Si,"ay si, la que utiliza el punto (.) al final de cada parrafo",ay si, la que utiliza el punto (.) al final de cada parrafo
1412,004,Bad Luck Brian,critica a los que van al gym cree que crossfit lo pone mamado,critica a los que van al gym cree que crossfit, lo pone mamado
1459,007,Futurama Fry,Ingenuo o Care raja ?,Ingenuo, o Care raja ?
1530,003,Ay Si,"Ay si, ay si no me junto con la chusma biker pero estuve en primera fila con el recodo y el julion en la feria",Ay si ay si, no me junto con la chusma biker pero estuve en primera fila con el recodo y el julion en la feria
1534,003,Ay Si,"Ay si, ay si, regreso a jugar Soy MVP",Ay si ay si, regreso a jugar Soy MVP
1539,011,Problems,tu cuando se estrena pokemon go y no esta en tu pais,tu cuando se estrena pokemon go, y no esta en tu pais
1600,003,Ay Si,"ay si, ay si como este equipo uso prezi, ya todos vamos a usar prezi",ay si ay si, como este equipo uso prezi ya todos vamos a usar prezi
1613,011,Problems,le dije solo la puntica y ahora no me puedo sentar,le dije solo la puntica, y ahora no me puedo sentar
1621,011,Problems,dijo el mecanico que en 3 dias estaba listo y ya pasaron casi dos meses,dijo el mecanico que en 3 dias estaba listo, y ya pasaron casi dos meses
1651,004,Bad Luck Brian,juega pokemon se encuentra un legendario le tira la unica master ball que tiene falla,juega pokemon se encuentra un legendario, le tira la unica master ball que tiene falla
1729,003,Ay Si,ay si como si no fueras gay,ay si, como si no fueras gay
1738,003,Ay Si,Ay si ay si Con mi mami suegra,Ay si ay si, Con mi mami suegra
1758,007,Futurama Fry,No se si alegrarme porque salio pokemon go o enfadarme porque sus memes explotan,No se si alegrarme porque salio pokemon go, o enfadarme porque sus memes explotan
1772,006,Filosoraptor,si el partido nacional tiene sus cuentas bancarias incautadas ¿quien financia la campaña de reeleccion?,si el partido nacional tiene sus cuentas bancarias incautadas ,¿quien financia la campaña de reeleccion?
1778,006,Filosoraptor,si el partido nacional tiene sus cuentas bancarias incautadas ¿quien financia su campaña de reeleccion?,si el partido nacional tiene sus cuentas bancarias incautadas ,¿quien financia su campaña de reeleccion?
1866,008,Matias Prats,ultima hora ivan ha mandado porno,ultima hora, ivan ha mandado porno
1894,003,Ay Si,Ay si ay si Dejen a mi viejito,Ay si ay si, Dejen a mi viejito
1934,011,Problems,No hay papel y pal colmo el baño No baja,No hay papel, y pal colmo el baño No baja
1993,003,Ay Si,hay si tu,hay si, tu
2044,004,Bad Luck Brian,cancela su deuda antes que llegue el estado de cuenta fisico igual le cobran envio de estado de cuenta fisico,cancela su deuda antes que llegue el estado de cuenta fisico igual, le cobran envio de estado de cuenta fisico
2067,003,Ay Si,Ay si ay si Me llamo Jeffry y me enojo si me dicen refri,Ay si ay si, Me llamo Jeffry y me enojo si me dicen refri
2085,003,Ay Si,ay si ay si nopuis,ay si ay si, nopuis
2087,008,Matias Prats,En ultimas noticias Genaro me la chupo jaja,En ultimas noticias, Genaro me la chupo jaja
2114,004,Bad Luck Brian,quiere ser heavy su mama no lo deja,quiere ser heavy su mama no, lo deja
2115,004,Bad Luck Brian,quiere tener melena su mama no lo deja,quiere tener melena su mama no, lo deja
2126,004,Bad Luck Brian,Intenta evitar los destrozos le hacen sumario,Intenta evitar los destrozos, le hacen sumario
2141,004,Bad Luck Brian,se la corre de noche al otro dia lo cachan por el olor,se la corre de noche al otro dia, lo cachan por el olor
2164,013,Yao Wonka,piensas que tu estado causa algun dolor? dime que se siente perder el tiempo?,piensas que tu estado causa algun dolor? ,dime que se siente perder el tiempo?
2213,006,Filosoraptor,si un abogado se vuelve loco ¿Significa que perdio el juicio?,si un abogado se vuelve loco ,¿Significa que perdio el juicio?
2254,004,Bad Luck Brian,le regalan una cuenta se la banean a la semana,le regalan una cuenta, se la banean a la semana
2270,008,Matias Prats,Y en ultimas noticias Le van a subir ala gaseosa,Y en ultimas noticias, Le van a subir ala gaseosa
2344,007,Futurama Fry,nose si neveh esta ausente o nos esta espiando,nose si neveh esta ausente, o nos esta espiando
2349,004,Bad Luck Brian,Diego se va a descansar Camilo Vende los Marquez,Diego, se va a descansar Camilo Vende los Marquez
2367,007,Futurama Fry,te quieres casa por hacer ien las cosas o porque ya te estas quemando,te quieres casa por hacer ien las cosas, o porque ya te estas quemando
2369,007,Futurama Fry,te quieres casar por hacer bien las cosas o porque ya te estas quemando?,te quieres casar por hacer bien las cosas, o porque ya te estas quemando?
2375,005,Disaster Girl,decian quedate solo en casa decian no quema la casa,decian quedate solo en casa ,decian no quema la casa
2385,012,Willy Wonka,"asi que eres muy ""famoso"" en el grupo dime que se siente que te ignoren en persona :v  ?","asi que eres muy ""famoso"" en el grupo ",dime que se siente que te ignoren en persona :v  ?
2425,004,Bad Luck Brian,le dice linda a una chica lo rechaza,le dice linda a una chica, lo rechaza
2427,004,Bad Luck Brian,Va al Va al centro lo reta la novia,Va al Va al centro, lo reta la novia
2439,004,Bad Luck Brian,cuando el delegado sindical disr que las listas se tardan de 20 a 15 dias,cuando el delegado sindical disr que las listas, se tardan de 20 a 15 dias
2469,004,Bad Luck Brian,Sube a nivel 3 de ladron y compra casa lo banean a los 3 dias,Sube a nivel 3 de ladron y compra casa, lo banean a los 3 dias
2543,011,Problems,"comprate un coche japones, me dijo... y me compre un juke",comprate un coche japones me dijo..., y me compre un juke
2569,006,Filosoraptor,si aggron es debil al tipo agua ¿POR QUE PUEDE APRENDER SURF?,si aggron es debil al tipo agua ,¿POR QUE PUEDE APRENDER SURF?
2710,003,Ay Si,ay si solo un reto sicomo no asi dicen,ay si, solo un reto sicomo no asi dicen
2712,003,Ay Si,ay si ay si me creo por que estuvo cabezotas en mi evento,ay si ay si, me creo por que estuvo cabezotas en mi evento
2717,003,Ay Si,"ay si, ay si me creo porque estuvo cabezotas en mi evento",ay si ay si, me creo porque estuvo cabezotas en mi evento
2758,012,Willy Wonka,no te gusta la atencion? cuentame mas,no te gusta la atencion? ,cuentame mas
2766,004,Bad Luck Brian,Instala Pokemon Go No se LOGUEA POR ATAQUE DDOS,Instala Pokemon Go No, se LOGUEA POR ATAQUE DDOS
2794,006,Filosoraptor,si tengo hambre ¿por que no he comprado en la tienda?,si tengo hambre ,¿por que no he comprado en la tienda?
2856,007,Futurama Fry,No se si tengo sueño o no me he despertado,No se si tengo sueño, o no me he despertado
2891,011,Problems,hola soy la juani con la pexa de tios wenos ke van pa la playa y me toka el kara poyo del carrefour...ke mala suerte,hola soy la juani con la pexa de tios wenos ke van pa la playa, y me toka el kara poyo del carrefour...ke mala suerte
2935,011,Problems,"no te preocupes por el frio decian y no hay ni agua caliente, ni calefaccion",no te preocupes por el frio decian, y no hay ni agua caliente ni calefaccion
2956,003,Ay Si,"Ay si, ay si y no los tiene nadie mas",Ay si ay si, y no los tiene nadie mas
2965,004,Bad Luck Brian,quiere ir a la capacitacion para no ir a laburar lo citan a las 8.30,quiere ir a la capacitacion para no ir a laburar, lo citan a las 8.30
2987,003,Ay Si,hola soy de peru y no como palomas ay si ay si,hola soy de peru y no como palomas ay si ay si,
2989,003,Ay Si,reportense o banamex ay si ay si,reportense o banamex ay si ay si,
2990,003,Ay Si,reportense o seran baneados ay si ay si,reportense o seran baneados ay si ay si,
3016,008,Matias Prats,ultima hora a ronald lo defiende la suegra,ultima hora, a ronald lo defiende la suegra
3092,003,Ay Si,hay si yo tengo la culpa decian pero me cacharon decian,hay si, yo tengo la culpa decian pero me cacharon decian
3102,005,Disaster Girl,decian que dalas es un estupido decian...,decian que dalas es un estupido ,decian...
3132,003,Ay Si,ay si ay si se cre versanchez,ay si ay si, se cre versanchez
3185,003,Ay Si,Ay sii ay si no nos vamos este 22 de julio para el nacional de softbol chirino,Ay sii ay si, no nos vamos este 22 de julio para el nacional de softbol chirino
3199,006,Filosoraptor,juan manuel santos ¿nos destruye el pais ?,juan manuel santos ,¿nos destruye el pais ?
3209,003,Ay Si,Ay si ay si Te amo te amo,Ay si ay si, Te amo te amo
3212,003,Ay Si,Ay si ay si Desde siempre...,Ay si ay si, Desde siempre...
3227,004,Bad Luck Brian,Va ir a la manta Se le descarga el cel,Va ir a la manta Se, le descarga el cel
3242,006,Filosoraptor,"si un ministro tiene $100.000 ilegales y renuncia.... ...un vicepresidente con valijas de joyas y $250.000, ¿se va tambien?",si un ministro tiene $100.000 ilegales y renuncia.... ...un vicepresidente con valijas de joyas y $250.000 ,¿se va tambien?
3255,006,Filosoraptor,si un ministro tiene $100.000 ilegales y renuncia.. ..un vice con valija de joyas y $250.000 ¿tambien se va?,si un ministro tiene $100.000 ilegales y renuncia.. ..un vice con valija de joyas y $250.000 ,¿tambien se va?
3307,003,Ay Si,Ay si ay si Me gusta agarrarlo,Ay si ay si, Me gusta agarrarlo
3417,011,Problems,el me dijo blu y yo samsung,el me dijo blu, y yo samsung
3487,004,Bad Luck Brian,juega pokemon go se le escapa pikachu y lucario,juega pokemon go, se le escapa pikachu y lucario
3508,003,Ay Si,hay si! me rio mucho porque me voy a Pachuca!,hay si,! me rio mucho porque me voy a Pachuca!
3517,006,Filosoraptor,si un abogado se vuelve loco ¿pierde el juicio?,si un abogado se vuelve loco ,¿pierde el juicio?
3531,004,Bad Luck Brian,Ch Yo me lo voy a incar un ratito a ZAPALLO,Ch Yo me, lo voy a incar un ratito a ZAPALLO
3552,003,Ay Si,Ay si ay si Estoy bien guapo,Ay si ay si, Estoy bien guapo
3563,004,Bad Luck Brian,crea memes solo por humor se mete en un gran problema,crea memes solo por humor, se mete en un gran problema
3570,004,Bad Luck Brian,Va a dar tanda en cualquier deck Se le apaga el movil,Va a dar tanda en cualquier deck Se, le apaga el movil
3576,012,Willy Wonka,asi que ahora eres azul dime que se siente ser padre y madre a la vez,asi que ahora eres azul ,dime que se siente ser padre y madre a la vez
3585,003,Ay Si,ay si ahora es pokemon go,ay si, ahora es pokemon go
3670,004,Bad Luck Brian,Pide precio y no le responden,Pide precio y no, le responden
3707,012,Willy Wonka,Asi que tu mujer paga tus deudas...; dime: Que se siente ser tan poco hombre?,Asi que tu mujer paga tus deudas...; ,dime: Que se siente ser tan poco hombre?
3709,012,Willy Wonka,Y dime Que se siente que te dejen plantado cuando vas a ir al cine,Y ,dime Que se siente que te dejen plantado cuando vas a ir al cine
3778,012,Willy Wonka,dime victor te empalmaste en el masaje?,,dime victor te empalmaste en el masaje?
3802,003,Ay Si,ay si ay si ni que estuvieras tan guapo!!,ay si ay si, ni que estuvieras tan guapo!!
3823,007,Futurama Fry,ingenieria en informartica comienza el 1 de agosto ... o el 25 de julio?                               .,ingenieria en informartica comienza el 1 de agosto ..., o el 25 de julio?                               .
3831,007,Futurama Fry,¿ingenieria en informatica comienza el 1 de agosto ... o el 25 de julio?                               .,¿ingenieria en informatica comienza el 1 de agosto ..., o el 25 de julio?                               .
3873,003,Ay Si,"Ay si, ay si Dependo de lucho",Ay si ay si, Dependo de lucho
3883,008,Matias Prats,en ultimas noticias a juan cruz le cave la banana,en ultimas noticias, a juan cruz le cave la banana
3924,004,Bad Luck Brian,cuando pierden los del america asi se ponen los de chivas,cuando pierden los del america asi, se ponen los de chivas
3925,006,Filosoraptor,si nancy le menada el examen a cristian ¿sera que lo podemos contratar?,si nancy le menada el examen a cristian ,¿sera que lo podemos contratar?
3987,006,Filosoraptor,¿alguien de aqui sigue vivo?,,¿alguien de aqui sigue vivo?
4035,007,Futurama Fry,no se si eres gay o te traiciona la patria,no se si eres gay, o te traiciona la patria
4038,007,Futurama Fry,Nose si sea yo o mi boca parece pacman,Nose si sea yo, o mi boca parece pacman
4065,006,Filosoraptor,¿Cual sera?,,¿Cual sera?
4126,004,Bad Luck Brian,busca novia al proximo dia toda las mujeres se suicidan,busca novia al proximo dia toda las mujeres, se suicidan
4266,004,Bad Luck Brian,se sale de la escuela y se mete a rasta ahora time el doble de libros q leer,se sale de la escuela y, se mete a rasta ahora time el doble de libros q leer
4268,004,Bad Luck Brian,se sale de la escuela y se mete a rasta ahora tiene el doble de libros q leer,se sale de la escuela y, se mete a rasta ahora tiene el doble de libros q leer
4294,004,Bad Luck Brian,Intenta disimular un gas tose y se caga encima,Intenta disimular un gas tose y, se caga encima
4369,003,Ay Si,ay si ay si ando contento por ke me apodan.el cejon.chupa penes,ay si ay si, ando contento por ke me apodan.el cejon.chupa penes
4430,004,Bad Luck Brian,facebook no lo es....todo en esta vida. tambien esta...ehhh umm...,facebook no, lo es....todo en esta vida. tambien esta...ehhh umm...
4479,004,Bad Luck Brian,Se hace el alcoholico no le sale,Se hace el alcoholico no, le sale
4516,011,Problems,Veni en silencio le dije Se aparecio en un 113 con escape libre y pente,Veni en silencio le dije Se aparecio en un 113 con escape libre, y pente
4548,005,Disaster Girl,ahi vivia mi prosfesor de filosofia vivia,ahi vivia mi prosfesor de filosofia ,vivia
4566,003,Ay Si,Ay si ay si Yo bien rocker,Ay si ay si, Yo bien rocker
4572,003,Ay Si,"Ay si, ay si Me duermo bien tarde",Ay si ay si, Me duermo bien tarde
4576,004,Bad Luck Brian,hace la comida se rasca la cola,hace la comida, se rasca la cola
4660,003,Ay Si,Ay si ay si me mato Hasta ahora no veo que mueras.,Ay si ay si, me mato Hasta ahora no veo que mueras.
4668,003,Ay Si,ay si me creo porque ire a ver a la arrolladora en vip,ay si, me creo porque ire a ver a la arrolladora en vip
4686,011,Problems,le dije el auto o yo ! y se fue con el astra. . .,le dije el auto o yo !, y se fue con el astra. . .
4717,004,Bad Luck Brian,tiene un bora y dice que le gana a un astra. . .,tiene un bora y dice que, le gana a un astra. . .
4742,004,Bad Luck Brian,Primero lo ilusionan... Lo batean.,Primero, lo ilusionan... Lo batean.
4778,003,Ay Si,"uy si, uy si escribo con mayuscula en facebook y todo el mundo enloquece.",uy si uy si, escribo con mayuscula en facebook y todo el mundo enloquece.
4787,004,Bad Luck Brian,arregla la cassetera se le echa a perder el receiver,arregla la cassetera, se le echa a perder el receiver
4788,012,Willy Wonka,dime que se siente tener apellido ticuna,,dime que se siente tener apellido ticuna
4795,012,Willy Wonka,¿Que te esperaste 51 años para volver con tu ex? cuentame mas...,¿Que te esperaste 51 años para volver con tu ex? ,cuentame mas...
4802,004,Bad Luck Brian,Te le declaras TE CORRE,Te, le declaras TE CORRE
4804,004,Bad Luck Brian,estudia ciclos y examenes pasados abel lo reprueba,estudia ciclos y examenes pasados abel, lo reprueba
4831,011,Problems,me dijo que me queria y que iba a cambiar,me dijo que me queria, y que iba a cambiar
4867,012,Willy Wonka,asique quieres pasar el 20 de julio con tus amigos? dime que se siente saber que amigos sin los huevos?,asique quieres pasar el 20 de julio con tus amigos? ,dime que se siente saber que amigos sin los huevos?
4895,006,Filosoraptor,SI MIS PRIMAS ESTAN LOCAS ¿YO TAMBIEN ESTOY?,SI MIS PRIMAS ESTAN LOCAS ,¿YO TAMBIEN ESTOY?
4946,007,Futurama Fry,que calladito esta este grupo q estaran tramando? o se contagiaron del kilian!!!,que calladito esta este grupo q estaran tramando?, o se contagiaron del kilian!!!
4953,004,Bad Luck Brian,Sale temprano se olvida de la tarjeta,Sale temprano, se olvida de la tarjeta
4956,004,Bad Luck Brian,va temprano a trabajar se olvida de la tarjeta,va temprano a trabajar, se olvida de la tarjeta
4964,008,Matias Prats,natalia las ultimas noticias dicen que miami me lo confirmo!!!!.,natalia las ultimas noticias, dicen que miami me lo confirmo!!!!.
4980,004,Bad Luck Brian,Sale con una chica le saca el pene La chica se tira del carro,Sale con una chica, le saca el pene La chica se tira del carro
5089,003,Ay Si,Ay si  ay si es mi cumple,Ay si  ay si, es mi cumple
5091,003,Ay Si,"ay si, ay si shiooo talega...",ay si ay si, shiooo talega...
5103,004,Bad Luck Brian,No usa equipo de proteccion personal lo cacha ehs,No usa equipo de proteccion personal, lo cacha ehs
5113,004,Bad Luck Brian,Usa rexona lo abandona,Usa rexona, lo abandona
5128,010,Prepare Yourself,preparense se viene la nueva promo de pepsi,preparense, se viene la nueva promo de pepsi
5273,006,Filosoraptor,Si DIOS EXISTE ¿ES ATEO?,Si DIOS EXISTE ,¿ES ATEO?
5290,003,Ay Si,hay si te cres mucho,hay si, te cres mucho
5346,003,Ay Si,ay si ay SI TIENES UN EXCELENTE CASO CLINICO Y NO LO QUIERES MOSTRAR,ay si, ay SI TIENES UN EXCELENTE CASO CLINICO Y NO LO QUIERES MOSTRAR
5388,008,Matias Prats,ultimas noticias el men de abajo es gey,ultimas noticias, el men de abajo es gey
5398,004,Bad Luck Brian,posa para una selfie se lesiona el tobillo,posa para una selfie, se lesiona el tobillo
5535,004,Bad Luck Brian,el erick pide un ascenso lo despiden,el erick pide un ascenso, lo despiden
5546,004,Bad Luck Brian,Consigue la clave del wifi... se va la señal al dia siguiente,Consigue la clave del wifi..., se va la señal al dia siguiente
5557,004,Bad Luck Brian,hace un meme para reirse de los demas le sale malo el meme,hace un meme para reirse de los demas, le sale malo el meme
5561,004,Bad Luck Brian,sube un meme de internet q le parece bueno no lo revisa y esta malo,sube un meme de internet q le parece bueno no, lo revisa y esta malo
5639,005,Disaster Girl,aqui vivia la profesora que me suspendio vivia...,aqui vivia la profesora que me suspendio ,vivia...
5720,003,Ay Si,huy si se sale el tochiro del grupo y se salen todos,huy si, se sale el tochiro del grupo y se salen todos
5817,003,Ay Si,ay si ay si te defiendo,ay si ay si, te defiendo
5837,003,Ay Si,Uy si uy si el garbage man Pero mi pipi esta chiquito,Uy si uy si, el garbage man Pero mi pipi esta chiquito
5958,003,Ay Si,"Ay si, ay si El compadre se siente mucho porque trabaja en oficina y es el consentido de la jefa",Ay si ay si, El compadre se siente mucho porque trabaja en oficina y es el consentido de la jefa
5962,003,Ay Si,"ay si, ay si ahora nadie voto por Jimmy",ay si ay si, ahora nadie voto por Jimmy
5995,003,Ay Si,uy si uy si mi iron man superior va dar 10 bajas,uy si uy si, mi iron man superior va dar 10 bajas
6027,011,Problems,me dijo que inscribieramos en la mañana y el inscribio en la tarde,me dijo que inscribieramos en la mañana, y el inscribio en la tarde
6099,007,Futurama Fry,nose si son los boca secas o quien,nose si son los boca secas, o quien
6103,004,Bad Luck Brian,se desespera por comentar en el grupo su mujer no lo deja,se desespera por comentar en el grupo su mujer no, lo deja
6126,007,Futurama Fry,nose quien es mas fea la maritza o la cristina,nose quien es mas fea la maritza, o la cristina
6149,004,Bad Luck Brian,Saca 6 mil varos se descompone el cajero,Saca 6 mil varos, se descompone el cajero
6162,012,Willy Wonka,dime que se siente poner la misma carita siempre,,dime que se siente poner la misma carita siempre
6177,007,Futurama Fry,es yo o los directivos del emmy son idiotas,es yo, o los directivos del emmy son idiotas
6190,004,Bad Luck Brian,va a la playa lo atacan las gaviotas,va a la playa, lo atacan las gaviotas
6204,007,Futurama Fry,soy yo o meda mas hambre cuano no es epoca de mango,soy yo, o meda mas hambre cuano no es epoca de mango
6217,004,Bad Luck Brian,Va a la playa lo ahogan los salvavidas,Va a la playa, lo ahogan los salvavidas
6218,003,Ay Si,ay si ay si te amo sharen,ay si ay si, te amo sharen
6247,004,Bad Luck Brian,ella consigue novio se queda con el negronque rononel cel,ella consigue novio, se queda con el negronque rononel cel
6258,003,Ay Si,Uy si uy si Thanks for making that meme for me,Uy si uy si, Thanks for making that meme for me
6268,003,Ay Si,ay si AY si Me voy a vengar del Bullying,ay si, AY si Me voy a vengar del Bullying
6279,004,Bad Luck Brian,ella consigue novio se queda con el matuleka,ella consigue novio, se queda con el matuleka
6293,011,Problems,llego pokemon go y davivin jamas volvio,llego pokemon go, y davivin jamas volvio
6382,012,Willy Wonka,cuentame mas !!,,cuentame mas !!
6395,004,Bad Luck Brian,Quiere volver con su mina se lo cagan 3 veces,Quiere volver con su mina, se lo cagan 3 veces
6548,007,Futurama Fry,no se si reirme o llorar,no se si reirme, o llorar
6568,008,Matias Prats,en ultimas noticias la hermana katherine esta despierta,en ultimas noticias, la hermana katherine esta despierta
6573,004,Bad Luck Brian,y me dijo don raul q yo le traslade y yo boy,y me dijo don raul q yo, le traslade y yo boy
6613,012,Willy Wonka,dime que se siente no estar en el equipo dos,,dime que se siente no estar en el equipo dos
6614,007,Futurama Fry,soy yo o este me quiere ver la cara de pendejo,soy yo, o este me quiere ver la cara de pendejo
6671,006,Filosoraptor,Si la suma de vectores puede ser de cabeza con cola ¿las multiplicaciones pueden tener manos con pelos?,Si la suma de vectores puede ser de cabeza con cola ,¿las multiplicaciones pueden tener manos con pelos?
6686,006,Filosoraptor,Si la suma de vectores puede ser de cabeza con cola ¿las multiplicaciones pueden ser de manos con pelos?,Si la suma de vectores puede ser de cabeza con cola ,¿las multiplicaciones pueden ser de manos con pelos?
6690,011,Problems,cuando toda la bandera te hace bolin y quieres ir con don arturo,cuando toda la bandera te hace bolin, y quieres ir con don arturo
6740,006,Filosoraptor,Dices que vas a un lugar y te vas a otro ¿Crees que me trago esa mentira?,Dices que vas a un lugar y te vas a otro ,¿Crees que me trago esa mentira?
6763,004,Bad Luck Brian,hace milanesas al horno porque son mas sanas se le pasan,hace milanesas al horno porque son mas sanas, se le pasan
