,meme_id,plantilla,texto_no_tilde,text_1,text_2
780,004,Bad Luck Brian,Llega Navidad No le dan regalo,Llega Navidad No, le dan regalo
803,004,Bad Luck Brian,Dice que papin es su unica preocupacion turok lo manda a loser y pierde el torneo,Dice que papin es su unica preocupacion turok, lo manda a loser y pierde el torneo
819,012,Willy Wonka,asi que te llamas Carlos alegria dime que se siente ser humillado por brayan,asi que te llamas Carlos alegria ,dime que se siente ser humillado por brayan
892,003,Ay Si,Huy si yo escucho avici,Huy si, yo escucho avici
939,003,Ay Si,¡¡¡ay si ay si me siento bien chingon spoileriando star wars!!!,¡¡¡ay si ay si, me siento bien chingon spoileriando star wars!!!
952,003,Ay Si,"Ay si, ay si,,!! La tia Elena!!",Ay si ay si,!! La tia Elena!!
975,004,Bad Luck Brian,Vota a C's le regala su voto a PePe,Vota a C's, le regala su voto a PePe
998,004,Bad Luck Brian,Se saca la mejor nota en el examen igual se echa el ramo,Se saca la mejor nota en el examen igual, se echa el ramo
1009,004,Bad Luck Brian,hacen intercambio en la oficina quien le da regalo no va,hacen intercambio en la oficina quien, le da regalo no va
1026,006,Filosoraptor,¿SABES QUE DIA ES HOY?,,¿SABES QUE DIA ES HOY?
1126,004,Bad Luck Brian,entra a pemex lo privatizan,entra a pemex, lo privatizan
1165,007,Futurama Fry,No se si veo mal o la @policia tiene ya #2M de followers,No se si veo mal, o la @policia tiene ya #2M de followers
1222,003,Ay Si,ay si ay si como no van las mujeres de la parroquial,ay si ay si, como no van las mujeres de la parroquial
1236,003,Ay Si,ay si ay si nos llevamos a alexis y heidi,ay si ay si, nos llevamos a alexis y heidi
1259,003,Ay Si,ay si pues no bebemos porque no van las mujeres del col par,ay si, pues no bebemos porque no van las mujeres del col par
1296,007,Futurama Fry,no se si escondieron muy bien los regalos o no compraron niuna wea,no se si escondieron muy bien los regalos, o no compraron niuna wea
1308,007,Futurama Fry,no se si soy hombre o soy mujer,no se si soy hombre, o soy mujer
1315,003,Ay Si,ay si ay si me equivoque,ay si ay si, me equivoque
1320,007,Futurama Fry,salir con mis patas o jugar minecraft,salir con mis patas, o jugar minecraft
1321,004,Bad Luck Brian,Compra un juego Le quema la consola y lo anuncian gratis,Compra un juego Le quema la consola y, lo anuncian gratis
1338,011,Problems,"tume  me dijo un besito frances, pense que era en su cachete, y aun no me puedo sentar",tume  me dijo un besito frances pense que era en su cachete, y aun no me puedo sentar
1350,011,Problems,"pamelita :tume  me dijo un besito frances, pense que era en su cachete, y aun no me puedo sentar",pamelita :tume  me dijo un besito frances pense que era en su cachete, y aun no me puedo sentar
1359,004,Bad Luck Brian,nunca ha tenido relaciones y al fin sale una mina se la lleva a vivir a la casa,nunca ha tenido relaciones y al fin sale una mina, se la lleva a vivir a la casa
1364,004,Bad Luck Brian,es instructor de kenpo y enseña a golpear en los genitales le da cancer a los cocos,es instructor de kenpo y enseña a golpear en los genitales, le da cancer a los cocos
1375,003,Ay Si,ay si ay si sale star war y ahora todos se cren de la galaxia,ay si ay si, sale star war y ahora todos se cren de la galaxia
1411,004,Bad Luck Brian,Mijo deme el nombre de mi amigo secreto Si no un buen regalo le damos plomo mijo,Mijo deme el nombre de mi amigo secreto Si no un buen regalo, le damos plomo mijo
1451,003,Ay Si,ay si tomo tesito con galletas en el trabajo,ay si, tomo tesito con galletas en el trabajo
1457,011,Problems,Tienes gripa y te avisan Que te quedas horas extra!!!,Tienes gripa, y te avisan Que te quedas horas extra!!!
1460,003,Ay Si,Ay si ay si aprendi hacer memes Y agarro a los guapos a carrilla,Ay si ay si, aprendi hacer memes Y agarro a los guapos a carrilla
1501,011,Problems,queria ir a la posada y no me invitaron!!,queria ir a la posada, y no me invitaron!!
1507,011,Problems,es duro tener el periodo pero me acuerdo que millonarios no va poder llegar a la 15 y se me pasa,es duro tener el periodo pero me acuerdo que millonarios no va poder llegar a la 15, y se me pasa
1532,003,Ay Si,ay si ay si nos robaron la corona nicaragua nos robo mar y nadie dijo nada,ay si ay si, nos robaron la corona nicaragua nos robo mar y nadie dijo nada
1578,004,Bad Luck Brian,Abreuna puerta para no caerse se cae,Abreuna puerta para no caerse, se cae
1607,006,Filosoraptor,cuando haya que aparcar en diagonal ¿lo haras de forma recta?,cuando haya que aparcar en diagonal ,¿lo haras de forma recta?
1662,007,Futurama Fry,oye eres tu o eres una copia barata,oye eres tu, o eres una copia barata
1675,004,Bad Luck Brian,se hace el crecer eL PELOe se pela,se hace el crecer eL PELOe, se pela
1677,004,Bad Luck Brian,se hace el crecer eL PELO se pela,se hace el crecer eL PELO, se pela
1680,004,Bad Luck Brian,se hace  crecer eL PELO se pela,se hace  crecer eL PELO, se pela
1690,004,Bad Luck Brian,juega con la juve... lo golean!,juega con la juve..., lo golean!
1704,003,Ay Si,"ay si,  nos robaron la corona pero no nos aumentan  por perder un examen y nadie dice nada",ay si,  nos robaron la corona pero no nos aumentan  por perder un examen y nadie dice nada
1762,007,Futurama Fry,"""Entre martes o miercoles"" dijo el jefe","""Entre martes"," o miercoles"" dijo el jefe"
1767,011,Problems,me acaricio el mariachi y ni un beso me dio fue muy descarado <cauich>,me acaricio el mariachi, y ni un beso me dio fue muy descarado <cauich>
1807,004,Bad Luck Brian,cambia su clave de wifi para que los vecinos no se la roben ni ella puede conectarse a su propia red,cambia su clave de wifi para que los vecinos no, se la roben ni ella puede conectarse a su propia red
1834,004,Bad Luck Brian,Me eche un chiste Y a nadie le dio risa,Me eche un chiste Y a nadie, le dio risa
1873,003,Ay Si,"Ay si ay si nomas escuchan corridos d Larry o Gerardo empiesan con que Fuga, Fierro a la ver**, andamos al millon y pasadito pariente Y ni d Sinaloa son O peor aun ni Mexicano son osea no saben lo q quiere desir osea no mamen",Ay si ay si, nomas escuchan corridos d Larry o Gerardo empiesan con que Fuga Fierro a la ver** andamos al millon y pasadito pariente Y ni d Sinaloa son O peor aun ni Mexicano son osea no saben lo q quiere desir osea no mamen
1883,004,Bad Luck Brian,Mete solicitud a gamesa No lo contratan,Mete solicitud a gamesa No, lo contratan
1924,011,Problems,Me dijo q lo tenia chiquito y casi me saca los ojos,Me dijo q lo tenia chiquito, y casi me saca los ojos
1953,004,Bad Luck Brian,jugar sonic.exe lo mata tails doll,jugar sonic.exe, lo mata tails doll
1980,004,Bad Luck Brian,Gana miss universo le dan la corona a filipinas,Gana miss universo, le dan la corona a filipinas
2010,011,Problems,ya casi las 6 y ademex sin pagarme lo de por ley,ya casi las 6, y ademex sin pagarme lo de por ley
2026,006,Filosoraptor,¿Existe alguna prueba de la inexistencia de dios?,,¿Existe alguna prueba de la inexistencia de dios?
2066,004,Bad Luck Brian,sale su titulo no se entera que hasta hoy los entrgan,sale su titulo no, se entera que hasta hoy los entrgan
2100,003,Ay Si,Uy si uy si Entrego mi regalo a mi amigo secreto,Uy si uy si, Entrego mi regalo a mi amigo secreto
2101,012,Willy Wonka,Oye pero dime K se siente ser tan friki,Oye pero ,dime K se siente ser tan friki
2113,011,Problems,Toñito siempre me dijo que no era gay Ahora me entero que el y Fermin tenian sus queveres,Toñito siempre me dijo que no era gay Ahora me entero que el, y Fermin tenian sus queveres
2151,004,Bad Luck Brian,ay no lo puedo creer,ay no, lo puedo creer
2153,003,Ay Si,"Hay si si estoy contento Por que eder, naomi, rochelle, yahir y aron estan con migo",Hay si, si estoy contento Por que eder naomi rochelle yahir y aron estan con migo
2187,003,Ay Si,ay si ay si la jarrin me ama,ay si ay si, la jarrin me ama
2194,011,Problems,me digo el profesor que una llegada mas tarde y no me dejaria entrar,me digo el profesor que una llegada mas tarde, y no me dejaria entrar
2213,008,Matias Prats,En las ultimas noticias ESte grupo esta morido,En las ultimas noticias, ESte grupo esta morido
2215,003,Ay Si,ay si junior tu papa,ay si, junior tu papa
2254,003,Ay Si,"Ay ay si, somos unos Pedotes alcoholicos",Ay ay si, somos unos Pedotes alcoholicos
2275,006,Filosoraptor,Si la Virgen Maria hubiese tenido a tres hijos ¿hubiesen sido Triyisus?,Si la Virgen Maria hubiese tenido a tres hijos ,¿hubiesen sido Triyisus?
2292,011,Problems,fue entonces cuando me dijo izque jum y me azare,fue entonces cuando me dijo izque jum, y me azare
2307,003,Ay Si,Ay si ay si Tito solo de e amorado,Ay si ay si, Tito solo de e amorado
2312,003,Ay Si,ay si marianny y mafer estan peleadas,ay si, marianny y mafer estan peleadas
2323,003,Ay Si,ay si ay si ya melly correra un maraton,ay si ay si, ya melly correra un maraton
2356,006,Filosoraptor,si tanto les ofende que en el exterior los relacionen con pablo escobar ¿porque comparten memes de este señor cuando algo les ofende?,si tanto les ofende que en el exterior los relacionen con pablo escobar ,¿porque comparten memes de este señor cuando algo les ofende?
2357,003,Ay Si,ay si ay si mafer se rie todo,ay si ay si, mafer se rie todo
2365,003,Ay Si,uy si me dio varicela me pongo muy religioso,uy si, me dio varicela me pongo muy religioso
2393,006,Filosoraptor,si car es auto ymen es hombre ¿mi tia carmen es un transformer?,si car es auto ymen es hombre ,¿mi tia carmen es un transformer?
2426,003,Ay Si,"ay si ,ay si tengo un iphone 10",ay si ay si, tengo un iphone 10
2446,003,Ay Si,ay si ay si yo solo selfies con el palito,ay si ay si, yo solo selfies con el palito
2481,006,Filosoraptor,¿Puedo exigirle al Fmln... Si solo soy un don nadie? (Pueblo),,¿Puedo exigirle al Fmln... Si solo soy un don nadie? (Pueblo)
2508,003,Ay Si,Ay si ay si No me reporto porque es mi dia libre,Ay si ay si, No me reporto porque es mi dia libre
2512,012,Willy Wonka,asi que tu eres achopemtra dime que se siente tener 3 viejas?,asi que tu eres achopemtra ,dime que se siente tener 3 viejas?
2532,004,Bad Luck Brian,crea el chat de aoe ii lo eliminan,crea el chat de aoe ii, lo eliminan
2543,008,Matias Prats,Noticia de ultima hora Alfredo esta enamorado de julieta pero ella no le hace cas,Noticia de ultima hora, Alfredo esta enamorado de julieta pero ella no le hace cas
2548,008,Matias Prats,Noticia de ultima hora Alfredo esta enamorado de julieta pero ella no le hace caso pobre alfredo,Noticia de ultima hora, Alfredo esta enamorado de julieta pero ella no le hace caso pobre alfredo
2577,003,Ay Si,ay si llegue a la final,ay si, llegue a la final
2594,011,Problems,le preste mi cuarto y me cerro la puerta,le preste mi cuarto, y me cerro la puerta
2604,008,Matias Prats,noticia de ultima hora Sale un grinch diferente por lo tanto el doctor chapatin dice que lo escucho primero,noticia de ultima hora, Sale un grinch diferente por lo tanto el doctor chapatin dice que lo escucho primero
2611,007,Futurama Fry,el proto se fue a coe no se si unirmeles o dejar el mw3,el proto se fue a coe no se si unirmeles, o dejar el mw3
2654,012,Willy Wonka,asi que eres de millonarios dime que se siente ver a nacional campeon,asi que eres de millonarios ,dime que se siente ver a nacional campeon
2684,012,Willy Wonka,asi que tu eres ashopentra dime que se siente tener 3 viejas?,asi que tu eres ashopentra ,dime que se siente tener 3 viejas?
2689,003,Ay Si,ay si ya se enojo,ay si, ya se enojo
2721,004,Bad Luck Brian,santa le trae un regalo carbon,santa, le trae un regalo carbon
2784,011,Problems,para que dan la corona y luego melaquitan,para que dan la corona, y luego melaquitan
2789,004,Bad Luck Brian,se compra un cd de play 4 lo matan en el tutorial,se compra un cd de play 4, lo matan en el tutorial
2825,012,Willy Wonka,dime que se siente ser cuñada de Victor trampa?,,dime que se siente ser cuñada de Victor trampa?
2826,008,Matias Prats,ultimas noticias el correa se ase el que no sabe,ultimas noticias, el correa se ase el que no sabe
2866,008,Matias Prats,ultima hora las primas abandonaron el grupo,ultima hora, las primas abandonaron el grupo
2885,003,Ay Si,ay si ay si ahora todo fue un error del presentador,ay si ay si, ahora todo fue un error del presentador
2887,007,Futurama Fry,rek sai ap en el meta o es mateo con el 4g,rek sai ap en el meta, o es mateo con el 4g
2918,004,Bad Luck Brian,No se despide a final de año Le suben el arriendo para el prox,No, se despide a final de año Le suben el arriendo para el prox
2946,003,Ay Si,Ay si ay si Defiendo a mi comadreee,Ay si ay si, Defiendo a mi comadreee
2949,003,Ay Si,hay si no tengo pisto$$$ i cagado en feria el,hay si, no tengo pisto$$$ i cagado en feria el
2957,012,Willy Wonka,con que eres un rata?? dime que se siente que goku sea un pobre perdedor,con que eres un rata?? ,dime que se siente que goku sea un pobre perdedor
2990,012,Willy Wonka,asi que naciste el 24 de diciembre? dime que se siente ser un regalo de santa?,asi que naciste el 24 de diciembre? ,dime que se siente ser un regalo de santa?
2995,007,Futurama Fry,Cuando no sabes si el alianza gano la 11 o la 10,Cuando no sabes si el alianza gano la 11, o la 10
3003,011,Problems,Dios mio porque son tan peladas y golosas mis sobrinas Ortega Medina!!,Dios mio porque son tan peladas, y golosas mis sobrinas Ortega Medina!!
3038,004,Bad Luck Brian,sale a vacaciones se lesiona el tobillo,sale a vacaciones, se lesiona el tobillo
3039,003,Ay Si,"ay si ay si, ahora me equivoco y me vuelvo famoso",ay si ay si, ahora me equivoco y me vuelvo famoso
3042,003,Ay Si,Ay siay si Voy pa parral vacio convoy,Ay siay si, Voy pa parral vacio convoy
3043,010,Prepare Yourself,preparense las niñitas peleonas se acercan,preparense, las niñitas peleonas se acercan
3051,004,Bad Luck Brian,Quien a buen arbol se arrima llega un perro y le orina,Quien a buen arbol se arrima llega un perro y, le orina
3077,008,Matias Prats,ultimas noticias el reynaldo ce quedo sin memes,ultimas noticias, el reynaldo ce quedo sin memes
3094,012,Willy Wonka,"rebeca,ASÍ que eres de cd juarez? dime que se siente ser una mujer muy hermosa?",rebecaASÍ que eres de cd juarez? ,dime que se siente ser una mujer muy hermosa?
3126,003,Ay Si,Ay si el edwin tiene voz de hombre ay si ay si ay si gay,Ay si el edwin tiene voz de hombre ay si ay si, ay si gay
3132,003,Ay Si,ay si ay si jose ontiveros es una perra,ay si ay si, jose ontiveros es una perra
3142,011,Problems,"Me llamo Ivania y me saque un 6,9 en fisica",Me llamo Ivania, y me saque un 69 en fisica
3153,011,Problems,mi auto esta maño y debo andar en metro no tengo ni bip,mi auto esta maño, y debo andar en metro no tengo ni bip
3156,008,Matias Prats,noticias de ultima hora auqnue el emierdec gano el tricampeonato sigue valiendo verg,noticias de ultima hora, auqnue el emierdec gano el tricampeonato sigue valiendo verg
3157,011,Problems,Mi auto esta malo y debo irme en metro no tengo ni bip,Mi auto esta malo, y debo irme en metro no tengo ni bip
3181,004,Bad Luck Brian,Quiere ver clase con Miguel Ángel Beltran Destituyen al profesor y lo inhabilitan por 15 años,Quiere ver clase con Miguel Ángel Beltran Destituyen al profesor y, lo inhabilitan por 15 años
3191,008,Matias Prats,ultimas noticias el de arriba es gay chupatrolas .,ultimas noticias, el de arriba es gay chupatrolas .
3192,003,Ay Si,Huy si yo no queria pero el me busco y paso,Huy si, yo no queria pero el me busco y paso
3199,008,Matias Prats,ultima hora han escuchado a k3g,ultima hora, han escuchado a k3g
3204,011,Problems,Aveces quisiera no ir a trabajar Luego me acuerdo que tengo que mantener a Chucho y se me pasa,Aveces quisiera no ir a trabajar Luego me acuerdo que tengo que mantener a Chucho, y se me pasa
3209,003,Ay Si,ay si ay si voy al gym 3 horas pero no puedo cuidar a mi bebe,ay si ay si, voy al gym 3 horas pero no puedo cuidar a mi bebe
3241,003,Ay Si,"ay si, ay si, me siento muy loca porque me dicen la CHIMU",ay si ay si, me siento muy loca porque me dicen la CHIMU
3243,003,Ay Si,hay si no se encuentra la princesa  y no ase caso,hay si, no se encuentra la princesa  y no ase caso
3260,003,Ay Si,Ay si ay si me mandaron a torreon Y no fui y todavia hasta me premiaron,Ay si ay si, me mandaron a torreon Y no fui y todavia hasta me premiaron
3305,004,Bad Luck Brian,pide gore le da miedo la sangre...,pide gore, le da miedo la sangre...
3338,003,Ay Si,Uy si uy si Ahora resulta,Uy si uy si, Ahora resulta
3368,004,Bad Luck Brian,Eres todo lo que necesito en mi vida yo hablandole a la cerveza,Eres todo, lo que necesito en mi vida yo hablandole a la cerveza
3374,003,Ay Si,"Ay si, ay si Ahora si me gustan las precuelas",Ay si ay si, Ahora si me gustan las precuelas
3376,011,Problems,yo intentado desprestigiar a esa vieja y facebuguita me quita la publicacion,yo intentado desprestigiar a esa vieja, y facebuguita me quita la publicacion
3382,005,Disaster Girl,michel decia que me ganaba decia,michel decia que me ganaba ,decia
3422,003,Ay Si,Ay si ay si Yo solo voy de fiesta en San Jose,Ay si ay si, Yo solo voy de fiesta en San Jose
3433,007,Futurama Fry,entoncs debo dicimular o decir que michel es lesbiana?,entoncs debo dicimular, o decir que michel es lesbiana?
3442,011,Problems,cd9 vendra a tulancingo y no tengo pal camion,cd9 vendra a tulancingo, y no tengo pal camion
3519,004,Bad Luck Brian,Lo atropella un auto Levanta la mirada una luz.... Es otro auto y lo atropella,Lo atropella un auto Levanta la mirada una luz.... Es otro auto y, lo atropella
3521,011,Problems,srita..... sus imagenes no me gustan y me hacen chillar,srita..... sus imagenes no me gustan, y me hacen chillar
3552,004,Bad Luck Brian,Felipe se cree cool NO LO ES,Felipe, se cree cool NO LO ES
3565,006,Filosoraptor,Si Twilight de Equestria es un pony... ¿Como se enamoro de un humano?,Si Twilight de Equestria es un pony... ,¿Como se enamoro de un humano?
3607,006,Filosoraptor,Si doy un pequeño paso... ¿La Humanidad da un gran salto?,Si doy un pequeño paso... ,¿La Humanidad da un gran salto?
3635,003,Ay Si,ay si ay si ya nomas les mando memes y ahora si chingo de sueño,ay si ay si, ya nomas les mando memes y ahora si chingo de sueño
3646,006,Filosoraptor,cuando bailas ¿meneas el esqueleto?,cuando bailas ,¿meneas el esqueleto?
3661,003,Ay Si,Ay si ay si Pidiendo gm y nosabe mapear e igual no te daran adm,Ay si ay si, Pidiendo gm y nosabe mapear e igual no te daran adm
3710,004,Bad Luck Brian,"Le dicen que es miss universo le quitan la corona en menos de 3 minutos, por que se equivocaron",Le dicen que es miss universo, le quitan la corona en menos de 3 minutos por que se equivocaron
3715,006,Filosoraptor,"si encadeno a la primera en el roco, de noche y sin focos... entonces... ¿es a vista o es a ciegas?",si encadeno a la primera en el roco de noche y sin focos... entonces... ,¿es a vista o es a ciegas?
3720,006,Filosoraptor,si un esclavo hace los deberes ¿el dueño de los esclavos hace los derechos?,si un esclavo hace los deberes ,¿el dueño de los esclavos hace los derechos?
3738,007,Futurama Fry,..no se si quieres fastidiarnos... o tocarnos la moral....,..no se si quieres fastidiarnos..., o tocarnos la moral....
3745,003,Ay Si,ay si ay si la indomable y el Ingovernable tendran amor interminable,ay si ay si, la indomable y el Ingovernable tendran amor interminable
3780,004,Bad Luck Brian,tengo vacaciones para ver mutant busters no lo echan en todas las nav idades,tengo vacaciones para ver mutant busters no, lo echan en todas las nav idades
3797,004,Bad Luck Brian,pide un aumento lo despiden,pide un aumento, lo despiden
3799,004,Bad Luck Brian,Tiene que ir a por las notas se duerme,Tiene que ir a por las notas, se duerme
3902,004,Bad Luck Brian,va al sauna por un happy ending no hay masajistas ya que todas se han salido de compras por navidad,va al sauna por un happy ending no hay masajistas ya que todas, se han salido de compras por navidad
3904,012,Willy Wonka,Asi que quieres guerra de memes dime que Se siente robar mis memes,Asi que quieres guerra de memes ,dime que Se siente robar mis memes
3914,006,Filosoraptor,el meme yao ming 2 ¿es roman riquelme?,el meme yao ming 2 ,¿es roman riquelme?
3915,012,Willy Wonka,Asi que andas BÍEN armada dime que Se siente que tu pistolita sea de juguete,Asi que andas BÍEN armada ,dime que Se siente que tu pistolita sea de juguete
3993,003,Ay Si,Ay si ay si me vi con Mel Y me da jhonatanitiss,Ay si ay si, me vi con Mel Y me da jhonatanitiss
4068,011,Problems,debo entregar la encuesta y tengo hasta mañana,debo entregar la encuesta, y tengo hasta mañana
4069,003,Ay Si,ay si mañana es el fin del mundo,ay si, mañana es el fin del mundo
4106,004,Bad Luck Brian,quiere unas vacaciones normales su hermano se pelea con una profesora el ultimo dia,quiere unas vacaciones normales su hermano, se pelea con una profesora el ultimo dia
4129,012,Willy Wonka,asi que le volviste a creer a ''bi''? dime que se siente saber que en menos de 6 meses todo se pudre de nuevo,asi que le volviste a creer a ''bi''? ,dime que se siente saber que en menos de 6 meses todo se pudre de nuevo
4148,006,Filosoraptor,si un abogado se vuelve loco ¿pierde el juicio?,si un abogado se vuelve loco ,¿pierde el juicio?
4156,007,Futurama Fry,los de la u no hablan o no tienen wifi,los de la u no hablan, o no tienen wifi
4249,004,Bad Luck Brian,Le da un beso a la chica q le gusta Lo contagia de gripe,Le da un beso a la chica q, le gusta Lo contagia de gripe
4371,011,Problems,yo queria aguinaldo y me dieron un bonito,yo queria aguinaldo, y me dieron un bonito
4385,003,Ay Si,"Ay si, ay si...me bronceo.",Ay si ay si,...me bronceo.
4391,003,Ay Si,hay si ahora tengo que trabajar y el resto del año en el face..,hay si, ahora tengo que trabajar y el resto del año en el face..
4417,003,Ay Si,uy si uy si lo quiero mucho,uy si uy si, lo quiero mucho
4431,003,Ay Si,ay si aysi aora jhan carlos maz naki kentaki xd.. donde as llegado ya pareces,ay si, aysi aora jhan carlos maz naki kentaki xd.. donde as llegado ya pareces
4452,008,Matias Prats,Urgente de ultima hora: ...y en Venezuela acaban de encontrar la solucion para la controversia del miss universo: Diosdado y maduro crearon el miss universo comunal!,Urgente de ultima hora,: ...y en Venezuela acaban de encontrar la solucion para la controversia del miss universo: Diosdado y maduro crearon el miss universo comunal!
4459,007,Futurama Fry,No se si es una resolucion o me esta multando,No se si es una resolucion, o me esta multando
4467,012,Willy Wonka,"Entonces tu eres de los cristianos que  todo el año critica a los hermanos por celebrar fiestas paganas sin saber su origen ... Y cuentame, ya tu si investigaste a la luz de palabra el origen de la ""navidad""?",Entonces tu eres de los cristianos que  todo el año critica a los hermanos por celebrar fiestas paganas sin saber su origen ... Y ,"cuentame ya tu si investigaste a la luz de palabra el origen de la ""navidad""?"
4477,012,Willy Wonka,"Entonces tu eres de los cristianos que  todo el año critica a los hermanos por celebrar fiestas paganas sin saber su origen ... Y cuentame,  tu si investigaste a la luz de la palabra de dios el origen de la navidad, O te quedaste con la opiniom de tu pastor y prefieres seguir la tradicion?",Entonces tu eres de los cristianos que  todo el año critica a los hermanos por celebrar fiestas paganas sin saber su origen ... Y ,cuentame  tu si investigaste a la luz de la palabra de dios el origen de la navidad O te quedaste con la opiniom de tu pastor y prefieres seguir la tradicion?
4509,011,Problems,Tienen TANUKA y no la saben usar...,Tienen TANUKA, y no la saben usar...
4529,004,Bad Luck Brian,descarga android 6.0 se le daña el celular,descarga android 6.0, se le daña el celular
4532,003,Ay Si,ay si ay si me senti mal,ay si ay si, me senti mal
4536,003,Ay Si,ay si ay si tenemos hambre,ay si ay si, tenemos hambre
4598,003,Ay Si,Uy si uy si muy malota por dejar el grupo,Uy si uy si, muy malota por dejar el grupo
4617,003,Ay Si,Uy si uy si te digo amorsin una semana Y la otra que ni te hablo,Uy si uy si, te digo amorsin una semana Y la otra que ni te hablo
4633,003,Ay Si,Ay si ay si estoy feliz Porque cumplo años.felicidades oscar,Ay si ay si, estoy feliz Porque cumplo años.felicidades oscar
4693,003,Ay Si,ay si ay si quiero saber Si van a checar papeles para decirle a mi soldador El mapache,ay si ay si, quiero saber Si van a checar papeles para decirle a mi soldador El mapache
4739,008,Matias Prats,y en ultimas noticias ivan se acordo que tiene una prima loca,y en ultimas noticias, ivan se acordo que tiene una prima loca
4750,012,Willy Wonka,asi que robas ocs dime que se siente no tener originalidAD,asi que robas ocs ,dime que se siente no tener originalidAD
4769,003,Ay Si,"uy si, uy si estoy almorzando un frozen yogurt de blueberies and strawberries",uy si uy si, estoy almorzando un frozen yogurt de blueberies and strawberries
