,meme_id,plantilla,texto_no_tilde,text_1,text_2
1736,007,Futurama Fry,no se si trabajo en logg o en un taller mecanico,no se si trabajo en logg, o en un taller mecanico
1802,012,Willy Wonka,ASÍ que querias empezar la intervencion dime que se siente saber que no es tan facil,ASÍ que querias empezar la intervencion ,dime que se siente saber que no es tan facil
1810,011,Problems,Te pones una naughty camisa y lenceria A tu novio le gusta tu cinto nomatedigo,Te pones una naughty camisa, y lenceria A tu novio le gusta tu cinto nomatedigo
1840,003,Ay Si,"ay si, ay si sali a manifestar y me roban el carro",ay si ay si, sali a manifestar y me roban el carro
1918,003,Ay Si,Ay si ay si Ya jalo,Ay si ay si, Ya jalo
1935,006,Filosoraptor,Si argentina juega contra ingleterra en las malvinas ¿Juegan de Local o de Visita?,Si argentina juega contra ingleterra en las malvinas ,¿Juegan de Local o de Visita?
1941,011,Problems,"Tengo fotos de mi evento, pero en papel y no las puedo presumir en facebook",Tengo fotos de mi evento pero en papel, y no las puedo presumir en facebook
1960,003,Ay Si,Ay si ay si Yo controlo todos mis gatos,Ay si ay si, Yo controlo todos mis gatos
2017,003,Ay Si,"ay si, ay si disco nuevo de sutra",ay si ay si, disco nuevo de sutra
2033,004,Bad Luck Brian,Heyyy Que se siente ser un aborto?,Heyyy Que, se siente ser un aborto?
2135,008,Matias Prats,Noticias de ultima hora Dayanna se durmio otra vez,Noticias de ultima hora, Dayanna se durmio otra vez
2174,003,Ay Si,ay si ay haora todos los memes son tuyos,ay si, ay haora todos los memes son tuyos
2196,003,Ay Si,"Ay si ay si ahora todos a hablar mal de la seleccion, pero bien que veran el partido el martes",Ay si ay si, ahora todos a hablar mal de la seleccion pero bien que veran el partido el martes
2218,006,Filosoraptor,Si soy de la cdmx ¿Soy cedemeco?,Si soy de la cdmx ,¿Soy cedemeco?
2250,012,Willy Wonka,dime ¿que se siente ir al mar por primera ves?,,dime ¿que se siente ir al mar por primera ves?
2274,012,Willy Wonka,"Asi que usas linux dime, ¿cuantos errores resolves por dia?",Asi que usas linux ,dime ¿cuantos errores resolves por dia?
2280,004,Bad Luck Brian,se duerme en una bolsa para dormir lo tiran a la basura,se duerme en una bolsa para dormir, lo tiran a la basura
2295,003,Ay Si,"ay si, ay si ahora todos saben hacer memes",ay si ay si, ahora todos saben hacer memes
2329,003,Ay Si,ay si ay si que elegancia la de francia,ay si ay si, que elegancia la de francia
2373,003,Ay Si,¡Ay si ay si! hoy es mi cumpleaños,¡Ay si ay si,! hoy es mi cumpleaños
2402,012,Willy Wonka,asi es que quieres tomarte un dia compensado en turno noche ah? cuentame mas...,asi es que quieres tomarte un dia compensado en turno noche ah? ,cuentame mas...
2436,012,Willy Wonka,a ver dime tu hijo desayuno ´hoy,a ver ,dime tu hijo desayuno ´hoy
2437,012,Willy Wonka,a ver dime tu hijo desayuno hoy,a ver ,dime tu hijo desayuno hoy
2452,003,Ay Si,ay si mandemosle a inglaterra,ay si, mandemosle a inglaterra
2454,003,Ay Si,ay si mandemosle a inglaterra,ay si, mandemosle a inglaterra
2579,003,Ay Si,ay si se cree la beto pero es una momia,ay si, se cree la beto pero es una momia
2589,004,Bad Luck Brian,Se duerme a las 4 Llega temprano a Cqbo y le suspenden todas las clases,Se duerme a las 4 Llega temprano a Cqbo y, le suspenden todas las clases
2615,004,Bad Luck Brian,compro el celular que siempre quise lo permuto por weas xD,compro el celular que siempre quise, lo permuto por weas xD
2745,011,Problems,como cuando vas al cine y todos tienen pareja menostu,como cuando vas al cine, y todos tienen pareja menostu
2761,003,Ay Si,ay si ay si le digo a la psicologa,ay si ay si, le digo a la psicologa
2820,004,Bad Luck Brian,Quiere entrar a wp para administrar el blog Se le olvida la contraseña del mail,Quiere entrar a wp para administrar el blog Se, le olvida la contraseña del mail
2821,004,Bad Luck Brian,Quiere entrar a wp para administrar el blog Se le olvida la contraseña del mail  xdxdxdddddd,Quiere entrar a wp para administrar el blog Se, le olvida la contraseña del mail  xdxdxdddddd
2849,003,Ay Si,"Uy si, uy si, te crees pituca y te compras salteña en doña nancy.......",Uy si uy si, te crees pituca y te compras salteña en doña nancy.......
2868,004,Bad Luck Brian,entonces los comunistas son machistas siempre lo supe,entonces los comunistas son machistas siempre, lo supe
2869,003,Ay Si,"ay si, separo la basura para no contaminar",ay si, separo la basura para no contaminar
2885,004,Bad Luck Brian,Dice que no sabe programar lo escucha deiby,Dice que no sabe programar, lo escucha deiby
3004,008,Matias Prats,Atencion ultima hora el bitcoin ya esta en villavicencio,Atencion ultima hora, el bitcoin ya esta en villavicencio
3047,011,Problems,Va a cerrar venta y se vino el huaico,Va a cerrar venta, y se vino el huaico
3080,008,Matias Prats,ultimas noticias gana chile,ultimas noticias, gana chile
3131,004,Bad Luck Brian,cuando me dejo pero se acordo que me habia ganado la loteria,cuando me dejo pero, se acordo que me habia ganado la loteria
3190,012,Willy Wonka,"Asi que eres de la udi dime que se siente defender la educacion privada, pero tu presidenta de partido no sepa escribir la palabra ""consenso""",Asi que eres de la udi ,"dime que se siente defender la educacion privada pero tu presidenta de partido no sepa escribir la palabra ""consenso"""
3222,003,Ay Si,"Ay si, ay si, estoy en contra del sistema Y ando weando todo el dia en Face",Ay si ay si, estoy en contra del sistema Y ando weando todo el dia en Face
3231,006,Filosoraptor,¿si jorge se come una oveja Es canibalismo?,,¿si jorge se come una oveja Es canibalismo?
3252,006,Filosoraptor,¿A LOS CUANTOS MESES DE PONERTE EN REDES SOCIALES COMO ARQ. TERMINAS LA CARRERA O TE DAN TU TÍTULO?,,¿A LOS CUANTOS MESES DE PONERTE EN REDES SOCIALES COMO ARQ. TERMINAS LA CARRERA O TE DAN TU TÍTULO?
3280,003,Ay Si,Ay si ay si saquen del grupo Que cuando me vean alla con otro grupo no se me acerquen jajaja,Ay si ay si, saquen del grupo Que cuando me vean alla con otro grupo no se me acerquen jajaja
3314,012,Willy Wonka,"Entonces dime, que se siente ser el preferido del ""Gordo""",Entonces ,"dime que se siente ser el preferido del ""Gordo"""
3315,004,Bad Luck Brian,jjjjjj elton se la come Memes nicas,jjjjjj elton, se la come Memes nicas
3454,006,Filosoraptor,"Segun el DANE si un colombiano tiene ingresos mensuales por mas de 217.043 pesos,no esta en situacion de pobreza monetaria y si yo me gasto 9 mil diarios en almuerzo ,4 mil en buses y 2 mil pa las onces,¿Estoy llevado del hptas?",Segun el DANE si un colombiano tiene ingresos mensuales por mas de 217.043 pesosno esta en situacion de pobreza monetaria y si yo me gasto 9 mil diarios en almuerzo 4 mil en buses y 2 mil pa las onces,¿Estoy llevado del hptas?
3507,004,Bad Luck Brian,le salen muñecos rapidos en mario kart pierde 3 dias de seguido y la mujer lo hecha,le salen muñecos rapidos en mario kart pierde 3 dias de seguido y la mujer, lo hecha
3561,003,Ay Si,ay si ay si voy a estrenar cero kilometros que me compro papi,ay si ay si, voy a estrenar cero kilometros que me compro papi
3635,003,Ay Si,Ay si ay si Mañana es mi cumple y me festeja la Lulu,Ay si ay si, Mañana es mi cumple y me festeja la Lulu
3754,004,Bad Luck Brian,el siguiente en el set le suben el peso,el siguiente en el set, le suben el peso
3756,004,Bad Luck Brian,diego cuando le mama el pene a los hombre,diego cuando, le mama el pene a los hombre
3784,011,Problems,Me dijo que me seguiria y no lo ha hecho,Me dijo que me seguiria, y no lo ha hecho
3801,003,Ay Si,ay si que malote,ay si, que malote
3820,011,Problems,Ayer fue mi cumpleaños y no me regalaron nada!!!,Ayer fue mi cumpleaños, y no me regalaron nada!!!
3845,006,Filosoraptor,"TU NOVIA/ESPOSA ESTÁ A PUNTO DE MORIR Y SOLO TENER SEXO LA PUEDE SALVAR; TU ESTAS LEJOS Y TU AMIGO ESTA CERCA ¿dEJAS QUE TU AMIGO SALVE A TU NOVIA/ESPOSA, O DEJAS QUE ELLA SE MUERA?",TU NOVIA/ESPOSA ESTÁ A PUNTO DE MORIR Y SOLO TENER SEXO LA PUEDE SALVAR; TU ESTAS LEJOS Y TU AMIGO ESTA CERCA ,¿dEJAS QUE TU AMIGO SALVE A TU NOVIA/ESPOSA O DEJAS QUE ELLA SE MUERA?
4065,003,Ay Si,ay si...!! mi jefa dice que si ando con mi amigo por salir un dia...!!,ay si,...!! mi jefa dice que si ando con mi amigo por salir un dia...!!
4066,011,Problems,dijo esta noche ay accion y puso dragon ball,dijo esta noche ay accion, y puso dragon ball
4070,012,Willy Wonka,asi que es tu cumple brendo dime que se siente que te quiera mushoooo,asi que es tu cumple brendo ,dime que se siente que te quiera mushoooo
4077,004,Bad Luck Brian,le pide pololeo lo friendzonean,le pide pololeo, lo friendzonean
4081,004,Bad Luck Brian,va al banco le roban la plata,va al banco, le roban la plata
4213,003,Ay Si,"Ay si, ay si, no me molestes que ando ocupado en puebla Comiendo camote",Ay si ay si, no me molestes que ando ocupado en puebla Comiendo camote
4222,004,Bad Luck Brian,cotes fue a comerse a paba y se comen  a cotes,cotes fue a comerse a paba y, se comen  a cotes
4293,011,Problems,me dijo que ella elegiria una mascota y dijo pantera con uñas doradas,me dijo que ella elegiria una mascota, y dijo pantera con uñas doradas
4344,004,Bad Luck Brian,espera demasio game of troners y lo terminan cancelando,espera demasio game of troners y, lo terminan cancelando
4369,003,Ay Si,Ay si ay si Soy muy bonita y le encanto a Claudio,Ay si ay si, Soy muy bonita y le encanto a Claudio
4375,004,Bad Luck Brian,piensa romperla maldicion  de zap los sabados le toca trabajar 3 sabados seguidos,piensa romperla maldicion  de zap los sabados, le toca trabajar 3 sabados seguidos
4402,004,Bad Luck Brian,a dani le disen rechazado por q?por q dayana no lo quiere,a dani le disen rechazado por q?por q dayana no, lo quiere
4433,004,Bad Luck Brian,hace omegle y le dan strike,hace omegle y, le dan strike
4456,004,Bad Luck Brian,Le sacan otro apodo Prefiere el que no le gustaba antes,Le sacan otro apodo Prefiere el que no, le gustaba antes
4472,004,Bad Luck Brian,Hay subienda en Cucuana Se le rompe el chile,Hay subienda en Cucuana Se, le rompe el chile
4477,004,Bad Luck Brian,La hace reir. Ella dice que se rie por todo.,La hace reir. Ella dice que, se rie por todo.
4494,004,Bad Luck Brian,Anthony se la tira de muy malandro en el salon lecho se lo folla,Anthony se la tira de muy malandro en el salon lecho, se lo folla
4509,003,Ay Si,ay si ay si deseo mi muerte pero no soy negativo,ay si ay si, deseo mi muerte pero no soy negativo
4529,012,Willy Wonka,dime k se siente sef ser shiriwuillo Dany,,dime k se siente sef ser shiriwuillo Dany
4532,012,Willy Wonka,dime k se siente ser shiriwuillo Dany,,dime k se siente ser shiriwuillo Dany
4563,004,Bad Luck Brian,se va a enjoy no lo meten al core,se va a enjoy no, lo meten al core
4627,012,Willy Wonka,asi que te juegas una final el martes dime que se siente que vengan suarez y cavani,asi que te juegas una final el martes ,dime que se siente que vengan suarez y cavani
4734,012,Willy Wonka,Asi que te gusta liam dime que se siente estar enamorada del chico mas lindo del mundo,Asi que te gusta liam ,dime que se siente estar enamorada del chico mas lindo del mundo
4766,012,Willy Wonka,asi que eres pobre.. dime que se siente ver tantas propagandas?,asi que eres pobre.. ,dime que se siente ver tantas propagandas?
4773,004,Bad Luck Brian,"lo contratan para transmitir el fep se le olvida ponerlo en ""On""",lo contratan para transmitir el fep," se le olvida ponerlo en ""On"""
4803,004,Bad Luck Brian,Va al recital del indio No lo dejan salir por 6 meses,Va al recital del indio No, lo dejan salir por 6 meses
4804,004,Bad Luck Brian,cuando el profe decia q tenia novia ni las oscas lo voltiavan a ver,cuando el profe decia q tenia novia ni las oscas, lo voltiavan a ver
4805,012,Willy Wonka,ASÍ que no entrenas con mucho peso para estar marcadito haber cuentame que vas a marcar si no crias masa muscular,ASÍ que no entrenas con mucho peso para estar marcadito haber ,cuentame que vas a marcar si no crias masa muscular
4819,003,Ay Si,"Ay si, ay si con formato gif voy a comprimir una imagen analogica",Ay si ay si, con formato gif voy a comprimir una imagen analogica
4875,004,Bad Luck Brian,dice que la biblia lo hizo ateo no sabe leer.,dice que la biblia, lo hizo ateo no sabe leer.
4972,003,Ay Si,Hay si ya van a empesar con que mañana es vierne y el cuerpo lo sabe,Hay si, ya van a empesar con que mañana es vierne y el cuerpo lo sabe
5012,012,Willy Wonka,asi que te gusta comer nutri kinua dime que se siente comer saludablemente,asi que te gusta comer nutri kinua ,dime que se siente comer saludablemente
5052,011,Problems,dijo q lo tenia chikito per me lo metio seco y parecia el titanic,dijo q lo tenia chikito per me lo metio seco, y parecia el titanic
5197,012,Willy Wonka,"En Galicia no hay nivel de quiddich Aja, cuentame mas",En Galicia no hay nivel de quiddich Aja ,cuentame mas
5322,004,Bad Luck Brian,va y le dice un piropo a una chama lo castigan pon falta de respeto le restan 10 puntos  y le ponen un acta grupal a todos,va y le dice un piropo a una chama, lo castigan pon falta de respeto le restan 10 puntos  y le ponen un acta grupal a todos
5368,012,Willy Wonka,Asi que tu eres sayda dime que se siente ser tan hermosa?,Asi que tu eres sayda ,dime que se siente ser tan hermosa?
5540,012,Willy Wonka,asi que nadie te marcaba dime que se siente haber,asi que nadie te marcaba ,dime que se siente haber
5541,012,Willy Wonka,asi que nadie te marcaba dime que se siente haber marcado el gol del año de taco,asi que nadie te marcaba ,dime que se siente haber marcado el gol del año de taco
5628,004,Bad Luck Brian,quiere hacer una broma se burlan si piedad de el,quiere hacer una broma, se burlan si piedad de el
5639,003,Ay Si,hay si luis,hay si, luis
5672,012,Willy Wonka,y cuentame... cuando le vas a pagar los 3000 a lida?,y ,cuentame... cuando le vas a pagar los 3000 a lida?
5879,003,Ay Si,Ay si ay si ahora todos quieren ser solteros para ir a... Drink & greet,Ay si ay si, ahora todos quieren ser solteros para ir a... Drink & greet
6001,012,Willy Wonka,Y dime que se siente Ser chingon de amadres,Y ,dime que se siente Ser chingon de amadres
6019,004,Bad Luck Brian,Busca una sintetica con pool Se lo llevan despues del partido,Busca una sintetica con pool Se, lo llevan despues del partido
6025,004,Bad Luck Brian,Le preguntan que si le DARÍA la clave a su novia sin antes borrar cosas No tiene novia,Le preguntan que si, le DARÍA la clave a su novia sin antes borrar cosas No tiene novia
6058,011,Problems,"Uno aqui seco, y nadie le regala una fria Pero hay un Dios alla en e cielo",Uno aqui seco, y nadie le regala una fria Pero hay un Dios alla en e cielo
6139,012,Willy Wonka,dime que se siente tener sancion?,,dime que se siente tener sancion?
6236,004,Bad Luck Brian,le pagan transfer a ragnaros no le pagan mensualidad,le pagan transfer a ragnaros no, le pagan mensualidad
6285,004,Bad Luck Brian,le ofrecen arroz chino se acaba,le ofrecen arroz chino, se acaba
6291,006,Filosoraptor,¿SI UN VIOLÍN MUERE SU ALMA va AL CIELO?,,¿SI UN VIOLÍN MUERE SU ALMA va AL CIELO?
6294,007,Futurama Fry,Era Eua vs union o santa vs el grinch,Era Eua vs union, o santa vs el grinch
6421,003,Ay Si,Ay si! ay si! Ahora todas tendran SPG,Ay si! ay si,! Ahora todas tendran SPG
6445,004,Bad Luck Brian,le pide un descanso lo violan a media noche,le pide un descanso, lo violan a media noche
6497,004,Bad Luck Brian,"cuando estas estudiando gastronomia, ¡y se te sigue quemando el arroz.¡",cuando estas estudiando gastronomia ¡y, se te sigue quemando el arroz.¡
6506,004,Bad Luck Brian,Va a ver jugar a Santy Arias No lo ponen a jugar,Va a ver jugar a Santy Arias No, lo ponen a jugar
6519,006,Filosoraptor,si aurelia vende ropa elegante y trajes eroticos de la talla de sylvie ¿como es que tiene la talla exacta para las cadenas?,si aurelia vende ropa elegante y trajes eroticos de la talla de sylvie ,¿como es que tiene la talla exacta para las cadenas?
6567,008,Matias Prats,Las ultimas noticias indican Que ese muchacho ya se resintio,Las ultimas noticias, indican Que ese muchacho ya se resintio
6568,008,Matias Prats,Las ultimas noticias indican Que ese muchachito ya se resintio,Las ultimas noticias, indican Que ese muchachito ya se resintio
6581,003,Ay Si,"Ay si, ay si, me creo Porque cumplo años como mi papa",Ay si ay si, me creo Porque cumplo años como mi papa
6650,004,Bad Luck Brian,Yo a Hola De las ideas lo apruebo en 3 meses Dime que se siente haberlo tenido todo un año...,Yo a Hola De las ideas, lo apruebo en 3 meses Dime que se siente haberlo tenido todo un año...
6652,004,Bad Luck Brian,Yo a Historia de las ideas lo apruebo en 3 meses Dime que se siente haberlo tenido todo un año... #plan2017,Yo a Historia de las ideas, lo apruebo en 3 meses Dime que se siente haberlo tenido todo un año... #plan2017
6656,004,Bad Luck Brian,Yo a Historia de las ideas lo apruebo en 3 meses Dime que se siente haber tenido a Coira todo un año...,Yo a Historia de las ideas, lo apruebo en 3 meses Dime que se siente haber tenido a Coira todo un año...
6722,003,Ay Si,"Uy si, uy si se usar una llave y soy todo un macho!",Uy si uy si, se usar una llave y soy todo un macho!
6754,003,Ay Si,ay si si me llamo carol mayorly soy hincha de santa fe y vivo en el 20 de julio,ay si, si me llamo carol mayorly soy hincha de santa fe y vivo en el 20 de julio
6755,003,Ay Si,ay si si me llamo carol mayorly soy hincha de santa fe y vivo en el 20 de julio que miedo¡¡¡¡,ay si, si me llamo carol mayorly soy hincha de santa fe y vivo en el 20 de julio que miedo¡¡¡¡
6802,011,Problems,Le dije ojala y te mueras Y se ahogo con la galleta,Le dije ojala, y te mueras Y se ahogo con la galleta
6804,004,Bad Luck Brian,tiran el perro y se ponen celosos,tiran el perro y, se ponen celosos
6869,008,Matias Prats,"ultimas noticias UN GRUPO LLAMADO ""SHIRLEANOS"" reclaman que los grupos solo sean para cosas de la facultad",ultimas noticias," UN GRUPO LLAMADO ""SHIRLEANOS"" reclaman que los grupos solo sean para cosas de la facultad"
6899,004,Bad Luck Brian,Encuentra un magikarp shiny se convierte en ditto,Encuentra un magikarp shiny, se convierte en ditto
6939,008,Matias Prats,y en ultimas noticias itachi mato a la cabra de un rosquetazo,y en ultimas noticias, itachi mato a la cabra de un rosquetazo
6944,006,Filosoraptor,Shirley es aburrida y amargada ¿no vendra del plan 89?,Shirley es aburrida y amargada ,¿no vendra del plan 89?
6946,004,Bad Luck Brian,Viene el turco Se le cae la suegra de una escalera,Viene el turco Se, le cae la suegra de una escalera
6972,004,Bad Luck Brian,encuentra a su padre viologico se muere de la emocion,encuentra a su padre viologico, se muere de la emocion
6998,013,Yao Wonka,dime que se siente no ser cool?,,dime que se siente no ser cool?
7003,004,Bad Luck Brian,Que hiciste un mal meme? que se siente que nadie le de like?,Que hiciste un mal meme? que se siente que nadie, le de like?
7036,011,Problems,dijo que hariamos el amor al ritmo de la musica y puso death metal,dijo que hariamos el amor al ritmo de la musica, y puso death metal
7092,012,Willy Wonka,asi que subiste ua foto con tu elfo dime que se siente que tus amiguitos ya no le den  me encanta  a tus fotos,asi que subiste ua foto con tu elfo ,dime que se siente que tus amiguitos ya no le den  me encanta  a tus fotos
7093,012,Willy Wonka,asi que subiste una foto con tu elfo dime que se siente que tus amiguitos no le den me encanta a tu foto,asi que subiste una foto con tu elfo ,dime que se siente que tus amiguitos no le den me encanta a tu foto
7096,011,Problems,Me dijo que iba a buscar tabaco y lo sigo esperando Lo peor de todo es que nunca ha fumado,Me dijo que iba a buscar tabaco, y lo sigo esperando Lo peor de todo es que nunca ha fumado
7124,011,Problems,le dije enseñamela gerardo ¡¡¡ y me sale con pitito de 2.5cm,le dije enseñamela gerardo ¡¡¡, y me sale con pitito de 2.5cm
7144,011,Problems,cuando le mide 5 metros de largo y aun asi insiste,cuando le mide 5 metros de largo, y aun asi insiste
7239,008,Matias Prats,"Noticia de ultima hora, Teresa nos dejo plantados!!",Noticia de ultima hora, Teresa nos dejo plantados!!
7304,004,Bad Luck Brian,juega dota 1vs 1 le hacen rampage,juega dota 1vs 1, le hacen rampage
7309,004,Bad Luck Brian,pide un acenso lo despiden,pide un acenso, lo despiden
7313,003,Ay Si,"Ay si, ay si... Yo hablo aleman",Ay si ay si,... Yo hablo aleman
7322,003,Ay Si,uy si k te digo amiga,uy si, k te digo amiga
7419,012,Willy Wonka,odias los graficos del dote dime que siente que odiar lo mejor del mundo,odias los graficos del dote ,dime que siente que odiar lo mejor del mundo
7449,008,Matias Prats,en ultimas noticias cr7 y el famoso frestayler utter rompieron la banda estyle nando maximus y itachi no lo podian creer,en ultimas noticias, cr7 y el famoso frestayler utter rompieron la banda estyle nando maximus y itachi no lo podian creer
7475,006,Filosoraptor,"SI LAS AUTORIDADES SABEN QUE CUANDO LLUEVE FUERTE, LAS LADERAS DE LOS RIOS Y DE LAS TORRENTERAS SE INUNDAN YO ME PREGUNTO ¿PORQUE DEJAN QUE LA GENTE CONSTRUYA SUS CASAS Y NEGOCIOS EN ESOS SITIOS?",SI LAS AUTORIDADES SABEN QUE CUANDO LLUEVE FUERTE LAS LADERAS DE LOS RIOS Y DE LAS TORRENTERAS SE INUNDAN YO ME PREGUNTO ,¿PORQUE DEJAN QUE LA GENTE CONSTRUYA SUS CASAS Y NEGOCIOS EN ESOS SITIOS?
7531,005,Disaster Girl,decian que cnco hera una porqueria ....decian.....,decian que cnco hera una porqueria ....,decian.....
7573,006,Filosoraptor,¿F.A.L.K.O.R Y NIGHT WARRIOR EN VIVO? ¡HAY QUE VERLOS!,,¿F.A.L.K.O.R Y NIGHT WARRIOR EN VIVO? ¡HAY QUE VERLOS!
7690,007,Futurama Fry,No se si chambaman va a Cato a chambear inters o a adorar a coquito y cerrojo,No se si chambaman va a Cato a chambear inters, o a adorar a coquito y cerrojo
7704,011,Problems,Tenerte y perderte en una sola noche Me a partido el corazon,Tenerte, y perderte en una sola noche Me a partido el corazon
7707,004,Bad Luck Brian,le regalan un pez y se le ahoga en el agua,le regalan un pez y, se le ahoga en el agua
7741,007,Futurama Fry,¿Soy solo yo o ya Estamos a una semana de Wrestlenania 33?,¿Soy solo yo, o ya Estamos a una semana de Wrestlenania 33?
7742,007,Futurama Fry,Soy solo yo o ya Estamos a una semana de Wrestlenania 33,Soy solo yo, o ya Estamos a una semana de Wrestlenania 33
7771,003,Ay Si,"ay si, ay si, los romanos llamaron BÁRBAROS a los invasores porque no COMPARTÍAN su modo de vida, cultura y lengua.",ay si ay si, los romanos llamaron BÁRBAROS a los invasores porque no COMPARTÍAN su modo de vida cultura y lengua.
7832,003,Ay Si,Ay si ay si Me mordio blanki,Ay si ay si, Me mordio blanki
7840,004,Bad Luck Brian,Le dicen: Robame se la cree,Le dicen: Robame, se la cree
7870,011,Problems,Y me cambio Por una siso gorda y fea,Y me cambio Por una siso gorda, y fea
7873,004,Bad Luck Brian,lo encuentran inocente en 2 instancias en la tercera lo condenan a cadena perpetua,lo encuentran inocente en 2 instancias en la tercera, lo condenan a cadena perpetua
7971,012,Willy Wonka,Asi que quieres el GTA san andreas stories dime... Que se siente al saber que esta cancelado,Asi que quieres el GTA san andreas stories ,dime... Que se siente al saber que esta cancelado
8041,004,Bad Luck Brian,Va a wuop porque van dos minas No se come ninguna,Va a wuop porque van dos minas No, se come ninguna
8119,013,Yao Wonka,asi que eres el comentario 100? dime que se siente tener tantos negativos,asi que eres el comentario 100? ,dime que se siente tener tantos negativos
8172,011,Problems,"Lo sabia no debia meterme con Pam es demasiado lista,astuta y encima vidente Eso es para las tontas que no tienen nada que hacer",Lo sabia no debia meterme con Pam es demasiado listaastuta, y encima vidente Eso es para las tontas que no tienen nada que hacer
