,meme_id,plantilla,texto_no_tilde,text_1,text_2
611,003,Ay Si,ay si este SÁBADO somos faltando media hora mando un mensaje diciendo que ya no puedo,ay si, este SÁBADO somos faltando media hora mando un mensaje diciendo que ya no puedo
613,004,Bad Luck Brian,espera año y medio para volarse una clase lo reportan,espera año y medio para volarse una clase, lo reportan
641,006,Filosoraptor,si JESUCRISTO PODIA TRANSFORMAR EL AGUA EN VINO ¿TAMBIEN PODIA TRANSFORMAR EL PASTO EN MARIHUANA?,si JESUCRISTO PODIA TRANSFORMAR EL AGUA EN VINO ,¿TAMBIEN PODIA TRANSFORMAR EL PASTO EN MARIHUANA?
646,007,Futurama Fry,persian caminas como  kiko o es mi idea,persian caminas como  kiko, o es mi idea
673,003,Ay Si,ay si trabajo en la polar y me las se todas las garzas estan muriendo pss,ay si, trabajo en la polar y me las se todas las garzas estan muriendo pss
676,003,Ay Si,ay si soy del aurich y por ganar un titulo ya me creo un equipo grande,ay si, soy del aurich y por ganar un titulo ya me creo un equipo grande
677,010,Prepare Yourself,preparense mañana es el examen de psicologia,preparense, mañana es el examen de psicologia
679,003,Ay Si,ay si ay si  estuve en mi casa xd,ay si ay si,  estuve en mi casa xd
683,004,Bad Luck Brian,espera gta online los servers se caen,espera gta online los servers, se caen
684,008,Matias Prats,"ultimas noticias:   ""illa quiere hablar desmadres""",ultimas noticias,":   ""illa quiere hablar desmadres"""
704,012,Willy Wonka,Y dime... que se siente estar viendo peliculas de amor toda la noche..,Y ,dime... que se siente estar viendo peliculas de amor toda la noche..
709,003,Ay Si,ay si asi no puedo vivir sin ti...oxigeno,ay si, asi no puedo vivir sin ti...oxigeno
712,003,Ay Si,"ay si, ay si, primero reviento cada marcha a la que voy  y luego me quejo porque la gente ya no va a las marchas",ay si ay si, primero reviento cada marcha a la que voy  y luego me quejo porque la gente ya no va a las marchas
715,003,Ay Si,ay si ay si ellas no ven porno pero cuando se estan trgando la paloma no dicen nada,ay si ay si, ellas no ven porno pero cuando se estan trgando la paloma no dicen nada
731,004,Bad Luck Brian,encuentra trabajo en el cine lo clausuran,encuentra trabajo en el cine, lo clausuran
732,003,Ay Si,"ay si, ay si, primero provoco enfrentamientos a cada marcha a la que voy  y luego me quejo porque la gente ya no va a las marchas",ay si ay si, primero provoco enfrentamientos a cada marcha a la que voy  y luego me quejo porque la gente ya no va a las marchas
750,004,Bad Luck Brian,"le dicen que escoga algun disco para que se lo regalen no sabe cual, elegir, explota y muere",le dicen que escoga algun disco para que, se lo regalen no sabe cual elegir explota y muere
751,003,Ay Si,ay si ay si ahora tu tambien la usas,ay si ay si, ahora tu tambien la usas
757,003,Ay Si,ay si todo porque invite un ceviche y me dieron un numero equivocado,ay si, todo porque invite un ceviche y me dieron un numero equivocado
759,003,Ay Si,"Ay si, ay si. I'm american citizEn  Pero tengo el nopal en la freNte",Ay si ay si,. I'm american citizEn  Pero tengo el nopal en la freNte
761,007,Futurama Fry,no se si la fresa es muy grande o su mano muy pequeña,no se si la fresa es muy grande, o su mano muy pequeña
795,003,Ay Si,"Ay si, ay si. Me llamo Emma  Y lloro toda la noche",Ay si ay si,. Me llamo Emma  Y lloro toda la noche
806,003,Ay Si,"Ay si, ay si. Estoy enojada con mi sancho Ahora le Doy al marido to get back at him.",Ay si ay si,. Estoy enojada con mi sancho Ahora le Doy al marido to get back at him.
824,004,Bad Luck Brian,quiere una novia lo dejan en la friend zone,quiere una novia, lo dejan en la friend zone
827,012,Willy Wonka,dime que se siente entrar a la planilla y caerte,,dime que se siente entrar a la planilla y caerte
828,003,Ay Si,ay si ASÍ sea o no sea soltero nunca hago lo que quiero,ay si, ASÍ sea o no sea soltero nunca hago lo que quiero
842,007,Futurama Fry,No se si soy yo o en realidad azoto,No se si soy yo, o en realidad azoto
852,008,Matias Prats,ultimas noticias estoy diciendo noticias,ultimas noticias, estoy diciendo noticias
854,003,Ay Si,ay si  le saque,ay si,  le saque
857,003,Ay Si,"ay si como ya no estoy saliendo creen que ya no soy, pero recontra soy",ay si, como ya no estoy saliendo creen que ya no soy pero recontra soy
875,007,Futurama Fry,no se si soy famoso por futurama  o por que me hicieron un meme,no se si soy famoso por futurama , o por que me hicieron un meme
884,004,Bad Luck Brian,se enamora lo dejan en la mascota zone,se enamora, lo dejan en la mascota zone
892,012,Willy Wonka,"haci que me dejqste en vito ee! dime, que se siente que Aora yo te alla dejado en visto?xD",haci que me dejqste en vito ee! ,dime que se siente que Aora yo te alla dejado en visto?xD
902,011,Problems,Francisco me dijo que no doleria y me taladro hasta enamorarme,Francisco me dijo que no doleria, y me taladro hasta enamorarme
906,004,Bad Luck Brian,son novios le dice te amo al mes,son novios, le dice te amo al mes
917,003,Ay Si,Ay si ay si  Me compraron mi tab3,Ay si ay si,  Me compraron mi tab3
929,012,Willy Wonka,asi que francisco dijo que era virgen  dime que se siente ser tan ingenua !,asi que francisco dijo que era virgen  ,dime que se siente ser tan ingenua !
936,004,Bad Luck Brian,Su amor le dice que se muere por verla Es ciego,Su amor, le dice que se muere por verla Es ciego
949,003,Ay Si,ay si ay si los que montan mas imagenes,ay si ay si, los que montan mas imagenes
984,011,Problems,juanpedro me dijo tomamos una yo le dije vale  es viernes y termianmos el lunes,juanpedro me dijo tomamos una yo le dije vale  es viernes, y termianmos el lunes
987,007,Futurama Fry,no se si si es piloto o un angel,no se si si es piloto, o un angel
998,003,Ay Si,"Ay si ,  ay si tiene la super appia  110",Ay si   ay si, tiene la super appia  110
1041,003,Ay Si,Ay si ay si. Kiero ver romeo y julieta Que naca sArah cheche,Ay si ay si,. Kiero ver romeo y julieta Que naca sArah cheche
1050,011,Problems,me dijeron eres chingona le vas al america y nos ganaron las chivas,me dijeron eres chingona le vas al america, y nos ganaron las chivas
1051,003,Ay Si,ay si paul robo una gorita quien lo parara,ay si, paul robo una gorita quien lo parara
1054,003,Ay Si,ay si ay si ya me dormi y no contesto en el grupo LOL,ay si ay si, ya me dormi y no contesto en el grupo LOL
1075,003,Ay Si,ay si cambio mi foto para que giovanny  no me moleste,ay si, cambio mi foto para que giovanny  no me moleste
1078,003,Ay Si,Ay si ay si no quiero ser miss(daniel),Ay si ay si, no quiero ser miss(daniel)
1079,004,Bad Luck Brian,dice que es macho le pega pro,dice que es macho, le pega pro
1082,004,Bad Luck Brian,"dice que traera a flacas del 3 norte le dicen que ""el"" como flaca, basta xd",dice que traera a flacas del 3 norte," le dicen que ""el"" como flaca basta xd"
1084,012,Willy Wonka,asi que eres pendejo dime que se siente ser idiota,asi que eres pendejo ,dime que se siente ser idiota
1122,003,Ay Si,ay si ay si  soy tan punk... y tokio hotel ??,ay si ay si,  soy tan punk... y tokio hotel ??
1126,004,Bad Luck Brian,Tiene los labios reSecos se aplica brillo Parece una loCa,Tiene los labios reSecos, se aplica brillo Parece una loCa
1133,011,Problems,ya iva por el 5 nivel  y se va la energia,ya iva por el 5 nivel , y se va la energia
1136,003,Ay Si,ay si ay si me llamo kevin y soy el consentido,ay si ay si, me llamo kevin y soy el consentido
1145,007,Futurama Fry,no se si esta despeinada o se acaba de levantar?,no se si esta despeinada, o se acaba de levantar?
1154,004,Bad Luck Brian,Me quieren pudrir  Y se me copiaron en comprar bws fuI el primero,Me quieren pudrir  Y, se me copiaron en comprar bws fuI el primero
1157,004,Bad Luck Brian,Presta la moto Wilco se la estalla contra un contador,Presta la moto Wilco, se la estalla contra un contador
1160,007,Futurama Fry,No se si el youknow es yeta o mitomano,No se si el youknow es yeta, o mitomano
1166,004,Bad Luck Brian,Presta exosto Se lo venden,Presta exosto Se, lo venden
1182,012,Willy Wonka,ASi que tienes que hacer la tarea de benigno? dime que se siente no saber como hacerLA?,ASi que tienes que hacer la tarea de benigno? ,dime que se siente no saber como hacerLA?
1192,003,Ay Si,ay si ay si vengo de ver ''no se aseptan deboluciones'',ay si ay si, vengo de ver ''no se aseptan deboluciones''
1195,007,Futurama Fry,Yo no se si son  o se hacen,Yo no se si son , o se hacen
1234,012,Willy Wonka,asi que fue tu primera novia dime que se siente haberla embarazado en su primera vez,asi que fue tu primera novia ,dime que se siente haberla embarazado en su primera vez
1255,003,Ay Si,Ay si ay si! leo tres semestres el capital y me siento Marx reencarnado,Ay si ay si,! leo tres semestres el capital y me siento Marx reencarnado
1264,012,Willy Wonka,"asi que estas en pemex gracias a tu palanca... dime, que se siente saber que gracias a gente como tu explotan las plataformas??",asi que estas en pemex gracias a tu palanca... ,dime que se siente saber que gracias a gente como tu explotan las plataformas??
1279,004,Bad Luck Brian,junta para su renta le sacan las cosas a la chingada,junta para su renta, le sacan las cosas a la chingada
1283,003,Ay Si,ay si ahora los hombres somos los malos de la pelicula,ay si, ahora los hombres somos los malos de la pelicula
1288,004,Bad Luck Brian,Juega al beisbol lo meten preso por robar base,Juega al beisbol, lo meten preso por robar base
1290,012,Willy Wonka,asi que matas las penas con alcohol dime que se siente cagar tu higado y cambiar para mal,asi que matas las penas con alcohol ,dime que se siente cagar tu higado y cambiar para mal
1292,007,Futurama Fry,nose si esta drogado o si se le desconfiguro el teclado!,nose si esta drogado, o si se le desconfiguro el teclado!
1311,012,Willy Wonka,asi que fuiste a la capacitacion de julito pacherres ?? dime que se siente saber que eres un imbecil,asi que fuiste a la capacitacion de julito pacherres ?? ,dime que se siente saber que eres un imbecil
1317,011,Problems,le hicimos mate... llego la rubia y nos echo...,le hicimos mate... llego la rubia, y nos echo...
1319,004,Bad Luck Brian,trabaja con julito lo estafan,trabaja con julito, lo estafan
1337,012,Willy Wonka,dime que se siente robarle el corazon a jorge lacayo,,dime que se siente robarle el corazon a jorge lacayo
1352,004,Bad Luck Brian,me pagan por hacer escenas porno en el ambito nacional y no se como conquistar a una chica,me pagan por hacer escenas porno en el ambito nacional y no, se como conquistar a una chica
1359,012,Willy Wonka,dime que se siente perder contra jorge lacayo,,dime que se siente perder contra jorge lacayo
1383,006,Filosoraptor,si yo soy jair  ¿entonces quien eres tu?,si yo soy jair  ,¿entonces quien eres tu?
1389,003,Ay Si,ay si ay si tiene maquinoooon,ay si ay si, tiene maquinoooon
1398,012,Willy Wonka,asi que quieres trollear mi publicacion dime que se siente quedar como pendejo con tus imagenes absurdas,asi que quieres trollear mi publicacion ,dime que se siente quedar como pendejo con tus imagenes absurdas
1414,007,Futurama Fry,no estoy seguro si entiende lo que dice o no dice   lo que piensa,no estoy seguro si entiende lo que dice, o no dice   lo que piensa
1416,003,Ay Si,ay si ay si  ni q estubiera obsecionado con hora de aventura,ay si ay si,  ni q estubiera obsecionado con hora de aventura
1468,003,Ay Si,"ay si, ay si ,di que:   fiticent es el mas loco del curso no me lo digas",ay si ay si, di que:   fiticent es el mas loco del curso no me lo digas
1497,004,Bad Luck Brian,lo hace alcalde le quiere bajar transito,lo hace alcalde, le quiere bajar transito
1501,012,Willy Wonka,lindo trabajo hambar dime que se siente siendo viernes trabajar hasta las 22 hs,lindo trabajo hambar ,dime que se siente siendo viernes trabajar hasta las 22 hs
1519,003,Ay Si,ay si ay si ya no hay paro porque santos lo dijo,ay si ay si, ya no hay paro porque santos lo dijo
1523,003,Ay Si,Ay si ay si todos ponemos a fenix de defensa y soy el creador de superestrategias,Ay si ay si, todos ponemos a fenix de defensa y soy el creador de superestrategias
1538,007,Futurama Fry,no se si todos estan enamorados o son demasiado cursis y corta venas,no se si todos estan enamorados, o son demasiado cursis y corta venas
1561,011,Problems,"le dije:  mi hija de cocina ""0"" fue el pelado y se la lleno de humo","le dije:  mi hija de cocina ""0"" fue el pelado", y se la lleno de humo
1564,003,Ay Si,Ay si! ay si! que arecha es la familia morales te la jeta,Ay si! ay si,! que arecha es la familia morales te la jeta
1573,007,Futurama Fry,sera que no estoy enamorado o todos son cursis y corta venas,sera que no estoy enamorado, o todos son cursis y corta venas
1576,004,Bad Luck Brian,es ateo y se caga de miedo con el exorcista,es ateo y, se caga de miedo con el exorcista
1581,012,Willy Wonka,dime que se siente  ser tan tarado,,dime que se siente  ser tan tarado
1585,012,Willy Wonka,Asi que eres humano dime que se siente estar destruyendo tu planeta hogar,Asi que eres humano ,dime que se siente estar destruyendo tu planeta hogar
1595,004,Bad Luck Brian,aprueba el año raspando y el suiguiente lo pierde,aprueba el año raspando y el suiguiente, lo pierde
1599,004,Bad Luck Brian,tira un print screen  le sale negro,tira un print screen , le sale negro
1601,004,Bad Luck Brian,se va de una empresa para ir a otra lo despiden,se va de una empresa para ir a otra, lo despiden
1602,004,Bad Luck Brian,se va de  una empresa para ir a otra se queda sin pega,se va de  una empresa para ir a otra, se queda sin pega
1616,007,Futurama Fry,no se si quiere arruinar el estado o siempre es asi de rabona,no se si quiere arruinar el estado, o siempre es asi de rabona
1631,004,Bad Luck Brian,Estudia para los examenes del jueves lo meten preso el miercoles por borracho,Estudia para los examenes del jueves, lo meten preso el miercoles por borracho
1633,004,Bad Luck Brian,Estudia para los examenes del jueves lo meten preso el miercoles por borracho,Estudia para los examenes del jueves, lo meten preso el miercoles por borracho
1636,004,Bad Luck Brian,Estudia para los examenes del jueves lo meten preso el miercoles por borracho,Estudia para los examenes del jueves, lo meten preso el miercoles por borracho
1649,004,Bad Luck Brian,Por fin termina el formulario de reclamo de mohawk sus compañeras se habian ido,Por fin termina el formulario de reclamo de mohawk sus compañeras, se habian ido
1663,004,Bad Luck Brian,¿que le dijo una nalga a otra nalga? entre nosotros hay un soplon,¿que, le dijo una nalga a otra nalga? entre nosotros hay un soplon
1665,003,Ay Si,"Ay si ay si, me cogi a beto  Y Ya me saCarOn un libro",Ay si ay si, me cogi a beto  Y Ya me saCarOn un libro
1666,012,Willy Wonka,"¿asi que eres una persona influyente en el gobierno? dime, ¿que se siente el que no puedas colocar ni un conserje?",¿asi que eres una persona influyente en el gobierno? ,dime ¿que se siente el que no puedas colocar ni un conserje?
1696,004,Bad Luck Brian,pide un ascenso y lo despen,pide un ascenso y, lo despen
1703,007,Futurama Fry,no se si es elton john o michelle bachelet...,no se si es elton john, o michelle bachelet...
1711,004,Bad Luck Brian,El bus esta a punto de llegar y va justo de tiempo llueve como si no hubiera un mañana y se empapa,El bus esta a punto de llegar y va justo de tiempo llueve como si no hubiera un mañana y, se empapa
1727,011,Problems,No he leido el diario y hay control sorpresa,No he leido el diario, y hay control sorpresa
1744,004,Bad Luck Brian,Le dice eres el amor de mi vida se suicida,Le dice eres el amor de mi vida, se suicida
1749,011,Problems,"el paco me dijo prestame guantes los pierde , se le olvida que me los pidio y despues se indigna cuando se los pido",el paco me dijo prestame guantes los pierde  se le olvida que me los pidio, y despues se indigna cuando se los pido
1754,004,Bad Luck Brian,va a un karaoke le toca la intro de disapparance  hatsune,va a un karaoke, le toca la intro de disapparance  hatsune
1769,004,Bad Luck Brian,Por fin se le declara a la chica  Y ella se muda,Por fin, se le declara a la chica  Y ella se muda
1819,003,Ay Si,ay si....  regias.....pues...,ay si,....  regias.....pues...
1828,004,Bad Luck Brian,pide support  lo mata un ward,pide support , lo mata un ward
1831,012,Willy Wonka,cuentame  que se siente tener a chokye el ser mas guapo y atractivo del mundio como hermano,,cuentame  que se siente tener a chokye el ser mas guapo y atractivo del mundio como hermano
1849,003,Ay Si,ay sii...si tu me dices ven lo dejo todo jajajaja,ay si,i...si tu me dices ven lo dejo todo jajajaja
1852,003,Ay Si,ay si ay si soy befo de nenuco,ay si ay si, soy befo de nenuco
1853,003,Ay Si,uy si que miedo  que malote,uy si, que miedo  que malote
1872,013,Yao Wonka,dime que se siente pedirle sexo oral a hombres,,dime que se siente pedirle sexo oral a hombres
1880,003,Ay Si,"ay si, hoy es mi cumple ""felicidades pelos""",ay si," hoy es mi cumple ""felicidades pelos"""
1884,012,Willy Wonka,leidy dime que se siente pedir permiso,leidy ,dime que se siente pedir permiso
1927,012,Willy Wonka,asi que hablas con sonia  dime que se siente al saber que no te contestara,asi que hablas con sonia  ,dime que se siente al saber que no te contestara
1931,011,Problems,"me dijo vivire el resto de mi vida a tu lado  y se caso, con mi vecina",me dijo vivire el resto de mi vida a tu lado , y se caso con mi vecina
1962,012,Willy Wonka,asi que eres 0 negativo dime que se siente ser poco compatible,asi que eres 0 negativo ,dime que se siente ser poco compatible
1991,003,Ay Si,Ay si ay sI con eso de los goverment shutdowns asta las officinas de las estampillas Iseron shutdown  Ay Si ay si pendejos del govierno no saben ke en la aZiz De sullvan las venden al 2x1,Ay si ay sI con eso de los goverment shutdowns asta las officinas de las estampillas Iseron shutdown  Ay Si ay si, pendejos del govierno no saben ke en la aZiz De sullvan las venden al 2x1
1996,003,Ay Si,ay si ay si yo no te aplico el visto cheqeto,ay si ay si, yo no te aplico el visto cheqeto
2018,004,Bad Luck Brian,compra un sansung galaxi y le dan la caja vasia,compra un sansung galaxi y, le dan la caja vasia
2092,004,Bad Luck Brian,Va a reclamar su bono epa le bajan el sueldo y lo cambian de servicio,Va a reclamar su bono epa le bajan el sueldo y, lo cambian de servicio
2102,012,Willy Wonka,asi que me kieres violar ee dime que se ciente saver no poder hacerlo,asi que me kieres violar ee ,dime que se ciente saver no poder hacerlo
2104,012,Willy Wonka,asi que me kieres violar ee dime que se ciente.... saver que no podras hacerlo,asi que me kieres violar ee ,dime que se ciente.... saver que no podras hacerlo
2114,010,Prepare Yourself,preparense se aproxima el certamen,preparense, se aproxima el certamen
2140,007,Futurama Fry,No se si es sandra o yonel?,No se si es sandra, o yonel?
2146,011,Problems,116 millones de mexicanos  y israel sanchez la caga,116 millones de mexicanos , y israel sanchez la caga
2171,004,Bad Luck Brian,pide estrategias de aprendizaje le toca eliezer,pide estrategias de aprendizaje, le toca eliezer
2178,012,Willy Wonka,"eres otaku, dime que se siente que seas un pendejo",eres otaku ,dime que se siente que seas un pendejo
2186,008,Matias Prats,"ultimas noticias que al señor daniel  (a) perro le salieron cuernos ,,,seguiremos informando",ultimas noticias, que al señor daniel  (a) perro le salieron cuernos seguiremos informando
2188,004,Bad Luck Brian,Entre a la universidad le toca eliezer en 3 clases,Entre a la universidad, le toca eliezer en 3 clases
2193,006,Filosoraptor,si Hommie estaba en el casino ¿quien le tumbo el carro a marco?,si Hommie estaba en el casino ,¿quien le tumbo el carro a marco?
2204,004,Bad Luck Brian,se compra gta 5 le aparece el errorde gta online,se compra gta 5, le aparece el errorde gta online
2208,004,Bad Luck Brian,se compra gta 5 le aparece el error de gta online,se compra gta 5, le aparece el error de gta online
2213,003,Ay Si,ay si soy una perra!!! con novia,ay si, soy una perra!!! con novia
2243,011,Problems,estephany  se  fue y me dejooooo!,estephany  se  fue, y me dejooooo!
2246,003,Ay Si,Ay si ay si chupasela ahora ps hueon,Ay si ay si, chupasela ahora ps hueon
2249,013,Yao Wonka,estas fracturado y dime beto que se siente perder todo el dia en pokerstar,estas fracturado y ,dime beto que se siente perder todo el dia en pokerstar
2256,003,Ay Si,ay si ay si te compran unos tenis sketchers ya son jordan,ay si ay si, te compran unos tenis sketchers ya son jordan
2265,003,Ay Si,ay si gran vaina hablo de emelec para ser popular,ay si, gran vaina hablo de emelec para ser popular
2266,008,Matias Prats,de ultima hora nuestra cena ya se acerca y tu estas invitado,de ultima hora, nuestra cena ya se acerca y tu estas invitado
2271,003,Ay Si,!!ay si ay si!! el whisky no te hace nada....wl chuchaki es fresco....,!!ay si ay si,!! el whisky no te hace nada....wl chuchaki es fresco....
2280,008,Matias Prats,ultima hora todos te extrañamos calligari,ultima hora, todos te extrañamos calligari
2312,004,Bad Luck Brian,los humilla rayados en el tec se quejan de incitar a la violencia,los humilla rayados en el tec, se quejan de incitar a la violencia
2315,010,Prepare Yourself,preparense memes de sistran contra siniestros estan llegando,preparense, memes de sistran contra siniestros estan llegando
2317,005,Disaster Girl,mis vecinos decian que one direction era gay decian.. Fvr,mis vecinos decian que one direction era gay ,decian.. Fvr
2321,013,Yao Wonka,asi que eres jugador de poker y dime que se siente perder toda tu plata con flavio,asi que eres jugador de poker y ,dime que se siente perder toda tu plata con flavio
2324,004,Bad Luck Brian,publica algo lo agarran pal' huebeo firme,publica algo, lo agarran pal' huebeo firme
2325,008,Matias Prats,notivia de ultima hora kevin tu papi aora es  ..kevin tu mami,notivia de ultima hora, kevin tu papi aora es  ..kevin tu mami
2331,008,Matias Prats,noticia de ultima hora kevin tu papi aora es kevin mi ami,noticia de ultima hora, kevin tu papi aora es kevin mi ami
2334,012,Willy Wonka,Asi  q  te crees mal@  escribiendo esas weadas!!! dime q se siente ser un pobre weon un inadactado de mrda!!que escribe todos esos memes  solo por q asi es  la unica forma q entren a tu face...pta!!  ya madura wean!!..si tienes algo q decirle  alguien...dicvelo en su cara pz  y no te escondas ....,Asi  q  te crees mal@  escribiendo esas weadas!!! ,dime q se siente ser un pobre weon un inadactado de mrda!!que escribe todos esos memes  solo por q asi es  la unica forma q entren a tu face...pta!!  ya madura wean!!..si tienes algo q decirle  alguien...dicvelo en su cara pz  y no te escondas ....
2356,006,Filosoraptor,SI en europa usan euros ¿en africa usan afros?,SI en europa usan euros ,¿en africa usan afros?
2358,008,Matias Prats,"ultima hora es el cumple  de jhon ""el patron"" y viernes",ultima hora," es el cumple  de jhon ""el patron"" y viernes"
2365,007,Futurama Fry,NO se si el que creo el grupo es flojo o tonto,NO se si el que creo el grupo es flojo, o tonto
2371,003,Ay Si,"Ay si, ay si, no voy a ir al reencuentro porque yo ni estuve en la prepa 1",Ay si ay si, no voy a ir al reencuentro porque yo ni estuve en la prepa 1
