,meme_id,plantilla,texto_no_tilde,text_1,text_2
504,012,Willy Wonka,asi que odias a los doteros dime que se siente saber que llegamos a las internacionales y no a locales como ustedes,asi que odias a los doteros ,dime que se siente saber que llegamos a las internacionales y no a locales como ustedes
509,003,Ay Si,uy si uy si te cres mucho xq te caldeas a marta chemo,uy si uy si, te cres mucho xq te caldeas a marta chemo
515,012,Willy Wonka,as si que tu te crees selena gonez eh dime que se siente a ver estado con juntin vever,as si que tu te crees selena gonez eh ,dime que se siente a ver estado con juntin vever
528,004,Bad Luck Brian,Compra a GP RiTO lo mata,Compra a GP RiTO, lo mata
580,003,Ay Si,ay si el cabro de la u nesecitando jales,ay si, el cabro de la u nesecitando jales
619,003,Ay Si,hay si que miedo!! otra vez al puente!!!,hay si, que miedo!! otra vez al puente!!!
649,008,Matias Prats,Noticia de ultima hora el rolando tuvo la culpa,Noticia de ultima hora, el rolando tuvo la culpa
650,003,Ay Si,ay si ay si luque esta picon,ay si ay si, luque esta picon
672,003,Ay Si,"ay si, ay si nada mas vengo yo y vendo los millones",ay si ay si, nada mas vengo yo y vendo los millones
675,003,Ay Si,"ay si, ay si me creo macho :v",ay si ay si, me creo macho :v
690,012,Willy Wonka,asi que dota es una pasion dime que se siente no tener vida de verdad,asi que dota es una pasion ,dime que se siente no tener vida de verdad
691,004,Bad Luck Brian,consigue un vapo y un bong se queda sin flores,consigue un vapo y un bong, se queda sin flores
697,003,Ay Si,Ay si ay si Juego rudo,Ay si ay si, Juego rudo
730,012,Willy Wonka,dime q se siente ser choro de los pinares?,,dime q se siente ser choro de los pinares?
731,003,Ay Si,ay si ay si ahora todos tienen de tag a bucky en platino,ay si ay si, ahora todos tienen de tag a bucky en platino
742,012,Willy Wonka,asi que tienes novio? dime que se siente ser tan mandilona,asi que tienes novio? ,dime que se siente ser tan mandilona
752,003,Ay Si,ay si ahora todos tienen a buck platino de tag,ay si, ahora todos tienen a buck platino de tag
764,003,Ay Si,ay si ale muy selfie,ay si, ale muy selfie
777,003,Ay Si,Ay si ay si Hoy lo surten a la 1pm,Ay si ay si, Hoy lo surten a la 1pm
779,007,Futurama Fry,No se ? Si son demasiados playos o es que les gusta hecharse miel y mamarse todos solo x diversion,No se ? Si son demasiados playos, o es que les gusta hecharse miel y mamarse todos solo x diversion
799,006,Filosoraptor,si los borrachos siempre dicen la verdad ¿porque siempre dicen que no estan borrachos?,si los borrachos siempre dicen la verdad ,¿porque siempre dicen que no estan borrachos?
803,006,Filosoraptor,si los borrachos siempre dicen la verdad ¿por que siempre dicen que no estan borrachos?,si los borrachos siempre dicen la verdad ,¿por que siempre dicen que no estan borrachos?
806,013,Yao Wonka,y dime que se siente estar tentad@?,y ,dime que se siente estar tentad@?
829,004,Bad Luck Brian,espera la luna llena y se nubla,espera la luna llena y, se nubla
830,008,Matias Prats,noticia ultima hora nuevo record mundial de estupidez,noticia ultima hora, nuevo record mundial de estupidez
838,004,Bad Luck Brian,se compra gambeson se lesiona antes del torneo,se compra gambeson, se lesiona antes del torneo
852,013,Yao Wonka,asi que ves animes dime cuantos has visto,asi que ves animes ,dime cuantos has visto
934,004,Bad Luck Brian,se manda la paja del siglo para hacer planes de entrenamiento le cambian los aportes de de,se manda la paja del siglo para hacer planes de entrenamiento, le cambian los aportes de de
935,004,Bad Luck Brian,se manda la paja del siglo para hacer planes de entrenamiento le cambian los aportes de los jugadores,se manda la paja del siglo para hacer planes de entrenamiento, le cambian los aportes de los jugadores
936,011,Problems,Duvan y yur no me hagan bullin,Duvan, y yur no me hagan bullin
994,007,Futurama Fry,no se si denunciarte o solo borrarte por poner ese video,no se si denunciarte, o solo borrarte por poner ese video
1023,003,Ay Si,ay si ay si pollis,ay si ay si, pollis
1193,003,Ay Si,Ay si ay si me boto Zuleima Y que????,Ay si ay si, me boto Zuleima Y que????
1195,003,Ay Si,ay ay ay si sibate q malota,ay ay ay si, sibate q malota
1214,012,Willy Wonka,asi que tratas de montarte en la torre brincandote las barandas de seguridad dime que se siente que te caguen y te devuelvan al final de fila,asi que tratas de montarte en la torre brincandote las barandas de seguridad ,dime que se siente que te caguen y te devuelvan al final de fila
1301,012,Willy Wonka,me encanta cuando pides un consejo y la gente entende... cuentame de tu vida perfecta!,me encanta cuando pides un consejo y la gente entende... ,cuentame de tu vida perfecta!
1317,011,Problems,Le dije hola german daniel amigo de sain y otros Me violaron,Le dije hola german daniel amigo de sain, y otros Me violaron
1493,003,Ay Si,ay si ay si ahora todo soy yo,ay si ay si, ahora todo soy yo
1504,007,Futurama Fry,no se si es bachaquero o acaparador,no se si es bachaquero, o acaparador
1505,004,Bad Luck Brian,se inscribe en el GIMNASIO se esguinza el pie,se inscribe en el GIMNASIO, se esguinza el pie
1546,012,Willy Wonka,asi que eres del porvenir dime que se siente ser tan guap@,asi que eres del porvenir ,dime que se siente ser tan guap@
1551,012,Willy Wonka,"asi que criticas mis fotos de viaje? dime, que se siente que tu mujer no te deje salir ni a la esquina?",asi que criticas mis fotos de viaje? ,dime que se siente que tu mujer no te deje salir ni a la esquina?
1552,004,Bad Luck Brian,pierde la virginidad a los 40 con un calcetin le da sida,pierde la virginidad a los 40 con un calcetin, le da sida
1554,004,Bad Luck Brian,ESta prestando Guardia Se duerme y lo mata master Chief,ESta prestando Guardia Se duerme y, lo mata master Chief
1567,006,Filosoraptor,¿Por que si hay gatorade... no hay perrorade?,,¿Por que si hay gatorade... no hay perrorade?
1603,007,Futurama Fry,nose si creerte o jugar pokemon,nose si creerte, o jugar pokemon
1650,003,Ay Si,"ay si, ay si ¡tengo la obligacion! y me llamo Frederik!",ay si ay si, ¡tengo la obligacion! y me llamo Frederik!
1658,008,Matias Prats,ultima hora en since se mueve la cosa politica,ultima hora, en since se mueve la cosa politica
1685,003,Ay Si,ay si si me sensibilizo por yoko,ay si, si me sensibilizo por yoko
1812,008,Matias Prats,y en ultimas noticias daniel se dio cuenta que tiene retraso,y en ultimas noticias, daniel se dio cuenta que tiene retraso
1828,008,Matias Prats,Y en ultimas noticias Vayanse a la csm con su cristianodeoendencia,Y en ultimas noticias, Vayanse a la csm con su cristianodeoendencia
1916,003,Ay Si,Hay si me llamo amin Y pacho me quito el novio,Hay si, me llamo amin Y pacho me quito el novio
1929,008,Matias Prats,Atencion:noticia de ultima hora. Carlos Henao se afeito.,Atencion:noticia de ultima hora,. Carlos Henao se afeito.
1933,007,Futurama Fry,no se si es un loco o un trol,no se si es un loco, o un trol
1955,008,Matias Prats,Atencion:noticia de ultima hora. El señor presidente del grupo FAF es gay.,Atencion:noticia de ultima hora,. El señor presidente del grupo FAF es gay.
1960,007,Futurama Fry,no se si sabe mucho o esta copiando para que le crean,no se si sabe mucho, o esta copiando para que le crean
1977,008,Matias Prats,Atencion:noticia de ultima hora. Las damas del grupo poderoso andan perdidas.,Atencion:noticia de ultima hora,. Las damas del grupo poderoso andan perdidas.
2003,006,Filosoraptor,y a la de arriba ¿quien la invito?,y a la de arriba ,¿quien la invito?
2047,007,Futurama Fry,no se si habla ingles o es un serrano que escribe en ingles,no se si habla ingles, o es un serrano que escribe en ingles
2059,007,Futurama Fry,no se si es extranjero o es un serrano que sabe ingles,no se si es extranjero, o es un serrano que sabe ingles
2062,007,Futurama Fry,no se si lo dejaron caer de pequeño o se hace el mongolo,no se si lo dejaron caer de pequeño, o se hace el mongolo
2072,007,Futurama Fry,no se si es extranjero o un trol con otro facebook,no se si es extranjero, o un trol con otro facebook
2087,004,Bad Luck Brian,pide hacer una apuesta la pierde y le toca irse de jupa,pide hacer una apuesta la pierde y, le toca irse de jupa
2093,012,Willy Wonka,dime que se siente? saber que el icfes es el domingo???,,dime que se siente? saber que el icfes es el domingo???
2135,003,Ay Si,"ay si, ay si no compro hot toys de mas de un millon",ay si ay si, no compro hot toys de mas de un millon
2160,010,Prepare Yourself,preparense vienen las fotos con piñas,preparense, vienen las fotos con piñas
2166,008,Matias Prats,noticia de ultima hora le hacen bulling a un chico que pregunta como enamorar avena persona .!! :) :v,noticia de ultima hora, le hacen bulling a un chico que pregunta como enamorar avena persona .!! :) :v
2178,003,Ay Si,"ay si, ay si... estudias diseño de modas...!!! hiciste unos calsones... cambiaste el mundo completamente!!",ay si ay si,... estudias diseño de modas...!!! hiciste unos calsones... cambiaste el mundo completamente!!
2198,003,Ay Si,"ay si, ay si lo recorte",ay si ay si, lo recorte
2205,003,Ay Si,ay si hay una fiesta de gays y no invitaron a mr morrous,ay si, hay una fiesta de gays y no invitaron a mr morrous
2210,003,Ay Si,"Ay si, ay si Que nos acompañe la batucada",Ay si ay si, Que nos acompañe la batucada
2211,008,Matias Prats,noticia de ultima hora se agotan los pasajes para apulo,noticia de ultima hora, se agotan los pasajes para apulo
2222,003,Ay Si,ay si ay si tanta paja q hablaron una de otra y ahora se aman,ay si ay si, tanta paja q hablaron una de otra y ahora se aman
2224,004,Bad Luck Brian,Regala un peluche No le hacen caso,Regala un peluche No, le hacen caso
2238,006,Filosoraptor,¿Si te besa el frijol? cuenta como un beso negro,,¿Si te besa el frijol? cuenta como un beso negro
2255,011,Problems,como quiciera que este dolor se me pazara  y aguanta corazon,como quiciera que este dolor se me pazara , y aguanta corazon
2336,004,Bad Luck Brian,hasta el se dio cuenta que era todo una farsa,hasta el, se dio cuenta que era todo una farsa
2361,003,Ay Si,hay si en tiempo de politica todo mundo le da por adoptar un perro,hay si, en tiempo de politica todo mundo le da por adoptar un perro
2374,004,Bad Luck Brian,separa una pelea le pegan,separa una pelea, le pegan
2398,004,Bad Luck Brian,hace la taba a su negro se keda dormirdo no va al trabajp y lo deapiden,hace la taba a su negro se keda dormirdo no va al trabajp y, lo deapiden
2406,003,Ay Si,Uy si uy si Coco invitandonos unas chalupas,Uy si uy si, Coco invitandonos unas chalupas
2433,012,Willy Wonka,dime... que se siente ser la mascota del grupo soluciones pc,,dime... que se siente ser la mascota del grupo soluciones pc
2451,003,Ay Si,ay si! hace una guia y mata al jefe por primera vez,ay si,! hace una guia y mata al jefe por primera vez
2453,012,Willy Wonka,asi que tienes un ascensor de lujo? dime que se siente que nada mas se puedan montar de a 3,asi que tienes un ascensor de lujo? ,dime que se siente que nada mas se puedan montar de a 3
2464,004,Bad Luck Brian,Se trata de cojer a alondra no se le para,Se trata de cojer a alondra no, se le para
2486,003,Ay Si,ay si ay si entonces yo soy la pervertida xd,ay si ay si, entonces yo soy la pervertida xd
2502,004,Bad Luck Brian,No quiere que su novia se entere Se lo termina contando el,No quiere que su novia se entere Se, lo termina contando el
2523,006,Filosoraptor,si maria hubiese abortado a jesus ¿ habria quedado embarazada tres dias despues ?,si maria hubiese abortado a jesus ,¿ habria quedado embarazada tres dias despues ?
2524,003,Ay Si,ay si ay si ya me creo experto en memes,ay si ay si, ya me creo experto en memes
2525,006,Filosoraptor,"cuando alguien muere dicen... ""ya esta con dios"" ¿ sera porque deja de existir ?","cuando alguien muere dicen... ""ya esta con dios"" ",¿ sera porque deja de existir ?
2549,003,Ay Si,Ay si ay si Te amo pero ando en el infer y me voy con otros,Ay si ay si, Te amo pero ando en el infer y me voy con otros
2551,004,Bad Luck Brian,arriesga 100c le toca rodrii javiier con jak,arriesga 100c, le toca rodrii javiier con jak
2559,008,Matias Prats,ultimas noticias gaston lago gano en 500c,ultimas noticias, gaston lago gano en 500c
2609,006,Filosoraptor,"cuando mueres . . . ""ya estas con dios"" ¿ sera porque dejamos de existir ?","cuando mueres . . . ""ya estas con dios"" ",¿ sera porque dejamos de existir ?
2610,003,Ay Si,ay si ay si soy de los kings si como no si como no soy joto de. a madres,ay si ay si, soy de los kings si como no si como no soy joto de. a madres
2612,003,Ay Si,ay si ay si soy king si como son jotos los cabrones,ay si ay si, soy king si como son jotos los cabrones
2615,003,Ay Si,ay si ay si soy king si como no son jotos los cabrones,ay si ay si, soy king si como no son jotos los cabrones
2616,003,Ay Si,ay si ay si soy king y salgo corriendo como jotito,ay si ay si, soy king y salgo corriendo como jotito
2643,012,Willy Wonka,asi que tienes 11 años y pones en el facebook que ya no crees en el amor cuentame quien te engaño elmo o el pato donal,asi que tienes 11 años y pones en el facebook que ya no crees en el amor ,cuentame quien te engaño elmo o el pato donal
2667,006,Filosoraptor,"cuando mueres . . . ¿ya estas con dios? "" sera porque dejas de existir """,cuando mueres . . . ,"¿ya estas con dios? "" sera porque dejas de existir """
2673,006,Filosoraptor,"cuando mueres . . . ¿ya estas con dios? "" sera , porque dejas de existir """,cuando mueres . . . ,"¿ya estas con dios? "" sera  porque dejas de existir """
2746,003,Ay Si,"Hay si ,gran vaina Los Galaxi VAn Invictos",Hay si, gran vaina Los Galaxi VAn Invictos
2781,003,Ay Si,"Ay si, ay si ella la mas viva",Ay si ay si, ella la mas viva
2822,003,Ay Si,"Ay Si, ay si estoy en la boda de mario y marce",Ay Si ay si, estoy en la boda de mario y marce
2823,012,Willy Wonka,"Asi que, te dijeron que usaras guantes... y no lo hiciste. Que interesante, cuentame mas",Asi que te dijeron que usaras guantes... y no lo hiciste. Que interesante ,cuentame mas
2931,003,Ay Si,ay si asi te cres modelo mirate ay espejo,ay si, asi te cres modelo mirate ay espejo
2939,003,Ay Si,Ay si ay si Tengo working from home,Ay si ay si, Tengo working from home
2942,003,Ay Si,ay si ay si mucho amor  valorate tu vales mucho merese respeto ojo mucho ojo ycuentaselo aquien mejor confiansa le tengas jajaja,ay si ay si, mucho amor  valorate tu vales mucho merese respeto ojo mucho ojo ycuentaselo aquien mejor confiansa le tengas jajaja
2973,004,Bad Luck Brian,le salva la vida al paciente le da las gracias a dios,le salva la vida al paciente, le da las gracias a dios
2977,004,Bad Luck Brian,lee un libro de penes se traga el libro,lee un libro de penes, se traga el libro
2980,003,Ay Si,Hay si chuy te han hecho bulling Pero si me rio de lo k te dicen,Hay si, chuy te han hecho bulling Pero si me rio de lo k te dicen
3014,007,Futurama Fry,no se si me esta saludando o que?,no se si me esta saludando, o que?
3015,003,Ay Si,ay si como ya tengo canal en youtube,ay si, como ya tengo canal en youtube
3018,003,Ay Si,ay si ay si mi novia me bullea,ay si ay si, mi novia me bullea
3020,004,Bad Luck Brian,Sabe manejar moto sin problema se cae de un caballito de madera,Sabe manejar moto sin problema, se cae de un caballito de madera
3070,004,Bad Luck Brian,Es su cumpleaños a facebook se le olvida,Es su cumpleaños a facebook, se le olvida
3110,004,Bad Luck Brian,Esta a un salto del pakour y lo kickean por fly,Esta a un salto del pakour y, lo kickean por fly
3155,010,Prepare Yourself,preparense las clases estan por comenzar,preparense, las clases estan por comenzar
3172,007,Futurama Fry,No entiendo si lo hacen por gusto o simplemente son incapaces,No entiendo si lo hacen por gusto, o simplemente son incapaces
3183,003,Ay Si,ay si ay si un dia del año que me peino y foto pal face,ay si ay si, un dia del año que me peino y foto pal face
3210,007,Futurama Fry,No se si quiere hacer una broma o realmente es tan pendejo,No se si quiere hacer una broma, o realmente es tan pendejo
3213,004,Bad Luck Brian,fue amor a primera vista pero se quedo ciega,fue amor a primera vista pero, se quedo ciega
3323,006,Filosoraptor,Cuando la enfermera se enferma ¿el fotografo se fotografia?,Cuando la enfermera se enferma ,¿el fotografo se fotografia?
3342,012,Willy Wonka,asi quete gusta cagar en cualquier lado? dime cabro que se siente que no te dejen entrar en cualquier casa?,asi quete gusta cagar en cualquier lado? ,dime cabro que se siente que no te dejen entrar en cualquier casa?
3375,003,Ay Si,Ay si ay si yo pongo las hieleras Mejor pon a tus primas,Ay si ay si, yo pongo las hieleras Mejor pon a tus primas
3447,004,Bad Luck Brian,epa epa! nomas el que se enoja de volada,epa epa! nomas el que, se enoja de volada
3454,003,Ay Si,Ay si ay si me quede en la leyes,Ay si ay si, me quede en la leyes
3479,004,Bad Luck Brian,vende su moto se la regresan por que las venden mas barata en la sopori,vende su moto, se la regresan por que las venden mas barata en la sopori
3503,004,Bad Luck Brian,chuck norris le perdona su vida se muere del susto,chuck norris, le perdona su vida se muere del susto
3535,004,Bad Luck Brian,Le hacen un rework Al dia siguiente lo matan,Le hacen un rework Al dia siguiente, lo matan
3553,003,Ay Si,ay si ay si pagos hasta las 15:30,ay si ay si, pagos hasta las 15:30
3580,004,Bad Luck Brian,viene 6 meses no le dan nada dos dias no viene dan hamburguesa y pizza!!,viene 6 meses no, le dan nada dos dias no viene dan hamburguesa y pizza!!
3586,003,Ay Si,Hay si gran mielda que una estupida no sepa distinguir lo ajeno,Hay si, gran mielda que una estupida no sepa distinguir lo ajeno
3611,003,Ay Si,ay si ay si no tengo plata le tomo foto pal face!,ay si ay si, no tengo plata le tomo foto pal face!
3634,004,Bad Luck Brian,Se quiere desvelar con la chica que le gusta Se duerme,Se quiere desvelar con la chica que, le gusta Se duerme
3644,003,Ay Si,"ay si, ay si ahora se le llama estudio",ay si ay si, ahora se le llama estudio
3662,004,Bad Luck Brian,200 msj sin leer escibe 1 y nadie le responde,200 msj sin leer escibe 1 y nadie, le responde
3668,004,Bad Luck Brian,empieza la charla importante se queda sin bateria,empieza la charla importante, se queda sin bateria
3670,003,Ay Si,"ay si, ay si me creo mucho por que quito el USB de modo no seguro.",ay si ay si, me creo mucho por que quito el USB de modo no seguro.
3689,004,Bad Luck Brian,tiene tim en agar.io lo dejan fuera del servidor,tiene tim en agar.io, lo dejan fuera del servidor
3704,003,Ay Si,"ay si, ay si pues Faby y piki ya se conectaron y",ay si ay si, pues Faby y piki ya se conectaron y
3752,004,Bad Luck Brian,Gerardito contrata el cable al salir de vacaciones Se lo instalan  al terminar sus vacaciones,Gerardito contrata el cable al salir de vacaciones Se, lo instalan  al terminar sus vacaciones
3781,007,Futurama Fry,se calman o se calman cabrones bravos,se calman, o se calman cabrones bravos
3806,011,Problems,ENTRO al FB y me doy cuenta que hay mas basura reciclada que publicaciones nuevas,ENTRO al FB, y me doy cuenta que hay mas basura reciclada que publicaciones nuevas
3810,007,Futurama Fry,que me parece o hoy es sabado,que me parece, o hoy es sabado
3811,003,Ay Si,"ay si, ay si todo el mundo gemiando los recolectores",ay si ay si, todo el mundo gemiando los recolectores
3869,004,Bad Luck Brian,lleva esperando un ordenador durante 2 años se van de viaje y gastan 2000 euros entre ellos 60 para unos zapatos de una prima que no vas a ver nunca mas,lleva esperando un ordenador durante 2 años, se van de viaje y gastan 2000 euros entre ellos 60 para unos zapatos de una prima que no vas a ver nunca mas
3880,004,Bad Luck Brian,Tiene la oportunidad de que cajeteen a su jefa Va y le dice,Tiene la oportunidad de que cajeteen a su jefa Va y, le dice
3969,007,Futurama Fry,esa hica me esta mirando mucho no se si es porque le gusto o porque hay alguien haciendome algo,esa hica me esta mirando mucho no se si es porque le gusto, o porque hay alguien haciendome algo
3985,006,Filosoraptor,Si la Pame no tiene tiempo de escribir porque es esclava del trabajo ¿Sera que la Chupi ya tiene escrito 5 tomos de La Nueva Historia Universal?,Si la Pame no tiene tiempo de escribir porque es esclava del trabajo ,¿Sera que la Chupi ya tiene escrito 5 tomos de La Nueva Historia Universal?
4020,004,Bad Luck Brian,Zoro se jala nutria jajaja,Zoro, se jala nutria jajaja
4025,012,Willy Wonka,dime que se siente usar viejos memes de ban shavo,,dime que se siente usar viejos memes de ban shavo
4102,004,Bad Luck Brian,se gana una beca se cae por la escalera y la pierde,se gana una beca, se cae por la escalera y la pierde
4140,004,Bad Luck Brian,va a un programa para conseguir una chica para ponerla se consigue un traba activo,va a un programa para conseguir una chica para ponerla, se consigue un traba activo
4144,004,Bad Luck Brian,No quiere elegir alemania por considerarlo injusto lo elige y sale ultimo con un solo gol a favor,No quiere elegir alemania por considerarlo injusto, lo elige y sale ultimo con un solo gol a favor
4159,012,Willy Wonka,asi que eres jas dime que se siente que te presionen con el matrimonio?,asi que eres jas ,dime que se siente que te presionen con el matrimonio?
4210,006,Filosoraptor,si tanto aman el Teato ¿Por que no se inscriben en Gaytan Instituto de Arte?,si tanto aman el Teato ,¿Por que no se inscriben en Gaytan Instituto de Arte?
4213,003,Ay Si,Ay si ay si haces barra y ya te sientes bien mamado Y la piernas que jajajajajajaja,Ay si ay si, haces barra y ya te sientes bien mamado Y la piernas que jajajajajajaja
4214,008,Matias Prats,ultima hora upegui es el mejor,ultima hora, upegui es el mejor
4231,004,Bad Luck Brian,va a argentina le roban,va a argentina, le roban
4246,004,Bad Luck Brian,encuentra empleo y cobrara su primera quincena trabaja en ion y le pagan la mitad,encuentra empleo y cobrara su primera quincena trabaja en ion y, le pagan la mitad
4301,011,Problems,Yo le dije que me calentara la sopa y termino quemando el horno,Yo le dije que me calentara la sopa, y termino quemando el horno
4329,003,Ay Si,Ay si ay si Kimberly la buena,Ay si ay si, Kimberly la buena
4349,011,Problems,"Asi se ponen las mujeres del grupo cuando esperan un caballero y solo hay morbosos diciendo te amo, o bebe, o cualquier otra estupidez",Asi se ponen las mujeres del grupo cuando esperan un caballero, y solo hay morbosos diciendo te amo o bebe o cualquier otra estupidez
4361,004,Bad Luck Brian,va a robar toda bacan con su pata Nisiqiera saqa su fierro y ya lo chapan xd,va a robar toda bacan con su pata Nisiqiera saqa su fierro y ya, lo chapan xd
4365,011,Problems,hay este chico.... y sus chistes malos....jajajaj,hay este chico...., y sus chistes malos....jajajaj
4394,004,Bad Luck Brian,"Levanta un pedido de 40,000 lo regañan por no trear la playera del trabajo",Levanta un pedido de 40000, lo regañan por no trear la playera del trabajo
4395,003,Ay Si,"ay si ,,ay sii los voy a blokiar",ay si ay si,i los voy a blokiar
4399,003,Ay Si,"Ay si, ay si solo por que Me banearon ya no les hablo.",Ay si ay si, solo por que Me banearon ya no les hablo.
4453,003,Ay Si,ay si ay si t crees vacan x k tu prima esta bien buena,ay si ay si, t crees vacan x k tu prima esta bien buena
4487,012,Willy Wonka,Asi que alquilas auto para ir a jugar cuentame el lunes que coelctivo te lleva al trabajo,Asi que alquilas auto para ir a jugar ,cuentame el lunes que coelctivo te lleva al trabajo
4491,012,Willy Wonka,asi que alquilas auto el domingo para jugar cuentame el lunes que colectivo te lleva al trabajo,asi que alquilas auto el domingo para jugar ,cuentame el lunes que colectivo te lleva al trabajo
4513,008,Matias Prats,atencion noticia de ultima hora! el joven oscar se va a amañar jjjja,atencion noticia de ultima hora,! el joven oscar se va a amañar jjjja
4563,012,Willy Wonka,Asi que juegas db? dime que se siente ser tan pollo :D,Asi que juegas db? ,dime que se siente ser tan pollo :D
4564,012,Willy Wonka,Asi que juegas db? dime que se siente ser tan pollo,Asi que juegas db? ,dime que se siente ser tan pollo
4587,007,Futurama Fry,Eres gay o solo tienes fetiche por las barbas,Eres gay, o solo tienes fetiche por las barbas
4620,003,Ay Si,¡uy si! y los de koica piensan que me quedo hasta las 4 pm atte.: Carlos ancieta,¡uy si,! y los de koica piensan que me quedo hasta las 4 pm atte.: Carlos ancieta
4627,003,Ay Si,Ay si ay si primero mando 50 videos porno y despues me salgo por vulgares y prosaicos,Ay si ay si, primero mando 50 videos porno y despues me salgo por vulgares y prosaicos
4628,008,Matias Prats,noticia de ultima hora kathy ha dejado la cerveza,noticia de ultima hora, kathy ha dejado la cerveza
4692,012,Willy Wonka,Asi que tienes tarjeta de credito dime que se siente deber tu sueldo por adelantado,Asi que tienes tarjeta de credito ,dime que se siente deber tu sueldo por adelantado
4711,012,Willy Wonka,Con que escuchas reggaeton dime que se siente tener diarrea en los oidos?,Con que escuchas reggaeton ,dime que se siente tener diarrea en los oidos?
4722,011,Problems,david me dijo que regresaria y aun lo sigo esperando,david me dijo que regresaria, y aun lo sigo esperando
4749,004,Bad Luck Brian,le roban todo menos su cel al otro dia le roban el cel,le roban todo menos su cel al otro dia, le roban el cel
4769,011,Problems,me dijo que despues de comer me mandaria  todo ya casi le toca cenar y nada...,me dijo que despues de comer me mandaria  todo ya casi le toca cenar, y nada...
4771,012,Willy Wonka,cuentame. de casualidad estas consumiendo drogas? quizas en esos concierto de Rock a los que asistes?,,cuentame. de casualidad estas consumiendo drogas? quizas en esos concierto de Rock a los que asistes?
4787,012,Willy Wonka,Andas organizando el sabado creativo ¿dime que se siente hacer las gelatinas?,Andas organizando el sabado creativo ¿,dime que se siente hacer las gelatinas?
4836,007,Futurama Fry,No se si estoy trolleando a egdar o estoy con un como pescado,No se si estoy trolleando a egdar, o estoy con un como pescado
4869,003,Ay Si,"ay si, ay si me llamo erika y mando un cerdito saludador!!",ay si ay si, me llamo erika y mando un cerdito saludador!!
4901,006,Filosoraptor,estado civil: ¿que ofreces?,estado civil: ,¿que ofreces?
4919,008,Matias Prats,ultima hora alerta roja por maña enfadada,ultima hora, alerta roja por maña enfadada
4924,004,Bad Luck Brian,Deja el carro en el valet se lo roban,Deja el carro en el valet, se lo roban
4958,006,Filosoraptor,SI SE TE ERIZA LA PIEL ¿SE TE PIXELEAN LOS TATUAJES?,SI SE TE ERIZA LA PIEL ,¿SE TE PIXELEAN LOS TATUAJES?
5009,011,Problems,le dige soy virgen y me,le dige soy virgen, y me
5063,004,Bad Luck Brian,el luna es gay todos lo sabemos,el luna es gay todos, lo sabemos
5070,004,Bad Luck Brian,"compra anticipadas para ver sinsajo 2 , se destruye el cine",compra anticipadas para ver sinsajo 2 , se destruye el cine
