,meme_id,plantilla,texto_no_tilde,text_1,text_2
634,008,Matias Prats,ultimas noticias dario y damaris  es la  pareja perfecta,ultimas noticias, dario y damaris  es la  pareja perfecta
655,008,Matias Prats,ultima hora la gente Que botaba mana se suicida por falta de mana,ultima hora, la gente Que botaba mana se suicida por falta de mana
659,007,Futurama Fry,peliar o no peliar granda gay,peliar, o no peliar granda gay
664,008,Matias Prats,ultima hora la gente Que botaba mana se suicida,ultima hora, la gente Que botaba mana se suicida
671,003,Ay Si,ay si ahora metanse con la madre,ay si, ahora metanse con la madre
703,003,Ay Si,ay si ay si es q soy rosey pues,ay si ay si, es q soy rosey pues
765,003,Ay Si,"Ay si,ay si y el es negro",Ay siay si, y el es negro
779,003,Ay Si,hay si los de la planilla blanca somos rateros,hay si, los de la planilla blanca somos rateros
790,003,Ay Si,hay si los de la planilla blanca somos,hay si, los de la planilla blanca somos
844,003,Ay Si,ay si ay si me creo mucho por que soy la madrota,ay si ay si, me creo mucho por que soy la madrota
904,012,Willy Wonka,asi que leiste un arcangel llamado gabriel dime que se siente no entender porque le pusieron ese titulo,asi que leiste un arcangel llamado gabriel ,dime que se siente no entender porque le pusieron ese titulo
1004,012,Willy Wonka,dime ANGIE... Por que eres Tan Genial ?,,dime ANGIE... Por que eres Tan Genial ?
1054,011,Problems,felipe y leo a dormir mañana hay que trabajar,felipe, y leo a dormir mañana hay que trabajar
1087,007,Futurama Fry,el kaiko sera realmente kaiko o solo es kaiko porque le dicen kaiko,el kaiko sera realmente kaiko, o solo es kaiko porque le dicen kaiko
1211,003,Ay Si,ay si se cree super sacandose fotos con su mejor amiga pero no sabe que a me llega muy lejos,ay si, se cree super sacandose fotos con su mejor amiga pero no sabe que a me llega muy lejos
1232,003,Ay Si,ay si ... m compro una sola  entrada y no llevo a mis amigos,ay si, ... m compro una sola  entrada y no llevo a mis amigos
1269,006,Filosoraptor,ESTO REVENTARA ¿REGALAMOS 5 FREES?,ESTO REVENTARA ,¿REGALAMOS 5 FREES?
1301,003,Ay Si,"ay si ay si, no puedo trabajar me reporto enferma y me hago el dia en facebook",ay si ay si, no puedo trabajar me reporto enferma y me hago el dia en facebook
1307,008,Matias Prats,ultimas noticias el club atletico deportivo bolivia acaba de perder toda chance de ganar algo este año..ampliaremos,ultimas noticias, el club atletico deportivo bolivia acaba de perder toda chance de ganar algo este año..ampliaremos
1308,004,Bad Luck Brian,"lo asaltan, llama al 911 de peña nieto llega la policia, lo secuestran",lo asaltan llama al 911 de peña nieto llega la policia, lo secuestran
1316,003,Ay Si,ay si ay si ahora solo hablare con memes,ay si ay si, ahora solo hablare con memes
1331,004,Bad Luck Brian,dice su primera groceria le escucha la profe de biologia,dice su primera groceria, le escucha la profe de biologia
1343,003,Ay Si,ay si se comrpa un bravo y no es capas de pasar a buscar a su amigo,ay si, se comrpa un bravo y no es capas de pasar a buscar a su amigo
1381,003,Ay Si,hay si jose ya se sabe que te pica lapepita,hay si, jose ya se sabe que te pica lapepita
1388,003,Ay Si,hay si arcoiris me vaz a joder q miedo,hay si, arcoiris me vaz a joder q miedo
1401,010,Prepare Yourself,preparense... vienen los cambios,preparense,... vienen los cambios
1405,004,Bad Luck Brian,penal a los 15 segundos lo ataja barovero,penal a los 15 segundos, lo ataja barovero
1425,005,Disaster Girl,comete mi esquite decian no pasara nada decian,comete mi esquite decian no pasara nada ,decian
1431,003,Ay Si,ay si ay si me resbale,ay si ay si, me resbale
1452,012,Willy Wonka,asi que buscas un hombre increible en tu vida? dime q se siente verlo en disney chanel casado y con dos hijos,asi que buscas un hombre increible en tu vida? ,dime q se siente verlo en disney chanel casado y con dos hijos
1473,003,Ay Si,ay si silvestre las copaas y la historia,ay si, silvestre las copaas y la historia
1474,004,Bad Luck Brian,A ver enseñame a quien le gUstas a MaNuela tu unica novia?,A ver enseñame a quien, le gUstas a MaNuela tu unica novia?
1501,003,Ay Si,"ay si ay si, Ale antojando tamales y no invita",ay si ay si, Ale antojando tamales y no invita
1514,006,Filosoraptor,SI LA PIRATERIA NO PAGA ¿pORQUE NOS COBRAN LAS COPIAS?,SI LA PIRATERIA NO PAGA ,¿pORQUE NOS COBRAN LAS COPIAS?
1518,012,Willy Wonka,dime que se siente que me ayas tocado ? seguro que se siente genial xd,,dime que se siente que me ayas tocado ? seguro que se siente genial xd
1524,004,Bad Luck Brian,"penal a los 15 segundos, lo erra hace gol, le cobran offside",penal a los 15 segundos, lo erra hace gol le cobran offside
1539,003,Ay Si,ay si ay si landy ya habla ingles,ay si ay si, landy ya habla ingles
1564,004,Bad Luck Brian,quiere un buen adc lo traen al negro,quiere un buen adc, lo traen al negro
1575,007,Futurama Fry,No se si esta sacando pica o quiere un playmat,No se si esta sacando pica, o quiere un playmat
1580,003,Ay Si,uy si uy si selebro thanks giving,uy si uy si, selebro thanks giving
1592,012,Willy Wonka,asi que esta pagina se llama cosas random dime que se siente no tener mas de 2 likes,asi que esta pagina se llama cosas random ,dime que se siente no tener mas de 2 likes
1600,012,Willy Wonka,asi que trabajas en el banco dime que se siente dar credito a morosos,asi que trabajas en el banco ,dime que se siente dar credito a morosos
1629,004,Bad Luck Brian,se llama archibold le dicen archibola,se llama archibold, le dicen archibola
1630,004,Bad Luck Brian,"Se fractura el brazo antes de k este completamente sano , se vuelve a fracturar",Se fractura el brazo antes de k este completamente sano , se vuelve a fracturar
1638,012,Willy Wonka,Asi que te gusta loquiar dime que siente ser 3 dedos una cuarta,Asi que te gusta loquiar ,dime que siente ser 3 dedos una cuarta
1652,007,Futurama Fry,no se si los hinchas del aBerica son optimistas o son pendejos?,no se si los hinchas del aBerica son optimistas, o son pendejos?
1653,003,Ay Si,ay si ay si,ay si ay si,
1657,003,Ay Si,ay si ay si mi novio el fierros,ay si ay si, mi novio el fierros
1665,004,Bad Luck Brian,nace se llama nicolas viñas,nace, se llama nicolas viñas
1669,004,Bad Luck Brian,le hacen fiesta sorpresa nadie le habla,le hacen fiesta sorpresa nadie, le habla
1674,003,Ay Si,"ay si, como no...soy boca, me creo  grande soy un pecho frio de primera",ay si, como no...soy boca me creo  grande soy un pecho frio de primera
1683,003,Ay Si,ay si ay si ahora todo comentan algo sin sentido,ay si ay si, ahora todo comentan algo sin sentido
1703,011,Problems,raimon me dijo que solo le ayudara en wow en una raid y me cojieron en el examen de bioquimica,raimon me dijo que solo le ayudara en wow en una raid, y me cojieron en el examen de bioquimica
1709,003,Ay Si,ay si ay si ahora todos comentan algo sin sentido y si tienen sentido,ay si ay si, ahora todos comentan algo sin sentido y si tienen sentido
1712,003,Ay Si,Ay si ay si me callaste con tu meme,Ay si ay si, me callaste con tu meme
1715,004,Bad Luck Brian,Estudia sociologia se hace asocial,Estudia sociologia, se hace asocial
1721,007,Futurama Fry,No se si es el grupo de camara de 2008 o el de 2014...,No se si es el grupo de camara de 2008, o el de 2014...
1769,003,Ay Si,Ay si ay si Las palomitas,Ay si ay si, Las palomitas
1778,004,Bad Luck Brian,dice q soy chipi y no sabe q el lo es mas,dice q soy chipi y no sabe q el, lo es mas
1788,003,Ay Si,huy si como es jair veliz le dan link pero fuera yo hasta lo ingnoran,huy si, como es jair veliz le dan link pero fuera yo hasta lo ingnoran
1806,003,Ay Si,ay si ay si me creo mucho xq tengo corte de sergio,ay si ay si, me creo mucho xq tengo corte de sergio
1809,003,Ay Si,huy si ya por que anabella fue tuya cre que chuqui esta contento,huy si, ya por que anabella fue tuya cre que chuqui esta contento
1816,007,Futurama Fry,no se ke es mas pendejo tu pregunta o repetir el siglo xd,no se ke es mas pendejo tu pregunta, o repetir el siglo xd
1843,003,Ay Si,ay si ay si me tomo pura selfie todo el dia y disque trabajando   #giselle,ay si ay si, me tomo pura selfie todo el dia y disque trabajando   #giselle
1851,004,Bad Luck Brian,"Esto es Boca dicen, juegan un solo torneo y lo pierden",Esto es Boca dicen juegan un solo torneo y, lo pierden
1852,003,Ay Si,ay si ay si que malote :P,ay si ay si, que malote :P
1872,003,Ay Si,ay si ay si soy brenda y me voy de la conversacion,ay si ay si, soy brenda y me voy de la conversacion
1891,012,Willy Wonka,sol asi que te gusta dormir hasta las 10... dime. que se siente saber que mientras tu duermes ramon esta gritando soleee soleee!!!!,sol asi que te gusta dormir hasta las 10... ,dime. que se siente saber que mientras tu duermes ramon esta gritando soleee soleee!!!!
1894,012,Willy Wonka,Asi que quieres farrear en fiestas de quito dime que se siente tener que pedir cedula prestada de mayo de edad,Asi que quieres farrear en fiestas de quito ,dime que se siente tener que pedir cedula prestada de mayo de edad
1897,003,Ay Si,uy si ahora todos nos gusta dmb,uy si, ahora todos nos gusta dmb
1913,006,Filosoraptor,"Quieres que te traten bien y exijes respeto,  pero... ¿porque tu no puedes respetar otras culturas?",Quieres que te traten bien y exijes respeto  pero... ,¿porque tu no puedes respetar otras culturas?
1918,003,Ay Si,ay si bien cochala!!! que duermo hasta las 10 de la mañana,ay si, bien cochala!!! que duermo hasta las 10 de la mañana
1925,011,Problems,solo dije una babosada y creo que se enojo,solo dije una babosada, y creo que se enojo
1929,003,Ay Si,ay si ay si MI MAMA ME MIMA,ay si ay si, MI MAMA ME MIMA
1951,003,Ay Si,ay si soy matthew y le tiro la gaseosa a la gente en la cara,ay si, soy matthew y le tiro la gaseosa a la gente en la cara
1965,008,Matias Prats,ultimas noticias locura d memes invade pipilandia,ultimas noticias, locura d memes invade pipilandia
1984,003,Ay Si,ay si ay si todos en faborit y yo trabajando,ay si ay si, todos en faborit y yo trabajando
2001,004,Bad Luck Brian,quiere hacer su tarea se la olvida en el trabajo,quiere hacer su tarea, se la olvida en el trabajo
2007,012,Willy Wonka,asi que quedan pocos dias para dar la psu cuentame que se siente no poder tomar el dia de tu cumpleaños,asi que quedan pocos dias para dar la psu ,cuentame que se siente no poder tomar el dia de tu cumpleaños
2049,012,Willy Wonka,asi que eres hincha de nacional dime que se siente haber comprado todos los titulos que tienen hoy en dia,asi que eres hincha de nacional ,dime que se siente haber comprado todos los titulos que tienen hoy en dia
2054,003,Ay Si,Ay si ay si sus memes hicieron que su papa se muera a verda no tienes xd,Ay si ay si, sus memes hicieron que su papa se muera a verda no tienes xd
2058,006,Filosoraptor,¿desde cuando recibir un subsidio es malo? subsidio para todxs y que todx sea gratis,,¿desde cuando recibir un subsidio es malo? subsidio para todxs y que todx sea gratis
2060,007,Futurama Fry,No se si Aplaudirte o llamar al exorcista ?,No se si Aplaudirte, o llamar al exorcista ?
2066,003,Ay Si,ay si ay si me creo beyonce,ay si ay si, me creo beyonce
2075,003,Ay Si,ay si llevatelo a tu casa,ay si, llevatelo a tu casa
2077,004,Bad Luck Brian,Crea un equipo lo VAnquean,Crea un equipo, lo VAnquean
2085,005,Disaster Girl,andre tiene papa decian mi papa vivira decian,andre tiene papa decian mi papa vivira ,decian
2090,003,Ay Si,"ay si, ay si doy gracias a mis amigos por su amistad haciendo un video de fb",ay si ay si, doy gracias a mis amigos por su amistad haciendo un video de fb
2107,004,Bad Luck Brian,crea un equipo de futbol lo vanquean,crea un equipo de futbol, lo vanquean
2125,003,Ay Si,ay si tan creida y va con los zapatos rotos a trabajar,ay si, tan creida y va con los zapatos rotos a trabajar
2129,010,Prepare Yourself,preparense se viene una larga noche de posteos,preparense, se viene una larga noche de posteos
2138,003,Ay Si,ay si ay si te crees el muy malote,ay si ay si, te crees el muy malote
2157,003,Ay Si,Ay Si ay si celebranDo El tanksgivIng y ni se el pOrQUe,Ay Si ay si, celebranDo El tanksgivIng y ni se el pOrQUe
2158,003,Ay Si,ay si ay si soy de moctezuma pero celebro el thanksgiving day oseea,ay si ay si, soy de moctezuma pero celebro el thanksgiving day oseea
2160,006,Filosoraptor,Si el Big Bang creo todo el universo ¿Que origino dicha explosion?,Si el Big Bang creo todo el universo ,¿Que origino dicha explosion?
2167,003,Ay Si,"Ay si, ay si me siento grigo marcando 911!",Ay si ay si, me siento grigo marcando 911!
2172,003,Ay Si,Ay si ay si celebrando el thanksgiving Y ni si quiera se porque...,Ay si ay si, celebrando el thanksgiving Y ni si quiera se porque...
2182,004,Bad Luck Brian,quiere estar solo... se encuentra a mauricio,quiere estar solo..., se encuentra a mauricio
2190,004,Bad Luck Brian,pierde su gorra le falta un mes para acabar el servicio,pierde su gorra, le falta un mes para acabar el servicio
2196,004,Bad Luck Brian,publica su iphone para poder comer... le hacen bullyng..,publica su iphone para poder comer..., le hacen bullyng..
2200,003,Ay Si,ay si ay si gano el movimiento agrario y ahora no se quien asumiera la presidencia,ay si ay si, gano el movimiento agrario y ahora no se quien asumiera la presidencia
2243,003,Ay Si,ay si ay si ahora todos se aman,ay si ay si, ahora todos se aman
2254,008,Matias Prats,noticias de ultima hora fernanda mata a alan por besar a leslye,noticias de ultima hora, fernanda mata a alan por besar a leslye
2275,004,Bad Luck Brian,lanza el plan de agua prieta queda como presidente pero lo asesinan,lanza el plan de agua prieta queda como presidente pero, lo asesinan
2299,012,Willy Wonka,asi que tu eres calles dime que se siente crear el partido nacional revolucionario,asi que tu eres calles ,dime que se siente crear el partido nacional revolucionario
2350,003,Ay Si,"Ay Si, ay si soy brayan y mi novia me pega",Ay Si ay si, soy brayan y mi novia me pega
2357,004,Bad Luck Brian,dice que va para el 7 se saca un 4,dice que va para el 7, se saca un 4
2384,011,Problems,Mauricio solo queria vender su ipod y ustedes con sus mamadas,Mauricio solo queria vender su ipod, y ustedes con sus mamadas
2392,011,Problems,me dijieron solo un amistoso cavani se me tiro encima y me rompio el brazo,me dijieron solo un amistoso cavani se me tiro encima, y me rompio el brazo
2411,004,Bad Luck Brian,tiene novia se la caga el hermano,tiene novia, se la caga el hermano
2421,010,Prepare Yourself,Hermanos preparense tiempos dificiles se avecinan,Hermanos preparense, tiempos dificiles se avecinan
2423,003,Ay Si,Aysi ay si nadie le gana a cesar,Aysi ay si, nadie le gana a cesar
2476,004,Bad Luck Brian,Se burla del america le va al chivas,Se burla del america, le va al chivas
2490,004,Bad Luck Brian,se burla del america le va alas chivas,se burla del america, le va alas chivas
2500,003,Ay Si,uy si uy si  ya fui a mi charlas informativas y tu no Ven y informatte y cambia tu vida pluspetro te apoya,uy si uy si,  ya fui a mi charlas informativas y tu no Ven y informatte y cambia tu vida pluspetro te apoya
2524,004,Bad Luck Brian,Comenta Un Grupo Y le Hacen Bullyng,Comenta Un Grupo Y, le Hacen Bullyng
2536,003,Ay Si,ay si ay si homero siempre me salva,ay si ay si, homero siempre me salva
2544,004,Bad Luck Brian,me lleva la contra no sebe de lo que habla,me lleva la contra no sebe de, lo que habla
2548,003,Ay Si,"Ay si, ay si ahora resulta que la culpa es de los dedos.",Ay si ay si, ahora resulta que la culpa es de los dedos.
2576,003,Ay Si,ay  si ay si  ella se pone A ver Porno Y Nos echa La culpa A Nosotros  No Pues  Si,ay  si ay si,  ella se pone A ver Porno Y Nos echa La culpa A Nosotros  No Pues  Si
2583,003,Ay Si,ay si ay si con que mañana hay examen dime que se siente quedarse tarde chateando,ay si ay si, con que mañana hay examen dime que se siente quedarse tarde chateando
2597,003,Ay Si,"ay si, ay si porque te conviene cabron porque yo puedo decir todo tu secreto",ay si ay si, porque te conviene cabron porque yo puedo decir todo tu secreto
2598,007,Futurama Fry,no se si queman algo afuera o mis bajos huelen a bobina quemada,no se si queman algo afuera, o mis bajos huelen a bobina quemada
2616,007,Futurama Fry,no se si suena menos el bajo o ya quede sordo,no se si suena menos el bajo, o ya quede sordo
2621,004,Bad Luck Brian,Le pide ser la novia le dice que no,Le pide ser la novia, le dice que no
2626,007,Futurama Fry,no se si es una patrulla o el que viene es carlos,no se si es una patrulla, o el que viene es carlos
2688,008,Matias Prats,¡ultima hora! shoppydoo blackfriday,¡ultima hora,! shoppydoo blackfriday
2700,012,Willy Wonka,asi que eres adm. de chumpaentro dime que se siente ser tan penca?,asi que eres adm. de chumpaentro ,dime que se siente ser tan penca?
2701,004,Bad Luck Brian,se compra celular con 4g se entera que todavia no esta disponible,se compra celular con 4g, se entera que todavia no esta disponible
2702,007,Futurama Fry,no se si la gente es mala o los weones de chumpaentro son muy fomes,no se si la gente es mala, o los weones de chumpaentro son muy fomes
2704,004,Bad Luck Brian,entro al foro a los gritos lo banearon,entro al foro a los gritos, lo banearon
2752,004,Bad Luck Brian,Tiene todo el dia libre se despierta a las 6 am,Tiene todo el dia libre, se despierta a las 6 am
2763,007,Futurama Fry,no se si en pau es retrasat o li ve de la fageda,no se si en pau es retrasat, o li ve de la fageda
2787,011,Problems,"de niña me decian estudia para ser alguien estudie y ahora estoy en una gran empresa, inem",de niña me decian estudia para ser alguien estudie, y ahora estoy en una gran empresa inem
2796,007,Futurama Fry,ya no se si son hinchas del guma o de riber plate,ya no se si son hinchas del guma, o de riber plate
2801,007,Futurama Fry,ya no se si son gumarelos o hinchas de riBer plate,ya no se si son gumarelos, o hinchas de riBer plate
2819,003,Ay Si,ay si ay si se cree kate middleton,ay si ay si, se cree kate middleton
2865,004,Bad Luck Brian,se toma el viernes para descabsar se despierta a las 8,se toma el viernes para descabsar, se despierta a las 8
2866,004,Bad Luck Brian,se toma el viernes para descansar se despierta a las 8,se toma el viernes para descansar, se despierta a las 8
2886,004,Bad Luck Brian,"le regalan un penal a los 20"" lo patea gigliotti...","le regalan un penal a los 20""", lo patea gigliotti...
2902,004,Bad Luck Brian,sigue cantando esa mancha no se borra nunca mas lo empomamos todo el año,sigue cantando esa mancha no se borra nunca mas, lo empomamos todo el año
2935,007,Futurama Fry,felipe   es  interesantte o  estrobertido,felipe   es  interesantte, o  estrobertido
2942,007,Futurama Fry,no se si era brasil o las chivas se vistieron de amarillo,no se si era brasil, o las chivas se vistieron de amarillo
2983,004,Bad Luck Brian,se cae del techo y lo soban,se cae del techo y, lo soban
2985,012,Willy Wonka,cuentame que se siente estar en la cun y no estar en vacaciones,,cuentame que se siente estar en la cun y no estar en vacaciones
2990,012,Willy Wonka,¿y cuentame? que se siente salir casi el 24 de diciembre...?,¿y ,cuentame? que se siente salir casi el 24 de diciembre...?
3014,007,Futurama Fry,no se si decirle que me vine dentro o seguir tirando,no se si decirle que me vine dentro, o seguir tirando
3043,004,Bad Luck Brian,se burla de river porque se fue a la b estuvo 5 años en la b y lo ascendieron por decreto,se burla de river porque se fue a la b estuvo 5 años en la b y, lo ascendieron por decreto
3050,008,Matias Prats,"ultimas noticias.atencion ximena zegarra,renzo te esta invitando a salir.",ultimas noticias,.atencion ximena zegarrarenzo te esta invitando a salir.
3058,004,Bad Luck Brian,dice q a river lo ayuda el arbitro le dan un penal y lo erra a los 15 segundos,dice q a river lo ayuda el arbitro, le dan un penal y lo erra a los 15 segundos
3064,003,Ay Si,ay si si haciendote el loco con el pago del asado,ay si, si haciendote el loco con el pago del asado
3070,004,Bad Luck Brian,"Vende texas le piden coahuila, nuevo mexico y california",Vende texas, le piden coahuila nuevo mexico y california
3081,003,Ay Si,"Uy si uy si, no celebren thanksgiving Y hoy Zocando la tarjeta con el black friday",Uy si uy si, no celebren thanksgiving Y hoy Zocando la tarjeta con el black friday
3093,007,Futurama Fry,"hoy es blackfriday, porque el dia estara oscuro o es porque los  negros aprovechan a comprar  todo",hoy es blackfriday porque el dia estara oscuro, o es porque los  negros aprovechan a comprar  todo
3096,003,Ay Si,Ay si! ay si! hace frio y ya todos publican que tienen frio,Ay si! ay si,! hace frio y ya todos publican que tienen frio
3098,003,Ay Si,hay si gaby tiene COmigo,hay si, gaby tiene COmigo
3110,003,Ay Si,ay si gaby tiene pena comigo,ay si, gaby tiene pena comigo
3112,003,Ay Si,uy si  hace frio y todos publican que hace frio,uy si,  hace frio y todos publican que hace frio
3124,006,Filosoraptor,SI TE AGREGAN COMO AMIGO EN EL FACE ¿PARA QUE BORRAN TUS COMENTARIOS?,SI TE AGREGAN COMO AMIGO EN EL FACE ,¿PARA QUE BORRAN TUS COMENTARIOS?
3132,011,Problems,ella me dijo un pico nomas y me metio la lengua no luciana,ella me dijo un pico nomas, y me metio la lengua no luciana
3241,004,Bad Luck Brian,juega baraja su mama le aplaude con el cinturon,juega baraja su mama, le aplaude con el cinturon
3256,008,Matias Prats,en ultimas noticias magallanes se declara chipi,en ultimas noticias, magallanes se declara chipi
3287,004,Bad Luck Brian,fabrica pellet nacional misteriosamente se rompe la maquina,fabrica pellet nacional misteriosamente, se rompe la maquina
3296,011,Problems,tengo miedo de ir al baño y que saquen el trailer de star wars,tengo miedo de ir al baño, y que saquen el trailer de star wars
3299,008,Matias Prats,NOTICA de ultima hora Por inbox tambien se puede enviar este tipo de inFormacion,NOTICA de ultima hora, Por inbox tambien se puede enviar este tipo de inFormacion
3319,004,Bad Luck Brian,va al black friday le pagan el sabado,va al black friday, le pagan el sabado
3322,003,Ay Si,ay si estoy en la calle no puedo enseñarles el cargador,ay si, estoy en la calle no puedo enseñarles el cargador
3347,004,Bad Luck Brian,le pide un aumento al jefe y le suben el sueldo al jefe!!,le pide un aumento al jefe y, le suben el sueldo al jefe!!
3351,003,Ay Si,ay si publico de mis hermanos para que me perdonen las deudas,ay si, publico de mis hermanos para que me perdonen las deudas
3372,013,Yao Wonka,"asi que hoy viernes celebras el ""Black friday"" dime que se siente sentirse gringo en tu propio pais","asi que hoy viernes celebras el ""Black friday"" ",dime que se siente sentirse gringo en tu propio pais
3386,003,Ay Si,ay si se cree la mas fara del salon y no tiene ni un me gusta en la foto de perfil,ay si, se cree la mas fara del salon y no tiene ni un me gusta en la foto de perfil
3395,006,Filosoraptor,¿que llegara hoy?,,¿que llegara hoy?
3413,004,Bad Luck Brian,Va a comprar una baleada Reina se le mete al cuchumbo,Va a comprar una baleada Reina, se le mete al cuchumbo
3457,004,Bad Luck Brian,Entra a la oficIna por el balCon porque de le qudaron las llaves La puerta tiene reja y queda encerradO,Entra a la oficIna por el balCon porque de, le qudaron las llaves La puerta tiene reja y queda encerradO
3460,003,Ay Si,ay si ay si ya me enoje,ay si ay si, ya me enoje
3464,012,Willy Wonka,Asi que eres hincha de la u dime que se siente ser un hincha sin estadio,Asi que eres hincha de la u ,dime que se siente ser un hincha sin estadio
3468,004,Bad Luck Brian,Tiene 5340 amigos en facebook Nadie le presta ni para un mensaje,Tiene 5340 amigos en facebook Nadie, le presta ni para un mensaje
3495,004,Bad Luck Brian,usa su tarjeta de credito por primera vez para comprar un pasaje lo compra para la hora que no es,usa su tarjeta de credito por primera vez para comprar un pasaje, lo compra para la hora que no es
3497,004,Bad Luck Brian,Tiene 6430 amigos en facebook nadie le presta credito ni para un mensaje,Tiene 6430 amigos en facebook nadie, le presta credito ni para un mensaje
3503,004,Bad Luck Brian,ayer fue el superclasico y river gano bostero decime que se siente ganarte el superclaSICO,ayer fue el superclasico y river gano bostero decime que, se siente ganarte el superclaSICO
3562,012,Willy Wonka,dime que se siente ser rechazado,,dime que se siente ser rechazado
3563,003,Ay Si,ay si! ahora que acabo el  semestre ahora si me indigno vamonos a paro,ay si,! ahora que acabo el  semestre ahora si me indigno vamonos a paro
3568,003,Ay Si,"ay si, ay si voy a publicar que hubo un temblor",ay si ay si, voy a publicar que hubo un temblor
3570,003,Ay Si,Ay si ay si ahora me quieres auditar,Ay si ay si, ahora me quieres auditar
3579,005,Disaster Girl,decia que silvestre dangong era lo maximo decia...,decia que silvestre dangong era lo maximo ,decia...
3609,003,Ay Si,Ay si ay si El domingo me voy a ver a la ms,Ay si ay si, El domingo me voy a ver a la ms
3611,012,Willy Wonka,"se esta arreglando el bosque? que interesante, cuentame mas",se esta arreglando el bosque? que interesante ,cuentame mas
3627,003,Ay Si,ay si ay si!! la que se pone seria y trabaja un viernes!!,ay si ay si,!! la que se pone seria y trabaja un viernes!!
3655,003,Ay Si,ay si ay si como leylany ya concluyo su examen se dedica a fotografiar a sus compañeros que copian durante su examen,ay si ay si, como leylany ya concluyo su examen se dedica a fotografiar a sus compañeros que copian durante su examen
3679,007,Futurama Fry,es mi idea o este kuliao kiere su tulazo matutino,es mi idea, o este kuliao kiere su tulazo matutino
3690,004,Bad Luck Brian,Es prevencionista lo mandan a manejar camionetas,Es prevencionista, lo mandan a manejar camionetas
3692,007,Futurama Fry,no se si enviar $7500 y que caiga en lpmt o enviar $7499.99 y que caiga en overlimit,no se si enviar $7500 y que caiga en lpmt, o enviar $7499.99 y que caiga en overlimit
3705,011,Problems,EStaba ato defiendiendo y se le colaron a lana,EStaba ato defiendiendo, y se le colaron a lana
3708,011,Problems,mata me dijo solo la puntita y me metio hasta el chicle,mata me dijo solo la puntita, y me metio hasta el chicle
3721,012,Willy Wonka,asi que te gusta habalr de politica dime que se siente ver tolerancia cero,asi que te gusta habalr de politica ,dime que se siente ver tolerancia cero
3750,012,Willy Wonka,asi que te llamas oscar? dime que se siente ser tan picon en la chamba,asi que te llamas oscar? ,dime que se siente ser tan picon en la chamba
3783,004,Bad Luck Brian,se jode un pie lo despiden,se jode un pie, lo despiden
3834,003,Ay Si,ay si publica estados de amor y el novio ni caso le hace,ay si, publica estados de amor y el novio ni caso le hace
3840,003,Ay Si,ay si publica estados amor y el ex novio ni caso le hace,ay si, publica estados amor y el ex novio ni caso le hace
3854,003,Ay Si,"ay si,que susto... susto el del gigante!",ay si,que susto... susto el del gigante!
3856,003,Ay Si,uy si uy sii utilizo memes para enamorar,uy si uy si,i utilizo memes para enamorar
