,meme_id,plantilla,texto_no_tilde,text_1,text_2
324,004,Bad Luck Brian,Estudia desde el vienes para el examen No viene nada de lo que estudio,Estudia desde el vienes para el examen No viene nada de, lo que estudio
331,004,Bad Luck Brian,estudia desde el viernes para el examen no viene nada de lo que estudio,estudia desde el viernes para el examen no viene nada de, lo que estudio
334,004,Bad Luck Brian,se pone el gym para rebajar se come las pesas,se pone el gym para rebajar, se come las pesas
335,012,Willy Wonka,dime que se siente que tu nokia block tenga facebook,,dime que se siente que tu nokia block tenga facebook
340,007,Futurama Fry,No se si esto da pena o solo da risa,No se si esto da pena, o solo da risa
353,006,Filosoraptor,como se llamarian los zombis de la 3ª edad... ¿ZOMBIEJITOS?,como se llamarian los zombis de la 3ª edad... ,¿ZOMBIEJITOS?
359,008,Matias Prats,en ultimas noticias marce es un pe lo tu do,en ultimas noticias, marce es un pe lo tu do
362,003,Ay Si,Ay si...ay si nos besamos para el face......,Ay si...ay si, nos besamos para el face......
363,006,Filosoraptor,¿como se reproducen las frutas?,,¿como se reproducen las frutas?
380,012,Willy Wonka,asi que te gusta besar... dime que tal besa eva maria,asi que te gusta besar... ,dime que tal besa eva maria
407,008,Matias Prats,ultimas noticias isai acaba de aprender a usar memecreator,ultimas noticias, isai acaba de aprender a usar memecreator
427,012,Willy Wonka,brayan y gone dime q se  siente estar como el moncho,brayan y gone ,dime q se  siente estar como el moncho
431,007,Futurama Fry,No se si sos artante o sos un tarado,No se si sos artante, o sos un tarado
436,012,Willy Wonka,asi  que buscas arenosos... dime que se siente que no te haga caso ni tu mama,asi  que buscas arenosos... ,dime que se siente que no te haga caso ni tu mama
447,004,Bad Luck Brian,Llega al millon de rep lo bajan por hack,Llega al millon de rep, lo bajan por hack
467,004,Bad Luck Brian,"dice que no le importa ganar, que va a adorar a dios regresa bien enojado por que perdio",dice que no, le importa ganar que va a adorar a dios regresa bien enojado por que perdio
491,007,Futurama Fry,No SE SI ESTOY VIENDO SUPER ESTRELLAS o SOLO SON UNA PRINCESAS,No SE SI ESTOY VIENDO SUPER ESTRELLAS, o SOLO SON UNA PRINCESAS
621,013,Yao Wonka,Asi que eres nahuel lujan eh ? dime que se siente ser perro de cortese,Asi que eres nahuel lujan eh ? ,dime que se siente ser perro de cortese
624,003,Ay Si,ay si ay si paso el cumple del blanquito y nadie se acordo ni hizo nada..,ay si ay si, paso el cumple del blanquito y nadie se acordo ni hizo nada..
632,003,Ay Si,ay si ay si son unas perras,ay si ay si, son unas perras
644,004,Bad Luck Brian,Hace crossfit para impresionar a las chicas se caga!!,Hace crossfit para impresionar a las chicas, se caga!!
667,006,Filosoraptor,si voy a transitio_mx ¿sabre que es el bioarte?,si voy a transitio_mx ,¿sabre que es el bioarte?
681,004,Bad Luck Brian,Quiere ver la tc de niall se  colapsa la pagina,Quiere ver la tc de niall, se  colapsa la pagina
682,012,Willy Wonka,dime luis  que se siente ser gay,,dime luis  que se siente ser gay
687,012,Willy Wonka,dime alexis silva que se siente ser gay,,dime alexis silva que se siente ser gay
708,003,Ay Si,Uy si uy si se crea la r.a.e,Uy si uy si, se crea la r.a.e
721,003,Ay Si,ay si ay si compra rp cuidado chicos estamos ante maldad pura,ay si ay si, compra rp cuidado chicos estamos ante maldad pura
729,004,Bad Luck Brian,el unico partido donde 16 goles y le meten 17,el unico partido donde 16 goles y, le meten 17
751,012,Willy Wonka,asi que te gusta estar hasta las 11 de la noche en la pc? cuentame que se siente saber que tu tia se aprace por detras de ti con la hacha de darius?,asi que te gusta estar hasta las 11 de la noche en la pc? ,cuentame que se siente saber que tu tia se aprace por detras de ti con la hacha de darius?
757,003,Ay Si,"Ay si, ay si me emborracho y creo que tengo el derecho de agredir a mis compañeras.",Ay si ay si, me emborracho y creo que tengo el derecho de agredir a mis compañeras.
764,011,Problems,My hijo dice que todos los politicos de mexico son iguales y que esta bien privatizar a pemex no debi haber cojido con un retrasado mental.,My hijo dice que todos los politicos de mexico son iguales, y que esta bien privatizar a pemex no debi haber cojido con un retrasado mental.
803,004,Bad Luck Brian,por fin le dice que la ama  esta escuchando musica,por fin, le dice que la ama  esta escuchando musica
808,007,Futurama Fry,No estoy seguro si se durmio o si su conexion se cayo.,No estoy seguro si se durmio, o si su conexion se cayo.
824,012,Willy Wonka,son de la unsm? dime que se siente tener que hablar de la ucv ya que ni caso les hacen,son de la unsm? ,dime que se siente tener que hablar de la ucv ya que ni caso les hacen
836,008,Matias Prats,ultimas noticias dafne jode a marcelo jajaja metira,ultimas noticias, dafne jode a marcelo jajaja metira
838,012,Willy Wonka,"asi que eres bravucon dime, que se siente ser pateado al estilo mayhem miller?",asi que eres bravucon ,dime que se siente ser pateado al estilo mayhem miller?
848,003,Ay Si,ay si ay si  soy narizon y pago impuesto por el aire que inhalo,ay si ay si,  soy narizon y pago impuesto por el aire que inhalo
853,007,Futurama Fry,no se si es un meme o su foto de graduacion...,no se si es un meme, o su foto de graduacion...
854,004,Bad Luck Brian,Le dan sobre cupo se cae el sistema,Le dan sobre cupo, se cae el sistema
864,004,Bad Luck Brian,va a visitar a su mejor amigo su amigo lo corre por salio,va a visitar a su mejor amigo su amigo, lo corre por salio
865,004,Bad Luck Brian,es victima de bullying por un calzon chino no se cae de la azotea,es victima de bullying por un calzon chino no, se cae de la azotea
868,012,Willy Wonka,asi que te molestan todos ? dime que se siente ser la risa de todo el grupo xdd,asi que te molestan todos ? ,dime que se siente ser la risa de todo el grupo xdd
879,003,Ay Si,ay si ay si soy sergio y soy el matador de la mujeres y que,ay si ay si, soy sergio y soy el matador de la mujeres y que
898,003,Ay Si,ay si ay si monto y me creo,ay si ay si, monto y me creo
922,003,Ay Si,ay si ay si  entreno con ruly ay,ay si ay si,  entreno con ruly ay
930,003,Ay Si,Ay si ay si  las extraño,Ay si ay si,  las extraño
934,007,Futurama Fry,No se si ruben se esta haciendo o en realidad le gusta la muchacha,No se si ruben se esta haciendo, o en realidad le gusta la muchacha
949,004,Bad Luck Brian,huele el cuello de su novia  se la traga,huele el cuello de su novia , se la traga
968,007,Futurama Fry,no se si sos a si de hueco o te haces,no se si sos a si de hueco, o te haces
1026,004,Bad Luck Brian,se compra software en el bio le venden el erp,se compra software en el bio, le venden el erp
1044,004,Bad Luck Brian,publica su anuario hasta en la sopa... se queda sin anuario,publica su anuario hasta en la sopa..., se queda sin anuario
1047,011,Problems,subi una foto mia y escribi que salia gorda me dieron la razon,subi una foto mia, y escribi que salia gorda me dieron la razon
1053,003,Ay Si,ay si ay si me burlo de lo que hacen los demas pero no me gusta que se burlen de mi,ay si ay si, me burlo de lo que hacen los demas pero no me gusta que se burlen de mi
1079,003,Ay Si,ay si.... no quiero seguir con waldir,ay si,.... no quiero seguir con waldir
1113,012,Willy Wonka,asin que vas de princesA? dime en que cama dejastes la corona guarra,asin que vas de princesA? ,dime en que cama dejastes la corona guarra
1116,008,Matias Prats,...y en las ultimas noticias los moonwalkers se reportaran con un Mg,...y en las ultimas noticias, los moonwalkers se reportaran con un Mg
1129,004,Bad Luck Brian,se cree fuerte le pega el borrell,se cree fuerte, le pega el borrell
1130,007,Futurama Fry,No se si a este weon no lo pescan o nadie esta conectado,No se si a este weon no lo pescan, o nadie esta conectado
1146,004,Bad Luck Brian,Intenta hablar bien se le daña el retenedor,Intenta hablar bien, se le daña el retenedor
1149,007,Futurama Fry,no se si darle like o publicarlo en mi biografia,no se si darle like, o publicarlo en mi biografia
1153,006,Filosoraptor,¿Quien hizo el imno a comfandi que estaba pensando?,,¿Quien hizo el imno a comfandi que estaba pensando?
1156,003,Ay Si,ay si ahora todos dicen  AHÍ vienen los tigres !,ay si, ahora todos dicen  AHÍ vienen los tigres !
1160,006,Filosoraptor,¿Quien hizo el himno a comfandi que estaba pensando?,,¿Quien hizo el himno a comfandi que estaba pensando?
1167,004,Bad Luck Brian,Inscribe ctd para subir PROMEDIO se la tira,Inscribe ctd para subir PROMEDIO, se la tira
1170,004,Bad Luck Brian,trae balon a clase no lo dejan jugar,trae balon a clase no, lo dejan jugar
1176,004,Bad Luck Brian,Alfin Encuentra A Su Mama le dice que es adoptado,Alfin Encuentra A Su Mama, le dice que es adoptado
1179,012,Willy Wonka,con que te quedaste sin imagenes  dime que se siente quedar como pendejo,con que te quedaste sin imagenes  ,dime que se siente quedar como pendejo
1180,007,Futurama Fry,no se si me apoya o se burla de mi,no se si me apoya, o se burla de mi
1196,004,Bad Luck Brian,Juega al counter lo matan con flash,Juega al counter, lo matan con flash
1197,006,Filosoraptor,Si te molestan los vendedores ambulantes ¿Porque sigues comprando cocadas?,Si te molestan los vendedores ambulantes ,¿Porque sigues comprando cocadas?
1216,004,Bad Luck Brian,compra el v.i.p se le quema el item de +13 a +14,compra el v.i.p, se le quema el item de +13 a +14
1219,004,Bad Luck Brian,tres dias para hacer ficha se pone a rolear con alby,tres dias para hacer ficha, se pone a rolear con alby
1228,004,Bad Luck Brian,regresa a dar clases se fractura el primer dia y la mandan de regreso a su casa,regresa a dar clases, se fractura el primer dia y la mandan de regreso a su casa
1238,012,Willy Wonka,Asi que eres Beliver dime que se siente ser lesbiana?,Asi que eres Beliver ,dime que se siente ser lesbiana?
1255,006,Filosoraptor,Si norman dice que arena es un partido de humildes  ¿su camioneta blindada tambien es humilde?,Si norman dice que arena es un partido de humildes  ,¿su camioneta blindada tambien es humilde?
1284,003,Ay Si,ay si Si  Ellas Van A Peliar Ay si Si,ay si, Si  Ellas Van A Peliar Ay si Si
1291,012,Willy Wonka,Asi que te cortaste el bigote? dime que se siente ya no ser sensual,Asi que te cortaste el bigote? ,dime que se siente ya no ser sensual
1308,003,Ay Si,Ay si ay si el que agrega el novio del amigo,Ay si ay si, el que agrega el novio del amigo
1310,004,Bad Luck Brian,se postula para admins y lo bandean,se postula para admins y, lo bandean
1340,004,Bad Luck Brian,amenazo con blequear lo bloquean primero,amenazo con blequear, lo bloquean primero
1344,003,Ay Si,Ay  si ay si  estoy serio que  clase de  brujeria es esa,Ay  si ay si,  estoy serio que  clase de  brujeria es esa
1388,004,Bad Luck Brian,se compra un samsung galaxy s4  le sale una piedra en la caja,se compra un samsung galaxy s4 , le sale una piedra en la caja
1408,004,Bad Luck Brian,Se va a buscar semillas se pierde,Se va a buscar semillas, se pierde
1414,006,Filosoraptor,si un pan esta blando... ¿se le oye?,si un pan esta blando... ,¿se le oye?
1415,003,Ay Si,ay si quien quiere bailar saya xD,ay si, quien quiere bailar saya xD
1441,003,Ay Si,ay si ay si todo porque eres cachetona,ay si ay si, todo porque eres cachetona
1447,003,Ay Si,ay si tanto me importa tu nombre sebastian eduardo ferrada reyes,ay si, tanto me importa tu nombre sebastian eduardo ferrada reyes
1448,003,Ay Si,uy sii ya ni   pueden  & hablan,uy si,i ya ni   pueden  & hablan
1459,012,Willy Wonka,¿Asi que estas en la david gonzalez? cuentame ¿que se siente estar en la mejor escuela?,¿Asi que estas en la david gonzalez? ,cuentame ¿que se siente estar en la mejor escuela?
1544,003,Ay Si,ay si si te digo,ay si, si te digo
1555,003,Ay Si,Ayy si ay sii NOS BANEARON Y EL NO LES HABLARA MAS,Ayy si ay si,i NOS BANEARON Y EL NO LES HABLARA MAS
1558,003,Ay Si,ay si ay si despues se comen a mi hermano,ay si ay si, despues se comen a mi hermano
1559,004,Bad Luck Brian,por fin tiene novia  se acaba el mundo,por fin tiene novia , se acaba el mundo
1561,004,Bad Luck Brian,se queja de los de primero se la cagan,se queja de los de primero, se la cagan
1575,004,Bad Luck Brian,"Tiene que hacer un informe se le daña el teclado, presta la tablet y no encuentra el portatil",Tiene que hacer un informe, se le daña el teclado presta la tablet y no encuentra el portatil
1590,003,Ay Si,ay si ay si que delicadin no se le puede decir nada,ay si ay si, que delicadin no se le puede decir nada
1609,004,Bad Luck Brian,esta 3 años en el cole y en todos le toca español con dania maickol,esta 3 años en el cole y en todos, le toca español con dania maickol
1655,003,Ay Si,ay si ay si ya conseguiste el aumento  Y YA DEJAS AL JEFE... ahora REGRESAS CONMIGO...!!!,ay si ay si, ya conseguiste el aumento  Y YA DEJAS AL JEFE... ahora REGRESAS CONMIGO...!!!
1658,012,Willy Wonka,Con que no te gusta la trilogia de ljdh y dime... ¿que se siente ser tan estupido?,Con que no te gusta la trilogia de ljdh y ,dime... ¿que se siente ser tan estupido?
1669,003,Ay Si,ay si ay si  el castella es el mejor colegio,ay si ay si,  el castella es el mejor colegio
1673,003,Ay Si,ay si ay si ella me ataco,ay si ay si, ella me ataco
1690,008,Matias Prats,ultimas noticias las mujeres son mas inteligentes que una lombriz,ultimas noticias, las mujeres son mas inteligentes que una lombriz
1695,007,Futurama Fry,No se si le gusto o es asi con todos,No se si le gusto, o es asi con todos
1696,012,Willy Wonka,a si que eres la unica que le da like a tu  estado dime que se siente no poner nada interesante,a si que eres la unica que le da like a tu  estado ,dime que se siente no poner nada interesante
1703,004,Bad Luck Brian,Se esta apunto de ir Se le pincha la moto (David),Se esta apunto de ir Se, le pincha la moto (David)
1706,008,Matias Prats,"ultimas noticias liss tiene enamorado """"aleluya""""",ultimas noticias," liss tiene enamorado """"aleluya"""""
1748,008,Matias Prats,ultimas noticias un elite te mato,ultimas noticias, un elite te mato
1751,012,Willy Wonka,BUeno hecTor dime  Que se siente ser el regalon,BUeno hecTor ,dime  Que se siente ser el regalon
1791,003,Ay Si,ay si ay si tiene muchas cosas en su correo,ay si ay si, tiene muchas cosas en su correo
1792,012,Willy Wonka,dime Y como se siente ser cabron,,dime Y como se siente ser cabron
1795,004,Bad Luck Brian,Sigue a @bartrollomeoknibal  y el no lo sigue,Sigue a @bartrollomeoknibal  y el no, lo sigue
1822,003,Ay Si,ay si ay si dejeme quieta por que soy peligrosa,ay si ay si, dejeme quieta por que soy peligrosa
1845,007,Futurama Fry,no se si es gay o ultra gay,no se si es gay, o ultra gay
1873,008,Matias Prats,ultimas noticias daniel si dura nojoda,ultimas noticias, daniel si dura nojoda
1885,004,Bad Luck Brian,comensamos una batalla se anda pajendo viendo hentai,comensamos una batalla, se anda pajendo viendo hentai
1886,003,Ay Si,te hicieron reir en clase ay si,te hicieron reir en clase ay si,
1889,003,Ay Si,ay si ay si tengo mi edu y me olvido de las amigas,ay si ay si, tengo mi edu y me olvido de las amigas
1901,004,Bad Luck Brian,Tiene polola se enamora de su mejor  amigo,Tiene polola, se enamora de su mejor  amigo
1913,003,Ay Si,ay si ay si se aprovechan mio por que no juego empire,ay si ay si, se aprovechan mio por que no juego empire
1914,004,Bad Luck Brian,"usa ""rexona"" lo abandona","usa ""rexona""", lo abandona
1928,004,Bad Luck Brian,Se rie de Un pastel No lo sabe hacer,Se rie de Un pastel No, lo sabe hacer
1934,007,Futurama Fry,No se si abyssic coloca un item nuevo cada vez que le compro xq es buena gente o lo hace para dejarme mas pobre que el chavo,No se si abyssic coloca un item nuevo cada vez que le compro xq es buena gente, o lo hace para dejarme mas pobre que el chavo
1937,007,Futurama Fry,esta sufriendo? o tiene diarrea?,esta sufriendo?, o tiene diarrea?
1964,007,Futurama Fry,Kirito se fue a ver hentai o tiene miedo?,Kirito se fue a ver hentai, o tiene miedo?
1966,004,Bad Luck Brian,entra a jugar futbol por primera vez  le sacan tarjeta  rojoa cae meteoritos hay un terremoto  erubciona un bolcan hay un sunami,entra a jugar futbol por primera vez , le sacan tarjeta  rojoa cae meteoritos hay un terremoto  erubciona un bolcan hay un sunami
2006,004,Bad Luck Brian,duerme en su casa del arbol se quiebra el gajo,duerme en su casa del arbol, se quiebra el gajo
2025,004,Bad Luck Brian,se hace full havock lo hackean,se hace full havock, lo hackean
2049,004,Bad Luck Brian,va a su primera clase de ingles comunicacional I lo hechan por estar muy avanzado,va a su primera clase de ingles comunicacional I, lo hechan por estar muy avanzado
2053,012,Willy Wonka,asi q tenienes 18 años y no tedejan salir dime q se siente q le den mas libertad a dora la exploradora q a ti,asi q tenienes 18 años y no tedejan salir ,dime q se siente q le den mas libertad a dora la exploradora q a ti
2055,012,Willy Wonka,Tiras con huevo a los prepas? dime que se siente que te quieran romper los cristales del carro?,Tiras con huevo a los prepas? ,dime que se siente que te quieran romper los cristales del carro?
2057,010,Prepare Yourself,preparense en sucesiones se avecina una tormenta de unos,preparense, en sucesiones se avecina una tormenta de unos
2088,012,Willy Wonka,"asi que hoy es tu cumple... dime, que se siente estar mas vieja",asi que hoy es tu cumple... ,dime que se siente estar mas vieja
2107,004,Bad Luck Brian,Empieza segundo ciclo ya le dejan trabajos grupales,Empieza segundo ciclo ya, le dejan trabajos grupales
2116,012,Willy Wonka,"asi que te llamas chirulo? dime que se siente comprar una entrada para el fashion, regalarla y volver a comprar otra",asi que te llamas chirulo? ,dime que se siente comprar una entrada para el fashion regalarla y volver a comprar otra
2132,008,Matias Prats,ultimas noticias chrono vuelve a poner memes,ultimas noticias, chrono vuelve a poner memes
2135,005,Disaster Girl,aca vivia tu prima vivia .......,aca vivia tu prima ,vivia .......
2162,007,Futurama Fry,ese es alvaro fermin o un pene andante con ropa,ese es alvaro fermin, o un pene andante con ropa
2165,003,Ay Si,ay si el pendejo del santiago ya se siente malote,ay si, el pendejo del santiago ya se siente malote
2207,013,Yao Wonka,dime que se siente ser perra como fatima >.<,,dime que se siente ser perra como fatima >.<
2225,003,Ay Si,ay si ay si  me manda dice lol y nisiquiera save lo q significa,ay si ay si,  me manda dice lol y nisiquiera save lo q significa
2229,004,Bad Luck Brian,se come un burrito se corta con el,se come un burrito, se corta con el
2230,003,Ay Si,Ay si ay si ahora todos con viñetas,Ay si ay si, ahora todos con viñetas
2237,003,Ay Si,Ay si ay si quiere ver a octavio y no puede que dolor,Ay si ay si, quiere ver a octavio y no puede que dolor
2258,007,Futurama Fry,nose si el quitu es cada vez mas feo o le hace falta una novia,nose si el quitu es cada vez mas feo, o le hace falta una novia
2281,011,Problems,me dijo solo dos dedos y me metio hasta los hombros,me dijo solo dos dedos, y me metio hasta los hombros
2289,003,Ay Si,"ay si, ay si ahorita regreso esperame a comer!!",ay si ay si, ahorita regreso esperame a comer!!
2310,007,Futurama Fry,nose si cagar tu estado o corregir tu ortografias,nose si cagar tu estado, o corregir tu ortografias
2311,007,Futurama Fry,nose si cagar tu estado o corregir tus ortografias,nose si cagar tu estado, o corregir tus ortografias
2317,003,Ay Si,ay si ay si te molestaste conmigo por una simple tonteria,ay si ay si, te molestaste conmigo por una simple tonteria
2320,012,Willy Wonka,Asi Que eres de paredones  dime que se siente ser mas que chingon,Asi Que eres de paredones  ,dime que se siente ser mas que chingon
2323,007,Futurama Fry,no se si lo dije muy despacio o estan muy sordos,no se si lo dije muy despacio, o estan muy sordos
2340,012,Willy Wonka,y dime que se siente que  el edra te cague con que es fiel,y ,dime que se siente que  el edra te cague con que es fiel
2361,012,Willy Wonka,dime que se siente  que tu mama tenga mas amigos que tu en face,,dime que se siente  que tu mama tenga mas amigos que tu en face
2366,004,Bad Luck Brian,Quere entrar a internet se le quema el router,Quere entrar a internet, se le quema el router
2368,004,Bad Luck Brian,Quiere entrar a internet se le quema el router,Quiere entrar a internet, se le quema el router
2397,004,Bad Luck Brian,fue 2 dias a zumba se traga 5 tacos quiere adelgazar,fue 2 dias a zumba, se traga 5 tacos quiere adelgazar
2418,012,Willy Wonka,interesante cuentame mas,interesante ,cuentame mas
2434,007,Futurama Fry,no se si italia es de la triple entente o de la triple alianza,no se si italia es de la triple entente, o de la triple alianza
2442,012,Willy Wonka,Y dime que se siente  estar en La Casa de tu novia y se valla con un chiludo,Y ,dime que se siente  estar en La Casa de tu novia y se valla con un chiludo
2443,012,Willy Wonka,peña nieto asi que peña nieto dice que pemex no es rentable dime que se siente que a usa se lo venda diciendo que pemex es lo mas chingon,peña nieto asi que peña nieto dice que pemex no es rentable ,dime que se siente que a usa se lo venda diciendo que pemex es lo mas chingon
2447,003,Ay Si,ay si y yo lo ago,ay si, y yo lo ago
2449,012,Willy Wonka,asi que peña nieto dice en mexico que pemex no es rentable dime que se siente que a usa se lo venda diciendo que pemex es lo mas chingon,asi que peña nieto dice en mexico que pemex no es rentable ,dime que se siente que a usa se lo venda diciendo que pemex es lo mas chingon
2451,004,Bad Luck Brian,se Va a medellin se acaba la feria de las flores,se Va a medellin, se acaba la feria de las flores
2459,004,Bad Luck Brian,va al inter a las 6 de lamañana su mama lo encuentra,va al inter a las 6 de lamañana su mama, lo encuentra
2464,012,Willy Wonka,y dime que se siete  que pase el ex de tu novia y Le deje caer el freno de manos,y ,dime que se siete  que pase el ex de tu novia y Le deje caer el freno de manos
2478,003,Ay Si,ay si ay si bella dice de que  soy infiel bella yo no soy infiel ok yo soy fiel,ay si ay si, bella dice de que  soy infiel bella yo no soy infiel ok yo soy fiel
2483,003,Ay Si,AY si ay si  Le gustan las adas,AY si ay si,  Le gustan las adas
2491,007,Futurama Fry,no se si estas desconectada o solamente figuras,no se si estas desconectada, o solamente figuras
2493,004,Bad Luck Brian,se corta con un burrito le hacen bulling,se corta con un burrito, le hacen bulling
2532,003,Ay Si,ay si ay ahora vendemos productos avon..xd,ay si, ay ahora vendemos productos avon..xd
2537,007,Futurama Fry,No se si me la esta dedicando o solo me la pone para trollearme,No se si me la esta dedicando, o solo me la pone para trollearme
2544,004,Bad Luck Brian,Habla con kristina chernova ella lo ignora,Habla con kristina chernova ella, lo ignora
2561,003,Ay Si,ay si ay si me siento ofendido,ay si ay si, me siento ofendido
2564,007,Futurama Fry,no se si es un punto  o mi pc esta malo,no se si es un punto , o mi pc esta malo
2574,004,Bad Luck Brian,Reune a la gente para ir al jockey se va solo,Reune a la gente para ir al jockey, se va solo
2577,006,Filosoraptor,si existen un caballero de pegasus y un caballero de unicornio ¿porque todavia no existe un caballero de alicornio?,si existen un caballero de pegasus y un caballero de unicornio ,¿porque todavia no existe un caballero de alicornio?
2591,004,Bad Luck Brian,compra un auto se le olvidan las llaves,compra un auto, se le olvidan las llaves
2602,012,Willy Wonka,dime que se siente saber que no te van a pagar comiciones,,dime que se siente saber que no te van a pagar comiciones
2613,006,Filosoraptor,"si #yomesumo a la primera reforestacion online ¿50,000 arboles estaran felices que los deje plantados?",si #yomesumo a la primera reforestacion online ,¿50000 arboles estaran felices que los deje plantados?
2619,012,Willy Wonka,Asi que estas en la liga de oro ¿dime que se siente jugar minecraft?,Asi que estas en la liga de oro ¿,dime que se siente jugar minecraft?
2625,004,Bad Luck Brian,se tropieza con una piedrita se rompe todos los guesos del cuerpo,se tropieza con una piedrita, se rompe todos los guesos del cuerpo
2647,012,Willy Wonka,dime que se siente publicar tus buenas notas por face y no publicar nada cuando son rojos,,dime que se siente publicar tus buenas notas por face y no publicar nada cuando son rojos
2657,003,Ay Si,"¡Uy si, uy si!! me creo mucho porque se mas sobre de ecuaciones diferenciales que tu",¡Uy si uy si,!! me creo mucho porque se mas sobre de ecuaciones diferenciales que tu
2659,008,Matias Prats,en ultimas noticias las llamaron aro k si cabroncillas,en ultimas noticias, las llamaron aro k si cabroncillas
2663,004,Bad Luck Brian,se sube al camion pide limosna  y le cobran el pasaje,se sube al camion pide limosna  y, le cobran el pasaje
2676,012,Willy Wonka,"entonces cuentame, que se siente ser el alma de la fiesta'",entonces ,cuentame que se siente ser el alma de la fiesta'
2684,012,Willy Wonka,entonces cuentame que se siente ser el alma de la fiesta?,entonces ,cuentame que se siente ser el alma de la fiesta?
2690,006,Filosoraptor,cuando tiran un penal ¿los presos a donde van?,cuando tiran un penal ,¿los presos a donde van?
2692,004,Bad Luck Brian,tiene que bailar cueca le toca con el oscar,tiene que bailar cueca, le toca con el oscar
2711,003,Ay Si,ay si ya....... te quieres vengar,ay si, ya....... te quieres vengar
2717,003,Ay Si,pongo imagenes de amor dicen que  estoy enamorado ay si ay si,pongo imagenes de amor dicen que  estoy enamorado ay si ay si,
2741,004,Bad Luck Brian,quiere ganar una copa de futbol le toca con el jose,quiere ganar una copa de futbol, le toca con el jose
2742,004,Bad Luck Brian,juega al buscamina le sale slenderman,juega al buscamina, le sale slenderman
2743,008,Matias Prats,ultima hora meme robado!!,ultima hora, meme robado!!
2781,006,Filosoraptor,¿si un abogado se vuelve loco? pierde el juicio,,¿si un abogado se vuelve loco? pierde el juicio
2782,004,Bad Luck Brian,Pide plata le dan intis .,Pide plata, le dan intis .
2790,012,Willy Wonka,¿Con que vas a presentar en ulibro?  dime que se siente quedar como un iletrado por no investigar sobre los autores que vas a presentar,¿Con que vas a presentar en ulibro?  ,dime que se siente quedar como un iletrado por no investigar sobre los autores que vas a presentar
