,meme_id,plantilla,texto_no_tilde,text_1,text_2
792,007,Futurama Fry,No se si lo hace por trolear o va en serio el tio,No se si lo hace por trolear, o va en serio el tio
806,003,Ay Si,Ay si ay si Chuchito le va al America,Ay si ay si, Chuchito le va al America
828,008,Matias Prats,noticia de ultima hora  en noviembre aniversario de mc aventureros cuitlahuac,noticia de ultima hora,  en noviembre aniversario de mc aventureros cuitlahuac
848,004,Bad Luck Brian,se compra un pc de mil euros le rompe un pin de la placa base el primer dia,se compra un pc de mil euros, le rompe un pin de la placa base el primer dia
856,003,Ay Si,ay si claro me pone me gusta y ni me habla,ay si, claro me pone me gusta y ni me habla
951,003,Ay Si,Ay si...ay si... Me che mucho porque trabajo medio turno.....jajaja,Ay si...ay si,... Me che mucho porque trabajo medio turno.....jajaja
953,003,Ay Si,Ay si...ay si... Me creo mucho porque trabajo medio turno.....jajaja,Ay si...ay si,... Me creo mucho porque trabajo medio turno.....jajaja
968,003,Ay Si,ay si,ay si,
1052,005,Disaster Girl,ella decia que no PODÍA COMER DULCES por las caries decia,ella decia que no PODÍA COMER DULCES por las caries ,decia
1053,005,Disaster Girl,mi mama decia que no PODÍA COMER DULCES por las caries decia,mi mama decia que no PODÍA COMER DULCES por las caries ,decia
1102,004,Bad Luck Brian,Pide vacaciones se enferma,Pide vacaciones, se enferma
1117,011,Problems,cuando piensas que es sabado por la noche despiertas y es lunes,cuando piensas que es sabado por la noche despiertas, y es lunes
1123,004,Bad Luck Brian,Por fin se gradua Es ley seca,Por fin, se gradua Es ley seca
1130,011,Problems,me dijo que me mandaba la booking y sigo esperando,me dijo que me mandaba la booking, y sigo esperando
1133,011,Problems,cuando determinas la pared del sistema y era su corazon,cuando determinas la pared del sistema, y era su corazon
1154,011,Problems,cuando calculaste en celcius y era en kelvin,cuando calculaste en celcius, y era en kelvin
1205,004,Bad Luck Brian,vota no al plebiscito le secuestran la mama en un reten,vota no al plebiscito, le secuestran la mama en un reten
1224,003,Ay Si,Hay si solo la uasd Y la ucne pa cuando,Hay si, solo la uasd Y la ucne pa cuando
1296,004,Bad Luck Brian,Vota No por que es entregar el pais a las farc Se lo entrega a la ultraderecha y el paramilitarismo,Vota No por que es entregar el pais a las farc Se, lo entrega a la ultraderecha y el paramilitarismo
1319,004,Bad Luck Brian,Vota No porque es entregar el pais a las farc Se lo entrega a la ultraderecha y el paramilitarismo,Vota No porque es entregar el pais a las farc Se, lo entrega a la ultraderecha y el paramilitarismo
1324,003,Ay Si,Ay si ay si Fui en España,Ay si ay si, Fui en España
1328,003,Ay Si,Ay si ay si Fui a Europa con mi familia favo,Ay si ay si, Fui a Europa con mi familia favo
1331,006,Filosoraptor,"dicen que el voto del no, no fue un ""no"" a la paz entonces ¿fue un ""si"" a las farc?","dicen que el voto del no no fue un ""no"" a la paz entonces ","¿fue un ""si"" a las farc?"
1391,006,Filosoraptor,si juancami es tan fuerte ¿porque no pelea contra roman4?,si juancami es tan fuerte ,¿porque no pelea contra roman4?
1412,012,Willy Wonka,"asi que eres masista dime, que se siente que te digan ladron, asesino, violador, corrupto, ignorante",asi que eres masista ,dime que se siente que te digan ladron asesino violador corrupto ignorante
1419,003,Ay Si,ay si Ay s Aysi... ahora todos se averguenzan de ser Colombianos .,ay si, Ay s Aysi... ahora todos se averguenzan de ser Colombianos .
1595,006,Filosoraptor,si tanto reclaman que todos los politicos son lacrones y corruptos ¿porque votan siempre por los mismos?,si tanto reclaman que todos los politicos son lacrones y corruptos ,¿porque votan siempre por los mismos?
1600,006,Filosoraptor,si tanto reclaman que todos los politicos son corruptos y ladrones ¿porque salen elegidos los mismos?,si tanto reclaman que todos los politicos son corruptos y ladrones ,¿porque salen elegidos los mismos?
1689,003,Ay Si,Ay si ay si... no le entregamos a colombia a los delincuentes como si los politicos colombianos fueran unas santas palomas,Ay si ay si,... no le entregamos a colombia a los delincuentes como si los politicos colombianos fueran unas santas palomas
1754,003,Ay Si,Hay si me creo mucho por que traigo un Nissan Y soy bien  mandilon,Hay si, me creo mucho por que traigo un Nissan Y soy bien  mandilon
1760,003,Ay Si,ay si la imaginaria no lo desperto ¿cierto?,ay si, la imaginaria no lo desperto ¿cierto?
1774,003,Ay Si,"ay si, ay si, dicen que lo facil les aburre y ahi estan como perros al hueso",ay si ay si, dicen que lo facil les aburre y ahi estan como perros al hueso
1789,003,Ay Si,Hay si me hablan mal de mi Nissan Y me ofendo,Hay si, me hablan mal de mi Nissan Y me ofendo
1802,003,Ay Si,Uy sii uy sii Dany Sales muy guapo,Uy sii uy si,i Dany Sales muy guapo
1846,004,Bad Luck Brian,Le dan contrato No le pagan,Le dan contrato No, le pagan
1860,012,Willy Wonka,de cumpleaños? dime que se siente que a todos los que pelas dia a dia te den regalos,de cumpleaños? ,dime que se siente que a todos los que pelas dia a dia te den regalos
1886,004,Bad Luck Brian,Compra ropa No le queda nada,Compra ropa No, le queda nada
1913,007,Futurama Fry,yo nose si le sobra tiempo o no tiene nada que hacer.,yo nose si le sobra tiempo, o no tiene nada que hacer.
1941,012,Willy Wonka,asi que te quieres separar de Mexico cuentame que se siente hacer berrinches politicos,asi que te quieres separar de Mexico ,cuentame que se siente hacer berrinches politicos
2003,003,Ay Si,ay si ay si ay si entonces tu eres el chico de los ojitos lindos,ay si ay si, ay si entonces tu eres el chico de los ojitos lindos
2014,011,Problems,Como cuando te dice que su celular esta en bienestar y luego te enteras de que se mensajea con pokemones,Como cuando te dice que su celular esta en bienestar, y luego te enteras de que se mensajea con pokemones
2017,003,Ay Si,ay si ay si ay si entonces tu te crees el chico de los ojitos lindos,ay si ay si, ay si entonces tu te crees el chico de los ojitos lindos
2026,003,Ay Si,y entonces tu que crees te vas a ir a dormir sin mo mensaje de buenas noches ya dijo pues ay si ay si ay si,y entonces tu que crees te vas a ir a dormir sin mo mensaje de buenas noches ya dijo pues ay si ay si, ay si
2031,003,Ay Si,y entonces tu crees que te vas a ir a dormir sin mi mensaje de buenas noches pues ya dijo pues ay si ay si ay si,y entonces tu crees que te vas a ir a dormir sin mi mensaje de buenas noches pues ya dijo pues ay si ay si, ay si
2056,012,Willy Wonka,asi que te pasas de largo a la recepcionista dime que se siente que no te avisen que ya esta el jefe en su oficina?,asi que te pasas de largo a la recepcionista ,dime que se siente que no te avisen que ya esta el jefe en su oficina?
2144,004,Bad Luck Brian,muere la abuela anciana millonaria lo desereda por almorzar donde la  otra abuela,muere la abuela anciana millonaria, lo desereda por almorzar donde la  otra abuela
2162,008,Matias Prats,Noticia de ultima hora yadis cardona Es la mujer de los sueños de hector Renteria,Noticia de ultima hora, yadis cardona Es la mujer de los sueños de hector Renteria
2202,008,Matias Prats,atencion  ultima hora La primera propuesta concreta de Uribe es cambiar la letra del acuerdo por Tahoma 14 pts,atencion  ultima hora, La primera propuesta concreta de Uribe es cambiar la letra del acuerdo por Tahoma 14 pts
2220,007,Futurama Fry,No se si me halagan o se estan burlando de mi,No se si me halagan, o se estan burlando de mi
2237,003,Ay Si,ay si!! ya dejenme de hacerme memes,ay si,!! ya dejenme de hacerme memes
2239,003,Ay Si,ay si ay si estoy en mi casa y me voy al pole,ay si ay si, estoy en mi casa y me voy al pole
2266,004,Bad Luck Brian,soy lindo lo se,soy lindo, lo se
2272,003,Ay Si,"ay si, SE CREEN INVESTIGADORES solo porque ya saben que walt disney esta congelado",ay si, SE CREEN INVESTIGADORES solo porque ya saben que walt disney esta congelado
2278,012,Willy Wonka,Procesos de slot games... cuentame mas ameo,Procesos de slot games... ,cuentame mas ameo
2335,003,Ay Si,"Ay si ay si ""el tavo sabe todo""",Ay si ay si," ""el tavo sabe todo"""
2472,005,Disaster Girl,decia que descubrio america decian...,decia que descubrio america ,decian...
2562,013,Yao Wonka,asi que le quitaste la esposa a un ciego ¿dime que se siente no tener dignidad?,asi que le quitaste la esposa a un ciego ¿,dime que se siente no tener dignidad?
2584,004,Bad Luck Brian,Hace un sobreseimiento para finalizar la causa La Camara se lo revoca,Hace un sobreseimiento para finalizar la causa La Camara, se lo revoca
2599,012,Willy Wonka,"asi que no tenias hambre dime que se siente comer 2 hotdogs, pollo con frijoles y platano con leche",asi que no tenias hambre ,dime que se siente comer 2 hotdogs pollo con frijoles y platano con leche
2616,004,Bad Luck Brian,"Mañana lleven sus gaseosas Muchachos, habra mucho que tomar, se los aseguro!!!",Mañana lleven sus gaseosas Muchachos habra mucho que tomar, se los aseguro!!!
2621,004,Bad Luck Brian,"Mañana lleven sus gaseosas muchachos Habra mucha sed, se los aseguro!!!",Mañana lleven sus gaseosas muchachos Habra mucha sed, se los aseguro!!!
2625,004,Bad Luck Brian,Se queda en su casa para jugar fifa Se le va la luz,Se queda en su casa para jugar fifa Se, le va la luz
2809,003,Ay Si,"Ay si, ay si, somos ""Petroleros"" Debemos verla.",Ay si ay si," somos ""Petroleros"" Debemos verla."
2851,011,Problems,me dijo que eran $142 resulto que tambien le pague el pasaje  y el boleto a chile,me dijo que eran $142 resulto que tambien le pague el pasaje , y el boleto a chile
2853,012,Willy Wonka,epa alberto dime q c siente ser tan sadico?,epa alberto ,dime q c siente ser tan sadico?
2889,003,Ay Si,"¡Ay  si, ay si! Tenia mas puntos pero no traje mis hojas selladas",¡Ay  si ay si,! Tenia mas puntos pero no traje mis hojas selladas
2910,012,Willy Wonka,"Asi que estudias Administracion Y dime, que se siente no tener pene",Asi que estudias Administracion Y ,dime que se siente no tener pene
2927,003,Ay Si,Ay si ay si Me ago la ofendida,Ay si ay si, Me ago la ofendida
2983,006,Filosoraptor,¿Que le gusta a la mema? Los fuerros o los memes,,¿Que le gusta a la mema? Los fuerros o los memes
3002,003,Ay Si,ay si pero no asi,ay si, pero no asi
3053,003,Ay Si,"Ay si, ay si... Solo xq Pame quiere un Meme, se lo voy a hacer?",Ay si ay si,... Solo xq Pame quiere un Meme se lo voy a hacer?
3062,003,Ay Si,"Hay si ahora los del no se les trata mal porque ganaron, despues de que nos tildaron castrichavistas, guerrilleros hp, como manejan la doble moral...",Hay si, ahora los del no se les trata mal porque ganaron despues de que nos tildaron castrichavistas guerrilleros hp como manejan la doble moral...
3072,003,Ay Si,"ay si, ay si adair ya se siente por ser mujer",ay si ay si, adair ya se siente por ser mujer
3079,003,Ay Si,Ay si ay si Ahora todos sacamos fotos d las entradas para ver a boca...pelot....,Ay si ay si, Ahora todos sacamos fotos d las entradas para ver a boca...pelot....
3112,003,Ay Si,ay si mi profe marco,ay si, mi profe marco
3158,003,Ay Si,hay si como no ahora y que queremos la paz ..,hay si, como no ahora y que queremos la paz ..
3161,003,Ay Si,hay si como no ahora los del No y que queremos la paz ..,hay si, como no ahora los del No y que queremos la paz ..
3184,003,Ay Si,hay si como no ahira los del no y que quieren paz ....,hay si, como no ahira los del no y que quieren paz ....
3221,004,Bad Luck Brian,Falta a clases Todo el curso se va de paseo,Falta a clases Todo el curso, se va de paseo
3224,004,Bad Luck Brian,Entra a la deep web le hackean la pc,Entra a la deep web, le hackean la pc
3263,003,Ay Si,"Ay si, ay si!! Ya viene el cumple de la Brenda",Ay si ay si,!! Ya viene el cumple de la Brenda
3274,003,Ay Si,ay si ay sy ago memes,ay si, ay sy ago memes
3275,008,Matias Prats,Atencion muchachos noticia de ultima hora Ya tengo un nuevo objetivo para el bullyng,Atencion muchachos noticia de ultima hora, Ya tengo un nuevo objetivo para el bullyng
3279,003,Ay Si,Ay si ay si le dijeron bienvenido Y entro haciendo bullyng,Ay si ay si, le dijeron bienvenido Y entro haciendo bullyng
3288,003,Ay Si,ya te aprendiste todo cardio ay si ay si,ya te aprendiste todo cardio ay si ay si,
3320,007,Futurama Fry,No se si es mi idea o la Cassandra Carretea hasta los Lunes,No se si es mi idea, o la Cassandra Carretea hasta los Lunes
3323,008,Matias Prats,Noticia de ultima hora! El espiritu de la yurani y el brayan estan apoderandose de los integrandes de este grupo,Noticia de ultima hora,! El espiritu de la yurani y el brayan estan apoderandose de los integrandes de este grupo
3342,003,Ay Si,hay si me dices que me kieres que me  amas jajajajaja y en tu celular escondes todas tus  marranadas por eso,hay si, me dices que me kieres que me  amas jajajajaja y en tu celular escondes todas tus  marranadas por eso
3367,003,Ay Si,hay si me dices que me kieres y que me amas jajajajaja y x facebook escondes todas tus chingaderas pir eso lo escondes de mi,hay si, me dices que me kieres y que me amas jajajajaja y x facebook escondes todas tus chingaderas pir eso lo escondes de mi
3391,003,Ay Si,"Ay si, ay si ahora a todos les gusta papa roach",Ay si ay si, ahora a todos les gusta papa roach
3443,003,Ay Si,Hay si dicen que no criticas y adar la vuelta Segun dicen la verdad que risa,Hay si, dicen que no criticas y adar la vuelta Segun dicen la verdad que risa
3444,003,Ay Si,Hay si dicen que no critican y al dar la vuelta se las comen Segun dicen la verdad que risa dan,Hay si, dicen que no critican y al dar la vuelta se las comen Segun dicen la verdad que risa dan
3484,012,Willy Wonka,"Que los guerrilleros que no fueron vencidos Negocien para recibir las mismas penas que de haber sido capturados, aja dime mas...",Que los guerrilleros que no fueron vencidos Negocien para recibir las mismas penas que de haber sido capturados aja ,dime mas...
3519,007,Futurama Fry,digo mis preguntas o me las llevo a la casa,digo mis preguntas, o me las llevo a la casa
3523,006,Filosoraptor,Si de los erroes se aprende ¿No se deberia aprobar por suspender?,Si de los erroes se aprende ,¿No se deberia aprobar por suspender?
3525,013,Yao Wonka,"Asi que no te alcanzo para ser uno verdadero dime que se siente conformarse ser un ""experimental""",Asi que no te alcanzo para ser uno verdadero ,"dime que se siente conformarse ser un ""experimental"""
3531,003,Ay Si,El calzon violador Hay si,El calzon violador Hay si,
3650,011,Problems,Fiesta en lagunillas y yo otra ves en el norte,Fiesta en lagunillas, y yo otra ves en el norte
3742,012,Willy Wonka,asi que no apoyas el plevicito ? dime que se siente estar en la ignorancia,asi que no apoyas el plevicito ? ,dime que se siente estar en la ignorancia
3746,006,Filosoraptor,Pero ¿quien se estara cogiendo a...?,Pero ,¿quien se estara cogiendo a...?
3795,012,Willy Wonka,Bono por metas Si cuentame mas...,Bono por metas Si ,cuentame mas...
3806,004,Bad Luck Brian,Quiere comprar un clio Y lo dejan de fabricar,Quiere comprar un clio Y, lo dejan de fabricar
3812,008,Matias Prats,"en ultima hora, jerry es hombre",en ultima hora, jerry es hombre
3815,004,Bad Luck Brian,el jefe lo invita a comer a su casa tenia planes....,el jefe, lo invita a comer a su casa tenia planes....
3816,003,Ay Si,"Ay si... Les interesa el pais, pero no piden mejora Educativa Laboral o de Salud, ay si...",Ay si... Les interesa el pais pero no piden mejora Educativa Laboral o de Salud ay si,...
3859,003,Ay Si,ay siii juicioso jajaja,ay si,ii juicioso jajaja
3872,004,Bad Luck Brian,ingeniero en sistemas se contagia y transmite virus,ingeniero en sistemas, se contagia y transmite virus
3881,004,Bad Luck Brian,ENCUENTRA LA pasta de dientes se le pierde el cepillo,ENCUENTRA LA pasta de dientes, se le pierde el cepillo
3934,003,Ay Si,ay si ay si eres muy bueno,ay si ay si, eres muy bueno
3936,003,Ay Si,"ay si, ay si eres muy bueno en 2048",ay si ay si, eres muy bueno en 2048
3948,012,Willy Wonka,asi que escuchas mi musica dime que se ciente tener tan buenos gustos,asi que escuchas mi musica ,dime que se ciente tener tan buenos gustos
3972,003,Ay Si,Hay si hay ahora todas Quieren plata,Hay si, hay ahora todas Quieren plata
4046,003,Ay Si,ay si .. ahora sos el mas el debil!,ay si, .. ahora sos el mas el debil!
4048,003,Ay Si,ay si .. ahora sos el mas debil!,ay si, .. ahora sos el mas debil!
4056,003,Ay Si,ay si ay si llevo fisiopato con Ramos,ay si ay si, llevo fisiopato con Ramos
4058,003,Ay Si,ay si ay si llevas fisiopato con Ramos,ay si ay si, llevas fisiopato con Ramos
4116,004,Bad Luck Brian,Cuando se muere tu Abuela que nunca te quiso,Cuando, se muere tu Abuela que nunca te quiso
4157,004,Bad Luck Brian,Hace una pregunta le dan doble tarea extrrrra,Hace una pregunta, le dan doble tarea extrrrra
4160,004,Bad Luck Brian,no hay nadie pero igual se queda esperando,no hay nadie pero igual, se queda esperando
4176,005,Disaster Girl,ellos decian que 2 y 2 son 6 decian,ellos decian que 2 y 2 son 6 ,decian
4191,005,Disaster Girl,ella decia triple tarea extra decia,ella decia triple tarea extra ,decia
4229,013,Yao Wonka,"asi que en vez de hablar en persona, le mandaste un mensaje dime, ¿Que se siente que whatsapp haya destruido tu relacion?",asi que en vez de hablar en persona le mandaste un mensaje ,dime ¿Que se siente que whatsapp haya destruido tu relacion?
4254,003,Ay Si,ay si ay si ahora todos se acordaron,ay si ay si, ahora todos se acordaron
4259,007,Futurama Fry,no estoy seguro si creerte... o son las mamadas del heredia,no estoy seguro si creerte..., o son las mamadas del heredia
4276,011,Problems,Me dijo ponte en la higuera que entra uno grande Y va y lo mata el en el cebadero del cortijo,Me dijo ponte en la higuera que entra uno grande Y va, y lo mata el en el cebadero del cortijo
4279,011,Problems,Me dijo ponte en la Pitana que hay un venado bueno Y va y lo mata Monchi en Los Castillejos,Me dijo ponte en la Pitana que hay un venado bueno Y va, y lo mata Monchi en Los Castillejos
4283,011,Problems,Me dijo compra un puesto en Carneril que hay buenos venados Y va y los mata Monchi en Los Castillejos,Me dijo compra un puesto en Carneril que hay buenos venados Y va, y los mata Monchi en Los Castillejos
4303,012,Willy Wonka,asi que tu heroe es marchena dime que siente ser tan paquetaso,asi que tu heroe es marchena ,dime que siente ser tan paquetaso
4305,004,Bad Luck Brian,esta apundo de pasar el puente de l4d 2 un amigo le pone una witch delante de el,esta apundo de pasar el puente de l4d 2 un amigo, le pone una witch delante de el
4339,004,Bad Luck Brian,Sale de la clase se olvida la mochila,Sale de la clase, se olvida la mochila
4345,003,Ay Si,ay si ay si porque me dicen el panque freson ya no le hablo a nadie,ay si ay si, porque me dicen el panque freson ya no le hablo a nadie
4389,006,Filosoraptor,¿porque debo estudiar la prepa?,,¿porque debo estudiar la prepa?
4397,006,Filosoraptor,¿porque?,,¿porque?
4459,003,Ay Si,Ay si ay si Es un trava,Ay si ay si, Es un trava
4515,007,Futurama Fry,Es idea mia o al erick lo solto la polola,Es idea mia, o al erick lo solto la polola
4564,003,Ay Si,ay si ay si se deja pegar,ay si ay si, se deja pegar
4570,003,Ay Si,"Ay si, ay si Mi cel es de linea",Ay si ay si, Mi cel es de linea
4597,012,Willy Wonka,asi que me vas a zaherir? dime que siente no tener nada meor que hacer,asi que me vas a zaherir? ,dime que siente no tener nada meor que hacer
4689,011,Problems,Me dijeron que mandarian la matriz y aun no la envian,Me dijeron que mandarian la matriz, y aun no la envian
4692,011,Problems,Me dijeron que mandarian la matriz y aun no la envian,Me dijeron que mandarian la matriz, y aun no la envian
4706,006,Filosoraptor,sI CURRIFICO UNA COMIDA... ...¿TENGO QUE COMERME LOS INGREDIENTES DE UNO EN UNO?,sI CURRIFICO UNA COMIDA... ...,¿TENGO QUE COMERME LOS INGREDIENTES DE UNO EN UNO?
4741,004,Bad Luck Brian,Guarda cosas en porteria Se lo penkean,Guarda cosas en porteria Se, lo penkean
4743,004,Bad Luck Brian,Recluta a una loli se le va al siguiente dia,Recluta a una loli, se le va al siguiente dia
4770,004,Bad Luck Brian,Eres vocal de mesa y lo sabes,Eres vocal de mesa y, lo sabes
4802,013,Yao Wonka,asi que te sientes menos dime que se siente tener el autoestima baja,asi que te sientes menos ,dime que se siente tener el autoestima baja
4861,004,Bad Luck Brian,Le vuelven a dar permiso sus padres entran y se roban su celular denuevo,Le vuelven a dar permiso sus padres entran y, se roban su celular denuevo
4911,003,Ay Si,uy si uy si critico a porfirio diaz y ya soy politico y periodista,uy si uy si, critico a porfirio diaz y ya soy politico y periodista
4942,003,Ay Si,ay si ay si ya soy la rebelde por que me separe de mexico,ay si ay si, ya soy la rebelde por que me separe de mexico
5031,011,Problems,Cuando se acaba el plan De tu celular y no puedes seguir viendo el mitote,Cuando se acaba el plan De tu celular, y no puedes seguir viendo el mitote
5056,006,Filosoraptor,si mascareño dice que es amachao ¿por que no paga su apuesta?,si mascareño dice que es amachao ,¿por que no paga su apuesta?
5131,004,Bad Luck Brian,se trae el balon viejo le pegan y se lo robar,se trae el balon viejo le pegan y, se lo robar
5168,004,Bad Luck Brian,se compra un celular se le salen los botones,se compra un celular, se le salen los botones
5266,004,Bad Luck Brian,Se quiere volver famosa con su combo de amigas insultando a un noble trabajador Se vuelve famosa pero por las puteadas que le dan por facebook,Se quiere volver famosa con su combo de amigas insultando a un noble trabajador Se vuelve famosa pero por las puteadas que, le dan por facebook
5318,004,Bad Luck Brian,tira tomahow se lo destruyen,tira tomahow, se lo destruyen
5407,012,Willy Wonka,cuentame que se siente decir mentiras con mas estatura que tu jajajajaja,,cuentame que se siente decir mentiras con mas estatura que tu jajajajaja
5409,007,Futurama Fry,no se si alegrarme por que es mi cumple o porque es martes,no se si alegrarme por que es mi cumple, o porque es martes
5429,006,Filosoraptor,"en el titanic murieron hombres,mujeres y niños,pero: ¿por que solo lloraron porque murio Di Carpio?",en el titanic murieron hombresmujeres y niñospero: ,¿por que solo lloraron porque murio Di Carpio?
5463,006,Filosoraptor,Si la pileta es Onda... ¿El mar es Toyota?,Si la pileta es Onda... ,¿El mar es Toyota?
5491,007,Futurama Fry,no se si es informacion o es saber :V,no se si es informacion, o es saber :V
5560,007,Futurama Fry,no se si vender todo a precio caro o regalar todo,no se si vender todo a precio caro, o regalar todo
5561,003,Ay Si,Ay si ay si La copa andina es una chimba,Ay si ay si, La copa andina es una chimba
5690,003,Ay Si,ay si ay si luego te dice que te quiere como mejor amigo,ay si ay si, luego te dice que te quiere como mejor amigo
5704,013,Yao Wonka,y dime... que se siente tener un titulo y no ser competente para tu trabajo,y ,dime... que se siente tener un titulo y no ser competente para tu trabajo
5743,007,Futurama Fry,"no se si eres mas hermosa tu, o el reflejo de ti en el espejo!!",no se si eres mas hermosa tu, o el reflejo de ti en el espejo!!
5760,003,Ay Si,ay si te la das de santa y quieres que me ponga a llorar,ay si, te la das de santa y quieres que me ponga a llorar
5841,008,Matias Prats,ultima hora full rumba donde rey no pueden faltar,ultima hora, full rumba donde rey no pueden faltar
5866,003,Ay Si,ay si soy una persona ocupada yo nunca puedo,ay si, soy una persona ocupada yo nunca puedo
5922,011,Problems,Los de 7mo me cogieron Att: las collas de 10 y 8,Los de 7mo me cogieron Att: las collas de 10, y 8
6024,003,Ay Si,Ay si ay si Me creo mucho porque ayer fue mi cumpleaños,Ay si ay si, Me creo mucho porque ayer fue mi cumpleaños
6071,003,Ay Si,Ay si ay si digo q nos la pela y al Ultimo ando llorando xq se kiere pelar,Ay si ay si, digo q nos la pela y al Ultimo ando llorando xq se kiere pelar
6083,003,Ay Si,"Ay si, ay si Que la Harley Queen me dicen",Ay si ay si, Que la Harley Queen me dicen
6101,003,Ay Si,Ay si ay si Tiene celu nuevo,Ay si ay si, Tiene celu nuevo
6145,007,Futurama Fry,no se si la imagen es de un grupo que van a anunciar o es el pulso cardiaco cuando tienes que pagar el recibo,no se si la imagen es de un grupo que van a anunciar, o es el pulso cardiaco cuando tienes que pagar el recibo
6150,007,Futurama Fry,No se si es idea mia o matilde no quiere a nadie,No se si es idea mia, o matilde no quiere a nadie
6179,004,Bad Luck Brian,Se quiere rifar a pelo Ya no lo besan porque no son nada,Se quiere rifar a pelo Ya no, lo besan porque no son nada
6182,004,Bad Luck Brian,Apoya la salida militar Se preocupa porque el 31 de octubre se acaba el cese al fuego,Apoya la salida militar Se preocupa porque el 31 de octubre, se acaba el cese al fuego
6191,004,Bad Luck Brian,Va a rio de janeiro esta nublado y no se ve el cristo,Va a rio de janeiro esta nublado y no, se ve el cristo
6194,004,Bad Luck Brian,Va a rio de janeiro esta nublado y no se ve el cristo,Va a rio de janeiro esta nublado y no, se ve el cristo
6408,004,Bad Luck Brian,Primer dia matriculada se queda durmiendo,Primer dia matriculada, se queda durmiendo
6423,011,Problems,enel gobierno no teniamos plan b por que estabamos seguro que ibamos a ganar y ni con trampas ganamos ahora queremos es guerra ´pa´ eharle la culpa a los del no,enel gobierno no teniamos plan b por que estabamos seguro que ibamos a ganar, y ni con trampas ganamos ahora queremos es guerra ´pa´ eharle la culpa a los del no
