,meme_id,plantilla,texto_no_tilde,text_1,text_2
327,006,Filosoraptor,arreglan el autoclave y muere en 1 semana me estaran cagando?,None,None
328,013,Yao Wonka,Aver señor porque le disparaste a tu suegra 3 veces Porque solo tenia 3 balas,None,None
333,001,Ancient Aliens,asi de grande la tengo david,None,None
336,003,Ay Si,Ay si Soy Yelena La que siempre viene,None,None
346,011,Problems,cuando te pierdes los nuevos episodios de steven univece,None,None
353,006,Filosoraptor,Y LA FOTO??,None,None
356,003,Ay Si,Cuando no te dejen ser feliz Solo di vive tu vida y punto,None,None
360,006,Filosoraptor,si hay un mas aya hay un menos paca,None,None
362,011,Problems,Nos dijo que no nos abandonaria Y se llama Luis,None,None
383,009,No me digas,que te enamoraste,None,None
388,012,Willy Wonka,Dime que se siente Que te metan el pico en conta?,None,None
392,005,Disaster Girl,MANZANILLO  ERA SEGURO LO ERA.....,None,None
394,005,Disaster Girl,COLIMA ERA EL ESTADO MAS SEGURO YA NO...,None,None
395,001,Ancient Aliens,Solo dejame explicarte: Tu y yo estamos destinados a casarnos,None,None
411,001,Ancient Aliens,Le esty buscando a brayitan Quien sabe donde esta,None,None
412,006,Filosoraptor,Si la envidia fuera tiña Entonces la mayoria seriamos tiñosos,None,None
414,001,Ancient Aliens,faltaron velas aromaticas pero esta perfecto,None,None
434,013,Yao Wonka,Hacer meme en clases... Hagarrar pal webeo a todos,None,None
435,013,Yao Wonka,"SI LO VES A COCO EN BICICLETA, NO TE RIAS... PU",None,None
439,013,Yao Wonka,"SI LO VES A COCO EN BICICLETA, NO TE RÍAS... PUEDE SER LA TUYA...",None,None
441,011,Problems,y le dije que no podia vivir si el .. sin el internet...,None,None
453,001,Ancient Aliens,El osca tiene sus nalguitas asi Uum todavia recuerdo cuando lo cogi,None,None
455,001,Ancient Aliens,Yo pienso que perea Hace reir mucho a las personas,None,None
456,012,Willy Wonka,hoy me sacrificare y mañana sere exitoso.,None,None
459,013,Yao Wonka,y se que que aveces nada sale como uno quiere no pasa nada,None,None
467,009,No me digas,cuando voy al baño y o traigo papel igienico ever,None,None
471,010,Prepare Yourself,AQUÍ esperando tu proximo poema,None,None
474,009,No me digas,enserio pauly,None,None
478,009,No me digas,enserio puly,None,None
482,012,Willy Wonka,mm,None,None
485,013,Yao Wonka,Jajjaja es refacil,None,None
488,001,Ancient Aliens,conspiranoicos,None,None
493,009,No me digas,o por dios que veo aaa la lechuga,None,None
494,011,Problems,¡perdi la factura del auto!,None,None
500,011,Problems,me regalaron una licuadora el 10 de mayo yo queria un maquillaje de younique,None,None
505,001,Ancient Aliens,SOLO HAY UNA EXPLICACION PARA ESTO JALISCO,None,None
526,011,Problems,IR AL TORNEO DE HI,None,None
529,011,Problems,Me dijo que con el Floripondio no pasaba nada Le dio un paro cardiaco,None,None
536,013,Yao Wonka,jajajajajajajajaja,None,None
541,004,Bad Luck Brian,Presentame a Hector,None,None
546,002,Annoying Gamer Kid,cuando tu hermanito es niño rata,None,None
551,001,Ancient Aliens,oye que tal mi peinado,None,None
559,006,Filosoraptor,sera q este donaldo tomo claces para ser estupido,None,None
560,003,Ay Si,"Hay si , hay si , ahora que estamos en la liguilla me creo mucho Pero que tal la liguilla pasada",None,None
566,011,Problems,Estudia la maestria Pero no sabe abrir la puerta...,None,None
567,011,Problems,They says they don't need a translator because google translate exists,None,None
568,008,Matias Prats,Noticia de ultimo minito A maikol se le quedo su celu en casa,None,None
581,005,Disaster Girl,Soy... Tu peor pesadilla,None,None
591,006,Filosoraptor,POR QUE CUANDO LE HACES UN FAVOR A UNA PERSONA NO LO VUELVES A VER SINO CUANDO NECESITA OTRO FAVOR,None,None
595,010,Prepare Yourself,tengo un gozo en el alma grande un gozo en el alma grande,None,None
604,001,Ancient Aliens,sos una especie de... sempai alienigena,None,None
606,001,Ancient Aliens,Sera que Oscar No tiene mas emoticones,None,None
613,008,Matias Prats,Ultimas noticas Se suspende kermes por falta de recursos,None,None
630,001,Ancient Aliens,good trip sera una fiestota,None,None
637,002,Annoying Gamer Kid,cuando eras un niño rata con la psp y ahora eres todo un gamer,None,None
638,001,Ancient Aliens,por eso walter sos un PICHON,None,None
657,001,Ancient Aliens,Pesadilla: me gusta que me las metan Asi de grandes,None,None
658,006,Filosoraptor,Por que los juicios Se dan en la fiscalia?,None,None
673,004,Bad Luck Brian,hoooo tengo minecraft,None,None
677,005,Disaster Girl,ya valiste shin,None,None
686,003,Ay Si,Ay si Mira como tiemblo,None,None
692,008,Matias Prats,Ultimas niticias Tiembla en guadalajara tras la llegada del america,None,None
695,004,Bad Luck Brian,Freenn,None,None
706,004,Bad Luck Brian,1ke6xg,None,None
707,002,Annoying Gamer Kid,es mio y solo mio,None,None
712,012,Willy Wonka,DIME QUE SE SIENTE SER LA UNICA QUE NO TRAJO LIBRO EN CLASES,None,None
713,004,Bad Luck Brian,le digo a otro chico rata mientras yo soy ratatoil xD,None,None
716,007,Futurama Fry,PERO QUE CLASE DE TF ES ESTA Xd,None,None
722,007,Futurama Fry,Huele a niño rata,None,None
723,005,Disaster Girl,Mi mama escuchaba cumbia escuchaba...,None,None
761,005,Disaster Girl,queriAN QUE pinten con lapiz y yo lo quemo la casa,None,None
765,004,Bad Luck Brian,hace un favor no es el que querian,None,None
770,007,Futurama Fry,CUANDO SE LA TIRAN DE SANTA Y LAS VEO BAILAR REGGAeTON,None,None
772,005,Disaster Girl,vamos a matar a la q manda invitaciones de juego x el face la odio,None,None
773,010,Prepare Yourself,Huevos podridos? Nosotros tenemos a Castiglioni,None,None
774,001,Ancient Aliens,para salir campeon tutos de pollo,None,None
776,008,Matias Prats,se informa que la comadre yaneth esta estrenando celular,None,None
782,005,Disaster Girl,mis vecinos odiaban 5sos odiaban,None,None
787,006,Filosoraptor,If i eat a lot of candies i will be sweet?,None,None
795,010,Prepare Yourself,hace frio pasen el pack,None,None
802,001,Ancient Aliens,Jhon Edward como que estas Un año mas viejo y gordo,None,None
806,012,Willy Wonka,ASÍ QUE TIENES TV DE PAGA ... que chido.. u_u,None,None
820,012,Willy Wonka,Asi que vas a consulta a la facultad de odontologia perrote que se siente que todos  se peleen por ti para que seas su paciente de protesisi total,None,None
821,004,Bad Luck Brian,Hola soy lindo Pero mi cara es fea,None,None
826,003,Ay Si,los rojitos a marchar a tomar y a escuchar musiquita q el administrador del ministerio paga los escualudos q se queden trabajando,None,None
834,004,Bad Luck Brian,Se va a tomar mates con los amigos Le cogen a la novia,None,None
835,001,Ancient Aliens,MARCIANITO 100% REAL NO FAKE TORRENT MAGNET LINK 1 LINK MEGA + CRACK,None,None
837,001,Ancient Aliens,Mates,None,None
842,006,Filosoraptor,if i study very hard i will work as a student?,None,None
843,012,Willy Wonka,"Siii habla, chista, embarra todo lo que quieras... Ni te imaginas que a tu mitomania yo tengo las pruebas...",None,None
847,002,Annoying Gamer Kid,cuando juegas play escondido,None,None
851,005,Disaster Girl,Estos amigos tomaban mate Tomaban,None,None
855,009,No me digas,Holaaaa he vueltoooo!!,None,None
857,005,Disaster Girl,lo que hare con el cuadro de gestio,None,None
861,001,Ancient Aliens,trolles,None,None
863,012,Willy Wonka,No se pero cuando te veo me quedo todo pendejo,None,None
865,001,Ancient Aliens,VIRGOS,None,None
867,005,Disaster Girl,lo que hare con el cuadro de gestion,None,None
870,001,Ancient Aliens,Grupo de watsapp y no hablan por eso no nos invaden los aliens,None,None
872,012,Willy Wonka,que se siente ganar platica y a la vez ser castigado por la colita?,None,None
876,001,Ancient Aliens,h2o+co+co= agua de coco,None,None
877,012,Willy Wonka,Que se siente ser la señora granja??,None,None
904,006,Filosoraptor,dale like TE LLEGA AL PINCHO EL a,None,None
908,011,Problems,no aprobe el curso de investigacion,None,None
910,009,No me digas,No me digas que la coni deja el carrete No mas tantito,None,None
921,011,Problems,drama queen nery's,None,None
946,001,Ancient Aliens,Probablemante sea Semen,None,None
951,003,Ay Si,arturo ayudame soy martin pero no de porres,None,None
960,006,Filosoraptor,si en Mexico no hay gordos Santiago es gringo?,None,None
972,006,Filosoraptor,"si en eeuu te pica un insecto te conviertes en spiderman pero si te pica un insecto en latinoamerica te agarra dengue,zika y chikungunya",None,None
990,013,Yao Wonka,si crees todo lo que ves te vuelvEs un creyon,None,None
994,007,Futurama Fry,solo vive tu vida y no dejes que los demas te  la dañen,None,None
997,006,Filosoraptor,de donde habra salido esta enfermedad,None,None
1003,007,Futurama Fry,Solo vive tu vida Y no dejes que los demas te la dañen,None,None
1010,003,Ay Si,yo no se no soy cientifico,None,None
1014,006,Filosoraptor,"Cambiar los fines ,por Lunes y martes o jueves y viernes",None,None
1021,003,Ay Si,No envidies Lo que no puedes tener;),None,None
1027,013,Yao Wonka,Cabeza de zapallo Ya anda llorando x la plata jajaja,None,None
1030,006,Filosoraptor,Todo en la vida se paga,None,None
1031,013,Yao Wonka,Tranquila te doy un mapa,None,None
1034,013,Yao Wonka,quiere dejar de comer en las noches pero no se pierde UN CAPITULO DE  masterCHEF...,None,None
1040,009,No me digas,ay apoco trabajastes angelina garcia si yo pase por tu casa y te mire dormida,None,None
1042,006,Filosoraptor,Las injusticias Tarde que temprano se pagan,None,None
1044,002,Annoying Gamer Kid,"EHHHH LOKOOOO, FALTAN 5 PE PA COMPRAR ESE VI!",None,None
1045,013,Yao Wonka,anxdjcb x bd,None,None
1055,011,Problems,Cuando dani Me ignora,None,None
1058,013,Yao Wonka,Perdon don Kevin!!! Ustedes me van a gastar.. :D,None,None
1062,002,Annoying Gamer Kid,abandono rocket league por hacer casitas en civilization vi,None,None
1084,011,Problems,RAYOS,None,None
1090,009,No me digas,Me encantaaaaan mis unifoooormeees!!!,None,None
1093,009,No me digas,NETA!!!,None,None
1101,004,Bad Luck Brian,esteban es gay,None,None
1103,003,Ay Si,De la UNAM Eso ni sirve,None,None
1104,003,Ay Si,Y si kitamos a zapopan del estado ?? YA NO HABRIA TEMBLORES KE NOOO !!!,None,None
1111,004,Bad Luck Brian,ay si que consuelo terminamos en Marzo,None,None
1114,004,Bad Luck Brian,ay si que consuelo terminamos en Marzo la udes me tumbo,None,None
1125,011,Problems,Me dijo que se iba de capa Lo reciben en toalla,None,None
1128,003,Ay Si,AY SI AY SI YA NI HABLO CON ELLA,None,None
1131,002,Annoying Gamer Kid,maincra!!!!!,None,None
1136,010,Prepare Yourself,un minuto de silencio por mu perrito fufu,None,None
1139,001,Ancient Aliens,Bonvi hace un buen meme Aliens,None,None
1142,005,Disaster Girl,Ellos dijeron no Nos gusta minecraft,None,None
1147,001,Ancient Aliens,si a los pandas les gusta comer y dormir y descubri que soy un panda,None,None
1151,009,No me digas,ya te olvide!!! Deveras ya superalo,None,None
1155,009,No me digas,jeferson en un meme,None,None
1165,009,No me digas,Voy a llorar,None,None
1168,009,No me digas,Enserio???,None,None
1170,001,Ancient Aliens,Y NOS DEJARON CON LOS CUADERNILLOS DE LAS PREICFES ¡¡¡ALIENS!!!,None,None
1172,006,Filosoraptor,Cuantos medicos se necesitan Para reformar una malla?,None,None
1175,012,Willy Wonka,A mi no me engañas pavo Termino el partido y te sacaste la camisa,None,None
1176,012,Willy Wonka,"Ya te salieron las flores... Dime, que se siente ser el unico que las usa",None,None
1183,001,Ancient Aliens,¡¡¡ALIENS!!!,None,None
1184,005,Disaster Girl,esos ataques que dan a media noche de... hacer aseo en la pieza y sacar toda la ropa del closet y ordenarla por colores,None,None
1185,012,Willy Wonka,ASI QUE ESTUDIASTE 5 HORAS PARA EL DEBATE DIME QUE SE SIENTE QUE DURE MENOS DE 2 MINUTOS,None,None
1186,006,Filosoraptor,"EL ´´regeton´´ no promueve el  abuso sexual y lo pueden comprobar en sus ltras que defienden a la mujer, no la tratan como objeto sexual, no la discrminan, no hacen ver a los hombres como machistas",None,None
1190,009,No me digas,enserio!!!! que raro!!!!,None,None
1191,012,Willy Wonka,"Y bueno, sigues pensando En meter a dueñas??",None,None
1192,001,Ancient Aliens,Llegas a tu casa y esta recogida... Aliens,None,None
1199,009,No me digas,No me digas Bueno nigga,None,None
1205,001,Ancient Aliens,"Pierde en cuartos de final, tanto en segunda como en Primera Division ""Luis Ángel Firpo""",None,None
1206,005,Disaster Girl,esos ataques que dan a media noche de...,None,None
1211,001,Ancient Aliens,"Pierde en cuartos de final, tanto en Segunda como en Primera Division ""Lui$ angel Firpo""",None,None
1215,004,Bad Luck Brian,Te gusta el webeo Waton jose,None,None
1221,001,Ancient Aliens,CHICAS SE CONECTO ALIENS XD,None,None
1224,008,Matias Prats,emelec jugando de local con estadio vacio vence a bsc pero barcelona y su hinchada siguen bien parados,None,None
1227,009,No me digas,ENSEEDIOO,None,None
1228,011,Problems,que weba van a empezar con sus memes para tigres,None,None
1237,002,Annoying Gamer Kid,Vamos ha jugar Que Ktracho ya tiene su salon de la fama,None,None
1238,008,Matias Prats,atencion compañeros encontre la mejor amiga,None,None
1251,012,Willy Wonka,POR QUE TIENES QUE CRITICAR LAD VIDAS DE LAS DEMAS PERSONAS QUE SE SIENTE NO TENER UNA VIDA PROPIA,None,None
1252,006,Filosoraptor,lee la siguiente definicion y contesta el cuestionario,None,None
1253,006,Filosoraptor,algun dia  diana llegara temprano?,None,None
1266,010,Prepare Yourself,winter is coming y el gas esta carisimo!!!,None,None
1277,003,Ay Si,Ay Si Como si a ellas no les diera gripa,None,None
1290,009,No me digas,¿De donde salis? dEL CIELO,None,None
1298,003,Ay Si,"Ay si! Ay si! Bomba, pero te cuento mañana",None,None
1311,012,Willy Wonka,cuando tu mejor amiga es una diablilla!!,None,None
1323,003,Ay Si,Hay si hay si Soy aldo,None,None
1331,012,Willy Wonka,Dime que se siente Ser un memecreador,None,None
1351,012,Willy Wonka,Asi que tienen al mejor profe de historia ¿que se siente?,None,None
1352,009,No me digas,EN SERIO???,None,None
1371,003,Ay Si,Ahora. Todos Son chivista,None,None
1374,011,Problems,giorella despues del examen de informacion financiera,None,None
1380,011,Problems,la corina cuando el andri ni la pela,None,None
1382,008,Matias Prats,se le informa....jose luis... Q NO ENTENDI EL CHISTE,None,None
1386,005,Disaster Girl,dijeron que no me dejan ir a las fiestas de tibana dijeron!!!!!!,None,None
1405,003,Ay Si,"Georgie Porgie, Puddin' and Pie,",None,None
1406,005,Disaster Girl,dijeron que no tengo permiso para ir alas fiestas de tibana dijeron!,None,None
1407,011,Problems,Pls ya para,None,None
1409,006,Filosoraptor,Si a alguien le dicen ñora Se lo dicen por vieja ?,None,None
1412,003,Ay Si,Asi el martillo Bien calilla,None,None
1413,005,Disaster Girl,nadie sabe yo ize esto ¡¡¡,None,None
1419,008,Matias Prats,nazarena callate o te callo alas malas,None,None
1435,008,Matias Prats,ultima noticia se busca una loca llamada yaiderlyn si la ven llamenos,None,None
1445,004,Bad Luck Brian,Do you want some salt... with your salt?,None,None
1448,011,Problems,Tiraste mis Vasos Ah no! Estan en la alacena,None,None
1461,003,Ay Si,y a ahora con lo de panama,None,None
1463,001,Ancient Aliens,Nahuel Es alien,None,None
1467,004,Bad Luck Brian,Le regalan el Ps4 No tiene para el plus,None,None
1468,011,Problems,ME DIJO QUE FUERA A LA TESIS Y ERA PARA UNIDAD 2,None,None
1472,001,Ancient Aliens,la materia no se crea ni se destruye se repite el siguiente semestre att. kevin,None,None
1474,004,Bad Luck Brian,quedaste hermosaaaa xp,None,None
1479,001,Ancient Aliens,ALIENS,None,None
1481,001,Ancient Aliens,sE ME HACE QUE EL sERGIO LOPEZ LE SACA A L PARCHE,None,None
1483,001,Ancient Aliens,Pilar es una Alien defectuosa,None,None
1486,008,Matias Prats,impactado,None,None
1491,002,Annoying Gamer Kid,hgfxbhhfxsosjvzjhhtgfbvg cfsldrrtsisgfdfhggffkfgf  okey,None,None
1496,001,Ancient Aliens,Pilar Es boluda,None,None
1503,009,No me digas,evadire impuestos no me digas,None,None
1519,005,Disaster Girl,No quiso hacer Bar para el grupo,None,None
1524,006,Filosoraptor,Si una mora y una uva se juntan a la uva le salen granos?,None,None
1528,006,Filosoraptor,Si no cuidamos el medio ambiente acabaremos peor que los dinosaurios,None,None
1532,007,Futurama Fry,Dice que no es naca Pero pone su foto del America ?,None,None
1539,009,No me digas,ENCERIIOO NO ME DIGAS!,None,None
1541,002,Annoying Gamer Kid,Vamo a jugar a la play Jijijijiji,None,None
1545,006,Filosoraptor,Dice que no es naco Pero pone su foto del America ?,None,None
1556,010,Prepare Yourself,medelli descripcion grafica,None,None
1557,001,Ancient Aliens,penes los penes son la respuesta,None,None
1562,001,Ancient Aliens,JIPIS XDxDXD,None,None
1566,012,Willy Wonka,Asi que siempre si vas a ir ver a Pandora Dime que se siente que tu amiwis te pague el boleto,None,None
1567,012,Willy Wonka,si aplaudeme,None,None
1585,004,Bad Luck Brian,Pide que pongan los celulares en silencio Le suena en medio examen,None,None
1589,003,Ay Si,...,None,None
1596,001,Ancient Aliens,pragmatica,None,None
1598,001,Ancient Aliens,lenguaje corporal,None,None
1612,012,Willy Wonka,estoy guereja por no salir,None,None
1615,003,Ay Si,oh yes oh yes WILL DRAW WELL and when it arrives not know,None,None
1619,012,Willy Wonka,no me hables asi o te beso,None,None
1624,005,Disaster Girl,Veras asi tu casa Si no bajas a la parrillada Firma gay,None,None
1646,006,Filosoraptor,La palabra zoologico proviene de la palabra zoovenir o la palabra zoovenir proviene de la palabra zoologico?,None,None
1650,013,Yao Wonka,Cuanto tu amigo se cae en clase,None,None
1653,006,Filosoraptor,Sera ke andrea le dio miedo apostar? O se esta haciendo la crazy,None,None
1661,009,No me digas,Tantas drogas me pusiero Esta cara,None,None
1664,004,Bad Luck Brian,Primera clase de manejo Choca,None,None
1671,008,Matias Prats,noticia el choclo costara 50 centimos y norman lo sabe,None,None
1678,001,Ancient Aliens,Asi de grande,None,None
1690,005,Disaster Girl,Mayrita solo queria erradicar los virus ...,None,None
1696,001,Ancient Aliens,Todos los ingenieros civiles De este grupo de la unah son extraterrestres,None,None
1698,001,Ancient Aliens,Stanley and the kubricks,None,None
1703,001,Ancient Aliens,Quisiera agarrar tu culto Y tenerlo aqui,None,None
1709,001,Ancient Aliens,es cientificamente comprobado alvaro es g,None,None
1715,012,Willy Wonka,No le da el resultado? Seria una lastima que fuera por P.I.M: proceso de induccion del machetazo,None,None
1721,012,Willy Wonka,Ummm si ya me dejaste Hablando sola,None,None
1726,001,Ancient Aliens,Matew es producto De una violacion,None,None
1730,004,Bad Luck Brian,Esta listo para su examen Lo pierde,None,None
1732,004,Bad Luck Brian,resuelven las 93 preguntas solo salen 4,None,None
1733,004,Bad Luck Brian,hay 1000 vingalas todos van llenos,None,None
1738,001,Ancient Aliens,Mayer factorizando Alien!,None,None
1743,012,Willy Wonka,A mi no me engañas Tu ere cabroxoro,None,None
1744,012,Willy Wonka,A mi no me engañas Tu eres cabroxoro,None,None
1746,013,Yao Wonka,Takate? Seria una lastima que apareciera jhonny,None,None
1751,001,Ancient Aliens,Solo liberate Te comprenderemos,None,None
1757,006,Filosoraptor,Sera ke ya se durmio? O se fue a preparar tinto?,None,None
1763,004,Bad Luck Brian,Matew consigue germa Lo hace cachudo,None,None
1765,007,Futurama Fry,esta mujer esta muy al pedo,None,None
1773,005,Disaster Girl,Ben look anne cwoss eyed there's fall,None,None
1785,013,Yao Wonka,Sueña el chaca ya quisieras,None,None
1786,009,No me digas,Hay no mames Mira como me sorprende,None,None
1789,002,Annoying Gamer Kid,dije q iva a ganar el amierdica pero en el play ..no se enojen,None,None
1790,007,Futurama Fry,Alla a lo lejos visualizo... Un tremendo Clutch pa'l Fucho.,None,None
1800,009,No me digas,WAuuu Alfin Dice algo bueno,None,None
1804,004,Bad Luck Brian,Y tu dignidad? Perdida en alguna foto de face,None,None
1808,012,Willy Wonka,te afecta la noche lose,None,None
1817,006,Filosoraptor,que demonios acabo de ver?!,None,None
1822,003,Ay Si,Hay si hay si Soy sobrina de Mama Lucha,None,None
1826,003,Ay Si,Uy Si al fin que ni quiero foto,None,None
1830,009,No me digas,joven ya duermete,None,None
1832,008,Matias Prats,Y en mas noticias Karen y jonathan se aman,None,None
1837,001,Ancient Aliens,Dice que le gusta que le digan la verdad y se enojan Diana,None,None
1840,009,No me digas,OIE NO SAVIA QUE MI PENE ERA TAAAAAAAAAAAAAAN CHICO MALDICION PARA QUR HICE ESTE MEME ME LLEVA EL CHANFLEEEE,None,None
1844,006,Filosoraptor,SI AUMENTA EL PRECIO DE LA MARIHUANA ES UN TARIFASO?,None,None
1845,012,Willy Wonka,MARTIN ELLA NO TIENE LA CULPA NOSOTROS LA ACOSAMOS HASTA TU JAJA,None,None
1854,013,Yao Wonka,Ola k ase Fuk life,None,None
1862,006,Filosoraptor,Sera ke ahora di se durmio? O se le acabo el tinto?,None,None
1863,006,Filosoraptor,Sera ke ahora si se durmio? O se le acabo el tinto?,None,None
1868,003,Ay Si,AY ASI AY SI LOS DEL CELE NOS BLOQUEAN LAS PUBLICACIONES,None,None
1870,008,Matias Prats,Lo pica una araña Y le da gripa,None,None
1873,011,Problems,Mi novio solo dura 5 segundos,None,None
1878,006,Filosoraptor,si hay juez de paz tambien hay juez de guerra?,None,None
1883,003,Ay Si,Hay no hay no No me tomes foto salgo fea,None,None
1885,010,Prepare Yourself,feliz cumpleaños alicia,None,None
1886,006,Filosoraptor,sabemos mas de la luna que del mar no podemos decir que las sirenas no existen,None,None
1888,003,Ay Si,AY SI AY SI LOS DEL CELE NOS ESTAN DENUNCIANDO LAS FOTOS,None,None
1898,004,Bad Luck Brian,yaaaa andaaa!!! solo un te amo!,None,None
1899,012,Willy Wonka,Vos sos Tita verdad Contame como esta la mica de pisco?,None,None
1912,012,Willy Wonka,asi que isil no?,None,None
1913,003,Ay Si,Ay si Ahora mandan puro meme En especial La Alvarado Te jamo BFFA,None,None
1914,012,Willy Wonka,Asi que te crees ladino!. Cuentame como se siente ser pendejo,None,None
1916,007,Futurama Fry,a mi no me mientas! no fuiste a clase!,None,None
1917,012,Willy Wonka,Asi que te crees ser ladino Aver contame como se siente ser pendejo,None,None
1919,001,Ancient Aliens,LE GUSTA EL PICO,None,None
1933,008,Matias Prats,tienes 15 puntos si sales en la lista has aprobado geografia,None,None
1936,008,Matias Prats,Elena Gallego Anton es el nuevo nombre que aparece En la lista de los papeles de Panama,None,None
1937,012,Willy Wonka,Sanka cuando recibe alagos,None,None
