,meme_id,plantilla,texto_no_tilde,text_1,text_2
1738,012,Willy Wonka,asi que querias clase de ingles dime que se siente que tu maestra cancele a ultima hora,asi que querias clase de ingles ,dime que se siente que tu maestra cancele a ultima hora
1810,012,Willy Wonka,Asi que te llamas a ti mismo divulgador y no tienes ni maestria cuentame mas,Asi que te llamas a ti mismo divulgador y no tienes ni maestria ,cuentame mas
1817,012,Willy Wonka,Asi que no distingues entre promocion y propaganda y eres divulgador de la ciencia cuentame mas,Asi que no distingues entre promocion y propaganda y eres divulgador de la ciencia ,cuentame mas
1851,012,Willy Wonka,Haci que tienes carro nuevo y celular nyevo cuentame quesesiente no tener para tu renta y no tener ni para tragar,Haci que tienes carro nuevo y celular nyevo ,cuentame quesesiente no tener para tu renta y no tener ni para tragar
1911,012,Willy Wonka,asi que eres diaz quiceno jhon dime que siente el bullyn de bienvenida,asi que eres diaz quiceno jhon ,dime que siente el bullyn de bienvenida
1920,007,Futurama Fry,no se si es un disco de banda o un pedazo de plastico sin interes,no se si es un disco de banda, o un pedazo de plastico sin interes
1929,007,Futurama Fry,no se si eres el niño alfredito o me parece,no se si eres el niño alfredito, o me parece
1936,012,Willy Wonka,dime que se siente ser calzonudo,,dime que se siente ser calzonudo
1937,004,Bad Luck Brian,Se pasa de bromas con jooni brenda lo manda al carajo,Se pasa de bromas con jooni brenda, lo manda al carajo
1973,004,Bad Luck Brian,"Quiere ser consejero falta a la reunion, queda como suplente y lo apodan bergaman",Quiere ser consejero falta a la reunion queda como suplente y, lo apodan bergaman
1995,003,Ay Si,ay si ay si ando lave y lave para q me lleven al baile,ay si ay si, ando lave y lave para q me lleven al baile
2122,003,Ay Si,Ay si ay si como ya trabajo Ya quiero poner a trabajar a los demas,Ay si ay si, como ya trabajo Ya quiero poner a trabajar a los demas
2131,007,Futurama Fry,No se si me miente o lo he bordado,No se si me miente, o lo he bordado
2138,003,Ay Si,ay si ay si se cre bien carita y nunca liga,ay si ay si, se cre bien carita y nunca liga
2172,006,Filosoraptor,Si central bm es la mejor agencia... entonces ¿cual era la duda?,Si central bm es la mejor agencia... entonces ,¿cual era la duda?
2173,006,Filosoraptor,¿Que pasa cuando un objeto inamovible choca con otra objeto imparable?,,¿Que pasa cuando un objeto inamovible choca con otra objeto imparable?
2264,006,Filosoraptor,Si Edu hace un chiste... ¿Es humor amarillo?,Si Edu hace un chiste... ,¿Es humor amarillo?
2294,012,Willy Wonka,"Y dinos chavi, Que se siente al ser un democrata?",Y ,dinos chavi Que se siente al ser un democrata?
2299,004,Bad Luck Brian,Intenta salir de la friendzone se resbala y queda mas adentro,Intenta salir de la friendzone, se resbala y queda mas adentro
2301,004,Bad Luck Brian,esta tendiendo la cama hoy se lavan las cobijas,esta tendiendo la cama hoy, se lavan las cobijas
2320,005,Disaster Girl,decian que slipknot era para posers decian...,decian que slipknot era para posers ,decian...
2352,006,Filosoraptor,Si te salen granitos en la lengua cuando se te antoja algo de comer ¿Donde te salen cuando es a alguien a quien te quieres comer?,Si te salen granitos en la lengua cuando se te antoja algo de comer ,¿Donde te salen cuando es a alguien a quien te quieres comer?
2509,003,Ay Si,Hay si tengo Maverick nuevo Pero no lo saco porque le meto horas,Hay si, tengo Maverick nuevo Pero no lo saco porque le meto horas
2577,003,Ay Si,ay si sy si ahora si te parto la madre,ay si, sy si ahora si te parto la madre
2584,003,Ay Si,Hay siii Tan creida y sale a rumbiar con la plata de familias en accion,Hay si,ii Tan creida y sale a rumbiar con la plata de familias en accion
2618,004,Bad Luck Brian,se va de wocial a dz porque lo cerraran dz cierrra,se va de wocial a dz porque, lo cerraran dz cierrra
2673,007,Futurama Fry,nose si agustin se fue a llorar o sigue creando memes en mi nombre,nose si agustin se fue a llorar, o sigue creando memes en mi nombre
2688,004,Bad Luck Brian,Jorge gana hoy con un meme Mañana le toca comprar los tubos para la mesa,Jorge gana hoy con un meme Mañana, le toca comprar los tubos para la mesa
2692,003,Ay Si,"Ay si, ay si",Ay si ay si,
2719,004,Bad Luck Brian,se revolucionan se desmovilisan,se revolucionan, se desmovilisan
2723,004,Bad Luck Brian,se revolucionan se desmovilizan,se revolucionan, se desmovilizan
2787,006,Filosoraptor,¿sabias que alex sufrio abusos gracias a eil?,,¿sabias que alex sufrio abusos gracias a eil?
2815,004,Bad Luck Brian,Descarga mainkra y lo violan,Descarga mainkra y, lo violan
2889,007,Futurama Fry,nose si estos dos estan gordisisimos o todo el mundo se hizo flaquisisisismo,nose si estos dos estan gordisisimos, o todo el mundo se hizo flaquisisisismo
2895,007,Futurama Fry,ponganos 10 o matamos al chaco,ponganos 10, o matamos al chaco
2974,003,Ay Si,Hay si.... la Paty y la Berta,Hay si,.... la Paty y la Berta
3108,003,Ay Si,uy si soy de la contraloria de chima,uy si, soy de la contraloria de chima
3140,003,Ay Si,ay si ay si era sana,ay si ay si, era sana
3178,003,Ay Si,Huy si los Olaechea y lo Chavez tienen aire acondicionado Fuiraaaaaa.....,Huy si, los Olaechea y lo Chavez tienen aire acondicionado Fuiraaaaaa.....
3203,003,Ay Si,ay si ay si soy omar y estudio en la unam que shingon,ay si ay si, soy omar y estudio en la unam que shingon
3204,003,Ay Si,Ay si ay si Soy bien paisa y me llamo Sandra,Ay si ay si, Soy bien paisa y me llamo Sandra
3216,007,Futurama Fry,Nose si es la nadia o la katyuska,Nose si es la nadia, o la katyuska
3267,007,Futurama Fry,Esa es Rocio o Maribel.   No distingo,Esa es Rocio, o Maribel.   No distingo
3296,004,Bad Luck Brian,pide pizza no le llevan,pide pizza no, le llevan
3327,004,Bad Luck Brian,pide su transferencia lo asesoran al siguiente dia,pide su transferencia, lo asesoran al siguiente dia
3330,003,Ay Si,ay si  comenta amen o tendras 7  años de mala suerte y todos como estupidos amen y ni siquiera saben que significa,ay si,  comenta amen o tendras 7  años de mala suerte y todos como estupidos amen y ni siquiera saben que significa
3344,004,Bad Luck Brian,trae la cartulina pero a la profesora se le olvida pedirla,trae la cartulina pero a la profesora, se le olvida pedirla
3398,004,Bad Luck Brian,Se burla de millonarios por tener como idolo un boliviano lo golea 5,Se burla de millonarios por tener como idolo un boliviano, lo golea 5
3437,004,Bad Luck Brian,Arregla su armadura en una semana se le DESHACE al primer golpe,Arregla su armadura en una semana, se le DESHACE al primer golpe
3440,004,Bad Luck Brian,se une al chat lo agarran para el webeo,se une al chat, lo agarran para el webeo
3466,010,Prepare Yourself,preparense todos porque porque llega la Ola de Etiquetas del grupo :V,preparense, todos porque porque llega la Ola de Etiquetas del grupo :V
3495,008,Matias Prats,ultimas noticias la maria la papa fria es noria,ultimas noticias, la maria la papa fria es noria
3509,004,Bad Luck Brian,Se hablar Ingles porque se decir Hello,Se hablar Ingles porque, se decir Hello
3521,003,Ay Si,ay si tenemos appear para cmabiar skype pero skype no se escucha como el pico,ay si, tenemos appear para cmabiar skype pero skype no se escucha como el pico
3539,006,Filosoraptor,Las artes marciales... ¿Son de marte?,Las artes marciales... ,¿Son de marte?
3563,003,Ay Si,"Ay si , ay si Me creo mucho porque van a ganar lostigres",Ay si  ay si, Me creo mucho porque van a ganar lostigres
3567,003,Ay Si,hay si se me prende el garrero,hay si, se me prende el garrero
3588,008,Matias Prats,ultimas noticias mandaron a dormir a vante mozqueda,ultimas noticias, mandaron a dormir a vante mozqueda
3643,011,Problems,dijo que no pasaria nada y me la metio en seca *santiago realpe 2016 *,dijo que no pasaria nada, y me la metio en seca *santiago realpe 2016 *
3663,003,Ay Si,ay si ay si,ay si ay si,
3664,003,Ay Si,ay si ay si de repente todos adoran al dr. deseandole buen viaje,ay si ay si, de repente todos adoran al dr. deseandole buen viaje
3673,012,Willy Wonka,"a conque te vas a china y cuentame ""ta chidito""",a conque te vas a china y ,"cuentame ""ta chidito"""
3759,011,Problems,necesito un amor durareo pero luego recuerdo que no estoy interesada en el amor y se me pasa,necesito un amor durareo pero luego recuerdo que no estoy interesada en el amor, y se me pasa
3820,007,Futurama Fry,soy yo o la sandoval lo tiene pillo a seba,soy yo, o la sandoval lo tiene pillo a seba
3865,004,Bad Luck Brian,"Quiere tener 4 hijos su novia se hace fan de la pagina ""libre de hijos""",Quiere tener 4 hijos su novia," se hace fan de la pagina ""libre de hijos"""
3892,004,Bad Luck Brian,va a un grupo de linux le recomiendan windows,va a un grupo de linux, le recomiendan windows
3944,007,Futurama Fry,ese es macro? o dedos chinos?,ese es macro?, o dedos chinos?
4004,004,Bad Luck Brian,le di a commit pero mis cambios no se guardaron,le di a commit pero mis cambios no, se guardaron
4039,007,Futurama Fry,no se si es por que le gusto o porque llevo una camisa de erotic psycho,no se si es por que le gusto, o porque llevo una camisa de erotic psycho
4042,004,Bad Luck Brian,"hace multisummon de vegetto le salen 1 mutenroshi SR, 3 pan, 1 satan calvo y 5 videl",hace multisummon de vegetto, le salen 1 mutenroshi SR 3 pan 1 satan calvo y 5 videl
4051,011,Problems,yo crei que era tamborero y es tamborera,yo crei que era tamborero, y es tamborera
4059,003,Ay Si,ay si y dicen no hay amor sin INTERES.......,ay si, y dicen no hay amor sin INTERES.......
4060,006,Filosoraptor,¿como se les llaman a los burros tontos? burritos,,¿como se les llaman a los burros tontos? burritos
4098,003,Ay Si,ay si gana una fecha y se cree el campeon,ay si, gana una fecha y se cree el campeon
4139,006,Filosoraptor,¿por que se llama revolucion rusa si los bolcheviques son todos judios?,,¿por que se llama revolucion rusa si los bolcheviques son todos judios?
4153,003,Ay Si,ay si dijo esto ay no lo  dijo dejen el chisme y sean puro amoor jejeje,ay si, dijo esto ay no lo  dijo dejen el chisme y sean puro amoor jejeje
4204,006,Filosoraptor,Si no se que El soap es util para los ECE ¿No soy medico?,Si no se que El soap es util para los ECE ,¿No soy medico?
4222,003,Ay Si,"Ay si, ay si ya me se que las caracteristicas del SIH son que es simplificado,flexible, descentralizado",Ay si ay si, ya me se que las caracteristicas del SIH son que es simplificadoflexible descentralizado
4336,013,Yao Wonka,que los de la unah son mareros dime que se siente no ver pasado la prueba de aptitud,que los de la unah son mareros ,dime que se siente no ver pasado la prueba de aptitud
4341,006,Filosoraptor,¿Que era el texto?,,¿Que era el texto?
4369,003,Ay Si,Ay si ay si ay si Todos son normales en el grupo,Ay si ay si ay si, Todos son normales en el grupo
4422,003,Ay Si,ay si el maestro puchamon le dicen,ay si, el maestro puchamon le dicen
4484,003,Ay Si,Ay si ay si Voy a mirar,Ay si ay si, Voy a mirar
4507,003,Ay Si,hay si busco a zayra,hay si, busco a zayra
4518,012,Willy Wonka,dime... su mama sabe que te la tiraste?,,dime... su mama sabe que te la tiraste?
4520,012,Willy Wonka,Reflexiona en tu publicacion y dime: ¿Que se siente estar en la fila de criticar sin darte cuenta?,Reflexiona en tu publicacion y ,dime: ¿Que se siente estar en la fila de criticar sin darte cuenta?
4551,003,Ay Si,ay si yo quiero la mejor tela para mi dotacion,ay si, yo quiero la mejor tela para mi dotacion
4570,003,Ay Si,ay si ay si natalia cuidado bonita xDD,ay si ay si, natalia cuidado bonita xDD
4589,003,Ay Si,Ay si ay si Maye quiere ir almorzar con Alejito,Ay si ay si, Maye quiere ir almorzar con Alejito
4596,007,Futurama Fry,no se si hoy es tu cumpleaños o solo te ves mas viejo,no se si hoy es tu cumpleaños, o solo te ves mas viejo
4663,004,Bad Luck Brian,Gana un cargo publico... le toca en el 40 semanas,Gana un cargo publico..., le toca en el 40 semanas
4694,004,Bad Luck Brian,Pide aumento lo pasan de equipo,Pide aumento, lo pasan de equipo
4729,003,Ay Si,ay si ay si tan creida y usa el fondo de familias en accion para rumbiar,ay si ay si, tan creida y usa el fondo de familias en accion para rumbiar
4749,003,Ay Si,hay si anabel tu ta buena pero tranquila,hay si, anabel tu ta buena pero tranquila
4758,003,Ay Si,Ay si ay si termine con mi novia Pero volveremos mañana,Ay si ay si, termine con mi novia Pero volveremos mañana
4760,004,Bad Luck Brian,Es un fracasado de la vida se llama cloud,Es un fracasado de la vida, se llama cloud
4769,011,Problems,le dije soy virgen y me dejo cuadraplegica,le dije soy virgen, y me dejo cuadraplegica
4785,004,Bad Luck Brian,"abre la ventana para que se salga una mosca y entran 15 mosquitos, 3 unicornios, 6 pandicornios1,000 niños rata y 8 restigos de jehova",abre la ventana para que, se salga una mosca y entran 15 mosquitos 3 unicornios 6 pandicornios1000 niños rata y 8 restigos de jehova
4795,004,Bad Luck Brian,Mañana Trabajas 6*16 El hotel se lleno,Mañana Trabajas 6*16 El hotel, se lleno
4810,004,Bad Luck Brian,reserva una calculadora se le echa a perder,reserva una calculadora, se le echa a perder
4816,010,Prepare Yourself,preparense... nos queda el ultimo año,preparense,... nos queda el ultimo año
4859,003,Ay Si,ay si ay si el luens no trabajo que malote,ay si ay si, el luens no trabajo que malote
4862,012,Willy Wonka,y dime que se siente sentirse sanson,y ,dime que se siente sentirse sanson
4863,012,Willy Wonka,y dime que se siente creerse sanson,y ,dime que se siente creerse sanson
4879,007,Futurama Fry,Venimos a comer chaulafan No sabemos si pedir con fatula o sin fatula,Venimos a comer chaulafan No sabemos si pedir con fatula, o sin fatula
4887,012,Willy Wonka,Asi q te gusta tomarte muchas fotos dime q se siente ser narcisista,Asi q te gusta tomarte muchas fotos ,dime q se siente ser narcisista
4891,012,Willy Wonka,asi q eres aviador y dime q se siente jugar cn avioncitos,asi q eres aviador y ,dime q se siente jugar cn avioncitos
4898,008,Matias Prats,ultima hora se busca jackeline cordoba,ultima hora, se busca jackeline cordoba
4942,012,Willy Wonka,asi que odias la explotacion animal... dime que tal te lo pasaste en el loro parque,asi que odias la explotacion animal... ,dime que tal te lo pasaste en el loro parque
4957,012,Willy Wonka,asi que odias la gente que compra abrigos de piel dime que se siente al saber que el cuero es de origen vegetal,asi que odias la gente que compra abrigos de piel ,dime que se siente al saber que el cuero es de origen vegetal
4958,012,Willy Wonka,asi que odias la gente que compra abrigos de piel dime que se siente al pensar que el cuero es de origen vegetal,asi que odias la gente que compra abrigos de piel ,dime que se siente al pensar que el cuero es de origen vegetal
5006,008,Matias Prats,"ultima hora Ya es viernes, ya pueden  despelucarse",ultima hora, Ya es viernes ya pueden  despelucarse
5026,006,Filosoraptor,¿A que grupo deberia ir? cristo vive,,¿A que grupo deberia ir? cristo vive
5078,008,Matias Prats,ultima hora sevilla cumple 48,ultima hora, sevilla cumple 48
5110,012,Willy Wonka,que le ganaste al tuca dime que siente ganarle a ese wey,que le ganaste al tuca ,dime que siente ganarle a ese wey
5119,004,Bad Luck Brian,Sale de fiesta lo echan Pierde la billetera,Sale de fiesta, lo echan Pierde la billetera
5181,011,Problems,Sandra y Blanca quueren uno de esos Solo en la TV existen,Sandra, y Blanca quueren uno de esos Solo en la TV existen
5259,007,Futurama Fry,no se si soy un buen trabajador o todos los jefes quieren montarmela,no se si soy un buen trabajador, o todos los jefes quieren montarmela
5279,003,Ay Si,"ay si ay si, te crees fan de tim burton y no sabes quien es beetlejuice",ay si ay si, te crees fan de tim burton y no sabes quien es beetlejuice
5321,003,Ay Si,Hay si ya porque vino Correa salieron todos,Hay si, ya porque vino Correa salieron todos
5326,003,Ay Si,Hay si ya porque vino Correa salieron todos corriendo,Hay si, ya porque vino Correa salieron todos corriendo
5334,003,Ay Si,Hay si ya porque vino Correa salieron Todos los gua gua a verlo ja ja,Hay si, ya porque vino Correa salieron Todos los gua gua a verlo ja ja
5375,003,Ay Si,Ay si ay si. Ahora si que se trama mi paisa,Ay si ay si,. Ahora si que se trama mi paisa
5379,008,Matias Prats,ultimas noticias tato y mirandios pegan a yamile,ultimas noticias, tato y mirandios pegan a yamile
5394,011,Problems,tu cara cuando tato y miranda te pegan,tu cara cuando tato, y miranda te pegan
5400,003,Ay Si,Ay si ay si Yo te creo,Ay si ay si, Yo te creo
5536,011,Problems,me pones a limpiar y luego luego ensucias,me pones a limpiar, y luego luego ensucias
5558,008,Matias Prats,Noticia de ultima hora Encontraron la gorra para la cabeza de beto,Noticia de ultima hora, Encontraron la gorra para la cabeza de beto
5622,003,Ay Si,Hay si!! El gordito no entiende,Hay si,!! El gordito no entiende
5624,008,Matias Prats,de ultima hora emierdec es un tri,de ultima hora, emierdec es un tri
5633,004,Bad Luck Brian,pone por facebook que es vegano le invitan a una barbacoa y solo deja los huesos de la carne,pone por facebook que es vegano, le invitan a una barbacoa y solo deja los huesos de la carne
5668,004,Bad Luck Brian,saco mas estrellas que y lo sabes,saco mas estrellas que y, lo sabes
5729,012,Willy Wonka,"asi que juegas sacerdote destierro? dime, que se siente ser tan creativo",asi que juegas sacerdote destierro? ,dime que se siente ser tan creativo
5752,003,Ay Si,ay si ay si chafirete chafirete!,ay si ay si, chafirete chafirete!
5785,007,Futurama Fry,no se si en el M son estafadores o muy estafadores,no se si en el M son estafadores, o muy estafadores
5794,003,Ay Si,ay si ay si me voy con mi familia los viernes,ay si ay si, me voy con mi familia los viernes
5808,003,Ay Si,ay si ay si me levanto rapido para que no me vea tu tia,ay si ay si, me levanto rapido para que no me vea tu tia
5810,004,Bad Luck Brian,Desea que suspendan clases por protestas se suspenden el dia que no tiene clases,Desea que suspendan clases por protestas, se suspenden el dia que no tiene clases
5826,003,Ay Si,"Ay si, ay si ganate tu puesto",Ay si ay si, ganate tu puesto
5884,003,Ay Si,Ay si..ay si Meto pedido del ciclo pero no he pedido nada de creer para ver. Metan aunque sea una pluma,Ay si..ay si, Meto pedido del ciclo pero no he pedido nada de creer para ver. Metan aunque sea una pluma
5885,003,Ay Si,ay si esta lloviendo por eso no puede ir,ay si, esta lloviendo por eso no puede ir
5916,003,Ay Si,ay si ay si eres negro y tienes pecas qe malote...,ay si ay si, eres negro y tienes pecas qe malote...
6014,003,Ay Si,ay si ay si digo que me gustan los animales cuando en verdad quiero decir los perros,ay si ay si, digo que me gustan los animales cuando en verdad quiero decir los perros
6015,003,Ay Si,ay si ay si... ella ya termino la escuela y ya es toda una mujersita,ay si ay si,... ella ya termino la escuela y ya es toda una mujersita
6019,007,Futurama Fry,no estoy seguro si es vegano o es un vegetariano infiltrado,no estoy seguro si es vegano, o es un vegetariano infiltrado
6050,003,Ay Si,ay si ay si no eres 100tifico :v,ay si ay si, no eres 100tifico :v
6075,011,Problems,todo por el like y te publico,todo por el like, y te publico
6096,011,Problems,Ahi estas chumada Naty y ya sabes quien mas jaajaja video hay jajajaja,Ahi estas chumada Naty, y ya sabes quien mas jaajaja video hay jajajaja
6111,004,Bad Luck Brian,se mete a sao para evitar guerras *mk* le envia guerra,se mete a sao para evitar guerras *mk*, le envia guerra
6251,003,Ay Si,"ay si, ay si gane el torneo,por que tu no jugaste.",ay si ay si, gane el torneopor que tu no jugaste.
6347,012,Willy Wonka,Sebastian dime que se siente usar el baket en tu cumpleaños,Sebastian ,dime que se siente usar el baket en tu cumpleaños
6434,007,Futurama Fry,No se si reirme o lanzarte el celular,No se si reirme, o lanzarte el celular
