,meme_id,plantilla,texto_no_tilde,text_1,text_2
1650,004,Bad Luck Brian,pide fotos sin ropa lo denuncian por acosador,pide fotos sin ropa, lo denuncian por acosador
1673,004,Bad Luck Brian,que se siente aver confundido los argumentos analogicos y conductivos y tus padres no te dejaran salir,que, se siente aver confundido los argumentos analogicos y conductivos y tus padres no te dejaran salir
1986,012,Willy Wonka,Y dime maxi Que se siente tener cuernos en vez de cerebro en la cabeza,Y ,dime maxi Que se siente tener cuernos en vez de cerebro en la cabeza
2027,011,Problems,mi ex me trato como una constante y despues me derivo,mi ex me trato como una constante, y despues me derivo
2048,011,Problems,Cuando veo que estas en linea y nisiquiera me saludas,Cuando veo que estas en linea, y nisiquiera me saludas
2224,011,Problems,michel me dijo que si estdiaba y saco 52 aciertos,michel me dijo que si estdiaba, y saco 52 aciertos
2359,004,Bad Luck Brian,pide puntos en clase de  psicofisiologia le detectan un trauma psicologico,pide puntos en clase de  psicofisiologia, le detectan un trauma psicologico
2360,003,Ay Si,WHEN CULPAN A MADURO DE TODO LO QUE ESTA PASANDO maduro: ay si,WHEN CULPAN A MADURO DE TODO LO QUE ESTA PASANDO maduro: ay si,
2377,012,Willy Wonka,con que tienes tik tok dime que se siente no tener seguidores,con que tienes tik tok ,dime que se siente no tener seguidores
2421,004,Bad Luck Brian,Ve foto de Raul Anaya y mira los lentes se da cuenta que ropa llevo el actor en la foto a traves de ellos y lo confirma todo,Ve foto de Raul Anaya y mira los lentes se da cuenta que ropa llevo el actor en la foto a traves de ellos y, lo confirma todo
2518,004,Bad Luck Brian,Desplega 50 de su ejercito le matan 100,Desplega 50 de su ejercito, le matan 100
2643,004,Bad Luck Brian,Se compra un par de auriculares nuevos Se lo folla un vagabundo con sida,Se compra un par de auriculares nuevos Se, lo folla un vagabundo con sida
2699,003,Ay Si,"ay si ay si. hago postres de maracuya les pongo galletas oreo y valen una millonada, ayy si",ay si ay si,. hago postres de maracuya les pongo galletas oreo y valen una millonada ayy si
2720,012,Willy Wonka,y cuentame ya te enriqueciste tatuando?,y ,cuentame ya te enriqueciste tatuando?
2752,003,Ay Si,ay si el cambio climatico no me afecta,ay si, el cambio climatico no me afecta
2814,003,Ay Si,"ay si, ahora nadie quiere evaluaciones",ay si, ahora nadie quiere evaluaciones
2870,011,Problems,Me dijo hola y yo le dije adios,Me dijo hola, y yo le dije adios
2912,003,Ay Si,"uy si, uy si muy responsable",uy si uy si, muy responsable
2987,003,Ay Si,ay si me creo malote por no usar el cinturon de seguridad,ay si, me creo malote por no usar el cinturon de seguridad
3000,011,Problems,me dijo que no ocupara el cinturon y sali volando por el parabrisas,me dijo que no ocupara el cinturon, y sali volando por el parabrisas
3005,004,Bad Luck Brian,Se compra un auto con abs no le funciona,Se compra un auto con abs no, le funciona
3127,004,Bad Luck Brian,WHEN TE DICEN QUE HAGAS UN RESUME DE LO QUE LEISTE But no te acuerdas de lo que leiste,WHEN TE DICEN QUE HAGAS UN RESUME DE LO QUE LEISTE But no te acuerdas de, lo que leiste
3192,011,Problems,lE DI UN lingote de oro para una corona y me dio una corona pintada,lE DI UN lingote de oro para una corona, y me dio una corona pintada
3196,004,Bad Luck Brian,cuando arquimides se da cuyenta que a leo prato por cuatro consecutivo quedo en cuatro caosos.,cuando arquimides, se da cuyenta que a leo prato por cuatro consecutivo quedo en cuatro caosos.
3206,011,Problems,Las chicas de zumba nena Se fueron alas gorditas y no me invitaron,Las chicas de zumba nena Se fueron alas gorditas, y no me invitaron
3262,004,Bad Luck Brian,le dicen que le van a dar un gran aumento de horas de trabajo con la mitad de sueldo,le dicen que, le van a dar un gran aumento de horas de trabajo con la mitad de sueldo
3346,012,Willy Wonka,asi que eres terraplanista y macrista dime que se siente ser un payaso que habla pavadas!!,asi que eres terraplanista y macrista ,dime que se siente ser un payaso que habla pavadas!!
3501,008,Matias Prats,Noticia de ultima hora Tienen hasta el Lunes a las 10pm para enviar actividades atrasadas de Quimica,Noticia de ultima hora, Tienen hasta el Lunes a las 10pm para enviar actividades atrasadas de Quimica
3503,008,Matias Prats,Noticia de ultima hora Tienen hasta el Lunes a las 7pm para enviar actividades atrasadas de Quimica. Hasta aqui mi reporte Joaquin.,Noticia de ultima hora, Tienen hasta el Lunes a las 7pm para enviar actividades atrasadas de Quimica. Hasta aqui mi reporte Joaquin.
3514,004,Bad Luck Brian,Construyeron al titanic el barco inhundible y el barco se hunde,Construyeron al titanic el barco inhundible y el barco, se hunde
3515,003,Ay Si,ay si! Como todos piensan y actuan igual todos hacen lo mismo,ay si,! Como todos piensan y actuan igual todos hacen lo mismo
3524,007,Futurama Fry,todo quedo claro o no comprendieron nada,todo quedo claro, o no comprendieron nada
3587,004,Bad Luck Brian,sube corriendo las escaleras con la luz apagada se cae,sube corriendo las escaleras con la luz apagada, se cae
3660,003,Ay Si,huy   si   huy si me   gane una estrellita   porque  hive  toooooooodos los arranches,huy   si   huy si, me   gane una estrellita   porque  hive  toooooooodos los arranches
3684,007,Futurama Fry,Mi cara cuando se que las noticias sobre trump o cr7 tienen repercusiones provechosas para invertir en acciones mientras se estabiliza una baja en acciones e indices.,Mi cara cuando se que las noticias sobre trump, o cr7 tienen repercusiones provechosas para invertir en acciones mientras se estabiliza una baja en acciones e indices.
3718,003,Ay Si,"Ay si, ay si... muy dedicadita en sus trabajos de Padep y PASAN ALEGANDO TODA LA SEMANA",Ay si ay si,... muy dedicadita en sus trabajos de Padep y PASAN ALEGANDO TODA LA SEMANA
3736,004,Bad Luck Brian,pido algo ya lo tenia,pido algo ya, lo tenia
3840,012,Willy Wonka,dime que se siente tener sancion?,,dime que se siente tener sancion?
3868,004,Bad Luck Brian,Y que tanto!!! Mariconas que le dan a uno no mas,Y que tanto!!! Mariconas que, le dan a uno no mas
3886,003,Ay Si,"ay si, ay si amo a mi mujer pero calladita se ve mas bonita",ay si ay si, amo a mi mujer pero calladita se ve mas bonita
3891,003,Ay Si,ay si ahora es una dama,ay si, ahora es una dama
3922,003,Ay Si,ay si yo soy el gordo tutuca,ay si, yo soy el gordo tutuca
3938,004,Bad Luck Brian,"estudia para sacar su primer 10 le dan la nota y saca 9,9",estudia para sacar su primer 10, le dan la nota y saca 99
3981,004,Bad Luck Brian,cuando estas en clases en linea y se va la luz,cuando estas en clases en linea y, se va la luz
4114,004,Bad Luck Brian,TU CARA cuando se te acaba la luz en fnaf,TU CARA cuando, se te acaba la luz en fnaf
4227,012,Willy Wonka,ah que interesante cuentame mas,ah que interesante ,cuentame mas
4296,011,Problems,solo les dije que cambiaramos de dia y cancelaron todo,solo les dije que cambiaramos de dia, y cancelaron todo
4347,011,Problems,porque lloras compre unos $$ por internet y era una estafa,porque lloras compre unos $$ por internet, y era una estafa
4379,004,Bad Luck Brian,Aprueba el examen de empresa le suspenden,Aprueba el examen de empresa, le suspenden
4428,008,Matias Prats,Noticias de ultima hora Lo malo no es hablar solo lo malo es contestarsees contestarse,Noticias de ultima hora, Lo malo no es hablar solo lo malo es contestarsees contestarse
4513,004,Bad Luck Brian,le sale el bono no lo puede cobrar,le sale el bono no, lo puede cobrar
4586,008,Matias Prats,noticia de ultima hora no sabemos nada de la primera hora,noticia de ultima hora, no sabemos nada de la primera hora
4651,004,Bad Luck Brian,Pide Loot No se lo dan,Pide Loot No, se lo dan
4672,004,Bad Luck Brian,mira para ambos lados lo atropella una moto,mira para ambos lados, lo atropella una moto
4728,003,Ay Si,"Uy si, uy si la Minga trae el Covid Pero el dia sin Iva no pasa naaaada",Uy si uy si, la Minga trae el Covid Pero el dia sin Iva no pasa naaaada
4735,003,Ay Si,Ay si ay si no te quejes,Ay si ay si, no te quejes
4755,004,Bad Luck Brian,encuebtra patrocinio del sena lo echan,encuebtra patrocinio del sena, lo echan
4767,004,Bad Luck Brian,Deja a su novia su crush lo ignora,Deja a su novia su crush, lo ignora
4787,003,Ay Si,uy si uy si soy doble signo de agua,uy si uy si, soy doble signo de agua
4818,004,Bad Luck Brian,Se compra una palomera Se le quema en la segunda tanda,Se compra una palomera Se, le quema en la segunda tanda
4839,004,Bad Luck Brian,QUISE ganar 10k los compre y se fueron,QUISE ganar 10k los compre y, se fueron
4896,004,Bad Luck Brian,intenta toser para disimular un pedo vomita y se caga ensima,intenta toser para disimular un pedo vomita y, se caga ensima
4972,004,Bad Luck Brian,"no hace nada para que no le pase nada y se pierde de olimpiadas, conciertos y fiestas de cheetos gratis",no hace nada para que no, le pase nada y se pierde de olimpiadas conciertos y fiestas de cheetos gratis
4991,011,Problems,no me dijeron que el tenia el pene enorme y me follo vaginalmente sin condon,no me dijeron que el tenia el pene enorme, y me follo vaginalmente sin condon
5114,012,Willy Wonka,que interesante cuentame mas,que interesante ,cuentame mas
5119,004,Bad Luck Brian,Se le borraba la falta Lo aislan el domingo,Se, le borraba la falta Lo aislan el domingo
5135,007,Futurama Fry,es mi inprecion o la clase esta un poquis aburrida,es mi inprecion, o la clase esta un poquis aburrida
5236,003,Ay Si,Ay si ay si soy inalcanzable Y pepenan los que se les cruce,Ay si ay si, soy inalcanzable Y pepenan los que se les cruce
5237,003,Ay Si,Ay si ay si soy inalcanzable Y pepenan lo que se les cruce,Ay si ay si, soy inalcanzable Y pepenan lo que se les cruce
5354,003,Ay Si,Ya funciona mi query ay si!,Ya funciona mi query ay si,!
5396,003,Ay Si,Ay si ay si soy cholo Pero de queretaro,Ay si ay si, soy cholo Pero de queretaro
5397,003,Ay Si,Ay si ay si  soy cholo Y mamado tambien,Ay si ay si,  soy cholo Y mamado tambien
5398,003,Ay Si,Ay si ay si me salen canas Entonces soy burgues,Ay si ay si, me salen canas Entonces soy burgues
5406,003,Ay Si,Ay si ay si hoy traje lonche Para que ya no me hagan bullyng,Ay si ay si, hoy traje lonche Para que ya no me hagan bullyng
5409,003,Ay Si,Ay si ay si cuando me enojo Ya no te hablo,Ay si ay si, cuando me enojo Ya no te hablo
5469,012,Willy Wonka,"Y cuentame, Piensas que Camacho va a luchar por vos mesista y por Bolivia otra vez?",Y ,cuentame Piensas que Camacho va a luchar por vos mesista y por Bolivia otra vez?
5777,011,Problems,Le dije estoy embarazada Se fue y me bloqueo,Le dije estoy embarazada Se fue, y me bloqueo
5906,012,Willy Wonka,"Y dime, que se siente que tu novio aun me stalkee a escondidas tuya mor? Abra MD y le muestro Esperancita",Y ,dime que se siente que tu novio aun me stalkee a escondidas tuya mor? Abra MD y le muestro Esperancita
5929,007,Futurama Fry,"todas las feministas son EXPLOTADORAS en potencia ""PORQUE quiere que el hombre trabaje y mantenga la casa e hijos con o sin ayuda de la mujer""","todas las feministas son EXPLOTADORAS en potencia ""PORQUE quiere que el hombre trabaje y mantenga la casa e hijos con"," o sin ayuda de la mujer"""
6020,007,Futurama Fry,no estoy seguro si necesito 5 minutos o si la reunion es dentro de media hora,no estoy seguro si necesito 5 minutos, o si la reunion es dentro de media hora
6050,004,Bad Luck Brian,"COmpra pantalones, botas y paga la pista se marea y vomita",COmpra pantalones botas y paga la pista, se marea y vomita
6135,004,Bad Luck Brian,pide un acenso lo despiden,pide un acenso, lo despiden
6177,011,Problems,Nos dijeron que nos subirian el sueldo y lo que nos subieron fue el trabajo,Nos dijeron que nos subirian el sueldo, y lo que nos subieron fue el trabajo
6404,003,Ay Si,"Ay si, ay si mi amigo El mamado",Ay si ay si, mi amigo El mamado
6418,003,Ay Si,"que no tengo estudios y  experiencia? ay si, como si la rosca no funcionara",que no tengo estudios y  experiencia? ay si, como si la rosca no funcionara
6419,003,Ay Si,"que no tengo estudios y  experiencia? ay si, como si la rosca  no  funcionAra",que no tengo estudios y  experiencia? ay si, como si la rosca  no  funcionAra
6421,011,Problems,cuando creias que tt no entraba y ves la primera pregunta,cuando creias que tt no entraba, y ves la primera pregunta
6475,007,Futurama Fry,No se si no quieren probar o solo se hacen de rogar,No se si no quieren probar, o solo se hacen de rogar
6635,007,Futurama Fry,mmm es elimpostor o soy yo,mmm es elimpostor, o soy yo
6750,004,Bad Luck Brian,Voy a controlar el dolar El dolar se va a $193,Voy a controlar el dolar El dolar, se va a $193
6772,004,Bad Luck Brian,pide un ascenso lo despiden,pide un ascenso, lo despiden
6773,011,Problems,Oiga linda y donde estudian sus crios? Tengo tres... la mayor en el M,Oiga linda, y donde estudian sus crios? Tengo tres... la mayor en el M
6946,008,Matias Prats,ultimas noticias h4nz perdio,ultimas noticias, h4nz perdio
6970,004,Bad Luck Brian,cuando me veo con la chica que solo ella y yo sabemos lo que paso aquel dia,cuando me veo con la chica que solo ella y yo sabemos, lo que paso aquel dia
6972,007,Futurama Fry,con esto de newton ya no se si cuando camino me muevo yo o estoy moviendo el planeta para atras,con esto de newton ya no se si cuando camino me muevo yo, o estoy moviendo el planeta para atras
7086,007,Futurama Fry,no se si al caminar me muevo yo o se mueve la tierra para atras,no se si al caminar me muevo yo, o se mueve la tierra para atras
7135,004,Bad Luck Brian,Se busca y se da recompensa para quien lo vea Maico,Se busca y se da recompensa para quien, lo vea Maico
7193,013,Yao Wonka,y dime que se siente ser de la vieja escuela y no querer innovar,y ,dime que se siente ser de la vieja escuela y no querer innovar
7216,004,Bad Luck Brian,contratan nuevo maestro de composicion le dejan a salvador la clase grupal de analisis,contratan nuevo maestro de composicion, le dejan a salvador la clase grupal de analisis
7332,003,Ay Si,Ay si...ay si...,Ay si...ay si,...
7333,003,Ay Si,cuando maduro dice que va arenunciar ay si,cuando maduro dice que va arenunciar ay si,
7388,003,Ay Si,Ay si ay si Ahora Claudio da los buenos dias con el pulgar,Ay si ay si, Ahora Claudio da los buenos dias con el pulgar
7400,011,Problems,Le dije que lo perdone y se fue a vivir con mi amante,Le dije que lo perdone, y se fue a vivir con mi amante
7435,012,Willy Wonka,Y dime que se siente votar rechazo Y pololear con un cubano,Y ,dime que se siente votar rechazo Y pololear con un cubano
7439,012,Willy Wonka,te llamas paola dime que se siente tener nombre de delincuente,te llamas paola ,dime que se siente tener nombre de delincuente
7572,004,Bad Luck Brian,Aunque no lo creas este viejo qliado invento el porno,Aunque no, lo creas este viejo qliado invento el porno
7685,004,Bad Luck Brian,Cuando chocolag da 99% pero spider no se va a qlear a nadie,Cuando chocolag da 99% pero spider no, se va a qlear a nadie
7808,004,Bad Luck Brian,se llama tomas le dicen toams,se llama tomas, le dicen toams
7833,004,Bad Luck Brian,quan em mostren noticies falses pero jo se la veritat,quan em mostren noticies falses pero jo, se la veritat
7878,004,Bad Luck Brian,se crea una partida de among us que era la unica en la que todos se unian y le da a iniciar todos se van,se crea una partida de among us que era la unica en la que todos se unian y, le da a iniciar todos se van
7879,003,Ay Si,uy si uy si no te creo aver la imagen,uy si uy si, no te creo aver la imagen
7917,004,Bad Luck Brian,When pickeas Jhin Pero ellos se pickean 3 asesinos 1 Malphite y un Rammus,When pickeas Jhin Pero ellos, se pickean 3 asesinos 1 Malphite y un Rammus
8231,004,Bad Luck Brian,Tiene examen final y se le corta el internet,Tiene examen final y, se le corta el internet
8406,003,Ay Si,Ay si ay si The best university of Colombia,Ay si ay si, The best university of Colombia
8439,004,Bad Luck Brian,El nuevo se la chupa a todos Eso es regla en este grupo !!,El nuevo, se la chupa a todos Eso es regla en este grupo !!
8465,007,Futurama Fry,"mi pc esta lenta, o soy yo el lento.",mi pc esta lenta, o soy yo el lento.
8466,012,Willy Wonka,dime que se siente ser el mas traidor de esta vida.,,dime que se siente ser el mas traidor de esta vida.
8485,004,Bad Luck Brian,Le hacen un host no se da cuenta y sigue jugando,Le hacen un host no, se da cuenta y sigue jugando
8488,008,Matias Prats,noticias de ultima hora hoy es el ccumple del pollo,noticias de ultima hora, hoy es el ccumple del pollo
8516,011,Problems,Cuando entras a un video de comedia y te sale un anuncio de unicef,Cuando entras a un video de comedia, y te sale un anuncio de unicef
8523,003,Ay Si,"Ay si, ay si Bienvenido noviembre, sorprendeme",Ay si ay si, Bienvenido noviembre sorprendeme
8580,007,Futurama Fry,No se si leen demasiado a schmitt o solo son nazis,No se si leen demasiado a schmitt, o solo son nazis
8609,012,Willy Wonka,asi que te enojas por un simple mal meme. dime que se siente ser lo suficientemente masoquista para entrar a memedroid.,asi que te enojas por un simple mal meme. ,dime que se siente ser lo suficientemente masoquista para entrar a memedroid.
8637,007,Futurama Fry,No se si es dhartes o es elemi60fps,No se si es dhartes, o es elemi60fps
8657,011,Problems,Cuando beatriz te rechaza y aparte te humilla en el cielo,Cuando beatriz te rechaza, y aparte te humilla en el cielo
8666,004,Bad Luck Brian,Le sale par de Q se lo qlean con 7,Le sale par de Q, se lo qlean con 7
8708,012,Willy Wonka,asi Que los ricos magnates paguen menos impuestos que tu no es el problema cuentame mas,asi Que los ricos magnates paguen menos impuestos que tu no es el problema ,cuentame mas
8712,012,Willy Wonka,asi Que no es el problema  que los ricos magnates paguen menos impuestos que tu cuentame mas,asi Que no es el problema  que los ricos magnates paguen menos impuestos que tu ,cuentame mas
8825,003,Ay Si,Ay si ay si Categoria 3,Ay si ay si, Categoria 3
8846,004,Bad Luck Brian,Se cambia a ubuntu para no tener problemas Se le cuelga,Se cambia a ubuntu para no tener problemas Se, le cuelga
8907,004,Bad Luck Brian,trabaja en falabella y le cancelan la orden,trabaja en falabella y, le cancelan la orden
8926,004,Bad Luck Brian,PIDE ADMIN Y le terminan baneando,PIDE ADMIN Y, le terminan baneando
8939,004,Bad Luck Brian,ya nos repitieron mucho lo que el corona vierus covid,ya nos repitieron mucho, lo que el corona vierus covid
8979,012,Willy Wonka,jairo dime que se siente,jairo ,dime que se siente
8997,011,Problems,Cuando te dicen que los mitos en la antiguedad no servian para entretener si no para explicar procesos naturales y fenomenos,Cuando te dicen que los mitos en la antiguedad no servian para entretener si no para explicar procesos naturales, y fenomenos
9026,003,Ay Si,Ay si ay si Estaba tomando,Ay si ay si, Estaba tomando
9286,012,Willy Wonka,"que the crown es la mejor serie sobre La Corona inglesa? no me digas, cuentame mas",que the crown es la mejor serie sobre La Corona inglesa? no me digas ,cuentame mas
9327,004,Bad Luck Brian,juega un partido le terminan goleando,juega un partido, le terminan goleando
9460,004,Bad Luck Brian,Juega among us y le toca ser impostor lo funan a la primera,Juega among us y le toca ser impostor, lo funan a la primera
9480,011,Problems,Me dijo que no hariamos nada y nos hizo sacar una hoja,Me dijo que no hariamos nada, y nos hizo sacar una hoja
9481,012,Willy Wonka,"Y dime, que se siente ser tan lambizcona?",Y ,dime que se siente ser tan lambizcona?
9486,003,Ay Si,Ay si  ay si Carbon audio es lo mejor en car audio,Ay si  ay si, Carbon audio es lo mejor en car audio
9498,004,Bad Luck Brian,Se encuentra la death note Escribe su nombre en ella para que no se le pierda,Se encuentra la death note Escribe su nombre en ella para que no, se le pierda
9628,004,Bad Luck Brian,*se crea el derecho a la informatica* *los del ciber* hoy se come,*se crea el derecho a la informatica* *los del ciber* hoy, se come
9729,004,Bad Luck Brian,juega en equipo el equipo enemigo y su equipo lo matan,juega en equipo el equipo enemigo y su equipo, lo matan
9730,011,Problems,Cuando el padres dice vayan con Dios y yo no quiero que se acabe la misa,Cuando el padres dice vayan con Dios, y yo no quiero que se acabe la misa
9731,004,Bad Luck Brian,juega sin querer jugar le sale  en ultimo lugar,juega sin querer jugar, le sale  en ultimo lugar
9831,004,Bad Luck Brian,no sabes por lo que han pasado otros para que los vayas molestando,no sabes por, lo que han pasado otros para que los vayas molestando
9942,003,Ay Si,uy si uysi sali positvo pero quiero que me paguen la prueba,uy si, uysi sali positvo pero quiero que me paguen la prueba
10039,008,Matias Prats,Noticia de ultima hora! Es el cumple de lola!!!!,Noticia de ultima hora,! Es el cumple de lola!!!!
10093,011,Problems,cuando destruyes tu telefono por que no cargaba y te das cuenta que no habia luz,cuando destruyes tu telefono por que no cargaba, y te das cuenta que no habia luz
10095,011,Problems,cuano tu mamaa hace sopa y hace tremindo calorrr aa,cuano tu mamaa hace sopa, y hace tremindo calorrr aa
10106,011,Problems,Cuando llegas temprano Y tu relevo se queda hablando y no se va,Cuando llegas temprano Y tu relevo se queda hablando, y no se va
10163,004,Bad Luck Brian,es prosocial le pagan con un comportamiento desviado,es prosocial, le pagan con un comportamiento desviado
10202,003,Ay Si,huy si  hiy si no se  que  es encalar,huy si,  hiy si no se  que  es encalar
10322,004,Bad Luck Brian,se va a valdivia de vaciones lo declaran en cuarentena,se va a valdivia de vaciones, lo declaran en cuarentena
10329,012,Willy Wonka,Y dime..... Que se siente exhibirte con tu amante sin estar divorciado?,Y ,dime..... Que se siente exhibirte con tu amante sin estar divorciado?
10366,004,Bad Luck Brian,Pandemia de COVID se agarra amigdalitis,Pandemia de COVID, se agarra amigdalitis
10415,004,Bad Luck Brian,"Cierra el aula virtual para ir a dormir le llegan 6 PDF, 4 sitios, 3 clases y 10 intervenciones en foros",Cierra el aula virtual para ir a dormir, le llegan 6 PDF 4 sitios 3 clases y 10 intervenciones en foros
10476,003,Ay Si,Mi hermana :te voy a matar Yo:ay si que miedo mira como estoy temblando,Mi hermana :te voy a matar Yo:ay si, que miedo mira como estoy temblando
10521,004,Bad Luck Brian,lo violan le gusta,lo violan, le gusta
10624,004,Bad Luck Brian,hace la tarea en word se le arruga la hoja,hace la tarea en word, se le arruga la hoja
10679,003,Ay Si,"ay si, no soy golosa pero me gusta el huevo duro",ay si, no soy golosa pero me gusta el huevo duro
10774,003,Ay Si,Hay si me llamo quiomar Y vendo cochinos flacos,Hay si, me llamo quiomar Y vendo cochinos flacos
10818,004,Bad Luck Brian,pide un juego le destruyen la consola ya comprada,pide un juego, le destruyen la consola ya comprada
10957,004,Bad Luck Brian,le sirven el almuerzo se le posa una mosca,le sirven el almuerzo, se le posa una mosca
10992,004,Bad Luck Brian,Lo hacen ADM lo banean Por banear demasiado,Lo hacen ADM, lo banean Por banear demasiado
11087,004,Bad Luck Brian,Cuan de le dice que en la noche van a hacer el delicioso,Cuan de, le dice que en la noche van a hacer el delicioso
11126,011,Problems,Cuando termina pasion de gavilanes y todavia sigues en cuarentena,Cuando termina pasion de gavilanes, y todavia sigues en cuarentena
11271,003,Ay Si,Hay si El No tiene plata,Hay si, El No tiene plata
11272,003,Ay Si,Hay si El Esta  ocupado,Hay si, El Esta  ocupado
11287,003,Ay Si,Ay si ay si La golondrina le da miedo gastar,Ay si ay si, La golondrina le da miedo gastar
