,meme_id,plantilla,texto_no_tilde,text_1,text_2
569,012,Willy Wonka,que interesante cuentame mas !!!!!!,que interesante ,cuentame mas !!!!!!
595,003,Ay Si,ay si. me dices donde vives pero no donde estudias,ay si,. me dices donde vives pero no donde estudias
608,006,Filosoraptor,¿cual es la evolusion de yamcha?,,¿cual es la evolusion de yamcha?
616,007,Futurama Fry,Nose quien es mas pendejo tu o tu papa por no usar condon,Nose quien es mas pendejo tu, o tu papa por no usar condon
622,004,Bad Luck Brian,Le pone patron al celular lo pierde,Le pone patron al celular, lo pierde
648,012,Willy Wonka,"y dime¿que se siente criticar al MARXISMO, SIN HABER LEIDO A MARX?",y ,dime¿que se siente criticar al MARXISMO SIN HABER LEIDO A MARX?
667,004,Bad Luck Brian,te lo meto en la boca,te, lo meto en la boca
714,003,Ay Si,"ay si.. y que hago.. te aplaudo amarg""o"" de la ""1940""",ay si,".. y que hago.. te aplaudo amarg""o"" de la ""1940"""
732,003,Ay Si,ay si voy a llorar ay ay ay Mello gay,ay si, voy a llorar ay ay ay Mello gay
733,011,Problems,me dijo que servia SOLO como chuleta y me deje embarazar como perra ofendida,me dijo que servia SOLO como chuleta, y me deje embarazar como perra ofendida
755,011,Problems,se enojo y me dijo que para que ando abriendo las patas,se enojo, y me dijo que para que ando abriendo las patas
757,003,Ay Si,uy si este niñ@ es terrible,uy si, este niñ@ es terrible
787,003,Ay Si,ay si ay si tomale fotos wevos puñal,ay si ay si, tomale fotos wevos puñal
798,011,Problems,doy mis datos personales y despues miren lo que me pasa,doy mis datos personales, y despues miren lo que me pasa
834,003,Ay Si,Ale ay si a mi me gusta bailar..,Ale ay si, a mi me gusta bailar..
839,007,Futurama Fry,No se.. si pedir balon de...q? o una miel de....??,No se.. si pedir balon de...q?, o una miel de....??
916,003,Ay Si,ay si ay si me quiere alcanzar en el final de la temporada 3,ay si ay si, me quiere alcanzar en el final de la temporada 3
928,004,Bad Luck Brian,Trae modelos para ganar votos No le vota nadie,Trae modelos para ganar votos No, le vota nadie
935,003,Ay Si,ay si tengo los pelos del pubis rubios,ay si, tengo los pelos del pubis rubios
941,004,Bad Luck Brian,fin de quincena le sacan las cocas!,fin de quincena, le sacan las cocas!
950,011,Problems,les digo que me agregunen y solo le dan like,les digo que me agregunen, y solo le dan like
1005,004,Bad Luck Brian,quiere ser popular. se deja crecer los pesones,quiere ser popular., se deja crecer los pesones
1081,011,Problems,"hay no , la lesbia y la sandi me querian Pegar mejor les pedi Perdon",hay no  la lesbia, y la sandi me querian Pegar mejor les pedi Perdon
1087,011,Problems,Me dijo que pagarian bono y le pedi al panchito prestado,Me dijo que pagarian bono, y le pedi al panchito prestado
1112,008,Matias Prats,notisias de ultima hora faltan que saquen alas gallinas y que damos felises,notisias de ultima hora, faltan que saquen alas gallinas y que damos felises
1151,006,Filosoraptor,"¿Le gusta el sexo en exceso, Y en el proceso me pide un beso?",,¿Le gusta el sexo en exceso Y en el proceso me pide un beso?
1154,006,Filosoraptor,Si zucaritas hace un tigre de ti ¿Choco krispis hace un elefante de ti?,Si zucaritas hace un tigre de ti ,¿Choco krispis hace un elefante de ti?
1215,008,Matias Prats,noticia de ultima hora: el quezada no tiene nada que hacer hasta aqui mi reporte joaquin !!!,noticia de ultima hora,: el quezada no tiene nada que hacer hasta aqui mi reporte joaquin !!!
1230,004,Bad Luck Brian,Apuesta 500 publicamente! Apenas le sale apostador deja el churriero botado jajaja,Apuesta 500 publicamente! Apenas, le sale apostador deja el churriero botado jajaja
1245,012,Willy Wonka,Y dime jhan que se siente criticar a millonarios sabiendo que junior esta eliminado por culpa del tecnico???,Y ,dime jhan que se siente criticar a millonarios sabiendo que junior esta eliminado por culpa del tecnico???
1251,012,Willy Wonka,asi que te hago reir!! dime q se siente no poder estudiar??,asi que te hago reir!! ,dime q se siente no poder estudiar??
1275,004,Bad Luck Brian,a veces pienso que soy pajero despues veo a mi hermana y se me pasa,a veces pienso que soy pajero despues veo a mi hermana y, se me pasa
1318,003,Ay Si,"ay si, ay si gracias hermanita",ay si ay si, gracias hermanita
1327,003,Ay Si,"ay si, ay si muy macho mexicano!",ay si ay si, muy macho mexicano!
1328,003,Ay Si,ay su ay si no te quieren en su vida y siempre estan pendientes de l;o que haces en facebook,ay su ay si, no te quieren en su vida y siempre estan pendientes de l;o que haces en facebook
1332,003,Ay Si,"ay si, ay si ella me ama rete arto",ay si ay si, ella me ama rete arto
1364,004,Bad Luck Brian,Lo mandan a gestion qiebre no lo quieren,Lo mandan a gestion qiebre no, lo quieren
1372,003,Ay Si,ay si ay si hoy es quincena y me urge contactar a Claudia,ay si ay si, hoy es quincena y me urge contactar a Claudia
1416,003,Ay Si,ay si ay si para eso fueron a brasil a perder como siempre,ay si ay si, para eso fueron a brasil a perder como siempre
1524,013,Yao Wonka,asi que te fascina km dime que se siente ser homosexual,asi que te fascina km ,dime que se siente ser homosexual
1605,005,Disaster Girl,mi vecina decia que orgullo y prejuicio era de lo peor decia...,mi vecina decia que orgullo y prejuicio era de lo peor ,decia...
1635,004,Bad Luck Brian,quiere hablar con charlie le responden que no tiene saldo,quiere hablar con charlie, le responden que no tiene saldo
1711,013,Yao Wonka,dime que se siente tener un presidente bachiller ?,,dime que se siente tener un presidente bachiller ?
1787,003,Ay Si,"hay si mirenlo despues de que tiras la bomba, dices que no eres musulman",hay si, mirenlo despues de que tiras la bomba dices que no eres musulman
1894,004,Bad Luck Brian,Quiere ir a tonear... Su viejo le pega con cadena!,Quiere ir a tonear... Su viejo, le pega con cadena!
1965,012,Willy Wonka,asi que gastas $300 en tu corte de cabello dime que se siente que te lo corte un jotito mientras te arrima la herramienta,asi que gastas $300 en tu corte de cabello ,dime que se siente que te lo corte un jotito mientras te arrima la herramienta
1980,012,Willy Wonka,Vanessa Briones dime que se siente ser campeona de huecos :p,Vanessa Briones ,dime que se siente ser campeona de huecos :p
1993,011,Problems,primero dario y ahora reinaldo mejor me quedo con las vacas,primero dario, y ahora reinaldo mejor me quedo con las vacas
1999,004,Bad Luck Brian,quiere jugar charlie charlie viene un burro y lo viola,quiere jugar charlie charlie viene un burro y, lo viola
2004,012,Willy Wonka,Asi que peleas en facebook dime que se siente no tener huevos para decirlo en la cara,Asi que peleas en facebook ,dime que se siente no tener huevos para decirlo en la cara
2008,004,Bad Luck Brian,Estudia como nunca le suspenden la prueba,Estudia como nunca, le suspenden la prueba
2043,012,Willy Wonka,A si que armamos chisme dime que se siente cuando me la hicieron ir de micro,A si que armamos chisme ,dime que se siente cuando me la hicieron ir de micro
2068,003,Ay Si,"ay si, ay si ya tengo mi cuaderno de meeme",ay si ay si, ya tengo mi cuaderno de meeme
2077,008,Matias Prats,ultimas noticias Ya depositaron,ultimas noticias, Ya depositaron
2168,003,Ay Si,ay si ay si ahora todos juegan charlie,ay si ay si, ahora todos juegan charlie
2232,003,Ay Si,ay si juego con charlie y se me aparece en la noche,ay si, juego con charlie y se me aparece en la noche
2262,003,Ay Si,Ay si ay si No es culpa mia,Ay si ay si, No es culpa mia
2288,003,Ay Si,ay si...me saco fotos  la ventana y me veo malote,ay si,...me saco fotos  la ventana y me veo malote
2289,003,Ay Si,ay si...me saco fotos en la ventana y me veo malote,ay si,...me saco fotos en la ventana y me veo malote
2292,004,Bad Luck Brian,copian se confiesan,copian, se confiesan
2293,004,Bad Luck Brian,se puede hacer millonario vendiendo una moto lo chocan,se puede hacer millonario vendiendo una moto, lo chocan
2301,004,Bad Luck Brian,quiere ensayar hysteria se quema el fusible del amplo,quiere ensayar hysteria, se quema el fusible del amplo
2319,011,Problems,x la xuxa se me que mo el arroz y los bomberos no llegaron,x la xuxa se me que mo el arroz, y los bomberos no llegaron
2377,006,Filosoraptor,¿sera que si los conectan a un transformador se acaban los apagones?,,¿sera que si los conectan a un transformador se acaban los apagones?
2379,007,Futurama Fry,o es mucha materia o soy muy weon,o es mucha materia, o soy muy weon
2454,003,Ay Si,Ay si ay si Pone de pretexto que no hay luz para no invitarnos,Ay si ay si, Pone de pretexto que no hay luz para no invitarnos
2464,012,Willy Wonka,dime q se siente ser macho en un cuerpo de mujer,,dime q se siente ser macho en un cuerpo de mujer
2473,013,Yao Wonka,luis dices tener un fierrote dime q se siente ser chipi,luis dices tener un fierrote ,dime q se siente ser chipi
2474,006,Filosoraptor,Si los que sufren de insomnio no recuerden nada ¿Como es posible que recuerdan las palabras que hablan?,Si los que sufren de insomnio no recuerden nada ,¿Como es posible que recuerdan las palabras que hablan?
2478,006,Filosoraptor,Si los que sufren de insomnio no recuerdan nada ¿Como es posible que recuerden las palabras que hablan?,Si los que sufren de insomnio no recuerdan nada ,¿Como es posible que recuerden las palabras que hablan?
2565,011,Problems,Le dije: El corsa o yo... Todavia me da el el olor de los cauchos con la forrada que dejo y limitando waaa ta ta ta ta ta....,Le dije: El corsa o yo... Todavia me da el el olor de los cauchos con la forrada que dejo, y limitando waaa ta ta ta ta ta....
2591,011,Problems,no sabia y gabriela me matara,no sabia, y gabriela me matara
2602,003,Ay Si,ay si ay si no me gusta la violencia,ay si ay si, no me gusta la violencia
2617,003,Ay Si,"ay si, ay si",ay si ay si,
2646,003,Ay Si,"Ay si ay si!! ""Ahi le caes we""",Ay si ay si,"!! ""Ahi le caes we"""
2679,008,Matias Prats,ultimas noticias dos hombres se pelean por una mujer tan bella <3,ultimas noticias, dos hombres se pelean por una mujer tan bella <3
2729,004,Bad Luck Brian,la gente le pide crear el mejor partido politico para la argentina crea el frente renovador,la gente, le pide crear el mejor partido politico para la argentina crea el frente renovador
2730,004,Bad Luck Brian,Juega dota all random le toca io 2 veces,Juega dota all random, le toca io 2 veces
2735,004,Bad Luck Brian,Seba es trauma del play no le gana a nadie,Seba es trauma del play no, le gana a nadie
2755,008,Matias Prats,noticia de ultima hora que se siente tener mas años jugando y con 9 estrellas y el america teniendo 13 estamos en la b,noticia de ultima hora, que se siente tener mas años jugando y con 9 estrellas y el america teniendo 13 estamos en la b
2757,004,Bad Luck Brian,Busca un chiste ya se lo saben,Busca un chiste ya, se lo saben
2775,012,Willy Wonka,asi que vas al gym y dime que dia te toca hacer cara,asi que vas al gym y ,dime que dia te toca hacer cara
2781,012,Willy Wonka,Asi que estudias en el sena dime que se siente no saber que hay en la caja,Asi que estudias en el sena ,dime que se siente no saber que hay en la caja
2782,012,Willy Wonka,asi que eres de gallos dime que se siente que te metan 3,asi que eres de gallos ,dime que se siente que te metan 3
2790,012,Willy Wonka,asi que estudias en la uis dime que se siente que todos esten terminando semestre y tu apenas en el primer corte.,asi que estudias en la uis ,dime que se siente que todos esten terminando semestre y tu apenas en el primer corte.
2793,012,Willy Wonka,dime como se siente saber que alguien te quiere,,dime como se siente saber que alguien te quiere
2809,012,Willy Wonka,y dime asi que vives en el salvador d la vida el el Salvador,y ,dime asi que vives en el salvador d la vida el el Salvador
2810,012,Willy Wonka,y dime asi que vives en el salvador cuentame q se siente vida el el Salvador,y dime asi que vives en el salvador ,cuentame q se siente vida el el Salvador
2818,012,Willy Wonka,y dime asi que vives en el salvador cuentame q se siente vivir en el jicaron,y dime asi que vives en el salvador ,cuentame q se siente vivir en el jicaron
2836,012,Willy Wonka,asi que eres de la u y dime que se siente ser crema,asi que eres de la u y ,dime que se siente ser crema
2840,012,Willy Wonka,No trabajaste el sabado? cuentame que se sentira quedarse full hoy viernes?,No trabajaste el sabado? ,cuentame que se sentira quedarse full hoy viernes?
2887,012,Willy Wonka,"Asi que te gusta jugar charlie dime, que se siente creer en wadas..",Asi que te gusta jugar charlie ,dime que se siente creer en wadas..
2892,003,Ay Si,ay si tu muy malo,ay si, tu muy malo
2923,007,Futurama Fry,No se si es Samuel o bigote arrocet,No se si es Samuel, o bigote arrocet
2954,004,Bad Luck Brian,Pierde cuatro finales de copa libertadores lo descienden a la b,Pierde cuatro finales de copa libertadores, lo descienden a la b
2973,007,Futurama Fry,No se si seran flares o overlays...,No se si seran flares, o overlays...
2989,003,Ay Si,uy si uy si .... charlie.... charlie.... despues dicen quien es cabron que asusta?....,uy si uy si, .... charlie.... charlie.... despues dicen quien es cabron que asusta?....
2992,006,Filosoraptor,"Si Soy un pecador, entonces ¿eso me convierte en un  soy un suicida?",Si Soy un pecador entonces ,¿eso me convierte en un  soy un suicida?
2994,006,Filosoraptor,"Si Soy un pecador, entonces ¿eso me convierte en un suicida?",Si Soy un pecador entonces ,¿eso me convierte en un suicida?
3019,003,Ay Si,Hay si pidiendo tiempo al padre... A cual de todos.... Ja ja,Hay si, pidiendo tiempo al padre... A cual de todos.... Ja ja
3021,003,Ay Si,ay si tan creida y con todo regalado,ay si, tan creida y con todo regalado
3024,003,Ay Si,uy si uysi soy el unico que tiene pagina para crear memes,uy si, uysi soy el unico que tiene pagina para crear memes
3031,003,Ay Si,ay siii ahora todos son de millonarios pufffff!!!,ay si,ii ahora todos son de millonarios pufffff!!!
3041,003,Ay Si,ay si ay si hecho el hombre solo xq es un lingote ghoul,ay si ay si, hecho el hombre solo xq es un lingote ghoul
3048,012,Willy Wonka,Asi que eres revendedor cuentame que se siente  ver el marcador,Asi que eres revendedor ,cuentame que se siente  ver el marcador
3119,004,Bad Luck Brian,quiere con su amiga le gana su amigo,quiere con su amiga, le gana su amigo
3194,012,Willy Wonka,asi que necesitas 10 con moy dime que se siente valer shit,asi que necesitas 10 con moy ,dime que se siente valer shit
3201,012,Willy Wonka,Y dime julio Que se siente ser un Judas,Y ,dime julio Que se siente ser un Judas
3203,012,Willy Wonka,asi que necesitas 10 con moy dime que se siente valer chosto,asi que necesitas 10 con moy ,dime que se siente valer chosto
3235,008,Matias Prats,Noticia de ultima hora Jose se esta cojiendo a todas!,Noticia de ultima hora, Jose se esta cojiendo a todas!
3238,003,Ay Si,ay si ay si..ahora si posteo En Facebook my hij@ se graduo con honor roll!!,ay si ay si,..ahora si posteo En Facebook my hij@ se graduo con honor roll!!
3263,013,Yao Wonka,asi que estas exitado dime como se siente,asi que estas exitado ,dime como se siente
3269,003,Ay Si,ay si aysi Carlos se cree mi amigo XD,ay si, aysi Carlos se cree mi amigo XD
3275,012,Willy Wonka,Entonces volviste a andar con tu ex? dime que se siente ser tan arrastrado,Entonces volviste a andar con tu ex? ,dime que se siente ser tan arrastrado
3363,004,Bad Luck Brian,quiere piletazo tipo usac se mete a una privada,quiere piletazo tipo usac, se mete a una privada
3379,008,Matias Prats,de ultima hora encontramos al culpable de que se terminara el mundo es pizero,de ultima hora, encontramos al culpable de que se terminara el mundo es pizero
3392,006,Filosoraptor,SI NO SUBO LO QUE ME TOMARON ¿POR QUE ME QUEJO CUANDO NO ENCUENTRO NADA?,SI NO SUBO LO QUE ME TOMARON ,¿POR QUE ME QUEJO CUANDO NO ENCUENTRO NADA?
3395,008,Matias Prats,ultimas noticias se sabe que memo y mari barron son los que andan tirando papelitos en los ranchos,ultimas noticias, se sabe que memo y mari barron son los que andan tirando papelitos en los ranchos
3435,004,Bad Luck Brian,se gana el jackpot la maquina lo caga con los tickets,se gana el jackpot la maquina, lo caga con los tickets
3441,003,Ay Si,ay si ay si,ay si ay si,
3476,004,Bad Luck Brian,osorio se fue de nacional a los de sur no les importo,osorio, se fue de nacional a los de sur no les importo
3485,003,Ay Si,"ay si, ya le creimos su propaganda barata",ay si, ya le creimos su propaganda barata
3489,003,Ay Si,"ay si, ay si tengo mis dientes blancos",ay si ay si, tengo mis dientes blancos
3530,012,Willy Wonka,asi que andas de acarreado en las campañas del pri? dime que siente que te paguen con un lonche y un frutsi,asi que andas de acarreado en las campañas del pri? ,dime que siente que te paguen con un lonche y un frutsi
3553,011,Problems,le dije solo la punta  y me  metio hasta las bolas,le dije solo la punta , y me  metio hasta las bolas
3560,003,Ay Si,haysi hay si mi suegro el cochy huera,haysi hay si, mi suegro el cochy huera
3587,003,Ay Si,ay si ay si estoy feliz xq voy a ir a cortar pitayas a san luiis,ay si ay si, estoy feliz xq voy a ir a cortar pitayas a san luiis
3634,004,Bad Luck Brian,Sus padres se divorcian ninguno pide la custodia,Sus padres, se divorcian ninguno pide la custodia
3649,004,Bad Luck Brian,"Si, tens rao no se escriure",Si tens rao no, se escriure
3652,004,Bad Luck Brian,"si, tens rao no se escriure",si tens rao no, se escriure
3792,007,Futurama Fry,no se si hacer las vueltas de la visa o mejor no ir,no se si hacer las vueltas de la visa, o mejor no ir
3857,004,Bad Luck Brian,va al baño con el iphone 4 se le cae al wc,va al baño con el iphone 4, se le cae al wc
3860,007,Futurama Fry,No se si tomarme un bbc por enojo con la fifa o tomarme una bbc por tristeza por el futbol,No se si tomarme un bbc por enojo con la fifa, o tomarme una bbc por tristeza por el futbol
3875,011,Problems,toda la vida estudiando y ahora somos de isis,toda la vida estudiando, y ahora somos de isis
3877,006,Filosoraptor,SI CAPTURARON 7 DIRECTIVOS DE LA FIFA ¿TENDRÁ QUE JUGAR CON LA SUPLENCIA?,SI CAPTURARON 7 DIRECTIVOS DE LA FIFA ,¿TENDRÁ QUE JUGAR CON LA SUPLENCIA?
3886,012,Willy Wonka,dime que se sientesalir de rumba todos los sabados y no tener plata para pagar un recibo de agua,,dime que se sientesalir de rumba todos los sabados y no tener plata para pagar un recibo de agua
3889,004,Bad Luck Brian,todo lo blanco es VENENO!!!!,todo, lo blanco es VENENO!!!!
3898,003,Ay Si,ay si...que si juego Charlie charlie me va salir el diablo,ay si,...que si juego Charlie charlie me va salir el diablo
3902,007,Futurama Fry,no se si hoy es su cumpleaños o alvarito se ve mas viejo..,no se si hoy es su cumpleaños, o alvarito se ve mas viejo..
3903,005,Disaster Girl,decia que no se puede tocar en vivo decia...,decia que no se puede tocar en vivo ,decia...
3931,003,Ay Si,"ay si, ay si... ya estoy en la onda... invoque a charlie y se movio el lapiz...",ay si ay si,... ya estoy en la onda... invoque a charlie y se movio el lapiz...
3935,007,Futurama Fry,Nose quien es mas pendejo tu o tu papa por no usar condon,Nose quien es mas pendejo tu, o tu papa por no usar condon
3941,004,Bad Luck Brian,la levanta a 180 km/hrs lo multan,la levanta a 180 km/hrs, lo multan
3954,012,Willy Wonka,asi que hoy tienes gym? dime que dia te toca hacer pelo,asi que hoy tienes gym? ,dime que dia te toca hacer pelo
4030,003,Ay Si,ay si ay si bebidas gratis en el piso 5 hrs: 13:30,ay si ay si, bebidas gratis en el piso 5 hrs: 13:30
4035,004,Bad Luck Brian,Huntadito en el gimnasio se rien de mi Te puse mirando pa euskera,Huntadito en el gimnasio, se rien de mi Te puse mirando pa euskera
4038,008,Matias Prats,noticia de ultima hora hoy cumple años la mujer mas hermosa del planeta entero JENIFER,noticia de ultima hora, hoy cumple años la mujer mas hermosa del planeta entero JENIFER
4049,003,Ay Si,ay si el agus tiene fifa 15 que malote,ay si, el agus tiene fifa 15 que malote
4056,003,Ay Si,ay si ay si tengo cara de responsabilidad social,ay si ay si, tengo cara de responsabilidad social
4059,003,Ay Si,"ay si, ay si, ni siquiera he debutado ni tengo disco pero ya tengo un tour",ay si ay si, ni siquiera he debutado ni tengo disco pero ya tengo un tour
4062,007,Futurama Fry,no se si estoy mejorando o es que me voy a quedar asi para siempre,no se si estoy mejorando, o es que me voy a quedar asi para siempre
4097,005,Disaster Girl,Ahi vivia la puri vivia,Ahi vivia la puri ,vivia
4162,012,Willy Wonka,"asi que eres de la manada buhos dime que se siente ser tan sabio, inteligente y guapo",asi que eres de la manada buhos ,dime que se siente ser tan sabio inteligente y guapo
4196,004,Bad Luck Brian,Dicen me amanezco para aprobar inmuno le meten la rata en el examen,Dicen me amanezco para aprobar inmuno, le meten la rata en el examen
4199,004,Bad Luck Brian,"Dicen: ""me amanezco para aprobar inmuno"" le meten la rata en el examen","Dicen: ""me amanezco para aprobar inmuno""", le meten la rata en el examen
4204,003,Ay Si,ay si ay si hoy cumplo años,ay si ay si, hoy cumplo años
4250,004,Bad Luck Brian,queria tener novia le sale con oenco,queria tener novia, le sale con oenco
4252,004,Bad Luck Brian,queria tener novia le sale con penco,queria tener novia, le sale con penco
4257,007,Futurama Fry,no se si diego esta enojado o anda en sus dias,no se si diego esta enojado, o anda en sus dias
4263,006,Filosoraptor,cuando un chihuahuense suda ¿huele a carne asada?,cuando un chihuahuense suda ,¿huele a carne asada?
4270,011,Problems,la corne dijo que no comia chaco y hasta gastado me lo dejo,la corne dijo que no comia chaco, y hasta gastado me lo dejo
4281,012,Willy Wonka,asi que eres l10 dime que se siente saber que falta una eternidad para l16,asi que eres l10 ,dime que se siente saber que falta una eternidad para l16
4294,006,Filosoraptor,ahora que solo reprobe a 80 alumnos ¿podre tener mas el proximo semestre?,ahora que solo reprobe a 80 alumnos ,¿podre tener mas el proximo semestre?
4297,006,Filosoraptor,ahora que solo reprobe a 100 alumnos ¿podre tener mas horas el proximo semestre?,ahora que solo reprobe a 100 alumnos ,¿podre tener mas horas el proximo semestre?
4326,004,Bad Luck Brian,se mete por san antonio lo partean,se mete por san antonio, lo partean
4331,004,Bad Luck Brian,hace horas extras lo cagan con plata,hace horas extras, lo cagan con plata
4357,004,Bad Luck Brian,pasa por san antonio lo partean,pasa por san antonio, lo partean
4371,003,Ay Si,ay si ay si ahora todos juegan charlie charlie,ay si ay si, ahora todos juegan charlie charlie
4383,007,Futurama Fry,no se si son muy pervertidos o yo soy muy inocente,no se si son muy pervertidos, o yo soy muy inocente
4396,004,Bad Luck Brian,Lo Invitan a jugar un campeonato llega y lo envian a la banca,Lo Invitan a jugar un campeonato llega y, lo envian a la banca
4397,007,Futurama Fry,Se gopeo de chica? o sera genetico?,Se gopeo de chica?, o sera genetico?
4401,004,Bad Luck Brian,Corre media cuadra se le sale la rodilla,Corre media cuadra, se le sale la rodilla
4406,007,Futurama Fry,no se si es el renegado o rigo tovar,no se si es el renegado, o rigo tovar
4411,004,Bad Luck Brian,van a la universidad en estados unidos no saben hablar ingles y se le olvida español,van a la universidad en estados unidos no saben hablar ingles y, se le olvida español
4426,011,Problems,se me fue poner una tilde y el cliente se enojo,se me fue poner una tilde, y el cliente se enojo
4515,008,Matias Prats,de ultima hora luto nacional x culpa de la flaca,de ultima hora, luto nacional x culpa de la flaca
4525,012,Willy Wonka,cuentame Itza que se siente instalar impresoras,,cuentame Itza que se siente instalar impresoras
4560,003,Ay Si,ay si te ablan tono joto ke no fueras PIRINGO,ay si, te ablan tono joto ke no fueras PIRINGO
4565,003,Ay Si,ay si ay si me lance a la vida,ay si ay si, me lance a la vida
4577,012,Willy Wonka,Asi que estas muy contenta por tu chiquitin? cuentame como.vas con los mareos,Asi que estas muy contenta por tu chiquitin? ,cuentame como.vas con los mareos
4617,008,Matias Prats,noticia de ultima hora adri se ah vuelto bruja,noticia de ultima hora, adri se ah vuelto bruja
4662,011,Problems,me dijo que no pasaria nada y me la metio seca,me dijo que no pasaria nada, y me la metio seca
4744,008,Matias Prats,en ultima hora millonarios juega campeonato de pony futbol,en ultima hora, millonarios juega campeonato de pony futbol
4763,003,Ay Si,ay si ay si resivi el incon y me boy a los mariscos,ay si ay si, resivi el incon y me boy a los mariscos
4791,006,Filosoraptor,¿perdere fdp? hojala no o me hechan de la casa,,¿perdere fdp? hojala no o me hechan de la casa
4798,003,Ay Si,Ay si ay si le tomo foto y se la mando a los cuates,Ay si ay si, le tomo foto y se la mando a los cuates
4838,008,Matias Prats,srs. d ¡ultima hora! se encontro a los q le dan al sr.  rogel ¡solo en trocua (4),srs. d ¡ultima hora,! se encontro a los q le dan al sr.  rogel ¡solo en trocua (4)
4839,005,Disaster Girl,"decian que charlie,charlie no existe decian",decian que charliecharlie no existe ,decian
4845,011,Problems,yo tan chimbita y a voz todo te da igual,yo tan chimbita, y a voz todo te da igual
4891,004,Bad Luck Brian,se cree joven le dicen tio,se cree joven, le dicen tio
4892,003,Ay Si,ay si ay si ya me dio miedo el grupo,ay si ay si, ya me dio miedo el grupo
4901,003,Ay Si,"ay si lilia, tan creida y ni una miradita para mi",ay si, lilia tan creida y ni una miradita para mi
4907,003,Ay Si,Uy si uy si ya tengo la version 2016,Uy si uy si, ya tengo la version 2016
4914,003,Ay Si,"ay si, ay si Jorge y Victor pasaron con 10",ay si ay si, Jorge y Victor pasaron con 10
4987,003,Ay Si,! ay si ay si ¡ crean sus memes y ya se sienten bien chingones,! ay si ay si, ¡ crean sus memes y ya se sienten bien chingones
4990,003,Ay Si,ay si ay si me gustan las pelis de terror y me dan miedo los temblores,ay si ay si, me gustan las pelis de terror y me dan miedo los temblores
4995,003,Ay Si,"hay si, ya me voy por que tengo que entregar unos lentes putito para eso me gustabas",hay si, ya me voy por que tengo que entregar unos lentes putito para eso me gustabas
4998,003,Ay Si,Ay si ay si como mi mariscos Wacala,Ay si ay si, como mi mariscos Wacala
5017,003,Ay Si,Ay si ay si ya no tomo coca,Ay si ay si, ya no tomo coca
5041,003,Ay Si,ay si ay si muy guapo el pati seco este...,ay si ay si, muy guapo el pati seco este...
5072,003,Ay Si,ay si claro cosiendo esta mirando tv,ay si, claro cosiendo esta mirando tv
5081,011,Problems,me dijo que solo DURARÍA 60MIN y ya llevo medio dia en el muca,me dijo que solo DURARÍA 60MIN, y ya llevo medio dia en el muca
5092,004,Bad Luck Brian,quiere ser alcalde juan marin le enzeña,quiere ser alcalde juan marin, le enzeña
5093,004,Bad Luck Brian,quiere ser alcalde juan marin le enseña,quiere ser alcalde juan marin, le enseña
