,meme_id,plantilla,texto_no_tilde,text_1,text_2
2401,012,Willy Wonka,Asi que te gusta karen dime que se siente no aceptarlo,Asi que te gusta karen ,dime que se siente no aceptarlo
2406,003,Ay Si,Ay si ay si Ahora y que van a sacar un equipo de futbol tambien,Ay si ay si, Ahora y que van a sacar un equipo de futbol tambien
2413,004,Bad Luck Brian,Dice por wassap que es macho alfa la mujer lo descubre y le pega,Dice por wassap que es macho alfa la mujer, lo descubre y le pega
2421,011,Problems,creia q lo tenia chiquito y me burlaba pero el csm tuvo grandey me lo metio seca,creia q lo tenia chiquito, y me burlaba pero el csm tuvo grandey me lo metio seca
2429,007,Futurama Fry,No se si no entendio lo que escribi o se sorprendio por lo que escribi,No se si no entendio lo que escribi, o se sorprendio por lo que escribi
2443,007,Futurama Fry,Estos mis primos lopez escriben mucho o soy yo el que no usa el whatsapp,Estos mis primos lopez escriben mucho, o soy yo el que no usa el whatsapp
2487,011,Problems,yo le pongo tan lindas cosas y el me pone su snoopy,yo le pongo tan lindas cosas, y el me pone su snoopy
2494,008,Matias Prats,"ultimas noticias miles de vacacionistas de la toba se van a las paradisiacas playas de loreto, solo llevan servesa y uno que otro pan para los tradicionales sandwishes, maruchanes",ultimas noticias, miles de vacacionistas de la toba se van a las paradisiacas playas de loreto solo llevan servesa y uno que otro pan para los tradicionales sandwishes maruchanes
2534,003,Ay Si,"ay si, ay si me hago del que no se nada",ay si ay si, me hago del que no se nada
2541,011,Problems,solo me queda recordar y llorar,solo me queda recordar, y llorar
2582,008,Matias Prats,notica de ultima hora madre da a luz encima de un arbol llama al hijo jose,notica de ultima hora, madre da a luz encima de un arbol llama al hijo jose
2623,006,Filosoraptor,¿porque algunos odia a notch si es el creador de minecraft?,,¿porque algunos odia a notch si es el creador de minecraft?
2639,011,Problems,Me dijo que era hombre y es cule toya,Me dijo que era hombre, y es cule toya
2648,011,Problems,bimbo me dijo que HARÍAMOS el amor como nunca!!!... y cuando ya ESTABAMOS chulones me dijo que le metiera toda mi mano por su culo!!!...,bimbo me dijo que HARÍAMOS el amor como nunca!!!..., y cuando ya ESTABAMOS chulones me dijo que le metiera toda mi mano por su culo!!!...
2650,004,Bad Luck Brian,crea un gropo en whatsaap todos se salen,crea un gropo en whatsaap todos, se salen
2652,004,Bad Luck Brian,crea un grupo en whatsaap todos se salen,crea un grupo en whatsaap todos, se salen
2713,011,Problems,Cada vez que estoy en algun lugar y empiezan a sonar corridos o banda siento que mi clase social baja como 5 niveles...,Cada vez que estoy en algun lugar, y empiezan a sonar corridos o banda siento que mi clase social baja como 5 niveles...
2728,004,Bad Luck Brian,Care culo que que me chupe el lulo que que se meta en dedo por el culo hpta Jejeejejejjejeen,Care culo que que me chupe el lulo que que, se meta en dedo por el culo hpta Jejeejejejjejeen
2742,004,Bad Luck Brian,unas chelas y no se te para,unas chelas y no, se te para
2829,004,Bad Luck Brian,no le agradan los medicos su mejor amigo esta estudiando eso,no, le agradan los medicos su mejor amigo esta estudiando eso
2840,008,Matias Prats,noticia de ultima hora el erik el erik sa se la acaba de pellizcar todita,noticia de ultima hora, el erik el erik sa se la acaba de pellizcar todita
2854,011,Problems,me dijeron neteller el mejor de todos y ahora no se donde esta mi dinero,me dijeron neteller el mejor de todos, y ahora no se donde esta mi dinero
2981,011,Problems,me dijo que era sonidero y ni una pinche bosina tiene,me dijo que era sonidero, y ni una pinche bosina tiene
2983,013,Yao Wonka,y dime que se siente... no ir a   #emf,y ,dime que se siente... no ir a   #emf
3008,006,Filosoraptor,"¿fabian esta otra vez primero? ah no, estaba viendo la tabla al reves",,¿fabian esta otra vez primero? ah no estaba viendo la tabla al reves
3009,007,Futurama Fry,erick y josue son estupidos o se asen??,erick y josue son estupidos, o se asen??
3069,006,Filosoraptor,¿PORQUE? EN LAS PUBLICACIONES MAS TTONTAS AY MAS COMENTARIOS,,¿PORQUE? EN LAS PUBLICACIONES MAS TTONTAS AY MAS COMENTARIOS
3089,003,Ay Si,ay si ay si cortense el pelo para el lunes lol,ay si ay si, cortense el pelo para el lunes lol
3126,003,Ay Si,ay si ME CACHASTE ME BAOO UNA VEZ AL AOO,ay si, ME CACHASTE ME BAOO UNA VEZ AL AOO
3129,003,Ay Si,ay si cuanto me das para creerte,ay si, cuanto me das para creerte
3136,012,Willy Wonka,asi que te enamoraste de otra persona dime que se siente perder este buenote,asi que te enamoraste de otra persona ,dime que se siente perder este buenote
3159,012,Willy Wonka,y dime primita fea que se siente tener un sexy primo como yo?,y ,dime primita fea que se siente tener un sexy primo como yo?
3167,007,Futurama Fry,toy chica es sexy o fea,toy chica es sexy, o fea
3214,011,Problems,me dijo que habia accion esta noche y puso dragon ball z,me dijo que habia accion esta noche, y puso dragon ball z
3232,003,Ay Si,Ay si ay si me creo mucho Por que mi Cora me mando un pastel de tres leches al trabajo,Ay si ay si, me creo mucho Por que mi Cora me mando un pastel de tres leches al trabajo
3239,003,Ay Si,ay si ay si visto por lastima,ay si ay si, visto por lastima
3257,012,Willy Wonka,asi k cachastes con m i flaca dime k se cintio besar la boca de la k me lo chupa,asi k cachastes con m i flaca ,dime k se cintio besar la boca de la k me lo chupa
3270,008,Matias Prats,"ultimas noticias fue hallado alias ""amarillo""",ultimas noticias," fue hallado alias ""amarillo"""
3285,006,Filosoraptor,¿Y si pones el puesto en tu casa y de una vez se arma la accesoria?,,¿Y si pones el puesto en tu casa y de una vez se arma la accesoria?
3288,006,Filosoraptor,El tipo de los alienigenas ancetrales de history ¿sera un alien?,El tipo de los alienigenas ancetrales de history ,¿sera un alien?
3360,003,Ay Si,ay si ay si oigo mix91.7 la mejor estacion,ay si ay si, oigo mix91.7 la mejor estacion
3385,004,Bad Luck Brian,Se cree muy grande No lo dejan salir en semana santa,Se cree muy grande No, lo dejan salir en semana santa
3409,004,Bad Luck Brian,asi se ve mi hermano renato cuando le digo algo de fnaf,asi se ve mi hermano renato cuando, le digo algo de fnaf
3412,004,Bad Luck Brian,arma el partido de futbol la novia no lo deja ir,arma el partido de futbol la novia no, lo deja ir
3497,004,Bad Luck Brian,A veces quisiera ser un puto americanista y me acuerdo Que hay mejores equipos y se me pasa,A veces quisiera ser un puto americanista y me acuerdo Que hay mejores equipos y, se me pasa
3515,008,Matias Prats,Noticia de ultima hora Fabiola hizo mal la copia,Noticia de ultima hora, Fabiola hizo mal la copia
3566,004,Bad Luck Brian,Sale de vacaciones le recargan la chamba para su regreso,Sale de vacaciones, le recargan la chamba para su regreso
3568,004,Bad Luck Brian,ME INTENTA TROLLEAR se le rompe la silla,ME INTENTA TROLLEAR, se le rompe la silla
3589,004,Bad Luck Brian,se crea un canal de youtube le meten strike,se crea un canal de youtube, le meten strike
3604,011,Problems,No se que hacer con esta necesidad de saber de ti Te extrano y no se que hacer,No se que hacer con esta necesidad de saber de ti Te extrano, y no se que hacer
3621,004,Bad Luck Brian,"No quiere que lo moleste ningun ""indio"" y es presidente del partido verde en chiapas",No quiere que," lo moleste ningun ""indio"" y es presidente del partido verde en chiapas"
3634,012,Willy Wonka,pero dime de cual estas fumando?,pero ,dime de cual estas fumando?
3666,013,Yao Wonka,Perna dime que se siente que te amomesten injustamente,Perna ,dime que se siente que te amomesten injustamente
3680,004,Bad Luck Brian,tiene otra cuenta de facebook se la hackean,tiene otra cuenta de facebook, se la hackean
3704,003,Ay Si,uy si uy si brasil xd,uy si uy si, brasil xd
3714,004,Bad Luck Brian,diego tiene novia y le confunden consu mascota,diego tiene novia y, le confunden consu mascota
3753,003,Ay Si,ay si ay si ya porque tiene internet en casa,ay si ay si, ya porque tiene internet en casa
3807,012,Willy Wonka,asi que te llamas wendy dime que siente tener   un nombre hermoso :3,asi que te llamas wendy ,dime que siente tener   un nombre hermoso :3
3832,013,Yao Wonka,haci que eres pendejo dime que se siente vivir colgado,haci que eres pendejo ,dime que se siente vivir colgado
3846,003,Ay Si,ay si ay si asi o mas pajero que gay,ay si ay si, asi o mas pajero que gay
3887,003,Ay Si,ay si ay si Juego futbol,ay si ay si, Juego futbol
3888,012,Willy Wonka,asi q feriado largo...?? dime q se seinte tener un chorro de tareas y q al regresar empicen los examenes,asi q feriado largo...?? ,dime q se seinte tener un chorro de tareas y q al regresar empicen los examenes
3894,012,Willy Wonka,"asi q feriado largo, no...?? dime q se siente saber q al regresar empiezan tus examenes",asi q feriado largo no...?? ,dime q se siente saber q al regresar empiezan tus examenes
3896,003,Ay Si,ay si ay si soy muy linda!!!!,ay si ay si, soy muy linda!!!!
3914,003,Ay Si,ay si ay si existe el #viernesbotanero,ay si ay si, existe el #viernesbotanero
3939,003,Ay Si,ay si ay si existe el #todoshastaelculo,ay si ay si, existe el #todoshastaelculo
3948,003,Ay Si,ay si ay si dices que tienes wifi y son datos moviles!!!,ay si ay si, dices que tienes wifi y son datos moviles!!!
3953,003,Ay Si,ay si ay si ando con la abril y la lesli,ay si ay si, ando con la abril y la lesli
3960,003,Ay Si,ay si ay si ya juegas en las Retukis,ay si ay si, ya juegas en las Retukis
3977,003,Ay Si,ay si no se !!!,ay si, no se !!!
4010,007,Futurama Fry,no se si mujer o eres simplemente eres gay,no se si mujer, o eres simplemente eres gay
4015,003,Ay Si,Hay si primero digo a a polete Y luego me hago p...,Hay si, primero digo a a polete Y luego me hago p...
4018,004,Bad Luck Brian,le gista leslye su primo lo molesta,le gista leslye su primo, lo molesta
4047,004,Bad Luck Brian,se compra una computadora al primer dia le da un virus,se compra una computadora al primer dia, le da un virus
4107,003,Ay Si,ay si invitame a artes que quiero sexo pero pido ser la mujer,ay si, invitame a artes que quiero sexo pero pido ser la mujer
4119,004,Bad Luck Brian,le escribe mi amor y simepre lo dejan en vistooo,le escribe mi amor y simepre, lo dejan en vistooo
4126,012,Willy Wonka,asi que me quieres? dime que se siente estar enamorada de mi,asi que me quieres? ,dime que se siente estar enamorada de mi
4138,004,Bad Luck Brian,intenta hacer un amage se saca la conchetumare,intenta hacer un amage, se saca la conchetumare
4143,004,Bad Luck Brian,sale de vacaciones no lo dejan tomar,sale de vacaciones no, lo dejan tomar
4144,003,Ay Si,ay si ay si ahora todo es puro meme,ay si ay si, ahora todo es puro meme
4145,003,Ay Si,Ay si ay si Se la aplique,Ay si ay si, Se la aplique
4180,011,Problems,Me dijo la melani que me Daria copia en los examenes Ella se Saco 7 y yo 6,Me dijo la melani que me Daria copia en los examenes Ella se Saco 7, y yo 6
4195,004,Bad Luck Brian,Viene ah escuchar lectura a la rainbow se le va el internet,Viene ah escuchar lectura a la rainbow, se le va el internet
4203,004,Bad Luck Brian,le gusta una mina lo dejan en la friendzone,le gusta una mina, lo dejan en la friendzone
4204,004,Bad Luck Brian,se declara a una mina lo dejan en la friendzone,se declara a una mina, lo dejan en la friendzone
4233,004,Bad Luck Brian,se quiere jotear a la tiare lo cagan,se quiere jotear a la tiare, lo cagan
4245,003,Ay Si,Ay si ay si Muy pinche mamon,Ay si ay si, Muy pinche mamon
4267,003,Ay Si,ay si como no yo me llamo jaki,ay si, como no yo me llamo jaki
4343,003,Ay Si,Ay si ay si Le hago bebidas a meli,Ay si ay si, Le hago bebidas a meli
4428,003,Ay Si,ay si caere,ay si, caere
4437,004,Bad Luck Brian,termina la secundaria se acaba el mundo,termina la secundaria, se acaba el mundo
4447,003,Ay Si,ay si ay si y que en diciembre,ay si ay si, y que en diciembre
4455,012,Willy Wonka,asI que pensaba tomarse un fresquito manana dime ¿que se siente saber que hay ley seca?,asI que pensaba tomarse un fresquito manana ,dime ¿que se siente saber que hay ley seca?
4575,007,Futurama Fry,nose si aaron solo es lechuga o tambien leonidas,nose si aaron solo es lechuga, o tambien leonidas
4615,003,Ay Si,ay si ay si mucho amor,ay si ay si, mucho amor
4624,008,Matias Prats,hola amigos hoy tenemos noticias de ultima hora !! se encontro una nina llamada ashly Sanchez najarro que es la nina mas alta del mundo mide 2 metros !!!,hola amigos hoy tenemos noticias de ultima hora, !! se encontro una nina llamada ashly Sanchez najarro que es la nina mas alta del mundo mide 2 metros !!!
4627,012,Willy Wonka,con que tienes novia dime que se siente querer a nacho?,con que tienes novia ,dime que se siente querer a nacho?
4631,004,Bad Luck Brian,le metio el dedo y su prima ni lo sintio,le metio el dedo y su prima ni, lo sintio
4634,004,Bad Luck Brian,su novia arlet es hombre lo hace llorar,su novia arlet es hombre, lo hace llorar
4670,003,Ay Si,ay si ay si soy el mas guapo del salon,ay si ay si, soy el mas guapo del salon
4681,008,Matias Prats,ultimas noticias gladys pita sigue con sus vendimias,ultimas noticias, gladys pita sigue con sus vendimias
