,meme_id,plantilla,texto_no_tilde,text_1,text_2
210,005,Disaster Girl,Dijo que Arctic monkeys no era buena musica Y le puse the fire and the thud,None,None
211,005,Disaster Girl,y asi fue la historia del infiel,None,None
217,006,Filosoraptor,sera q... o tal vez...,None,None
218,005,Disaster Girl,Miren  La casa de betza en tiempos de ambre,None,None
225,006,Filosoraptor,si los zombies van a tu casa zombienvenidos?,None,None
228,003,Ay Si,AY SI AY SI FER YA ME ENGAOASTE,None,None
234,002,Annoying Gamer Kid,Le vas ganando... ...dices que tienes lag,None,None
239,002,Annoying Gamer Kid,Le vas ganando... ...dice que tienes lag,None,None
241,005,Disaster Girl,TOUHOU ES MIERDA DIJERON... .......DIJERON......,None,None
244,006,Filosoraptor,"uno no sabe gobernar y es corrupto, el otro no gobierna y ya roba agua lucas rodriguez no tiene denuncias, y es profesional y profesor de post grado, con una vida exitosa, a quien elegir para chiclayo?",None,None
245,006,Filosoraptor,GRACIAS POR SU   ATENCION,None,None
246,005,Disaster Girl,yo le dije ala yelika que no hablara weas¡¡¡ :(,None,None
249,006,Filosoraptor,q pedo con los pedos  si los pedos son pedos ?,None,None
257,006,Filosoraptor,"uno no sabe gobernar yes corrupto, el otro ni gobierna y ya roba agua lucas rodrIguez no tiene denuncias, es un profesional exitoso, con experiencia y honesto. a quien elegir para chiclayo?",None,None
264,006,Filosoraptor,si la formula del agua es h2o  el agua bendita sera h,None,None
266,006,Filosoraptor,"Si maduro es colombiano porque colombia no puede probarlo, es un rumor o es que no le interesa",None,None
271,005,Disaster Girl,Mi madre me castigo sin feria... ... y la he liado,None,None
273,004,Bad Luck Brian,baja 3 correos manana mandan 240 cartas,None,None
275,004,Bad Luck Brian,disimula un peo tociendo se vomita y se caga encima,None,None
278,013,Yao Wonka,Ami no me vengas Con huevadas  Matate esto 8 === D,None,None
279,004,Bad Luck Brian,hay 151 ates para revisar elige la que tiene 75 profesionales,None,None
290,004,Bad Luck Brian,"TODOS SON FACISTAS menos Modavef, La Izquierda Y Sendero",None,None
298,007,Futurama Fry,tonto son los juegos de terror,None,None
299,005,Disaster Girl,Esta es la paz de la que habla maduro? a mi no me gusta esto,None,None
301,012,Willy Wonka,que papis  estan los cuato,None,None
302,012,Willy Wonka,MalAtesta...que se siEnte ganaR un boNo tan penca... Que mas ganas Haciendo horas extras en la nochera de un Shifting vertical?,None,None
307,012,Willy Wonka,jugaMOS BOTELLITA? DIME QUE SE SIENTE Q ME QUITE EL ZAPATO?,None,None
310,012,Willy Wonka,dice ser directioner y no sabe quien es kevin,None,None
317,001,Ancient Aliens,mmmmmmmm liseth !!,None,None
320,009,No me digas,buenaa disque linda,None,None
325,013,Yao Wonka,Usa leggins pa verse buena Se le marca la celulitis y el panty de vieja,None,None
326,010,Prepare Yourself,brace Yourself H&H fans tears are coming,None,None
331,003,Ay Si,AY ZI AYZI  Soy el airon man y todos uztede son unos inectos,None,None
341,013,Yao Wonka,INTERESANTE TE ESCUCHO,None,None
343,003,Ay Si,yo solo te decia por si te duele la chota,None,None
351,004,Bad Luck Brian,ANTONIO DUERME hasta manana no banea,None,None
353,004,Bad Luck Brian,reparte revistas de temas socio,None,None
356,004,Bad Luck Brian,me llamo  miguel jimenez jajaja de vale para migue,None,None
361,003,Ay Si,!! ahy si ahy si !! me mori pues valla haga sentadillas jajaja,None,None
362,011,Problems,me compro una tablet  es olidata,None,None
376,013,Yao Wonka,USTED ES QUE ES BOBO O SU MAMA LO PEINA ASI O ESTA DROGADO,None,None
392,013,Yao Wonka,que se siente ser la nina de la familia,None,None
398,001,Ancient Aliens,solo hay una EXPLICACION para esto  no entiendo a las personas,None,None
401,011,Problems,COMPRA EL PETERS DECIAN TOTAL NO LO TERMINAMOS DECIAN,None,None
420,012,Willy Wonka,A mi no me jodan!! yo se que no garcharon en carnaval...,None,None
421,004,Bad Luck Brian,ES EL CHES SIGUE SIENDO EL CHES,None,None
437,004,Bad Luck Brian,Le dijeron que habia una oportunidad para el Lo pusieron a traducir 100 slideS,None,None
438,012,Willy Wonka,¿TIENES UN TRAPIADOR EN TU CABEZA?..DIME QUE  SE SIENTE SERVIR PARA CUALQUIER COSA..JAJAJAJAJ,None,None
440,011,Problems,tenia mis calsones blaquitos  pero me tire un pedo con caldo,None,None
443,008,Matias Prats,maduro corta suministro de petroleo a eeuu jajajajaja siii luiiiis,None,None
451,003,Ay Si,aL QUE NO LEINTERESA LO QUE HABLO PUES NO ESCUCHE,None,None
455,002,Annoying Gamer Kid,ya no soy virgen le page a una puta en el gta :D,None,None
463,009,No me digas,noo me digas,None,None
466,013,Yao Wonka,tipico  sarhi   no ase la tarea y se la pide al nerf,None,None
467,009,No me digas,y que quieres q te apluauda  o me ponga a reir???,None,None
474,005,Disaster Girl,si ve sebas  yo le dije q yo no era brava,None,None
476,009,No me digas,Se me salen los ojos Fat,None,None
489,013,Yao Wonka,el lunes no hay  clases,None,None
496,011,Problems,No llores no llores mierda te eh dicho,None,None
499,001,Ancient Aliens,Tienes... demasiada ropa,None,None
501,007,Futurama Fry,kea roia... eo na bicia quea??,None,None
524,009,No me digas,q esperas  q te aplauda o un trofeo?,None,None
528,009,No me digas,"de verdad eres  gay """,None,None
541,001,Ancient Aliens,Matematicas ser o no ser ._.,None,None
551,004,Bad Luck Brian,quiere ir al templo esta cerrado por mantencion,None,None
557,001,Ancient Aliens,... PANTERA,None,None
574,008,Matias Prats,y en otras noticias... no tenemos noticias,None,None
583,001,Ancient Aliens,Server LAN,None,None
586,013,Yao Wonka,yulii me encantas,None,None
588,009,No me digas,que te invite a beber? y cuando te llamo no asomas,None,None
598,008,Matias Prats,noticia de ultimo minuto el senor renzo terrel se acaba de divorciar de jefferson farfan,None,None
616,009,No me digas,que me importa el tiburon,None,None
618,009,No me digas,A Ya,None,None
625,012,Willy Wonka,asi que reinales quiere entrar  hay que joderlo un rato antes de que se entere,None,None
642,011,Problems,Quiero ser Stronger,None,None
644,008,Matias Prats,noticia de ultimo minuto EL SEOOR RENZO TERREL SE ACABA DE DIVORCIAR DE JEFERSSON FARFAN,None,None
664,012,Willy Wonka,no me jodas tu,None,None
674,004,Bad Luck Brian,piden profesores  no les dan y encima suprimen las matriculas extemporaneas,None,None
677,008,Matias Prats,Descubren una princesa en espana La mas linda de todas tu nombre es raquel,None,None
679,003,Ay Si,ahora todo el mundo  critica a colombia,None,None
682,012,Willy Wonka,No'? Claro,None,None
688,012,Willy Wonka,guasa operate esa pinchi orereja deforme y cortatre el puto pelo,None,None
689,012,Willy Wonka,INICIA A JUGAR CRIMINAL CASE Y YA SIENTE QUE SE LA COME A PUOOS,None,None
691,012,Willy Wonka,AsI que eres directioner ¿que se siente ser del fandom mas sexi del mundo?,None,None
692,012,Willy Wonka,ASI Q GANASTE ARMAS DE ZP DIME Q SE SIENTE SABER Q TE LAS VAN A QUITAR XD,None,None
705,007,Futurama Fry,Mmm no falta  el kevin conectado,None,None
707,008,Matias Prats,en otras noticia se dice que  juan varela incendio su casa haciendo comida.,None,None
709,010,Prepare Yourself,ADIOS BELLA FLOR EN CAPULLO  VOLTEA Y MIRA LO QUE PUEDE SER TUYO,None,None
722,005,Disaster Girl,Colis no queria seguirme en tw no queria...,None,None
732,003,Ay Si,Ay si Ay si no tomo fernet Ay si,None,None
736,005,Disaster Girl,tu publicacion hiso que quemara esta casa,None,None
737,005,Disaster Girl,La coquito tiene candado en instagram pero ya no,None,None
743,005,Disaster Girl,e.e le dije q no se metiera con migo e ahy las consecuencias,None,None
747,003,Ay Si,ASI  Y A QUIEN LE CUENTO,None,None
754,013,Yao Wonka,y  que haces,None,None
763,005,Disaster Girl,mis vecinos odiaban dbz odiaban,None,None
779,010,Prepare Yourself,prepare your anus Avenged sevenfold is coming,None,None
781,005,Disaster Girl,no digas naaada,None,None
784,005,Disaster Girl,"SIgue de arrastrada con mi novio y quedara asi tu casa,,",None,None
814,001,Ancient Aliens,solo hay una exlpicacion para esto: te gusta el porno gay,None,None
826,013,Yao Wonka,Mientras tu te surras  yo me rio de ti,None,None
827,003,Ay Si,´ AY SI ELLA LA PSICOLOGA,None,None
838,013,Yao Wonka,jajajajaja jajaja csmreeee,None,None
851,004,Bad Luck Brian,llEVA LA GUITARRA SE LE ROMPE UNA CUERDA Y SE LE CAE LA CLAVIJA,None,None
860,004,Bad Luck Brian,cANCELAN CLASES DEL VIERNES ESTUDIA DE LUNES A JUEVES,None,None
861,009,No me digas,ey die no dijimos que habias madurado para salir los jueves con los pibes,None,None
862,009,No me digas,ey die cuando terminamos con los jueves de los pibe?,None,None
863,009,No me digas,naya NO ME DIgas,None,None
870,004,Bad Luck Brian,Pide juegos de 1000 $ Le da pena pedir 15 $,None,None
873,009,No me digas,no me  digas,None,None
885,009,No me digas,haci encerio  no me digas,None,None
886,008,Matias Prats,Y EN LAS NOTICIAS DE HOY FACUU ASE MEMES,None,None
888,009,No me digas,si  yo,None,None
890,012,Willy Wonka,"Asi que, no le das me gusta a mis fotos A ver DIme, para que me sigues",None,None
891,007,Futurama Fry,sera que  felipa es hombre,None,None
892,007,Futurama Fry,Buen chiste... creo que lo robare :v,None,None
893,004,Bad Luck Brian,se desvela haciendo la tarea de quimica la profesora no la revisa,None,None
895,011,Problems,quinto por favorrr,None,None
899,005,Disaster Girl,a mi vecina le gustaba el reggaeton y le di gasolina,None,None
901,012,Willy Wonka,que se siente que te digan cleo,None,None
903,007,Futurama Fry,NO SE SI TENGO LAG  O WODBO PR ESTA LAGEADO,None,None
906,007,Futurama Fry,la verdad  no tiene nada de divertido,None,None
914,004,Bad Luck Brian,organiza salida a horcon no puede ir,None,None
915,008,Matias Prats,en otras noticias samuel doria medina quiere volver a la presidencia todo parece que trama rregalar los recurso de bolivia a los Yanquis a cambio de migas de pan,None,None
918,012,Willy Wonka,¿Enserio creiste que podrIas inscribir tus ramos tan facilmente?,None,None
922,012,Willy Wonka,Palabras Inmortales de la 229,None,None
925,007,Futurama Fry,sera que  nano es hombre,None,None
931,011,Problems,Tengo que escribir un artIculo pero no se me ocurre nada,None,None
932,009,No me digas,berda que felipe se bolbio mujer,None,None
936,012,Willy Wonka,mejor  te llevo a viajar en mi avion,None,None
944,001,Ancient Aliens,ayer hise una caca asi de grande,None,None
945,005,Disaster Girl,cuidado  Cuidado,None,None
950,011,Problems,dios mio  porque no aborte,None,None
959,012,Willy Wonka,no me digan y aprovechan las promo  del sirlon,None,None
975,006,Filosoraptor,la ignoro... o le doy like ._.,None,None
984,007,Futurama Fry,. . .   . . .,None,None
996,008,Matias Prats,increible  fran toco el cielo  por su amor anny,None,None
1027,012,Willy Wonka,"Que si alaverga,  Mafer",None,None
1033,003,Ay Si,ay sy ay sy juega futbol y se cree  el nino torres,None,None
1038,009,No me digas,No me  Digaassss,None,None
1049,006,Filosoraptor,que andas  haciendo ??,None,None
1068,004,Bad Luck Brian,se rIe de ivan por que toca rancheras nunca ha escuchado a ivan,None,None
1069,012,Willy Wonka,con que juegas minecraft que se siente que un creeper te parta el culo,None,None
1078,008,Matias Prats,"se dice que ""la colis""  manana no trabaja, se preveen serios destros. pfa esta trabajando en el lugar. ampliaremos",None,None
1081,004,Bad Luck Brian,Cambian la sede del hell&heaven fest a texcoco eruviel les pide su lana,None,None
1087,004,Bad Luck Brian,se compra el pes 14 no tiene ni televisor,None,None
1088,008,Matias Prats,ultima noticia  felix me declara la guerra,None,None
1089,004,Bad Luck Brian,QUIERE PASAR POR MAYOR TIENE CARNET DE PLAYGROUP,None,None
1098,008,Matias Prats,en otras noticias se aproxima una oleada de mierda,None,None
1103,008,Matias Prats,ULTIMAS NOTICIAS !!! karen se termino el rompope... y lo niega,None,None
1121,001,Ancient Aliens,ariana tienes  un poto asi de grande,None,None
1131,002,Annoying Gamer Kid,jugar op7 y ud,None,None
1135,003,Ay Si,"UY SI, UY SI dice que los hace pero que nos son photoshop",None,None
1137,004,Bad Luck Brian,tiene un peine no sabe utilizarlo,None,None
1139,012,Willy Wonka,hahaz solo xq sos mueladas,None,None
1142,008,Matias Prats,ATENCION A TODOS ESTA BELLEZA ESTA SOLTER@,None,None
1151,003,Ay Si,ay si ay si si le toman el pelo se enoja. y el amargado es uno ay si ay si,None,None
1152,001,Ancient Aliens,... LAG,None,None
1155,004,Bad Luck Brian,"se lesiona , vuelven  a jugar partido los sabados",None,None
1161,004,Bad Luck Brian,Nooooooooooo Manana ah madrugar otraves,None,None
1163,012,Willy Wonka,eres socialista? que se siente perder contra eeuu,None,None
1174,007,Futurama Fry,No se porque siento  Que todos estan haciendo memes,None,None
1178,005,Disaster Girl,decian que barcelona era un asco,None,None
1184,001,Ancient Aliens,"Y entonces le dijeron ""Oye amigo, Eres Gay?""",None,None
1187,013,Yao Wonka,no me jodas  eymi,None,None
1197,004,Bad Luck Brian,Es tan pobre que mira facebook por mensajito xD,None,None
1199,013,Yao Wonka,claro que yes!!,None,None
1204,005,Disaster Girl,Pork siempre pasa esto cuando yo cocino Grrrrr,None,None
1211,005,Disaster Girl,bien grACIAS A  DIOSITO:),None,None
1216,006,Filosoraptor,de que color  es el caballo negro del zorro???????,None,None
1227,003,Ay Si,yo no fuyy,None,None
1230,003,Ay Si,Ya hice el manual  de podium!,None,None
1231,005,Disaster Girl,la corrupcion siempre trae consecuencias,None,None
1233,013,Yao Wonka,vete a la mierda chupa pene,None,None
1234,005,Disaster Girl,la ultima q dijo k jjjjjj jajajajajaja,None,None
1236,012,Willy Wonka,OK. SON RESPONSABLES... Y QUE COOO HA HECHO EL GOBIERNO EN 29 DIAS PARA FRENAR ESTE PEO???,None,None
1240,005,Disaster Girl,Ibamos a tener por segunda vez a Florencia servera.... ibamos,None,None
1242,005,Disaster Girl,y ahi vivia el DIRECTOR,None,None
1244,012,Willy Wonka,"DE PANA, ESTE GOBIERNO ESTA DIRIGIDO POR INEPTOS... UNOS CARAJITOS GUARIMBEANDO Y TIENEN EN JAQUE A LA POLICIA, EJERCITO Y GNB, QUE BOLAS!!!",None,None
1254,012,Willy Wonka,LO MAS RIDICULO DE TODO ESTO... ES QUE LOS CHAVISTAS YA NO SABEN A QUEIN CULPAR...,None,None
1255,012,Willy Wonka,con que eres jarny  que se siente ser enganado que vas a trabajar en la nasa,None,None
1256,003,Ay Si,alto no robo soy lon,None,None
1258,005,Disaster Girl,Troy killed hoody and i kill troy,None,None
1261,003,Ay Si,PErO QUE MaLOTE .i. Perra,None,None
1263,003,Ay Si,ay si ay si... ahora ya son un master del meme...ay si ay si,None,None
1272,004,Bad Luck Brian,encuentra una manzana  era de blanca nieves y muere envenenado,None,None
1279,001,Ancient Aliens,supimos que chavez te dejo el orto asI de grande,None,None
1282,013,Yao Wonka,tu eres loco ramonn!!,None,None
1291,004,Bad Luck Brian,le dan un numero del imss es del sindicato de electrisistas,None,None
1297,013,Yao Wonka,conchasumare! este tio salio bien cabraso!,None,None
1302,003,Ay Si,"ay si,ay si  AHORA TODO MUNDO HACE malabares.",None,None
1312,013,Yao Wonka,Aunque feliz lo estas cumpliendo anciana te estas poniendo,None,None
1319,013,Yao Wonka,sigue  queriendo,None,None
1321,001,Ancient Aliens,eres una caca aci de grande,None,None
1322,001,Ancient Aliens,tus putas mamadas,None,None
1323,011,Problems,un arbol con basher esto amerita salirse del ts,None,None
1340,013,Yao Wonka,JAJAJA BUEN CHISTE,None,None
1349,013,Yao Wonka,jaja como  la surras carnal,None,None
1355,004,Bad Luck Brian,Va de pesca Ese dia hay tsunami,None,None
1359,004,Bad Luck Brian,"COMPRA CARRO DE ""OPORTUNIDAD"" PAGA LOS 5MIL SE LE DESVIELA",None,None
1366,004,Bad Luck Brian,LE ARRIENDAN UN TELESCOPIO POR UNA NOCHE Y EN LA NOCHE LLUEVE Y HAY TRUENOS Y ESTA NUBLADO,None,None
1367,004,Bad Luck Brian,yoo... de alan  pero dime isidora,None,None
1370,009,No me digas,nooooooooooo encerio,None,None
1373,001,Ancient Aliens,sus putas mamadas,None,None
1379,005,Disaster Girl,andrea avila asi quedara tu casa por aver cambiado de ask,None,None
1393,013,Yao Wonka,Abreu dice que nem es tarquin gordo y nem se llevo 5,None,None
1399,009,No me digas,asi ? no me digas!!!,None,None
1409,003,Ay Si,"hay si, hay si to porque ariel lo tiene grande todos lo joden",None,None
1430,012,Willy Wonka,Como se siente  Clavarle un Punal a tus amigos!!,None,None
1431,002,Annoying Gamer Kid,no fui al colegio por quedarme jugando halo yank,None,None
1454,004,Bad Luck Brian,InTeresante pero Me impoRta una mierda,None,None
1463,009,No me digas,ya  salio con sus estupideses,None,None
1465,004,Bad Luck Brian,QUIERE SER LA ESTRELLITA FALLA UN PENAL Y NOS ELIMINAN,None,None
1466,006,Filosoraptor,Que carajo dice este pendejo?,None,None
1468,002,Annoying Gamer Kid,te editare con photoshop  Mikeyla,None,None
1474,004,Bad Luck Brian,quiere chatear consigo mismo esta bloqueado,None,None
1475,009,No me digas,quiero sexo,None,None
1476,012,Willy Wonka,¿AsI que eres corporativo? Dime ¿Que se siente no saber hacer ni puta mierda?,None,None
1494,011,Problems,chaoo hirieron mis sentimientos,None,None
1497,003,Ay Si,oye  tranquila vieja,None,None
1508,013,Yao Wonka,.Que se siente ser un huisa y no poder llamarlos primos?,None,None
1516,013,Yao Wonka,pechan .. me la chupa,None,None
1521,011,Problems,dios mio manana mis amigos me induciran al vicio!!!,None,None
1524,004,Bad Luck Brian,Ira al Electric Planet solo conoce a david guetta,None,None
1532,001,Ancient Aliens,Giseel! gissel!,None,None
1537,012,Willy Wonka,SOY TOMASINO PORQUE... ME HACE SABIO AL TOMAR DECISIONES.,None,None
1542,004,Bad Luck Brian,LAS matematicas son su todo reprueba,None,None
1549,013,Yao Wonka,MUY BONITOS TUS JUEGOS AUNQUE HUBIESE SIDO MEJOR QUE TE ARREGLES LOS DIENTES,None,None
1552,009,No me digas,"No como crees PInche profe cagApalos,fea,culera Marrana y puerca",None,None
1554,013,Yao Wonka,te quedo bien la cirugia mario,None,None
1556,004,Bad Luck Brian,Es el MEJOR SALON NO TIENEN PLASMA,None,None
1562,005,Disaster Girl,shasha quieres pelearrr,None,None
1568,004,Bad Luck Brian,va al medico .............,None,None
1578,004,Bad Luck Brian,SE JUNTA CON HOMOSEXUALES  .........,None,None
1579,005,Disaster Girl,Era cortante en el chat... era,None,None
1580,004,Bad Luck Brian,SE COMPRA SU PRIMERA TELE  QUEDA CIEGO,None,None
1585,013,Yao Wonka,achacha mama no te escondas,None,None
1590,005,Disaster Girl,quieres ser igual que yo jajajaja,None,None
1594,004,Bad Luck Brian,Has entrado en.. la zona del amigo,None,None
1598,001,Ancient Aliens,Hasta ahora solo me preguntan Estas durmiendo desde ya...,None,None
1603,004,Bad Luck Brian,lo cita Guillermo O'Donnell NO ENCUENTRA EL DOCUMENTO,None,None
1608,005,Disaster Girl,si  te quemo el rancho,None,None
1614,007,Futurama Fry,justo eso no,None,None
1615,005,Disaster Girl,esto es lo que pienso cuando hay zorras,None,None
1617,004,Bad Luck Brian,Se gana boletos en la radio por primera vez... Cancelan el evento.,None,None
1618,005,Disaster Girl,"MI VECINO LE GUSTABA ONE DIRECTION ""LE GUSTABA""",None,None
1620,004,Bad Luck Brian,soy el amigo de harry pooter pelicula pobre,None,None
1622,013,Yao Wonka,No se enoje carlton,None,None
1630,004,Bad Luck Brian,AHORRO UN AOO PARA VER A GUNS AND ROSES LE SUSPENDEN EL CONCIERTO POR INSEGURIDAD,None,None
1634,004,Bad Luck Brian,Pones musica de los 80s te dicen que llames al chele,None,None
1637,009,No me digas,no me digas te metes el dedo antes de dolor,None,None
1641,002,Annoying Gamer Kid,saCa 56 en flaPpy bird se cree el mejor gamer del mundo,None,None
1647,008,Matias Prats,ULTIMAS NOTICIAS!! me vale verga lo que me DIGAS!! SAMIRA .,None,None
1652,004,Bad Luck Brian,me Estaba pajiando En el bano,None,None
1654,001,Ancient Aliens,aci de graNDE TE SALIO estas cagando LA CAGADA HALKON,None,None
1671,001,Ancient Aliens,a que le tengo miedo? claro a los aliens,None,None
1674,009,No me digas,Y Que ago? te aplaudo,None,None
1676,009,No me digas,no me digas que es tu primera vez ..no lo sabia!!!!!,None,None
1681,001,Ancient Aliens,Le dicen que se una a la banda compra un bajo y descubre que era broma,None,None
1682,007,Futurama Fry,dejame en visto !! el karma te llegara,None,None
1696,003,Ay Si,huy si huy si yo no hago desastres en la cocina,None,None
1701,009,No me digas,hoooo  mira como me afecta que me digas venao,None,None
1707,004,Bad Luck Brian,"tu mama  TU MAMA ,TU MAMAAA..",None,None
1710,004,Bad Luck Brian,si soy  ama,None,None
1712,004,Bad Luck Brian,fede   sabe,None,None
1714,013,Yao Wonka,tu mami es marta morales bueno creo que yo podria ser uno de tus 2384080934 posibles padres,None,None
1715,004,Bad Luck Brian,... Miguel...,None,None
1718,008,Matias Prats,en otras noticias la tenias que regar,None,None
1726,007,Futurama Fry,Eres tu! Sergio!!!,None,None
1728,004,Bad Luck Brian,Dirije su primer campamento  pide calsonsillos para un juego,None,None
1729,008,Matias Prats,alerta INCREÍBLE   mauro se nos volvio a enamorar,None,None
1731,003,Ay Si,"AY SI ,ASY VAMOS AL RALLY!!!",None,None
1736,002,Annoying Gamer Kid,vamos a jugar Halo.....,None,None
1739,004,Bad Luck Brian,COMPRA SU BOLETO DEL HELL AND HEAVEN 2014... LO CANCELAN UN DÍA DESPUES,None,None
1740,011,Problems,Me dijo quedate con el distrito SaquE 38% en mi primera auditoria qasa,None,None
1741,004,Bad Luck Brian,Gana boletos del hell&heaven Cancelan el festival,None,None
1747,001,Ancient Aliens,"windows ""vista""",None,None
1749,004,Bad Luck Brian,LAS MARIAS SON DORADAS,None,None
1750,005,Disaster Girl,dice q  le explota la compu nana,None,None
1754,004,Bad Luck Brian,publica una Foto Curtiendo Lo Curten,None,None
1755,004,Bad Luck Brian,publica una Foto Curtiendo La Curten,None,None
1763,004,Bad Luck Brian,dice saber de futbol tiene de idolo al chicharito y dice que vela y cuau son unos pendejos,None,None
1765,013,Yao Wonka,AsI que crees que el mejor Carnaval es el de Yauhquemecan Dime que se siente que Papalotla tenga de 50 a 600 danzantes por cuadrilla,None,None
1766,013,Yao Wonka,Dice que la ama y anda con otra,None,None
1770,007,Futurama Fry,de todos?? compartirla??  nose,None,None
1775,013,Yao Wonka,AsI que crees que el mejor Carnaval es el de Yauhquemecan Dime que se siente saber que Papalotla tiene de 50 a 600 danzantes por cuadrilla,None,None
1777,004,Bad Luck Brian,esta descargando su nopor! LE SALE UN PANTALLAZO AZUL!,None,None
1788,004,Bad Luck Brian,juega con lag 60 / 30 juega sin lag 0 / 30,None,None
1790,004,Bad Luck Brian,Compra su prImer boleto para el hell & heaven Lo cancelan,None,None
1792,004,Bad Luck Brian,no te creas  pero avisa crei qe ya te habias dormido :/,None,None
1794,004,Bad Luck Brian,YAMPIER MANICERO,None,None
1798,004,Bad Luck Brian,dICE SER LIBRE PENSADOR Y REVOLUCIONARIO  USA FRASES DE LIBROS Y AUTORES QUE NO CONOCE,None,None
1800,008,Matias Prats,"se busca presupuesto gay alias""bamdera""gran recompensa",None,None
1801,008,Matias Prats,ULTIMA HORA UN BORRACHO ME ESTA HABLANDO,None,None
1802,001,Ancient Aliens,solo hay una explicacion para esto sos demasiado verga,None,None
1804,006,Filosoraptor,Y SI ERAN DOS CARTUCHOS DE DINAMITA DONDE QUEDO EL OTRO,None,None
1805,004,Bad Luck Brian,LO INVITAN A LA FIESTA DE DENISE LE TOCA LLEVAR LOS LIMONES PARA EL TEQUILA,None,None
1806,008,Matias Prats,"se busca  alias""bamdera""gran recompensa",None,None
1807,008,Matias Prats,y en otras noticias  santiago sigue campeando,None,None
1808,008,Matias Prats,reiteramos el celu y el dueno son la misma verga,None,None
1813,011,Problems,Me dijo que no me saco el apendice Ahora lo voy a tener que cagar,None,None
