,meme_id,plantilla,texto_no_tilde,text_1,text_2
501,012,Willy Wonka,cuentame que fue lo que lograron,,cuentame que fue lo que lograron
503,012,Willy Wonka,asi q en la fimee estan los mejores alumnos dime q se siente convivir con puros nerdos q se sienten cr7,asi q en la fimee estan los mejores alumnos ,dime q se siente convivir con puros nerdos q se sienten cr7
511,004,Bad Luck Brian,por fin alguien le hace caso  se va del paIs.,por fin alguien, le hace caso  se va del paIs.
550,004,Bad Luck Brian,Quiere cambiarse el nombre porque no le gusta Le ponen brutalbossx,Quiere cambiarse el nombre porque no, le gusta Le ponen brutalbossx
586,006,Filosoraptor,dicen que votaran en blanco ¿Han leIdo todas las propuestas para no estar de acuerdo con ninguna?,dicen que votaran en blanco ,¿Han leIdo todas las propuestas para no estar de acuerdo con ninguna?
594,007,Futurama Fry,No se si me esta desafiando o solo me esta reganando por tardarme en hacer las imagenes,No se si me esta desafiando, o solo me esta reganando por tardarme en hacer las imagenes
604,004,Bad Luck Brian,por fin alguien le hacer caso se va del paIs,por fin alguien, le hacer caso se va del paIs
605,007,Futurama Fry,"Es hablando de mi, o de ya sabemos quien?",Es hablando de mi, o de ya sabemos quien?
607,007,Futurama Fry,no se si sus memes son repetitivos o ya se le rayo el cerebro,no se si sus memes son repetitivos, o ya se le rayo el cerebro
608,012,Willy Wonka,asi que sacaste 4 dime que se siente que villagomez te gane,asi que sacaste 4 ,dime que se siente que villagomez te gane
645,008,Matias Prats,noticia de ultima hora  unas abanilleras en una  despedida de soltera han destrozado Granada,noticia de ultima hora,  unas abanilleras en una  despedida de soltera han destrozado Granada
667,003,Ay Si,"ay si, ay si me asusto porque no se que dedcirle a mi futura flaca xd",ay si ay si, me asusto porque no se que dedcirle a mi futura flaca xd
677,004,Bad Luck Brian,juega una ranked le toca con galil,juega una ranked, le toca con galil
679,003,Ay Si,"ay si, ay si me asusto porque no se que decirle a mi futura flaca xd",ay si ay si, me asusto porque no se que decirle a mi futura flaca xd
723,012,Willy Wonka,Enserio cuentame mas  Maria fernanda calderon e.e,Enserio ,cuentame mas  Maria fernanda calderon e.e
748,011,Problems,Raul no me ayudo en altas y bajas..!!,Raul no me ayudo en altas, y bajas..!!
785,003,Ay Si,"ay si ay si , engana que adelanta cursos pero si esta llevando 5 desaprobados",ay si ay si,  engana que adelanta cursos pero si esta llevando 5 desaprobados
788,012,Willy Wonka,"Asi que administras una pagina con 3053 likes dime, ¿que se siente que tus publicaciones lleguen a maximo 7 likes?",Asi que administras una pagina con 3053 likes ,dime ¿que se siente que tus publicaciones lleguen a maximo 7 likes?
799,003,Ay Si,"ay si ay si , engana que adelanta cursos pero si esta llevando 5 desaprobados",ay si ay si,  engana que adelanta cursos pero si esta llevando 5 desaprobados
802,011,Problems,"gorda le DIje, y me dijo QUE artistas como botero no pintaban feas",gorda le DIje, y me dijo QUE artistas como botero no pintaban feas
821,003,Ay Si,ay si el payo batman que me amenasa en mi pais,ay si, el payo batman que me amenasa en mi pais
831,011,Problems,"gorda le DIje, y me dijo: oye fea a mi se me quita con ejercicio, tu?",gorda le DIje, y me dijo: oye fea a mi se me quita con ejercicio tu?
849,006,Filosoraptor,Si T! ya no permite nada que viole los derechos de autor ¿No deberian borrar los links a youtube que violen este principio?,Si T! ya no permite nada que viole los derechos de autor ,¿No deberian borrar los links a youtube que violen este principio?
857,003,Ay Si,"ay si, ay si tecrees con tu tatuaje y es falso",ay si ay si, tecrees con tu tatuaje y es falso
886,003,Ay Si,se cree muy popular y tiene un bolso de la plaza hay si no gran vaina,se cree muy popular y tiene un bolso de la plaza hay si, no gran vaina
911,003,Ay Si,"uy si uy si , uso drupal y me creo machote",uy si uy si,  uso drupal y me creo machote
931,013,Yao Wonka,dime que se siente  jugar todo el dia la computadora?,,dime que se siente  jugar todo el dia la computadora?
940,004,Bad Luck Brian,"Ingresa a URGENCIAS, se intuba, sondea, tac, Se subroga ventilador No tiene vigencia",Ingresa a URGENCIAS, se intuba sondea tac Se subroga ventilador No tiene vigencia
948,007,Futurama Fry,mi idea o es  la misma foto de siempre,mi idea, o es  la misma foto de siempre
953,004,Bad Luck Brian,Dijo que iba a pagar su carnet el 20 de enero llego el 21 de enero y se quedo fuera de la info.,Dijo que iba a pagar su carnet el 20 de enero llego el 21 de enero y, se quedo fuera de la info.
975,007,Futurama Fry,no se si lo tuyo es flojera o fatiga cronica,no se si lo tuyo es flojera, o fatiga cronica
983,012,Willy Wonka,AsI que no has tenido tiempo de estudiar sucesiones... cuentame como llegaste al nivel 200 de candy crush,AsI que no has tenido tiempo de estudiar sucesiones... ,cuentame como llegaste al nivel 200 de candy crush
1026,007,Futurama Fry,no se si me quieres o me amas,no se si me quieres, o me amas
1057,012,Willy Wonka,Asi q COGISTE el 1 y te enojaste con tus amigos dime q se siente ser tan idiota?,Asi q COGISTE el 1 y te enojaste con tus amigos ,dime q se siente ser tan idiota?
1086,007,Futurama Fry,No se si me parece mono o asqueroso,No se si me parece mono, o asqueroso
1094,012,Willy Wonka,y dime que se siente... ir hasta hidalgo a dejar tu mierda,y ,dime que se siente... ir hasta hidalgo a dejar tu mierda
1109,012,Willy Wonka,asi que eres erick? dime que se siente qu se burlen de tus fotos xD,asi que eres erick? ,dime que se siente qu se burlen de tus fotos xD
1138,004,Bad Luck Brian,Se llama brutalbossx Galil le roba la penta,Se llama brutalbossx Galil, le roba la penta
1163,008,Matias Prats,en ultimas noticias no e visto nada peor,en ultimas noticias, no e visto nada peor
1207,003,Ay Si,ay si ella la enojada,ay si, ella la enojada
1218,006,Filosoraptor,si dios es tan bueno ¿por que le temen?,si dios es tan bueno ,¿por que le temen?
1251,012,Willy Wonka,asique buscas novia dime que se siente ser un  urgido,asique buscas novia ,dime que se siente ser un  urgido
1255,004,Bad Luck Brian,Se amanece haciendo el trabajo se va la luz en isil,Se amanece haciendo el trabajo, se va la luz en isil
1276,004,Bad Luck Brian,Trabaja todo el mes Se le pierde la plata,Trabaja todo el mes Se, le pierde la plata
1277,003,Ay Si,ay si ay si  k guapo..!,ay si ay si,  k guapo..!
1293,003,Ay Si,ay si ay si ya hablo con diosito!,ay si ay si, ya hablo con diosito!
1296,008,Matias Prats,noticia de ultima hora se busca cdc para esta pagina,noticia de ultima hora, se busca cdc para esta pagina
1345,003,Ay Si,"ay si, ay si le pongo una ""s"" al final de las palabras y me siento fresa",ay si ay si," le pongo una ""s"" al final de las palabras y me siento fresa"
1364,003,Ay Si,ay si ay si ando de fari en el templo y bien que publico groserias,ay si ay si, ando de fari en el templo y bien que publico groserias
1375,003,Ay Si,Ay si! ay si! Momo es una blanca palomiTa!!!,Ay si! ay si,! Momo es una blanca palomiTa!!!
1380,003,Ay Si,hay si y penso q me iva  a morir jajaj xd q va toy mas vivo,hay si, y penso q me iva  a morir jajaj xd q va toy mas vivo
1383,012,Willy Wonka,asi  que te llamas melisa loayza dime que se siente  ser una gatita,asi  que te llamas melisa loayza ,dime que se siente  ser una gatita
1398,012,Willy Wonka,asi que solo juegas con bara y huskar dime que se siente ser tan noob?,asi que solo juegas con bara y huskar ,dime que se siente ser tan noob?
1406,003,Ay Si,ay si ay si k malo mejor pegame,ay si ay si, k malo mejor pegame
1419,007,Futurama Fry,No se si juega lol o solo lo graba,No se si juega lol, o solo lo graba
1440,007,Futurama Fry,no se si sera mujer o hombre  pero parece estupido con esa blusa,no se si sera mujer, o hombre  pero parece estupido con esa blusa
1464,006,Filosoraptor,Si cago de color rosa... ¿es pinete?,Si cago de color rosa... ,¿es pinete?
1471,006,Filosoraptor,si te mando hola ¿ me contestaras ?,si te mando hola ,¿ me contestaras ?
1479,004,Bad Luck Brian,se alegra por su nuevo celular y su celular se malogra,se alegra por su nuevo celular y su celular, se malogra
1480,007,Futurama Fry,metiste cannabis o te violo tico,metiste cannabis, o te violo tico
1484,007,Futurama Fry,no se si es sarcasmo o es idiota,no se si es sarcasmo, o es idiota
1491,012,Willy Wonka,asi que sacaste un high performance dime que se siente tener una mano bionica,asi que sacaste un high performance ,dime que se siente tener una mano bionica
1501,004,Bad Luck Brian,no va a taller se saca la medalla,no va a taller, se saca la medalla
1509,004,Bad Luck Brian,Quiere jugar dota  si mouse se malogra,Quiere jugar dota  si mouse, se malogra
1510,012,Willy Wonka,asi que trabajas de a gratis dime que se siente levantarse alas 5 am,asi que trabajas de a gratis ,dime que se siente levantarse alas 5 am
1519,003,Ay Si,hay si  ya sabe hacer ya se cree,hay si,  ya sabe hacer ya se cree
1520,003,Ay Si,ay si tuu y dices q yo soy el puto,ay si, tuu y dices q yo soy el puto
1549,012,Willy Wonka,asi que saliste en halloween dime que se siente tener una mascara todo el ano,asi que saliste en halloween ,dime que se siente tener una mascara todo el ano
1552,004,Bad Luck Brian,Pierde su virginidad le da sida,Pierde su virginidad, le da sida
1555,012,Willy Wonka,y dime que se siente publicar fotos de tus negros?,y ,dime que se siente publicar fotos de tus negros?
1558,006,Filosoraptor,"SI CUANDO MUERES ""ESTAS MAS CERCA A DIOS"" ¿Sera porque dejas de existir?","SI CUANDO MUERES ""ESTAS MAS CERCA A DIOS"" ",¿Sera porque dejas de existir?
1569,012,Willy Wonka,dime que se siente  tener un primo pendejo,,dime que se siente  tener un primo pendejo
1587,003,Ay Si,Ay si ay si Me caga pena pero si me da el dÍa no voy a trabajar,Ay si ay si, Me caga pena pero si me da el dÍa no voy a trabajar
1589,012,Willy Wonka,asi que andas lamiendo el microfono ee  dime..a que te sabe,asi que andas lamiendo el microfono ee  ,dime..a que te sabe
1591,003,Ay Si,ay si  que la farc  quiere la paz,ay si,  que la farc  quiere la paz
1596,012,Willy Wonka,dime que se siente ser  el mas gays de todos los gays,,dime que se siente ser  el mas gays de todos los gays
1601,012,Willy Wonka,dime que se siente emborracharse y enfiestarte en el bano de base,,dime que se siente emborracharse y enfiestarte en el bano de base
1606,012,Willy Wonka,dime que se siente emborracharse y enfiestarse en el bano de base,,dime que se siente emborracharse y enfiestarse en el bano de base
1624,004,Bad Luck Brian,"no toma proteina ""se va morir"" se fuma 20 cigarros diarios","no toma proteina ""se va morir""", se fuma 20 cigarros diarios
1640,004,Bad Luck Brian,estas en lo cierto  hijo de la chingada madre,estas en, lo cierto  hijo de la chingada madre
1643,004,Bad Luck Brian,se salva de un avionazo le cae un radio en la cabeza y muere,se salva de un avionazo, le cae un radio en la cabeza y muere
1648,003,Ay Si,ay si ay si  me vas a decir que hacer  daaahhh,ay si ay si,  me vas a decir que hacer  daaahhh
1654,004,Bad Luck Brian,se compra lentes de contacto para conseguir minas se agarra a la mas gorda de la fiesta,se compra lentes de contacto para conseguir minas, se agarra a la mas gorda de la fiesta
1660,007,Futurama Fry,No se si ando como crack o simplemente no tenIan muchas expectativas,No se si ando como crack, o simplemente no tenIan muchas expectativas
1670,006,Filosoraptor,¿Y si telltale Games ya hizo los 5 episodios  pero los publica uno por uno para que el juego tenga mas suspenso?,,¿Y si telltale Games ya hizo los 5 episodios  pero los publica uno por uno para que el juego tenga mas suspenso?
1708,003,Ay Si,hay si  sin dinero pajero,hay si,  sin dinero pajero
1717,004,Bad Luck Brian,Su primera vez en el chongo se le rompe el poncho y sale con siyao,Su primera vez en el chongo, se le rompe el poncho y sale con siyao
1728,004,Bad Luck Brian,va a tirar un penal lo detiene la policia,va a tirar un penal, lo detiene la policia
1731,003,Ay Si,ay si ay si te crees por que el sabado son tus 15 lol,ay si ay si, te crees por que el sabado son tus 15 lol
1734,003,Ay Si,hay si me  hago la loca,hay si, me  hago la loca
1747,004,Bad Luck Brian,le ofrecen regalarle un libro lo rechaza por verguenza,le ofrecen regalarle un libro, lo rechaza por verguenza
1748,011,Problems,el johnny182 dijo no dolera y me lo rompio,el johnny182 dijo no dolera, y me lo rompio
1751,011,Problems,Me dijo que iban a ir a teques y el puto se fue a chupar con marius,Me dijo que iban a ir a teques, y el puto se fue a chupar con marius
1778,004,Bad Luck Brian,"va 1 dia al gym haciendose el rambo se fractura el brazo izquierdo, lo muerde un perro y lo pisa un auto",va 1 dia al gym haciendose el rambo, se fractura el brazo izquierdo lo muerde un perro y lo pisa un auto
1782,004,Bad Luck Brian,"va un dia al gym haciendose el rambo se fractura el brazo izquierdo, lo muerde un perro y lo pisa un auto",va un dia al gym haciendose el rambo, se fractura el brazo izquierdo lo muerde un perro y lo pisa un auto
1795,003,Ay Si,Ay si ay si ahora te molesto xq ya se me paso,Ay si ay si, ahora te molesto xq ya se me paso
1827,011,Problems,le  regale unos zapatos a un paralitico y me dijo quando me pare me los midos. xd,le  regale unos zapatos a un paralitico, y me dijo quando me pare me los midos. xd
1840,012,Willy Wonka,y dime.... que se siente ser tan linda,y ,dime.... que se siente ser tan linda
1842,011,Problems,nunca tuvo mascota conoce a tom y nome habla,nunca tuvo mascota conoce a tom, y nome habla
1849,004,Bad Luck Brian,se le declara a la pierina no lo acepta y se le va a declarar a la roskera,se le declara a la pierina no lo acepta y, se le va a declarar a la roskera
1865,004,Bad Luck Brian,Compra el nuevo iphone Camino a casa Se lo roban,Compra el nuevo iphone Camino a casa Se, lo roban
1871,006,Filosoraptor,pero mi amor ni yo se en donde estoy y tu si ¿?,pero mi amor ni yo se en donde estoy y tu si ,¿?
1941,003,Ay Si,"Ay si, ay si pone su meme y cagon se cree",Ay si ay si, pone su meme y cagon se cree
1967,003,Ay Si,ay si ay si  solo por ser mexicano tiro basura,ay si ay si,  solo por ser mexicano tiro basura
1968,007,Futurama Fry,no se si le caigo mal a angelica o solo quiere llamar mi atencion.,no se si le caigo mal a angelica, o solo quiere llamar mi atencion.
1985,007,Futurama Fry,no se si mirar la botella o mirarle las pier,no se si mirar la botella, o mirarle las pier
1999,007,Futurama Fry,no se si mirar la botella  o mirarle las pi,no se si mirar la botella , o mirarle las pi
2005,007,Futurama Fry,"no se, si mirar la botella o mirarle las piernas",no se si mirar la botella, o mirarle las piernas
2007,004,Bad Luck Brian,Le regalan un iphone se le apaga,Le regalan un iphone, se le apaga
2011,003,Ay Si,ay si ahora  todos Ponen sus Fotos para que supuestamente se conoscan mas,ay si, ahora  todos Ponen sus Fotos para que supuestamente se conoscan mas
2032,004,Bad Luck Brian,"dice ser mas chingon que SADRECK nadiel le da me gusta a su firma,es nob,no sabe usar paint barato y la gente no lo reconoce",dice ser mas chingon que SADRECK nadiel le da me gusta a su firmaes nobno sabe usar paint barato y la gente no, lo reconoce
2069,004,Bad Luck Brian,Tipico publica pendejdas  para que le contesten huevadas,Tipico publica pendejdas  para que, le contesten huevadas
2070,012,Willy Wonka,dime que se siente que te cambien el horario,,dime que se siente que te cambien el horario
2076,012,Willy Wonka,dime que se siente que te cambien el horario cada 5 minutos,,dime que se siente que te cambien el horario cada 5 minutos
2081,007,Futurama Fry,no se si  ese tio tiene un pene gigante o si es un hombre pene,no se si  ese tio tiene un pene gigante, o si es un hombre pene
2113,012,Willy Wonka,dime que se siente... estar en un partido e iglesia que te tiene de alcancia,,dime que se siente... estar en un partido e iglesia que te tiene de alcancia
2116,012,Willy Wonka,que casi le lansas la maleta al duchi dime que se siente que todo curso se cagaron de la risa,que casi le lansas la maleta al duchi ,dime que se siente que todo curso se cagaron de la risa
2118,007,Futurama Fry,no se si eres estupido o  pendejo zelaya,no se si eres estupido, o  pendejo zelaya
2145,007,Futurama Fry,no se si es sirenoman  o es pinky,no se si es sirenoman , o es pinky
2194,004,Bad Luck Brian,es el dia de su cumpleanos... ...a facebook le llenan de comentarios,es el dia de su cumpleanos... ...a facebook, le llenan de comentarios
2200,007,Futurama Fry,no se si ese gato es negro o yo soy blanco,no se si ese gato es negro, o yo soy blanco
2216,003,Ay Si,ay si ay si a la mama de alicia le  metieron pinga y nacio pechi y masturvada,ay si ay si, a la mama de alicia le  metieron pinga y nacio pechi y masturvada
2225,004,Bad Luck Brian,se toma el dia libre lo suspenden,se toma el dia libre, lo suspenden
2281,003,Ay Si,ay si ay si  me crei tan especial,ay si ay si,  me crei tan especial
2301,003,Ay Si,ay si ay si yo no se que es reprobar,ay si ay si, yo no se que es reprobar
2307,012,Willy Wonka,dime Idelki que se siente  saver que no me importa lo que comentas,,dime Idelki que se siente  saver que no me importa lo que comentas
2345,006,Filosoraptor,si thanatos controla la muerte ¿por que se murio?,si thanatos controla la muerte ,¿por que se murio?
2362,010,Prepare Yourself,preparense... va a comentar webadas,preparense,... va a comentar webadas
2368,003,Ay Si,ay si ay si nayely vas a zorriar en la calle y bien fodonga,ay si ay si, nayely vas a zorriar en la calle y bien fodonga
2378,012,Willy Wonka,asi que subes fotos de tus pintas y etiquetas a medio mundo dime que se siente que solo te conoscan  por facebook,asi que subes fotos de tus pintas y etiquetas a medio mundo ,dime que se siente que solo te conoscan  por facebook
2379,012,Willy Wonka,y dime que se siente dormirte en el acuyo,y ,dime que se siente dormirte en el acuyo
2386,011,Problems,eso me pasa por meterme con viejos sali meada y destrozada,eso me pasa por meterme con viejos sali meada, y destrozada
2396,012,Willy Wonka,conque estas enamorado cuentanos mas,conque estas enamorado ,cuentanos mas
2415,012,Willy Wonka,dime q siente ser pirana gei,,dime q siente ser pirana gei
2419,012,Willy Wonka,dime q siente ser pirana gei?,,dime q siente ser pirana gei?
2453,003,Ay Si,ay si ay si estoy en la radio de internet,ay si ay si, estoy en la radio de internet
2473,006,Filosoraptor,si el wn de la friendzone lleva 9 meses con la pia ¿por que no tiene fotos ni publicaciones de ella?,si el wn de la friendzone lleva 9 meses con la pia ,¿por que no tiene fotos ni publicaciones de ella?
2533,003,Ay Si,ay si ay  tiene cuernos y se cree turra jaja,ay si, ay  tiene cuernos y se cree turra jaja
2546,004,Bad Luck Brian,esta enamorado de su amiga gilda ella lo llama su super amix,esta enamorado de su amiga gilda ella, lo llama su super amix
2549,012,Willy Wonka,asi que odias a one direction dime como se siente rechazar una banda inglesa,asi que odias a one direction ,dime como se siente rechazar una banda inglesa
2550,003,Ay Si,ay si ay si EL LECHUGA  SE COMPORTA BIEN EN FACEBOOK,ay si ay si, EL LECHUGA  SE COMPORTA BIEN EN FACEBOOK
2553,004,Bad Luck Brian,se emociona por que sale en la radio de internet se le va la senal,se emociona por que sale en la radio de internet, se le va la senal
2561,007,Futurama Fry,no se si se rindio o le gusta estar en la friend zone,no se si se rindio, o le gusta estar en la friend zone
2563,006,Filosoraptor,¿y si nos damos  toques?,,¿y si nos damos  toques?
2582,003,Ay Si,"Ay si, ay si puro por el violin que tenei te llamai matule",Ay si ay si, puro por el violin que tenei te llamai matule
2590,008,Matias Prats,ultimas noticias dj linux dejara la musica  para dedicarse a vender empanadas,ultimas noticias, dj linux dejara la musica  para dedicarse a vender empanadas
2602,012,Willy Wonka,Asi que eres tompol dime que se siente caerte por jugar futbol,Asi que eres tompol ,dime que se siente caerte por jugar futbol
2615,004,Bad Luck Brian,dice que no le importan los torniquetes pues no entra por la 27.. entra por la 26 donde si funcionan los torniquetes y hay fila,dice que no, le importan los torniquetes pues no entra por la 27.. entra por la 26 donde si funcionan los torniquetes y hay fila
2618,003,Ay Si,Ay Si ay si todos viendo esto,Ay Si ay si, todos viendo esto
2621,012,Willy Wonka,y dime henrry!! ke se siente nunca haber visto una popola en tu vida?!,y ,dime henrry!! ke se siente nunca haber visto una popola en tu vida?!
2633,004,Bad Luck Brian,dice que no le importan los torniquetes pues no entra por la 27.. entra por la 25 donde si funcionan los torniquetes y hay fila,dice que no, le importan los torniquetes pues no entra por la 27.. entra por la 25 donde si funcionan los torniquetes y hay fila
2639,004,Bad Luck Brian,estudia 5 anos ing. hidraulica lo hacen hacer toboganes para la picina,estudia 5 anos ing. hidraulica, lo hacen hacer toboganes para la picina
2642,004,Bad Luck Brian,estudia ing. hidraulica lo mandan ha hacer toboganes en la picina,estudia ing. hidraulica, lo mandan ha hacer toboganes en la picina
2673,004,Bad Luck Brian,si saca el transporte adelante se postula como presidente lo unico que sabe randazzo de trenes es que llevan gente y que algunos no frenan,si saca el transporte adelante se postula como presidente, lo unico que sabe randazzo de trenes es que llevan gente y que algunos no frenan
2678,004,Bad Luck Brian,Se rueda por las escaleras de su casa su mama lo regana por andar corriendo por ahi en vez de ayudarle,Se rueda por las escaleras de su casa su mama, lo regana por andar corriendo por ahi en vez de ayudarle
2686,013,Yao Wonka,asi que te das de ganador chapando con minitas dime lazaro que se siente saborear el pene de todo el barrio,asi que te das de ganador chapando con minitas ,dime lazaro que se siente saborear el pene de todo el barrio
2697,003,Ay Si,Ay si ay si vendi una taBlet y Ya me creo bill gates,Ay si ay si, vendi una taBlet y Ya me creo bill gates
2701,003,Ay Si,Ay si ay si vendi una tablet Y Ya me creo bill gates,Ay si ay si, vendi una tablet Y Ya me creo bill gates
2711,008,Matias Prats,en  ultimas noticias   el body pait a sido declarado una nueva rama del diseno grafico,en  ultimas noticias,   el body pait a sido declarado una nueva rama del diseno grafico
2718,012,Willy Wonka,"asi que me ganaste en p.l.t dime, que se siente ser viciado",asi que me ganaste en p.l.t ,dime que se siente ser viciado
2724,011,Problems,No la tengo monstruosa decia y resulto tremenda boa constrictor,No la tengo monstruosa decia, y resulto tremenda boa constrictor
2728,012,Willy Wonka,asi que no pudiste pasar una pantalla en gta  dime que se siente que diego lo haga en un intento,asi que no pudiste pasar una pantalla en gta  ,dime que se siente que diego lo haga en un intento
2735,012,Willy Wonka,asi que eres danlover? dime que se siente tener buen gusto,asi que eres danlover? ,dime que se siente tener buen gusto
2739,006,Filosoraptor,SI EN IRAK HAY GUERRA  ¿EN MICHOACAN ES APOCALIPSIS?,SI EN IRAK HAY GUERRA  ,¿EN MICHOACAN ES APOCALIPSIS?
2752,011,Problems,yo le digo a jhonathan ya empesastes   y me dice ya termine,yo le digo a jhonathan ya empesastes  , y me dice ya termine
2754,012,Willy Wonka,Que interesante cuentame mas,Que interesante ,cuentame mas
2773,003,Ay Si,ay si ay si mecreo mucho  por que soy una naca de pellejo blanco,ay si ay si, mecreo mucho  por que soy una naca de pellejo blanco
2826,004,Bad Luck Brian,Quiere ir a puebla  Su jefa lo abre,Quiere ir a puebla  Su jefa, lo abre
2850,006,Filosoraptor,si odian tanto saint seiya omega entonces ¿por que lo ven?,si odian tanto saint seiya omega entonces ,¿por que lo ven?
2858,007,Futurama Fry,no se si sos muy pendejo ?  o sos muy marica?,no se si sos muy pendejo ? , o sos muy marica?
2873,003,Ay Si,ahora resulta QUE NO BEBE ay si ay si lloro!,ahora resulta QUE NO BEBE ay si ay si, lloro!
2894,005,Disaster Girl,claudia vivia ai  vivia,claudia vivia ai  ,vivia
2932,012,Willy Wonka,cuentame mas de la friend zone,,cuentame mas de la friend zone
2940,003,Ay Si,"Ay si, ay si me invitan a hacer un stream de kof y ya lo se todo",Ay si ay si, me invitan a hacer un stream de kof y ya lo se todo
2941,004,Bad Luck Brian,PRIMERA VEZ QUE VA AL ESTADIO LOS AMERICANISTAS lo confunden con EL PORTERO DEL LEON Y LO MADREAN                       AMERICA LEON este sabado A LAS 5 POR CANAL 2,PRIMERA VEZ QUE VA AL ESTADIO LOS AMERICANISTAS, lo confunden con EL PORTERO DEL LEON Y LO MADREAN                       AMERICA LEON este sabado A LAS 5 POR CANAL 2
2952,004,Bad Luck Brian,hace un juego de romper reglas y robar dinero se enoja por que en online los usuarios usan hack,hace un juego de romper reglas y robar dinero, se enoja por que en online los usuarios usan hack
2962,004,Bad Luck Brian,PRIMERA VEZ QUE VA AL ESTADIO LOS AMERICANISTAS lo confunden con EL PORTERO DEL LEON Y LO MADREAN                       AMERICA,PRIMERA VEZ QUE VA AL ESTADIO LOS AMERICANISTAS, lo confunden con EL PORTERO DEL LEON Y LO MADREAN                       AMERICA
2977,007,Futurama Fry,no se si tu estas enojado  o te estas muriendo de la risa,no se si tu estas enojado , o te estas muriendo de la risa
2990,003,Ay Si,Ay si ay si ! otro informe!,Ay si ay si, ! otro informe!
3006,004,Bad Luck Brian,logra entrar a condor se va la luz,logra entrar a condor, se va la luz
3008,012,Willy Wonka,dime que se siente  tener a 5 en wassap,,dime que se siente  tener a 5 en wassap
3012,004,Bad Luck Brian,vienen a jugar carreras a la rumorosa  se topan con la titan,vienen a jugar carreras a la rumorosa , se topan con la titan
3015,003,Ay Si,ay si ay si no soy pata soy kathy,ay si ay si, no soy pata soy kathy
3022,004,Bad Luck Brian,quiere estudiar oratoria se cancela en medio discurso,quiere estudiar oratoria, se cancela en medio discurso
3043,004,Bad Luck Brian,eseno a combatir el capital se olvida que el capital es el que te da empleo...,eseno a combatir el capital, se olvida que el capital es el que te da empleo...
