,meme_id,plantilla,texto_no_tilde,text_1,text_2
672,012,Willy Wonka,"ASI que resolviste todos los ejercicios ""imposibles"" dime que se siente que no venga ninguno en tu pc","ASI que resolviste todos los ejercicios ""imposibles"" ",dime que se siente que no venga ninguno en tu pc
682,004,Bad Luck Brian,Su primera vez que se va de pinta  lo cachan,Su primera vez que se va de pinta , lo cachan
686,003,Ay Si,ay si este SABADO somos faltando media hora mando un mensaje diciendo que ya no puedo,ay si, este SABADO somos faltando media hora mando un mensaje diciendo que ya no puedo
688,004,Bad Luck Brian,espera ano y medio para volarse una clase lo reportan,espera ano y medio para volarse una clase, lo reportan
720,006,Filosoraptor,si JESUCRISTO PODIA TRANSFORMAR EL AGUA EN VINO ¿TAMBIEN PODIA TRANSFORMAR EL PASTO EN MARIHUANA?,si JESUCRISTO PODIA TRANSFORMAR EL AGUA EN VINO ,¿TAMBIEN PODIA TRANSFORMAR EL PASTO EN MARIHUANA?
725,007,Futurama Fry,persian caminas como  kiko o es mi idea,persian caminas como  kiko, o es mi idea
755,003,Ay Si,ay si trabajo en la polar y me las se todas las garzas estan muriendo pss,ay si, trabajo en la polar y me las se todas las garzas estan muriendo pss
758,003,Ay Si,ay si soy del aurich y por ganar un titulo ya me creo un equipo grande,ay si, soy del aurich y por ganar un titulo ya me creo un equipo grande
759,010,Prepare Yourself,preparense manana es el examen de psicologia,preparense, manana es el examen de psicologia
762,003,Ay Si,ay si ay si  estuve en mi casa xd,ay si ay si,  estuve en mi casa xd
766,004,Bad Luck Brian,espera gta online los servers se caen,espera gta online los servers, se caen
767,008,Matias Prats,"ultimas noticias:   ""illa quiere hablar desmadres""",ultimas noticias,":   ""illa quiere hablar desmadres"""
788,012,Willy Wonka,Y dime... que se siente estar viendo peliculas de amor toda la noche..,Y ,dime... que se siente estar viendo peliculas de amor toda la noche..
795,003,Ay Si,ay si asi no puedo vivir sin ti...oxigeno,ay si, asi no puedo vivir sin ti...oxigeno
798,003,Ay Si,"ay si, ay si, primero reviento cada marcha a la que voy  y luego me quejo porque la gente ya no va a las marchas",ay si ay si, primero reviento cada marcha a la que voy  y luego me quejo porque la gente ya no va a las marchas
802,003,Ay Si,ay si ay si ellas no ven porno pero cuando se estan trgando la paloma no dicen nada,ay si ay si, ellas no ven porno pero cuando se estan trgando la paloma no dicen nada
819,004,Bad Luck Brian,encuentra trabajo en el cine lo clausuran,encuentra trabajo en el cine, lo clausuran
820,003,Ay Si,"ay si, ay si, primero provoco enfrentamientos a cada marcha a la que voy  y luego me quejo porque la gente ya no va a las marchas",ay si ay si, primero provoco enfrentamientos a cada marcha a la que voy  y luego me quejo porque la gente ya no va a las marchas
840,004,Bad Luck Brian,"le dicen que escoga algun disco para que se lo regalen no sabe cual, elegir, explota y muere",le dicen que escoga algun disco para que, se lo regalen no sabe cual elegir explota y muere
841,003,Ay Si,ay si ay si ahora tu tambien la usas,ay si ay si, ahora tu tambien la usas
848,003,Ay Si,ay si todo porque invite un ceviche y me dieron un numero equivocado,ay si, todo porque invite un ceviche y me dieron un numero equivocado
850,003,Ay Si,"Ay si, ay si. I'm american citizEn  Pero tengo el nopal en la freNte",Ay si ay si,. I'm american citizEn  Pero tengo el nopal en la freNte
852,007,Futurama Fry,no se si la fresa es muy grande o su mano muy pequena,no se si la fresa es muy grande, o su mano muy pequena
888,003,Ay Si,"Ay si, ay si. Me llamo Emma  Y lloro toda la noche",Ay si ay si,. Me llamo Emma  Y lloro toda la noche
902,003,Ay Si,"Ay si, ay si. Estoy enojada con mi sancho Ahora le Doy al marido to get back at him.",Ay si ay si,. Estoy enojada con mi sancho Ahora le Doy al marido to get back at him.
920,012,Willy Wonka,y dime ... asi que tu eres  zaytech ¿que se siente que tu hermana sea la mas putota de todo xochimilco?,y ,dime ... asi que tu eres  zaytech ¿que se siente que tu hermana sea la mas putota de todo xochimilco?
922,004,Bad Luck Brian,quiere una novia lo dejan en la friend zone,quiere una novia, lo dejan en la friend zone
925,012,Willy Wonka,dime que se siente entrar a la planilla y caerte,,dime que se siente entrar a la planilla y caerte
926,003,Ay Si,ay si ASÍ sea o no sea soltero nunca hago lo que quiero,ay si, ASÍ sea o no sea soltero nunca hago lo que quiero
941,007,Futurama Fry,No se si soy yo o en realidad azoto,No se si soy yo, o en realidad azoto
952,008,Matias Prats,ultimas noticias estoy diciendo noticias,ultimas noticias, estoy diciendo noticias
954,003,Ay Si,ay si  le saque,ay si,  le saque
957,003,Ay Si,"ay si como ya no estoy saliendo creen que ya no soy, pero recontra soy",ay si, como ya no estoy saliendo creen que ya no soy pero recontra soy
975,007,Futurama Fry,no se si soy famoso por futurama  o por que me hicieron un meme,no se si soy famoso por futurama , o por que me hicieron un meme
984,004,Bad Luck Brian,se enamora lo dejan en la mascota zone,se enamora, lo dejan en la mascota zone
993,012,Willy Wonka,"haci que me dejqste en vito ee! dime, que se siente que Aora yo te alla dejado en visto?xD",haci que me dejqste en vito ee! ,dime que se siente que Aora yo te alla dejado en visto?xD
1006,011,Problems,Francisco me dijo que no doleria y me taladro hasta enamorarme,Francisco me dijo que no doleria, y me taladro hasta enamorarme
1010,004,Bad Luck Brian,son novios le dice te amo al mes,son novios, le dice te amo al mes
1022,003,Ay Si,Ay si ay si  Me compraron mi tab3,Ay si ay si,  Me compraron mi tab3
1037,012,Willy Wonka,asi que francisco dijo que era virgen  dime que se siente ser tan ingenua !,asi que francisco dijo que era virgen  ,dime que se siente ser tan ingenua !
1044,004,Bad Luck Brian,Su amor le dice que se muere por verla Es ciego,Su amor, le dice que se muere por verla Es ciego
1058,003,Ay Si,ay si ay si los que montan mas imagenes,ay si ay si, los que montan mas imagenes
1098,011,Problems,juanpedro me dijo tomamos una yo le dije vale  es viernes y termianmos el lunes,juanpedro me dijo tomamos una yo le dije vale  es viernes, y termianmos el lunes
1101,007,Futurama Fry,no se si si es piloto o un angel,no se si si es piloto, o un angel
1114,003,Ay Si,"Ay si ,  ay si tiene la super appia  110",Ay si   ay si, tiene la super appia  110
1158,003,Ay Si,Ay si ay si. Kiero ver romeo y julieta Que naca sArah cheche,Ay si ay si,. Kiero ver romeo y julieta Que naca sArah cheche
1170,011,Problems,me dijeron eres chingona le vas al america y nos ganaron las chivas,me dijeron eres chingona le vas al america, y nos ganaron las chivas
1171,003,Ay Si,ay si paul robo una gorita quien lo parara,ay si, paul robo una gorita quien lo parara
1174,003,Ay Si,ay si ay si ya me dormi y no contesto en el grupo LOL,ay si ay si, ya me dormi y no contesto en el grupo LOL
1196,003,Ay Si,ay si cambio mi foto para que giovanny  no me moleste,ay si, cambio mi foto para que giovanny  no me moleste
1199,003,Ay Si,Ay si ay si no quiero ser miss(daniel),Ay si ay si, no quiero ser miss(daniel)
1200,004,Bad Luck Brian,dice que es macho le pega pro,dice que es macho, le pega pro
1204,004,Bad Luck Brian,"dice que traera a flacas del 3 norte le dicen que ""el"" como flaca, basta xd",dice que traera a flacas del 3 norte," le dicen que ""el"" como flaca basta xd"
1207,012,Willy Wonka,asi que eres pendejo dime que se siente ser idiota,asi que eres pendejo ,dime que se siente ser idiota
1247,003,Ay Si,ay si ay si  soy tan punk... y tokio hotel ??,ay si ay si,  soy tan punk... y tokio hotel ??
1252,004,Bad Luck Brian,Tiene los labios reSecos se aplica brillo Parece una loCa,Tiene los labios reSecos, se aplica brillo Parece una loCa
1260,011,Problems,ya iva por el 5 nivel  y se va la energia,ya iva por el 5 nivel , y se va la energia
1263,003,Ay Si,ay si ay si me llamo kevin y soy el consentido,ay si ay si, me llamo kevin y soy el consentido
1272,007,Futurama Fry,no se si esta despeinada o se acaba de levantar?,no se si esta despeinada, o se acaba de levantar?
1283,004,Bad Luck Brian,Me quieren pudrir  Y se me copiaron en comprar bws fuI el primero,Me quieren pudrir  Y, se me copiaron en comprar bws fuI el primero
1288,004,Bad Luck Brian,Presta la moto Wilco se la estalla contra un contador,Presta la moto Wilco, se la estalla contra un contador
1291,007,Futurama Fry,No se si el youknow es yeta o mitomano,No se si el youknow es yeta, o mitomano
1298,004,Bad Luck Brian,Presta exosto Se lo venden,Presta exosto Se, lo venden
1314,012,Willy Wonka,ASi que tienes que hacer la tarea de benigno? dime que se siente no saber como hacerLA?,ASi que tienes que hacer la tarea de benigno? ,dime que se siente no saber como hacerLA?
1324,003,Ay Si,ay si ay si vengo de ver ''no se aseptan deboluciones'',ay si ay si, vengo de ver ''no se aseptan deboluciones''
1328,007,Futurama Fry,Yo no se si son  o se hacen,Yo no se si son , o se hacen
1369,012,Willy Wonka,asi que fue tu primera novia dime que se siente haberla embarazado en su primera vez,asi que fue tu primera novia ,dime que se siente haberla embarazado en su primera vez
1396,003,Ay Si,Ay si ay si! leo tres semestres el capital y me siento Marx reencarnado,Ay si ay si,! leo tres semestres el capital y me siento Marx reencarnado
1408,012,Willy Wonka,"asi que estas en pemex gracias a tu palanca... dime, que se siente saber que gracias a gente como tu explotan las plataformas??",asi que estas en pemex gracias a tu palanca... ,dime que se siente saber que gracias a gente como tu explotan las plataformas??
1426,004,Bad Luck Brian,junta para su renta le sacan las cosas a la chingada,junta para su renta, le sacan las cosas a la chingada
1431,003,Ay Si,ay si ahora los hombres somos los malos de la pelicula,ay si, ahora los hombres somos los malos de la pelicula
1436,004,Bad Luck Brian,Juega al beisbol lo meten preso por robar base,Juega al beisbol, lo meten preso por robar base
1438,012,Willy Wonka,asi que matas las penas con alcohol dime que se siente cagar tu higado y cambiar para mal,asi que matas las penas con alcohol ,dime que se siente cagar tu higado y cambiar para mal
1440,007,Futurama Fry,nose si esta drogado o si se le desconfiguro el teclado!,nose si esta drogado, o si se le desconfiguro el teclado!
1465,012,Willy Wonka,asi que fuiste a la capacitacion de julito pacherres ?? dime que se siente saber que eres un imbecil,asi que fuiste a la capacitacion de julito pacherres ?? ,dime que se siente saber que eres un imbecil
1475,011,Problems,le hicimos mate... llego la rubia y nos echo...,le hicimos mate... llego la rubia, y nos echo...
1478,004,Bad Luck Brian,trabaja con julito lo estafan,trabaja con julito, lo estafan
1498,012,Willy Wonka,dime que se siente robarle el corazon a jorge lacayo,,dime que se siente robarle el corazon a jorge lacayo
1516,004,Bad Luck Brian,me pagan por hacer escenas porno en el ambito nacional y no se como conquistar a una chica,me pagan por hacer escenas porno en el ambito nacional y no, se como conquistar a una chica
1523,012,Willy Wonka,dime que se siente perder contra jorge lacayo,,dime que se siente perder contra jorge lacayo
1525,007,Futurama Fry,Las mujeres de ahora Se creen guays o son putas,Las mujeres de ahora Se creen guays, o son putas
1530,012,Willy Wonka,dime si o no que la angela tiene buen culo,,dime si o no que la angela tiene buen culo
1551,006,Filosoraptor,si yo soy jair  ¿entonces quien eres tu?,si yo soy jair  ,¿entonces quien eres tu?
1557,003,Ay Si,ay si ay si tiene maquinoooon,ay si ay si, tiene maquinoooon
1569,012,Willy Wonka,asi que quieres trollear mi publicacion dime que se siente quedar como pendejo con tus imagenes absurdas,asi que quieres trollear mi publicacion ,dime que se siente quedar como pendejo con tus imagenes absurdas
1574,013,Yao Wonka,asi que te gusta el yaoi dime que se siente ser una maldita enferma de mierda,asi que te gusta el yaoi ,dime que se siente ser una maldita enferma de mierda
1589,007,Futurama Fry,no estoy seguro si entiende lo que dice o no dice   lo que piensa,no estoy seguro si entiende lo que dice, o no dice   lo que piensa
1591,003,Ay Si,ay si ay si  ni q estubiera obsecionado con hora de aventura,ay si ay si,  ni q estubiera obsecionado con hora de aventura
1610,004,Bad Luck Brian,gana dinero una vez en su vida su novia le oblig a gastarselo,gana dinero una vez en su vida su novia, le oblig a gastarselo
1635,003,Ay Si,"ay si, ay si soy magallanera y soy bocona",ay si ay si, soy magallanera y soy bocona
1652,003,Ay Si,"ay si, ay si ,di que:   fiticent es el mas loco del curso no me lo digas",ay si ay si, di que:   fiticent es el mas loco del curso no me lo digas
1690,004,Bad Luck Brian,lo hace alcalde le quiere bajar transito,lo hace alcalde, le quiere bajar transito
1694,012,Willy Wonka,lindo trabajo hambar dime que se siente siendo viernes trabajar hasta las 22 hs,lindo trabajo hambar ,dime que se siente siendo viernes trabajar hasta las 22 hs
1712,003,Ay Si,ay si ay si ya no hay paro porque santos lo dijo,ay si ay si, ya no hay paro porque santos lo dijo
1716,003,Ay Si,Ay si ay si todos ponemos a fenix de defensa y soy el creador de superestrategias,Ay si ay si, todos ponemos a fenix de defensa y soy el creador de superestrategias
1733,007,Futurama Fry,no se si todos estan enamorados o son demasiado cursis y corta venas,no se si todos estan enamorados, o son demasiado cursis y corta venas
1761,011,Problems,"le dije:  mi hija de cocina ""0"" fue el pelado y se la lleno de humo","le dije:  mi hija de cocina ""0"" fue el pelado", y se la lleno de humo
1765,003,Ay Si,Ay si! ay si! que arecha es la familia morales te la jeta,Ay si! ay si,! que arecha es la familia morales te la jeta
1770,003,Ay Si,Ay si! ay si! que arrecha es la familia morales te la jeta!!!!,Ay si! ay si,! que arrecha es la familia morales te la jeta!!!!
1776,007,Futurama Fry,sera que no estoy enamorado o todos son cursis y corta venas,sera que no estoy enamorado, o todos son cursis y corta venas
1779,004,Bad Luck Brian,es ateo y se caga de miedo con el exorcista,es ateo y, se caga de miedo con el exorcista
1784,012,Willy Wonka,dime que se siente  ser tan tarado,,dime que se siente  ser tan tarado
1788,012,Willy Wonka,Asi que eres humano dime que se siente estar destruyendo tu planeta hogar,Asi que eres humano ,dime que se siente estar destruyendo tu planeta hogar
1799,004,Bad Luck Brian,aprueba el ano raspando y el suiguiente lo pierde,aprueba el ano raspando y el suiguiente, lo pierde
1803,004,Bad Luck Brian,tira un print screen  le sale negro,tira un print screen , le sale negro
1806,004,Bad Luck Brian,se va de una empresa para ir a otra lo despiden,se va de una empresa para ir a otra, lo despiden
1807,004,Bad Luck Brian,se va de  una empresa para ir a otra se queda sin pega,se va de  una empresa para ir a otra, se queda sin pega
1825,007,Futurama Fry,no se si quiere arruinar el estado o siempre es asi de rabona,no se si quiere arruinar el estado, o siempre es asi de rabona
1842,004,Bad Luck Brian,Estudia para los examenes del jueves lo meten preso el miercoles por borracho,Estudia para los examenes del jueves, lo meten preso el miercoles por borracho
1844,004,Bad Luck Brian,Estudia para los examenes del jueves lo meten preso el miercoles por borracho,Estudia para los examenes del jueves, lo meten preso el miercoles por borracho
1848,004,Bad Luck Brian,Estudia para los examenes del jueves lo meten preso el miercoles por borracho,Estudia para los examenes del jueves, lo meten preso el miercoles por borracho
1864,004,Bad Luck Brian,Por fin termina el formulario de reclamo de mohawk sus companeras se habian ido,Por fin termina el formulario de reclamo de mohawk sus companeras, se habian ido
1879,004,Bad Luck Brian,¿que le dijo una nalga a otra nalga? entre nosotros hay un soplon,¿que, le dijo una nalga a otra nalga? entre nosotros hay un soplon
1881,003,Ay Si,"Ay si ay si, me cogi a beto  Y Ya me saCarOn un libro",Ay si ay si, me cogi a beto  Y Ya me saCarOn un libro
1882,012,Willy Wonka,"¿asI que eres una persona influyente en el gobierno? dime, ¿que se siente el que no puedas colocar ni un conserje?",¿asI que eres una persona influyente en el gobierno? ,dime ¿que se siente el que no puedas colocar ni un conserje?
1915,004,Bad Luck Brian,pide un ascenso y lo despen,pide un ascenso y, lo despen
1922,007,Futurama Fry,no se si es elton john o michelle bachelet...,no se si es elton john, o michelle bachelet...
1930,004,Bad Luck Brian,El bus esta a punto de llegar y va justo de tiempo llueve como si no hubiera un manana y se empapa,El bus esta a punto de llegar y va justo de tiempo llueve como si no hubiera un manana y, se empapa
1947,011,Problems,No he leIdo el diario y hay control sorpresa,No he leIdo el diario, y hay control sorpresa
1967,004,Bad Luck Brian,Le dice eres el amor de mi vida se suicida,Le dice eres el amor de mi vida, se suicida
1972,011,Problems,"el paco me dijo prestame guantes los pierde , se le olvida que me los pidio y despues se indigna cuando se los pido",el paco me dijo prestame guantes los pierde  se le olvida que me los pidio, y despues se indigna cuando se los pido
1977,004,Bad Luck Brian,va a un karaoke le toca la intro de disapparance  hatsune,va a un karaoke, le toca la intro de disapparance  hatsune
1984,003,Ay Si,ay si gran verga,ay si, gran verga
1995,004,Bad Luck Brian,Por fin se le declara a la chica  Y ella se muda,Por fin, se le declara a la chica  Y ella se muda
2048,003,Ay Si,ay si....  regias.....pues...,ay si,....  regias.....pues...
2058,004,Bad Luck Brian,pide support  lo mata un ward,pide support , lo mata un ward
2061,012,Willy Wonka,cuentame  que se siente tener a chokye el ser mas guapo y atractivo del mundio como hermano,,cuentame  que se siente tener a chokye el ser mas guapo y atractivo del mundio como hermano
2080,003,Ay Si,ay sii...si tu me dices ven lo dejo todo jajajaja,ay si,i...si tu me dices ven lo dejo todo jajajaja
2084,003,Ay Si,ay si ay si soy befo de nenuco,ay si ay si, soy befo de nenuco
2085,003,Ay Si,uy si que miedo  que malote,uy si, que miedo  que malote
2104,013,Yao Wonka,dime que se siente pedirle sexo oral a hombres,,dime que se siente pedirle sexo oral a hombres
2113,003,Ay Si,"ay si, hoy es mi cumple ""felicidades pelos""",ay si," hoy es mi cumple ""felicidades pelos"""
2118,012,Willy Wonka,leidy dime que se siente pedir permiso,leidy ,dime que se siente pedir permiso
2165,012,Willy Wonka,asi que hablas con sonia  dime que se siente al saber que no te contestara,asi que hablas con sonia  ,dime que se siente al saber que no te contestara
2170,011,Problems,"me dijo vivire el resto de mi vida a tu lado  y se caso, con mi vecina",me dijo vivire el resto de mi vida a tu lado , y se caso con mi vecina
2189,007,Futurama Fry,nose si me dices ami  o al que esta arriba A,nose si me dices ami , o al que esta arriba A
2202,012,Willy Wonka,asI que eres 0 negativo dime que se siente ser poco compatible,asI que eres 0 negativo ,dime que se siente ser poco compatible
2238,003,Ay Si,Ay si ay sI con eso de los goverment shutdowns asta las officinas de las estampillas Iseron shutdown  Ay Si ay si pendejos del govierno no saben ke en la aZiz De sullvan las venden al 2x1,Ay si ay sI con eso de los goverment shutdowns asta las officinas de las estampillas Iseron shutdown  Ay Si ay si, pendejos del govierno no saben ke en la aZiz De sullvan las venden al 2x1
2243,003,Ay Si,ay si ay si yo no te aplico el visto cheqeto,ay si ay si, yo no te aplico el visto cheqeto
2266,004,Bad Luck Brian,compra un sansung galaxi y le dan la caja vasia,compra un sansung galaxi y, le dan la caja vasia
2330,012,Willy Wonka,"que dices, que goku es mas fuerte que vicente dime que se siente ser el putaso mas grande del mundo",que dices que goku es mas fuerte que vicente ,dime que se siente ser el putaso mas grande del mundo
2355,004,Bad Luck Brian,Va a reclamar su bono epa le bajan el sueldo y lo cambian de servicio,Va a reclamar su bono epa le bajan el sueldo y, lo cambian de servicio
2367,012,Willy Wonka,asi que me kieres violar ee dime que se ciente saver no poder hacerlo,asi que me kieres violar ee ,dime que se ciente saver no poder hacerlo
2370,012,Willy Wonka,asi que me kieres violar ee dime que se ciente.... saver que no podras hacerlo,asi que me kieres violar ee ,dime que se ciente.... saver que no podras hacerlo
2381,010,Prepare Yourself,preparense se aproxima el certamen,preparense, se aproxima el certamen
2413,007,Futurama Fry,No se si es sandra o yonel?,No se si es sandra, o yonel?
2420,011,Problems,116 millones de mexicanos  y israel sanchez la caga,116 millones de mexicanos , y israel sanchez la caga
2448,004,Bad Luck Brian,pide estrategias de aprendizaje le toca eliezer,pide estrategias de aprendizaje, le toca eliezer
2456,012,Willy Wonka,"eres otaku, dime que se siente que seas un pendejo",eres otaku ,dime que se siente que seas un pendejo
2464,008,Matias Prats,"ultimas noticias que al senor daniel  (a) perro le salieron cuernos ,,,seguiremos informando",ultimas noticias, que al senor daniel  (a) perro le salieron cuernos seguiremos informando
2466,004,Bad Luck Brian,Entre a la universidad le toca eliezer en 3 clases,Entre a la universidad, le toca eliezer en 3 clases
2471,006,Filosoraptor,si Hommie estaba en el casino ¿quien le tumbo el carro a marco?,si Hommie estaba en el casino ,¿quien le tumbo el carro a marco?
2485,004,Bad Luck Brian,se compra gta 5 le aparece el errorde gta online,se compra gta 5, le aparece el errorde gta online
2489,004,Bad Luck Brian,se compra gta 5 le aparece el error de gta online,se compra gta 5, le aparece el error de gta online
2494,003,Ay Si,ay si soy una perra!!! con novia,ay si, soy una perra!!! con novia
2529,011,Problems,estephany  se  fue y me dejooooo!,estephany  se  fue, y me dejooooo!
2532,003,Ay Si,Ay si ay si chupasela ahora ps hueon,Ay si ay si, chupasela ahora ps hueon
2535,003,Ay Si,Ay si ay si gran culo salis en la foto,Ay si ay si, gran culo salis en la foto
2536,013,Yao Wonka,estas fracturado y dime beto que se siente perder todo el dia en pokerstar,estas fracturado y ,dime beto que se siente perder todo el dia en pokerstar
2544,003,Ay Si,ay si ay si te compran unos tenis sketchers ya son jordan,ay si ay si, te compran unos tenis sketchers ya son jordan
2556,003,Ay Si,ay si gran vaina hablo de emelec para ser popular,ay si, gran vaina hablo de emelec para ser popular
2557,008,Matias Prats,de ultima hora nuestra cena ya se acerca y tu estas invitado,de ultima hora, nuestra cena ya se acerca y tu estas invitado
