,meme_id,plantilla,texto_no_tilde,text_1,text_2
1515,011,Problems,Pensaba que aprender unity seria facil y sencillo,Pensaba que aprender unity seria facil, y sencillo
1534,012,Willy Wonka,asI que te crees muy libre cuentame como es estar sujetado desde afuera,asI que te crees muy libre ,cuentame como es estar sujetado desde afuera
1555,003,Ay Si,ay si ay si me vaz a decir que no tienes un saxofon,ay si ay si, me vaz a decir que no tienes un saxofon
1599,006,Filosoraptor,si cataluna se hace independiente ¿seguerIa siendo el dia 12 de octubre festivo?,si cataluna se hace independiente ,¿seguerIa siendo el dia 12 de octubre festivo?
1605,008,Matias Prats,ultima hora!!!!!!!¡!! todos a la basw a ver el partido,ultima hora,!!!!!!!¡!! todos a la basw a ver el partido
1610,008,Matias Prats,ultima hora!!!!!!!¡!! todos a la base a ver el partido,ultima hora,!!!!!!!¡!! todos a la base a ver el partido
1620,012,Willy Wonka,Asi que crees que has probado todo? dime Que se siente no haber ido a Chuchulukos!,Asi que crees que has probado todo? ,dime Que se siente no haber ido a Chuchulukos!
1646,012,Willy Wonka,Asi que tienes vacaciones dime que se siente tener que hacer deberes,Asi que tienes vacaciones ,dime que se siente tener que hacer deberes
1648,003,Ay Si,ay si ay si! amo mi soledad y te vas a la mierda,ay si ay si,! amo mi soledad y te vas a la mierda
1812,011,Problems,a veces quisiera comprar un coche nuevo luego me acuerdo que gano 6 mil al mes y se me pasa,a veces quisiera comprar un coche nuevo luego me acuerdo que gano 6 mil al mes, y se me pasa
1816,007,Futurama Fry,me esta ignorando? o es impresion mia...,me esta ignorando?, o es impresion mia...
1840,011,Problems,Necesito USB´s personalizada´s y no encuentro,Necesito USB´s personalizada´s, y no encuentro
1877,003,Ay Si,"ay si, ay si perdio magallanes",ay si ay si, perdio magallanes
1891,008,Matias Prats,ultima hora descubren pendejos por el facebook,ultima hora, descubren pendejos por el facebook
1898,003,Ay Si,Ay si ay si Ya soy tIa Monica,Ay si ay si, Ya soy tIa Monica
1900,012,Willy Wonka,dime que se siente que tu jefe te diga que eres un pilar de la empresa y no te toca bono,,dime que se siente que tu jefe te diga que eres un pilar de la empresa y no te toca bono
1939,006,Filosoraptor,Si el MINSA fumiga tanto ¿Porque siempre hay sancudos?,Si el MINSA fumiga tanto ,¿Porque siempre hay sancudos?
1942,006,Filosoraptor,Si el MINSA fumiga tanto ¿Porque siempre hay zancudos?,Si el MINSA fumiga tanto ,¿Porque siempre hay zancudos?
2012,003,Ay Si,"ay si, ay si ahora todos hacen memes",ay si ay si, ahora todos hacen memes
2075,003,Ay Si,"ay si m cambio x una boliviana, y avs t crecioron mas las orejas !!!!",ay si, m cambio x una boliviana y avs t crecioron mas las orejas !!!!
2111,013,Yao Wonka,dime que se siente que tus amigas de tu edad salgan a Apsara y tu no por ser chica,,dime que se siente que tus amigas de tu edad salgan a Apsara y tu no por ser chica
2127,011,Problems,A veces quiero tener un perrito... Pero me acuerdo de Gruchen y se me pasa,A veces quiero tener un perrito... Pero me acuerdo de Gruchen, y se me pasa
2152,006,Filosoraptor,si albucho es real ¿por que esas miradas?,si albucho es real ,¿por que esas miradas?
2199,012,Willy Wonka,Asi que tienes iconitos cuentame mas,Asi que tienes iconitos ,cuentame mas
2216,003,Ay Si,ay si tu de malote peleandote por facebook,ay si, tu de malote peleandote por facebook
2225,003,Ay Si,ay si... si yo no saque ninguna pura,ay si,... si yo no saque ninguna pura
2226,003,Ay Si,ay si... si yo no saque ninguna prueba,ay si,... si yo no saque ninguna prueba
2243,003,Ay Si,ay si Gino dice que dar un tiempo hasta el lunes Se burla de mi porque Cindy esta en espana,ay si, Gino dice que dar un tiempo hasta el lunes Se burla de mi porque Cindy esta en espana
2338,012,Willy Wonka,¿Es que no tienes paciencia? dime que se siente cuando jonathan borra el grupo,¿Es que no tienes paciencia? ,dime que se siente cuando jonathan borra el grupo
2349,004,Bad Luck Brian,Se gradua de la universidad le debe hasta el alma al ICETEX,Se gradua de la universidad, le debe hasta el alma al ICETEX
2380,012,Willy Wonka,cuentame mas,,cuentame mas
2394,007,Futurama Fry,no estoy seguro si me masturbo porque me da hambre o SI ME DA HAMBRE PORque me masturbo,no estoy seguro si me masturbo porque me da hambre, o SI ME DA HAMBRE PORque me masturbo
2416,008,Matias Prats,ultimas noticias otro semestre que se cagan en los estudiantes,ultimas noticias, otro semestre que se cagan en los estudiantes
2476,011,Problems,le dije que no queria tacos y me llevo a chingar mi madre,le dije que no queria tacos, y me llevo a chingar mi madre
2517,003,Ay Si,ay si ay si como va a venir chuyin barajas al Kubik Ya todos : dime solo esta veeez...,ay si ay si, como va a venir chuyin barajas al Kubik Ya todos : dime solo esta veeez...
2536,011,Problems,Me dijo que pelicula y helado Y me la metio seca,Me dijo que pelicula, y helado Y me la metio seca
2549,012,Willy Wonka,ohhhhhhhh me gustas ???dime domas ah .. tu ya sabesss,ohhhhhhhh me gustas ???,dime domas ah .. tu ya sabesss
2554,012,Willy Wonka,asi que eres el gato de la posta veterinaria... dime que se siente ser utilizado en nombre de la ciencia,asi que eres el gato de la posta veterinaria... ,dime que se siente ser utilizado en nombre de la ciencia
2571,012,Willy Wonka,"Te gusta hablar mal de los costenos, dime que se siente viajar a barranquilla para poder ver jugar a la seleccion?",Te gusta hablar mal de los costenos ,dime que se siente viajar a barranquilla para poder ver jugar a la seleccion?
2578,003,Ay Si,Ay si ay si Ahora todos usan camiseta roja,Ay si ay si, Ahora todos usan camiseta roja
2634,004,Bad Luck Brian,Se une a octubre sin pacman's le aparece una publicacion donde si tiene que poner un pacman,Se une a octubre sin pacman's, le aparece una publicacion donde si tiene que poner un pacman
2642,007,Futurama Fry,este meme es corto o lees muy rapido,este meme es corto, o lees muy rapido
2653,004,Bad Luck Brian,Le va a un candidato payasito y no le gustan las bromas,Le va a un candidato payasito y no, le gustan las bromas
2656,004,Bad Luck Brian,quiere de presidente a un payaso no le gustan las bromas,quiere de presidente a un payaso no, le gustan las bromas
2669,006,Filosoraptor,si una tostada con mantequilla siempre cae hacia el lado de la mantequilla y un gato siempre cae de pie... ¿Que pasarIa si ato una tostada con mantequilla a la espalda de un gato con el lado de la mantequilla mirando hacia arriba y los tiro?,si una tostada con mantequilla siempre cae hacia el lado de la mantequilla y un gato siempre cae de pie... ,¿Que pasarIa si ato una tostada con mantequilla a la espalda de un gato con el lado de la mantequilla mirando hacia arriba y los tiro?
2679,012,Willy Wonka,asi que estas terminando los comparativos dime que se siente que se reinicie el pc,asi que estas terminando los comparativos ,dime que se siente que se reinicie el pc
2732,007,Futurama Fry,y aun nose si sigue aca o no pero me a escrito mensajes raros,y aun nose si sigue aca, o no pero me a escrito mensajes raros
2840,008,Matias Prats,Noticia de ultima hora El viejo verde de Chepe ha sido declarado verguenza nacional,Noticia de ultima hora, El viejo verde de Chepe ha sido declarado verguenza nacional
2845,003,Ay Si,ay si ay si ya duermete jaja,ay si ay si, ya duermete jaja
2895,003,Ay Si,Ay si ay si Estoy muy ofendid@,Ay si ay si, Estoy muy ofendid@
2902,003,Ay Si,ay si y santaclaus es mi papi,ay si, y santaclaus es mi papi
2914,003,Ay Si,ay si y santa clos es mi papi,ay si, y santa clos es mi papi
2984,003,Ay Si,Hay si me Robos Las Imagenes A lucrecia Y ya chingue,Hay si, me Robos Las Imagenes A lucrecia Y ya chingue
3097,004,Bad Luck Brian,adicionan 1 minuto para que peru haga gol se lo hacen a el,adicionan 1 minuto para que peru haga gol, se lo hacen a el
3124,012,Willy Wonka,"creaste un tramite dime, ¿que se siente destruir produccion?",creaste un tramite ,dime ¿que se siente destruir produccion?
3131,013,Yao Wonka,asi que haciendo campana politica sucia ¡dime que se siente saber que este 25 molina es el que va a ganar!,asi que haciendo campana politica sucia ¡,dime que se siente saber que este 25 molina es el que va a ganar!
3178,003,Ay Si,ay si habla de mandarina y es el mas mandarina,ay si, habla de mandarina y es el mas mandarina
3214,004,Bad Luck Brian,canta arriba de un arbol se electrocuta,canta arriba de un arbol, se electrocuta
3264,006,Filosoraptor,si goku queria ver tanto a su abuelo ¿POR QUE no lo busco una de las 8 veces que murio?,si goku queria ver tanto a su abuelo ,¿POR QUE no lo busco una de las 8 veces que murio?
3287,012,Willy Wonka,dime que se siente ponerte al pedo y que te cambien de servicio,,dime que se siente ponerte al pedo y que te cambien de servicio
3327,004,Bad Luck Brian,quiere crear un meme y le explota el !pod,quiere crear un meme y, le explota el !pod
3335,003,Ay Si,ay si ay si de un pedo claro narizon pero con mas pegue que tu en tu puta vida xd,ay si ay si, de un pedo claro narizon pero con mas pegue que tu en tu puta vida xd
3392,011,Problems,pobre bogota si la izquierda gana todos perdemos pierde la educacion el comercio la seguridad voten por clara y veran que termina con lo poquito que dejo petro,pobre bogota si la izquierda gana todos perdemos pierde la educacion el comercio la seguridad voten por clara, y veran que termina con lo poquito que dejo petro
3418,006,Filosoraptor,si tanto moria krilin y solo lo revivian ¿porque no deseaban que fuera inmortal?,si tanto moria krilin y solo lo revivian ,¿porque no deseaban que fuera inmortal?
3452,003,Ay Si,hay si te sientes mucho porque te tomas la pis de la viviana,hay si, te sientes mucho porque te tomas la pis de la viviana
3473,003,Ay Si,"Ay si, ay si No puedo tomar guaro sin Sofi",Ay si ay si, No puedo tomar guaro sin Sofi
3493,003,Ay Si,ay si ay si el nuevo memero,ay si ay si, el nuevo memero
3496,012,Willy Wonka,Asi que celebraras tu cumpleanos en cava dime que se siente que te regalen 1 torta 1 jarra y tragos de cortesia para ellas,Asi que celebraras tu cumpleanos en cava ,dime que se siente que te regalen 1 torta 1 jarra y tragos de cortesia para ellas
3497,004,Bad Luck Brian,come danonino se hace mas enano,come danonino, se hace mas enano
3498,003,Ay Si,"ay si, ay si tu gato te aviso de mi visita",ay si ay si, tu gato te aviso de mi visita
3559,012,Willy Wonka,dime walter que se siente la segunda falange?,,dime walter que se siente la segunda falange?
3577,007,Futurama Fry,No se si chile esta bueno o los otros equipos estan malos,No se si chile esta bueno, o los otros equipos estan malos
3583,004,Bad Luck Brian,entrena para ser el mejor sniper se lo bajan a la primera,entrena para ser el mejor sniper, se lo bajan a la primera
3627,004,Bad Luck Brian,Se hace macrista para salvar a la Republica de la tiranIa Su nuevo lIder le hace una estatua a Peron,Se hace macrista para salvar a la Republica de la tiranIa Su nuevo lIder, le hace una estatua a Peron
3640,004,Bad Luck Brian,Quiere construir en mexico Su novia no lo deja,Quiere construir en mexico Su novia no, lo deja
3684,007,Futurama Fry,Este wey asi nacio o c hace pendejo???,Este wey asi nacio, o c hace pendejo???
3700,003,Ay Si,ay si ay si como se tiro a leonor ahora si lo aman,ay si ay si, como se tiro a leonor ahora si lo aman
3716,003,Ay Si,ay si ese yanke  dijo ke ecua perdia pero gano carajo q bn hp,ay si, ese yanke  dijo ke ecua perdia pero gano carajo q bn hp
3730,013,Yao Wonka,Jajajaja dime que Se siente valeria?,Jajajaja ,dime que Se siente valeria?
3793,007,Futurama Fry,No se si la Cali me llama o se esta echando aire,No se si la Cali me llama, o se esta echando aire
3803,012,Willy Wonka,"AsI que Oaxaca es lIder en Ciencia y tecnologIa ¿ah? Que interesante, ahora cuentame una de vaqueros",AsI que Oaxaca es lIder en Ciencia y tecnologIa ¿ah? Que interesante ahora ,cuentame una de vaqueros
3828,007,Futurama Fry,me pregunto si me quedo o abandono el grupo,me pregunto si me quedo, o abandono el grupo
3847,007,Futurama Fry,no se si primero se te para o siempre  esta parado,no se si primero se te para, o siempre  esta parado
3869,012,Willy Wonka,AsI que eres Rafael Correa Ya gano la seleccion! dime que se siente ser la unica cagada del Ecuador?,AsI que eres Rafael Correa Ya gano la seleccion! ,dime que se siente ser la unica cagada del Ecuador?
3941,011,Problems,las capitanas de la dotora me dijeron que debIa apoyarle el candidato en pamplona... yo no sabIa que eso es corrupcion y que no hay cirugIa que corrija esa fealdad del alma,las capitanas de la dotora me dijeron que debIa apoyarle el candidato en pamplona... yo no sabIa que eso es corrupcion, y que no hay cirugIa que corrija esa fealdad del alma
3949,008,Matias Prats,noticia de ultima hora el equipo no hace nada,noticia de ultima hora, el equipo no hace nada
3955,003,Ay Si,"Ay si ay si lindo mi ecuador Si hubiesen perdido, estuvieran Quinteros hijue!!!",Ay si ay si, lindo mi ecuador Si hubiesen perdido estuvieran Quinteros hijue!!!
3960,003,Ay Si,huy si claro que era viergen pero ya no lo era a los 14 :|,huy si, claro que era viergen pero ya no lo era a los 14 :|
3961,003,Ay Si,ay si ay si y paola no es doris,ay si ay si, y paola no es doris
3985,003,Ay Si,ay si ay si como si en verdad me hubiera montado ! jaja,ay si ay si, como si en verdad me hubiera montado ! jaja
4200,003,Ay Si,ay si le juegan una broma y tira la barbie,ay si, le juegan una broma y tira la barbie
4240,004,Bad Luck Brian,encuentra un elfo se le hace alto,encuentra un elfo, se le hace alto
4267,003,Ay Si,ay si ay si que rudo,ay si ay si, que rudo
4296,011,Problems,le dije hazme sentir mujer y el muy cabron me puso a moler nixtamal en el metate,le dije hazme sentir mujer, y el muy cabron me puso a moler nixtamal en el metate
4330,003,Ay Si,Ay si ay si Peleo con Mafer,Ay si ay si, Peleo con Mafer
4371,003,Ay Si,ay si ay si estudio ingenieria en energia y ya todo tiene energIa!,ay si ay si, estudio ingenieria en energia y ya todo tiene energIa!
4374,010,Prepare Yourself,preparense porque ya no tardan en aparecer... los post de gordito farandulero ministrando,preparense, porque ya no tardan en aparecer... los post de gordito farandulero ministrando
4383,007,Futurama Fry,emm no se si me chupa un huevo o me chupa dos,emm no se si me chupa un huevo, o me chupa dos
4404,012,Willy Wonka,asi que eres el lider del grupo de whatsapp? dime que se siente traer a todos de bajada,asi que eres el lider del grupo de whatsapp? ,dime que se siente traer a todos de bajada
4473,006,Filosoraptor,¿y si no es un fallo y quedamos pfu todos ?,,¿y si no es un fallo y quedamos pfu todos ?
4491,004,Bad Luck Brian,tiene un amigo que se coje a las top a ella la ve como a carlos,tiene un amigo que, se coje a las top a ella la ve como a carlos
4517,011,Problems,me dijo que se la chupara ... y no me aviso,me dijo que se la chupara ..., y no me aviso
4545,012,Willy Wonka,Te crees superior a todos dime que se siente no tener amigos?,Te crees superior a todos ,dime que se siente no tener amigos?
4627,006,Filosoraptor,¿ES IDOIA LA SERGIO DEL FEMENINO?,,¿ES IDOIA LA SERGIO DEL FEMENINO?
4633,006,Filosoraptor,aver si me aclaro ¿es ir a cagar o ir a k,aver si me aclaro ,¿es ir a cagar o ir a k
4660,007,Futurama Fry,no se si estan estudiando ingles o solo pasando el rato,no se si estan estudiando ingles, o solo pasando el rato
4755,003,Ay Si,ay si ay si viernes lluvioso y todos se quedan en casa,ay si ay si, viernes lluvioso y todos se quedan en casa
4808,003,Ay Si,Ay si ay si Soy todo un atleta,Ay si ay si, Soy todo un atleta
4810,003,Ay Si,"Ay si, ay si...  llegare con mancuernillas y ustedes jodidos marginales no!",Ay si ay si,...  llegare con mancuernillas y ustedes jodidos marginales no!
4818,011,Problems,dijo me llevarIa a junior tacos y termine haciendo huevos a la mexicana en casa,dijo me llevarIa a junior tacos, y termine haciendo huevos a la mexicana en casa
4835,011,Problems,Estoy aburrida de todos y triste de todoooos,Estoy aburrida de todos, y triste de todoooos
4938,008,Matias Prats,ultima hora el arroz chino esta perdido,ultima hora, el arroz chino esta perdido
4954,003,Ay Si,ay si TEMBLOR!! voy a publicarlo al face,ay si, TEMBLOR!! voy a publicarlo al face
4972,003,Ay Si,ay si ay si vendo tortas y me siento mucho ay si,ay si ay si, vendo tortas y me siento mucho ay si
4974,003,Ay Si,Hay si si. Soy mas chingon q willy Lavando tanques,Hay si, si. Soy mas chingon q willy Lavando tanques
5004,012,Willy Wonka,dime que se siente tener diarrea xiti,,dime que se siente tener diarrea xiti
5106,005,Disaster Girl,ahi vivia el joshua viiviia el 15 vivia,ahi vivia el joshua viiviia el 15 ,vivia
5149,011,Problems,La Galleta me dijo  que la suerte esta de mi lado y esta del lado de otros.,La Galleta me dijo  que la suerte esta de mi lado, y esta del lado de otros.
5185,012,Willy Wonka,asI que eres Colombiano dime que se siente haber ganado ayer?,asI que eres Colombiano ,dime que se siente haber ganado ayer?
5195,004,Bad Luck Brian,estudia ingenieria  petrolera se acaba el petroleo,estudia ingenieria  petrolera, se acaba el petroleo
5197,003,Ay Si,"Ay si, ay si Me dio nausea",Ay si ay si, Me dio nausea
5212,011,Problems,le dije que nos casaramos y al otro dia ya tenia novia,le dije que nos casaramos, y al otro dia ya tenia novia
5216,003,Ay Si,ay si yo me cuelo en transmilenio,ay si, yo me cuelo en transmilenio
5228,008,Matias Prats,noticia de ultima hora encontramos a un nino que no recordaba donde habia perdido su dignidad,noticia de ultima hora, encontramos a un nino que no recordaba donde habia perdido su dignidad
5236,008,Matias Prats,noticia de ultima hora a Tono nadie lo quiere,noticia de ultima hora, a Tono nadie lo quiere
5285,003,Ay Si,ay si ay si vas al primer dia al gym  y te crees hercules,ay si ay si, vas al primer dia al gym  y te crees hercules
5287,003,Ay Si,"¡Ay si, ay si! soy de oas",¡Ay si ay si,! soy de oas
5300,003,Ay Si,ay si que bueno,ay si, que bueno
5354,012,Willy Wonka,¿que ya terminaste todos los reactivos? dime que se siente que no haya espectrofotometro,¿que ya terminaste todos los reactivos? ,dime que se siente que no haya espectrofotometro
5376,006,Filosoraptor,si las lentejas son ricas en hierro ¿las puedo vender en la chatarra?,si las lentejas son ricas en hierro ,¿las puedo vender en la chatarra?
5394,004,Bad Luck Brian,quiere hacer maestrias no le gusta la INVESTIGACION cientifica,quiere hacer maestrias no, le gusta la INVESTIGACION cientifica
5396,008,Matias Prats,noticia de ultima hora nilson augusto acosta alcalde de guasca 2016,noticia de ultima hora, nilson augusto acosta alcalde de guasca 2016
5473,004,Bad Luck Brian,"Ay si , Dayanara se cree muy cool Pidiendo bomberos !",Ay si  Dayanara, se cree muy cool Pidiendo bomberos !
5540,004,Bad Luck Brian,jajaja Ninon Pazos Dime que se siente creerse el ultimo aguacate de la mata?,jajaja Ninon Pazos Dime que, se siente creerse el ultimo aguacate de la mata?
5620,007,Futurama Fry,¿no se si es weon? o le gusta que chile peirda,¿no se si es weon?, o le gusta que chile peirda
5633,003,Ay Si,Ay si ay si Mis amiguitos del staff,Ay si ay si, Mis amiguitos del staff
5643,003,Ay Si,Ay si ay si Su mujer le dijo decir cerveza,Ay si ay si, Su mujer le dijo decir cerveza
5723,004,Bad Luck Brian,se casa su novia es bien india y se siente diva!,se casa su novia es bien india y, se siente diva!
5745,011,Problems,teniendo internet y pregunta como estara el tiempo manana,teniendo internet, y pregunta como estara el tiempo manana
5749,003,Ay Si,ay si me parezco a nicolas maduro,ay si, me parezco a nicolas maduro
5757,003,Ay Si,ay si Brian siempre es el mejor guarda!,ay si, Brian siempre es el mejor guarda!
5775,004,Bad Luck Brian,registro civil en paro se le pierden los documentos,registro civil en paro, se le pierden los documentos
5787,011,Problems,me dijo que votara y tendrIa un empleo hace 4 anos no se nada de el,me dijo que votara, y tendrIa un empleo hace 4 anos no se nada de el
5794,011,Problems,me dijo que votara y me darIa un empleo hace 4 anos no se nada de el,me dijo que votara, y me darIa un empleo hace 4 anos no se nada de el
5812,011,Problems,a veces piensoque las broncas con mi vieja estan feas luego veo las de mi hermano con su vieja y se me pasa,a veces piensoque las broncas con mi vieja estan feas luego veo las de mi hermano con su vieja, y se me pasa
5863,011,Problems,Cuando Marys me.dice Que que requiero y me pongo de vIctima,Cuando Marys me.dice Que que requiero, y me pongo de vIctima
5911,011,Problems,CreIa que hoy era mi cita y aun falta un mes,CreIa que hoy era mi cita, y aun falta un mes
5930,004,Bad Luck Brian,el profe hace parejas le toca con nanae,el profe hace parejas, le toca con nanae
5995,003,Ay Si,Ay si ay si Me dicen el gordo y que,Ay si ay si, Me dicen el gordo y que
6008,004,Bad Luck Brian,se agacha a perilliar el delay se le ve la raya,se agacha a perilliar el delay, se le ve la raya
6010,011,Problems,que triste... mi hijo joshua se la come. y sin pelos,que triste... mi hijo joshua se la come., y sin pelos
6074,008,Matias Prats,ultima hora parace imposible pero el grupo de los mejores se queda mudo,ultima hora, parace imposible pero el grupo de los mejores se queda mudo
6093,006,Filosoraptor,¿cuando julieta pierde algo ... ...es por que se le a caido al suelo?,,¿cuando julieta pierde algo ... ...es por que se le a caido al suelo?
6113,004,Bad Luck Brian,mete un gol lo hace encontra,mete un gol, lo hace encontra
6122,004,Bad Luck Brian,aspira 3 foliculos le salen 4 ovocitos,aspira 3 foliculos, le salen 4 ovocitos
6130,007,Futurama Fry,no se si esta mandando un Whatsapp o esta atacando mi portal,no se si esta mandando un Whatsapp, o esta atacando mi portal
6136,004,Bad Luck Brian,se gana el primer lugar le dan de premio un libro,se gana el primer lugar, le dan de premio un libro
6138,006,Filosoraptor,Si fnaf 2 fue en el 1987 ¿en que ano es el fnaf 3?,Si fnaf 2 fue en el 1987 ,¿en que ano es el fnaf 3?
6182,006,Filosoraptor,¿Y como te sientes? Att: WIlker,,¿Y como te sientes? Att: WIlker
6204,006,Filosoraptor,¿Y si mejor te callas? Att: wilker,,¿Y si mejor te callas? Att: wilker
6248,006,Filosoraptor,"Si la ley es ""quien te gusta no te quiere y quien te quiere no te gusta"" ¿POR QUE TANTA GENTE SE CASA?","Si la ley es ""quien te gusta no te quiere y quien te quiere no te gusta"" ",¿POR QUE TANTA GENTE SE CASA?
6257,003,Ay Si,"Ay si, ay si ... tengo wifi en mi casa. y quiero mi tableta.",Ay si ay si, ... tengo wifi en mi casa. y quiero mi tableta.
6268,011,Problems,Alomejor sere secretaria y nose nada de eso,Alomejor sere secretaria, y nose nada de eso
6344,011,Problems,jose me dijo la puntica y me la metio toda,jose me dijo la puntica, y me la metio toda
6348,011,Problems,jose me dijo la puntica y me preno 2 veces,jose me dijo la puntica, y me preno 2 veces
6410,008,Matias Prats,ultima hora gustavo luna sibaja anuncia que adora mucho a nela mendonza,ultima hora, gustavo luna sibaja anuncia que adora mucho a nela mendonza
6428,008,Matias Prats,Noticias de ultima hora el dolar se vende a 16.76 Y mayelo supero su taza maxima de mantenido.. Los seguiremos informado,Noticias de ultima hora, el dolar se vende a 16.76 Y mayelo supero su taza maxima de mantenido.. Los seguiremos informado
