,meme_id,plantilla,texto_no_tilde,text_1,text_2
1418,008,Matias Prats,noticia de ultima hora emily no sabe besar xddddd,noticia de ultima hora, emily no sabe besar xddddd
1460,006,Filosoraptor,SI VOLVIO ARMERO ¿VUELVE EL BOLILLO?,SI VOLVIO ARMERO ,¿VUELVE EL BOLILLO?
1475,008,Matias Prats,Noticias de ¡ultima hora! vallan ahorrando para mis cumpes,Noticias de ¡ultima hora,! vallan ahorrando para mis cumpes
1502,012,Willy Wonka,asi que fumas cigarrillo dime que se siente tener mal aliento,asi que fumas cigarrillo ,dime que se siente tener mal aliento
1529,012,Willy Wonka,y cuentame que tal tu dIa ?,y ,cuentame que tal tu dIa ?
1557,010,Prepare Yourself,preparense fumadores las enfermedades are coming,preparense, fumadores las enfermedades are coming
1568,003,Ay Si,"uy si, uy si mi papa se va a trabajar a otra galaxia",uy si uy si, mi papa se va a trabajar a otra galaxia
1594,003,Ay Si,ay si ay si soy el zuriel y lo poco que conoci de culichi no me gusto,ay si ay si, soy el zuriel y lo poco que conoci de culichi no me gusto
1674,006,Filosoraptor,Si el aborto es asesinatoo ¿la masturbacion es genocidio?,Si el aborto es asesinatoo ,¿la masturbacion es genocidio?
1675,006,Filosoraptor,Si el aborto es asesinato ¿la masturbacion es genocidio?,Si el aborto es asesinato ,¿la masturbacion es genocidio?
1701,006,Filosoraptor,Aqueromomucho ¿que vaina es esa ?,Aqueromomucho ,¿que vaina es esa ?
1901,007,Futurama Fry,no se si trabajo en logg o en un taller mecanico,no se si trabajo en logg, o en un taller mecanico
1972,012,Willy Wonka,ASÍ que querIas empezar la intervencion dime que se siente saber que no es tan facil,ASÍ que querIas empezar la intervencion ,dime que se siente saber que no es tan facil
1982,011,Problems,Te pones una naughty camisa y lencerIa A tu novio le gusta tu cinto nomatedigo,Te pones una naughty camisa, y lencerIa A tu novio le gusta tu cinto nomatedigo
2019,003,Ay Si,"ay si, ay si sali a manifestar y me roban el carro",ay si ay si, sali a manifestar y me roban el carro
2111,003,Ay Si,Ay si ay si Ya jalo,Ay si ay si, Ya jalo
2130,006,Filosoraptor,Si argentina juega contra ingleterra en las malvinas ¿Juegan de Local o de Visita?,Si argentina juega contra ingleterra en las malvinas ,¿Juegan de Local o de Visita?
2136,011,Problems,"Tengo fotos de mi evento, pero en papel y no las puedo presumir en facebook",Tengo fotos de mi evento pero en papel, y no las puedo presumir en facebook
2156,003,Ay Si,Ay si ay si Yo controlo todos mis gatos,Ay si ay si, Yo controlo todos mis gatos
2226,003,Ay Si,"ay si, ay si disco nuevo de sutra",ay si ay si, disco nuevo de sutra
2246,004,Bad Luck Brian,Heyyy Que se siente ser un aborto?,Heyyy Que, se siente ser un aborto?
2355,008,Matias Prats,Noticias de ultima hora Dayanna se durmio otra vez,Noticias de ultima hora, Dayanna se durmio otra vez
2390,008,Matias Prats,Noticia de ultima hora A TENGUE le pica el culo,Noticia de ultima hora, A TENGUE le pica el culo
2397,003,Ay Si,ay si ay haora todos los memes son tuyos,ay si, ay haora todos los memes son tuyos
2419,003,Ay Si,"Ay si ay si ahora todos a hablar mal de la seleccion, pero bien que veran el partido el martes",Ay si ay si, ahora todos a hablar mal de la seleccion pero bien que veran el partido el martes
2444,006,Filosoraptor,Si soy de la cdmx ¿Soy cedemeco?,Si soy de la cdmx ,¿Soy cedemeco?
2480,012,Willy Wonka,dime ¿que se siente ir al mar por primera ves?,,dime ¿que se siente ir al mar por primera ves?
2507,012,Willy Wonka,"Asi que usas linux dime, ¿cuantos errores resolves por dia?",Asi que usas linux ,dime ¿cuantos errores resolves por dia?
2511,004,Bad Luck Brian,recibe la INFORMACION que cura de lolita ayala se enferma,recibe la INFORMACION que cura de lolita ayala, se enferma
2514,004,Bad Luck Brian,se duerme en una bolsa para dormir lo tiran a la basura,se duerme en una bolsa para dormir, lo tiran a la basura
2529,003,Ay Si,"ay si, ay si ahora todos saben hacer memes",ay si ay si, ahora todos saben hacer memes
2565,003,Ay Si,ay si ay si que elegancia la de francia,ay si ay si, que elegancia la de francia
2614,003,Ay Si,¡Ay si ay si! hoy es mi cumpleanos,¡Ay si ay si,! hoy es mi cumpleanos
2648,012,Willy Wonka,asI es que quieres tomarte un dIa compensado en turno noche ah? cuentame mas...,asI es que quieres tomarte un dIa compensado en turno noche ah? ,cuentame mas...
2689,012,Willy Wonka,a ver dime tu hijo desayuno ´hoy,a ver ,dime tu hijo desayuno ´hoy
2690,012,Willy Wonka,a ver dime tu hijo desayuno hoy,a ver ,dime tu hijo desayuno hoy
2709,003,Ay Si,ay si mandemosle a inglaterra,ay si, mandemosle a inglaterra
2711,003,Ay Si,ay si mandemosle a inglaterra,ay si, mandemosle a inglaterra
2840,003,Ay Si,ay si se cree la beto pero es una momia,ay si, se cree la beto pero es una momia
2851,004,Bad Luck Brian,Se duerme a las 4 Llega temprano a Cqbo y le suspenden todas las clases,Se duerme a las 4 Llega temprano a Cqbo y, le suspenden todas las clases
2879,004,Bad Luck Brian,compro el celular que siempre quise lo permuto por weas xD,compro el celular que siempre quise, lo permuto por weas xD
3024,011,Problems,como cuando vas al cine y todos tienen pareja menostu,como cuando vas al cine, y todos tienen pareja menostu
3042,003,Ay Si,ay si ay si le digo a la psicologa,ay si ay si, le digo a la psicologa
3109,004,Bad Luck Brian,Quiere entrar a wp para administrar el blog Se le olvida la contrasena del mail,Quiere entrar a wp para administrar el blog Se, le olvida la contrasena del mail
3110,004,Bad Luck Brian,Quiere entrar a wp para administrar el blog Se le olvida la contrasena del mail  xdxdxdddddd,Quiere entrar a wp para administrar el blog Se, le olvida la contrasena del mail  xdxdxdddddd
3139,003,Ay Si,"Uy si, uy si, te crees pituca y te compras saltena en dona nancy.......",Uy si uy si, te crees pituca y te compras saltena en dona nancy.......
3160,004,Bad Luck Brian,entonces los comunistas son machistas siempre lo supe,entonces los comunistas son machistas siempre, lo supe
3162,003,Ay Si,"ay si, separo la basura para no contaminar",ay si, separo la basura para no contaminar
3180,004,Bad Luck Brian,Dice que no sabe programar lo escucha deiby,Dice que no sabe programar, lo escucha deiby
3310,008,Matias Prats,Atencion ultima hora el bitcoin ya esta en villavicencio,Atencion ultima hora, el bitcoin ya esta en villavicencio
3357,011,Problems,Va a cerrar venta y se vino el huaico,Va a cerrar venta, y se vino el huaico
3395,008,Matias Prats,ultimas noticias gana chile,ultimas noticias, gana chile
3449,004,Bad Luck Brian,cuando me dejo pero se acordo que me habia ganado la loteria,cuando me dejo pero, se acordo que me habia ganado la loteria
3518,012,Willy Wonka,"Asi que eres de la udi dime que se siente defender la educacion privada, pero tu presidenta de partido no sepa escribir la palabra ""consenso""",Asi que eres de la udi ,"dime que se siente defender la educacion privada pero tu presidenta de partido no sepa escribir la palabra ""consenso"""
3560,006,Filosoraptor,¿si jorge se come una oveja Es canibalismo?,,¿si jorge se come una oveja Es canibalismo?
3583,006,Filosoraptor,¿A LOS CUANTOS MESES DE PONERTE EN REDES SOCIALES COMO ARQ. TERMINAS LA CARRERA O TE DAN TU TÍTULO?,,¿A LOS CUANTOS MESES DE PONERTE EN REDES SOCIALES COMO ARQ. TERMINAS LA CARRERA O TE DAN TU TÍTULO?
3614,003,Ay Si,Ay si ay si saquen del grupo Que cuando me vean alla con otro grupo no se me acerquen jajaja,Ay si ay si, saquen del grupo Que cuando me vean alla con otro grupo no se me acerquen jajaja
3654,012,Willy Wonka,"Entonces dime, que se siente ser el preferido del ""Gordo""",Entonces ,"dime que se siente ser el preferido del ""Gordo"""
3655,004,Bad Luck Brian,jjjjjj elton se la come Memes nicas,jjjjjj elton, se la come Memes nicas
3802,006,Filosoraptor,"Segun el DANE si un colombiano tiene ingresos mensuales por mas de 217.043 pesos,no esta en situacion de pobreza monetaria y si yo me gasto 9 mil diarios en almuerzo ,4 mil en buses y 2 mil pa las onces,¿Estoy llevado del hptas?",Segun el DANE si un colombiano tiene ingresos mensuales por mas de 217.043 pesosno esta en situacion de pobreza monetaria y si yo me gasto 9 mil diarios en almuerzo 4 mil en buses y 2 mil pa las onces,¿Estoy llevado del hptas?
3857,004,Bad Luck Brian,le salen munecos rapidos en mario kart pierde 3 dias de seguido y la mujer lo hecha,le salen munecos rapidos en mario kart pierde 3 dias de seguido y la mujer, lo hecha
3913,003,Ay Si,ay si ay si voy a estrenar cero kilometros que me compro papi,ay si ay si, voy a estrenar cero kilometros que me compro papi
3933,003,Ay Si,"ay si, ahora todos se creen consagrados vaya PREGUNTENLES juan 3:16 a ver si se lo saben",ay si, ahora todos se creen consagrados vaya PREGUNTENLES juan 3:16 a ver si se lo saben
3997,003,Ay Si,Ay si ay si Manana es mi cumple y me festeja la Lulu,Ay si ay si, Manana es mi cumple y me festeja la Lulu
4125,004,Bad Luck Brian,el siguiente en el set le suben el peso,el siguiente en el set, le suben el peso
4127,004,Bad Luck Brian,diego cuando le mama el pene a los hombre,diego cuando, le mama el pene a los hombre
4157,011,Problems,Me dijo que me seguirIa y no lo ha hecho,Me dijo que me seguirIa, y no lo ha hecho
4175,003,Ay Si,ay si que malote,ay si, que malote
4194,011,Problems,Ayer fue mi cumpleanos y no me regalaron nada!!!,Ayer fue mi cumpleanos, y no me regalaron nada!!!
4219,006,Filosoraptor,"TU NOVIA/ESPOSA ESTA A PUNTO DE MORIR Y SOLO TENER SEXO LA PUEDE SALVAR; TU ESTAS LEJOS Y TU AMIGO ESTA CERCA ¿dEJAS QUE TU AMIGO SALVE A TU NOVIA/ESPOSA, O DEJAS QUE ELLA SE MUERA?",TU NOVIA/ESPOSA ESTA A PUNTO DE MORIR Y SOLO TENER SEXO LA PUEDE SALVAR; TU ESTAS LEJOS Y TU AMIGO ESTA CERCA ,¿dEJAS QUE TU AMIGO SALVE A TU NOVIA/ESPOSA O DEJAS QUE ELLA SE MUERA?
4456,003,Ay Si,ay si...!! mi jefa dice que si ando con mi amigo por salir un dia...!!,ay si,...!! mi jefa dice que si ando con mi amigo por salir un dia...!!
4457,011,Problems,dijo esta noche ay accion y puso dragon ball,dijo esta noche ay accion, y puso dragon ball
4461,012,Willy Wonka,asi que es tu cumple brendo dime que se siente que te quiera mushoooo,asi que es tu cumple brendo ,dime que se siente que te quiera mushoooo
4468,004,Bad Luck Brian,le pide pololeo lo friendzonean,le pide pololeo, lo friendzonean
4472,004,Bad Luck Brian,va al banco le roban la plata,va al banco, le roban la plata
4625,004,Bad Luck Brian,cotes fue a comerse a paba y se comen  a cotes,cotes fue a comerse a paba y, se comen  a cotes
4701,011,Problems,me dijo que ella elegiria una mascota y dijo pantera con unas doradas,me dijo que ella elegiria una mascota, y dijo pantera con unas doradas
4756,004,Bad Luck Brian,espera demasio game of troners y lo terminan cancelando,espera demasio game of troners y, lo terminan cancelando
4789,004,Bad Luck Brian,piensa romperla maldicion  de zap los sabados le toca trabajar 3 sabados seguidos,piensa romperla maldicion  de zap los sabados, le toca trabajar 3 sabados seguidos
4819,004,Bad Luck Brian,a dani le disen rechazado por q?por q dayana no lo quiere,a dani le disen rechazado por q?por q dayana no, lo quiere
4856,004,Bad Luck Brian,hace omegle y le dan strike,hace omegle y, le dan strike
4881,004,Bad Luck Brian,Le sacan otro apodo Prefiere el que no le gustaba antes,Le sacan otro apodo Prefiere el que no, le gustaba antes
4897,004,Bad Luck Brian,Hay subienda en Cucuana Se le rompe el chile,Hay subienda en Cucuana Se, le rompe el chile
4902,004,Bad Luck Brian,La hace reIr. Ella dice que se rIe por todo.,La hace reIr. Ella dice que, se rIe por todo.
4921,004,Bad Luck Brian,Anthony se la tira de muy malandro en el salon lecho se lo folla,Anthony se la tira de muy malandro en el salon lecho, se lo folla
4937,003,Ay Si,ay si ay si deseo mi muerte pero no soy negativo,ay si ay si, deseo mi muerte pero no soy negativo
4959,012,Willy Wonka,dime k se siente sef ser shiriwuillo Dany,,dime k se siente sef ser shiriwuillo Dany
4962,012,Willy Wonka,dime k se siente ser shiriwuillo Dany,,dime k se siente ser shiriwuillo Dany
4994,004,Bad Luck Brian,se va a enjoy no lo meten al core,se va a enjoy no, lo meten al core
5060,012,Willy Wonka,asi que te juegas una final el martes dime que se siente que vengan suarez y cavani,asi que te juegas una final el martes ,dime que se siente que vengan suarez y cavani
5180,012,Willy Wonka,Asi que te gusta liam dime que se siente estar enamorada del chico mas lindo del mundo,Asi que te gusta liam ,dime que se siente estar enamorada del chico mas lindo del mundo
5214,012,Willy Wonka,asI que eres pobre.. dime que se siente ver tantas propagandas?,asI que eres pobre.. ,dime que se siente ver tantas propagandas?
5223,004,Bad Luck Brian,"lo contratan para transmitir el fep se le olvida ponerlo en ""On""",lo contratan para transmitir el fep," se le olvida ponerlo en ""On"""
5256,004,Bad Luck Brian,Va al recital del indio No lo dejan salir por 6 meses,Va al recital del indio No, lo dejan salir por 6 meses
5257,004,Bad Luck Brian,cuando el profe decia q tenia novia ni las oscas lo voltiavan a ver,cuando el profe decia q tenia novia ni las oscas, lo voltiavan a ver
5258,012,Willy Wonka,ASÍ que no entrenas con mucho peso para estar marcadito haber cuentame que vas a marcar si no crias masa muscular,ASÍ que no entrenas con mucho peso para estar marcadito haber ,cuentame que vas a marcar si no crias masa muscular
5274,003,Ay Si,"Ay si, ay si con formato gif voy a comprimir una imagen analogica",Ay si ay si, con formato gif voy a comprimir una imagen analogica
5333,004,Bad Luck Brian,dice que la biblia lo hizo ateo no sabe leer.,dice que la biblia, lo hizo ateo no sabe leer.
5441,003,Ay Si,Hay si ya van a empesar con que manana es vierne y el cuerpo lo sabe,Hay si, ya van a empesar con que manana es vierne y el cuerpo lo sabe
5487,012,Willy Wonka,asi que te gusta comer nutri kinua dime que se siente comer saludablemente,asi que te gusta comer nutri kinua ,dime que se siente comer saludablemente
5532,011,Problems,dijo q lo tenia chikito per me lo metio seco y parecia el titanic,dijo q lo tenia chikito per me lo metio seco, y parecia el titanic
5697,012,Willy Wonka,"En Galicia no hay nivel de quiddich Aja, cuentame mas",En Galicia no hay nivel de quiddich Aja ,cuentame mas
5841,004,Bad Luck Brian,va y le dice un piropo a una chama lo castigan pon falta de respeto le restan 10 puntos  y le ponen un acta grupal a todos,va y le dice un piropo a una chama, lo castigan pon falta de respeto le restan 10 puntos  y le ponen un acta grupal a todos
5895,012,Willy Wonka,Asi que tu eres sayda dime que se siente ser tan hermosa?,Asi que tu eres sayda ,dime que se siente ser tan hermosa?
6080,012,Willy Wonka,asi que nadie te marcaba dime que se siente haber,asi que nadie te marcaba ,dime que se siente haber
6081,012,Willy Wonka,asi que nadie te marcaba dime que se siente haber marcado el gol del ano de taco,asi que nadie te marcaba ,dime que se siente haber marcado el gol del ano de taco
6174,004,Bad Luck Brian,quiere hacer una broma se burlan si piedad de el,quiere hacer una broma, se burlan si piedad de el
6185,003,Ay Si,hay si luis,hay si, luis
6218,012,Willy Wonka,y cuentame... cuando le vas a pagar los 3000 a lida?,y ,cuentame... cuando le vas a pagar los 3000 a lida?
6455,003,Ay Si,Ay si ay si La johana tiene rico culo,Ay si ay si, La johana tiene rico culo
6457,003,Ay Si,Ay si ay si ahora todos quieren ser solteros para ir a... Drink & greet,Ay si ay si, ahora todos quieren ser solteros para ir a... Drink & greet
6588,012,Willy Wonka,Y dime que se siente Ser chingon de amadres,Y ,dime que se siente Ser chingon de amadres
6610,004,Bad Luck Brian,Busca una sintetica con pool Se lo llevan despues del partido,Busca una sintetica con pool Se, lo llevan despues del partido
6618,004,Bad Luck Brian,Le preguntan que si le DARÍA la clave a su novia sin antes borrar cosas No tiene novia,Le preguntan que si, le DARÍA la clave a su novia sin antes borrar cosas No tiene novia
6655,011,Problems,"Uno aquI seco, y nadie le regala una fria Pero hay un Dios alla en e cielo",Uno aquI seco, y nadie le regala una fria Pero hay un Dios alla en e cielo
6748,012,Willy Wonka,dime que se siente tener sancion?,,dime que se siente tener sancion?
6856,004,Bad Luck Brian,le pagan transfer a ragnaros no le pagan mensualidad,le pagan transfer a ragnaros no, le pagan mensualidad
6912,004,Bad Luck Brian,le ofrecen arroz chino se acaba,le ofrecen arroz chino, se acaba
6918,006,Filosoraptor,¿SI UN VIOLÍN MUERE SU ALMA va AL CIELO?,,¿SI UN VIOLÍN MUERE SU ALMA va AL CIELO?
6923,007,Futurama Fry,Era Eua vs union o santa vs el grinch,Era Eua vs union, o santa vs el grinch
7074,003,Ay Si,Ay si! ay si! Ahora todas tendran SPG,Ay si! ay si,! Ahora todas tendran SPG
7102,004,Bad Luck Brian,le pide un descanso lo violan a media noche,le pide un descanso, lo violan a media noche
7159,004,Bad Luck Brian,"cuando estas estudiando gastronomia, ¡y se te sigue quemando el arroz.¡",cuando estas estudiando gastronomia ¡y, se te sigue quemando el arroz.¡
7170,004,Bad Luck Brian,Va a ver jugar a Santy Arias No lo ponen a jugar,Va a ver jugar a Santy Arias No, lo ponen a jugar
7184,006,Filosoraptor,si aurelia vende ropa elegante y trajes eroticos de la talla de sylvie ¿como es que tiene la talla exacta para las cadenas?,si aurelia vende ropa elegante y trajes eroticos de la talla de sylvie ,¿como es que tiene la talla exacta para las cadenas?
7235,008,Matias Prats,Las ultimas noticias indican Que ese muchacho ya se resintio,Las ultimas noticias, indican Que ese muchacho ya se resintio
7236,008,Matias Prats,Las ultimas noticias indican Que ese muchachito ya se resintio,Las ultimas noticias, indican Que ese muchachito ya se resintio
7324,004,Bad Luck Brian,Yo a Hola De las ideas lo apruebo en 3 meses Dime que se siente haberlo tenido todo un ano...,Yo a Hola De las ideas, lo apruebo en 3 meses Dime que se siente haberlo tenido todo un ano...
7327,004,Bad Luck Brian,Yo a Historia de las ideas lo apruebo en 3 meses Dime que se siente haberlo tenido todo un ano... #plan2017,Yo a Historia de las ideas, lo apruebo en 3 meses Dime que se siente haberlo tenido todo un ano... #plan2017
7333,004,Bad Luck Brian,Yo a Historia de las ideas lo apruebo en 3 meses Dime que se siente haber tenido a Coira todo un ano...,Yo a Historia de las ideas, lo apruebo en 3 meses Dime que se siente haber tenido a Coira todo un ano...
7408,003,Ay Si,"Uy si, uy si se usar una llave y soy todo un macho!",Uy si uy si, se usar una llave y soy todo un macho!
7443,003,Ay Si,ay si si me llamo carol mayorly soy hincha de santa fe y vivo en el 20 de julio,ay si, si me llamo carol mayorly soy hincha de santa fe y vivo en el 20 de julio
7445,003,Ay Si,ay si si me llamo carol mayorly soy hincha de santa fe y vivo en el 20 de julio que miedo¡¡¡¡,ay si, si me llamo carol mayorly soy hincha de santa fe y vivo en el 20 de julio que miedo¡¡¡¡
7492,011,Problems,Le dije ojala y te mueras Y se ahogo con la galleta,Le dije ojala, y te mueras Y se ahogo con la galleta
7494,004,Bad Luck Brian,tiran el perro y se ponen celosos,tiran el perro y, se ponen celosos
7562,006,Filosoraptor,"PENSAMIENTO SIFRINO DE MODA ¿SI HAGO COLA EN LA GASOLINERA, LAS COLAS DEL PAN SE VAN?",PENSAMIENTO SIFRINO DE MODA ,¿SI HAGO COLA EN LA GASOLINERA LAS COLAS DEL PAN SE VAN?
7564,008,Matias Prats,"ultimas noticias UN GRUPO LLAMADO ""SHIRLEANOS"" reclaman que los grupos solo sean para cosas de la facultad",ultimas noticias," UN GRUPO LLAMADO ""SHIRLEANOS"" reclaman que los grupos solo sean para cosas de la facultad"
7596,004,Bad Luck Brian,Encuentra un magikarp shiny se convierte en ditto,Encuentra un magikarp shiny, se convierte en ditto
7637,004,Bad Luck Brian,VA a el grado de sus amigos su amiga no le consigue la boleta,VA a el grado de sus amigos su amiga no, le consigue la boleta
7640,008,Matias Prats,y en ultimas noticias itachi mato a la cabra de un rosquetazo,y en ultimas noticias, itachi mato a la cabra de un rosquetazo
7645,006,Filosoraptor,Shirley es aburrida y amargada ¿no vendra del plan 89?,Shirley es aburrida y amargada ,¿no vendra del plan 89?
7648,004,Bad Luck Brian,Viene el turco Se le cae la suegra de una escalera,Viene el turco Se, le cae la suegra de una escalera
7683,004,Bad Luck Brian,encuentra a su padre viologico se muere de la emocion,encuentra a su padre viologico, se muere de la emocion
7690,004,Bad Luck Brian,Lo ordenan de diacono No le ordena de sacerdote,Lo ordenan de diacono No, le ordena de sacerdote
7715,013,Yao Wonka,dime que se siente no ser cool?,,dime que se siente no ser cool?
7723,004,Bad Luck Brian,Que hiciste un mal meme? que se siente que nadie le de like?,Que hiciste un mal meme? que se siente que nadie, le de like?
7760,011,Problems,dijo que hariamos el amor al ritmo de la musica y puso death metal,dijo que hariamos el amor al ritmo de la musica, y puso death metal
7821,012,Willy Wonka,asi que subiste ua foto con tu elfo dime que se siente que tus amiguitos ya no le den  me encanta  a tus fotos,asi que subiste ua foto con tu elfo ,dime que se siente que tus amiguitos ya no le den  me encanta  a tus fotos
7822,012,Willy Wonka,asi que subiste una foto con tu elfo dime que se siente que tus amiguitos no le den me encanta a tu foto,asi que subiste una foto con tu elfo ,dime que se siente que tus amiguitos no le den me encanta a tu foto
7826,011,Problems,Me dijo que iba a buscar tabaco y lo sigo esperando Lo peor de todo es que nunca ha fumado,Me dijo que iba a buscar tabaco, y lo sigo esperando Lo peor de todo es que nunca ha fumado
7858,011,Problems,le dije ensenamela gerardo ¡¡¡ y me sale con pitito de 2.5cm,le dije ensenamela gerardo ¡¡¡, y me sale con pitito de 2.5cm
7884,011,Problems,cuando le mide 5 metros de largo y aun asI insiste,cuando le mide 5 metros de largo, y aun asI insiste
7990,008,Matias Prats,"Noticia de ultima hora, Teresa nos dejo plantados!!",Noticia de ultima hora, Teresa nos dejo plantados!!
8061,004,Bad Luck Brian,juega dota 1vs 1 le hacen rampage,juega dota 1vs 1, le hacen rampage
8067,004,Bad Luck Brian,pide un acenso lo despiden,pide un acenso, lo despiden
8081,003,Ay Si,uy si k te digo amiga,uy si, k te digo amiga
8156,011,Problems,hay no mames hoy es cumpleanos de Yimi y yo sin dinero no pinches mames,hay no mames hoy es cumpleanos de Yimi, y yo sin dinero no pinches mames
8184,012,Willy Wonka,odias los graficos del dote dime que siente que odiar lo mejor del mundo,odias los graficos del dote ,dime que siente que odiar lo mejor del mundo
8216,008,Matias Prats,en ultimas noticias cr7 y el famoso frestayler utter rompieron la banda estyle nando maximus y itachi no lo podian creer,en ultimas noticias, cr7 y el famoso frestayler utter rompieron la banda estyle nando maximus y itachi no lo podian creer
8242,006,Filosoraptor,"SI LAS AUTORIDADES SABEN QUE CUANDO LLUEVE FUERTE, LAS LADERAS DE LOS RIOS Y DE LAS TORRENTERAS SE INUNDAN YO ME PREGUNTO ¿PORQUE DEJAN QUE LA GENTE CONSTRUYA SUS CASAS Y NEGOCIOS EN ESOS SITIOS?",SI LAS AUTORIDADES SABEN QUE CUANDO LLUEVE FUERTE LAS LADERAS DE LOS RIOS Y DE LAS TORRENTERAS SE INUNDAN YO ME PREGUNTO ,¿PORQUE DEJAN QUE LA GENTE CONSTRUYA SUS CASAS Y NEGOCIOS EN ESOS SITIOS?
