,meme_id,plantilla,texto_no_tilde,text_1,text_2
1228,003,Ay Si,Ay si ay si como parcero mayor Le va a los astros yo tambien,Ay si ay si, como parcero mayor Le va a los astros yo tambien
1235,004,Bad Luck Brian,A donde mierda se metio el galleta Busca q venga la defensa de jj. W,A donde mierda, se metio el galleta Busca q venga la defensa de jj. W
1254,004,Bad Luck Brian,Busco a Nikita lo han visto a mi  Apa....,Busco a Nikita, lo han visto a mi  Apa....
1291,004,Bad Luck Brian,DECLARA LA INDEPENDENCIA y lo meten preso,DECLARA LA INDEPENDENCIA y, lo meten preso
1300,003,Ay Si,ay si ay si ahora s%C3%AD se aplican los que ya tienen un a%C3%B1o en el equipo,ay si ay si, ahora s%C3%AD se aplican los que ya tienen un a%C3%B1o en el equipo
1356,004,Bad Luck Brian,declara la dui se va a bruselas,declara la dui, se va a bruselas
1381,004,Bad Luck Brian,"Descansa a su papa pidiendo que lo mire por Fox Se comen 4, quedan afuera y encima papa la gano 6 veces ya",Descansa a su papa pidiendo que, lo mire por Fox Se comen 4 quedan afuera y encima papa la gano 6 veces ya
1384,004,Bad Luck Brian,Descansa a su Padre que tiene 6 Libertadores diciendo que lo mire por Fox Se come 4 goles con Lanus y queda afuera por Gallina de la B,Descansa a su Padre que tiene 6 Libertadores diciendo que, lo mire por Fox Se come 4 goles con Lanus y queda afuera por Gallina de la B
1451,007,Futurama Fry,Ese es el teja o un moreno anda cagado de sueno,Ese es el teja, o un moreno anda cagado de sueno
1452,007,Futurama Fry,Ese es el teja o un moreno se refrego los ojos,Ese es el teja, o un moreno se refrego los ojos
1461,004,Bad Luck Brian,Cuando intentas mejorar el dia a tu crush pero todo termina mucho peor de lo que ya estaba,Cuando intentas mejorar el dia a tu crush pero todo termina mucho peor de, lo que ya estaba
1589,004,Bad Luck Brian,se va de viaje a sayulita se descompone el camion,se va de viaje a sayulita, se descompone el camion
1618,008,Matias Prats,en ultimas noticias joseph no se atreve a ensenarle a manejar a su mujer,en ultimas noticias, joseph no se atreve a ensenarle a manejar a su mujer
1721,004,Bad Luck Brian,jajajaja chichichi el muddial lo vera pot tele,jajajaja chichichi el muddial, lo vera pot tele
1732,013,Yao Wonka,dime coquil ¿que se siente ser enana?,,dime coquil ¿que se siente ser enana?
1736,012,Willy Wonka,no que eras el mejor docente emerito? dime que se siente venderse al mas para ganar las elecciones judiciales,no que eras el mejor docente emerito? ,dime que se siente venderse al mas para ganar las elecciones judiciales
1737,004,Bad Luck Brian,Dice que le gusta el ska No sale de los caligaris y panteon!,Dice que, le gusta el ska No sale de los caligaris y panteon!
1796,004,Bad Luck Brian,juega billar se tira la carambola mas facil,juega billar, se tira la carambola mas facil
1818,004,Bad Luck Brian,¿No te gustan las motos? Dime que se siente estar en un trancon,¿No te gustan las motos? Dime que, se siente estar en un trancon
1877,003,Ay Si,"Ay si, ay si Ahora instagram solo me sugiere plastipobres mostrando jopirry",Ay si ay si, Ahora instagram solo me sugiere plastipobres mostrando jopirry
1897,003,Ay Si,"como el se fue, todos se van ay si",como el se fue todos se van ay si,
1912,004,Bad Luck Brian,Viene a pedir brete casi se mata con la puerta,Viene a pedir brete casi, se mata con la puerta
2023,003,Ay Si,uy si uy si no me llegaron los updates,uy si uy si, no me llegaron los updates
2028,012,Willy Wonka,dime que se siente saber que a matriz si le pagaron el sueldo,,dime que se siente saber que a matriz si le pagaron el sueldo
2030,007,Futurama Fry,No se si es un cumplido o me estan trolleando Pero ese perrito esta de lujo xD,No se si es un cumplido, o me estan trolleando Pero ese perrito esta de lujo xD
2043,006,Filosoraptor,¿Hago un curso del concepto Moulligan o del nuevo concepto Cocotera?,,¿Hago un curso del concepto Moulligan o del nuevo concepto Cocotera?
2064,007,Futurama Fry,No se si SEGUR llorando o empezar a hacer algo por los DEMaS,No se si SEGUR llorando, o empezar a hacer algo por los DEMaS
2071,003,Ay Si,Ay si ay si Ahora instagram na mas me sugiere quejeso,Ay si ay si, Ahora instagram na mas me sugiere quejeso
2114,004,Bad Luck Brian,villaroel se vende al mas para ganar pierde,villaroel, se vende al mas para ganar pierde
2200,012,Willy Wonka,asi que publicas hasta lo que vas a comer en whatsapp y facebook dime que se siente ser tan imbecil,asi que publicas hasta lo que vas a comer en whatsapp y facebook ,dime que se siente ser tan imbecil
2267,008,Matias Prats,Noticia de ultima hora Se viene la primera junta del grupo PERVERS@s y TRAVIES@S al desnudo,Noticia de ultima hora, Se viene la primera junta del grupo PERVERS@s y TRAVIES@S al desnudo
2395,004,Bad Luck Brian,Cambia el capitan y lo arriesga todo d. silva es suplente,Cambia el capitan y, lo arriesga todo d. silva es suplente
2428,004,Bad Luck Brian,PRESUME QUE gana 900 dolares mensuales en bitcoins en este invierno se le congelan    :V,PRESUME QUE gana 900 dolares mensuales en bitcoins en este invierno, se le congelan    :V
2505,004,Bad Luck Brian,Cuando invitas a gandalf a a tomar el te y se te calan 13 enanos y te llevan a su aventura,Cuando invitas a gandalf a a tomar el te y, se te calan 13 enanos y te llevan a su aventura
2515,011,Problems,me dijo que la tenia grande y ni senti que tenia,me dijo que la tenia grande, y ni senti que tenia
2571,003,Ay Si,ay si es popular y tiene muchos amigos,ay si, es popular y tiene muchos amigos
2613,003,Ay Si,hay si franmary acusalo con tu mama yo siendo tu lo acuso,hay si, franmary acusalo con tu mama yo siendo tu lo acuso
2674,003,Ay Si,ay si ay si el infiel hablando de fidelidad,ay si ay si, el infiel hablando de fidelidad
2681,003,Ay Si,Ay si ay si Viernes de Chicas,Ay si ay si, Viernes de Chicas
2691,007,Futurama Fry,no estoy seguro si me estoy poniendo viejo... o si por fin ya todo me chupa un huevo,no estoy seguro si me estoy poniendo viejo..., o si por fin ya todo me chupa un huevo
2725,003,Ay Si,Ay si ay si Le saque las 3 al 1,Ay si ay si, Le saque las 3 al 1
2761,003,Ay Si,Ay si ay si Vemos Thor porque es bonito,Ay si ay si, Vemos Thor porque es bonito
2814,007,Futurama Fry,no se si seguir llorando o cambiar las cosas   ...................,no se si seguir llorando, o cambiar las cosas   ...................
2855,003,Ay Si,ay si ay si ahora disimula para pasar dicembre conmigo,ay si ay si, ahora disimula para pasar dicembre conmigo
2934,003,Ay Si,"Ay si,solo he practicado una estrofa del himmo Y ya me lo se todo ay sii",Ay sisolo he practicado una estrofa del himmo Y ya me lo se todo ay si,i
2991,004,Bad Luck Brian,No juega futbol hace meses Cuando lo hace vomita,No juega futbol hace meses Cuando, lo hace vomita
3007,004,Bad Luck Brian,no juega futbol hace meses cuando lo hace vomita,no juega futbol hace meses cuando, lo hace vomita
3019,013,Yao Wonka,asi que dejas que el gordo tibaque  recoja la plata dime que se siente ser estafado,asi que dejas que el gordo tibaque  recoja la plata ,dime que se siente ser estafado
3024,004,Bad Luck Brian,camila lo invita a medellin y matusa pasa elano nuevo en una esquina,camila, lo invita a medellin y matusa pasa elano nuevo en una esquina
3025,004,Bad Luck Brian,camila lo invita a medellin y matusa pasa el ano nuevo en una esquina,camila, lo invita a medellin y matusa pasa el ano nuevo en una esquina
3029,011,Problems,me dijo que ibamos a hacer una clase divertida y solo vimos un video,me dijo que ibamos a hacer una clase divertida, y solo vimos un video
3044,003,Ay Si,luis eres un gay ay si no me digas,luis eres un gay ay si, no me digas
3048,003,Ay Si,luis y fabi ay si no me digas,luis y fabi ay si, no me digas
3051,003,Ay Si,ay si,ay si,
3058,003,Ay Si,ay si ay si perdoname por no ser tan negro basic,ay si ay si, perdoname por no ser tan negro basic
3089,003,Ay Si,"ay si, ay si",ay si ay si,
3138,007,Futurama Fry,No estoy seguro si esta disfrazado o es un darketo vestido como siempre,No estoy seguro si esta disfrazado, o es un darketo vestido como siempre
3232,003,Ay Si,ay si  no me chingues calmese senorita,ay si,  no me chingues calmese senorita
3240,003,Ay Si,Ay si JP ay si JP Y cuando los conoci jartaban mas que zorreros asoleados,Ay si JP ay si, JP Y cuando los conoci jartaban mas que zorreros asoleados
3243,003,Ay Si,Ay si JP ay si JP Y cuando los conoci jartaban mas que zorreos asoleados,Ay si JP ay si, JP Y cuando los conoci jartaban mas que zorreos asoleados
3298,003,Ay Si,Ay si ay si A mi me gusta el rugby,Ay si ay si, A mi me gusta el rugby
3307,003,Ay Si,Ay si ay si No me gusta el futbol pero opino igual,Ay si ay si, No me gusta el futbol pero opino igual
3398,006,Filosoraptor,¿alguna pregunta ?,,¿alguna pregunta ?
3399,004,Bad Luck Brian,va a ver stranger things ya se la arruino lea,va a ver stranger things ya, se la arruino lea
3408,012,Willy Wonka,"con que halloween es un fiesta pagana? dime, que se siente celebrar navidad?",con que halloween es un fiesta pagana? ,dime que se siente celebrar navidad?
3643,007,Futurama Fry,"When escuchas a alguien decir que no hace nada en su tiempo libre Eso no es bueno, aunque sea tienes que ver tv o jugar videojuegos",When escuchas a alguien decir que no hace nada en su tiempo libre Eso no es bueno aunque sea tienes que ver tv, o jugar videojuegos
3658,003,Ay Si,ay si xd,ay si, xd
3684,003,Ay Si,Ay si ay si favor de no chingar Estoy viendo el final de mi comedia,Ay si ay si, favor de no chingar Estoy viendo el final de mi comedia
3698,003,Ay Si,Ay si ay si no estes chingando estoy Viendo el senor de los cielos el final,Ay si ay si, no estes chingando estoy Viendo el senor de los cielos el final
3726,012,Willy Wonka,dime que se siente escrachar a vale,,dime que se siente escrachar a vale
3792,012,Willy Wonka,"asi que observas, mides y cuantificas dime que se siente estar en crisis",asi que observas mides y cuantificas ,dime que se siente estar en crisis
3808,012,Willy Wonka,asi que eres un modelo de ensenanza aprendizaje centrado en conductas observables y medibles dime que se siente estar en crisis,asi que eres un modelo de ensenanza aprendizaje centrado en conductas observables y medibles ,dime que se siente estar en crisis
3816,004,Bad Luck Brian,es conductista positivista lo sustituyen,es conductista positivista, lo sustituyen
3820,006,Filosoraptor,"¿Si ustede no es catolico, es ateo?",,¿Si ustede no es catolico es ateo?
3860,006,Filosoraptor,"Si al que hace rap le dicen 'rapero' ¿el que hace trap, le dicen 'trapero'?",Si al que hace rap le dicen 'rapero' ,¿el que hace trap le dicen 'trapero'?
3920,012,Willy Wonka,AsI que te sientes superior por ser hombre... dime que se siente estar tan equivocado?,AsI que te sientes superior por ser hombre... ,dime que se siente estar tan equivocado?
3994,004,Bad Luck Brian,Camina en San Rafael de Heredia Se topa a Vale Morales y ella se desquita,Camina en San Rafael de Heredia Se topa a Vale Morales y ella, se desquita
3995,003,Ay Si,Ay si ay si soy yanira Pinche oaxaca,Ay si ay si, soy yanira Pinche oaxaca
4002,003,Ay Si,Ay si ay si soy alexis ortiz Prieto panson,Ay si ay si, soy alexis ortiz Prieto panson
4022,011,Problems,cuando tu imperio a tenido buenos reyes y les toca un loco enfermo por que ahora? justo cuando invaden,cuando tu imperio a tenido buenos reyes, y les toca un loco enfermo por que ahora? justo cuando invaden
4025,011,Problems,cuando tu imperio a tenido buenos reyes y les toca un loco enfermo por que ahora? justo cuando nos invaden,cuando tu imperio a tenido buenos reyes, y les toca un loco enfermo por que ahora? justo cuando nos invaden
4032,003,Ay Si,uy si uy si illi is miy chiviri,uy si uy si, illi is miy chiviri
4053,012,Willy Wonka,y dime que se siente ser excluido por irrespetuoso,y ,dime que se siente ser excluido por irrespetuoso
4121,003,Ay Si,ay si ay si gano astros,ay si ay si, gano astros
4143,004,Bad Luck Brian,Se burla de azul Y tambien lo eliminan,Se burla de azul Y tambien, lo eliminan
4180,012,Willy Wonka,con que tu eres de los que creen estas cosas? dime:que se siente ser un pelotudo?.,con que tu eres de los que creen estas cosas? ,dime:que se siente ser un pelotudo?.
4266,011,Problems,"le dije: "" ¿El coche o yo? y el muy hijo de puta salio derrapando","le dije: "" ¿El coche o yo?", y el muy hijo de puta salio derrapando
4316,004,Bad Luck Brian,va a un concurso de ciegos le hechan por hacer dano a la vista,va a un concurso de ciegos, le hechan por hacer dano a la vista
4351,004,Bad Luck Brian,Grita sangre para el dios de la sangre... lo bendice slaanesh,Grita sangre para el dios de la sangre..., lo bendice slaanesh
4534,006,Filosoraptor,¿que pasa si un gordo se tira al mar? crea un tsunami,,¿que pasa si un gordo se tira al mar? crea un tsunami
4538,006,Filosoraptor,Si pido la eutanasia ¿es etico o no lo es?,Si pido la eutanasia ,¿es etico o no lo es?
4545,004,Bad Luck Brian,Busca socios se pelea con todos los que publican,Busca socios, se pelea con todos los que publican
4642,004,Bad Luck Brian,se une a un grupo... se van todos,se une a un grupo..., se van todos
4670,004,Bad Luck Brian,se compra el gta 5 se lo hackean,se compra el gta 5, se lo hackean
4714,012,Willy Wonka,asI que quieres enganar al sistema bancario y salir impune cuentame que se siente ser tan inocente,asI que quieres enganar al sistema bancario y salir impune ,cuentame que se siente ser tan inocente
4741,003,Ay Si,Ay si ay si Ese dia lo sabras,Ay si ay si, Ese dia lo sabras
4797,012,Willy Wonka,¿La causa del corte esta en analisis? cuentame mas por favor,¿La causa del corte esta en analisis? ,cuentame mas por favor
4803,008,Matias Prats,ultima hora ileana viaja a pluton,ultima hora, ileana viaja a pluton
4826,011,Problems,le pasaste tu pack a alguien y era tu gfa,le pasaste tu pack a alguien, y era tu gfa
4843,003,Ay Si,ay si se recibio julian,ay si, se recibio julian
4887,006,Filosoraptor,SI LA LANZA ES PARA LANZAR Y LA PICA PARA PICAR ¿PORQUE HAY GENTE QUE PICA CON LANZAS Y TE LANZAN PICAS?,SI LA LANZA ES PARA LANZAR Y LA PICA PARA PICAR ,¿PORQUE HAY GENTE QUE PICA CON LANZAS Y TE LANZAN PICAS?
4907,011,Problems,"Cuando tenes a Riossi, Bagnasco, Rivera y Dotti",Cuando tenes a Riossi Bagnasco Rivera, y Dotti
4909,008,Matias Prats,ultima hora juigalpa votara en la 2,ultima hora, juigalpa votara en la 2
4912,006,Filosoraptor,¿que es  la inclusion?,,¿que es  la inclusion?
4918,004,Bad Luck Brian,como cuando tu amigo se rie de algo para ti que no es divertido,como cuando tu amigo, se rie de algo para ti que no es divertido
4979,003,Ay Si,Ay si ay si Todos bamos aire al concierto de Ana Grabiel,Ay si ay si, Todos bamos aire al concierto de Ana Grabiel
4980,003,Ay Si,Ay si ay si Todos van al concierto de Ana Grabiel,Ay si ay si, Todos van al concierto de Ana Grabiel
4985,003,Ay Si,Ay si ay si Todos van al concierto de Ana grabiel pero no se saben sus canciones,Ay si ay si, Todos van al concierto de Ana grabiel pero no se saben sus canciones
5054,007,Futurama Fry,No se sI mI companero de taller Me tiene ganas o que mierda,No se sI mI companero de taller Me tiene ganas, o que mierda
5056,004,Bad Luck Brian,"Compra clones AAA, Premium, espejo, etc. En la primer lavada se rompen y decoloran.",Compra clones AAA Premium espejo etc. En la primer lavada, se rompen y decoloran.
5114,007,Futurama Fry,No se si tienen dudas o quieren irse,No se si tienen dudas, o quieren irse
5121,003,Ay Si,"ay si chicanea con esos brazos y el pipi lo tiene chiquito ay si, ay si",ay si chicanea con esos brazos y el pipi lo tiene chiquito ay si ay si,
5166,004,Bad Luck Brian,soy re vivo y se mucho de futbol escribo river con b,soy re vivo y, se mucho de futbol escribo river con b
5171,004,Bad Luck Brian,ES su cumpleanos se autoregala una plancha,ES su cumpleanos, se autoregala una plancha
5177,003,Ay Si,Ay si ay si Troy No abla,Ay si ay si, Troy No abla
5208,011,Problems,que triste es perder el pais que mas amas y donde naciste esos valores esos ninos que ahora piensan q TODO es un lacreo,que triste es perder el pais que mas amas, y donde naciste esos valores esos ninos que ahora piensan q TODO es un lacreo
5227,010,Prepare Yourself,preparense llego la hora de los honderos,preparense, llego la hora de los honderos
5251,003,Ay Si,ay si ay si q la vamos a vivir el sabor de los patacones y pesca'o ser%C3%A1,ay si ay si, q la vamos a vivir el sabor de los patacones y pesca'o ser%C3%A1
5269,004,Bad Luck Brian,tas en un team con gionga y te mueres queda el le manda tpa y se muere :V,tas en un team con gionga y te mueres queda el, le manda tpa y se muere :V
5365,003,Ay Si,"ay si, ay si fue un golazo juan diego",ay si ay si, fue un golazo juan diego
5389,003,Ay Si,Hay si tu muy Hombreciyo,Hay si, tu muy Hombreciyo
5393,003,Ay Si,Hay si tu muy Hombrecito,Hay si, tu muy Hombrecito
5428,007,Futurama Fry,No se si es el Mauri o la Andrea El que va a tener la guagua,No se si es el Mauri, o la Andrea El que va a tener la guagua
5441,007,Futurama Fry,no se si era antonio o moises leyendo la biblia,no se si era antonio, o moises leyendo la biblia
5444,007,Futurama Fry,estan de acuerdo? o lo hago igual...,estan de acuerdo?, o lo hago igual...
5446,011,Problems,"dice que esta noche seria su gran noche el cabronaso me dio por culo,una por girona y la otra por el tottenham xd.",dice que esta noche seria su gran noche el cabronaso me dio por culouna por girona, y la otra por el tottenham xd.
5460,007,Futurama Fry,¿antonio leyendo una tesis... ... o moises y las sagradas escrituras?,¿antonio leyendo una tesis... ..., o moises y las sagradas escrituras?
5581,006,Filosoraptor,¿a que hora del domingo comienza cybermonday?,,¿a que hora del domingo comienza cybermonday?
5617,004,Bad Luck Brian,entra nuevo sd timesheet se rompe,entra nuevo sd timesheet, se rompe
5619,012,Willy Wonka,dime q se siente ser d la promo 05 y saber que cada vez estas mas viejo,,dime q se siente ser d la promo 05 y saber que cada vez estas mas viejo
5643,003,Ay Si,ay si Aprisionados por la roca espichados como ratones en su madriguera.,ay si, Aprisionados por la roca espichados como ratones en su madriguera.
5654,007,Futurama Fry,no se si estara hablando enserio o sogue etilica,no se si estara hablando enserio, o sogue etilica
5655,007,Futurama Fry,no se si estara hablando enserio o sigue etilica,no se si estara hablando enserio, o sigue etilica
5664,008,Matias Prats,ultimas noticias este grupo esta sin megas jajaja,ultimas noticias, este grupo esta sin megas jajaja
5668,003,Ay Si,ay si ay si te crees mucho por dejarme en visto,ay si ay si, te crees mucho por dejarme en visto
5670,004,Bad Luck Brian,hola podria venir a instalarme un Plafon? No porque  se ensucian las herramientas,hola podria venir a instalarme un Plafon? No porque , se ensucian las herramientas
5671,004,Bad Luck Brian,Acondiciona sede en unicentro de occidente Se le vuelve mierda la sede principal,Acondiciona sede en unicentro de occidente Se, le vuelve mierda la sede principal
5672,008,Matias Prats,ultimas noticias joselo se acaba declarar gay,ultimas noticias, joselo se acaba declarar gay
5674,004,Bad Luck Brian,hola podria venir a instalarme un Plafon? No porque  se gastan las herramientas,hola podria venir a instalarme un Plafon? No porque , se gastan las herramientas
5675,004,Bad Luck Brian,dice que no es agresiva lo golpea las dos chicas a la vez,dice que no es agresiva, lo golpea las dos chicas a la vez
5707,007,Futurama Fry,creo que me quieren violar o tengo hambre?,creo que me quieren violar, o tengo hambre?
5766,003,Ay Si,Hay si hoy quiero Pero solo de ladito...,Hay si, hoy quiero Pero solo de ladito...
5781,003,Ay Si,"Ay si , ay si De que me perdI",Ay si  ay si, De que me perdI
5786,007,Futurama Fry,no se si yo tambien o yo mas,no se si yo tambien, o yo mas
5815,007,Futurama Fry,no se si mi tIo dani no vio la cajita o no quiere colaborar...,no se si mi tIo dani no vio la cajita, o no quiere colaborar...
5833,004,Bad Luck Brian,Juega DOTA y detesta LoL DOTA se vuelve como LoL,Juega DOTA y detesta LoL DOTA, se vuelve como LoL
5874,004,Bad Luck Brian,"paciente con antecedente de toc, que sufrio un tec, por lo que se le realizo una tac...  le quedo como secuela un tic Tomas ubaldo castro (TUC)",paciente con antecedente de toc que sufrio un tec por lo que, se le realizo una tac...  le quedo como secuela un tic Tomas ubaldo castro (TUC)
5935,003,Ay Si,ay si creo en la santa xq mi hermana cree y quiero ser como ella,ay si, creo en la santa xq mi hermana cree y quiero ser como ella
5992,004,Bad Luck Brian,cuando eres bobo y la jente te lo repite el la calle y tu que perra mia amiga que perra que perra que perra mi amiga,cuando eres bobo y la jente te, lo repite el la calle y tu que perra mia amiga que perra que perra que perra mi amiga
6014,006,Filosoraptor,cuando te dicen que es un dolar y tu le preguntas ¿undolar vale un dolar?,cuando te dicen que es un dolar y tu le preguntas ,¿undolar vale un dolar?
6031,003,Ay Si,ay si no tocaste el ps4,ay si, no tocaste el ps4
6034,003,Ay Si,"Ay si, ay si Me llamo Sebas y mando el screencapture primero",Ay si ay si, Me llamo Sebas y mando el screencapture primero
6047,003,Ay Si,Hay si ahora Todos orange forever,Hay si, ahora Todos orange forever
6116,011,Problems,Me dijo que nos tenia en cuenta y renuncion a pacIfico tres,Me dijo que nos tenia en cuenta, y renuncion a pacIfico tres
6137,011,Problems,Ajaaa mira como te creo y lloro,Ajaaa mira como te creo, y lloro
6155,013,Yao Wonka,asi que tienes nuevo  celular  de ultima  tecnologia? ...dime q se siente q tu  celular se mas sea mas inteligente que tu?,asi que tienes nuevo  celular  de ultima  tecnologia? ...,dime q se siente q tu  celular se mas sea mas inteligente que tu?
6163,003,Ay Si,Ay si ay si ahora todos Con Houston y lo unico que conocen en a Withney,Ay si ay si, ahora todos Con Houston y lo unico que conocen en a Withney
6164,012,Willy Wonka,asi que eres sociaista dime que se siente compartir tu comida con los demas,asi que eres sociaista ,dime que se siente compartir tu comida con los demas
6171,012,Willy Wonka,asi que tienes nuevo  celular  de ultima  tecnologia? ...dime que se siente  que tu celular sea mas inteligentes que tu?,asi que tienes nuevo  celular  de ultima  tecnologia? ...,dime que se siente  que tu celular sea mas inteligentes que tu?
6172,012,Willy Wonka,asi que eres del modelo sostenible dime que se siente compartir tu comida,asi que eres del modelo sostenible ,dime que se siente compartir tu comida
6173,003,Ay Si,Ay si ay si ahora todos Con Houston y lo unico que conocen es a Withney,Ay si ay si, ahora todos Con Houston y lo unico que conocen es a Withney
6175,012,Willy Wonka,asi que eres del desarrollo sostenible dime que se siente compartir tu comida,asi que eres del desarrollo sostenible ,dime que se siente compartir tu comida
6178,008,Matias Prats,Noticia de ultima hora Ruben dejo de arrugar la cara,Noticia de ultima hora, Ruben dejo de arrugar la cara
